location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45037,2021-07-10,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3180,43,11,11283,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-19,,,10.74,8.95,9.85,11.19,7.16,24.17,8.51,39.39,11.19,25.902778,20.909722,33.8125,0.508,20.972222,74.938644
US_SC_45037,2021-07-11,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3180,43,26,11309,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-25,,10.71,14.28,,10.27,9.37,7.14,25.44,,40.62,7.14,25.777778,21.715278,32.125,0.0,21.462963,78.295677
US_SC_45037,2021-07-12,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,2,0,3182,43,16,11325,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-24,4,7.81,12.74,,6.17,11.51,7.4,25.49,14.8,42.35,11.92,26.159722,22.048611,32.944444,1.197429,21.546296,77.001154
US_SC_45037,2021-07-13,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3182,43,12,11337,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-26,3,7.03,9.51,7.03,,13.23,7.86,28.95,10.75,35.16,9.93,24.520833,20.340278,32.0,6.458857,20.527778,79.389427
US_SC_45037,2021-07-14,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,1,0,3183,43,8,11345,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-26,3,6.06,14.55,8.49,,10.91,9.7,27.48,13.34,37.58,9.29,25.938272,21.203704,32.5,4.28625,21.547619,77.89061
US_SC_45037,2021-07-15,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,1,0,3184,43,14,11359,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-24,3,,9.4,6.13,10.22,11.45,11.04,24.12,,47.41,7.77,26.432099,21.666667,33.123457,2.50825,21.865079,76.290072
US_SC_45037,2021-07-16,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,2,0,3186,43,13,11372,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-28,3,,16.52,,7.83,8.26,9.13,21.74,11.3,39.56,6.96,26.074074,22.098765,32.493827,1.197429,22.190476,78.998236
US_SC_45037,2021-07-17,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3186,43,15,11387,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-19,,9.31,13.3,,,10.19,,17.29,12.41,36.34,7.09,26.783951,22.358025,33.018519,3.175,21.912698,74.357722
US_SC_45037,2021-07-18,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3186,43,22,11409,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-37,,7.99,8.88,11.09,8.88,8.43,,24.85,10.21,33.28,,25.91358,22.395062,32.006173,1.905,21.642857,77.09321
US_SC_45037,2021-07-19,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,6,0,3192,43,15,11424,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-21,6,10.53,12.56,,7.29,9.72,6.08,22.69,,38.89,7.29,24.395062,21.623457,29.685185,17.43075,21.595238,84.534838
US_SC_45037,2021-07-20,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,2,0,3194,43,0,11424,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-25,6,8.39,11.58,,9.98,15.57,9.98,22.76,7.99,40.33,,23.555556,21.716049,27.765432,18.3515,22.119048,92.288771
US_SC_45037,2021-07-21,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,3,0,3197,43,18,11442,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-27,4,10.12,10.54,8.85,10.96,11.8,10.54,32.45,6.74,38.36,,24.901235,21.91358,30.580247,14.449778,21.888889,83.487287
US_SC_45037,2021-07-22,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,3,0,3200,43,13,11455,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-24,4,7.93,12.94,15.44,13.77,11.27,12.94,25.88,9.6,44.66,,26.925926,22.117284,32.580247,0.056444,22.428571,76.942657
US_SC_45037,2021-07-23,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,3,0,3203,43,20,11475,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-25,2,6.98,17.88,9.16,7.85,7.42,,34.02,9.6,44.93,7.85,26.660494,21.938272,32.382716,0.0,22.293651,77.271751
US_SC_45037,2021-07-24,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3203,43,13,11488,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-12,,6.75,16.66,7.66,,,8.56,31.07,,37.37,7.21,26.635802,22.123457,31.833333,0.084667,21.952381,75.829762
US_SC_45037,2021-07-25,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3203,43,23,11511,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-31,,9.7,12.34,,9.7,7.49,6.61,21.16,16.75,38.79,7.93,26.549383,21.574074,32.617284,0.0,20.992063,71.493864
US_SC_45037,2021-07-26,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,16,0,3219,43,6,11517,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-23,5,8.21,13.54,8.62,6.98,11.49,9.85,23.81,10.26,47.61,,27.623457,22.067901,34.283951,0.0,22.31746,73.344836
US_SC_45037,2021-07-27,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,1,0,3220,43,95,11612,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-24,5,8.89,13.96,,14.39,10.15,,22.85,11.43,39.78,10.15,26.969136,22.592593,33.648148,6.386286,22.873016,78.897218
US_SC_45037,2021-07-28,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,3,0,3223,43,12,11624,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-26,3,,10.84,6.25,15.85,12.93,10.42,23.35,9.59,35.86,8.76,27.388889,23.061728,33.469136,2.431143,23.214286,77.820161
US_SC_45037,2021-07-29,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,7,0,3230,43,18,11642,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-21,4,6.37,12.32,,6.79,9.34,10.19,32.27,8.49,37.37,13.16,28.308642,22.901235,35.055556,3.781778,22.97619,72.838625
US_SC_45037,2021-07-30,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,4,0,3234,43,22,11664,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-25,1,7.78,10.38,7.35,12.54,6.49,9.08,27.24,12.11,47.56,7.35,29.080247,23.802469,34.716049,0.0,23.349206,71.818028
US_SC_45037,2021-07-31,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3234,43,15,11679,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-12,,8.16,10.87,,8.61,,8.61,29.91,10.42,34.89,,28.981481,24.160494,34.598765,0.0635,23.714286,73.724772
US_SC_45037,2021-08-01,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3234,43,12,11691,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-34,,,11.89,7.93,10.57,9.69,8.37,29.07,12.77,39.2,7.05,29.179012,24.617284,34.475309,0.620889,22.507937,67.267657
US_SC_45037,2021-08-02,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,20,0,3254,43,9,11700,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-23,5,10.04,13.39,6.69,14.22,8.37,,33.89,9.62,46.44,10.88,27.222222,21.419753,33.080247,0.0,19.126984,61.509182
US_SC_45037,2021-08-03,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,4,0,3258,43,9,11709,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-27,5,9.07,21.85,,14.02,11.13,12.37,28.03,14.84,35.45,9.89,24.388889,21.567901,30.080247,2.177143,20.507937,79.129146
US_SC_45037,2021-08-04,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,6,0,3264,43,9,11718,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-24,4,6.4,12.81,7.26,7.68,6.83,17.08,29.88,11.53,40.98,10.24,23.222222,19.549383,28.222222,0.366889,18.595238,74.833574
US_SC_45037,2021-08-05,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,8,0,3272,43,20,11738,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-25,4,7.75,12.49,9.48,13.78,,,25.41,9.91,37.05,,23.858025,18.790123,30.024691,0.0,18.65873,72.958991
US_SC_45037,2021-08-06,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,27,0,3299,43,17,11755,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-25,4,,17.11,,15.4,11.12,11.98,23.1,,42.35,,23.080247,19.561728,28.302469,1.80975,20.484127,86.123397
US_SC_45037,2021-08-07,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3299,43,14,11769,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-10,,6.82,12.72,7.27,10.0,11.36,10.45,19.54,12.72,40.9,,25.203704,21.481481,31.635802,5.152571,21.15873,78.006799
US_SC_45037,2021-08-08,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3299,43,19,11788,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-29,,7.31,14.62,13.25,11.88,8.22,7.77,26.04,9.14,38.83,,26.04321,20.228395,33.117284,0.141111,19.849206,69.251242
US_SC_45037,2021-08-09,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,36,0,3335,43,14,11802,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-21,5,9.35,13.81,9.35,14.63,9.35,8.53,28.44,8.53,35.35,13.0,27.154321,21.444444,33.234568,0.0,21.619048,71.862786
US_SC_45037,2021-08-10,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,10,0,3345,43,0,11802,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-24,5,,14.86,,18.16,14.45,8.26,33.85,16.51,42.93,8.67,27.253086,22.697531,33.253086,4.318,22.547619,75.421863
US_SC_45037,2021-08-11,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,13,0,3358,43,13,11815,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-25,3,10.52,10.93,6.07,10.93,12.14,7.69,29.94,10.52,34.39,10.52,26.549383,23.067901,34.012346,6.640286,22.396825,79.854631
US_SC_45037,2021-08-12,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,14,0,3372,43,0,11815,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-24,3,10.08,14.91,7.25,9.27,10.08,7.25,18.94,11.29,31.84,,26.783951,21.648148,34.314815,0.1905,21.825397,75.370514
US_SC_45037,2021-08-13,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,19,1,3391,44,73,11888,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-22,1,7.68,14.14,8.89,11.31,8.89,9.7,19.8,8.89,41.22,11.31,28.37037,22.401235,35.191358,0.0,22.333333,70.441086
US_SC_45037,2021-08-14,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3391,44,25,11913,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-14,,,14.53,7.49,8.81,10.13,,27.74,9.25,30.38,7.93,27.209877,22.574074,34.055556,14.768286,22.666667,77.713701
US_SC_45037,2021-08-15,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3391,44,27,11940,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-28,,,13.24,,11.96,9.83,,26.49,7.26,32.47,,24.666667,21.864198,32.253086,5.531556,22.087302,87.486037
US_SC_45037,2021-08-16,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,43,0,3434,44,24,11964,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-21,5,6.05,12.5,,12.5,6.86,7.66,30.24,9.27,42.74,8.87,24.518519,21.938272,29.530864,12.7,22.944444,91.779826
US_SC_45037,2021-08-17,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,6,0,3440,44,20,11984,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-23,6,6.2,16.28,10.46,13.57,5.81,9.3,23.26,11.63,43.8,7.75,25.234568,22.5,30.080247,18.161,23.539683,90.97584
US_SC_45037,2021-08-18,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,20,0,3460,44,33,12017,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-22,3,11.41,13.38,,10.23,14.56,7.08,30.69,6.3,35.81,7.48,27.012346,22.876543,32.858025,17.93875,22.539683,77.077574
US_SC_45037,2021-08-19,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,15,0,3475,44,25,12042,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-22,3,7.33,16.2,5.79,13.5,,8.87,31.63,6.94,41.27,9.26,27.95679,23.333333,34.185185,0.0635,23.309524,76.61616
US_SC_45037,2021-08-20,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,25,0,3500,44,22,12064,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-20,1,7.34,13.92,8.12,16.62,,8.12,33.24,11.21,37.49,11.6,26.580247,22.987654,33.506173,1.495778,22.404762,78.119127
US_SC_45037,2021-08-21,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3500,44,61,12125,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-9,,,16.77,8.6,15.91,7.74,8.17,26.66,8.17,36.55,8.17,26.67284,22.895062,31.987654,2.257778,23.349206,82.118036
US_SC_45037,2021-08-22,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3500,44,35,12160,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-31,,6.78,12.7,8.47,11.01,8.89,7.2,24.98,9.31,30.49,10.16,25.673611,23.118056,30.847222,3.265714,23.626984,88.439351
US_SC_45037,2021-08-23,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,40,1,3540,45,38,12198,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-18,3,7.69,11.53,6.41,12.38,8.11,6.41,26.9,7.26,33.73,8.54,26.298611,21.951389,32.958333,4.34975,22.65873,80.839873
US_SC_45037,2021-08-24,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,12,0,3552,45,24,12222,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-23,5,,19.72,9.07,14.2,12.23,9.47,33.53,8.68,37.87,12.62,27.916667,22.5625,34.368056,0.689429,22.68254,74.419293
US_SC_45037,2021-08-25,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,20,0,3572,45,21,12243,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-22,4,7.02,17.55,8.97,14.43,9.36,9.75,31.98,9.75,37.83,10.92,27.222222,22.527778,33.1875,0.508,23.142857,79.396989
US_SC_45037,2021-08-26,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,31,0,3603,45,27,12270,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-23,4,8.43,14.56,7.28,16.48,6.9,5.37,33.73,9.58,33.73,8.05,26.930556,22.4375,32.930556,0.0,22.444444,77.490434
US_SC_45037,2021-08-27,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,23,0,3626,45,37,12307,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-21,2,5.9,15.74,8.66,11.02,9.44,6.3,23.22,,36.6,5.51,27.236111,22.333333,33.229167,0.0,22.412698,75.8813
US_SC_45037,2021-08-28,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3626,45,0,12307,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-14,,6.64,16.82,7.08,18.59,9.29,10.18,26.56,11.07,38.51,,27.006944,22.527778,32.979167,0.0,22.714286,78.569017
US_SC_45037,2021-08-29,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3626,45,84,12391,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-33,,,18.23,,15.27,7.21,,25.44,11.03,46.65,,26.541667,21.715278,32.965278,0.0,21.920635,77.415165
US_SC_45037,2021-08-30,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,49,0,3675,45,62,12453,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-19,5,6.01,16.53,9.01,20.28,10.14,10.14,27.04,,42.82,10.52,26.416667,21.430556,32.888889,0.0635,21.84127,77.409487
US_SC_45037,2021-08-31,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,21,0,3696,45,22,12475,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-22,4,,13.59,7.35,13.23,8.82,9.19,24.98,10.29,43.35,5.51,25.694444,21.722222,31.840278,2.140857,21.952381,81.655
US_SC_45037,2021-09-01,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,34,0,3730,45,37,12512,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-21,4,7.21,6.45,7.96,15.93,9.1,6.83,29.2,6.45,33.75,6.45,25.381944,22.472222,30.5,1.439333,21.404762,79.257169
US_SC_45037,2021-09-02,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,16,0,3746,45,44,12556,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-21,4,,13.25,6.99,13.25,9.57,11.78,26.13,7.73,29.07,6.26,24.888889,20.486111,29.888889,0.036286,18.706349,68.904944
US_SC_45037,2021-09-03,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,21,0,3767,45,36,12592,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-20,2,5.38,16.9,6.15,14.98,,7.68,28.05,,32.66,6.15,22.270833,15.347222,28.833333,0.0,14.246032,61.397971
US_SC_45037,2021-09-04,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,3767,45,43,12635,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-21,,,19.19,,13.84,8.48,12.05,30.8,,36.6,9.37,21.208333,14.298611,29.25,0.0,14.198413,66.111039
