location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51163,2020-09-13,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,90,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,11,22,-13,,13.59,12.62,8.73,12.29,5.82,,22.64,13.59,33.32,11.0,20.888889,16.761111,26.811111,0.705556,,17.709877,81.482053
US_VA_51163,2020-09-14,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,90,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-4,13,-18,,6.37,11.78,5.09,5.41,7.32,4.77,23.87,10.82,32.46,10.18,21.655556,17.261111,26.35,1.42875,,17.716049,78.327435
US_VA_51163,2020-09-15,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,92,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,6,13,-21,,6.79,11.97,,5.5,7.12,5.18,24.91,11.0,30.09,8.41,15.894444,11.9,24.555556,0.0,,11.148148,73.387344
US_VA_51163,2020-09-16,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,93,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,7,14,-21,,6.3,13.23,5.99,4.41,6.62,6.93,20.17,7.88,34.03,9.45,13.988889,8.161111,21.355556,0.1524,,10.765432,81.321395
US_VA_51163,2020-09-17,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,96,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,0,10,-20,,,15.77,9.58,,5.87,4.95,18.55,8.04,36.78,6.49,15.827778,9.327778,20.85,2.173111,,14.388889,91.944923
US_VA_51163,2020-09-18,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,97,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-6,15,-21,,5.62,11.25,10.0,,6.25,7.81,17.18,11.25,32.18,5.0,18.188889,13.977778,22.672222,32.709556,,15.209877,82.799297
US_VA_51163,2020-09-19,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,98,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,12,20,-13,,,8.25,,,6.53,5.5,18.22,7.22,30.59,8.25,12.85,8.0,21.661111,0.0254,,6.0,63.398259
US_VA_51163,2020-09-20,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,101,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,22,28,-14,,6.09,10.58,5.13,6.73,6.41,5.77,17.0,,34.95,4.81,10.327778,3.516667,18.122222,0.0,,4.123457,65.992596
US_VA_51163,2020-09-21,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,102,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,3,13,-22,,4.87,8.11,4.54,13.3,6.16,,19.79,6.81,39.25,4.54,10.844444,3.472222,18.366667,0.0,,4.580247,65.779782
US_VA_51163,2020-09-22,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,104,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,4,10,-20,,6.15,9.39,10.36,9.39,10.36,4.53,22.66,8.09,34.32,6.15,10.961111,3.077778,21.127778,0.0,,6.049383,72.996967
US_VA_51163,2020-09-23,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,106,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,6,13,-17,4,4.97,8.28,6.95,6.29,9.27,,23.18,7.29,33.11,4.97,14.611111,4.161111,23.366667,0.0,,8.759259,69.638347
US_VA_51163,2020-09-24,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,106,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,4,15,-19,5,,13.14,,,10.64,6.88,20.96,7.82,36.29,,16.072222,8.988889,22.416667,0.042333,,12.654321,82.058916
US_VA_51163,2020-09-25,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,108,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,0,22,-21,,10.85,13.02,6.51,8.06,7.75,,18.91,10.23,26.04,8.68,15.283333,12.594444,19.683333,3.245556,,13.654321,90.308302
US_VA_51163,2020-09-26,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,111,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,14,28,0,,8.75,14.13,7.06,6.73,,8.07,15.81,,32.96,8.07,17.272222,13.777778,22.338889,20.9804,,15.080247,86.592287
US_VA_51163,2020-09-27,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,4,0,115,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,23,31,-3,,6.36,10.82,,4.77,8.59,,15.59,13.36,37.54,8.59,17.788889,12.983333,24.566667,0.381,,15.04321,84.437757
US_VA_51163,2020-09-28,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,114,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-3,17,-18,,10.85,11.78,8.68,4.65,4.96,9.3,24.49,10.85,32.86,9.3,19.105556,13.305556,25.716667,0.471714,,16.512346,85.164351
US_VA_51163,2020-09-29,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,114,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,3,11,-20,5,6.69,10.95,7.91,6.99,10.03,4.26,17.63,9.73,33.45,6.99,18.166667,12.933333,24.327778,5.221111,,16.111111,89.160626
US_VA_51163,2020-09-30,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,5,0,119,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,5,16,-18,2,8.38,9.35,7.09,10.64,9.03,6.12,19.34,7.41,43.19,7.41,13.783333,9.272222,21.727778,19.868444,,8.919753,72.894913
US_VA_51163,2020-10-01,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,120,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,11,19,-17,3,5.37,9.78,8.52,6.31,6.94,5.37,16.73,5.68,24.3,6.31,15.555556,9.322222,21.966667,0.1778,,10.296296,72.173341
US_VA_51163,2020-10-02,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,122,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,10,22,-19,,,10.23,7.67,6.08,7.03,4.8,20.46,6.08,29.09,4.8,13.083333,7.605556,20.927778,3.664857,,6.839506,66.53687
US_VA_51163,2020-10-03,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,122,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,14,30,-11,,8.03,7.36,,7.7,7.36,7.36,15.06,6.36,27.44,6.02,10.188889,4.344444,18.133333,0.2286,,4.962963,71.280548
US_VA_51163,2020-10-04,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,123,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,23,31,-21,,5.8,9.02,5.48,4.51,8.38,6.45,16.11,5.8,28.04,5.8,10.95,3.861111,19.066667,0.0,,6.950617,77.386703
US_VA_51163,2020-10-05,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,126,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,5,13,-21,,6.66,8.66,7.66,6.66,8.32,7.99,21.31,7.33,34.3,8.32,12.805556,5.333333,18.916667,1.04775,,7.82716,72.646675
US_VA_51163,2020-10-06,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,126,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,11,12,-20,1,7.03,10.86,9.9,11.82,7.67,8.63,22.68,6.07,38.34,6.71,12.244444,5.022222,22.188889,0.3048,,7.141975,72.408939
US_VA_51163,2020-10-07,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,129,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,9,11,-18,2,,7.96,5.09,10.82,11.46,8.59,25.14,8.91,29.28,7.64,17.205556,6.466667,25.494444,1.1684,,10.37037,65.726794
US_VA_51163,2020-10-08,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,131,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,10,16,-17,4,5.24,10.17,6.78,7.09,8.32,5.86,17.57,8.01,32.05,4.32,18.216667,10.172222,24.744444,0.0,,9.030864,55.930895
US_VA_51163,2020-10-09,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,134,2,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,10,24,-22,,6.47,8.94,4.62,6.47,13.25,7.09,19.41,,30.2,5.24,13.061111,6.75,22.794444,0.0,,7.234568,69.015733
US_VA_51163,2020-10-10,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,4,1,138,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,12,28,-2,,,10.48,,,6.78,5.86,15.11,7.71,28.98,7.09,15.388889,7.733333,19.783333,1.100667,,13.333333,88.211543
US_VA_51163,2020-10-11,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,140,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,11,22,-11,,5.88,11.15,,7.74,8.36,7.43,21.06,4.65,30.35,7.74,16.966667,14.216667,19.055556,9.680222,,15.932099,93.819989
US_VA_51163,2020-10-12,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,141,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,6,22,-26,,6.72,10.08,7.94,5.19,12.53,7.94,25.36,7.94,33.3,,17.088889,14.766667,19.044444,26.331333,,15.808642,91.62596
US_VA_51163,2020-10-13,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,143,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,10,8,-17,4,7.21,10.65,5.64,7.52,8.46,7.52,22.88,7.52,30.4,7.21,15.977778,12.15,21.594444,2.398889,,12.314815,78.424106
US_VA_51163,2020-10-14,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-3,0,140,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,6,11,-14,3,4.81,6.73,6.73,4.49,9.61,10.57,22.75,5.45,33.33,5.45,13.183333,5.961111,22.394444,0.0,,5.91358,62.561025
US_VA_51163,2020-10-15,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,140,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,17,18,-16,4,8.58,8.9,6.99,7.31,8.9,7.62,18.43,4.77,32.41,,14.833333,6.027778,24.233333,0.8636,,9.074074,70.229803
US_VA_51163,2020-10-16,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,143,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,8,30,-18,,,9.32,4.97,5.9,6.52,,17.08,6.83,29.5,4.66,14.238889,6.816667,23.25,5.442857,,8.882716,70.966096
US_VA_51163,2020-10-17,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,144,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,25,49,1,,5.41,5.09,7.32,8.6,5.09,5.41,14.96,,31.52,4.78,8.144444,1.755556,16.411111,0.338667,,0.864198,61.113179
US_VA_51163,2020-10-18,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,147,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,22,36,-11,,8.65,7.69,4.49,7.69,8.65,4.81,16.02,7.69,33.65,,8.761111,1.416667,17.233333,0.0,,2.506173,66.022167
US_VA_51163,2020-10-19,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,147,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,2,18,-21,,5.42,8.29,7.33,,9.88,4.46,16.25,7.97,35.05,5.42,12.761111,2.644444,21.066667,0.0,,7.339506,70.901292
US_VA_51163,2020-10-20,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,147,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,12,12,-21,4,7.63,7.0,7.63,5.09,11.77,6.68,13.04,5.73,31.5,8.27,15.772222,7.605556,24.988889,0.0,,10.759259,73.312961
US_VA_51163,2020-10-21,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,148,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,14,13,-19,3,8.27,6.36,,8.27,8.27,7.95,22.58,,33.71,,17.561111,8.572222,26.488889,0.0,,12.185185,72.204883
US_VA_51163,2020-10-22,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,148,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,8,15,-21,4,6.32,8.85,6.96,,7.59,5.38,14.86,4.43,37.62,4.74,17.866667,10.233333,26.861111,0.0,,12.882716,74.724669
US_VA_51163,2020-10-23,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,150,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,5,24,-19,,8.82,,7.87,,5.98,7.56,14.17,5.04,30.87,4.72,17.583333,10.816667,26.072222,0.0,,12.975309,75.723835
US_VA_51163,2020-10-24,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,150,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,18,24,-4,,8.17,9.43,5.03,5.66,8.48,,15.09,6.29,32.06,,17.761111,11.866667,24.416667,0.338667,,14.055556,80.253301
US_VA_51163,2020-10-25,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,150,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,23,32,-7,,10.12,11.35,8.89,5.21,6.44,5.52,21.77,4.6,31.89,7.36,11.45,8.138889,19.672222,13.3096,,10.049383,89.474088
US_VA_51163,2020-10-26,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,151,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,2,17,-18,,5.01,10.65,6.89,5.95,6.27,12.54,22.88,8.15,37.29,7.21,12.383333,8.161111,19.905556,5.1308,,10.407407,86.063609
US_VA_51163,2020-10-27,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,152,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,5,11,-17,5,5.98,11.95,8.81,5.98,6.61,7.24,17.62,7.24,38.06,4.4,14.911111,10.4,20.272222,0.0508,,12.604938,85.659797
US_VA_51163,2020-10-28,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,153,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,10,13,-17,4,7.06,7.06,6.42,5.46,7.7,8.66,26.95,5.13,34.01,6.1,16.227778,11.833333,21.094444,0.056444,,14.216049,87.608001
US_VA_51163,2020-10-29,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,153,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,4,7,-16,,11.19,9.98,9.37,4.84,7.26,5.44,18.44,5.74,27.81,8.16,18.272222,12.883333,22.294444,15.8242,,16.864198,91.542458
US_VA_51163,2020-10-30,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,153,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,12,18,-20,,7.39,9.74,5.38,9.74,5.71,5.71,20.16,8.06,34.61,8.4,11.827778,7.194444,21.244444,38.7858,,7.506173,74.808319
US_VA_51163,2020-10-31,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,154,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,7,14,-14,,6.61,8.0,6.61,6.61,8.7,8.0,19.14,5.92,28.88,6.96,5.883333,0.966667,13.9,4.5466,,0.555556,69.142351
US_VA_51163,2020-11-01,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,155,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,16,23,-13,,5.08,9.52,14.59,9.52,8.25,6.66,16.5,4.76,33.62,5.39,8.861111,2.266667,16.822222,2.624667,,4.271605,73.043227
US_VA_51163,2020-11-02,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,155,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-1,8,-17,,,7.88,10.41,7.88,5.04,,16.08,,31.53,,4.438889,0.277778,14.061111,7.801429,,-8.62963,38.883753
US_VA_51163,2020-11-03,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,4,0,159,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,11,9,-22,4,,6.31,6.01,6.91,4.51,6.01,13.52,6.91,22.83,4.81,8.011111,0.933333,16.738889,0.0,,-7.37037,33.373147
US_VA_51163,2020-11-04,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,160,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,0,12,-17,6,7.58,6.71,8.75,7.0,,,18.66,10.5,30.62,6.12,9.555556,1.233333,19.611111,0.0508,,-0.135802,53.309132
US_VA_51163,2020-11-05,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,4,0,164,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,1,8,-16,5,4.64,10.52,9.59,5.88,7.42,5.88,20.73,4.64,34.96,5.26,10.811111,2.05,20.3,0.0,,2.37037,58.108782
US_VA_51163,2020-11-06,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,167,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-1,16,-21,,6.78,7.4,4.62,8.63,5.86,8.32,21.58,4.62,28.05,4.62,12.355556,3.75,21.788889,0.0,,4.0,59.283029
US_VA_51163,2020-11-07,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,7,0,174,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,13,23,-7,,5.54,8.79,7.49,7.16,,5.54,11.07,7.16,33.54,,12.638889,4.838889,22.91358,0.0,,5.148148,63.906799
US_VA_51163,2020-11-08,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,174,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,15,28,-13,,6.19,8.46,11.07,5.54,4.56,5.86,19.86,,33.53,6.19,13.777778,5.188889,23.376543,0.0,,8.746914,74.675773
US_VA_51163,2020-11-09,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,174,3,,,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-2,12,-23,,4.87,9.41,5.52,10.38,10.71,7.14,21.09,5.84,40.56,6.49,14.916667,6.994444,23.477778,0.0,,10.45679,76.926529
