location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35027,2021-12-05,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3484,41,7,10762,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-20,-16,-70,-32,,8.15,5.82,8.92,10.47,11.25,6.21,19.01,,33.75,,,8.672222,-1.3,19.611111,0.0,,-6.098765,34.369767
US_NM_35027,2021-12-06,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,24,0,3508,41,2,10764,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-18,1,,-16,5,,11.4,7.35,6.62,8.46,7.35,16.18,,25.37,,5.88,6.138889,-2.994444,16.127778,0.0,,-9.271605,32.743333
US_NM_35027,2021-12-07,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,1,3516,42,8,10772,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-9,6,,-10,4,6.02,6.37,,9.91,,7.79,16.29,,24.43,,6.02,6.444444,0.438889,13.816667,0.0,,-8.228395,34.871475
US_NM_35027,2021-12-08,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,12,0,3528,42,14,10786,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-9,5,-58,-9,5,,,5.78,11.93,8.31,6.87,19.52,,29.64,,,5.927778,-1.877778,14.816667,0.0,,-5.722222,43.768536
US_NM_35027,2021-12-09,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,2,0,3530,42,21,10807,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-6,8,,-14,3,5.7,9.62,5.34,7.48,6.77,8.55,18.53,5.7,26.01,6.77,,9.761111,2.894444,17.883333,0.1524,,-5.808642,33.688747
US_NM_35027,2021-12-10,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,14,0,3544,42,36,10843,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-15,3,-60,-21,7,,5.23,,8.02,6.97,8.37,18.48,,24.05,,,10.766667,4.583333,15.938889,0.09525,,-2.407407,40.251971
US_NM_35027,2021-12-11,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3544,42,15,10858,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-29,-11,-62,-23,,,6.79,,12.79,9.99,,16.38,5.99,33.56,,,2.272222,-5.25,11.038889,0.1778,,-14.17284,28.533759
US_NM_35027,2021-12-12,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3544,42,15,10873,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-28,-23,-74,-29,,,8.79,6.39,9.59,9.19,6.79,19.18,,30.77,7.19,,0.727778,-8.833333,13.055556,0.0,,-15.734568,27.504726
US_NM_35027,2021-12-13,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,13,0,3557,42,5,10878,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-13,-1,,-10,4,4.98,9.25,6.05,13.16,8.89,,16.71,6.76,29.52,6.05,,3.383333,-6.227778,15.660494,0.0,,-10.191358,35.568892
US_NM_35027,2021-12-14,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,7,0,3564,42,2,10880,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,7,26,,-8,3,6.8,8.23,5.01,10.37,,7.15,22.18,5.37,27.18,,,6.883333,-2.088889,19.072222,0.0,,-6.166667,38.385973
US_NM_35027,2021-12-15,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,38,1,3602,43,0,10880,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,7,12,-57,-12,4,,13.96,,7.72,6.61,9.19,14.7,5.51,28.66,5.51,,12.544444,6.922222,17.627778,0.0,,-1.839506,37.679122
US_NM_35027,2021-12-16,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,9,0,3611,43,7,10887,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-1,17,,-14,2,5.22,7.83,,10.06,10.06,,16.03,6.71,26.84,,,4.966667,-4.116667,14.477778,0.0,,-8.648148,36.121316
US_NM_35027,2021-12-17,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,0,3619,43,30,10917,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-8,14,-48,-18,3,,9.04,,8.65,6.68,6.68,17.69,,33.81,,,4.977778,-2.611111,13.538889,0.0,,-7.685185,39.055467
US_NM_35027,2021-12-18,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3619,43,0,10917,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-25,-2,-76,-20,,5.69,12.52,5.69,16.31,8.35,6.45,22.76,,28.83,6.07,,2.205556,-4.127778,9.994444,0.0,,-11.580247,35.434063
US_NM_35027,2021-12-19,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3619,43,22,10939,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-7,1,-66,-27,,7.02,7.37,7.37,8.42,6.67,8.07,16.5,,30.88,8.42,5.26,-0.994444,-9.561111,8.814815,0.0,,-13.17284,38.577743
US_NM_35027,2021-12-20,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,14,0,3633,43,0,10939,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,22,33,,-23,6,7.09,11.48,8.44,16.2,7.43,6.75,22.28,5.06,31.05,7.09,4.72,1.666667,-7.605556,13.364198,0.0,,-14.351852,29.906449
US_NM_35027,2021-12-21,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,4,1,3637,44,3,10942,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,46,41,,-18,4,7.46,14.58,,15.94,6.1,9.49,23.05,6.78,29.84,,,3.9,-4.966667,14.633333,0.0,,-17.919753,18.386683
US_NM_35027,2021-12-22,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,14,0,3651,44,18,10960,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,45,46,,-17,4,7.21,9.73,7.57,17.66,6.13,9.01,23.06,,32.07,5.76,6.85,7.283333,-1.816667,17.494444,0.0,,-15.808642,17.473013
US_NM_35027,2021-12-23,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,11,0,3662,44,19,10979,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,48,67,,-28,3,,10.56,7.39,15.14,10.56,5.28,25.35,6.34,34.15,,7.04,7.894444,-0.327778,19.233333,0.0,,-10.135802,26.405516
US_NM_35027,2021-12-24,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3662,44,0,10979,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,2,48,-60,-44,,6.3,9.61,,14.91,,4.97,14.25,,22.2,5.3,5.96,12.216667,6.116667,17.722222,0.0,,-1.283951,40.78388
US_NM_35027,2021-12-25,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3662,44,0,10979,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-73,-33,-67,-66,,,10.54,5.11,13.74,7.03,7.35,16.93,,27.8,,,10.533333,3.772222,17.25,0.677333,,2.203704,56.950489
US_NM_35027,2021-12-26,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3662,44,0,10979,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,14,12,-57,-30,,5.0,9.68,10.31,19.99,4.68,5.93,24.67,6.87,27.48,4.37,,13.583333,8.011111,19.211111,0.0,,-3.191358,31.565386
US_NM_35027,2021-12-27,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,24,0,3686,44,4,10983,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,44,41,,-30,,4.75,10.1,6.83,16.34,5.65,6.24,22.59,5.94,38.93,7.73,5.65,7.977778,1.283333,16.233333,0.0,,-9.62963,27.940737
US_NM_35027,2021-12-28,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,5,0,3691,44,2,10985,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,68,46,,-26,7,7.48,11.36,8.31,18.56,10.25,5.82,21.05,6.92,35.18,5.54,5.54,7.65,0.844444,12.877778,0.056444,,-5.160494,41.212351
US_NM_35027,2021-12-29,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,11,2,3702,46,12,10997,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,79,58,-22,-23,8,7.84,15.41,6.44,17.93,7.56,7.28,17.93,4.48,34.74,4.2,3.92,6.172222,0.094444,11.855556,0.0,,-7.512346,39.131639
US_NM_35027,2021-12-30,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,12,0,3714,46,11,11008,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,64,64,,-28,7,4.73,13.91,4.73,22.25,6.96,9.46,20.59,4.73,27.82,3.9,,4.044444,-2.822222,11.544444,0.0762,,-6.524691,47.050565
US_NM_35027,2021-12-31,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3714,46,0,11008,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,19,47,-58,-39,,3.62,11.37,5.94,19.12,5.68,4.39,17.83,3.62,29.45,3.62,,6.483333,2.644444,10.244444,0.0,,0.475309,65.821023
US_NM_35027,2022-01-01,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3714,46,0,11008,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-43,-22,-84,-46,,5.87,11.74,4.27,16.8,7.2,,20.81,5.87,30.94,5.07,5.6,5.577778,0.538889,8.911111,17.977556,,0.67284,71.986713
US_NM_35027,2022-01-02,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3714,46,0,11008,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-1,4,-69,-36,,,8.24,5.19,15.88,6.72,,18.63,4.58,32.37,4.89,7.33,-4.305556,-10.716667,4.005556,5.5372,,-13.679012,49.786414
US_NM_35027,2022-01-03,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,72,0,3786,46,0,11008,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,2,22,,-25,,,10.47,10.83,22.03,7.58,8.67,20.58,5.78,32.5,,,-3.038889,-10.711111,7.255556,0.0,,-12.265432,50.010793
US_NM_35027,2022-01-04,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,17,0,3803,46,5,11013,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,4,17,,-18,6,6.57,12.77,6.2,22.99,8.39,11.68,24.09,,36.5,9.49,,-0.25,-9.122222,12.604938,0.0,,-11.024691,45.237644
US_NM_35027,2022-01-05,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,21,1,3824,47,7,11020,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,6,15,-57,-17,6,7.58,11.03,9.31,21.03,9.31,6.2,25.16,,35.85,5.17,5.17,3.894444,-4.85,14.016667,0.0,,-10.197531,36.922369
US_NM_35027,2022-01-06,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,26,2,3850,49,0,11020,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-3,8,,-19,5,7.66,15.31,7.31,15.31,5.92,8.35,18.44,4.87,35.84,,,6.033333,-1.744444,15.261111,0.0,,-6.987654,40.014733
US_NM_35027,2022-01-07,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,23,0,3873,49,20,11040,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-14,1,-56,-19,6,,12.39,,17.7,,4.96,23.72,5.66,37.52,4.96,,4.994444,-3.616667,16.469136,0.0,,-6.339506,44.44799
US_NM_35027,2022-01-08,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3873,49,9,11049,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-32,-12,-78,-23,,,13.13,,24.0,,7.88,21.38,6.75,30.38,,,8.15,0.233333,17.333333,0.0,,-6.111111,36.935357
US_NM_35027,2022-01-09,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,3873,49,1,11050,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-34,-18,-74,-31,,7.59,13.66,7.97,16.69,7.59,6.45,20.87,,28.84,,5.31,5.544444,-1.8,14.733333,0.0,,-5.783951,46.067036
US_NM_35027,2022-01-10,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,65,1,3938,50,16,11066,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-22,-5,,-17,7,,8.83,,12.22,14.94,,29.54,6.11,35.32,,,0.611111,-7.011111,9.655556,0.0,,-8.04321,52.795361
US_NM_35027,2022-01-11,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,11,0,3949,50,12,11078,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-13,2,,-16,6,,7.51,5.01,13.6,8.59,6.44,20.76,6.08,33.28,,,1.905556,-6.522222,11.488889,0.0,,-8.222222,48.323753
US_NM_35027,2022-01-12,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,53,0,4002,50,5,11083,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-9,0,-52,-16,6,5.71,6.43,6.07,18.57,14.28,10.0,24.28,6.07,30.35,,,3.65,-5.572222,14.838889,0.0,,-10.358025,35.513548
US_NM_35027,2022-01-13,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,104,1,4106,51,12,11095,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-14,7,,-21,5,,11.73,6.4,17.42,7.82,9.6,25.95,5.69,30.93,8.18,,5.416667,-3.483333,16.866667,0.0,,-10.469136,31.043154
US_NM_35027,2022-01-14,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,47,0,4153,51,5,11100,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-14,3,-49,-21,6,4.89,10.48,,12.22,9.43,9.78,29.34,,30.38,,,7.094444,-1.877778,18.455556,0.0,,-9.123457,30.65001
US_NM_35027,2022-01-15,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,4153,51,0,11100,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-23,-6,-74,-26,,5.13,10.61,4.79,15.39,7.53,6.84,17.79,5.82,32.5,7.18,5.82,4.155556,-4.261111,15.472222,0.0,,-8.925926,39.255148
US_NM_35027,2022-01-16,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,4153,51,6,11106,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-10,-14,-62,-32,,7.31,12.96,8.31,21.6,7.98,7.31,19.61,6.65,32.57,4.99,,1.738889,-7.461111,14.366667,0.0,,-11.796296,36.259506
US_NM_35027,2022-01-17,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,4153,51,0,11106,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-12,0,,-33,,6.7,15.15,,14.8,10.57,8.81,25.37,5.64,36.3,,,2.755556,-7.027778,14.238889,0.0,,-13.95679,28.462437
US_NM_35027,2022-01-18,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,160,0,4313,51,10,11116,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-14,0,,-17,4,,7.29,,14.23,8.33,12.84,22.21,,26.72,,5.9,7.1,-2.377778,15.661111,0.0,,-8.537037,31.652889
US_NM_35027,2022-01-19,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,46,2,4359,53,43,11159,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-13,5,-62,-17,5,6.01,8.13,8.49,12.73,9.2,,17.68,8.84,35.01,4.95,4.95,7.077778,0.583333,13.661111,0.0,,-2.660494,50.888019
US_NM_35027,2022-01-20,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,110,1,4469,54,12,11171,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-29,-12,,-30,13,7.13,10.88,7.13,16.51,10.88,9.01,15.76,,30.39,,6.75,0.927778,-4.583333,9.05,0.197556,,-5.820988,63.416774
US_NM_35027,2022-01-21,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,47,1,4516,55,3,11174,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-15,-3,-56,-17,6,5.34,9.27,4.99,8.55,12.47,7.84,16.04,,24.59,7.13,,-0.205556,-8.272222,10.7,0.3048,,-8.339506,55.222206
US_NM_35027,2022-01-22,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,4516,55,3,11177,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-34,-14,-82,-26,,,11.84,,7.66,5.22,11.84,19.51,6.62,25.43,6.62,,1.522222,-5.5,9.477778,0.0,,-7.234568,53.763152
US_NM_35027,2022-01-23,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,4516,55,0,11177,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-32,-28,-72,-31,,9.39,10.83,,18.41,6.86,7.94,17.33,7.58,28.52,8.66,6.14,1.055556,-6.261111,10.266667,0.0,,-6.87037,56.026715
US_NM_35027,2022-01-24,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,117,0,4633,55,11,11188,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-30,-9,,-20,6,6.08,13.17,7.09,6.08,7.09,4.73,20.6,6.42,24.99,,,2.577778,-5.95,13.322222,0.0,,-6.574074,51.274841
US_NM_35027,2022-01-25,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,16,0,4649,55,1,11189,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-12,5,,-13,4,,7.4,5.99,12.33,15.15,6.69,15.15,,24.31,,4.93,3.177778,-6.672222,14.627778,0.0,,-9.932099,37.491765
US_NM_35027,2022-01-26,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,39,1,4688,56,5,11194,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-21,-15,-69,-28,,,7.42,6.31,9.28,11.88,6.31,21.53,,30.07,,7.05,2.711111,-3.622222,11.077778,0.4445,,-6.58642,53.138195
US_NM_35027,2022-01-27,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,54,0,4742,56,12,11206,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-17,1,,-18,4,,8.46,7.4,13.39,8.1,7.75,21.14,6.34,25.72,6.34,8.81,0.05,-7.183333,9.616667,0.1524,,-8.092593,55.803303
US_NM_35027,2022-01-28,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,58,0,4800,56,1,11207,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-21,-7,-60,-25,6,,8.59,,7.51,6.8,,13.23,,27.54,8.59,,0.95,-7.455556,9.383333,0.435429,,-8.246914,51.875013
US_NM_35027,2022-01-29,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,4800,56,17,11224,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-29,-14,-74,-20,,6.29,13.69,6.29,9.62,9.25,7.4,17.39,8.88,34.78,5.92,6.29,0.077778,-9.094444,11.583333,0.0,,-12.567901,38.192002
