location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72033,2020-07-08,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,67,,,23155,4467850,18.441389,-66.118333,19,18,-46,-35,-41,-77,-31,28.952381,26.492063,31.809524,2.074333,24.972222,78.890076
US_PR_72033,2020-07-09,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,68,,,23155,4467850,18.441389,-66.118333,19,18,-48,-38,-48,-85,-31,29.380952,27.134921,31.849206,0.326571,23.597222,70.486308
US_PR_72033,2020-07-10,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,69,,,23155,4467850,18.441389,-66.118333,19,18,-41,-34,-43,-61,-28,29.309524,26.515873,31.920635,0.635,23.805556,71.811233
US_PR_72033,2020-07-11,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,70,,,23155,4467850,18.441389,-66.118333,19,18,-43,-29,-32,-64,-18,29.253968,26.634921,31.912698,0.544286,23.236111,69.271611
US_PR_72033,2020-07-12,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,3,73,,,23155,4467850,18.441389,-66.118333,19,18,-44,,-35,-75,-27,28.18254,24.68254,31.31746,14.986,24.5,80.43764
US_PR_72033,2020-07-13,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,3,76,,,23155,4467850,18.441389,-66.118333,19,18,-48,-32,-40,-72,-26,29.134921,26.190476,31.626984,1.959429,24.861111,76.536306
US_PR_72033,2020-07-14,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,78,,,23155,4467850,18.441389,-66.118333,19,18,-46,-37,-47,-78,-33,29.708333,27.333333,32.180556,0.5715,24.013889,71.606264
US_PR_72033,2020-07-15,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,0,78,,,23155,4467850,18.441389,-66.118333,19,18,-49,-39,-45,-81,-31,29.388889,27.194444,32.402778,0.254,22.958333,68.42766
US_PR_72033,2020-07-16,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,0,78,,,23155,4467850,18.441389,-66.118333,19,18,-53,-36,-55,-88,-31,28.5,25.902778,31.486111,0.169333,23.319444,73.633386
US_PR_72033,2020-07-17,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,80,,,23155,4467850,18.441389,-66.118333,19,18,-51,-31,-54,-76,-29,29.02381,26.007937,31.396825,3.737429,23.361111,72.772633
US_PR_72033,2020-07-18,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,82,,,23155,4467850,18.441389,-66.118333,19,18,-55,-34,-57,-79,-20,27.896825,24.992063,31.111111,1.451429,23.027778,73.896777
US_PR_72033,2020-07-19,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,12,94,,,23155,4467850,18.441389,-66.118333,19,18,-62,,-54,-81,-31,28.396825,25.460317,31.150794,0.616857,23.083333,71.847857
US_PR_72033,2020-07-20,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,96,,,23155,4467850,18.441389,-66.118333,19,18,-56,-25,-47,-81,-29,28.920635,26.031746,31.539683,0.084667,23.319444,71.367056
US_PR_72033,2020-07-21,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,101,,,23155,4467850,18.441389,-66.118333,19,18,-56,-39,-58,-86,-35,28.904762,26.380952,31.484127,0.036286,23.944444,74.165506
US_PR_72033,2020-07-22,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,102,,,23155,4467850,18.441389,-66.118333,19,18,-57,-39,-55,-82,-38,28.47619,26.198413,31.31746,1.124857,23.916667,76.129325
US_PR_72033,2020-07-23,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,104,,,23155,4467850,18.441389,-66.118333,19,18,-59,-42,-64,-91,-38,28.619048,25.849206,31.746032,1.27,23.666667,74.416672
US_PR_72033,2020-07-24,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,8,112,,,23155,4467850,18.441389,-66.118333,19,18,-57,-34,-64,-77,-38,28.634921,26.015873,31.68254,1.608667,24.694444,80.278332
US_PR_72033,2020-07-25,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,7,119,,,23155,4467850,18.441389,-66.118333,19,18,-56,-34,-55,-82,-29,29.611111,27.031746,31.769841,0.381,24.513889,73.414016
US_PR_72033,2020-07-26,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,4,123,,,23155,4467850,18.441389,-66.118333,19,18,-74,,-60,-83,-41,29.357143,27.365079,31.626984,0.725714,24.416667,73.694587
US_PR_72033,2020-07-27,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,128,,,23155,4467850,18.441389,-66.118333,19,18,-52,-26,-45,-79,-32,29.02381,26.571429,31.722222,0.725714,23.111111,69.151739
US_PR_72033,2020-07-28,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,6,134,,,23155,4467850,18.441389,-66.118333,19,18,-56,-32,-60,-82,-35,29.47619,26.563492,31.952381,1.197429,24.722222,74.54751
US_PR_72033,2020-07-29,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,3,137,,,23155,4467850,18.441389,-66.118333,19,18,-67,-38,-74,-87,-41,28.706349,26.261905,31.515873,0.550333,24.138889,76.504509
US_PR_72033,2020-07-30,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,8,145,,,23155,4467850,18.441389,-66.118333,19,18,-88,-75,-90,-100,-70,26.825397,24.873016,29.349206,18.711333,24.430556,87.9886
US_PR_72033,2020-07-31,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,147,,,23155,4467850,18.441389,-66.118333,19,18,-55,-35,-58,-72,-32,28.833333,26.231481,31.333333,10.329333,24.092593,75.465053
US_PR_72033,2020-08-01,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,12,159,,,23155,4467850,18.441389,-66.118333,19,18,-56,-40,-57,-79,-29,28.62037,26.333333,31.268519,0.1016,24.222222,77.27871
US_PR_72033,2020-08-02,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,3,162,,,23155,4467850,18.441389,-66.118333,19,18,-74,,-59,-83,-41,28.824074,25.833333,31.768519,0.042333,24.351852,77.135571
US_PR_72033,2020-08-03,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,164,,,23155,4467850,18.441389,-66.118333,19,18,-50,-35,-43,-76,-29,29.916667,26.87037,33.083333,0.042333,24.037037,69.991868
US_PR_72033,2020-08-04,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,169,,,23155,4467850,18.441389,-66.118333,19,18,-53,-41,-54,-86,-36,29.873016,27.674603,32.103175,0.036286,25.069444,74.803545
US_PR_72033,2020-08-05,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,170,,,23155,4467850,18.441389,-66.118333,19,18,-54,-40,-54,-84,-35,29.230159,27.079365,31.595238,0.036286,23.5,70.666409
US_PR_72033,2020-08-06,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,171,,,23155,4467850,18.441389,-66.118333,19,18,-57,-40,-57,-87,-37,29.150794,26.555556,31.904762,0.0,22.944444,69.007045
US_PR_72033,2020-08-07,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,8,179,,,23155,4467850,18.441389,-66.118333,19,18,-54,-34,-58,-75,-29,29.166667,26.642857,31.84127,0.0,23.611111,71.324389
US_PR_72033,2020-08-08,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,3,182,,,23155,4467850,18.441389,-66.118333,19,18,-52,-33,-47,-78,-24,29.650794,27.619048,31.880952,0.145143,24.486111,73.339429
US_PR_72033,2020-08-09,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,7,189,,,23155,4467850,18.441389,-66.118333,19,18,-73,,-59,-82,-33,29.5,27.238095,31.777778,0.036286,23.666667,70.261902
US_PR_72033,2020-08-10,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,9,198,,,23155,4467850,18.441389,-66.118333,19,18,-51,-29,-47,-81,-32,28.849206,26.285714,31.611111,0.290286,23.638889,72.58782
US_PR_72033,2020-08-11,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,200,,,23155,4467850,18.441389,-66.118333,19,18,-56,-46,-55,-87,-34,28.944444,25.81746,31.698413,0.036286,23.180556,70.268464
US_PR_72033,2020-08-12,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,205,,,23155,4467850,18.441389,-66.118333,19,18,-63,-45,-67,,-36,28.936508,26.507937,31.412698,0.762,24.833333,78.498518
US_PR_72033,2020-08-13,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,4,209,,,23155,4467850,18.441389,-66.118333,19,18,-56,-40,-61,-89,-36,29.52381,26.904762,32.103175,2.177143,23.986111,71.624802
US_PR_72033,2020-08-14,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,9,218,,,23155,4467850,18.441389,-66.118333,19,18,-53,-32,-59,-77,-32,28.801587,26.960317,30.833333,0.217714,24.027778,72.833076
US_PR_72033,2020-08-15,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,7,225,,,23155,4467850,18.441389,-66.118333,19,18,-53,-32,-51,-76,-28,28.992063,26.396825,31.714286,1.415143,24.194444,74.218122
US_PR_72033,2020-08-16,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,230,,,23155,4467850,18.441389,-66.118333,19,18,-75,,-66,-86,-36,29.365079,26.690476,32.166667,0.084667,25.180556,78.275265
US_PR_72033,2020-08-17,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,3,233,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.880952,27.5,32.261905,0.108857,24.708333,73.515834
US_PR_72033,2020-08-18,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,10,243,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,30.02381,27.579365,32.277778,0.036286,23.847222,68.953539
US_PR_72033,2020-08-19,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,248,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.952381,27.531746,32.809524,0.0,23.416667,67.82609
US_PR_72033,2020-08-20,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,4,252,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.484127,27.087302,32.15873,0.0,23.236111,68.351432
US_PR_72033,2020-08-21,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,7,259,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.214286,26.769841,32.277778,3.132667,25.138889,78.105802
US_PR_72033,2020-08-22,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,7,266,,,23155,4467850,18.441389,-66.118333,19,18,,,-92,,,26.730159,24.84127,29.325397,2.582333,24.347222,87.854222
US_PR_72033,2020-08-23,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,271,,,23155,4467850,18.441389,-66.118333,19,18,,,-81,,,29.166667,26.444444,31.68254,9.579429,24.805556,77.550388
US_PR_72033,2020-08-24,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,4,275,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,27.666667,24.880952,30.984127,0.465667,23.361111,78.034016
US_PR_72033,2020-08-25,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,277,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,27.444444,24.944444,30.952381,2.243667,23.944444,79.538341
US_PR_72033,2020-08-26,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,279,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.515873,26.5,31.944444,0.870857,24.569444,75.197644
US_PR_72033,2020-08-27,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,281,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,28.912698,26.626984,31.468254,0.042333,24.541667,77.114641
US_PR_72033,2020-08-28,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,9,290,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.484127,27.412698,31.603175,0.471714,24.638889,74.439154
US_PR_72033,2020-08-29,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,9,299,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.412698,27.388889,31.968254,0.0,23.847222,71.649893
US_PR_72033,2020-08-30,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,301,,,23155,4467850,18.441389,-66.118333,19,18,,,-78,,,29.452381,27.261905,31.928571,0.036286,23.777778,70.853318
US_PR_72033,2020-08-31,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,4,305,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.857143,27.420635,32.190476,0.399143,25.25,76.383293
US_PR_72033,2020-09-01,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,306,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,28.65873,26.730159,31.285714,2.709333,25.083333,80.979267
US_PR_72033,2020-09-02,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,3,309,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.079365,27.134921,31.722222,0.907143,24.861111,77.830835
US_PR_72033,2020-09-03,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,311,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,28.285714,25.769841,31.436508,1.143,23.736111,77.983413
US_PR_72033,2020-09-04,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,312,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,28.904762,25.912698,31.738095,2.576286,24.236111,75.90055
US_PR_72033,2020-09-05,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,4,316,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,29.34127,26.984127,31.912698,0.036286,24.166667,73.703448
US_PR_72033,2020-09-06,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,317,,,23155,4467850,18.441389,-66.118333,19,18,,,-77,,,28.952381,26.373016,31.634921,0.108857,23.819444,73.415509
US_PR_72033,2020-09-07,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,322,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,28.357143,25.571429,31.333333,0.423333,23.805556,76.994281
US_PR_72033,2020-09-08,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,323,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,27.944444,25.134921,31.015873,5.969,24.152778,80.607823
US_PR_72033,2020-09-09,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,0,323,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,28.753968,25.261905,31.960317,5.757333,24.277778,76.858301
US_PR_72033,2020-09-10,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,7,330,,,23155,4467850,18.441389,-66.118333,19,18,,,,,,28.603175,25.722222,31.468254,0.0,23.555556,73.287727
US_PR_72033,2020-09-11,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,3,333,,,23155,4467850,18.441389,-66.118333,19,18,-49,-32,-65,,-29,28.126984,24.952381,31.404762,0.181429,23.222222,74.117805
US_PR_72033,2020-09-12,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,25,358,,,23155,4467850,18.441389,-66.118333,19,18,-47,-33,-59,-86,-23,28.090278,25.277778,31.090278,0.1905,23.233333,74.927695
US_PR_72033,2020-09-13,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,359,,,23155,4467850,18.441389,-66.118333,19,18,-56,-44,-54,-89,-34,28.375,25.201389,31.479167,0.326571,23.833333,76.839722
US_PR_72033,2020-09-14,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,361,,,23155,4467850,18.441389,-66.118333,19,18,-51,-28,-64,,-23,29.034722,25.861111,32.319444,2.88925,24.333333,76.727002
US_PR_72033,2020-09-15,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,366,,,23155,4467850,18.441389,-66.118333,19,18,-51,-40,-68,-87,-29,29.298611,26.388889,31.993056,0.34925,24.388889,75.624936
US_PR_72033,2020-09-16,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,2,368,,,23155,4467850,18.441389,-66.118333,19,18,-53,-42,-67,-88,-31,29.388889,26.215278,31.979167,0.28575,24.411111,74.829632
US_PR_72033,2020-09-17,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,7,375,,,23155,4467850,18.441389,-66.118333,19,18,-54,-44,-69,-93,-30,29.416667,26.618056,32.4375,0.0,23.822222,72.172358
US_PR_72033,2020-09-18,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,6,381,,,23155,4467850,18.441389,-66.118333,19,18,-46,-31,-60,-84,-28,28.826389,25.840278,31.805556,1.487714,23.588889,73.501362
US_PR_72033,2020-09-19,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,9,390,,,23155,4467850,18.441389,-66.118333,19,18,-42,-36,-51,-84,-23,28.166667,25.173611,31.555556,0.127,23.377778,75.367338
US_PR_72033,2020-09-20,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,10,400,,,23155,4467850,18.441389,-66.118333,19,18,-49,-45,-47,-85,-28,28.027778,24.305556,31.881944,0.1905,22.7,73.260166
US_PR_72033,2020-09-21,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,6,406,,,23155,4467850,18.441389,-66.118333,19,18,-50,-31,-65,-86,-28,28.736111,25.361111,32.215278,0.03175,23.044444,72.111904
US_PR_72033,2020-09-22,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,0,406,,,23155,4467850,18.441389,-66.118333,19,18,-58,-37,-73,-90,-31,28.847222,24.777778,32.5625,0.072571,23.633333,73.62516
US_PR_72033,2020-09-23,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,1,407,,,23155,4467850,18.441389,-66.118333,19,18,-60,-43,-75,-91,-31,28.652778,25.361111,32.548611,0.254,23.644444,75.418014
US_PR_72033,2020-09-24,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,18,425,,,23155,4467850,18.441389,-66.118333,19,18,-55,-43,-73,-90,-31,28.291667,25.152778,32.4375,0.907143,23.7,76.03145
US_PR_72033,2020-09-25,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,5,430,,,23155,4467850,18.441389,-66.118333,19,18,-47,-34,-65,-83,-24,28.548611,25.284722,31.666667,0.0,24.111111,76.36314
US_PR_72033,2020-09-26,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,9,439,,,23155,4467850,18.441389,-66.118333,19,18,-40,-36,-55,-83,-27,28.756944,25.5625,31.506944,2.50825,24.1,75.774353
US_PR_72033,2020-09-27,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,10,449,,,23155,4467850,18.441389,-66.118333,19,18,-53,-45,-56,-83,-34,28.784722,25.479167,31.909722,1.27,24.011111,75.739239
US_PR_72033,2020-09-28,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,6,455,,,23155,4467850,18.441389,-66.118333,19,18,-48,-30,-66,-86,-24,27.951389,24.520833,31.694444,0.5715,23.233333,75.435046
US_PR_72033,2020-09-29,ChIJvdXdgFdpA4wRU-L7j-N4jmc,Q768483,geoId/72033,US,United States of America,PR,Puerto Rico,72033,Cataño Municipio,US,USA,2,14,469,,,23155,4467850,18.441389,-66.118333,19,18,-52,-33,-69,-88,-30,28.076389,24.5625,32.020833,5.225143,23.855556,78.976413
