location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20059,2020-08-08,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,183,1,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,-5,,30,-9,,,7.81,10.18,6.11,4.75,,6.11,,6.45,,4.75,,17.65,5.09,12.9,6.79,28.51,8.15,4.75,26.861111,22.479167,32.902778,2.503714,,22.173611,75.646066
US_KS_20059,2020-08-09,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,183,1,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,10,,,-6,,5.26,5.57,10.21,4.64,,4.95,6.8,,9.59,,4.64,6.8,21.34,,10.82,,26.91,9.28,,26.743056,23.354167,32.083333,1.487714,,22.638889,78.428764
US_KS_20059,2020-08-10,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,16,0,199,1,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,8,-7,11,-25,6,,4.74,12.74,8.29,5.92,,7.7,,5.33,,4.44,7.41,20.44,6.81,10.07,5.92,37.33,10.07,6.22,26.277778,22.048611,31.506944,4.318,,21.506944,75.237723
US_KS_20059,2020-08-11,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,199,1,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,4,-5,15,-28,6,4.61,5.53,12.91,5.84,5.22,,10.14,5.22,7.07,4.3,5.22,6.45,26.43,,15.67,,35.96,10.14,5.84,25.541667,21.479167,31.3125,0.0635,,21.701389,79.404759
US_KS_20059,2020-08-12,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,13,0,212,1,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,11,9,27,-26,5,,7.35,10.11,6.74,4.9,4.59,10.11,,8.57,5.82,4.9,5.82,26.64,7.35,10.41,4.9,28.17,6.12,7.66,25.395833,20.506944,31.111111,0.0,,21.305556,78.241177
US_KS_20059,2020-08-13,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,212,1,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,-2,-9,32,-28,7,,7.0,14.61,8.52,6.39,,6.7,,7.92,7.0,6.09,7.0,23.14,4.87,10.35,4.57,33.18,7.61,5.17,26.635802,22.098765,31.604938,0.0635,,21.641975,74.299853
US_KS_20059,2020-08-14,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,10,0,222,1,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,-5,-11,39,-25,1,,7.21,10.34,7.52,,4.7,6.58,5.01,6.58,5.64,6.58,8.46,20.05,8.15,10.65,4.7,32.9,7.83,5.33,26.660494,21.216049,32.858025,0.169333,,21.981481,75.67465
US_KS_20059,2020-08-15,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,222,1,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,-4,,37,-6,,,5.59,11.54,5.59,6.64,5.94,6.29,8.04,8.39,,,,20.97,,11.54,7.34,31.81,9.79,5.24,26.5,22.030864,31.401235,0.0,,21.234568,72.996063
US_KS_20059,2020-08-16,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,4,0,226,1,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,13,,,-2,,6.25,8.88,17.43,9.21,,7.24,8.55,,15.13,,,4.93,17.1,4.93,10.85,5.26,32.23,7.89,,22.12963,15.302469,28.58642,0.0,,15.790123,67.521535
US_KS_20059,2020-08-17,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,13,1,239,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,4,,4.76,16.67,4.76,6.84,8.93,7.44,,8.04,4.46,4.76,5.66,21.73,4.17,11.01,,38.69,6.55,7.14,24.061728,17.919753,31.006173,0.41275,,17.154321,65.434081
US_KS_20059,2020-08-18,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,239,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,5,5.55,6.78,10.48,5.55,6.78,,7.09,,9.25,,6.17,8.63,23.43,5.55,10.17,,36.37,9.86,,22.145833,15.201389,28.631944,0.03175,,15.131944,64.669827
US_KS_20059,2020-08-19,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,4,0,243,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,4,4.74,,14.22,6.32,,,6.0,5.37,13.91,,6.32,,23.07,,9.48,7.27,36.98,9.8,4.42,21.430556,14.034722,29.0,0.0,,14.875,66.34278
US_KS_20059,2020-08-20,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,243,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,7,8.6,4.61,14.74,6.45,4.91,4.91,5.83,,7.06,5.22,,9.21,21.49,7.37,11.97,4.91,34.38,10.13,5.83,22.409722,14.576389,30.138889,0.03175,,14.951389,62.971671
US_KS_20059,2020-08-21,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,2,0,245,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,1,4.65,,12.4,4.34,7.75,4.96,8.99,,10.54,4.96,,5.27,18.61,6.2,10.23,,39.08,9.61,5.58,23.868056,15.777778,32.194444,0.0,,15.951389,61.448478
US_KS_20059,2020-08-22,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,245,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,,,5.22,10.79,5.57,,7.31,,,11.83,,,,23.31,4.87,8.7,,36.18,5.22,,24.895833,17.083333,32.854167,0.0,,16.861111,61.190799
US_KS_20059,2020-08-23,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,245,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,,5.48,8.06,12.26,6.77,5.16,4.84,5.16,,7.74,,4.84,6.13,22.58,5.48,10.0,,34.52,5.16,5.16,26.180556,18.784722,34.569444,0.0,,17.305556,58.358843
US_KS_20059,2020-08-24,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,5,0,250,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,4,5.54,5.84,11.67,5.84,,10.51,5.25,,7.29,,4.96,7.29,17.22,5.84,11.09,4.67,37.35,5.25,4.38,26.923611,18.902778,34.798611,0.0,,18.305556,59.481547
US_KS_20059,2020-08-25,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,250,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,5,,4.67,11.39,8.18,5.84,6.13,5.84,,5.84,5.84,5.84,4.67,22.48,5.25,7.59,4.67,35.62,9.05,4.38,27.709877,20.296296,35.314815,0.0,,18.351852,57.603983
US_KS_20059,2020-08-26,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,5,0,255,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,4,,4.33,13.0,8.09,5.49,7.51,6.07,,6.36,7.22,,5.78,23.12,4.62,8.09,6.07,36.12,8.67,10.98,27.407407,19.783951,34.833333,0.0,,19.395062,61.866805
US_KS_20059,2020-08-27,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,255,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,6,3.94,7.32,11.83,4.79,5.91,,7.32,,8.73,3.94,,6.76,20.84,5.63,6.2,5.91,39.42,7.04,5.63,26.790123,20.04321,33.537037,0.0,,20.296296,67.736332
US_KS_20059,2020-08-28,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,3,0,258,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,1,,,11.64,7.28,4.37,,4.37,,8.73,4.66,4.08,4.95,16.3,,11.06,4.08,27.07,8.73,7.57,26.783951,19.265432,35.012346,0.0,,20.641975,69.15057
US_KS_20059,2020-08-29,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,258,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,,8.42,6.16,10.04,9.39,5.83,5.51,,,10.37,4.54,4.54,7.45,17.49,,,,36.28,,6.48,24.006173,19.796296,33.08642,1.632857,,19.58642,76.439938
US_KS_20059,2020-08-30,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,258,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,,6.48,7.13,9.4,,7.13,5.18,4.86,,5.83,4.54,,5.83,15.55,,8.43,,36.62,6.8,6.16,21.12963,15.703704,28.419753,12.079111,,17.759259,81.245353
US_KS_20059,2020-08-31,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,6,0,264,2,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,5,5.25,4.42,10.49,6.9,,4.14,4.97,4.42,8.56,4.14,4.69,5.25,22.92,8.56,8.28,4.14,34.24,6.35,5.25,22.314815,18.388889,26.061728,0.580571,,20.234568,88.202422
US_KS_20059,2020-09-01,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,1,264,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,4,,7.89,8.18,6.77,5.92,,6.2,,,6.2,4.23,5.36,21.43,4.79,9.3,9.87,25.94,6.49,,23.074074,19.709877,29.04321,13.5255,,20.185185,83.911782
US_KS_20059,2020-09-02,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,3,0,267,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,2,4.92,5.21,14.19,4.92,4.05,4.92,5.5,5.21,,,5.5,4.34,22.88,4.63,8.69,,34.18,5.21,7.82,24.061728,18.530864,30.290123,1.905,,19.240741,74.509081
US_KS_20059,2020-09-03,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,267,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,4,4.24,,13.58,8.49,,,5.94,5.38,7.92,,,7.07,19.8,7.64,7.92,5.38,34.52,5.94,,23.746914,18.771605,30.320988,0.028222,,18.907407,74.495339
US_KS_20059,2020-09-04,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,4,0,271,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,-2,,,11.04,6.26,5.67,5.67,,,6.86,5.97,,,22.38,6.56,8.95,,32.52,6.56,8.05,20.660494,12.135802,29.62963,0.0,,11.314815,55.175392
US_KS_20059,2020-09-05,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,271,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,,,8.04,13.63,5.24,,7.34,6.99,6.64,9.78,4.89,,6.99,25.51,,15.03,4.89,35.99,11.53,9.43,24.746914,17.722222,33.438272,0.028222,,18.685185,69.137004
US_KS_20059,2020-09-06,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,271,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,,,,17.05,7.84,5.46,5.8,9.21,,5.46,5.46,,7.16,22.84,,12.96,7.16,40.23,6.48,,27.722222,22.290123,34.407407,0.0,,19.919753,62.63641
US_KS_20059,2020-09-07,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,7,0,278,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,,5.45,8.33,12.17,,4.8,,8.01,,6.41,,,6.41,21.78,8.33,9.29,,36.84,7.69,,27.475309,20.962963,34.808642,0.0,,19.987654,63.775227
US_KS_20059,2020-09-08,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,278,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,5,4.1,4.1,12.85,6.29,4.65,6.56,7.93,7.93,6.83,6.01,3.83,5.74,23.78,5.19,12.03,,34.44,7.65,4.65,18.314815,12.438272,31.481481,0.0,,14.469136,78.355727
US_KS_20059,2020-09-09,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,278,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,4,4.25,6.11,11.15,,5.04,,5.31,,9.82,4.25,4.25,5.04,19.65,,8.76,6.9,30.27,6.11,,11.092593,9.654321,12.944444,4.245429,,10.0,93.045159
US_KS_20059,2020-09-10,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,278,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,,,,,6,3.86,5.67,9.53,4.89,,4.64,6.18,,6.95,4.12,3.86,6.44,17.0,,5.67,,36.32,,3.86,12.216049,11.141975,14.740741,16.473714,,11.185185,93.475934
US_KS_20059,2020-09-11,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,2,0,280,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,4,-18,46,-21,0,,4.9,9.26,6.53,4.63,,5.99,,,,,5.44,16.6,5.44,6.26,,32.39,11.16,6.26,14.117284,12.216049,17.851852,12.7,,12.901235,92.441467
US_KS_20059,2020-09-12,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,280,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,5,,52,-7,,,,13.56,5.08,6.1,5.42,5.08,,7.12,,,6.1,21.7,5.08,8.47,7.46,31.53,7.12,4.75,18.901235,14.666667,26.314815,0.725714,,15.901235,82.777753
US_KS_20059,2020-09-13,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,280,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,21,,,-1,,4.71,6.28,9.73,7.53,5.65,,5.96,,6.59,,,,20.71,6.91,10.36,5.65,35.78,9.42,5.96,19.049383,11.617284,26.253086,0.112889,,13.845679,71.837601
US_KS_20059,2020-09-14,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,6,0,286,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,11,0,42,-21,2,5.87,5.07,12.28,7.47,,5.34,5.87,3.74,5.61,3.74,,5.07,23.22,4.0,10.94,4.0,34.16,8.27,,18.907407,11.716049,26.5,0.0,,14.030864,73.429846
US_KS_20059,2020-09-15,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,286,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,11,0,28,-22,3,,5.6,12.54,4.53,4.53,5.87,10.94,6.13,9.07,,,4.0,25.07,6.13,6.13,,35.21,5.6,8.0,19.555556,12.771605,27.376543,0.028222,,15.141975,75.761142
US_KS_20059,2020-09-16,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,8,0,294,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,12,9,50,-22,1,6.57,5.2,12.31,5.75,,6.84,11.76,,9.03,,,6.57,25.99,6.02,8.48,5.75,34.74,5.47,5.75,20.987654,14.265432,29.067901,0.0,,16.246914,74.41565
US_KS_20059,2020-09-17,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,294,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,6,-21,45,-26,3,,5.81,11.63,6.08,5.55,4.49,7.93,3.7,4.76,3.7,5.55,5.02,18.5,6.87,7.13,,29.07,10.84,4.23,19.641975,14.203704,26.061728,0.0,,14.012346,70.028974
US_KS_20059,2020-09-18,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,12,0,306,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,10,-8,53,-17,-2,3.9,7.51,10.3,7.51,3.9,7.51,5.57,,6.96,4.73,4.17,5.57,17.81,,9.18,4.17,31.17,3.9,5.01,16.518519,10.524691,23.555556,0.0,,11.41358,71.908903
US_KS_20059,2020-09-19,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,306,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,7,,50,-13,,,5.42,12.53,,,,5.75,,7.45,5.42,,,19.97,,9.14,,29.11,5.42,5.08,16.493827,11.012346,23.012346,0.03175,,10.716049,68.823586
US_KS_20059,2020-09-20,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,306,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,14,,,-5,,,13.62,11.72,6.65,,6.97,7.92,,5.39,6.02,,6.97,22.18,6.65,8.24,,38.02,8.55,5.39,16.753086,10.709877,24.604938,0.0,,10.339506,66.022846
US_KS_20059,2020-09-21,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,15,0,321,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,11,1,33,-22,3,,7.54,10.77,7.81,,,12.66,6.73,10.77,4.31,5.93,4.31,27.74,,7.27,5.39,29.63,5.66,4.85,18.358025,11.722222,26.45679,0.0,,12.666667,69.572653
US_KS_20059,2020-09-22,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,1,0,322,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,5,-3,33,-24,3,5.4,6.48,12.43,6.75,5.67,4.86,8.91,4.86,10.27,5.67,5.13,6.21,20.8,6.48,5.13,4.86,35.12,4.32,6.75,18.438272,12.524691,24.709877,0.0,,14.401235,77.532368
US_KS_20059,2020-09-23,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,8,0,330,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,17,5,55,-21,3,4.3,5.64,10.21,8.33,,,11.02,5.37,8.33,4.84,,10.48,23.11,8.06,8.87,9.67,38.15,4.03,4.3,20.512346,16.166667,25.728395,0.0,,16.290123,76.816301
US_KS_20059,2020-09-24,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,330,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,1,-9,55,-25,5,,7.54,10.5,8.61,5.11,6.73,9.69,,8.88,5.38,,9.42,22.61,5.38,7.8,5.11,31.76,5.92,6.46,19.549383,11.962963,27.944444,0.028222,,14.685185,73.620514
US_KS_20059,2020-09-25,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,19,0,349,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,2,-15,41,-21,0,,6.92,8.02,4.98,5.26,,8.57,4.15,6.36,4.15,4.7,8.3,21.57,6.64,7.19,4.98,31.26,6.64,5.81,22.049383,15.462963,30.660494,0.0,,16.030864,68.82528
US_KS_20059,2020-09-26,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,349,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,2,,65,-14,,,6.41,9.79,6.41,5.74,,8.44,,,,,7.42,20.59,,10.12,,31.73,8.78,5.74,23.666667,17.160494,32.135802,0.0,,17.197531,67.213337
US_KS_20059,2020-09-27,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,349,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,5,,,-6,,5.22,4.91,11.05,8.9,7.98,5.22,4.91,4.6,9.21,5.22,,5.52,20.56,4.91,8.59,5.83,36.22,6.45,5.83,19.617284,11.62963,27.58642,0.0,,16.203704,80.789353
US_KS_20059,2020-09-28,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,28,0,377,3,,,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,9,0,23,-19,4,,6.41,10.95,6.14,,5.61,7.74,3.74,6.67,,5.07,7.21,21.89,,9.34,5.07,32.03,9.34,,13.555556,8.734568,20.91358,22.206857,,8.030864,69.326474
