location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45029,2022-05-20,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18358,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,6,5,-9,-10,3,5.26,7.46,3.07,13.38,6.14,4.83,4.39,5.04,13.82,,6.8,3.07,,9.87,4.61,4.83,3.73,3.73,5.04,,10.53,31.14,4.17,,12.06,,5.48,6.14,33.34,6.36,8.99,7.68,8.77,5.26,27.296296,22.598765,33.376543,0.0,20.826389,67.871764
US_SC_45029,2022-05-21,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,15,18373,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,10,8,12,-14,2,,7.75,4.13,16.53,7.23,7.23,5.94,,10.07,5.17,6.46,6.71,,7.49,,,4.91,,9.81,8.01,8.78,28.41,,,11.62,4.13,7.23,3.87,42.36,5.68,7.75,8.78,4.65,5.17,26.469136,23.12963,30.796296,1.665111,21.243056,72.93553
US_SC_45029,2022-05-22,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18373,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,15,11,35,-29,,6.56,5.35,,14.34,8.99,5.35,6.08,4.86,11.18,6.32,6.32,3.89,5.35,11.66,4.62,6.08,6.56,6.8,5.1,4.86,7.05,27.46,5.59,,15.31,3.89,4.37,5.83,52.0,5.83,15.07,6.32,4.13,3.65,24.265432,20.882716,28.845679,0.0,20.9375,82.175884
US_SC_45029,2022-05-23,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18373,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,13,4,,-11,4,8.0,8.43,3.37,16.22,7.58,5.48,5.05,4.42,10.32,,5.48,2.95,5.05,8.64,7.79,6.95,6.11,5.69,4.42,6.32,11.16,37.7,8.0,,15.8,5.27,4.0,3.58,40.86,5.27,11.37,10.95,5.48,4.63,24.777778,20.358025,30.123457,14.6685,21.152778,80.838976
US_SC_45029,2022-05-24,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,7,18380,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,19,9,-2,-12,4,4.63,8.21,,16.64,7.37,6.11,5.26,6.11,9.27,3.58,5.69,3.37,5.47,9.05,5.69,5.69,4.21,4.63,3.16,6.53,11.79,22.95,5.69,,4.84,4.63,3.79,4.21,38.54,4.21,7.16,8.42,6.11,5.69,25.185185,20.95679,30.0,0.254,21.520833,80.915498
US_SC_45029,2022-05-25,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18380,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,23,12,-11,-11,2,5.46,6.5,,17.62,7.13,7.76,5.04,3.99,10.7,3.78,6.29,,6.5,10.91,5.46,8.81,3.57,5.67,3.78,4.62,9.44,26.23,7.13,3.57,12.17,3.57,5.67,,45.11,4.83,10.28,9.44,6.71,3.99,24.524691,20.290123,28.901235,0.0,20.958333,80.671693
US_SC_45029,2022-05-26,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18380,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,20,12,18,-13,2,5.3,5.09,4.88,17.17,5.3,5.93,3.39,4.66,11.66,3.39,7.21,4.24,5.51,10.6,,6.36,5.51,2.97,4.03,4.03,9.32,27.13,7.42,,13.78,4.03,4.24,6.99,37.09,5.72,9.11,5.51,5.72,6.99,25.481481,22.37037,29.074074,0.042333,22.020833,81.164289
US_SC_45029,2022-05-27,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,2,18382,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,16,10,20,-16,5,5.14,5.79,3.0,13.29,9.86,4.71,,4.71,8.57,3.0,5.79,,3.21,8.14,,4.71,4.5,4.71,4.07,3.43,9.64,24.0,8.36,4.93,10.07,,4.93,4.29,35.58,6.64,8.79,7.71,7.29,7.93,24.895062,21.401235,27.845679,5.9055,22.194444,85.460255
US_SC_45029,2022-05-28,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18382,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,14,22,5,-19,1,7.03,5.99,5.73,16.66,9.37,7.81,6.51,5.99,10.93,3.64,7.81,,5.21,9.63,6.77,3.64,3.64,4.42,,4.42,3.9,28.64,5.99,5.99,9.37,4.95,9.63,4.69,47.12,7.29,8.59,8.85,6.77,4.69,25.314815,21.814815,30.179012,2.31775,20.625,75.382502
US_SC_45029,2022-05-29,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18382,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,24,22,9,-26,,5.31,7.84,5.06,17.2,8.35,6.83,4.8,4.8,13.91,5.56,8.09,,4.05,7.84,5.82,5.56,4.3,5.56,,5.82,7.59,22.76,5.56,,13.91,,7.08,4.05,48.05,5.82,13.15,10.62,7.33,,25.851852,20.907407,30.95679,0.0,20.5625,72.750626
US_SC_45029,2022-05-30,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18382,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,19,8,,-66,19,6.63,6.63,,20.85,7.82,8.29,5.21,,10.66,4.26,8.77,6.16,3.79,6.87,8.77,7.58,6.63,5.21,4.74,6.16,5.45,25.35,7.11,,13.74,,5.21,5.21,44.06,4.5,14.45,10.66,,4.97,25.58642,21.12963,30.265432,0.0,21.388889,78.103024
US_SC_45029,2022-05-31,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,5,18387,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,28,15,-3,-13,3,7.07,4.64,3.09,17.66,4.64,6.18,4.86,4.86,13.03,,6.84,,3.97,8.83,4.42,7.73,5.96,5.08,4.64,6.84,10.16,31.35,9.27,,15.9,,5.74,6.62,39.52,5.52,11.92,8.61,4.64,4.2,25.524691,21.049383,30.740741,0.0,21.298611,77.885259
US_SC_45029,2022-06-01,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,4,18391,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,27,16,11,-12,3,7.04,5.45,3.4,15.21,5.22,6.13,,,14.53,3.18,8.85,4.54,5.67,13.16,4.31,6.13,6.13,4.31,5.67,3.86,9.31,29.74,4.31,,16.34,7.49,5.67,5.9,39.72,5.22,11.58,3.86,10.67,5.67,25.888889,20.679012,32.765432,0.0,20.965278,74.970341
US_SC_45029,2022-06-02,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,2,18393,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,22,9,12,-14,3,4.45,8.43,4.21,16.39,9.13,8.9,4.21,3.98,14.75,4.68,9.36,,5.38,10.77,5.15,7.02,4.45,3.75,5.85,5.15,11.24,28.33,6.79,5.85,15.69,,5.62,6.79,46.82,4.92,10.07,8.9,7.26,3.75,26.820988,20.91358,33.030864,0.0,20.6875,69.405565
US_SC_45029,2022-06-03,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,2,18395,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,11,5,6,-18,5,,7.76,4.61,16.5,8.25,6.55,5.58,4.37,12.13,3.4,7.28,4.85,5.82,9.95,3.88,3.64,5.58,4.12,,5.34,7.04,27.42,8.98,,14.31,5.34,8.01,5.82,48.52,6.55,14.8,4.85,,4.61,27.17284,22.617284,33.641975,0.084667,21.409722,71.226286
US_SC_45029,2022-06-04,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,6,18401,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,20,13,29,-10,0,7.1,7.61,4.82,16.23,6.85,6.85,4.31,5.83,11.41,,6.85,4.06,,12.68,,5.83,4.31,4.82,,4.31,10.15,28.16,7.61,3.81,13.7,,4.57,,45.66,7.61,13.95,7.61,5.07,6.09,24.259259,21.32716,30.04321,0.762,21.270833,84.20514
US_SC_45029,2022-06-05,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18401,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,25,21,37,-28,,5.91,4.43,5.17,16.01,6.4,5.91,6.16,6.65,16.5,,6.4,4.19,5.17,9.11,,7.39,4.68,4.68,4.93,5.91,8.38,23.15,4.43,3.69,12.81,3.69,3.69,6.16,45.81,7.14,9.61,4.43,6.16,4.93,23.950617,20.580247,29.475309,5.461,20.25,80.415062
US_SC_45029,2022-06-06,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18401,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,23,14,,-19,4,7.1,6.63,4.26,15.86,6.16,8.52,8.05,5.92,10.89,4.02,3.55,3.31,,14.44,4.73,4.5,5.68,5.44,,4.26,8.52,30.3,7.81,,13.97,,4.73,9.47,49.47,4.5,11.6,9.71,10.18,8.52,24.444444,20.191358,29.734568,3.20675,18.777778,71.503102
US_SC_45029,2022-06-07,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,6,18407,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,24,9,-6,-18,5,4.7,8.46,,17.87,7.52,6.11,8.23,4.94,15.05,4.7,6.82,4.23,5.41,13.4,5.41,6.82,,,4.7,3.53,8.23,32.21,7.29,3.76,16.69,4.47,6.82,7.76,45.14,4.94,8.7,7.76,9.64,5.64,25.135802,20.320988,30.111111,0.0,20.826389,77.586211
US_SC_45029,2022-06-08,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,1,18408,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,20,11,9,-19,6,4.85,5.77,3.46,14.54,9.23,8.31,7.38,5.31,11.31,,7.15,4.62,7.85,11.31,7.62,3.92,4.15,6.0,4.38,4.15,8.54,28.38,7.85,,9.46,6.46,4.62,6.69,47.08,3.92,6.46,10.38,6.69,8.54,26.283951,22.271605,31.777778,0.0,22.493056,79.942413
US_SC_45029,2022-06-09,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18408,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,19,10,11,-19,4,6.5,7.19,6.26,19.72,7.66,5.1,7.42,5.8,12.3,4.87,5.1,3.48,6.73,14.15,6.26,4.41,4.64,3.94,6.73,3.94,9.51,24.59,7.89,,11.14,5.8,,7.19,41.53,6.03,9.28,6.03,5.34,4.64,26.938272,23.450617,33.351852,1.143,22.569444,77.367379
US_SC_45029,2022-06-10,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,3,18411,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,8,9,10,-24,5,6.03,5.79,3.62,17.14,6.52,3.38,4.83,3.86,12.31,,7.24,,,11.83,7.96,6.03,4.1,3.38,4.1,4.59,8.45,23.65,4.34,5.07,13.03,3.38,4.34,5.31,37.41,5.55,10.86,8.69,6.03,5.55,26.123457,22.975309,30.87037,2.003778,20.034722,69.199454
US_SC_45029,2022-06-11,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,6,18417,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,16,12,41,-15,1,4.47,7.2,,14.15,10.93,5.71,7.95,,8.44,6.21,7.95,3.48,4.22,11.67,5.21,5.96,6.7,3.97,7.7,3.97,9.68,31.53,8.94,,11.92,3.48,4.72,4.22,44.69,5.21,10.93,15.15,6.7,9.44,25.290123,22.388889,29.728395,0.0,22.576389,85.595886
US_SC_45029,2022-06-12,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18417,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,25,24,61,-27,,6.42,8.15,,15.07,5.93,6.92,6.67,8.4,12.85,5.68,6.42,4.45,4.45,8.65,6.92,7.66,4.69,5.43,8.4,4.69,8.89,25.2,4.94,,16.8,3.71,,5.93,42.0,3.95,10.87,7.91,5.19,5.19,27.290123,23.796296,31.845679,0.818444,23.333333,79.270666
US_SC_45029,2022-06-13,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18417,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,18,13,,-20,4,6.64,6.18,4.58,13.51,9.16,5.95,5.27,,11.45,3.89,5.72,4.58,,10.99,4.58,6.18,4.58,3.43,3.43,5.95,10.3,27.02,6.18,4.12,12.82,,3.89,7.1,46.93,6.18,8.93,7.33,7.1,3.89,28.277778,24.320988,33.308642,0.0,24.520833,80.111782
US_SC_45029,2022-06-14,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,6,18423,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,21,13,-3,-21,5,7.75,7.29,4.56,17.77,6.15,7.06,9.57,7.06,7.06,3.65,7.06,5.24,4.56,11.39,8.89,6.61,4.33,6.38,4.1,3.42,9.34,25.52,5.7,4.1,12.99,3.42,5.47,3.87,51.49,4.33,10.71,9.8,6.61,5.01,29.740741,25.765432,36.5,0.0,24.965278,75.914305
US_SC_45029,2022-06-15,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18423,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,21,14,-4,-20,5,3.92,8.52,4.84,13.82,7.37,5.3,9.67,6.45,12.66,3.92,5.53,,4.14,11.97,7.14,4.84,6.91,3.22,5.53,5.53,11.74,25.1,6.45,3.92,12.44,6.45,5.3,6.68,43.29,3.45,10.36,6.22,7.37,5.53,27.932099,22.901235,34.987654,0.141111,23.145833,75.438596
US_SC_45029,2022-06-16,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18423,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,18,17,2,-20,5,4.88,7.9,5.81,17.42,4.88,7.67,6.97,6.04,9.29,3.25,6.74,5.11,5.34,5.81,3.95,4.88,,6.04,3.95,3.25,11.15,26.48,6.27,,13.24,6.04,5.81,5.11,40.65,3.72,8.59,11.15,3.25,6.5,27.259259,22.308642,32.697531,0.0,21.659722,71.80128
US_SC_45029,2022-06-17,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18423,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,8,10,28,-21,6,6.01,6.97,3.36,16.82,8.65,8.17,9.13,6.49,10.09,,7.21,5.53,6.01,7.69,3.36,6.97,8.65,3.84,4.56,4.32,10.33,24.02,6.01,,12.73,4.32,4.32,4.32,42.28,5.76,11.05,,5.76,6.25,27.382716,22.04321,35.493827,1.989667,20.916667,68.140086
US_SC_45029,2022-06-18,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18423,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,27,29,69,-21,-1,4.3,5.06,3.54,16.71,6.33,4.56,4.56,4.05,10.89,4.3,7.85,4.81,4.05,9.37,4.56,5.82,,5.57,3.8,4.81,4.05,22.28,5.82,3.8,11.9,3.54,4.3,4.05,41.52,4.3,13.16,5.32,,3.54,27.234568,21.950617,34.537037,9.2075,20.833333,68.676079
US_SC_45029,2022-06-19,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18423,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,25,32,45,-30,,4.75,7.31,,17.48,6.78,4.99,7.56,7.34,9.85,4.8,4.22,,4.36,12.26,7.34,4.66,4.22,4.82,7.99,5.04,4.41,22.79,8.49,,13.63,,6.62,3.87,42.32,4.71,10.96,5.4,3.94,6.51,26.061728,20.722222,31.685185,0.028222,14.625,49.734855
US_SC_45029,2022-06-20,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18423,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,13,,-23,6,3.18,10.17,4.01,16.2,5.96,4.35,7.93,4.5,9.62,5.59,6.21,5.89,6.17,8.54,4.93,4.42,,4.6,5.34,5.55,10.05,27.43,7.39,,12.74,5.22,4.13,,47.98,5.64,11.14,9.26,5.28,6.0,23.802469,17.080247,30.314815,0.0,14.8125,58.041011
US_SC_45029,2022-06-21,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18423,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,20,14,7,-19,6,6.16,7.5,3.91,15.09,7.65,6.56,6.1,4.98,8.05,,7.0,4.29,,9.01,3.44,5.02,3.58,4.95,3.88,5.49,10.29,25.78,5.7,3.43,12.65,3.88,4.54,8.95,43.0,5.11,10.04,7.17,6.92,6.47,25.654321,20.111111,31.641975,0.0,16.784722,58.594652
US_SC_45029,2022-06-22,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18423,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,24,15,15,-18,6,3.48,7.42,3.61,14.81,7.38,7.17,6.51,5.46,11.76,6.46,6.42,3.15,,13.1,5.09,4.62,3.83,5.71,4.6,6.35,8.78,22.89,7.46,3.94,10.16,4.04,,6.36,43.68,5.09,6.81,11.42,7.67,4.94,27.283951,20.993827,34.882716,0.0,19.1875,61.870567
US_SC_45029,2022-06-23,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,20,18443,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,19,10,16,-18,5,5.29,4.75,6.08,14.82,7.0,5.55,4.94,4.6,9.87,4.46,6.43,4.29,3.76,11.92,5.08,7.37,4.34,5.49,5.73,5.69,11.07,20.55,4.27,4.39,10.65,3.43,4.7,5.97,52.88,4.12,10.02,7.25,5.96,5.81,28.623457,22.888889,35.790123,0.0,21.090278,63.753398
US_SC_45029,2022-06-24,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18443,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,8,8,5,-23,6,9.9,4.77,,13.17,7.33,4.38,4.8,4.97,9.58,,3.81,,4.62,8.65,4.37,4.11,3.35,4.87,7.76,4.97,7.86,23.02,,,9.46,,4.21,7.44,42.88,5.98,8.73,10.4,5.28,5.28,27.462963,23.283951,32.469136,0.181429,22.097222,72.558917
US_SC_45029,2022-06-25,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18443,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,24,19,64,-10,0,3.99,6.23,4.59,14.7,4.45,4.93,5.19,4.88,10.72,4.59,5.6,4.0,3.9,8.34,,9.37,,4.76,10.31,5.72,8.72,25.93,7.96,3.61,12.12,,4.98,6.37,50.93,6.12,10.67,9.72,5.56,7.43,26.660494,21.401235,32.0,0.141111,20.138889,67.794193
US_SC_45029,2022-06-26,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18443,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,27,20,57,-24,,4.94,7.82,6.7,14.53,8.7,4.91,7.05,,9.95,7.25,6.95,4.49,,10.51,4.31,5.37,,3.77,6.33,7.12,8.66,27.11,7.92,,12.38,5.96,6.58,4.09,48.15,4.83,8.55,8.0,4.82,8.24,26.253086,20.950617,31.740741,0.0,19.965278,68.975761
US_SC_45029,2022-06-27,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18443,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,11,,-19,6,7.14,5.28,4.25,18.36,5.5,9.03,6.67,5.1,10.58,5.5,8.12,5.59,5.75,13.74,8.42,8.46,4.25,4.03,5.7,3.3,9.73,30.98,8.61,5.48,12.62,,4.93,9.72,49.98,6.89,8.55,9.6,5.43,7.4,26.308642,20.67284,31.802469,0.0,20.069444,69.130655
US_SC_45029,2022-06-28,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18443,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,5,8,-19,7,5.08,9.3,6.82,16.03,8.79,6.11,6.5,7.32,8.02,3.56,3.78,,7.06,11.11,4.54,6.01,3.6,4.14,5.2,5.67,10.09,22.15,5.17,3.58,9.54,4.74,5.2,6.49,40.88,4.26,10.86,5.83,8.9,5.2,25.62963,22.32716,29.623457,0.0,22.472222,83.347788
US_SC_45029,2022-06-29,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18443,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,16,7,9,-19,7,7.19,6.75,8.19,15.15,5.6,5.13,3.44,5.16,8.26,4.26,4.73,4.37,,11.13,4.48,3.85,5.17,5.75,5.61,5.97,13.19,24.93,8.57,3.6,14.08,6.51,5.97,5.35,40.75,4.5,10.89,7.79,5.19,10.41,24.728395,22.444444,28.561728,40.4495,22.881944,90.379917
