location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18161,2020-09-14,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,23.12,35.58,19.505556,13.755556,26.75,0.4826,,14.211111,71.604819
US_IN_18161,2020-09-15,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,16.04,29.25,16.322222,9.288889,24.794444,0.0,,9.955556,66.124851
US_IN_18161,2020-09-16,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,77,0,,,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3,14,7,11,10,12,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,35,42,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,14.17,14.17,16.2,8.127778,26.633333,0.0,,10.311111,68.499765
US_IN_18161,2020-09-17,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-15,,23.45,17.944444,8.616667,27.038889,0.0,,12.433333,70.399883
US_IN_18161,2020-09-18,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,,20.49,15.783333,10.016667,25.15,0.0,,7.077778,56.283711
US_IN_18161,2020-09-19,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,19.17,12.577778,4.855556,20.6,0.0,,2.583333,50.708575
US_IN_18161,2020-09-20,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,25.55,13.255556,4.555556,23.311111,0.0,,2.35,47.76347
US_IN_18161,2020-09-21,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,,41.11,13.955556,4.955556,23.672222,0.0,,3.811111,50.737546
US_IN_18161,2020-09-22,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,79,0,,,0,0,0,0,0,1,0,1,0,0,0,1,3,6,3,15,7,12,10,12,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,36,43,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,,26.14,14.794444,5.438889,24.755556,0.0,,6.594444,58.282205
US_IN_18161,2020-09-23,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-1,,36.22,16.633333,6.638889,25.455556,0.0,,10.516667,67.502067
US_IN_18161,2020-09-24,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,,24.14,18.705556,10.188889,25.988889,0.0,,11.772222,64.366774
US_IN_18161,2020-09-25,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-3,15.46,29.95,18.388889,10.783333,26.922222,0.0,,12.255556,67.667067
US_IN_18161,2020-09-26,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,18.22,19.95,11.261111,26.711111,0.0,,15.4,75.210819
US_IN_18161,2020-09-27,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,19.64,34.83,20.155556,13.816667,26.866667,0.0,,15.016667,72.45902
US_IN_18161,2020-09-28,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,21.69,26.41,17.522222,13.127778,25.005556,1.636889,,14.883333,84.723308
US_IN_18161,2020-09-29,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,80,0,,,0,0,0,0,0,0,0,0,0,1,0,1,3,6,3,15,7,12,10,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,36,44,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-2,,34.63,12.572222,7.311111,20.6,6.716889,,8.872222,78.444943
US_IN_18161,2020-09-30,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-1,26.95,21.95,13.672222,7.211111,21.905556,2.201333,,7.766667,67.650861
US_IN_18161,2020-10-01,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,81,0,,,0,0,0,0,1,0,0,0,0,0,0,1,3,6,4,15,7,12,10,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,37,44,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,,23.27,12.688889,5.794444,21.505556,0.0762,,4.466667,57.410329
US_IN_18161,2020-10-02,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-3,,17.47,9.733333,3.305556,18.7,0.2794,,4.15,68.297197
US_IN_18161,2020-10-03,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,18.51,11.45,3.9,18.761111,0.0,,4.183333,61.138384
US_IN_18161,2020-10-04,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,83,0,,,0,0,0,0,0,0,2,0,0,0,0,1,3,6,4,15,9,12,10,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,37,46,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,17.19,26.65,12.35,6.961111,18.933333,1.100667,,7.977778,74.835584
US_IN_18161,2020-10-05,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,84,0,,,0,0,0,0,0,0,0,0,0,0,0,1,3,6,4,15,9,12,10,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,37,47,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,17.57,29.88,8.622222,1.738889,18.388889,1.7526,,4.15,73.944053
US_IN_18161,2020-10-06,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,85,0,,,0,0,0,0,0,0,0,0,1,0,0,1,3,6,4,15,9,12,11,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,37,48,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-4,17.36,29.25,12.172222,2.155556,23.227778,0.0254,,4.7,60.769501
US_IN_18161,2020-10-07,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-1,,23.49,18.172222,5.638889,28.65,0.0,,8.083333,52.022795
US_IN_18161,2020-10-08,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,,25.32,15.561111,6.094444,27.727778,0.0,,5.094444,50.08791
US_IN_18161,2020-10-09,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,3,0,88,0,,,0,0,0,0,0,0,0,0,3,0,0,1,3,6,4,15,9,12,14,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,39,49,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-9,21.05,25.44,16.338889,6.322222,27.538889,0.0,,7.166667,55.079204
US_IN_18161,2020-10-10,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,19.15,20.4,14.377778,25.583333,0.084667,,15.511111,73.799901
US_IN_18161,2020-10-11,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,89,0,,,0,0,0,0,0,0,0,0,0,0,0,1,3,6,4,15,9,12,14,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,39,50,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,16.42,18.24,19.038889,14.988889,24.422222,0.056444,,16.127778,83.494461
US_IN_18161,2020-10-12,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,90,0,,,0,0,0,0,0,0,0,0,1,0,0,1,3,6,4,15,9,12,15,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,39,51,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,17.16,24.02,19.577778,15.116667,24.555556,0.056444,,16.094444,80.450922
US_IN_18161,2020-10-13,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,5,0,95,0,,,0,0,0,0,0,0,1,1,2,1,0,1,3,6,4,15,10,13,17,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,41,54,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-4,15.33,27.25,13.238889,5.011111,23.511111,6.942667,,6.35,63.471077
US_IN_18161,2020-10-14,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,5,0,100,0,,,0,0,1,0,0,0,0,1,2,1,0,1,4,6,4,15,10,14,19,15,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,5,41,59,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-2,16.66,26.31,14.405556,4.811111,24.561111,0.0,,5.016667,53.799836
US_IN_18161,2020-10-15,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,3,0,103,0,,,0,0,0,0,0,0,0,0,3,0,0,1,4,6,4,15,10,14,22,15,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,42,61,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,15.89,24.25,15.211111,6.45,23.8,0.564444,,7.65,60.855314
US_IN_18161,2020-10-16,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,3,0,106,0,,,0,0,0,0,0,0,1,1,0,0,0,1,4,6,4,15,11,15,22,15,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,43,63,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,14.92,23.21,8.272222,1.033333,17.911111,2.4638,,-0.111111,55.654333
US_IN_18161,2020-10-17,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,107,0,,,0,0,0,0,0,0,0,0,0,1,0,1,4,6,4,15,11,15,22,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,44,63,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,,7.838889,-0.305556,16.916667,0.0,,-2.633333,48.04995
US_IN_18161,2020-10-18,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,108,0,,,0,0,0,0,0,0,0,0,1,0,0,1,4,6,4,15,11,15,23,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,44,64,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,15.39,25.66,11.561111,5.3,16.355556,0.112889,,2.844444,55.458242
US_IN_18161,2020-10-19,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,109,0,,,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4,16,11,15,23,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,44,65,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,,22.13,11.233333,8.122222,15.155556,18.739556,,9.766667,90.772092
US_IN_18161,2020-10-20,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,4,0,113,0,,,0,0,0,0,0,1,0,1,1,0,0,1,4,6,4,17,11,16,24,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,44,69,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,16.11,33.16,10.216667,8.255556,12.9,18.400889,,9.25,93.870149
US_IN_18161,2020-10-21,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,115,0,,,0,0,0,0,0,1,1,0,0,0,0,1,4,6,4,18,12,16,24,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,45,70,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-5,15.43,39.03,16.066667,9.522222,19.783333,6.265333,,14.41358,90.057448
US_IN_18161,2020-10-22,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,3,0,118,0,,,0,0,0,0,0,0,0,2,1,0,0,1,4,6,4,18,12,18,25,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,47,71,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,,30.63,18.461111,12.144444,27.016667,0.7874,,14.938272,79.340588
US_IN_18161,2020-10-23,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,3,0,121,0,,,0,0,0,0,0,1,0,0,2,0,0,1,4,6,4,19,12,18,27,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,49,72,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-12,15.27,22.45,19.611111,12.144444,26.772222,1.580444,,15.611111,76.863427
US_IN_18161,2020-10-24,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,122,0,,,0,0,0,0,0,0,1,0,0,0,0,1,4,6,4,19,13,18,27,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,49,73,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,23.02,9.35,5.072222,18.727778,9.087556,,4.838889,73.671201
US_IN_18161,2020-10-25,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,124,0,,,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4,20,13,18,27,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,51,73,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,22.47,8.466667,5.094444,12.205556,0.1778,,2.638889,66.887778
US_IN_18161,2020-10-26,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,7,0,131,0,,,0,0,1,0,0,1,1,1,1,2,0,1,5,6,4,21,14,19,28,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,54,77,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-17,,30.74,9.15,6.288889,11.794444,0.451556,,5.788889,79.556529
US_IN_18161,2020-10-27,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,5,0,136,0,,,0,0,0,0,0,2,0,1,0,1,0,1,5,6,4,23,14,20,28,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,57,79,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-14,15.56,29.18,8.305556,7.094444,10.75,2.286,,6.272222,87.220697
US_IN_18161,2020-10-28,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,137,0,,,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,23,14,20,28,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,58,79,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-16,19.73,,9.527778,7.355556,12.016667,1.298222,,7.744444,88.771476
US_IN_18161,2020-10-29,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,4,0,141,0,,,0,0,0,0,0,1,0,0,3,0,0,1,5,6,4,24,14,20,31,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,60,81,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-26,,23.4,9.544444,7.372222,11.65,27.94,,8.166667,91.289744
US_IN_18161,2020-10-30,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,3,0,144,0,,,0,0,0,0,0,0,0,1,2,0,0,1,5,6,4,24,14,21,33,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,61,83,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-24,,27.0,7.066667,4.805556,10.6,17.300222,,2.733333,74.129695
US_IN_18161,2020-10-31,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,4,0,148,0,,,0,0,0,0,0,1,0,1,0,2,0,1,5,6,4,25,14,22,33,21,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,62,86,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,27.91,5.627778,-0.888889,13.833333,0.1016,,0.027778,67.451191
US_IN_18161,2020-11-01,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,3,0,151,0,,,0,0,0,0,0,0,1,0,0,1,0,1,5,6,4,25,15,22,33,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,63,88,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,35.37,8.555556,-0.222222,13.611111,0.0,,0.461111,56.916786
US_IN_18161,2020-11-02,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,12,0,163,0,,,0,1,1,0,1,1,1,0,4,3,0,2,6,6,5,26,16,22,37,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,9,66,97,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,,27.56,2.727778,-3.161111,11.616667,0.0254,,-7.233333,47.981519
US_IN_18161,2020-11-03,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,8,0,171,0,,,0,0,1,0,0,1,1,4,0,1,0,2,7,6,5,27,17,26,37,26,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,71,100,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,18.54,35.31,7.955556,-2.338889,18.072222,0.0,,-3.722222,43.573421
US_IN_18161,2020-11-04,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,5,0,176,0,,,0,0,0,0,1,0,0,2,1,0,0,2,7,6,6,27,17,28,38,26,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,74,102,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-2,15.63,33.0,11.955556,1.444444,22.122222,0.0,,2.905556,54.48265
US_IN_18161,2020-11-05,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,8,0,184,0,,,0,0,0,1,0,2,1,1,3,0,0,2,7,7,6,29,18,29,41,26,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,6,76,108,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-15,,25.54,13.277778,5.127778,21.772222,0.0,,5.227778,58.731094
