location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_transit_stations,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48311,2020-06-21,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,28.962963,24.209877,35.722222,0.0,,23.37037,72.081794
US_TX_48311,2020-06-22,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-61,29.635802,24.845679,36.592593,1.721556,,23.814815,71.210805
US_TX_48311,2020-06-23,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-64,28.203704,23.117284,34.771605,0.0,,23.388889,75.258522
US_TX_48311,2020-06-24,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-55,27.598765,22.734568,34.197531,4.54025,,21.882716,71.600151
US_TX_48311,2020-06-25,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-68,27.450617,21.709877,34.425926,0.282222,,21.45679,70.231632
US_TX_48311,2020-06-26,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-66,25.469136,21.62963,31.148148,1.524,,22.530864,83.996992
US_TX_48311,2020-06-27,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,27.691358,24.246914,32.561728,12.643556,,24.0,80.489791
US_TX_48311,2020-06-28,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,28.67284,25.839506,33.524691,0.084667,,24.228395,77.14373
US_TX_48311,2020-06-29,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-60,29.216049,25.512346,34.407407,0.423333,,24.04321,73.984878
US_TX_48311,2020-06-30,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-60,29.67284,25.987654,35.179012,0.0,,24.253086,73.086619
US_TX_48311,2020-07-01,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-56,30.067901,26.166667,36.32716,0.0,,24.283951,71.541645
US_TX_48311,2020-07-02,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-56,30.395062,25.796296,36.604938,0.0,,23.493827,67.190479
US_TX_48311,2020-07-03,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-66,29.148148,23.283951,36.506173,0.0,,22.444444,67.561623
US_TX_48311,2020-07-04,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,29.753086,23.191358,37.808642,0.0,,21.919753,63.437662
US_TX_48311,2020-07-05,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,30.141975,23.098765,38.703704,0.0,,22.037037,62.538871
US_TX_48311,2020-07-06,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-59,30.660494,24.580247,37.826389,0.0,,22.91358,64.030639
US_TX_48311,2020-07-07,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-61,30.679012,25.95679,36.932099,0.0,,23.740741,66.864058
US_TX_48311,2020-07-08,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-53,30.950617,26.401235,37.376543,0.0,,23.62963,65.530494
US_TX_48311,2020-07-09,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-53,30.617284,26.098765,36.858025,0.056444,,23.851852,67.609345
US_TX_48311,2020-07-10,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-65,31.037037,25.882716,38.537037,0.0,,23.82716,66.0186
US_TX_48311,2020-07-11,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-53,30.691358,24.703704,39.160494,0.0,,23.271605,65.113888
US_TX_48311,2020-07-12,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-57,30.851852,24.197531,39.401235,0.0,,22.962963,63.447276
US_TX_48311,2020-07-13,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,,,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-52,31.746914,23.944444,40.962963,0.0,,21.401235,55.378433
US_TX_48311,2020-07-14,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,,,1,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-51,31.166667,23.648148,39.876543,0.0,,21.333333,57.032173
US_TX_48311,2020-07-15,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,1,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-54,30.950617,24.475309,38.716049,0.0,,21.901235,59.236227
US_TX_48311,2020-07-16,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,1,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-56,30.598765,24.919753,37.87037,0.0,,22.839506,63.709985
US_TX_48311,2020-07-17,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,1,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-56,29.753086,24.401235,37.919753,0.254,,22.901235,67.227803
US_TX_48311,2020-07-18,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,1,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,26.895062,22.753086,35.753086,0.790222,,22.135802,75.69365
US_TX_48311,2020-07-19,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,3,0,4,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-62,28.462963,22.641975,36.425926,1.749778,,21.728395,67.18228
US_TX_48311,2020-07-20,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,4,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-55,29.512346,23.111111,37.141975,0.0,,21.833333,63.734326
US_TX_48311,2020-07-21,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,4,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-51,29.91358,23.759259,37.493827,0.0,,22.104938,63.315289
US_TX_48311,2020-07-22,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,4,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-54,30.388889,24.265432,37.87037,0.0,,22.555556,63.329793
US_TX_48311,2020-07-23,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,2,0,6,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-56,29.925926,24.623457,36.979167,0.0,,22.938272,66.729817
US_TX_48311,2020-07-24,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,6,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-57,30.37037,24.246914,37.993827,1.36525,,22.191358,62.141396
US_TX_48311,2020-07-25,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,6,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,28.5,25.049383,35.537037,0.889,,22.790123,71.946257
US_TX_48311,2020-07-26,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,1,0,7,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,26.524691,23.253086,32.475309,15.24,,23.395062,83.219562
US_TX_48311,2020-07-27,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,7,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-55,28.666667,24.530864,34.833333,7.77875,,24.54321,78.557026
US_TX_48311,2020-07-28,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,7,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-59,27.91358,23.697531,35.092593,4.2545,,23.67284,78.071793
US_TX_48311,2020-07-29,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,7,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-54,26.5,23.074074,33.858025,1.49225,,23.04321,81.525927
US_TX_48311,2020-07-30,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,7,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-53,28.339506,23.524691,35.012346,5.136444,,23.259259,74.153744
US_TX_48311,2020-07-31,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,7,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-54,29.5,24.641975,36.37037,0.0,,23.95679,72.407122
US_TX_48311,2020-08-01,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,1,0,8,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-54,28.395062,23.308642,35.790123,11.901714,,22.259259,69.660962
US_TX_48311,2020-08-02,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,8,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-51,27.907407,21.648148,36.333333,0.0635,,21.54321,68.582588
US_TX_48311,2020-08-03,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,8,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-51,28.54321,21.771605,37.018519,0.0,,21.259259,65.136527
US_TX_48311,2020-08-04,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,8,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-54,28.234568,22.660494,36.364198,2.060222,,22.037037,69.382275
US_TX_48311,2020-08-05,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,8,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-37,29.061728,22.685185,36.191358,0.0,,21.697531,64.763892
US_TX_48311,2020-08-06,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,8,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-50,29.666667,23.691358,36.253086,0.0,,22.524691,66.02828
US_TX_48311,2020-08-07,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,1,0,9,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-49,29.598765,24.333333,36.450617,0.028222,,23.160494,68.583996
US_TX_48311,2020-08-08,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,9,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-55,29.179012,23.87037,35.930556,0.056444,,23.018519,69.791067
US_TX_48311,2020-08-09,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,9,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,29.611111,24.246914,36.617284,0.733778,,22.685185,66.602513
US_TX_48311,2020-08-10,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,9,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-57,30.098765,24.438272,36.888889,0.0,,22.901235,65.735627
US_TX_48311,2020-08-11,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,9,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-53,30.481481,24.746914,37.641975,0.0,,23.074074,64.963225
US_TX_48311,2020-08-12,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,1,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-59,30.666667,24.5,38.159722,0.0,,22.919753,63.70821
US_TX_48311,2020-08-13,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-49,30.592593,24.17284,38.12963,0.0,,22.314815,61.736214
US_TX_48311,2020-08-14,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,-52,30.623457,23.228395,38.981481,0.0,,21.259259,58.084741
US_TX_48311,2020-08-15,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,30.864198,23.395062,38.993827,0.0,,21.216049,57.08653
US_TX_48311,2020-08-16,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,30.777778,23.320988,38.888889,0.0,,21.598765,58.591444
US_TX_48311,2020-08-17,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,30.388889,23.339506,38.654321,0.0,,20.777778,56.965546
US_TX_48311,2020-08-18,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,29.333333,23.716049,37.481481,3.429,,20.746914,60.208076
US_TX_48311,2020-08-19,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,28.638889,22.166667,38.736111,1.306286,,19.361111,57.768735
US_TX_48311,2020-08-20,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,29.645833,21.951389,38.513889,0.03175,,17.638889,49.91959
US_TX_48311,2020-08-21,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,29.652778,23.625,38.238095,1.143,,20.131944,57.154161
US_TX_48311,2020-08-22,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,10,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,28.298611,22.625,36.298611,0.1905,,20.770833,64.321631
US_TX_48311,2020-08-23,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,1,0,11,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,27.729167,21.736111,35.631944,2.25425,,19.993056,63.095064
US_TX_48311,2020-08-24,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,11,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,28.0625,21.979167,35.326389,0.725714,,20.479167,64.197729
US_TX_48311,2020-08-25,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,11,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,29.097222,22.583333,37.423611,0.635,,20.0625,58.629033
US_TX_48311,2020-08-26,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,11,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,30.638889,24.194444,37.868056,0.0,,20.826389,56.247004
US_TX_48311,2020-08-27,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,11,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,31.145833,24.833333,39.041667,0.0,,22.243056,59.580237
US_TX_48311,2020-08-28,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,11,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,32.041667,25.8125,39.618056,0.0,,23.354167,60.598961
US_TX_48311,2020-08-29,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,11,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,31.444444,24.652778,39.416667,0.0,,22.763889,60.43625
US_TX_48311,2020-08-30,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,4,0,15,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,31.020833,24.583333,38.826389,0.0,,23.145833,63.405531
US_TX_48311,2020-08-31,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,15,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,31.701389,26.618056,38.347222,0.0,,24.298611,65.216261
US_TX_48311,2020-09-01,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,15,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,31.791667,27.861111,39.263889,0.0,,24.597222,65.974051
US_TX_48311,2020-09-02,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,1,0,16,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,30.930556,26.770833,37.944444,0.0,,23.472222,64.833686
US_TX_48311,2020-09-03,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,16,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,30.5,25.868056,37.246032,0.0,,23.340278,65.882326
US_TX_48311,2020-09-04,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,2,0,18,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,27.701389,23.888889,34.451389,4.6355,,22.770833,75.500507
US_TX_48311,2020-09-05,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,18,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,26.416667,23.034722,33.090278,6.95325,,22.548611,79.580316
US_TX_48311,2020-09-06,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,18,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,26.625,22.881944,33.888889,1.3335,,21.909722,75.583284
US_TX_48311,2020-09-07,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,18,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,26.805556,22.534722,33.340278,0.0,,21.701389,73.777304
US_TX_48311,2020-09-08,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,18,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,28.340278,23.951389,35.347222,0.544286,,22.534722,70.948984
US_TX_48311,2020-09-09,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,1,0,19,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,28.006944,24.708333,34.618056,13.3985,,23.909722,78.750167
US_TX_48311,2020-09-10,ChIJD3J7bIeEXYYRuFs4i_G-lZk,Q26735,geoId/48311,US,United States of America,TX,Texas,48311,McMullen County,US,USA,2,0,0,19,0,,,765,399,366,76,97,83,73,86,119,97,81,53,1828306,28.35,-98.57,2959,,20.979167,17.006944,29.076389,30.19425,,18.701389,86.952281
