location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29107,2020-04-30,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,37,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,4,-34,11,,7.16,18.16,,3.85,6.88,7.98,,,4.13,4.13,3.85,,5.78,6.88,20.09,,8.26,5.78,5.5,37.7,5.23,9.36,4.95,5.78,15.472222,7.618056,22.631944,0.34925,,4.479167,47.969149
US_MO_29107,2020-05-01,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,38,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,4,-21,7,,7.73,11.45,6.3,,6.3,5.44,,,10.02,6.59,6.01,4.87,4.87,7.16,23.19,4.01,6.01,4.58,7.73,33.22,,10.31,5.44,7.73,17.631944,10.055556,27.027778,0.0,,8.965278,57.227874
US_MO_29107,2020-05-02,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,39,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,7,-15,,,,14.35,,4.58,6.11,6.41,4.28,,6.41,6.41,,,4.58,5.19,19.54,,9.77,4.58,5.19,39.39,4.58,14.05,6.11,5.8,21.666667,14.895833,28.583333,0.0,,13.694444,60.780575
US_MO_29107,2020-05-03,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,3,0,42,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,-5,-21,,,6.24,20.41,7.09,5.39,4.54,7.94,4.25,,5.95,,6.24,,,5.67,22.39,5.67,12.47,,4.82,35.43,4.82,13.04,9.07,,19.694444,15.180556,25.368056,0.0,,9.486111,52.129492
US_MO_29107,2020-05-04,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,3,0,45,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,0,-27,12,3.88,5.18,10.1,7.51,6.73,8.03,8.81,3.88,,8.81,4.66,5.44,3.63,3.63,6.73,24.86,,6.47,3.63,4.92,41.44,4.92,10.88,3.63,,14.201389,10.152778,21.083333,4.064,,7.465278,64.225162
US_MO_29107,2020-05-05,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,2,0,47,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,5,-30,9,4.08,7.33,12.22,9.24,5.7,5.98,6.79,,9.78,8.15,3.8,5.7,6.79,,8.96,18.47,6.52,7.33,5.16,,37.21,3.8,9.78,3.8,5.16,14.458333,10.465278,20.916667,11.684,,7.444444,63.68714
US_MO_29107,2020-05-06,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,3,0,50,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,8,-29,8,5.11,4.31,9.69,11.04,9.69,6.19,4.58,,4.84,9.42,,4.58,4.84,,4.04,20.72,8.88,7.54,,5.38,40.1,,9.96,3.77,4.04,11.854167,6.340278,18.930556,0.03175,,5.020833,63.102801
US_MO_29107,2020-05-07,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,8,0,58,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,9,-30,11,,8.28,9.62,6.94,5.07,5.61,9.62,,6.14,9.08,3.74,5.88,7.48,4.01,,24.57,4.54,3.74,3.74,4.01,34.72,4.27,9.08,4.01,,11.506944,4.326389,17.645833,0.0,,6.027778,69.183605
US_MO_29107,2020-05-08,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,59,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,2,-20,8,8.59,4.99,8.59,3.88,4.43,,7.48,,4.43,6.92,,3.88,3.88,3.88,6.65,20.22,4.99,11.63,5.26,,27.7,4.43,6.65,5.26,,11.868056,8.395833,15.277778,8.128,,5.791667,66.519321
US_MO_29107,2020-05-09,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,59,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,8,-13,,5.77,7.9,13.06,6.08,,4.56,5.77,,,5.16,,5.47,5.77,4.86,5.16,19.44,,10.02,,8.2,30.07,,7.59,5.16,4.86,10.097222,2.041667,17.180556,1.80975,,1.354167,54.702391
US_MO_29107,2020-05-10,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,3,0,62,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,-2,-15,,4.59,,10.04,6.6,8.04,6.89,6.03,,,4.02,7.46,5.45,4.3,,4.3,15.21,,8.61,,5.17,31.57,,8.61,,,11.402778,5.868056,15.993056,0.0,,1.527778,50.825633
US_MO_29107,2020-05-11,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,62,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,1,-25,9,4.62,9.24,11.96,10.87,5.71,7.07,7.61,,4.89,9.79,,,6.52,6.8,6.25,23.65,4.89,9.51,5.44,3.81,30.99,4.89,9.24,4.08,4.89,8.263889,2.756944,14.270833,0.0,,-1.020833,52.19585
US_MO_29107,2020-05-12,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,62,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,-1,-30,10,5.67,3.78,10.53,8.1,6.75,3.78,8.91,,,6.21,,4.32,6.75,,6.75,21.05,4.05,7.83,4.32,6.75,36.71,,8.1,,,8.368056,6.319444,10.840278,0.0,,4.361111,76.637332
US_MO_29107,2020-05-13,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,3,0,65,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,3,-28,9,3.76,5.37,10.47,7.25,4.03,,8.32,4.3,5.37,7.52,,,8.86,4.3,5.91,25.51,4.3,7.25,3.76,4.83,35.45,,13.7,,,11.229167,9.284722,17.534722,0.042333,,9.430556,88.945031
US_MO_29107,2020-05-14,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,2,0,67,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,0,,1,-29,9,6.64,7.75,10.24,,8.58,4.71,7.75,,5.26,8.58,,4.71,7.75,,5.26,23.25,6.37,10.52,5.26,6.09,34.32,4.98,8.86,,6.64,20.069444,15.527778,27.520833,0.465667,,16.715278,81.267004
US_MO_29107,2020-05-15,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,68,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,-3,,-4,-17,8,,7.82,7.82,5.13,7.28,,4.32,,6.21,7.55,5.13,5.4,6.47,,6.75,19.7,8.36,9.71,4.86,5.4,33.72,5.4,7.82,6.75,,19.284722,16.048611,25.701389,18.415,,16.597222,84.697331
US_MO_29107,2020-05-16,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,68,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,-2,,0,-10,,,4.34,9.54,10.12,,6.65,5.78,,4.05,7.52,4.34,,,4.05,6.36,15.32,,9.25,,4.63,37.3,,8.67,,,19.055556,15.756944,23.694444,3.519714,,16.645833,86.195902
US_MO_29107,2020-05-17,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,-1,0,67,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,1,-14,,4.95,6.41,9.62,7.87,5.83,,4.37,,4.37,5.83,,,,,4.66,19.23,,7.87,4.95,5.54,33.22,,9.03,7.29,,18.798611,14.472222,22.013889,0.084667,,14.472222,76.177226
US_MO_29107,2020-05-18,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,68,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,4,-21,6,8.46,7.37,8.19,6.01,10.92,5.73,6.01,4.1,7.37,5.73,,,4.1,5.19,6.55,17.2,7.1,10.38,,4.37,29.76,4.92,8.19,5.19,5.46,14.868056,12.263889,18.819444,0.036286,,9.506944,70.47913
US_MO_29107,2020-05-19,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,68,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,9,-25,6,5.37,8.2,14.42,8.2,9.9,5.94,4.81,,4.52,7.92,3.96,5.37,5.94,5.37,10.18,18.1,6.5,14.42,,7.63,39.02,,9.9,8.48,,15.080247,12.839506,20.012346,0.0,,11.104938,77.438018
US_MO_29107,2020-05-20,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,69,1,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,9,-25,4,3.97,8.78,10.2,5.67,9.63,7.08,6.8,4.82,5.1,10.77,5.38,,4.53,,6.8,29.75,4.53,11.33,,5.95,39.95,6.52,7.37,7.93,5.1,17.17284,14.345679,21.623457,0.0,,13.308642,78.301587
US_MO_29107,2020-05-21,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,1,69,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,1,,10,-27,6,,6.09,13.93,7.54,6.38,6.38,4.64,,6.09,8.12,,4.06,5.51,,5.8,21.18,4.06,8.71,5.22,5.51,36.85,4.35,7.83,4.64,,17.623457,15.049383,21.746914,0.0,,14.722222,83.362222
US_MO_29107,2020-05-22,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,69,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,5,,13,-19,5,5.56,7.61,15.8,6.73,7.32,5.56,5.56,,4.68,7.02,,5.27,,4.97,6.44,20.19,4.68,9.07,,4.97,38.34,,10.83,4.1,,18.154321,14.858025,23.876543,1.1176,,15.716049,85.889717
US_MO_29107,2020-05-23,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,69,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,2,,19,-13,,,4.99,11.97,5.32,,4.66,4.66,,,6.65,,6.65,,,4.66,15.3,,12.97,,6.65,39.58,4.99,9.98,5.66,5.32,21.475309,16.407407,28.783951,0.959556,,16.82716,75.18919
US_MO_29107,2020-05-24,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,69,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,9,-15,,5.44,8.64,16.96,8.64,,4.8,6.08,,5.44,8.32,,5.12,4.8,,,22.72,7.68,16.32,,4.8,31.68,,14.72,5.76,,24.58642,19.265432,30.604938,0.0,,18.814815,70.56912
US_MO_29107,2020-05-25,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,70,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,3,-69,,5.82,9.02,16.0,7.86,5.82,4.37,6.11,,4.66,6.98,4.66,4.66,,4.07,,20.66,4.37,11.64,,6.4,34.92,6.4,13.09,9.31,,22.530864,19.04321,27.345679,1.9812,,18.716049,79.214059
US_MO_29107,2020-05-26,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,71,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,-5,-26,8,3.92,7.85,14.85,4.2,3.92,4.76,8.69,,5.32,6.17,,,,,7.29,20.46,4.2,11.49,,4.48,39.23,,13.73,4.2,6.17,20.708333,18.173611,24.326389,9.7536,,18.798611,88.910239
US_MO_29107,2020-05-27,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,72,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,6,-25,7,5.03,5.31,14.25,6.7,5.59,6.15,6.42,,6.98,7.26,,3.91,3.91,6.42,7.82,24.86,8.38,10.34,6.98,5.31,33.8,,13.69,4.19,4.19,19.895833,16.805556,24.75,1.27,,17.173611,84.454517
US_MO_29107,2020-05-28,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,73,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,-9,,5,-28,11,,7.46,11.04,6.63,5.52,,6.63,,6.08,8.84,5.52,5.8,3.87,,7.46,24.85,5.25,10.49,5.52,,39.21,,9.11,,,18.541667,16.708333,21.347222,8.3312,,17.513889,93.815893
US_MO_29107,2020-05-29,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,73,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,8,,13,-11,4,,7.21,9.02,6.31,4.21,5.71,,,,8.41,,5.11,,4.81,6.31,17.43,4.51,14.12,4.81,5.11,35.16,5.71,12.32,4.51,,18.930556,13.180556,24.888889,19.14525,,11.625,62.927422
US_MO_29107,2020-05-30,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,73,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,2,,29,1,,7.37,7.05,12.82,6.73,,7.05,,,,11.53,,,,,4.81,18.58,,11.21,5.45,4.81,31.4,5.77,10.57,8.97,,18.944444,11.9375,24.9375,0.0,,11.25,61.126562
US_MO_29107,2020-05-31,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,74,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,12,-9,,4.78,5.97,14.93,,,5.38,4.48,,5.08,5.67,4.48,,,,7.76,17.02,4.78,12.24,,,40.61,,10.45,5.08,7.17,19.423611,15.131944,25.743056,0.0,,13.173611,67.389512
US_MO_29107,2020-06-01,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,74,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,11,-20,5,4.05,4.34,19.1,8.1,4.34,5.21,6.66,,,8.68,4.63,6.37,,,6.66,17.07,6.37,14.76,6.37,4.34,41.67,,9.26,4.34,,23.104167,18.263889,29.208333,0.0,,15.548611,62.628888
US_MO_29107,2020-06-02,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,75,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,8,-25,5,,5.88,12.06,6.47,,5.29,,,,6.76,,7.35,,5.29,6.47,15.29,4.71,10.88,,4.71,38.23,,12.06,8.23,,24.347222,18.111111,30.708333,0.0,,16.819444,63.221378
US_MO_29107,2020-06-03,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,76,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,15,-23,3,4.61,8.92,14.39,6.04,5.18,4.61,5.76,,,8.35,,5.76,6.04,,5.18,17.27,,12.67,,6.04,34.54,4.03,12.38,7.48,6.04,26.5,21.611111,33.006944,0.3175,,20.055556,67.973353
US_MO_29107,2020-06-04,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,4,0,80,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,5,,17,-24,7,4.62,5.49,10.68,7.79,,5.2,,,4.33,6.93,5.2,4.33,,,5.77,15.88,4.33,11.26,4.62,5.49,36.95,4.33,11.55,6.35,,25.5,18.472222,31.201389,14.478,,19.756944,70.880537
US_MO_29107,2020-06-05,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,80,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,6,,13,-12,3,,5.32,12.11,6.5,,,,,,7.38,4.13,7.09,,,6.5,20.96,4.13,10.63,,,28.34,,10.93,6.5,4.72,25.805556,19.875,31.506944,5.4864,,20.090278,71.224885
US_MO_29107,2020-06-06,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,81,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,7,,11,-1,,,5.27,11.53,,4.61,,4.94,,,6.26,4.61,,,4.61,11.53,17.12,5.6,9.88,,4.61,37.21,4.61,10.87,6.26,,26.798611,20.986111,33.138889,0.0,,21.541667,73.31879
US_MO_29107,2020-06-07,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,81,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,19,-14,,6.1,6.1,12.2,4.27,,5.8,7.93,,,7.32,7.32,,4.88,4.88,6.71,18.92,8.24,10.98,4.58,5.19,45.46,,13.12,4.88,,27.534722,21.645833,32.347222,0.0,,21.090278,68.366182
US_MO_29107,2020-06-08,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,81,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,10,-21,4,,6.61,13.22,4.02,5.46,6.04,4.89,,4.6,14.09,,4.6,,4.89,7.47,22.13,6.04,16.38,,8.05,37.66,5.17,11.79,5.17,4.02,27.395833,22.25,31.895833,0.0,,20.361111,65.898937
US_MO_29107,2020-06-09,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,2,0,83,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,9,-25,7,5.91,7.32,13.52,8.17,6.48,8.17,7.88,,4.5,5.35,3.94,4.79,3.94,6.2,9.86,21.68,4.79,12.39,5.07,5.35,36.33,7.6,15.77,7.32,,26.298611,22.6875,31.736111,3.8608,,21.298611,74.541086
US_MO_29107,2020-06-10,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,83,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,17,-23,4,,5.82,12.51,8.44,6.11,9.31,4.07,,6.4,11.35,4.07,,,,,18.62,7.56,11.93,,7.86,36.08,4.36,11.64,9.89,,20.916667,14.638889,30.972222,3.005667,,11.854167,56.428547
US_MO_29107,2020-06-11,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,83,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,15,,20,-27,5,5.01,9.14,13.26,9.43,5.6,8.25,6.78,5.6,,10.32,,5.01,,,7.96,29.18,6.78,8.84,4.42,5.6,49.22,6.78,8.84,6.78,5.01,21.270833,12.395833,29.965278,0.181429,,10.854167,51.619222
US_MO_29107,2020-06-12,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,84,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,12,,19,-15,2,4.68,7.9,14.34,5.85,7.32,,7.02,5.56,4.68,7.02,6.73,,,5.85,9.07,15.22,,5.56,,5.85,36.58,4.97,8.49,7.32,4.1,24.381944,17.208333,31.493056,0.0,,14.652778,55.098557
US_MO_29107,2020-06-13,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,1,0,85,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,6,,21,-2,,,4.58,11.79,7.86,,6.88,5.24,,,5.24,5.89,,,5.57,7.2,17.02,,9.49,5.89,,37.98,,9.82,,5.24,25.645833,18.159722,32.034722,0.0,,16.993056,59.093434
US_MO_29107,2020-06-14,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,85,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,13,-10,,5.76,6.97,8.49,4.55,4.55,4.24,6.37,,,9.09,,4.24,,,,20.31,5.76,10.3,,5.46,39.4,,12.73,8.49,,25.798611,19.375,31.909722,0.0,,16.722222,57.778832
US_MO_29107,2020-06-15,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,85,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,,,7,-21,4,,7.42,10.28,10.28,5.71,5.42,,,4.28,12.27,,4.28,6.28,4.85,6.28,29.69,,13.99,5.71,,36.82,7.71,11.99,7.14,,26.458333,20.888889,32.4375,0.0,,18.840278,63.449262
US_MO_29107,2020-06-16,ChIJS91ARFN8wYcR0iyqHbG5ufg,Q490009,geoId/29107,US,United States of America,MO,Missouri,29107,Lafayette County,US,USA,2,0,0,85,2,,,32579,16140,16439,3926,4291,3704,3707,3918,4797,4005,2569,1662,1180551,39.06,-93.78,1655,77.057143,10,,12,-25,5,4.81,9.61,15.32,9.31,8.11,5.41,5.41,,,7.81,,7.51,,6.01,9.31,23.43,,14.12,7.21,6.01,38.75,,11.12,10.81,,25.743056,20.534722,30.548611,0.0,,19.090278,67.023072
