location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26061,2021-02-20,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,6,0,2604,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-24,,-21,-9,,,4.25,7.14,5.27,9.01,9.18,3.57,,4.08,4.59,3.06,,,7.99,3.74,,3.4,3.74,,7.65,4.42,2.72,6.97,,3.91,,6.46,3.91,,7.99,15.82,2.55,,5.78,,5.27,4.08,3.57,5.78,38.44,2.72,4.42,2.38,,6.12,3.74,2.89,,,5.1,,-11.685185,-19.111111,-4.0,0.762,-16.388889,68.078283
US_MI_26061,2021-02-21,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,2604,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-20,,-30,-21,,,4.27,7.56,6.08,8.05,9.86,5.09,,7.06,6.41,5.09,3.12,2.96,6.9,3.61,5.09,,5.42,2.96,6.74,,,3.78,3.29,,3.12,4.6,7.06,,4.44,19.88,5.59,3.45,6.41,4.93,3.45,4.11,2.3,6.9,33.84,2.3,7.89,2.96,3.61,4.76,2.46,3.12,,,3.61,2.79,-3.722222,-8.134921,0.34127,0.0,-11.291667,65.034204
US_MI_26061,2021-02-22,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,8,0,2612,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-22,,-40,-27,12,,4.71,8.89,6.6,5.92,10.91,4.71,2.29,2.02,7.54,2.83,5.66,2.96,6.06,4.31,4.17,3.37,7.14,2.15,8.08,2.42,,5.52,2.56,1.89,2.69,2.83,2.29,,7.14,21.54,7.0,2.15,4.31,3.23,5.12,4.31,,7.0,42.01,2.02,5.79,3.37,2.15,5.12,3.77,5.52,2.02,3.77,3.5,2.83,-0.746032,-7.404762,4.928571,0.254,-4.236111,78.426857
US_MI_26061,2021-02-23,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,8,0,2620,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-26,,-39,-27,10,,3.26,9.22,4.21,9.36,9.22,5.83,4.07,4.75,5.16,4.34,4.07,,5.97,2.98,3.53,2.04,4.61,,7.6,2.58,1.9,6.51,3.8,1.9,3.66,3.26,5.56,3.12,7.6,20.08,5.29,5.43,5.16,,5.16,5.29,,6.51,38.93,3.8,2.98,3.53,2.04,6.92,3.12,2.98,2.04,2.98,5.02,2.31,3.291667,-0.104167,5.368056,0.127,-2.763889,66.256185
US_MI_26061,2021-02-24,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,14,0,2634,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,-1,-36,-27,12,,3.19,7.57,3.99,8.64,10.23,5.05,1.99,4.65,5.18,2.66,6.78,1.86,6.91,3.32,4.25,3.06,5.98,2.13,10.1,1.99,2.39,5.05,3.06,2.39,3.85,3.19,4.65,2.79,7.71,19.0,5.71,1.99,5.05,2.52,4.78,3.85,2.92,5.98,37.2,4.38,4.78,1.99,2.92,5.58,6.51,3.99,2.52,2.13,5.58,2.66,-1.548611,-5.180556,2.1875,0.0,-4.694444,79.4624
US_MI_26061,2021-02-25,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,9,0,2643,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-26,,-34,-23,12,2.7,3.24,6.48,3.51,8.78,8.24,5.67,,5.0,6.35,4.05,5.94,2.43,7.29,2.57,3.11,2.84,5.27,2.16,8.1,2.84,2.3,5.81,3.65,1.89,3.38,3.78,4.59,2.16,6.62,21.2,5.67,3.11,4.73,,5.94,4.59,3.11,5.0,38.21,3.38,6.21,2.43,3.38,8.1,4.32,3.92,,1.89,3.24,2.43,-5.701389,-10.506944,-0.0625,0.0,-10.694444,69.892204
US_MI_26061,2021-02-26,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,2,1,2645,41,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-21,0,-28,-29,13,2.21,3.59,6.08,3.87,7.6,5.11,4.42,,5.67,3.46,3.59,4.7,,9.81,2.9,2.76,3.32,4.84,2.35,7.33,3.32,2.21,4.42,2.49,,3.73,3.87,5.8,3.32,7.05,19.63,4.56,2.35,5.8,,3.46,5.8,,5.39,29.86,2.76,4.84,3.73,3.59,4.01,3.46,4.29,,,2.49,,-0.993056,-8.055556,5.861111,0.127,-8.486111,58.339158
US_MI_26061,2021-02-27,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,3,0,2648,41,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-16,,-26,-8,,2.83,4.16,4.99,4.99,9.32,5.32,4.49,,,3.33,2.83,5.99,3.66,4.33,,,,7.15,,7.15,,,4.99,2.83,,,5.49,4.33,,5.32,18.96,5.66,2.5,4.99,,3.49,4.99,,3.66,35.77,,6.65,,3.33,7.32,4.66,2.83,4.33,,3.66,,0.645833,-4.784722,5.402778,0.15875,-5.388889,64.925785
US_MI_26061,2021-02-28,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,2648,41,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-36,,-44,-20,,2.99,3.78,5.51,5.2,10.55,10.08,3.46,2.2,4.09,4.88,3.78,3.31,,5.67,3.46,3.46,2.99,6.93,,6.14,4.09,,5.98,3.31,2.68,2.52,2.36,5.04,,7.24,15.11,5.67,5.2,4.88,3.78,3.94,3.15,,7.71,36.37,2.52,4.41,3.31,3.46,5.67,4.09,4.25,,4.09,5.83,,-2.381944,-4.5,0.680556,0.0,-3.791667,87.945793
US_MI_26061,2021-03-01,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,6,0,2654,41,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-27,,-41,-27,14,1.88,4.04,7.94,4.98,9.15,10.76,4.44,2.42,3.23,4.71,2.96,3.09,,4.71,3.23,2.96,,5.38,2.02,6.59,3.9,2.42,4.17,2.83,1.88,4.3,3.63,4.17,3.77,7.67,21.79,5.79,3.09,4.98,3.09,3.9,3.36,4.71,7.94,33.23,3.63,4.44,2.15,,3.36,3.77,3.63,,,4.3,2.69,-9.381944,-13.604167,-1.881944,0.762,-15.013889,62.938316
US_MI_26061,2021-03-02,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,7,0,2661,41,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-28,,-33,-26,11,2.81,2.68,6.82,3.48,7.89,8.43,3.88,,5.35,4.28,3.75,4.95,2.81,6.16,2.68,3.21,2.94,6.69,2.01,8.3,2.27,1.87,5.35,,1.87,4.28,3.75,4.82,2.68,8.03,17.93,6.29,5.62,4.15,2.14,4.55,5.62,3.08,7.22,36.26,3.35,4.82,2.01,2.54,6.56,3.88,2.01,2.68,2.41,3.88,2.41,-7.861111,-14.104167,0.0,0.0,-15.416667,52.288591
US_MI_26061,2021-03-03,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,1,-1,2662,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,0,-41,-24,12,2.27,5.48,7.89,4.41,9.89,6.68,4.81,1.87,4.68,4.54,3.61,4.41,2.0,6.95,2.54,2.27,3.88,5.75,1.87,9.22,,2.14,4.41,,1.87,2.94,2.27,4.41,2.27,8.55,18.71,5.21,2.67,4.81,2.67,4.41,4.54,4.81,7.89,35.02,4.41,4.41,2.14,1.87,5.08,4.41,2.81,2.41,2.94,3.21,,-2.430556,-6.326389,0.125,0.15875,-5.888889,73.177596
US_MI_26061,2021-03-04,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,10,0,2672,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-22,,-38,-21,10,,3.64,6.17,4.2,8.83,14.85,5.18,2.38,4.34,5.04,2.52,3.64,2.1,5.18,2.8,3.22,3.5,7.99,,10.23,3.92,,5.74,3.92,2.66,4.2,2.8,4.34,2.38,5.88,20.88,4.2,4.06,6.3,2.24,4.62,4.48,2.8,7.43,38.67,3.22,4.06,,2.66,4.9,2.8,2.66,,3.08,3.22,2.94,-5.951389,-10.916667,-1.326389,0.0,-10.833333,68.113235
US_MI_26061,2021-03-05,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,13,0,2685,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-24,-1,-33,-23,9,,2.31,5.25,2.47,8.49,9.41,3.86,,3.24,8.8,2.93,3.24,2.78,5.87,3.24,3.55,2.78,4.17,,8.64,,,5.87,2.31,2.62,5.4,3.09,4.32,3.4,5.4,15.74,5.56,,4.01,3.4,3.7,3.55,,6.17,33.49,2.16,3.4,2.31,2.62,4.01,2.16,2.93,2.93,2.47,2.93,,-3.833333,-9.798611,-0.0625,0.0,-8.625,69.474894
US_MI_26061,2021-03-06,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,1,0,2686,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-28,,-25,-7,,3.35,5.65,7.32,6.07,8.79,8.79,3.97,2.93,,5.86,,,,5.44,5.44,3.35,,4.18,,9.41,3.14,,6.28,,3.77,4.18,,3.77,3.14,3.14,18.2,4.18,4.81,5.23,,,3.77,,5.02,29.28,3.14,5.02,2.93,,5.02,4.6,3.35,,5.02,3.14,,-5.555556,-10.75,-1.013889,0.0,-10.875,65.621255
US_MI_26061,2021-03-07,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,2686,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-30,,-33,-12,,,4.48,5.75,5.97,8.31,11.94,5.33,2.98,2.98,5.12,4.05,3.41,,7.89,4.26,4.05,2.98,6.39,3.84,7.03,4.05,,6.18,,,4.9,3.62,3.84,3.41,7.46,18.76,,3.2,8.74,3.2,7.89,4.26,3.2,7.25,35.6,4.48,5.97,3.2,,6.82,4.05,4.48,3.62,3.62,,,-6.854167,-14.527778,2.798611,0.0,-12.5,64.497552
US_MI_26061,2021-03-08,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,6,0,2692,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-31,,-40,-22,9,2.56,3.58,5.45,4.09,8.18,10.06,3.41,2.39,3.58,6.65,4.09,,3.92,6.82,3.58,5.62,,5.45,3.24,7.33,4.6,,5.79,3.75,,3.07,3.24,3.58,3.58,7.16,17.39,6.82,,5.79,3.92,7.84,4.6,3.58,7.16,33.92,4.26,6.65,2.73,6.14,5.28,2.9,3.75,,4.26,4.6,,4.319444,0.743056,8.0625,0.0,-2.138889,65.203611
US_MI_26061,2021-03-09,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,-2,0,2690,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-31,,-40,-24,8,2.46,4.4,8.27,4.05,8.97,11.09,4.93,,5.28,6.33,3.69,3.34,,6.16,2.64,4.05,2.81,7.39,2.46,6.16,3.87,2.64,4.75,3.17,,4.4,2.99,3.34,4.22,7.92,18.48,3.52,3.34,3.34,2.99,5.28,4.58,2.99,7.21,38.01,7.04,5.28,,3.87,4.75,3.17,3.52,,,4.58,3.34,3.069444,-1.944444,10.208333,0.0,-4.069444,57.614579
US_MI_26061,2021-03-10,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,-1,0,2689,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,-7,-51,-21,11,3.08,4.28,6.5,3.59,9.93,10.27,6.67,3.77,4.28,4.11,3.94,,2.57,6.33,2.57,2.57,3.08,3.59,,8.73,5.13,,4.96,3.08,2.91,2.91,3.42,4.62,2.4,5.99,18.83,4.45,3.59,5.31,2.4,3.59,6.67,2.57,8.22,35.94,4.28,4.45,3.25,2.57,4.79,5.13,4.62,,,2.57,,7.018519,0.203704,11.277778,4.826,1.796296,69.42594
US_MI_26061,2021-03-11,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,2689,40,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-37,,-44,-19,11,,4.92,4.58,3.56,6.44,5.76,7.12,,3.9,6.27,2.88,5.25,3.22,6.27,4.07,,3.73,6.1,3.39,7.63,2.54,,4.58,2.88,,2.71,2.88,4.41,,8.81,18.98,4.75,2.37,6.61,3.05,2.71,3.73,,7.29,37.12,3.73,5.25,,2.71,4.92,3.9,4.24,,,3.73,,1.148148,-2.592593,9.777778,12.7,-1.037037,85.350221
US_MI_26061,2021-03-12,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,5,-1,2694,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-37,-11,-38,-27,11,,,5.81,4.36,8.17,9.26,5.63,,3.81,4.72,3.27,,3.81,7.26,3.81,3.81,,4.18,,9.99,5.27,,3.81,3.63,3.09,3.63,2.91,3.27,,7.99,17.07,5.63,2.72,5.99,,4.72,4.72,,5.81,34.51,4.18,4.18,2.54,,4.0,5.81,2.72,2.72,,4.36,,-2.981481,-7.12963,3.555556,0.508,-10.351852,57.090636
US_MI_26061,2021-03-13,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,3,0,2697,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-28,,-26,-7,,,4.06,9.75,4.27,9.55,8.12,5.08,,2.84,,4.47,3.66,,7.11,3.45,4.47,3.05,4.47,,7.31,2.84,,3.45,3.86,,3.05,,5.89,3.45,6.3,16.25,5.69,,6.91,,3.66,4.06,,7.11,28.44,2.84,5.69,,,,3.25,5.69,,,,,-1.5,-11.037037,9.759259,0.0,-9.5,54.49309
US_MI_26061,2021-03-14,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,2697,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-16,,-29,-19,,2.99,5.81,5.46,3.35,9.15,5.81,6.34,,3.35,3.35,3.52,3.17,3.17,5.63,3.7,3.35,2.46,5.11,,5.99,2.82,,5.28,3.17,3.87,2.64,3.87,2.99,2.99,5.81,14.44,4.4,,4.22,2.99,4.22,3.7,,6.51,32.74,,4.75,,,4.05,3.17,3.7,,2.64,4.22,,0.222222,-6.962963,8.148148,0.0,-8.425926,52.751613
US_MI_26061,2021-03-15,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,6,0,2703,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-20,,-40,-26,12,2.67,3.21,5.61,5.34,9.89,7.48,2.94,,5.21,4.81,2.81,3.34,,6.41,2.67,2.4,3.74,3.74,2.0,7.35,3.34,,6.01,3.74,,4.54,2.67,3.07,3.88,6.68,17.5,5.21,3.47,3.61,2.4,5.34,3.74,2.81,8.28,30.2,4.94,4.14,2.0,2.27,5.48,3.88,3.61,,3.61,3.21,,-3.722222,-9.574074,3.425926,0.0,-10.462963,59.589249
US_MI_26061,2021-03-16,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,5,0,2708,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-26,,-38,-27,10,2.37,5.12,6.57,5.78,10.38,10.78,4.73,,4.73,5.65,2.76,5.12,1.97,4.6,3.02,3.81,3.15,4.47,3.15,7.62,3.68,,6.18,3.02,,3.81,2.63,3.15,,7.36,17.48,5.52,3.68,7.88,3.55,5.26,5.39,2.23,7.1,32.46,4.73,6.04,1.97,4.47,3.29,3.68,3.94,,3.15,4.07,2.76,-0.087302,-4.412698,2.968254,0.0,-7.375,58.692742
US_MI_26061,2021-03-17,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,8,0,2716,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,3,-37,-22,10,,3.31,5.95,4.23,7.27,10.58,3.7,,3.97,5.29,3.97,4.63,3.57,6.88,1.98,3.97,3.31,8.2,3.04,7.93,3.17,3.44,4.23,3.7,2.91,4.5,5.16,3.57,,7.67,20.37,5.82,2.38,5.95,,6.61,4.76,,7.27,30.02,4.23,5.55,2.65,1.85,4.1,3.17,3.44,2.78,3.17,4.1,1.85,1.087302,-2.293651,5.365079,0.036286,-4.25,69.348289
US_MI_26061,2021-03-18,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,20,0,2736,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-19,,-40,-19,10,,3.38,5.01,4.87,8.12,9.47,3.65,,4.33,6.49,2.84,2.3,2.57,6.49,2.03,6.63,2.98,4.74,,7.58,4.6,1.89,4.87,3.79,3.11,3.92,3.11,3.11,2.98,8.25,22.59,4.74,3.65,5.55,4.19,4.19,3.38,2.98,7.31,33.96,4.74,5.41,4.87,4.33,4.33,2.03,2.71,,1.89,3.25,2.03,1.325397,-1.134921,4.634921,0.0,-4.597222,67.402917
US_MI_26061,2021-03-19,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,10,0,2746,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-24,-2,-31,-25,10,,3.06,5.15,4.59,8.49,10.72,5.57,,4.59,6.13,3.9,3.06,,3.76,3.9,2.79,3.34,3.62,,6.68,2.37,,2.79,,3.34,2.23,2.51,1.95,2.51,7.52,17.26,4.04,3.2,2.92,,5.29,3.06,2.51,6.96,31.05,,4.18,,2.23,3.9,5.15,4.46,,2.09,3.48,3.06,2.52381,-6.396825,10.071429,0.0,-10.944444,39.325618
US_MI_26061,2021-03-20,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,9,0,2755,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-20,,-10,-8,,2.73,,6.37,4.91,9.1,5.64,4.18,3.09,3.27,3.27,3.82,4.73,,6.55,4.0,3.64,,5.28,4.73,7.46,3.46,,4.55,,,2.73,3.27,6.73,,4.18,18.01,6.18,,6.91,,5.46,5.28,,6.73,32.2,3.27,4.91,3.82,,6.0,3.27,4.37,2.73,3.46,3.27,3.27,6.492063,-1.333333,13.65873,0.0,-9.125,31.710832
US_MI_26061,2021-03-21,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,2755,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-11,,-21,-13,,,4.67,5.0,4.67,9.83,8.0,4.83,,4.0,4.83,2.83,,3.33,7.16,3.5,3.33,,4.83,3.83,6.5,4.5,,5.67,3.5,,,3.67,3.17,,4.67,20.33,4.17,,7.66,3.0,3.5,4.0,,5.5,31.99,3.0,5.5,4.5,,7.0,4.5,2.83,,4.67,3.67,2.33,9.253968,3.293651,15.246032,0.0,-4.513889,38.102196
US_MI_26061,2021-03-22,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,11,0,2766,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-21,,-43,-23,11,2.67,4.68,5.48,3.88,8.02,7.76,4.68,2.94,3.61,4.68,3.34,3.34,,6.15,3.34,3.74,3.34,5.21,,9.23,3.48,,3.88,3.34,3.34,2.81,3.61,3.34,,5.88,18.85,3.74,4.01,3.74,4.28,4.68,3.74,2.14,7.62,34.37,3.08,4.14,3.08,2.67,4.68,2.94,4.68,,2.14,3.48,,9.007937,4.666667,13.746032,0.0,0.194444,55.118793
US_MI_26061,2021-03-23,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,16,0,2782,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-24,,-45,-25,10,2.82,3.62,4.69,4.96,5.9,6.3,4.02,2.55,4.29,6.97,4.16,3.49,2.28,6.04,2.55,3.22,,4.02,,9.79,3.89,2.15,4.69,2.41,2.28,2.82,3.08,4.02,2.68,5.5,20.25,6.3,3.62,5.63,5.37,5.23,3.49,3.49,8.05,32.59,3.62,5.1,2.82,2.01,4.29,4.83,4.16,,3.08,3.89,,2.952381,0.619048,7.563492,0.036286,1.555556,87.371041
US_MI_26061,2021-03-24,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,4,0,2786,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,-9,-46,-24,12,3.31,4.23,4.63,4.89,9.26,7.8,3.17,2.51,4.1,5.29,2.51,3.44,,6.61,2.91,5.29,3.44,5.69,2.65,8.6,4.63,2.38,5.29,2.91,2.78,5.29,4.89,4.23,3.44,8.33,21.16,5.69,3.17,5.69,2.65,5.82,3.44,3.04,11.38,37.43,3.17,3.04,,2.12,5.55,3.97,5.29,,2.51,4.1,,3.801587,1.039683,7.031746,1.596571,3.416667,92.530173
US_MI_26061,2021-03-25,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,11,0,2797,39,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-26,,-49,-19,11,2.52,4.24,6.9,4.38,10.21,8.35,5.7,,3.58,5.97,3.71,3.05,2.12,5.83,3.58,4.64,3.71,6.63,2.79,8.62,4.64,2.52,5.3,4.38,1.99,2.92,2.39,5.17,2.12,10.21,16.31,4.64,4.91,5.83,3.31,4.77,5.83,2.39,8.62,38.99,,5.17,2.79,2.39,5.57,4.51,2.92,,2.39,3.45,2.79,-2.833333,-4.520833,3.069444,3.048,-5.402778,79.842651
