location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19023,2021-03-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,1,1593,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,11.39,,18.76,34.83,10.594444,4.561111,19.422222,0.0,,4.438889,65.977097
US_IA_19023,2021-03-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1594,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,,,14.91,35.02,14.666667,11.038889,19.805556,2.177143,,11.1,79.513053
US_IA_19023,2021-03-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,1596,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,12.96,,23.19,38.88,5.566667,0.522222,16.388889,2.144889,,0.944444,72.319464
US_IA_19023,2021-03-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,1598,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,,,17.94,35.19,3.2,-2.85,9.694444,0.0,,-1.883333,69.454008
US_IA_19023,2021-03-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1598,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,25.27,39.49,5.0,-2.438889,14.683333,0.0,,-1.572222,62.605208
US_IA_19023,2021-03-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1598,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,16.29,44.63,6.194444,2.161111,11.455556,0.0508,,-0.822222,61.159261
US_IA_19023,2021-03-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1598,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-46,,,23.55,40.91,1.088889,-0.938889,6.283333,4.41325,,-2.594444,76.631895
US_IA_19023,2021-03-16,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1598,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-24,15.75,,30.13,46.57,-0.240741,-1.216049,1.58642,2.116667,30.48,-1.067901,94.198072
US_IA_19023,2021-03-17,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,1600,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-22,,,11.01,45.39,1.211111,0.122222,3.116667,0.0,114.3,-0.027778,91.548161
US_IA_19023,2021-03-18,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,1603,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-23,,,16.05,39.08,3.516667,0.222222,9.55,0.0,54.61,-1.133333,71.95204
US_IA_19023,2021-03-19,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1604,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-24,,,21.1,22.51,3.222222,-4.05,11.094444,0.0,30.48,-4.838889,55.831539
US_IA_19023,2021-03-20,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1605,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,17.59,32.12,4.85,-3.233333,15.305556,0.0,,-2.877778,57.533354
US_IA_19023,2021-03-21,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1606,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,14.44,,18.57,39.2,9.75,3.294444,18.55,0.0,,1.205556,55.378659
US_IA_19023,2021-03-22,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1607,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-19,,,25.09,34.5,10.494444,4.138889,15.744444,0.127,,3.877778,63.693697
US_IA_19023,2021-03-23,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1607,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-16,11.56,,43.02,42.38,8.827778,6.555556,12.2,2.3495,,7.272222,90.046773
US_IA_19023,2021-03-24,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1608,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,9.38,,26.9,36.28,7.983333,4.838889,10.883333,14.0335,,7.15,94.551279
US_IA_19023,2021-03-25,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1609,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,12.34,,31.17,34.42,5.138889,3.1,8.261111,0.479778,,3.183333,87.397895
US_IA_19023,2021-03-26,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1609,32,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-13,,13.12,16.4,39.36,5.772222,2.216667,9.822222,3.132667,,3.605556,86.089692
US_IA_19023,2021-03-27,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,1,1609,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,16.51,,19.38,35.18,7.166667,4.266667,11.033333,0.762,,6.022222,92.516749
US_IA_19023,2021-03-28,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1609,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,18.15,,18.15,33.51,3.838889,0.2,8.872222,3.189111,,-0.972222,71.001269
US_IA_19023,2021-03-29,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1610,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,,,17.95,41.02,9.294444,1.0,22.627778,0.0,,-0.05,52.172059
US_IA_19023,2021-03-30,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1610,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,13.9,,17.06,46.77,9.727778,2.705556,20.611111,0.0,,-3.477778,39.376651
US_IA_19023,2021-03-31,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1611,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,10.74,17.31,33.42,56.1,-0.316667,-4.694444,6.122222,0.0,,-9.027778,51.889337
US_IA_19023,2021-04-01,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1612,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-22,11.15,,24.39,40.41,-1.65,-9.338889,7.255556,0.0,,-11.061111,48.714055
US_IA_19023,2021-04-02,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1612,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-39,,,18.1,39.68,4.516667,-2.211111,15.561111,0.0,,-8.55,38.350587
US_IA_19023,2021-04-03,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1613,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,13.66,,,40.97,12.883333,4.083333,23.511111,0.0,,-1.633333,36.66912
US_IA_19023,2021-04-04,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1614,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,11.51,,21.48,36.05,14.377778,2.261111,27.761111,0.0,,0.905556,40.211267
US_IA_19023,2021-04-05,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1614,33,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-26,13.29,14.62,21.26,45.18,18.983333,12.372222,26.911111,0.127,,9.627778,55.024237
US_IA_19023,2021-04-06,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,1,1615,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,11.86,9.98,28.08,41.81,19.855556,13.905556,25.944444,0.395111,,11.855556,60.00468
US_IA_19023,2021-04-07,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1615,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,15.2,,19.16,48.24,19.038889,14.027778,25.011111,0.423333,,12.116667,64.262129
US_IA_19023,2021-04-08,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1615,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,,12.71,30.52,31.15,13.227778,9.627778,20.655556,4.09575,,11.35,88.502114
US_IA_19023,2021-04-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,1618,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,,,21.93,37.78,10.018519,8.240741,12.82716,1.959429,,8.666667,91.421363
US_IA_19023,2021-04-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1618,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,12.33,,12.33,39.15,8.022222,6.472222,10.85,0.508,,5.9,86.667849
US_IA_19023,2021-04-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1618,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,12.31,,20.27,47.06,8.561111,6.233333,14.594444,1.072444,,5.355556,80.487282
US_IA_19023,2021-04-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1618,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,,,28.48,45.45,8.25,3.655556,13.922222,0.0,,2.511111,67.269419
US_IA_19023,2021-04-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,5,0,1623,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,,,24.4,30.65,6.144444,1.733333,11.844444,0.0,,-2.977778,52.160235
US_IA_19023,2021-04-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1623,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-18,,,19.43,47.29,3.266667,-1.222222,9.072222,0.0,,-3.766667,60.089572
US_IA_19023,2021-04-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1624,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,,10.19,17.19,33.1,5.022222,0.677778,10.411111,0.0,,0.65,73.503452
US_IA_19023,2021-04-16,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1625,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,14.0,,11.9,30.79,8.644444,3.611111,14.788889,0.0,,1.855556,62.464388
US_IA_19023,2021-04-17,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1625,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,17.09,13.02,17.09,24.41,10.061111,2.038889,16.55,0.0,,-1.888889,43.319887
US_IA_19023,2021-04-18,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1625,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,12.54,,44.68,10.511111,2.333333,17.916667,0.0,,-1.916667,41.904704
US_IA_19023,2021-04-19,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1625,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-20,15.9,,24.46,37.92,5.805556,1.272222,16.372222,0.084667,,-2.577778,55.017825
US_IA_19023,2021-04-20,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1625,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,10.44,17.8,27.62,54.63,1.716667,-2.933333,7.027778,0.1524,,-8.7,46.003271
US_IA_19023,2021-04-21,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,1627,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-16,12.88,11.65,23.3,30.66,1.105556,-6.572222,8.283333,0.0,,-10.111111,43.025871
US_IA_19023,2021-04-22,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1627,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-16,13.63,12.2,17.94,40.18,6.472222,-1.961111,16.455556,0.0,,-7.472222,36.270586
US_IA_19023,2021-04-23,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1628,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-16,,12.42,17.94,33.12,9.983333,7.194444,14.194444,0.0,,-0.916667,46.790816
US_IA_19023,2021-04-24,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1628,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,12.17,14.6,20.28,7.932099,1.987654,13.197531,0.0,,3.697531,74.74865
US_IA_19023,2021-04-25,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1628,34,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,12.64,,18.95,32.99,3.753086,-2.765432,10.919753,0.0,,-2.320988,64.680972
US_IA_19023,2021-04-26,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1628,34,,5057,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-20,19.69,,20.36,43.45,12.641975,5.506173,27.08642,1.157111,,4.135802,56.263533
US_IA_19023,2021-04-27,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1628,34,3,5060,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,,,23.9,41.29,18.864198,12.975309,25.759259,0.0,,10.364198,57.86215
US_IA_19023,2021-04-28,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1628,34,19,5079,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,17.41,,21.59,39.01,13.746914,8.364198,21.419753,0.0,,8.530864,71.397809
US_IA_19023,2021-04-29,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1629,34,106,5185,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,15.51,,22.56,45.12,14.197531,5.358025,22.901235,0.0,,5.425926,55.73915
US_IA_19023,2021-04-30,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,1632,34,53,5238,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,,,25.17,32.65,13.666667,7.037037,21.246914,0.0,,-3.851852,29.50603
US_IA_19023,2021-05-01,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1633,34,70,5308,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,14.01,31.92,19.981481,11.364198,32.666667,0.0,,0.654321,27.861284
US_IA_19023,2021-05-02,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,1635,34,0,5308,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,17.1,12.64,15.62,38.67,22.092593,14.728395,28.91358,0.0,,10.685185,48.947543
US_IA_19023,2021-05-03,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1635,34,75,5383,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-19,13.54,9.85,22.78,41.86,18.08642,14.777778,25.160494,2.074333,,14.320988,78.805318
US_IA_19023,2021-05-04,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,1637,34,13,5396,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-18,10.83,,33.85,44.0,11.660494,5.376543,18.098765,2.173111,,3.734568,58.44279
US_IA_19023,2021-05-05,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1638,34,28,5424,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-18,13.77,,22.3,34.1,9.604938,0.864198,17.691358,0.0,,-0.506173,49.518095
US_IA_19023,2021-05-06,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,1642,34,177,5601,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,,,23.73,37.28,11.097222,4.777778,16.756944,0.6096,,2.854167,57.067258
US_IA_19023,2021-05-07,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1643,34,50,5651,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-16,13.21,,22.25,33.37,10.881944,4.020833,16.666667,0.0,,-2.284722,39.835539
US_IA_19023,2021-05-08,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,1645,34,44,5695,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,23.93,34.74,7.784722,1.048611,15.138889,0.0,,-2.583333,48.019823
US_IA_19023,2021-05-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1646,34,63,5758,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,11.4,,26.6,46.36,8.152778,2.944444,16.819444,13.589,,2.472222,67.544262
US_IA_19023,2021-05-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1646,34,19,5777,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-19,16.07,,25.44,34.14,10.875,5.729167,16.0,0.47625,,2.527778,56.834745
US_IA_19023,2021-05-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1646,34,3,5780,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-16,,,18.89,42.87,8.875,0.972222,16.013889,0.0,,-2.194444,46.004234
US_IA_19023,2021-05-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1647,34,16,5796,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-13,,,18.51,33.6,10.4375,0.826389,18.6875,0.0,,-2.416667,40.754963
US_IA_19023,2021-05-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,1649,34,112,5908,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,11.55,,23.11,35.34,12.756944,2.868056,20.277778,0.0,,-1.590278,37.128073
US_IA_19023,2021-05-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1649,34,77,5985,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,,,31.17,33.88,13.416667,5.423611,19.659722,0.0,,0.048611,40.020724
US_IA_19023,2021-05-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,1650,34,31,6016,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,11.52,31.49,14.673611,8.548611,21.805556,1.185333,,9.979167,73.75492
