location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13241,2021-08-06,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,6,0,1889,51,0,3675,-1,0,1,3,0,1,3,0,0,0,25,32,125,250,208,223,252,246,196,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,11,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,11,10,26,35,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,26,,,-15,,19.71,8.65,12.02,8.17,25.48,13.94,38.46,8.17,23.2,17.127778,29.2,0.0,17.938889,72.458576
US_GA_13241,2021-08-07,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,1889,51,0,3675,0,0,0,0,0,0,0,0,0,0,25,32,125,250,208,223,252,246,196,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,11,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,11,10,26,35,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,37,,,-6,,19.38,6.92,12.46,,22.61,12.46,51.22,12.46,23.505556,18.933333,29.777778,0.362857,19.388889,78.024565
US_GA_13241,2021-08-08,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,1889,51,0,3675,0,0,0,0,0,0,0,0,0,0,25,32,125,250,208,223,252,246,196,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,11,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,11,10,26,35,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-6,10.19,25.24,9.22,13.11,8.25,22.33,19.42,36.41,10.68,23.75,17.733333,31.333333,0.0508,18.794444,74.040267
US_GA_13241,2021-08-09,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,16,0,1905,51,0,3675,0,1,2,1,0,2,3,1,0,1,25,33,127,251,208,225,255,247,196,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,11,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,11,10,26,35,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,41,,-15,,16.82,8.9,14.35,11.87,37.1,13.85,49.96,11.87,25.477778,18.938889,32.044444,0.0,20.2,72.832701
US_GA_13241,2021-08-10,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,2,0,1907,51,0,3675,0,0,0,0,1,0,0,1,0,0,25,33,127,251,209,225,255,248,196,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,11,18,0,0,0,0,0,0,0,1,0,0,1,0,1,5,11,10,26,36,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,38,,-16,,27.41,8.81,7.83,11.26,36.22,12.24,37.2,11.26,25.738889,19.955556,32.6,2.652889,21.333333,76.930495
US_GA_13241,2021-08-11,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,6,0,1913,51,33,3708,0,0,1,0,1,0,0,1,0,0,25,33,128,251,210,225,255,249,196,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,11,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,11,10,26,36,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,46,,-18,8.43,22.32,,10.42,12.9,31.75,10.91,42.66,15.38,24.294444,19.922222,32.827778,4.73075,20.805556,81.094373
US_GA_13241,2021-08-12,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,9,0,1922,51,0,3708,0,0,1,0,0,0,1,0,0,1,25,33,129,251,210,225,256,249,196,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,11,18,0,0,0,0,1,0,0,0,0,0,1,0,1,5,12,10,26,36,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-18,,16.15,,14.73,8.55,21.86,12.83,41.34,9.98,24.855556,19.861111,32.6,2.9464,20.772222,78.216851
US_GA_13241,2021-08-13,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,7,1,1929,52,1,3709,0,0,2,1,0,0,0,0,0,0,25,33,131,252,210,225,256,249,196,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,1,0,0,0,0,1,0,1,5,12,11,26,36,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,18,,,-16,6.74,17.08,9.89,,8.99,28.32,7.64,48.99,11.24,26.083333,20.222222,32.277778,0.0,21.466667,76.080691
US_GA_13241,2021-08-14,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,1929,52,0,3709,0,0,0,0,0,0,0,0,0,0,25,33,131,252,210,225,256,249,196,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,12,11,26,36,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,34,,,-7,10.64,20.31,7.74,7.74,8.71,36.27,9.67,36.27,11.61,25.962963,20.864198,33.753086,2.902857,21.62963,77.202294
US_GA_13241,2021-08-15,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,1929,52,0,3709,0,0,0,0,0,0,0,0,0,0,25,33,131,252,210,225,256,249,196,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,12,11,26,36,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,32,-14,8.59,17.68,9.6,11.12,12.63,24.25,12.13,43.45,13.64,23.45,20.244444,30.605556,0.8128,20.622222,84.211035
US_GA_13241,2021-08-16,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,13,0,1942,52,22,3731,0,0,1,0,2,2,3,2,1,1,25,33,132,252,212,227,259,251,197,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,1,0,1,0,0,1,0,1,5,12,12,26,37,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,37,,-19,,16.2,,7.41,7.41,29.16,7.41,46.28,7.87,24.135802,20.950617,29.938272,15.022286,21.506173,85.293993
US_GA_13241,2021-08-17,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,5,0,1947,52,-1,3730,0,0,1,0,0,0,0,0,0,0,25,33,133,252,212,227,259,251,197,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,12,12,26,37,41,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,7,,-29,,18.13,6.91,,7.34,28.93,8.2,37.56,8.2,22.148148,20.728395,25.555556,20.8915,21.215278,94.79749
US_GA_13241,2021-08-18,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,4,0,1951,52,0,3730,0,0,0,0,0,0,1,1,1,0,25,33,133,252,212,227,260,252,198,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,0,0,1,0,1,0,1,5,12,12,26,37,42,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,43,,-15,9.46,15.77,7.21,12.61,12.16,27.03,9.46,34.23,8.11,24.4,19.294444,31.455556,49.149,20.427778,78.677489
US_GA_13241,2021-08-19,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,8,0,1959,52,19,3749,1,0,0,1,1,0,0,0,1,0,26,33,133,253,213,227,260,252,199,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,12,12,26,37,42,31,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-18,7.14,20.97,11.6,,8.03,24.99,8.93,46.41,9.37,24.844444,20.488889,31.111111,5.805714,21.855556,83.650255
US_GA_13241,2021-08-20,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,5,0,1964,52,1,3750,0,0,0,1,1,0,1,1,0,1,26,33,133,254,214,227,261,253,199,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,1,0,0,1,1,0,1,5,12,12,27,37,42,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,15,,,-15,8.66,15.59,7.79,12.99,6.5,22.08,6.93,38.53,,24.716667,20.927778,30.844444,3.96875,21.472222,82.373508
US_GA_13241,2021-08-21,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,1964,52,27,3777,0,0,0,0,0,0,0,0,0,0,26,33,133,254,214,227,261,253,199,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,12,12,27,37,42,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,31,,,-7,,16.06,9.03,13.05,9.53,32.12,7.53,44.66,13.05,24.148148,20.419753,29.993827,3.273778,21.574074,85.756831
US_GA_13241,2021-08-22,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,1964,52,0,3777,0,0,0,0,0,0,0,0,0,0,26,33,133,254,214,227,261,253,199,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,0,0,0,0,1,0,1,5,12,12,27,37,42,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,28,-13,7.44,23.31,11.9,14.88,,25.79,11.41,49.6,11.9,25.074074,21.530864,30.611111,7.366,22.376543,85.105236
US_GA_13241,2021-08-23,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,10,0,1974,52,1,3778,0,0,1,1,0,0,1,4,1,1,26,33,134,255,214,227,262,257,200,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,0,0,0,1,1,0,1,5,12,12,27,37,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,36,,-13,,11.74,13.2,13.69,7.83,18.58,,42.06,13.2,25.822222,20.083333,32.377778,3.753556,20.555556,73.189725
US_GA_13241,2021-08-24,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,8,0,1982,52,0,3778,0,0,0,1,0,1,0,2,0,0,26,33,134,256,214,228,262,259,200,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,1,0,0,0,0,0,0,1,0,1,6,12,12,27,37,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,27,,-16,,18.65,10.65,13.76,13.32,38.62,9.32,38.62,10.21,26.288889,20.311111,33.044444,0.0,21.205556,73.884709
US_GA_13241,2021-08-25,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,7,0,1989,52,30,3808,0,0,3,0,0,1,2,1,0,0,26,33,137,256,214,229,264,260,200,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,0,0,0,0,1,0,1,6,12,12,27,37,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,35,,-14,,15.68,6.1,12.63,7.4,32.66,9.15,43.12,8.28,26.227778,20.977778,32.488889,1.665111,21.738889,76.726733
US_GA_13241,2021-08-26,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,9,0,1998,52,0,3808,1,2,1,0,2,0,2,1,0,0,27,35,138,256,216,229,266,261,200,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,18,0,0,0,0,0,0,1,0,0,0,1,0,1,6,12,12,28,37,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-17,10.27,14.12,10.27,11.13,9.41,22.25,5.99,39.37,,24.655556,20.311111,31.844444,0.705556,21.172222,81.227981
US_GA_13241,2021-08-27,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,9,1,2007,53,0,3808,0,1,1,1,1,1,1,0,1,0,27,36,139,257,217,230,267,261,201,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,10,12,19,0,0,0,1,0,0,0,0,1,0,1,0,1,7,12,12,28,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,16,,,-13,7.34,17.26,9.06,15.1,7.77,26.32,,37.11,9.06,25.722222,20.462963,31.790123,0.282222,21.290123,76.870913
US_GA_13241,2021-08-28,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,2007,53,0,3808,0,0,0,0,0,0,0,0,0,0,27,36,139,257,217,230,267,261,201,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,0,0,0,0,1,0,1,7,12,12,28,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,34,,,-7,11.13,19.37,,12.1,10.17,24.69,10.65,39.7,9.2,26.104938,21.067901,31.895062,0.0,21.487654,75.914394
US_GA_13241,2021-08-29,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,2007,53,35,3843,0,0,0,0,0,0,0,0,0,0,27,36,139,257,217,230,267,261,201,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,0,0,0,0,1,0,1,7,12,12,28,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-15,,18.51,,13.15,15.59,22.41,11.2,41.89,11.69,25.666667,21.154321,31.524691,0.0,21.185185,76.474867
US_GA_13241,2021-08-30,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,32,0,2039,53,0,3843,0,0,8,1,0,5,4,2,0,0,27,36,147,258,217,235,271,263,201,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,1,0,0,0,1,0,1,7,12,12,29,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,31,,-14,7.26,17.51,13.24,18.79,18.36,32.88,8.54,52.1,8.54,24.555556,19.555556,31.41358,2.624667,20.777778,79.767719
US_GA_13241,2021-08-31,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,6,0,2045,53,0,3843,0,0,1,0,0,1,1,1,0,0,27,36,148,258,217,236,272,264,201,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,1,0,0,0,1,0,1,7,12,12,30,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,17,,-21,12.15,17.82,15.79,12.55,13.36,35.23,7.29,37.66,10.12,23.469136,20.641975,28.450617,12.065,21.635802,89.603605
US_GA_13241,2021-09-01,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,8,0,2053,53,77,3920,0,0,0,1,0,1,0,1,0,0,27,36,148,259,217,237,272,265,201,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,0,0,0,0,1,0,1,7,12,12,30,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,39,,-17,,13.51,14.38,15.69,11.77,29.64,,46.64,6.54,23.790123,20.858025,29.074074,29.173714,20.641975,82.711924
US_GA_13241,2021-09-02,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,22,0,2075,53,0,3920,0,1,2,2,2,0,7,3,3,1,27,37,150,261,219,237,279,268,204,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,0,0,0,0,1,0,1,7,12,12,30,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-15,,16.95,13.47,14.78,11.3,26.08,13.04,42.16,10.0,22.993827,17.666667,29.055556,0.479778,17.62963,72.082656
US_GA_13241,2021-09-03,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,12,0,2087,53,24,3944,0,0,5,4,1,0,1,1,0,0,27,37,155,265,220,237,280,269,204,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,0,0,0,0,1,0,1,7,12,12,30,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,27,,,-14,,14.59,11.26,10.43,,29.61,7.51,37.95,6.67,21.314815,15.234568,27.895062,0.0,14.969136,67.545583
US_GA_13241,2021-09-04,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,2087,53,0,3944,0,0,0,0,0,0,0,0,0,0,27,37,155,265,220,237,280,269,204,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,0,0,0,0,1,0,1,7,12,12,30,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,47,,,-7,7.84,22.22,6.1,16.99,,27.01,11.33,40.08,13.07,20.907407,14.845679,28.055556,0.0,15.67284,72.336101
US_GA_13241,2021-09-05,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,2087,53,0,3944,0,0,0,0,0,0,0,0,0,0,27,37,155,265,220,237,280,269,204,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,0,0,0,0,1,0,1,7,12,12,30,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-7,7.41,17.3,10.71,14.0,7.83,22.24,14.83,38.3,11.12,21.351852,14.703704,28.820988,0.0,16.259259,73.10713
US_GA_13241,2021-09-06,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,2087,53,0,3944,0,0,0,0,0,0,0,0,0,0,27,37,155,265,220,237,280,269,204,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,0,0,0,0,1,0,1,7,12,12,30,37,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,40,,-46,10.12,17.72,7.59,12.66,11.81,28.69,12.23,42.61,13.5,23.41358,17.283951,29.475309,4.021667,19.462963,78.659233
US_GA_13241,2021-09-07,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,31,0,2118,53,0,3944,0,4,6,5,7,3,2,3,2,2,27,41,161,270,227,240,282,272,206,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,12,19,0,0,0,0,0,0,1,0,0,1,1,0,1,7,12,12,31,37,43,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,43,,-19,6.95,19.61,8.99,20.84,6.54,29.83,12.67,40.86,14.3,22.759259,19.092593,28.820988,0.362857,20.012346,84.636423
