location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VT_50017,2021-06-15,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,199,12303,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-32,6,,16.66,8.5,,5.44,7.82,10.2,,5.44,25.15,6.12,14.96,34.67,13.6,8.5,18.3,13.244444,24.127778,2.2225,14.238889,77.325098
US_VT_50017,2021-06-16,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,99,12402,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-34,6,7.06,16.72,10.03,8.91,,6.32,10.03,,8.91,26.75,,,40.12,8.54,10.77,15.494444,10.205556,23.477778,0.85725,8.016667,61.351026
US_VT_50017,2021-06-17,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,68,12470,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-34,2,7.93,14.35,7.17,6.04,7.17,9.82,10.2,,7.55,32.1,6.42,10.95,40.03,10.57,6.8,15.35,6.1,23.644444,0.0,4.9,49.801324
US_VT_50017,2021-06-18,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,45,12515,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,-9,-39,5,6.27,12.55,9.8,9.02,,5.88,11.37,,7.45,28.23,,9.02,38.43,12.16,8.63,16.716667,6.094444,26.666667,0.0,7.822222,55.78552
US_VT_50017,2021-06-19,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,66,12581,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-29,,,9.82,6.41,,6.41,7.26,,6.41,6.41,31.61,,6.41,32.46,11.53,5.98,21.983333,16.033333,27.794444,3.084286,13.938889,60.557577
US_VT_50017,2021-06-20,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,27,12608,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-28,,6.76,20.7,,,,7.6,,,6.34,22.39,6.76,11.83,34.64,13.94,,21.131944,13.659722,28.340278,0.53975,13.284722,61.294927
US_VT_50017,2021-06-21,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,27,12635,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-36,5,6.29,16.78,6.64,8.74,6.29,9.44,9.79,,,30.41,5.59,8.74,48.23,11.88,7.69,24.006173,15.981481,32.58642,0.0,17.666667,67.921153
US_VT_50017,2021-06-22,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,9,12644,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-35,5,5.11,17.87,8.75,9.12,6.93,,7.66,,5.47,28.81,9.12,12.03,49.59,18.96,8.75,18.981481,14.08642,24.604938,12.1285,16.098765,83.484979
US_VT_50017,2021-06-23,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,3,12647,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,3,6.97,13.54,10.45,5.8,8.9,10.06,11.22,5.42,10.06,24.77,9.68,9.29,41.41,11.61,8.13,14.611111,7.277778,21.481481,0.508,6.753086,59.410397
US_VT_50017,2021-06-24,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,25,12672,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-38,4,,13.48,7.32,8.09,5.78,7.7,10.4,,8.09,26.96,5.78,13.48,46.98,13.86,,16.197531,6.111111,25.592593,0.0,7.888889,57.90111
US_VT_50017,2021-06-25,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,36,12708,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-41,3,7.3,23.43,5.38,,,8.45,14.98,,9.6,26.88,14.59,14.21,39.17,15.36,6.53,18.364198,7.259259,26.012346,0.0,10.882716,62.289874
US_VT_50017,2021-06-26,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,31,12739,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-32,,7.09,14.18,5.84,6.25,8.34,12.51,12.09,,6.67,22.51,,9.59,36.27,7.09,6.67,21.141975,12.981481,26.333333,0.0,16.697531,75.958554
US_VT_50017,2021-06-27,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,31,12770,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-29,,5.96,16.17,7.66,,8.51,8.09,8.51,,,20.43,,8.51,40.0,11.92,6.81,26.04321,17.592593,31.981481,0.8255,19.339506,66.641908
US_VT_50017,2021-06-28,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,34,12804,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-38,4,,13.14,13.51,11.32,,7.3,12.78,,5.11,25.92,9.49,12.78,52.2,9.12,8.39,27.58642,21.148148,32.802469,0.889,20.592593,65.824174
US_VT_50017,2021-06-29,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,19,12823,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-39,4,5.2,17.07,7.79,9.28,5.57,10.02,11.51,,6.31,30.06,5.2,13.36,41.2,14.47,10.76,26.061728,20.691358,32.944444,2.00025,20.962963,73.951456
US_VT_50017,2021-06-30,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,7,12830,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-40,5,5.0,11.78,6.78,5.36,6.43,,11.43,6.43,8.93,27.85,6.07,13.57,40.35,13.93,7.5,24.345679,20.506173,31.08642,0.423333,20.82716,80.992966
US_VT_50017,2021-07-01,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,20,12850,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-36,3,6.02,20.68,8.27,5.64,10.53,7.9,6.39,,12.79,31.96,6.77,15.42,50.76,16.17,7.14,21.427778,18.55,27.0,3.52425,16.961111,75.895023
US_VT_50017,2021-07-02,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,18,12868,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-43,9,7.32,15.37,8.42,7.69,6.95,8.42,,,,29.28,5.12,10.61,40.26,10.25,10.25,17.122222,15.077778,23.094444,5.17525,15.622222,90.98451
US_VT_50017,2021-07-03,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,25,12893,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-31,,5.64,10.54,6.4,7.15,7.15,5.27,6.02,,8.65,22.95,5.27,8.65,42.14,8.28,,14.372222,13.011111,17.344444,10.00125,12.655556,89.474938
US_VT_50017,2021-07-04,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,9,12902,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,,5.63,14.47,8.04,6.83,7.23,5.63,6.43,,,28.54,6.83,6.83,35.37,12.46,,15.322222,12.411111,20.477778,14.260286,12.9,85.597771
US_VT_50017,2021-07-05,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,822,3,0,12902,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-71,12,5.88,13.24,8.09,7.36,8.09,,6.62,,,24.27,9.19,13.97,41.19,14.71,8.09,17.755556,11.077778,25.494444,1.0414,13.188889,74.678183
US_VT_50017,2021-07-06,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,1,0,823,3,21,12923,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,4,,15.68,9.41,,,8.01,12.19,,7.67,27.18,5.23,14.98,41.46,20.55,7.67,22.977778,15.383333,30.038889,1.36525,18.588889,76.445728
US_VT_50017,2021-07-07,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,1,0,824,3,13,12936,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-38,6,6.09,14.32,6.8,5.01,,8.59,6.45,5.01,7.16,25.06,,8.95,40.46,12.53,8.59,20.477778,16.616667,28.427778,0.762,16.405556,77.691528
US_VT_50017,2021-07-08,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,824,3,16,12952,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-39,7,,16.25,7.61,,8.3,6.57,9.68,,8.3,26.27,6.57,10.02,41.83,10.02,7.61,15.955556,13.355556,21.877778,4.064,13.761111,86.90216
US_VT_50017,2021-07-09,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,1,0,825,3,11,12963,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,-14,-38,6,5.42,16.98,6.86,9.39,,6.5,9.39,,5.42,30.35,8.31,13.37,38.65,12.28,,19.027778,14.083333,25.311111,15.494,16.888889,87.488081
US_VT_50017,2021-07-10,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,825,3,9,12972,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-25,,6.25,14.58,,,,7.91,5.83,,,27.9,,7.91,32.9,13.33,9.16,19.255556,12.555556,25.75,2.794,13.216667,68.225399
US_VT_50017,2021-07-11,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,825,3,21,12993,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-22,,,15.35,11.51,8.44,,8.82,10.36,6.14,,20.33,,10.74,34.53,12.28,11.51,17.988889,10.594444,25.744444,0.1016,13.783333,76.560642
US_VT_50017,2021-07-12,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,825,3,6,12999,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,5,,12.93,8.04,5.59,5.94,8.39,8.39,5.94,7.69,33.21,9.79,14.33,43.0,16.78,7.34,20.183333,11.855556,25.827778,3.922889,16.838889,81.314848
US_VT_50017,2021-07-13,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,825,3,14,13013,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-38,6,,13.7,8.22,5.14,6.51,8.56,12.67,5.82,6.51,24.32,,11.3,45.9,12.67,11.65,19.416667,16.822222,24.311111,8.164286,16.933333,85.69811
US_VT_50017,2021-07-14,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,825,3,10,13023,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-35,5,8.13,10.25,10.96,6.01,7.78,11.31,11.67,6.01,9.9,26.16,7.42,6.72,39.95,11.31,6.36,21.244444,17.644444,26.816667,7.14375,18.594444,84.996428
US_VT_50017,2021-07-15,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,825,3,10,13033,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-35,2,5.8,19.22,12.33,5.08,5.08,9.07,10.52,,6.53,33.37,10.88,9.43,44.25,12.69,,23.0,17.722222,29.211111,3.8354,18.677778,76.726013
US_VT_50017,2021-07-16,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,6,0,831,3,37,13070,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,-15,-37,3,8.01,9.47,5.83,6.92,5.46,12.75,5.1,,5.83,23.31,5.83,6.56,45.16,10.93,,23.833333,18.388889,28.961111,0.028222,18.527778,72.269174
US_VT_50017,2021-07-17,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,831,3,11,13081,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-31,,,15.86,7.93,,6.8,5.29,6.04,,,24.92,,9.82,41.53,8.68,5.66,19.683333,17.211111,25.822222,0.79375,17.172222,85.5976
US_VT_50017,2021-07-18,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,831,3,11,13092,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-21,,7.97,11.95,10.5,6.16,7.24,6.52,7.24,,6.88,23.54,,11.23,44.91,7.97,7.61,18.35,16.277778,21.6,23.0505,17.155556,92.826677
US_VT_50017,2021-07-19,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,831,3,12,13104,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-35,6,6.9,14.14,8.96,5.17,7.93,6.9,6.9,,7.93,30.34,9.65,9.31,39.99,8.96,8.62,19.383333,16.638889,23.755556,13.589,17.2,87.248682
US_VT_50017,2021-07-20,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,831,3,0,13104,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,4,,14.13,10.87,8.33,,8.7,6.16,,10.14,25.36,5.8,7.97,43.84,10.51,,20.55,15.833333,27.055556,1.524,17.394444,82.233462
US_VT_50017,2021-07-21,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,1,0,832,3,14,13118,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,4,8.73,17.82,7.63,7.27,,6.18,10.91,9.09,11.63,28.72,7.27,5.45,42.18,10.91,6.18,18.122222,15.594444,23.233333,12.66825,15.916667,87.234897
US_VT_50017,2021-07-22,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,3,0,835,3,6,13124,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,4,6.02,15.43,9.78,9.41,10.16,8.28,12.04,6.77,6.4,32.74,8.65,6.77,33.87,16.93,,17.494444,11.455556,24.466667,0.1524,12.616667,73.316212
US_VT_50017,2021-07-23,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,837,3,15,13139,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,-66,-37,3,,15.84,6.79,7.54,6.03,9.05,8.67,,6.79,24.13,7.54,9.8,39.59,13.57,6.03,18.088889,11.533333,25.0,0.03175,12.716667,70.926899
US_VT_50017,2021-07-24,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,837,3,12,13151,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-22,,7.5,17.09,,6.25,,8.76,,,7.09,22.09,7.09,9.17,40.85,8.76,,18.216667,10.683333,26.872222,1.0668,12.011111,67.174279
US_VT_50017,2021-07-25,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,837,3,8,13159,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-27,,5.19,12.6,9.64,6.67,7.78,5.19,6.3,,,25.94,8.15,10.75,44.47,12.6,8.52,20.483333,11.961111,27.088889,5.475111,16.472222,77.993658
US_VT_50017,2021-07-26,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,1,0,838,3,7,13166,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-34,5,,18.1,10.09,8.01,4.87,12.88,11.14,,9.05,25.41,7.66,16.01,44.2,7.31,,21.683333,16.211111,27.772222,2.370667,17.583333,77.644172
US_VT_50017,2021-07-27,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,838,3,3,13169,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-34,5,,12.92,5.93,6.63,6.28,9.08,9.43,,8.38,27.58,,9.43,47.13,16.41,6.98,18.783333,14.016667,26.761111,1.27,15.372222,80.686547
US_VT_50017,2021-07-28,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,3,0,841,3,5,13174,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-35,3,,17.31,12.62,7.93,6.13,8.29,8.66,,6.85,24.16,8.66,10.1,47.97,6.49,,18.094444,13.711111,24.994444,4.28625,12.772222,71.300628
US_VT_50017,2021-07-29,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,3,0,844,3,15,13189,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-34,5,6.92,13.85,6.92,5.89,,9.35,5.54,,11.43,28.74,6.92,16.27,42.94,13.5,6.23,15.733333,10.022222,22.816667,0.3175,12.777778,82.644163
US_VT_50017,2021-07-30,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,846,3,9,13198,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,5,7.94,6.13,7.94,9.74,7.58,10.82,6.13,,6.13,27.78,7.94,8.66,45.46,10.82,7.21,16.805556,11.277778,21.705556,9.93775,13.688889,82.024297
US_VT_50017,2021-07-31,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,846,3,13,13211,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-25,,8.21,15.61,7.8,,,8.21,6.57,,5.75,26.7,,14.79,40.66,16.43,6.57,16.430556,10.902778,21.611111,1.0795,7.375,55.270477
US_VT_50017,2021-08-01,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,846,3,13,13224,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-23,,5.47,18.24,7.3,,11.68,10.21,7.3,5.11,,21.16,9.85,10.95,42.32,14.59,5.11,15.451389,10.375,21.638889,0.036286,12.111111,80.571206
US_VT_50017,2021-08-02,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,848,3,16,13240,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-35,5,6.87,15.45,7.9,5.49,6.18,11.33,12.02,,11.33,32.27,8.58,10.64,39.14,13.73,7.55,17.977778,12.872222,22.822222,14.534444,13.566667,75.688804
US_VT_50017,2021-08-03,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,850,3,16,13256,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,4,5.37,16.46,6.44,,5.01,12.16,10.73,,8.59,32.91,6.44,13.24,39.71,12.88,6.8,16.761111,9.122222,24.738889,1.382889,11.011111,69.065047
US_VT_50017,2021-08-04,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,850,3,4,13260,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-36,4,,14.7,9.32,,8.6,11.11,7.89,,11.11,32.26,,12.9,36.2,9.68,8.24,18.327778,9.733333,25.716667,0.0,13.233333,72.280386
US_VT_50017,2021-08-05,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,6,0,856,3,6,13266,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-36,4,7.0,15.75,6.65,5.25,7.35,12.95,9.45,,7.7,23.11,,10.85,36.41,12.25,8.75,19.588889,12.438889,25.677778,0.0,14.788889,73.938625
US_VT_50017,2021-08-06,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,-1,0,855,3,3,13269,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-39,5,,13.84,8.98,6.73,7.11,9.35,7.48,,7.86,32.17,9.35,14.21,44.88,10.1,6.73,20.516667,13.805556,28.794444,0.0,15.2,71.664117
US_VT_50017,2021-08-07,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,855,3,34,13303,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-21,,5.96,13.9,9.53,,,10.72,5.56,,,24.62,,7.94,30.97,10.72,,21.3,13.966667,29.333333,0.798286,16.472222,74.104061
US_VT_50017,2021-08-08,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,855,3,9,13312,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-29,,,15.72,7.11,,,6.74,7.11,,,25.82,9.36,13.85,38.18,13.85,7.49,22.105556,14.888889,29.605556,4.191,18.655556,80.967907
