location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54079,2021-06-19,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5316,93,12,7268,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,6,25,49,-14,,2.32,3.17,5.24,3.17,11.46,7.92,5.24,,1.83,4.14,2.44,3.05,,1.83,5.36,2.8,4.14,2.44,2.68,2.56,5.36,5.0,1.71,,4.39,1.95,1.95,3.66,3.9,2.68,2.19,6.58,17.43,5.36,1.95,9.63,3.05,3.17,2.68,2.44,5.12,29.02,2.68,4.02,10.36,,2.07,7.32,2.56,3.29,,2.44,,,23.288889,14.95,29.3,4.191,,18.727778,75.733973
US_WV_54079,2021-06-20,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5316,93,49,7317,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,13,26,66,-26,,1.8,4.32,5.04,,12.23,4.32,5.04,,2.88,3.0,3.36,2.52,,,5.4,,2.52,2.76,,3.24,6.6,3.24,2.04,2.04,4.68,3.48,1.8,3.24,4.08,4.92,3.6,4.8,19.55,4.08,2.64,10.19,2.76,,3.84,3.0,3.6,32.26,,2.52,11.99,1.68,2.28,5.88,2.52,6.24,1.68,,3.12,2.4,24.627778,18.477778,31.105556,1.128889,,20.161111,76.25885
US_WV_54079,2021-06-21,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5316,93,161,7478,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,2,9,50,-34,9,2.02,1.59,5.63,2.87,11.05,6.16,5.52,1.91,3.08,3.93,2.23,1.81,2.34,2.34,7.75,3.4,3.19,3.29,4.04,2.34,8.5,6.05,2.02,4.57,3.19,2.97,1.49,4.46,3.08,2.87,1.7,6.05,20.07,5.52,3.5,10.94,1.49,4.25,3.93,3.5,3.93,33.46,1.7,4.04,11.58,,3.29,8.92,4.67,4.46,2.34,3.19,3.08,,24.505556,19.722222,31.116667,0.804333,,20.894444,80.395581
US_WV_54079,2021-06-22,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,3,0,5319,93,16,7494,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,13,12,50,-25,5,2.11,5.34,7.79,3.45,13.58,6.57,4.34,1.56,3.0,5.12,3.56,2.11,,2.56,5.12,3.9,3.67,3.67,4.23,3.0,7.12,4.34,2.89,,4.67,2.34,2.11,2.89,1.78,3.34,3.9,7.46,19.92,5.56,2.0,8.35,4.12,4.67,3.9,4.12,4.79,34.94,2.34,4.34,11.68,1.67,2.23,6.34,3.56,4.12,2.56,,3.12,2.11,18.972222,15.655556,24.244444,28.744333,,15.222222,78.979825
US_WV_54079,2021-06-23,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,2,0,5321,93,5,7499,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,12,6,34,-25,5,2.18,5.4,5.28,2.64,12.75,8.96,6.78,1.61,4.48,5.05,4.36,2.53,2.99,2.87,4.82,2.3,3.21,2.87,4.48,,8.96,4.94,1.61,1.72,4.71,2.87,,3.56,4.71,2.53,2.76,7.69,19.75,6.66,2.07,9.99,3.9,5.28,2.3,2.87,6.32,39.62,,5.17,13.09,2.53,3.33,6.78,3.9,4.94,3.56,2.53,3.1,2.07,15.805556,8.055556,24.472222,2.0828,,9.127778,64.857318
US_WV_54079,2021-06-24,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5321,93,63,7562,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,10,7,31,-26,4,2.16,4.44,6.25,2.73,15.47,7.73,4.66,2.27,3.98,5.23,3.07,1.71,2.27,2.05,5.12,2.84,2.96,2.16,4.66,1.82,7.96,3.75,2.84,2.05,4.78,3.07,1.82,4.09,2.5,2.62,,8.76,20.59,6.6,1.82,11.26,2.96,2.96,3.07,2.5,6.37,35.26,2.27,3.41,10.8,,3.3,6.6,3.75,4.44,1.71,2.05,4.32,,20.271605,9.141975,28.790123,0.0,,14.277778,68.520585
US_WV_54079,2021-06-25,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5321,93,42,7604,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,5,11,50,-29,5,2.58,3.52,7.05,2.82,13.62,5.4,6.46,1.64,2.35,2.82,3.41,2.94,3.05,2.47,6.11,3.29,3.64,1.88,4.7,,8.81,3.52,2.11,2.11,4.23,,,3.29,2.94,3.17,1.64,8.34,18.67,5.52,2.0,12.33,2.11,5.05,2.58,,5.4,36.05,2.47,3.64,9.51,,,5.17,5.4,3.52,1.76,2.11,2.11,,23.154321,13.419753,29.092593,0.0,,16.376543,65.797315
US_WV_54079,2021-06-26,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5321,93,13,7617,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,2,17,45,-11,-3,2.06,5.55,7.61,1.94,12.52,6.32,5.03,,2.58,3.74,3.35,2.71,2.71,,5.55,4.0,3.35,3.48,3.87,2.45,6.71,3.23,,,4.65,2.19,,2.32,5.03,2.58,2.45,5.81,17.42,5.03,2.58,8.65,2.71,2.45,2.06,,4.39,32.65,1.94,4.26,10.71,2.45,1.94,6.58,4.39,3.48,2.97,3.1,2.32,,24.246914,17.290123,30.512346,0.0,,16.432099,61.926522
US_WV_54079,2021-06-27,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5321,93,43,7660,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,12,15,53,-24,,2.38,3.45,5.95,2.74,10.83,5.24,3.69,,3.69,5.59,2.38,3.33,3.21,3.21,5.24,3.33,3.81,2.98,3.1,2.5,6.31,3.81,2.38,4.05,3.81,2.5,,2.86,2.74,2.98,,4.05,19.04,4.52,3.33,10.71,3.21,2.62,3.81,1.9,3.21,34.4,2.38,2.98,11.66,1.78,2.02,7.38,4.29,3.69,1.78,4.76,2.02,1.9,24.845679,18.234568,31.333333,0.0,,18.932099,69.819055
US_WV_54079,2021-06-28,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,5,0,5326,93,0,7660,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,12,12,53,-25,4,2.39,5.22,4.68,2.94,12.62,7.29,5.22,1.85,4.57,5.01,2.18,2.94,2.94,2.39,6.96,3.92,3.48,1.96,3.27,2.72,9.03,3.81,2.07,2.72,4.79,2.83,1.74,3.7,3.37,4.79,2.07,6.53,20.68,5.12,2.39,10.99,2.72,3.05,3.48,2.83,5.55,32.87,1.96,4.24,11.54,2.29,2.07,4.57,4.68,4.13,2.61,3.05,3.16,,26.049383,19.148148,33.740741,0.6985,,21.290123,75.242001
US_WV_54079,2021-06-29,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,3,0,5329,93,144,7804,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,10,6,39,-27,3,,5.51,5.18,2.98,14.12,5.96,4.3,,3.09,4.85,3.64,4.08,2.43,3.2,7.17,,3.31,1.88,3.2,2.76,8.38,4.96,3.09,1.88,4.52,3.97,,3.86,4.3,3.64,2.65,8.49,21.5,4.74,2.87,10.81,2.43,4.19,3.42,2.98,4.96,35.62,2.1,5.84,12.24,1.54,2.87,6.4,4.41,4.63,2.76,3.2,2.76,,26.592593,19.944444,33.703704,0.22225,,21.018519,71.59436
US_WV_54079,2021-06-30,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,1,0,5330,93,25,7829,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,8,6,28,-25,6,,4.98,5.2,3.25,11.48,6.28,4.87,1.52,2.71,5.74,1.95,3.46,1.73,2.17,7.47,3.14,4.01,2.82,3.36,2.6,10.72,5.63,2.6,1.62,4.33,3.25,,3.79,2.92,3.14,1.73,8.23,20.58,5.52,3.25,10.61,2.49,4.98,4.98,2.17,5.96,34.65,2.38,5.52,10.51,2.71,2.92,8.55,6.28,4.22,1.62,2.71,4.44,,25.012346,20.549383,32.234568,1.016,,21.080247,79.063472
US_WV_54079,2021-07-01,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,-1,0,5329,93,34,7863,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,14,7,40,-25,6,,4.91,6.09,3.2,10.68,7.37,5.87,,2.67,6.09,2.78,2.56,1.92,1.92,5.02,4.7,2.35,1.92,3.63,2.03,8.22,3.95,1.92,3.52,3.95,1.92,2.14,4.59,2.99,3.1,2.35,6.09,21.25,5.45,2.56,8.12,3.52,3.95,3.42,2.88,4.49,34.81,1.6,2.56,8.33,1.71,3.42,4.49,4.16,4.91,2.78,3.42,3.2,,22.030864,20.395062,28.864198,24.214667,,21.283951,95.563454
US_WV_54079,2021-07-02,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,2,0,5331,93,58,7921,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,12,21,64,-32,4,,4.57,6.57,3.4,10.32,7.5,4.1,,2.58,4.57,3.17,3.99,,2.35,5.39,4.1,2.93,3.17,3.75,,8.91,4.92,2.11,,4.81,2.23,,2.81,2.81,3.05,2.35,6.57,17.82,5.04,1.99,8.09,1.76,1.88,4.22,2.11,3.63,31.18,,3.87,7.62,1.64,3.63,5.39,3.99,2.93,,2.23,3.17,,20.864198,17.438272,24.981481,14.054667,,16.975309,78.517351
US_WV_54079,2021-07-03,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5331,93,41,7962,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,6,31,26,-14,-4,2.86,5.72,5.85,3.27,12.52,5.44,4.08,,,3.81,2.59,,2.45,2.72,5.58,3.67,4.36,4.9,4.22,2.04,7.49,3.67,,2.18,4.9,2.59,1.91,3.27,4.08,2.72,,5.72,15.65,4.36,,7.76,2.04,2.59,3.4,2.59,4.63,28.72,,2.72,9.26,,2.86,6.8,5.04,3.4,2.04,,4.36,2.04,18.783951,12.216049,25.518519,0.395111,,12.962963,69.012178
US_WV_54079,2021-07-04,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5331,93,1,7963,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,-6,16,21,-31,,2.69,2.96,7.01,2.96,13.34,5.79,7.28,,2.56,3.37,2.69,3.5,2.02,3.23,5.93,2.16,2.69,,2.42,2.42,7.82,6.2,1.89,,2.02,2.83,,2.56,3.5,3.23,,4.72,19.94,4.18,,11.18,2.29,2.42,3.37,3.1,3.37,30.86,,6.06,8.89,2.02,3.37,7.01,3.64,4.31,2.29,3.1,,2.16,21.716049,13.228395,29.438272,0.112889,,16.222222,71.11104
US_WV_54079,2021-07-05,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5331,93,0,7963,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,6,10,32,-66,12,,4.45,5.74,3.16,10.42,6.44,4.33,,2.46,4.45,3.75,3.16,2.69,,5.5,3.75,3.75,2.34,5.62,2.46,8.55,5.97,1.99,1.64,2.69,1.64,2.34,3.28,4.1,3.63,2.93,4.21,19.08,4.1,1.87,8.08,2.22,3.75,2.11,2.58,4.33,34.65,1.76,4.21,10.19,,3.16,6.56,5.03,5.85,,2.34,3.86,,24.024691,16.32716,31.58642,0.0,,19.864198,77.669463
US_WV_54079,2021-07-06,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,3,0,5334,93,2,7965,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,11,18,29,-25,4,2.79,3.11,5.79,3.43,11.79,5.9,5.79,,3.0,4.18,1.72,2.47,1.72,2.89,5.36,3.11,3.86,2.79,4.07,1.93,8.9,4.29,2.47,1.93,3.75,3.32,2.68,4.29,2.47,3.0,2.57,9.43,22.08,4.5,2.79,13.51,,4.82,4.72,1.5,5.9,35.7,1.61,4.93,11.36,2.57,2.04,7.29,3.97,6.0,2.79,3.97,5.04,,25.728395,18.179012,32.592593,0.028222,,21.037037,75.454933
US_WV_54079,2021-07-07,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,2,0,5336,93,6,7971,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,9,8,36,-22,6,2.42,4.39,5.71,2.74,12.51,7.13,4.61,,3.95,6.04,3.62,2.96,2.96,2.08,5.82,3.18,2.96,3.18,3.62,1.87,7.03,3.95,2.08,3.18,4.5,2.74,2.96,4.28,3.4,5.38,2.85,7.03,20.52,6.37,2.74,9.99,2.19,5.93,4.39,1.98,4.5,36.66,2.85,4.28,9.99,,1.98,7.13,2.85,5.27,1.98,3.51,3.73,1.76,25.271605,19.648148,32.493827,0.084667,,21.283951,78.649581
US_WV_54079,2021-07-08,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,5,0,5341,93,877,8848,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,7,10,32,-25,5,2.18,5.22,7.62,2.61,11.42,7.72,6.09,1.63,2.61,5.66,4.24,2.83,2.5,,6.75,3.15,4.13,4.57,4.79,,8.38,3.81,,2.5,5.44,,2.39,2.72,3.59,4.03,2.07,9.03,21.76,5.11,4.03,8.81,3.15,5.22,3.92,3.7,5.0,33.4,1.85,3.15,7.72,1.96,2.5,5.66,4.03,4.79,3.15,2.39,3.59,1.74,23.203704,20.234568,30.777778,5.630333,,20.604938,85.40756
US_WV_54079,2021-07-09,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,5,0,5346,93,10,8858,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,6,18,51,-24,4,1.59,3.98,5.0,2.95,10.57,6.02,4.77,1.82,,5.0,3.29,1.82,1.93,2.95,6.48,3.98,3.52,4.09,4.09,2.61,9.88,3.98,2.39,1.7,4.32,2.04,,2.16,3.18,2.5,1.93,8.07,22.95,4.2,2.04,8.18,3.64,5.23,2.04,,4.54,32.38,1.59,4.32,8.63,1.93,,5.11,4.43,6.02,2.04,2.39,3.41,,23.555556,20.290123,28.993827,7.366,,20.160494,81.353608
US_WV_54079,2021-07-10,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5346,93,4,8862,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,1,19,47,-5,,1.81,2.9,7.25,3.26,12.08,5.8,4.11,,3.02,3.62,,2.9,2.17,2.17,6.28,2.78,2.9,4.59,3.5,1.69,7.25,4.59,,2.17,6.04,2.17,,3.99,3.26,3.38,2.17,7.01,18.0,3.87,3.02,8.94,3.14,2.42,2.29,2.05,2.29,27.66,2.29,3.75,11.72,1.69,,5.68,3.87,2.9,,3.14,3.14,,21.12963,16.080247,28.104938,1.27,,18.037037,82.652929
US_WV_54079,2021-07-11,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5346,93,2,8864,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,9,23,61,-23,,2.21,2.79,6.17,3.61,11.75,7.45,3.96,1.98,2.21,6.05,2.79,3.61,2.09,2.21,5.0,4.07,3.61,3.02,5.35,2.79,7.45,6.17,2.68,1.98,4.42,1.86,2.56,3.26,2.44,4.54,2.44,4.54,18.73,5.58,2.79,9.19,1.98,2.68,5.0,1.98,3.26,31.42,3.26,4.3,7.68,1.98,1.75,5.82,3.96,1.86,1.63,2.68,3.02,,23.419753,16.580247,29.617284,8.509,,20.462963,83.623725
US_WV_54079,2021-07-12,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,10,1,5356,94,0,8864,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,12,12,44,-25,4,2.08,4.05,5.58,3.72,13.34,4.48,5.03,3.06,3.28,6.45,3.61,3.5,1.64,2.52,6.56,3.39,3.5,4.16,4.05,2.73,8.64,3.39,1.97,2.08,6.89,3.17,,4.37,3.06,2.19,2.62,9.08,19.68,6.01,1.64,10.5,3.83,3.5,3.28,2.08,3.39,32.7,2.08,4.81,9.4,2.08,2.73,7.33,5.36,3.72,3.06,3.06,3.5,2.62,24.45679,19.820988,30.722222,19.346333,,21.08642,81.602313
US_WV_54079,2021-07-13,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,6,-1,5362,93,2,8866,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,10,11,38,-24,4,1.58,3.5,8.24,4.63,13.33,7.34,3.95,,2.15,4.97,4.18,3.39,1.58,2.94,7.23,4.52,3.73,4.18,3.39,2.26,7.57,5.53,2.48,2.71,2.6,2.37,1.81,4.07,3.39,4.74,2.48,8.7,19.43,4.18,3.5,9.26,2.26,3.5,4.18,,5.53,34.11,,2.82,10.39,2.6,2.48,5.08,4.18,4.97,1.58,2.48,3.16,,24.12963,20.154321,29.975309,0.889,,20.703704,81.307207
US_WV_54079,2021-07-14,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,4,0,5366,93,6,8872,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,15,9,40,-25,5,2.48,3.72,8.34,3.49,10.37,7.21,5.3,,2.59,6.08,4.51,3.61,1.58,3.83,6.87,3.38,3.83,3.49,3.94,1.69,10.59,5.75,,2.03,3.38,3.04,,2.7,1.69,5.18,1.92,9.02,20.62,3.72,2.93,8.45,2.7,2.7,3.61,2.37,5.86,34.82,1.92,4.28,6.87,1.92,2.93,6.65,4.62,3.72,2.14,3.49,2.82,,23.845679,19.802469,29.623457,1.161143,,20.253086,80.460504
US_WV_54079,2021-07-15,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,8,0,5374,93,4,8876,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,17,12,41,-24,2,2.25,4.96,6.31,3.83,14.99,7.21,4.51,1.92,3.83,5.52,4.51,3.27,1.58,3.27,4.51,3.49,3.83,,4.17,2.59,8.12,3.83,,,3.38,2.14,2.03,3.61,2.37,3.27,2.71,8.57,20.96,4.73,2.14,10.71,2.37,4.85,3.61,2.37,5.18,31.56,2.14,3.61,8.57,,3.72,7.21,4.62,3.72,2.48,2.93,3.61,,24.512346,19.475309,30.611111,1.87325,,20.407407,77.995424
US_WV_54079,2021-07-16,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,2,0,5376,93,7,8883,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,5,17,60,-27,3,1.95,5.04,5.5,3.67,11.92,6.3,3.67,,3.44,3.55,3.21,2.41,2.75,1.83,6.19,3.09,3.78,2.52,2.87,2.41,6.42,4.81,1.83,,4.01,,,3.78,3.09,3.67,2.18,7.56,19.25,4.24,2.18,9.97,1.83,3.9,5.5,2.75,4.81,34.04,1.83,2.87,9.17,,2.41,3.9,3.78,4.47,5.16,,3.09,,24.716049,19.259259,31.802469,1.923143,,20.401235,77.161041
US_WV_54079,2021-07-17,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5376,93,5,8888,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,0,16,44,-11,,2.3,3.5,5.44,3.62,9.55,6.65,4.83,1.93,2.54,3.75,2.78,3.38,,2.9,5.8,3.5,3.62,2.66,3.5,,7.13,3.26,,1.93,3.99,2.9,2.3,1.93,4.83,5.2,,5.44,17.16,3.38,3.02,7.13,1.81,1.81,4.11,,3.62,28.88,2.17,4.47,7.01,,1.69,5.2,3.87,3.38,1.81,5.44,3.26,,23.777778,19.765432,30.919753,5.376333,,21.234568,85.844174
US_WV_54079,2021-07-18,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,0,0,5376,93,2,8890,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,18,24,60,-22,,,4.92,6.36,3.24,11.52,4.92,4.08,,3.12,4.8,3.48,2.4,1.92,2.52,6.72,2.88,3.24,3.48,3.12,2.16,7.92,2.76,2.04,3.84,4.2,2.76,2.16,3.24,2.28,3.6,2.88,7.2,17.88,3.72,2.64,10.92,3.0,2.28,2.88,3.0,4.56,34.43,,3.72,9.48,,2.52,5.52,3.48,3.12,,3.84,3.36,,21.845679,17.339506,27.962963,9.271,,18.117284,79.595875
US_WV_54079,2021-07-19,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,11,0,5387,93,2,8892,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,9,15,43,-26,5,1.9,4.03,5.93,4.37,11.98,7.84,5.26,2.58,3.81,4.82,2.69,3.13,2.58,2.8,6.61,3.47,4.59,2.58,4.48,2.46,8.51,3.92,2.02,1.9,4.03,2.02,,3.47,4.14,4.59,3.25,8.85,19.82,5.04,,9.63,2.13,4.59,2.24,1.9,5.15,34.38,2.02,3.02,9.63,,2.24,6.05,4.14,3.92,2.46,2.24,3.69,,22.574074,16.598765,29.092593,0.0,,17.981481,75.377929
US_WV_54079,2021-07-20,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,7,0,5394,93,0,8892,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,11,7,38,-24,4,1.93,3.07,6.25,2.05,12.84,7.84,6.02,2.27,3.86,5.23,3.3,3.52,,2.96,7.16,1.71,3.75,2.61,2.84,,9.66,3.3,2.27,2.96,4.32,2.61,,5.57,2.96,5.0,2.05,7.39,21.37,4.77,3.3,10.46,3.41,3.3,4.43,2.5,4.21,32.96,,4.43,9.43,1.71,3.86,5.34,4.66,5.57,1.71,3.18,4.09,,22.888889,16.58642,29.808642,0.0,,18.67284,77.209093
