location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39073,2020-09-08,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,148,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,,,4.52,14.46,8.13,7.83,6.32,4.52,,6.63,5.42,,6.93,24.7,4.82,12.95,6.93,34.33,8.73,6.02,22.6,16.466667,29.838889,14.506222,,18.722222,78.900752
US_OH_39073,2020-09-09,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,148,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,,,5.29,16.47,9.41,4.71,5.29,9.41,,5.29,6.76,,5.88,22.35,,10.29,,31.18,12.94,7.35,23.197531,15.487654,30.82716,0.197556,,18.58642,75.403019
US_OH_39073,2020-09-10,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,149,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,,,6.32,12.33,10.22,4.81,8.12,16.54,12.93,8.72,5.71,5.11,11.13,28.27,5.41,12.93,,39.09,11.73,8.42,23.481481,16.135802,31.006173,0.0,,19.666667,79.243493
US_OH_39073,2020-09-11,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,151,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,29,,,-20,,4.76,11.31,5.96,5.66,,7.15,,5.96,4.76,,8.04,22.03,,10.72,,35.43,8.63,8.34,20.483333,17.366667,28.4,0.0,,17.705556,84.141147
US_OH_39073,2020-09-12,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,153,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,47,,,-5,,6.47,11.0,,,,6.79,4.85,6.15,5.82,,8.09,11.97,4.85,14.56,,33.97,9.71,8.09,20.866667,13.866667,30.022222,0.0,,17.427778,80.744652
US_OH_39073,2020-09-13,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,153,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-9,,5.04,19.86,6.93,4.41,9.14,4.41,,5.36,14.18,,4.73,20.8,,11.03,,34.98,13.55,,23.294444,17.511111,27.733333,2.902857,,20.55,84.722623
US_OH_39073,2020-09-14,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,154,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-20,,6.37,13.95,8.49,5.16,6.07,7.58,5.76,7.28,5.46,4.85,6.37,30.63,4.85,10.92,,37.6,10.31,6.67,19.527778,15.111111,25.127778,3.048,,15.3,76.677196
US_OH_39073,2020-09-15,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,155,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-21,,5.57,20.72,7.42,,4.33,6.8,,7.11,,,7.73,26.6,5.57,8.66,6.49,34.95,5.88,7.11,14.733333,8.083333,22.438889,0.0,,9.905556,72.933249
US_OH_39073,2020-09-16,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,157,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-19,,6.08,15.21,7.0,,,7.91,,8.52,5.17,4.87,4.87,24.64,4.56,9.73,5.78,31.33,10.04,4.26,15.627778,8.177778,25.483333,0.0,,12.094444,79.610382
US_OH_39073,2020-09-17,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,158,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,26,,,-24,,6.67,13.01,7.67,,5.67,7.67,,6.34,5.67,,9.01,25.35,,9.01,7.0,38.36,6.34,5.0,17.422222,10.233333,24.511111,0.0,,14.422222,82.65345
US_OH_39073,2020-09-18,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,159,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,38,,,-23,,9.78,12.92,5.24,5.94,6.64,7.33,,6.64,5.59,,,16.41,4.89,5.59,,36.32,5.24,8.38,15.722222,11.294444,21.883333,0.0,,9.255556,65.714127
US_OH_39073,2020-09-19,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,159,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,56,,,-2,,5.13,14.01,6.83,5.81,5.47,9.91,5.13,,,6.83,6.49,19.82,4.78,9.57,,37.59,,8.88,11.472222,4.2,19.233333,0.0,,3.661111,58.75855
US_OH_39073,2020-09-20,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,161,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,2,,,12.69,6.34,4.67,4.67,11.35,4.67,6.01,,,6.68,19.7,,10.35,,32.72,7.68,,11.616667,3.5,21.227778,0.0,,3.916667,59.561638
US_OH_39073,2020-09-21,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,161,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-20,,,10.82,9.59,,,9.59,4.95,10.2,4.33,,5.26,21.95,,7.73,5.26,31.54,9.89,5.87,12.483333,3.805556,21.216667,0.0,,4.933333,60.393946
US_OH_39073,2020-09-22,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,161,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-18,,,10.06,6.4,4.88,5.79,10.06,,6.71,,5.18,4.88,25.0,,9.76,,34.15,11.59,7.93,12.505556,3.727778,22.188889,0.0,,6.711111,68.0025
US_OH_39073,2020-09-23,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,161,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-17,2,5.77,10.03,7.59,4.86,6.08,10.03,,6.68,4.56,6.68,7.29,24.3,7.29,9.42,5.16,35.54,4.25,5.47,14.688889,5.272222,24.711111,0.0,,9.855556,73.048407
US_OH_39073,2020-09-24,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,161,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,18,,,-19,3,7.0,10.05,10.96,4.57,,7.0,4.57,9.74,,7.31,6.7,19.48,,6.09,,28.92,7.31,4.87,18.355556,9.427778,25.4,0.0,,13.394444,73.151313
US_OH_39073,2020-09-25,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,163,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,25,,,-17,2,5.74,6.34,8.46,4.83,4.53,5.74,5.44,6.65,,,,15.11,6.34,6.95,,34.75,5.74,7.25,17.766667,9.744444,26.766667,0.0,,13.016667,73.90728
US_OH_39073,2020-09-26,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,164,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,50,,,0,,8.17,13.39,6.86,5.23,,5.55,,4.57,7.19,,7.19,21.56,,12.41,,26.46,9.47,4.9,20.3,13.05,27.277778,0.0,,15.438889,74.101985
US_OH_39073,2020-09-27,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,166,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,5,,6.3,11.95,7.96,4.98,,7.96,4.98,9.62,7.96,5.97,7.3,24.89,,9.62,,43.8,8.96,,19.827778,13.361111,26.761111,0.0,,15.483333,76.146706
US_OH_39073,2020-09-28,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,167,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-17,4,7.06,8.83,8.83,6.18,,7.95,,6.77,5.3,5.88,8.53,24.72,5.88,10.89,4.12,37.08,8.83,7.36,19.227778,14.055556,26.727778,2.068286,,16.061111,81.968045
US_OH_39073,2020-09-29,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,167,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-17,2,4.85,8.49,9.1,,,8.79,6.07,7.89,5.46,5.76,8.49,21.53,4.85,9.1,4.85,33.36,7.28,5.16,13.733333,10.877778,18.855556,16.002,,11.461111,86.277275
US_OH_39073,2020-09-30,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,0,170,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-17,2,6.67,10.61,10.31,5.76,5.46,,4.55,10.0,5.15,,6.67,18.79,5.46,6.67,4.85,36.07,8.19,8.19,13.516667,8.172222,19.722222,0.550333,,8.738889,72.902645
US_OH_39073,2020-10-01,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,170,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,17,,,-17,1,7.47,12.15,8.41,6.23,5.92,6.54,,7.16,,,9.03,19.93,8.1,5.29,4.98,39.56,6.23,6.54,13.222222,6.35,19.511111,0.762,,6.8,65.159261
US_OH_39073,2020-10-02,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,171,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,24,,,-15,1,,10.19,10.5,8.65,,5.25,,7.41,7.1,6.18,7.72,23.48,7.1,8.03,4.32,31.2,6.79,,9.644444,4.183333,17.566667,0.28575,,5.233333,74.080431
US_OH_39073,2020-10-03,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,171,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,44,,,-5,,6.15,6.15,,6.47,6.47,5.18,7.44,8.09,,,9.06,17.8,4.86,7.12,5.18,38.84,6.47,4.86,9.7,3.094444,17.433333,0.0,,4.955556,72.349711
US_OH_39073,2020-10-04,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,173,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-1,,5.91,9.85,9.52,4.93,6.57,8.87,,8.21,7.55,5.58,5.25,22.0,5.25,7.22,9.52,37.77,9.52,4.93,12.522222,6.072222,20.522222,0.653143,,7.8,73.093255
US_OH_39073,2020-10-05,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,175,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-15,1,5.45,12.1,9.08,6.96,4.84,9.38,4.54,11.2,,4.84,7.56,19.97,5.45,10.89,6.66,40.24,6.35,5.45,8.911111,3.866667,16.716667,2.511778,,6.822222,86.79592
US_OH_39073,2020-10-06,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,176,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-17,2,7.58,11.21,7.27,,,10.3,5.15,11.52,6.67,4.24,7.27,23.64,9.09,5.45,7.88,33.03,7.58,4.85,10.472222,1.722222,21.416667,0.0,,5.161111,69.75156
US_OH_39073,2020-10-07,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,178,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-16,0,5.43,17.2,9.35,,6.64,12.37,4.83,7.84,6.94,,5.73,35.0,,9.35,5.43,37.11,5.43,5.73,16.983333,7.672222,26.533333,0.0,,8.622222,58.302983
US_OH_39073,2020-10-08,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,179,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,18,,,-16,1,6.98,11.53,10.62,5.76,,5.46,,6.37,6.37,5.46,8.19,26.7,6.98,7.58,,35.5,4.85,6.98,14.427778,4.838889,24.805556,0.0,,6.25,58.239112
US_OH_39073,2020-10-09,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,180,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,27,,,-12,1,5.41,11.42,8.42,5.41,5.71,8.42,6.91,9.02,,5.11,5.71,26.75,,8.72,5.11,35.17,7.51,,13.777778,4.7,24.855556,0.0,,7.211111,64.77361
US_OH_39073,2020-10-10,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,182,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,50,,,7,,5.68,8.52,9.47,5.68,4.73,10.1,4.42,6.63,4.73,,7.26,26.82,,5.36,,39.76,7.26,,18.405556,14.822222,22.077778,0.0,,14.933333,80.373939
US_OH_39073,2020-10-11,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,182,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,10,,,7.48,5.61,6.85,,8.41,,9.35,4.36,,6.23,24.61,4.36,9.66,5.92,38.95,9.04,9.97,18.261111,15.227778,21.377778,0.5715,,16.988889,92.417242
US_OH_39073,2020-10-12,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,182,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-21,3,8.46,9.92,9.05,,6.13,7.88,5.25,9.05,4.09,,7.88,23.35,4.38,8.46,,32.1,4.38,7.0,19.933333,16.433333,24.283333,0.28575,,17.038889,83.511195
US_OH_39073,2020-10-13,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,184,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-16,2,4.48,8.66,8.06,,5.97,7.76,7.16,11.34,,,6.87,21.19,5.67,5.97,,38.21,7.46,5.37,15.055556,6.955556,23.05,5.116286,,8.688889,65.825335
US_OH_39073,2020-10-14,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,0,187,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-14,2,5.09,6.89,10.19,,,4.19,5.69,9.59,,,9.88,24.56,4.49,7.19,5.99,37.74,5.09,5.69,12.6,4.722222,22.822222,0.0762,,5.877778,63.922928
US_OH_39073,2020-10-15,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,187,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,13,,,-15,2,5.14,,6.36,4.24,,6.96,,7.26,,,5.14,18.46,6.36,4.54,5.14,36.02,8.17,6.66,15.1,6.188889,22.033333,0.653143,,8.822222,66.282233
US_OH_39073,2020-10-16,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,188,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,28,,,-12,1,7.13,7.72,8.62,6.24,,5.94,,7.13,4.75,,6.83,23.47,5.94,6.83,5.05,35.36,6.83,4.16,9.661111,4.177778,17.816667,1.995714,,3.922222,67.486068
US_OH_39073,2020-10-17,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,188,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,48,,,3,,4.53,9.06,7.12,4.85,5.5,10.35,,8.73,,,5.17,13.91,,10.03,,34.61,5.5,4.53,6.622222,-1.116667,16.477778,0.0,,-1.505556,56.391618
US_OH_39073,2020-10-18,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,189,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-2,,5.15,11.27,9.98,,,7.08,4.83,8.37,5.8,,,19.0,,6.12,,30.91,7.41,6.44,9.333333,1.183333,15.85,0.0,,2.411111,62.32256
US_OH_39073,2020-10-19,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,189,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-21,6,7.47,9.1,8.12,5.85,5.85,7.8,4.55,9.75,,5.2,7.8,23.07,5.2,4.55,,38.35,5.53,,12.877778,8.177778,15.072222,6.241143,,10.95,88.142228
US_OH_39073,2020-10-20,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,189,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-18,4,6.93,11.44,10.24,6.32,6.93,9.94,4.52,11.74,,,7.53,21.38,,7.53,8.73,34.63,5.12,,13.438889,11.266667,15.961111,12.046857,,12.75,95.671925
US_OH_39073,2020-10-21,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,5,0,194,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-12,3,,7.92,7.31,7.62,4.26,6.09,6.4,7.92,7.01,4.26,7.01,26.5,7.01,7.01,6.09,36.86,7.92,5.79,17.105556,11.483333,22.466667,0.762,,15.0,87.718449
US_OH_39073,2020-10-22,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,0,197,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,26,,,-18,2,6.3,12.0,9.6,5.4,6.0,6.9,5.1,5.4,5.7,,7.5,19.2,,6.9,,36.61,6.0,5.7,18.366667,11.394444,27.105556,0.0508,,14.255556,77.31588
US_OH_39073,2020-10-23,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,199,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,27,,,-11,2,,10.69,10.69,5.35,5.35,5.05,8.91,9.5,4.75,,7.42,16.93,6.53,9.8,4.75,32.67,7.42,6.83,18.311111,10.983333,26.927778,0.0,,14.405556,78.001661
US_OH_39073,2020-10-24,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,5,0,204,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,23,,,4,,6.66,5.39,5.71,,4.44,9.84,6.03,6.34,,4.44,4.76,17.13,,7.3,,31.73,4.44,6.34,11.783333,7.7,23.672222,12.554857,,8.277778,79.221632
US_OH_39073,2020-10-25,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,205,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,3,,7.31,6.67,4.77,,6.36,15.57,,5.72,7.63,,6.04,12.39,7.31,6.99,7.95,33.69,6.04,6.04,8.111111,5.422222,13.038889,0.127,,3.283333,71.911701
US_OH_39073,2020-10-26,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,7,0,212,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-15,4,5.93,9.79,10.09,8.01,6.53,9.79,,8.01,4.45,,5.64,15.72,8.6,7.42,4.45,39.15,5.93,,9.944444,6.772222,12.477778,0.042333,,7.538889,85.095858
US_OH_39073,2020-10-27,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,0,215,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-14,4,,12.29,6.44,5.27,6.44,9.36,5.27,9.66,6.44,5.27,5.85,24.29,7.02,5.56,,35.7,4.68,6.73,9.361111,7.55,12.094444,0.435429,,7.094444,85.85297
US_OH_39073,2020-10-28,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,6,0,221,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-12,2,5.7,10.19,10.49,7.2,,9.29,,6.3,4.8,6.0,5.4,20.99,6.0,8.39,,35.08,6.6,4.5,10.555556,8.288889,12.877778,1.632857,,8.966667,89.968
US_OH_39073,2020-10-29,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,9,0,230,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,4,,,-16,4,8.92,10.35,8.92,4.03,4.89,10.35,5.18,5.75,,,7.48,23.58,5.18,7.19,4.31,35.95,10.35,4.31,10.355556,8.566667,11.788889,13.316857,,9.411111,93.94355
US_OH_39073,2020-10-30,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,5,0,235,9,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,13,,,-9,2,5.12,7.83,6.62,,,4.52,,6.92,,,4.52,17.46,,4.82,6.92,31.31,4.82,4.82,7.444444,5.205556,9.838889,13.208,,3.766667,77.569214
