location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NH_33007,2022-03-24,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,4,0,6821,110,51,20780,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-12,11,,6,5,5.29,3.7,12.68,6.87,,5.81,16.12,9.25,,14.27,4.76,6.61,4.49,3.7,4.76,10.04,22.72,6.87,7.13,4.76,6.34,5.55,38.84,5.55,6.87,,6.34,4.76,1.211111,-7.322222,6.183333,2.685143,99.06,-2.733333,75.531716
US_NH_33007,2022-03-25,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,21,0,6842,110,2,20782,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-18,12,-17,3,6,,4.83,12.06,8.85,5.36,4.29,17.16,9.65,4.83,12.6,4.83,,4.56,4.02,4.29,8.85,29.75,4.56,7.24,,4.83,6.97,37.53,6.17,9.11,5.9,4.56,,3.116667,-0.661111,8.616667,9.506857,99.06,0.677778,84.373763
US_NH_33007,2022-03-26,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6842,110,2,20784,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-16,,-3,1,,8.54,7.97,13.1,7.69,6.26,4.56,15.09,9.97,,9.97,4.84,5.7,5.13,5.7,4.27,11.11,25.06,,9.4,,5.41,5.98,38.44,4.56,9.11,7.69,4.84,,2.744444,-0.183333,7.15,3.302,99.06,-1.055556,77.123972
US_NH_33007,2022-03-27,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6842,110,1,20785,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-12,,-21,-7,,5.98,5.98,10.25,9.68,4.84,4.27,17.08,12.52,7.68,11.1,,6.26,4.27,,,7.97,28.46,8.82,5.98,4.84,,7.12,39.85,,5.69,6.26,5.69,4.27,-0.055556,-4.455556,4.116667,0.762,180.34,-2.911111,81.718873
US_NH_33007,2022-03-28,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,13,0,6855,110,1,20786,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-6,21,,4,5,4.54,4.81,10.42,10.95,5.88,6.41,20.04,9.88,5.08,9.62,6.14,4.54,7.48,3.74,,13.62,26.72,10.69,9.35,4.54,,7.48,44.35,3.74,8.82,5.61,4.01,4.01,-9.5,-12.722222,0.672222,2.54,180.34,-14.988889,66.029395
US_NH_33007,2022-03-29,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,15,0,6870,110,0,20786,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-9,26,,4,5,8.25,4.53,12.25,10.91,7.99,9.58,19.17,9.58,6.12,11.45,7.19,7.99,5.06,5.32,6.39,9.85,34.61,5.86,7.19,5.86,7.45,8.79,47.65,3.73,7.99,8.25,,5.32,-9.55,-12.955556,-4.461111,0.169333,149.86,-14.688889,67.567437
US_NH_33007,2022-03-30,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,1,0,6871,110,9,20795,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,0,29,,3,3,6.82,4.37,9.55,12.01,5.46,6.55,16.37,10.37,3.82,9.82,8.46,8.73,6.28,5.46,,12.01,28.38,5.18,4.91,5.73,4.09,5.18,36.56,3.82,7.64,4.64,6.0,4.09,-4.011111,-10.177778,2.655556,0.225778,149.86,-13.05,51.948501
US_NH_33007,2022-03-31,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,3,0,6874,110,61,20856,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-6,19,,8,4,7.03,6.49,9.73,8.92,4.87,5.95,21.36,9.46,6.76,17.3,5.41,,3.79,3.79,,9.46,30.82,4.87,7.57,8.11,4.05,6.49,32.71,7.3,6.76,5.95,6.76,,3.777778,-6.083333,10.988889,2.104571,50.8,0.088889,77.177621
US_NH_33007,2022-04-01,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6874,110,12,20868,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-13,17,-26,2,5,4.32,3.78,13.76,7.02,5.13,,12.41,6.48,,10.79,7.02,4.05,4.05,4.32,,11.33,24.83,,7.29,4.59,6.75,5.94,34.0,,4.86,4.59,5.13,5.67,5.85,-0.355556,11.061111,9.543143,50.8,3.933333,87.710268
US_NH_33007,2022-04-02,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6874,110,11,20879,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-11,,-6,-2,,7.36,8.24,13.25,9.72,4.71,4.42,17.08,9.72,5.59,10.3,5.89,6.48,6.48,5.0,6.77,8.83,22.38,8.83,8.54,6.18,5.3,5.89,32.09,4.71,10.6,4.12,4.71,,-0.466667,-3.855556,6.838889,2.322286,50.8,-7.461111,60.512903
US_NH_33007,2022-04-03,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6874,110,25,20904,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-5,,7,-9,,9.38,4.69,11.13,7.91,5.57,6.74,15.82,8.2,4.98,12.01,7.32,7.32,4.39,,4.1,7.91,22.85,7.62,5.86,4.1,,,43.06,6.74,10.25,4.1,4.69,,0.355556,-4.933333,6.566667,0.2794,78.74,-6.966667,58.290837
US_NH_33007,2022-04-04,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6874,110,10,20914,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,0,24,,0,4,5.55,5.28,11.66,8.05,4.72,5.83,12.78,7.5,5.83,10.83,5.0,3.89,6.39,5.28,,11.39,30.55,5.83,7.5,,5.83,5.28,34.99,4.44,6.11,6.11,,5.0,2.422222,-4.155556,7.688889,0.870857,99.06,-6.061111,55.493123
US_NH_33007,2022-04-05,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6874,110,2,20916,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,0,37,,4,2,7.31,6.47,14.35,9.85,6.19,5.06,16.03,9.85,5.06,10.97,,5.91,6.19,4.22,6.47,9.85,29.82,6.19,7.31,,6.19,,44.16,4.22,7.31,3.94,4.5,5.06,2.794444,-4.472222,9.966667,0.0,99.06,-6.505556,51.636603
US_NH_33007,2022-04-06,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6874,110,25,20941,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-2,30,,1,3,7.59,6.46,13.49,5.62,6.18,7.03,15.74,11.53,,7.87,7.59,8.43,8.71,5.9,6.46,8.71,25.02,8.43,4.22,,8.99,8.71,40.76,,7.03,6.18,,6.75,4.394444,-4.605556,14.305556,0.0,99.06,-5.166667,50.538037
US_NH_33007,2022-04-07,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6874,110,11,20952,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-10,22,,4,4,5.93,5.93,11.86,9.7,6.74,10.24,16.17,9.43,6.74,9.7,7.82,4.31,5.12,5.93,6.47,11.05,25.87,7.01,7.28,5.66,4.04,5.93,46.89,4.04,10.24,7.82,6.2,,3.733333,-3.316667,12.538889,0.362857,99.06,-2.538889,64.106204
US_NH_33007,2022-04-08,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,53,3,6927,113,8,20960,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-14,20,-18,2,6,5.24,4.97,14.08,10.49,,6.9,15.46,7.45,6.07,10.49,6.35,4.14,4.14,,6.9,,24.29,6.9,5.52,5.8,4.14,7.18,37.54,,8.83,,6.07,,4.216667,-0.516667,8.416667,20.138571,129.54,1.494444,83.021126
US_NH_33007,2022-04-09,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6927,113,6,20966,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-10,,-18,-1,,7.26,6.1,15.69,8.43,4.36,5.23,8.71,9.59,,6.97,5.81,4.94,,,5.81,8.13,22.66,5.23,,,,4.36,37.48,,4.94,,4.65,4.94,2.594444,-1.961111,8.083333,2.467429,180.34,1.288889,91.169063
US_NH_33007,2022-04-10,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6927,113,14,20980,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-3,,-14,-6,,6.58,5.99,10.17,7.18,5.68,5.68,13.77,9.58,4.79,5.68,,6.28,7.48,,,8.08,17.36,5.99,5.99,,4.49,8.08,46.38,4.49,6.28,5.99,7.18,,2.194444,-1.788889,7.294444,6.749143,231.14,-0.177778,84.758421
US_NH_33007,2022-04-11,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,8,0,6935,113,1,20981,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,4,32,,3,3,5.0,,15.57,11.68,5.56,6.12,14.18,6.95,5.0,4.73,8.06,4.45,4.45,7.23,,8.9,28.64,6.95,4.73,,,,41.15,3.89,8.06,8.34,7.79,5.84,4.15,-1.438889,12.322222,1.947333,231.14,-3.072222,60.947348
US_NH_33007,2022-04-12,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,22,0,6957,113,20,21001,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-1,33,,4,3,5.76,4.39,12.62,9.33,5.21,4.39,17.84,8.51,7.96,9.88,3.84,4.67,5.49,,6.31,9.88,28.54,8.51,8.51,6.59,4.39,,35.68,5.76,5.49,6.04,5.49,4.94,7.372222,0.888889,14.088889,4.680857,231.14,1.044444,64.765036
US_NH_33007,2022-04-13,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6957,113,27,21028,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-2,26,,1,4,6.5,7.91,10.74,10.18,7.91,7.35,16.96,11.59,7.35,11.59,4.8,5.94,4.52,4.24,4.52,10.74,30.24,7.35,6.5,5.65,,5.65,42.68,8.2,6.22,9.61,7.91,5.37,4.972222,-1.511111,13.661111,0.943429,200.66,-0.777778,66.894559
US_NH_33007,2022-04-14,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,12,0,6969,113,15,21043,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-3,30,,3,4,4.5,4.5,14.05,10.68,7.03,3.93,14.61,5.34,4.21,15.18,5.62,5.34,,5.34,,8.43,29.51,8.99,,4.5,4.78,5.34,40.47,5.34,5.62,7.03,6.46,3.93,7.333333,2.522222,12.805556,15.457714,99.06,5.566667,88.755629
US_NH_33007,2022-04-15,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,2,0,6971,113,-29,21014,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-9,30,,-2,4,5.41,5.11,11.41,8.11,4.81,5.11,12.91,10.21,6.01,10.81,8.11,6.91,5.71,,6.31,9.91,29.73,6.31,6.01,,4.21,4.21,31.54,,7.21,7.21,5.41,5.41,7.216667,-0.261111,14.444444,7.511143,78.74,-0.472222,58.332885
US_NH_33007,2022-04-16,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6971,113,14,21028,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-12,,-26,-4,,5.57,7.03,11.43,6.45,,6.45,14.95,9.09,,10.55,5.57,6.74,,5.57,5.28,7.62,22.86,7.91,4.4,4.4,4.4,4.4,34.58,4.4,6.74,6.45,,,5.216667,-0.255556,12.555556,3.955143,129.54,0.905556,75.17639
US_NH_33007,2022-04-17,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6971,113,11,21039,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-40,,-2,-19,,4.67,4.36,13.08,7.79,4.98,7.79,13.7,6.85,4.36,12.14,,4.98,6.23,,,7.47,22.42,4.67,8.41,,,4.36,37.37,,6.54,7.47,5.61,5.29,1.238889,-1.794444,6.383333,9.652,149.86,-3.611111,71.028946
US_NH_33007,2022-04-18,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,2,0,6973,113,6,21045,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,2,34,,-1,2,8.39,5.31,14.54,12.58,5.87,,14.26,9.51,6.99,5.31,5.31,4.19,4.75,,5.31,10.07,21.53,5.87,4.19,6.99,,,37.75,,5.59,3.91,6.99,5.59,3.044444,-4.572222,11.272222,0.8636,149.86,-6.266667,52.29198
US_NH_33007,2022-04-19,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,5,0,6978,113,15,21060,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-11,23,,2,4,5.2,6.02,11.5,9.31,5.47,7.12,18.89,7.39,5.2,11.5,5.75,5.47,4.38,,,7.94,29.29,6.57,7.39,8.21,,7.12,38.33,4.65,6.02,6.84,7.94,,4.144444,-3.833333,11.794444,6.277429,180.34,-1.494444,67.502531
US_NH_33007,2022-04-20,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,4,0,6982,113,15,21075,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-1,31,,1,3,5.5,5.5,10.73,9.36,,4.95,8.8,8.8,4.68,11.28,6.33,5.23,,6.33,5.23,9.36,24.76,5.23,8.8,,3.85,4.95,34.67,3.85,8.8,,4.13,5.78,1.477778,-0.594444,6.183333,8.962571,149.86,-2.972222,73.832907
US_NH_33007,2022-04-21,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,4,0,6986,113,36,21111,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-3,30,,2,2,4.04,5.77,15.28,12.11,6.92,5.77,15.57,9.52,5.19,12.11,4.61,4.33,6.92,,,13.27,29.13,7.21,7.21,7.5,,5.77,43.55,4.61,8.36,8.07,4.33,,2.766667,-5.277778,10.85,0.254,149.86,-3.622222,63.237291
US_NH_33007,2022-04-22,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,3,0,6989,113,17,21128,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-12,22,15,-5,4,6.2,4.51,13.25,8.18,5.64,6.2,15.79,7.61,3.95,10.43,,5.36,5.92,4.51,,8.46,30.16,9.87,4.79,3.95,,6.2,42.0,,,6.48,4.79,,6.527778,2.627778,9.094444,2.431143,180.34,1.022222,69.054829
US_NH_33007,2022-04-23,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6989,113,7,21135,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-6,,42,-7,,4.41,5.98,7.87,,7.87,4.41,12.6,7.87,8.82,7.24,4.72,4.41,5.98,,7.87,,18.9,7.24,5.98,,,,35.28,,6.93,6.3,,5.04,3.138889,-3.805556,9.938889,1.016,149.86,-8.6,42.932381
US_NH_33007,2022-04-24,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,6989,113,5,21140,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-8,,,-7,,5.23,8.17,9.81,7.19,4.58,6.86,11.44,9.81,,7.84,8.5,5.56,,5.56,8.82,11.11,33.34,7.52,10.13,,5.56,4.9,40.86,,7.84,7.84,4.58,,5.395062,-2.864198,13.845679,0.0,,-8.41358,36.585506
US_NH_33007,2022-04-25,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,25,0,7014,113,18,21158,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,6,32,,-15,4,6.49,7.73,12.06,5.87,8.35,,15.46,4.64,5.26,10.82,4.33,,7.42,4.33,,9.59,28.45,9.59,8.66,10.51,,,44.83,6.8,12.06,9.28,,4.64,9.522222,0.211111,16.966667,0.0,99.06,-2.272222,44.794485
US_NH_33007,2022-04-26,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,4,0,7018,113,1,21159,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-3,30,,-13,4,6.16,5.23,13.54,9.23,7.7,7.08,10.16,5.85,9.23,15.08,5.54,5.54,5.85,,7.08,11.39,29.55,7.39,6.77,8.0,4.92,6.16,42.48,5.54,8.31,6.16,,5.54,9.888889,2.911111,16.427778,1.016,78.74,3.177778,64.141418
US_NH_33007,2022-04-27,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,6,0,7024,113,9,21168,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-2,20,,-16,5,,5.79,11.86,7.23,4.92,5.79,14.18,7.52,4.92,7.52,4.63,5.21,,5.79,,10.13,29.22,5.5,4.34,6.08,4.05,6.08,40.21,,9.55,6.37,,,5.75,0.488889,11.666667,9.434286,129.54,4.011111,88.827132
US_NH_33007,2022-04-28,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,10,0,7034,113,23,21191,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,2,25,,-14,4,6.84,7.13,11.59,10.7,5.35,5.35,12.48,6.24,4.75,11.89,,5.94,,,8.32,6.84,24.37,6.54,4.75,5.65,5.94,6.24,43.39,4.16,6.54,5.65,4.16,4.75,1.244444,-1.427778,7.388889,7.910286,200.66,-5.588889,61.914092
US_NH_33007,2022-04-29,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,19,0,7053,113,9,21200,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-9,22,7,-16,5,,5.94,9.51,8.92,5.94,5.94,11.0,8.02,,9.81,4.75,4.46,,,4.75,5.94,19.32,,9.21,4.46,5.35,,39.53,5.94,8.02,7.13,6.24,5.35,1.85,-2.461111,6.294444,0.254,180.34,-9.516667,44.767796
US_NH_33007,2022-04-30,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,7053,113,4,21204,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-2,,28,-4,,,7.36,8.89,7.97,,5.52,12.87,9.81,,4.9,4.9,6.13,,,,8.27,23.29,4.6,7.36,,5.21,4.6,41.98,,4.9,7.36,,4.9,4.661111,-1.611111,10.511111,0.197556,180.34,-3.277778,58.114118
US_NH_33007,2022-05-01,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,7053,113,9,21213,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,8,,,-5,,,,7.37,8.01,5.45,6.73,12.81,7.69,,8.65,7.05,,,5.45,,,20.18,4.81,10.57,,5.13,6.41,38.12,6.09,6.41,6.41,6.09,,7.194444,-2.477778,17.283333,0.0508,149.86,-1.466667,54.955742
US_NH_33007,2022-05-02,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,2,0,7055,113,5,21218,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,7,37,,2,2,,5.58,13.67,6.42,4.18,5.86,12.0,,6.42,7.81,3.91,7.53,3.91,,3.91,6.97,21.76,6.14,4.74,6.14,4.74,6.42,34.59,6.42,9.21,8.09,,,9.133333,-1.55,17.7,0.0,129.54,1.411111,58.781549
US_NH_33007,2022-05-03,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,1,0,7056,113,4,21222,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,13,54,,2,1,4.15,4.98,12.46,10.79,6.37,5.26,12.46,8.58,6.92,9.96,5.54,6.92,5.81,6.37,5.26,8.3,25.74,4.71,7.47,3.88,5.26,8.03,40.69,,7.47,8.03,8.86,5.26,9.844444,3.544444,16.622222,0.536222,78.74,5.788889,76.425341
US_NH_33007,2022-05-04,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,9,0,7065,113,13,21235,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,7,30,,-1,4,7.76,6.15,12.31,9.9,5.35,4.28,12.31,6.69,4.82,6.96,4.55,,7.49,4.01,,10.43,22.47,5.62,,5.08,,5.62,40.4,,7.22,4.82,5.35,5.88,8.916667,6.833333,14.611111,4.862286,50.8,7.127778,88.75111
US_NH_33007,2022-05-05,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,9,0,7074,113,0,21235,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,9,41,,5,-1,4.8,5.08,14.96,7.62,,5.93,12.7,8.75,,9.6,,7.9,6.78,5.65,,7.34,22.02,4.52,5.93,,,,40.65,4.8,8.47,5.93,4.52,,8.105556,1.822222,13.555556,2.8448,50.8,0.616667,60.301494
US_NH_33007,2022-05-06,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,6,0,7080,113,16,21251,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,1,30,,-1,2,5.12,,11.94,6.82,6.25,5.12,7.67,7.1,3.98,9.38,4.26,6.25,3.98,5.97,,9.09,19.61,9.09,5.97,,,,38.65,5.12,6.82,4.83,5.4,,6.638889,-0.966667,13.738889,0.0,50.8,-3.338889,49.989779
