location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29059,2020-09-22,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,7,0,180,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-16,,19.29,25.94,17.866667,13.438889,23.116667,0.0,,13.802469,76.409932
US_MO_29059,2020-09-23,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,2,0,182,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-15,,19.68,23.9,18.722222,14.6,24.55,0.0,,14.716049,76.969663
US_MO_29059,2020-09-24,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,3,0,185,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-10,,22.54,27.32,16.907407,11.450617,25.240741,0.0,,12.784722,76.104863
US_MO_29059,2020-09-25,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,5,0,190,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-3,,16.73,28.77,18.969136,11.833333,29.364198,0.0,,13.916667,71.093529
US_MO_29059,2020-09-26,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,-1,0,189,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-3,,27.1,21.98,22.288889,16.316667,30.466667,0.0,,14.814815,62.988233
US_MO_29059,2020-09-27,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,1,0,190,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-10,,20.34,25.76,20.022222,13.194444,27.811111,1.735667,,15.746914,76.72881
US_MO_29059,2020-09-28,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,4,0,194,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-12,,23.93,37.52,13.672222,10.0,19.472222,21.378333,,9.82716,77.966861
US_MO_29059,2020-09-29,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,0,0,194,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-16,,19.33,30.37,12.505556,6.361111,19.916667,0.127,,6.067901,64.403196
US_MO_29059,2020-09-30,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,0,0,194,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-18,,20.87,29.07,17.805556,10.133333,27.622222,0.0,,5.617284,44.581162
US_MO_29059,2020-10-01,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,0,200,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-9,,16.96,20.35,13.405556,6.772222,20.294444,0.0,,3.302469,50.147481
US_MO_29059,2020-10-02,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,1,0,201,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,5,,20.6,17.94,10.088889,2.983333,17.872222,0.0,,2.716049,59.742792
US_MO_29059,2020-10-03,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,0,207,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-6,,17.71,24.79,11.772222,6.705556,18.9,0.169333,,6.345679,67.813437
US_MO_29059,2020-10-04,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,10,0,217,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-11,,16.57,37.28,12.2,7.766667,16.783333,0.3175,,6.561728,67.973562
US_MO_29059,2020-10-05,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,5,0,222,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-15,,12.04,30.11,10.583333,3.355556,20.955556,0.0,,3.049383,57.955392
US_MO_29059,2020-10-06,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,3,0,225,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-19,,22.15,29.74,16.305556,8.911111,26.244444,0.0,,8.592593,59.523535
US_MO_29059,2020-10-07,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,2,0,227,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-17,,22.5,21.14,20.161111,12.738889,30.161111,0.0,,14.067901,67.680865
US_MO_29059,2020-10-08,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,5,0,232,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-13,,19.05,26.03,19.966667,13.072222,28.494444,0.0,,15.462963,73.960572
US_MO_29059,2020-10-09,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,4,0,236,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-6,,16.59,33.17,19.988889,13.244444,28.438889,0.0,,15.845679,75.488131
US_MO_29059,2020-10-10,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,0,242,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-10,,20.82,26.38,20.172222,13.777778,28.033333,0.0,,16.055556,76.862161
US_MO_29059,2020-10-11,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,0,0,242,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-15,,14.24,29.13,20.8,13.172222,29.744444,0.0,,15.648148,71.396386
US_MO_29059,2020-10-12,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,0,0,242,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-23,,17.2,30.58,20.255556,15.222222,25.061111,0.0,,10.598765,53.894447
US_MO_29059,2020-10-13,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,0,0,242,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-21,,23.06,34.26,14.727778,5.611111,26.894444,0.0,,2.864198,44.045057
US_MO_29059,2020-10-14,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,11,0,253,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-20,,21.97,28.15,17.933333,8.494444,30.3,0.0,,5.969136,44.793124
US_MO_29059,2020-10-15,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,11,0,264,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-11,,18.71,28.07,16.094444,9.577778,25.6,0.1016,,3.098765,41.66761
US_MO_29059,2020-10-16,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,5,0,269,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,3,,19.03,19.03,7.688889,-1.055556,17.238889,0.0254,,-4.08642,42.355821
US_MO_29059,2020-10-17,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,0,275,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-1,,11.5,34.5,12.188889,4.083333,22.377778,0.0,,-1.734568,37.0235
US_MO_29059,2020-10-18,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,3,0,278,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-17,,17.66,30.38,12.766667,6.522222,18.883333,0.3556,,4.234568,56.48987
US_MO_29059,2020-10-19,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,0,284,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-13,,16.44,28.45,5.855556,4.561111,8.583333,11.726333,,3.987654,88.995791
US_MO_29059,2020-10-20,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,0,0,284,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-13,,18.95,24.45,8.594444,6.416667,14.216667,4.233333,,7.481481,93.048767
US_MO_29059,2020-10-21,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,19,0,303,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-16,,14.05,29.51,13.516667,9.644444,21.55,5.805714,,12.191358,93.137993
US_MO_29059,2020-10-22,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,22,0,325,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-15,,23.6,33.62,20.9,15.033333,28.533333,2.1336,,16.469136,76.247625
US_MO_29059,2020-10-23,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,0,331,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-9,,18.76,31.96,12.950617,4.018519,24.197531,0.719667,,9.361111,80.196349
US_MO_29059,2020-10-24,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,7,0,338,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-2,,19.53,20.93,5.055556,3.45,7.533333,2.8702,,0.820988,74.307227
US_MO_29059,2020-10-25,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,11,0,349,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-9,,16.39,26.37,6.1,4.894444,7.6,0.0,,2.814815,79.770956
US_MO_29059,2020-10-26,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,0,0,349,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-5,,17.62,27.95,3.172222,0.2,6.222222,6.265333,,1.777778,91.297571
US_MO_29059,2020-10-27,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,10,0,359,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-9,,16.2,26.57,0.727778,-0.222222,2.8,21.928667,,0.111111,96.310639
US_MO_29059,2020-10-28,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,5,0,364,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-15,,,28.9,3.905556,1.472222,7.583333,6.985,,3.296296,96.981472
US_MO_29059,2020-10-29,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,21,0,385,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-5,,22.09,37.88,6.555556,4.188889,9.044444,19.346333,,4.802469,88.55158
US_MO_29059,2020-10-30,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,10,0,395,1,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,10,,18.22,22.12,5.2,-1.8,16.166667,6.434667,,0.808642,72.741455
US_MO_29059,2020-10-31,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,4,1,399,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,0,,16.38,20.1,10.25,3.366667,18.866667,0.028222,,3.32716,61.462434
US_MO_29059,2020-11-01,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,7,0,406,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-12,,,27.98,9.677778,5.072222,14.5,0.0,,-2.160494,43.507817
US_MO_29059,2020-11-02,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,5,0,411,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-5,,17.61,22.01,5.35,-2.916667,17.366667,0.0,,-4.592593,47.929493
US_MO_29059,2020-11-03,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,3,0,414,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-9,,16.44,26.43,13.011111,4.672222,24.527778,0.0,,1.425926,45.034473
US_MO_29059,2020-11-04,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,3,0,417,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-20,,15.97,25.95,16.144444,9.266667,24.105556,0.0,,3.833333,43.058965
US_MO_29059,2020-11-05,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,11,0,428,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-7,,21.7,26.04,16.916667,9.733333,24.016667,0.0,,6.135802,48.684121
US_MO_29059,2020-11-06,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,1,0,429,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,9,,24.69,31.36,15.933333,9.483333,23.605556,0.0,,10.32716,68.827542
US_MO_29059,2020-11-07,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,8,0,437,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-10,,12.95,32.37,15.544444,8.644444,23.461111,0.0,,8.697531,63.349243
US_MO_29059,2020-11-08,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,10,0,447,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-7,,19.0,31.67,18.0,13.377778,23.483333,0.0,,13.555556,75.038756
US_MO_29059,2020-11-09,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,13,0,460,2,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-3,,19.14,34.98,19.272222,16.855556,22.866667,0.0,,15.962963,80.959687
US_MO_29059,2020-11-10,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,4,1,464,3,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-10,,25.27,29.7,17.494444,7.383333,23.666667,0.846667,,14.32716,82.722399
US_MO_29059,2020-11-11,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,7,0,471,3,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-20,,18.69,30.91,4.744444,-1.566667,12.688889,5.5372,,0.080247,72.320946
US_MO_29059,2020-11-12,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,12,0,483,3,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-5,,19.21,21.86,7.227778,-0.1,16.65,0.127,,-0.845679,55.139687
US_MO_29059,2020-11-13,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,13,0,496,3,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,2,,18.47,26.75,5.466667,-2.088889,13.283333,0.0,,-1.87037,59.886533
US_MO_29059,2020-11-14,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,14,0,510,3,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,3,,,26.32,9.105556,4.238889,16.033333,2.328333,,4.240741,70.290065
US_MO_29059,2020-11-15,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,0,0,510,3,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-11,,19.63,23.99,10.433333,5.172222,17.083333,16.129,,1.753086,55.107785
US_MO_29059,2020-11-16,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,15,0,525,3,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-10,,25.35,32.32,7.722222,0.172222,18.566667,0.0508,,-4.487654,41.091099
US_MO_29059,2020-11-17,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,5,2,530,5,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-10,,27.84,31.01,8.866667,0.5,15.194444,0.1778,,-2.061728,45.903432
US_MO_29059,2020-11-18,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,4,0,534,5,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-16,,30.86,29.35,9.844444,3.45,19.111111,0.0,,-1.833333,43.106212
US_MO_29059,2020-11-19,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,9,0,543,5,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-5,,33.89,35.85,16.272222,11.227778,23.077778,0.0,,0.407407,33.577455
US_MO_29059,2020-11-20,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,10,0,553,5,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,6,,23.74,25.02,15.233333,11.066667,20.638889,0.0,,8.87037,66.057719
US_MO_29059,2020-11-21,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,0,559,5,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-4,,18.43,25.26,9.872222,6.861111,15.911111,1.397,,7.574074,86.65192
US_MO_29059,2020-11-22,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,9,0,568,5,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-8,,13.8,37.25,6.316667,4.711111,9.766667,27.305,,5.098765,91.597249
US_MO_29059,2020-11-23,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,4,0,572,5,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-10,,20.67,28.81,3.388889,-1.455556,9.122222,0.3175,,1.771605,89.043008
US_MO_29059,2020-11-24,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,4,578,9,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-12,,20.67,28.82,8.988889,6.033333,13.366667,4.572,,4.395062,72.927965
US_MO_29059,2020-11-25,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,0,584,9,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-33,,,30.28,8.627778,5.433333,11.011111,8.297333,,7.969136,95.613032
US_MO_29059,2020-11-26,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,5,0,589,9,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-80,,19.62,23.67,6.016667,0.944444,13.544444,0.620889,,2.987654,81.651955
US_MO_29059,2020-11-27,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,6,0,595,9,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-48,,12.43,43.52,7.794444,3.611111,12.394444,0.0508,,2.851852,71.175786
US_MO_29059,2020-11-28,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,0,0,595,9,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-14,,14.88,37.55,4.283333,-2.461111,12.816667,0.028222,,-1.944444,63.244052
US_MO_29059,2020-11-29,ChIJnwMsTfMLxYcR5drL3Ztt7qA,Q484734,geoId/29059,US,United States of America,MO,Missouri,29059,Dallas County,US,USA,2,3,0,598,9,,,16699,8320,8379,2146,2150,1791,1750,1821,2443,2343,1434,821,1180520,37.67,-93.02,1406,77.133333,,,-13,,24.46,26.56,4.644444,1.077778,8.972222,0.2032,,-0.0,70.75704
