location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55049,2022-01-12,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,41,0,3951,24,18,15846,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-11,6,5.17,4.89,8.16,9.24,5.71,4.35,14.41,5.98,8.97,4.62,5.71,6.25,19.84,4.62,,4.62,33.98,,5.17,1.122222,-2.444444,5.066667,0.0,88.9,-2.555556,76.710842
US_WI_55049,2022-01-13,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,46,0,3997,24,12,15858,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-12,7,6.48,,9.86,6.48,,5.07,13.53,4.79,9.58,6.2,,5.92,20.29,4.79,3.95,,30.44,5.36,6.2,-0.161111,-3.711111,4.866667,0.0,88.9,-2.366667,85.21087
US_WI_55049,2022-01-14,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,92,0,4089,24,11,15869,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-28,,,-15,10,4.57,5.42,7.99,5.14,4.28,,16.55,7.42,7.13,,,6.85,19.12,4.57,4.28,,32.25,5.14,7.99,-2.644444,-7.827778,3.138889,0.0,78.74,-4.744444,85.718174
US_WI_55049,2022-01-15,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4089,24,0,15869,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-11,,,-2,,4.65,9.61,9.92,7.13,,5.27,12.71,8.68,6.82,4.65,4.65,6.51,18.91,7.13,4.96,4.34,38.75,4.34,4.96,-9.666667,-13.077778,-5.188889,0.689429,64.77,-13.355556,74.808876
US_WI_55049,2022-01-16,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4089,24,11,15880,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-17,,4.37,8.16,6.12,5.83,6.7,4.95,8.16,4.37,5.54,5.83,,7.57,19.23,5.24,5.54,4.08,34.08,4.66,4.08,-11.661111,-17.094444,-5.65,0.084667,88.9,-13.6,85.698852
US_WI_55049,2022-01-17,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,100,0,4189,24,0,15880,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-24,9,4.54,6.14,6.94,4.27,5.07,6.41,16.28,8.81,5.6,7.21,5.87,5.07,21.88,6.14,6.41,5.6,34.42,4.27,,-4.416667,-6.35,-1.677778,0.0,88.9,-8.05,76.076258
US_WI_55049,2022-01-18,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,58,0,4247,24,0,15880,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-11,5,5.29,,7.24,5.85,7.24,3.9,13.65,5.57,7.52,6.41,5.29,10.03,25.34,5.85,,,33.98,,,-2.722222,-6.85,2.677778,0.0,88.9,-5.566667,81.091018
US_WI_55049,2022-01-19,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,57,0,4304,24,37,15917,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-10,8,,4.62,8.14,6.24,5.7,,11.67,5.7,7.6,6.79,4.34,5.97,15.75,4.34,5.43,4.62,32.03,4.62,7.06,-7.327778,-13.861111,2.261111,0.0254,78.74,-11.833333,70.443851
US_WI_55049,2022-01-20,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,75,0,4379,24,9,15926,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-12,10,4.12,5.5,7.42,7.7,5.5,5.5,13.74,7.97,7.15,,4.67,7.42,20.34,4.12,7.7,4.95,34.09,7.15,4.95,-16.444444,-20.205556,-13.2,0.0,64.77,-21.666667,64.237668
US_WI_55049,2022-01-21,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,82,0,4461,24,18,15944,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-20,,,-11,9,4.01,4.87,7.73,5.44,5.16,,10.88,6.59,8.31,4.01,7.73,5.16,18.62,6.59,,4.87,30.94,4.01,6.59,-17.3,-22.65,-9.788889,0.0,64.77,-21.972222,67.097865
US_WI_55049,2022-01-22,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4461,24,14,15958,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-14,,,7,,,,5.33,4.39,6.9,4.39,9.72,5.96,,5.64,5.02,,15.05,,7.84,,29.47,,4.39,-8.211111,-12.422222,-4.388889,0.0,64.77,-13.2,67.588941
US_WI_55049,2022-01-23,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4461,24,16,15974,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-14,,4.63,7.41,8.34,6.49,,,8.03,8.03,10.81,,4.63,7.1,16.98,6.18,4.63,4.32,36.13,5.56,6.49,-11.794444,-16.633333,-7.3,1.975556,129.54,-15.4,74.80075
US_WI_55049,2022-01-24,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,118,0,4579,24,3,15977,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-15,8,5.64,5.92,11.56,4.23,6.76,4.51,14.66,4.79,7.33,,7.05,5.07,18.32,5.36,5.36,6.2,33.83,,5.36,-10.516667,-14.483333,-7.811111,1.143,165.1,-13.911111,76.327575
US_WI_55049,2022-01-25,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,41,0,4620,24,1,15978,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-11,9,,8.06,8.34,8.06,6.67,6.4,12.24,6.12,5.56,4.45,5.01,5.28,23.64,6.67,6.4,3.89,33.93,5.84,8.06,-17.955556,-24.716667,-10.794444,0.254,165.1,-22.183333,69.660991
US_WI_55049,2022-01-26,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,60,0,4680,24,12,15990,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-25,14,,6.78,10.45,7.91,4.24,5.36,12.14,5.93,5.36,4.8,5.93,5.93,17.79,4.24,5.36,,28.8,8.19,6.78,-21.311111,-28.394444,-12.85,0.0,154.94,-25.688889,67.963164
US_WI_55049,2022-01-27,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,56,0,4736,24,1,15991,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-9,8,,,8.03,7.74,4.59,,10.61,7.74,11.18,5.74,5.45,5.16,20.65,,6.31,6.88,26.38,6.02,5.16,-5.905556,-13.883333,1.405556,0.0,139.7,-11.677778,64.017518
US_WI_55049,2022-01-28,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,38,0,4774,24,5,15996,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-18,,,-2,7,,,8.91,4.6,,4.31,9.48,4.31,14.66,6.9,,6.61,18.68,5.75,8.05,,28.46,,4.6,-11.427778,-19.05,-1.827778,0.0,139.7,-17.255556,62.223478
US_WI_55049,2022-01-29,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4774,24,8,16004,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-7,,,5,,6.75,4.5,8.99,,5.14,5.14,12.85,6.75,5.78,4.5,6.1,5.14,22.48,,,,32.44,,,-10.383333,-14.933333,-4.661111,0.0,124.46,-16.172222,62.736082
US_WI_55049,2022-01-30,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4774,24,13,16017,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-21,,4.53,7.55,7.25,9.36,,7.55,11.48,6.04,5.13,4.23,4.83,4.83,23.25,,,5.44,31.71,,6.34,-7.8,-13.922222,-2.861111,0.0,124.46,-11.366667,75.717815
US_WI_55049,2022-01-31,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,76,0,4850,24,0,16017,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-8,6,,5.81,8.3,6.09,3.87,4.98,11.62,6.36,8.58,6.64,7.47,6.09,19.37,,4.43,,29.33,4.15,6.09,-7.633333,-14.405556,-0.788889,0.0,114.3,-10.516667,79.979811
US_WI_55049,2022-02-01,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,32,0,4882,24,4,16021,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-10,6,7.73,6.01,4.86,10.02,5.44,4.86,10.59,5.15,9.16,4.01,4.86,7.15,18.6,7.15,6.87,5.15,34.05,,,0.244444,-5.055556,3.972222,0.0,99.06,-4.594444,70.26873
US_WI_55049,2022-02-02,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,28,0,4910,24,8,16029,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-7,8,4.14,4.69,8.0,9.1,6.34,4.14,13.24,6.9,,5.52,5.24,7.72,22.62,4.69,,5.52,33.1,5.24,6.34,-10.133333,-13.155556,-2.788889,0.1016,99.06,-16.072222,62.10678
US_WI_55049,2022-02-03,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,26,0,4936,24,0,16029,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-5,7,,5.22,10.45,6.39,4.93,6.97,6.39,,9.29,,,8.71,22.35,6.1,4.36,,34.26,5.52,4.06,-13.866667,-18.033333,-10.122222,0.0,88.9,-21.0,55.164013
US_WI_55049,2022-02-04,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,13,0,4949,24,17,16046,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-19,,,-5,7,,5.45,8.89,8.03,5.45,5.16,8.32,4.59,4.3,,,5.45,24.38,5.45,6.88,7.17,33.55,6.31,5.74,-15.583333,-20.855556,-9.411111,0.0,88.9,-20.366667,66.8487
US_WI_55049,2022-02-05,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4949,24,6,16052,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,1,,,3,,,6.97,6.02,8.24,,4.44,6.34,4.75,7.6,,,6.65,16.79,,6.02,6.02,23.45,6.97,,-14.183333,-20.327778,-5.894444,0.0635,88.9,-18.288889,71.301717
US_WI_55049,2022-02-06,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4949,24,8,16060,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-12,,4.71,6.28,8.16,9.11,,5.02,11.3,5.65,7.85,8.48,,6.28,21.67,8.79,,,35.8,5.65,5.02,-3.933333,-9.077778,2.516667,0.0,88.9,-8.816667,69.069387
US_WI_55049,2022-02-07,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,44,1,4993,25,5,16065,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-9,5,4.47,,10.63,6.15,6.15,5.31,8.67,6.71,7.27,4.47,5.31,5.87,19.01,7.27,4.75,6.43,30.2,5.31,5.03,-7.777778,-13.411111,-0.061111,0.0,88.9,-12.088889,71.508183
US_WI_55049,2022-02-08,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,8,0,5001,25,2,16067,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-8,5,5.33,3.92,8.97,10.09,4.77,7.57,8.13,,8.97,4.21,,5.89,17.38,4.49,5.61,,36.45,3.92,4.77,-4.777778,-10.044444,3.027778,0.0,88.9,-9.444444,70.021858
US_WI_55049,2022-02-09,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,22,0,5023,25,7,16074,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-8,5,,4.17,7.22,6.95,7.5,7.22,7.5,5.28,6.11,,4.72,6.39,18.06,,6.11,5.56,33.62,4.72,5.56,0.966667,-3.483333,2.916667,0.0,88.9,-2.166667,79.842389
US_WI_55049,2022-02-10,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,20,0,5043,25,4,16078,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-11,,,-7,6,,4.82,8.78,5.38,3.96,4.82,8.21,5.95,13.03,3.96,,11.33,19.54,7.08,,5.1,35.12,,5.1,-2.894444,-5.744444,1.75,0.0,74.93,-7.055556,73.3498
US_WI_55049,2022-02-11,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,13,0,5056,25,4,16082,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-13,,,-5,6,4.45,,8.34,7.5,3.89,4.17,7.78,5.28,8.06,,4.45,8.62,17.79,6.67,6.67,6.39,28.91,4.72,,0.883333,-4.355556,4.288889,0.435429,74.93,-1.811111,82.473316
US_WI_55049,2022-02-12,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,5056,25,5,16087,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,8,,,8,,,6.48,10.04,,6.8,,7.13,5.18,7.78,,,7.13,18.14,5.18,5.18,,32.08,,5.18,-10.966667,-15.516667,-2.844444,0.108857,64.77,-16.288889,65.084607
US_WI_55049,2022-02-13,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,5056,25,3,16090,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-10,,4.46,4.46,9.81,5.65,,4.75,7.43,5.35,7.43,5.94,,4.16,16.05,4.46,,5.05,33.88,5.65,,-13.433333,-16.716667,-10.511111,0.0635,64.77,-18.838889,64.072333
US_WI_55049,2022-02-14,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,25,0,5081,25,2,16092,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-8,5,,9.04,8.76,9.86,6.57,6.3,6.84,4.11,6.3,,3.83,5.2,19.99,4.93,4.93,5.2,33.95,5.75,6.02,-10.416667,-13.577778,-4.588889,0.042333,54.61,-15.538889,66.292207
US_WI_55049,2022-02-15,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,6,0,5087,25,0,16092,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-7,5,,9.34,8.49,10.19,7.36,5.38,7.93,,7.93,6.23,,7.64,18.96,7.36,5.09,5.66,38.21,4.25,8.49,-6.244444,-11.6,1.938889,0.0,54.61,-10.255556,73.352473
US_WI_55049,2022-02-16,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,12,0,5099,25,2,16094,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-7,6,,6.44,8.12,6.44,4.48,5.6,7.56,5.32,11.2,8.96,3.92,7.0,15.96,6.44,4.2,6.44,36.97,4.2,7.84,4.116667,0.011111,6.833333,0.225778,40.64,-0.45,72.424984
US_WI_55049,2022-02-17,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,10,0,5109,25,9,16103,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-7,7,5.95,,5.1,6.24,4.25,5.1,8.5,8.22,6.8,7.37,,12.47,24.94,,8.22,5.67,35.99,5.67,9.35,-4.822222,-10.366667,3.255556,0.2286,50.8,-10.572222,64.422198
US_WI_55049,2022-02-18,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,12,0,5121,25,24,16127,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-15,,,-6,6,4.22,3.94,8.72,6.47,,6.19,7.04,4.78,9.57,4.5,,8.44,18.85,4.22,4.5,,29.55,,4.22,-9.811111,-16.505556,3.05,0.0,50.8,-16.205556,59.823992
US_WI_55049,2022-02-19,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,5121,25,4,16131,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,0,,,6,,6.76,4.51,6.76,7.09,,,5.8,6.76,14.17,5.15,,7.73,22.23,,5.15,,37.69,6.76,4.51,-9.972222,-16.216667,2.394444,0.508,78.74,-16.238889,60.484052
US_WI_55049,2022-02-20,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,5121,25,0,16131,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-9,,,7.41,11.43,5.87,4.63,6.79,9.27,5.56,8.34,,,8.34,17.6,,7.72,5.25,36.75,6.79,7.72,-0.822222,-9.616667,10.6,0.0,30.48,-7.816667,59.427077
US_WI_55049,2022-02-21,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,14,0,5135,25,0,16131,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-10,6,,5.79,9.21,7.1,,5.52,7.89,9.47,8.68,4.21,3.68,5.26,23.14,4.21,4.21,,32.09,5.0,4.73,0.555556,-3.361111,7.533333,0.0,30.48,-2.3,81.283521
US_WI_55049,2022-02-22,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,5138,25,2,16133,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-40,21,,,7.74,8.54,4.0,5.6,10.41,8.27,8.27,4.27,3.74,5.87,16.81,4.27,4.8,5.87,27.48,4.54,5.87,-5.333333,-8.144444,-1.3,0.5715,30.48,-6.55,91.35831
US_WI_55049,2022-02-23,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,5,0,5143,25,0,16133,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-8,5,4.99,6.65,7.2,7.2,,5.54,10.25,8.87,8.59,8.04,4.71,5.82,18.84,5.26,,6.65,31.86,5.26,,-10.916667,-15.288889,-5.922222,0.719667,30.48,-14.822222,73.225811
US_WI_55049,2022-02-24,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,4,0,5147,25,26,16159,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-8,6,6.49,,9.73,5.14,,,12.17,7.84,8.11,,,5.68,17.58,5.68,,4.87,22.45,6.22,5.68,-8.772222,-12.205556,-5.261111,0.0,30.48,-13.161111,70.837434
US_WI_55049,2022-02-25,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,5150,25,2,16161,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-13,,,-12,6,,5.02,9.45,5.02,,,8.57,5.32,10.04,5.61,,8.27,15.95,6.79,,4.73,25.7,4.43,4.43,-7.788889,-11.738889,-4.061111,1.124857,78.74,-11.094444,77.437545
US_WI_55049,2022-02-26,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,5150,25,20,16181,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-4,,,8,,,6.34,8.88,6.03,,4.76,6.34,4.44,,,,6.98,14.9,,5.39,,29.17,4.76,6.98,-9.022222,-15.722222,-0.361111,0.0762,90.17,-13.266667,71.559104
US_WI_55049,2022-02-27,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,5150,25,0,16181,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-14,,,7.06,9.21,7.98,4.91,5.22,10.44,,5.22,5.83,,4.91,22.41,6.14,5.83,5.22,33.47,5.53,7.37,-2.25,-7.95,3.316667,0.0,64.77,-7.988889,65.051502
US_WI_55049,2022-02-28,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,6,0,5156,25,6,16187,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-9,5,,5.76,6.58,10.15,,6.03,8.23,7.95,6.86,,,11.52,15.63,5.49,5.21,4.66,36.2,5.21,5.21,0.555556,-5.327778,8.677778,0.0,54.61,-4.65,68.294133
US_WI_55049,2022-03-01,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,5159,25,-1,16186,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-4,3,6.66,6.38,9.44,5.27,,,6.38,4.44,6.94,4.16,5.83,,18.59,4.44,6.11,4.44,37.47,4.44,4.72,4.938889,0.666667,9.45,0.0,30.48,-0.383333,68.683746
US_WI_55049,2022-03-02,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,8,0,5167,25,0,16186,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-6,2,5.92,5.07,10.7,4.22,5.35,9.29,7.04,5.07,9.29,,5.07,6.48,17.75,,4.22,,37.18,3.94,5.07,3.016667,-1.583333,9.7,0.0,30.48,-1.216667,73.87463
US_WI_55049,2022-03-03,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,4,0,5171,25,5,16191,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-6,5,,5.22,7.83,6.09,6.09,4.35,10.15,6.38,6.38,,,8.41,20.02,4.35,6.09,,34.23,6.09,4.93,-1.45,-4.472222,4.538889,0.0254,,-9.422222,55.088281
