location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WY_56037,2020-05-18,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,23,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,5,,17,-25,5,5.0,9.82,3.62,6.72,6.72,8.1,2.58,6.03,2.58,4.48,2.58,8.44,,,3.27,3.62,6.55,,2.76,4.31,3.1,2.41,3.27,4.65,,4.13,17.92,5.86,3.79,7.06,2.93,3.96,3.1,3.96,33.77,3.96,5.34,3.44,6.2,3.27,,3.1,17.925926,7.814815,26.382716,0.0,,-3.3125,24.481157
US_WY_56037,2020-05-19,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,24,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,2,,29,-27,6,5.27,6.63,5.44,11.56,6.46,5.95,3.57,4.25,3.74,3.57,,6.29,3.57,,2.55,4.93,5.61,3.74,3.4,,4.42,5.44,3.91,,,4.93,22.1,5.27,,5.61,2.89,4.25,4.76,7.31,37.9,4.42,6.46,9.01,3.91,4.93,,4.59,18.024691,7.351852,26.450617,0.0,,-7.402778,18.113622
US_WY_56037,2020-05-20,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,25,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,5,10,31,-26,6,5.02,4.33,5.54,10.04,4.16,8.65,3.46,5.37,4.67,2.94,,5.54,,,4.33,4.16,9.18,2.42,2.42,5.19,2.94,,3.29,2.77,,3.98,19.91,4.33,3.46,6.92,2.77,2.6,4.5,5.37,35.49,2.42,7.1,5.02,3.63,,,,13.648148,5.561728,25.388889,0.0,,-5.222222,29.106455
US_WY_56037,2020-05-21,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,25,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,7,,40,-28,6,4.12,6.28,6.1,10.04,4.3,5.92,,6.63,4.12,2.51,2.51,6.1,3.41,,3.23,4.3,6.99,3.23,,3.23,4.84,3.23,2.87,5.02,2.51,4.84,16.32,6.46,3.23,6.46,,,3.41,3.94,38.01,3.05,4.84,5.56,3.77,3.59,,3.05,8.45679,1.462963,16.45679,0.0,,-3.680556,45.584055
US_WY_56037,2020-05-22,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,25,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,-1,,73,-27,6,5.2,6.54,,7.7,5.2,4.24,4.81,5.0,5.58,,,4.62,,,,5.78,8.66,3.08,,3.46,3.27,3.08,3.85,,3.85,3.27,13.67,5.78,,4.62,3.66,3.46,3.85,4.04,28.87,3.46,5.58,3.46,,3.46,,,11.37037,1.345679,20.623457,0.0,,-5.479167,32.13319
US_WY_56037,2020-05-23,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,25,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,-10,,47,-15,,,8.57,,7.95,4.6,,2.93,4.6,,,4.39,7.74,,2.93,,4.6,6.48,4.6,,3.14,,3.56,5.44,3.76,3.14,3.56,19.24,3.56,,8.15,3.56,3.14,4.6,4.81,29.07,4.6,4.18,,,,4.18,3.97,9.41358,1.339506,19.388889,0.0,,-2.638889,46.728646
US_WY_56037,2020-05-24,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,25,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,1,,22,-16,,4.92,5.14,4.49,8.99,6.63,4.71,,3.64,,3.42,,6.63,,3.21,3.85,5.35,6.21,,,4.07,3.64,3.42,4.71,4.07,3.85,3.85,13.7,,,5.99,,,4.28,3.64,34.03,3.0,7.06,3.0,3.0,3.21,,,6.364198,-0.296296,13.833333,0.127,,-3.625,50.934556
US_WY_56037,2020-05-25,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,25,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,-1,,38,-65,,,4.28,3.06,7.75,5.1,3.46,,3.67,5.3,,,6.12,3.46,,,5.1,5.5,3.46,,4.49,,,3.46,3.87,,4.69,16.51,5.3,,5.71,5.5,,5.1,5.1,36.08,3.06,6.32,4.89,2.85,3.06,,,8.5,-0.716049,17.759259,0.03175,,-2.861111,46.277721
US_WY_56037,2020-05-26,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,25,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,-2,,12,-27,5,3.08,6.71,3.27,10.52,5.99,5.08,,5.8,4.54,4.9,,6.53,,,,3.27,10.7,4.72,2.72,4.54,3.63,3.99,3.08,4.54,2.54,7.26,13.97,5.99,2.54,7.07,2.54,2.72,3.99,3.27,36.46,5.8,5.8,5.44,6.35,3.99,2.9,3.81,12.438272,1.320988,22.055556,0.0,,-1.125,40.682904
US_WY_56037,2020-05-27,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,25,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,1,,20,-23,5,4.67,7.54,4.49,9.16,6.46,6.28,4.13,6.11,,3.05,,8.08,4.31,,4.13,3.41,5.03,,2.69,2.69,5.21,,3.59,,2.87,7.0,15.98,5.92,,6.82,,6.46,3.41,5.21,36.27,3.59,4.85,3.23,,5.21,4.13,2.87,15.296296,5.018519,23.765432,0.0,,3.201389,45.165533
US_WY_56037,2020-05-28,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,26,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,6,,44,-25,4,4.18,8.91,4.36,9.27,7.82,5.82,,3.09,3.64,,3.45,6.91,3.64,,,5.45,6.36,3.82,3.64,5.09,,,4.0,5.09,,6.0,15.45,4.36,,6.0,,4.73,3.09,7.27,39.99,3.27,4.36,4.73,4.36,2.73,2.91,4.0,16.333333,6.506173,25.759259,0.0,,3.340278,42.624905
US_WY_56037,2020-05-29,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,26,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,-5,,67,-24,5,,8.35,4.17,7.4,7.02,4.17,,3.79,4.17,5.69,,4.55,,,,3.79,8.73,3.23,3.6,3.23,,5.31,2.66,4.55,,4.55,16.13,5.31,,5.31,3.04,3.42,3.79,6.45,32.63,4.74,5.69,6.45,4.55,3.42,3.79,3.98,18.833333,8.339506,28.567901,0.0,,2.819444,34.998589
US_WY_56037,2020-05-30,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,27,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,-12,,58,-10,,3.65,7.3,5.37,7.94,5.15,6.01,,4.72,,,4.08,5.58,,,4.72,,10.73,,,3.22,,3.65,4.08,4.51,,4.94,16.53,5.15,,5.37,,3.65,3.86,3.22,33.27,3.22,7.51,4.94,5.79,4.08,3.43,,19.080247,9.197531,28.981481,0.592667,,5.590278,42.346304
US_WY_56037,2020-05-31,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,3,0,30,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,1,,29,-7,,3.5,6.23,3.12,7.98,5.45,,,6.42,3.31,,,4.48,3.31,,3.5,4.09,6.62,3.12,,4.28,3.5,,5.26,3.12,,4.67,14.8,3.5,,6.04,2.92,4.09,4.67,4.67,35.24,2.92,5.84,6.81,,2.92,,,18.320988,9.635802,28.092593,1.100667,,6.944444,48.589287
US_WY_56037,2020-06-01,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,30,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,9,,39,-22,2,3.78,7.01,3.42,10.79,5.4,4.32,,4.86,6.66,2.7,,4.32,3.06,,,3.96,3.78,,,2.52,2.88,4.68,,3.96,2.88,5.75,16.55,3.06,,8.09,,3.06,5.4,4.68,33.99,2.7,6.83,,2.52,,,3.42,19.635802,10.858025,28.611111,0.127,,1.805556,31.713354
US_WY_56037,2020-06-02,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,30,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,5,,36,-25,4,4.54,6.91,4.36,6.73,8.18,5.45,,5.27,,3.82,,3.82,2.73,2.54,3.64,3.45,6.36,3.82,,4.73,3.45,4.18,4.73,3.82,3.27,4.0,18.73,3.82,,6.0,2.73,4.0,3.64,5.27,36.0,3.64,7.09,6.91,,4.54,3.09,,18.722222,8.703704,28.345679,0.0,,-1.493056,26.5394
US_WY_56037,2020-06-03,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,31,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,2,,32,-24,4,2.69,6.28,4.13,9.15,5.02,5.38,,5.92,3.41,,,7.17,,,3.23,3.59,7.89,3.23,,4.13,4.48,,,6.82,,7.35,18.65,4.66,3.05,6.1,,5.56,5.92,6.64,33.36,2.87,7.89,5.02,4.48,2.51,2.69,3.59,18.425926,8.358025,27.462963,0.0,,0.888889,32.358316
US_WY_56037,2020-06-04,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,32,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,6,,40,-24,4,4.92,6.56,3.28,8.94,6.75,4.92,3.83,4.92,3.1,3.46,,3.46,3.83,,4.38,4.74,8.02,3.46,3.1,4.74,4.74,3.1,,2.92,3.1,4.74,17.87,6.75,2.73,7.84,5.11,5.11,3.1,4.92,35.92,3.46,7.66,6.56,,,,4.01,18.654321,9.641975,27.561728,0.169333,,1.263889,32.84348
US_WY_56037,2020-06-05,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,32,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,1,,64,-25,5,,3.8,3.99,12.36,5.52,4.75,4.38,2.85,5.52,2.66,,3.99,3.42,,3.23,5.71,10.27,2.85,,6.09,3.8,3.8,3.61,2.85,,5.52,19.21,4.18,3.23,7.8,,,3.04,6.66,30.81,3.99,4.18,,,3.61,,2.85,19.574074,8.092593,30.938272,0.0,,0.3125,28.263891
US_WY_56037,2020-06-06,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,32,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,-13,,48,-11,,3.54,6.88,4.13,7.27,5.5,3.73,,5.31,2.95,4.52,,5.11,4.52,3.54,,4.72,5.11,3.93,,4.91,,,4.72,3.15,,4.72,16.71,3.54,,8.85,,4.13,3.93,3.73,29.88,2.75,5.31,6.49,4.52,3.54,,3.15,16.401235,6.851852,29.382716,1.016,,6.166667,52.909782
US_WY_56037,2020-06-07,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,32,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,1,,35,-9,,4.61,5.38,5.18,9.6,5.76,3.27,,5.38,3.65,,,4.8,,,3.07,4.42,6.91,3.46,,3.46,,,4.42,4.61,2.69,4.22,15.17,2.69,,6.34,,4.61,4.22,4.42,29.57,4.03,7.3,3.84,4.8,,,,10.271605,4.839506,17.814815,7.239,,3.631944,66.581189
US_WY_56037,2020-06-08,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,33,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,5,,32,-20,5,4.84,6.22,3.98,7.78,6.4,6.92,,5.53,3.29,2.42,3.29,3.8,4.32,3.8,2.42,3.11,6.57,2.77,,4.84,3.63,4.5,3.46,,3.29,4.84,17.63,6.05,,6.05,3.11,,3.98,5.71,38.21,2.77,5.88,7.43,3.63,4.84,2.94,,6.253086,2.753086,15.598765,3.852333,,-0.868056,63.846141
US_WY_56037,2020-06-09,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,34,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,8,,31,-22,4,5.69,7.82,,7.82,6.05,4.45,,7.47,3.02,,,7.47,3.38,,2.85,3.73,9.6,2.85,,3.56,3.56,3.73,,4.27,,5.16,17.78,5.16,2.67,5.16,3.38,5.51,4.27,4.45,35.38,4.27,7.29,4.09,4.8,3.73,3.2,,7.771605,0.907407,16.703704,0.0,,-2.625,49.533105
US_WY_56037,2020-06-10,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,35,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,6,,31,-20,3,4.73,7.82,4.91,8.54,7.09,5.27,2.54,3.45,4.18,4.0,,5.27,2.73,,5.82,4.36,8.36,3.64,,4.18,4.36,4.0,,3.82,4.18,4.54,16.36,2.54,4.54,5.27,,4.91,5.45,5.45,41.27,3.09,5.27,4.73,4.36,,3.09,,11.734568,1.654321,20.808642,0.0,,-0.319444,44.709325
US_WY_56037,2020-06-11,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,36,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,8,,39,-24,3,3.15,9.99,,9.62,6.48,3.15,,5.37,3.89,,,5.0,,,,3.52,7.4,4.44,,5.37,3.52,,3.15,2.96,,4.07,15.73,3.33,3.7,5.37,3.15,2.77,3.89,4.81,34.05,4.81,7.03,4.44,,5.74,,2.96,15.216049,4.04321,24.475309,0.0,,-1.006944,34.25238
US_WY_56037,2020-06-12,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,2,0,38,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,0,,69,-23,4,,6.58,,11.22,7.35,5.22,,5.03,3.48,3.48,,4.64,2.9,,4.64,3.1,7.74,3.29,3.1,5.61,,,3.1,2.71,,4.84,16.45,,,8.32,,3.87,4.45,4.26,30.77,2.71,5.22,8.13,2.71,3.29,,,19.08642,6.574074,29.469136,0.0,,-1.722222,25.404351
US_WY_56037,2020-06-13,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,2,0,40,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,-10,,62,-4,,3.21,8.79,4.71,9.0,6.86,3.21,,3.43,,4.29,,7.71,,3.0,4.71,,10.07,4.07,3.43,4.07,,,3.0,4.07,,4.07,18.43,4.93,,5.79,,3.21,4.07,5.36,34.29,,6.0,7.29,4.07,3.21,,,21.746914,12.376543,29.012346,0.0,,-2.388889,20.61937
US_WY_56037,2020-06-14,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,40,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,9,,33,-8,,4.26,6.08,3.65,10.75,6.08,4.66,,5.68,,,,4.66,5.07,,4.05,3.04,7.5,7.3,3.85,,2.84,,,,,6.08,18.86,5.47,3.04,7.3,3.24,4.26,3.24,4.05,36.7,,6.08,5.88,3.04,,2.84,,17.049383,9.148148,26.685185,0.0,,-2.979167,26.968241
US_WY_56037,2020-06-15,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,40,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,13,,45,-21,2,4.91,7.27,3.45,9.27,5.81,4.54,3.45,3.81,2.91,3.63,,5.27,2.91,,2.54,4.0,6.9,3.27,,2.91,4.36,3.09,4.91,2.54,,5.27,19.62,4.0,3.09,7.45,3.81,5.09,4.18,6.9,35.98,4.91,6.72,4.54,3.27,3.63,,,15.82716,5.833333,25.425926,0.0,,-3.152778,28.300194
US_WY_56037,2020-06-16,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,0,0,40,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,9,,46,-23,4,3.0,5.48,2.65,9.19,7.07,4.77,3.71,5.48,4.24,3.0,,4.59,3.54,,5.66,4.95,7.25,3.89,4.77,3.54,3.18,4.59,5.48,2.83,,8.48,17.5,3.54,2.83,6.72,,3.71,4.07,5.83,37.29,3.36,7.25,5.48,3.36,4.07,,4.07,17.716049,8.351852,25.024691,0.0,,-1.895833,29.530974
US_WY_56037,2020-06-17,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,3,0,43,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,10,,42,-24,4,2.68,6.43,,9.11,7.68,5.54,4.47,5.0,4.47,,,5.9,3.04,,3.75,2.68,8.58,4.65,3.4,3.04,3.22,2.86,,4.47,,5.36,18.05,5.54,,7.33,3.57,4.47,3.93,6.79,37.88,5.18,7.15,6.43,4.47,3.93,,3.04,10.592593,4.166667,19.111111,1.016,,0.618056,53.936008
US_WY_56037,2020-06-18,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,44,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,13,,49,-23,3,2.58,7.91,4.6,10.3,4.96,5.33,4.05,6.07,4.78,4.23,,5.15,,,,4.23,7.91,2.94,4.05,,3.86,4.23,,3.86,3.13,4.6,21.88,4.23,2.58,4.96,2.76,,3.68,4.41,35.86,3.13,5.52,4.05,3.31,4.05,2.58,2.76,9.753086,1.17284,19.092593,0.508,,-2.194444,45.564962
US_WY_56037,2020-06-19,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,4,0,48,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,2,,88,-25,2,2.97,5.55,3.17,6.74,5.35,6.14,,2.77,,3.37,2.97,7.53,2.97,2.97,,4.76,9.31,2.97,,5.15,,3.96,,,5.55,5.35,19.02,4.76,,7.53,,,4.56,4.16,28.34,3.77,6.74,7.13,,3.37,,,13.401235,2.098765,22.364198,0.0,,-0.354167,40.025754
US_WY_56037,2020-06-20,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,1,0,49,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,-5,,63,-10,,4.27,5.33,2.99,7.89,,3.63,,4.27,2.99,,3.41,4.48,4.27,,,5.12,6.61,3.2,,3.41,,5.54,3.84,5.12,4.91,4.91,18.13,4.48,,4.27,,,2.99,6.18,31.35,2.99,3.84,4.48,,3.84,,3.2,15.37037,5.358025,24.45679,0.0,,-1.333333,33.35202
US_WY_56037,2020-06-21,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,4,0,53,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,6,,36,-8,,4.31,10.07,3.49,8.42,6.99,,,4.11,3.29,,3.08,6.57,,,,5.14,5.75,,2.88,5.96,,3.08,,3.9,2.88,4.31,16.85,5.75,,6.99,,,4.11,3.08,33.49,,5.14,4.52,3.08,,,2.88,16.506173,7.438272,24.290123,0.0,,2.777778,41.798781
US_WY_56037,2020-06-22,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,3,0,56,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,14,,54,-24,2,4.67,7.19,3.24,10.43,7.19,4.85,,6.29,6.29,5.21,3.77,7.19,2.88,,,4.67,10.79,4.13,2.52,5.39,2.7,3.96,3.77,2.7,,6.11,21.21,3.06,2.52,9.89,2.7,4.31,3.6,6.11,40.63,3.77,6.29,6.11,5.75,2.7,3.42,3.06,16.685185,6.932099,25.82716,0.03175,,4.541667,46.004824
US_WY_56037,2020-06-23,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,2,0,58,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,7,,52,-24,2,3.81,4.72,4.36,9.44,5.08,5.99,4.0,5.08,4.0,3.81,3.09,6.72,4.72,2.72,3.81,4.9,6.36,4.9,,5.99,3.09,,2.72,4.0,2.54,4.9,22.7,6.17,,7.81,3.09,2.9,2.72,3.81,38.31,4.0,6.9,5.08,4.36,4.18,,4.18,18.685185,8.04321,27.746914,0.0,,3.875,38.420156
US_WY_56037,2020-06-24,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,7,0,65,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,9,,47,-23,3,3.46,6.93,2.92,11.48,5.65,6.2,3.46,5.65,4.74,2.73,,7.29,3.28,3.1,3.46,3.65,8.02,4.19,,6.93,5.29,4.56,2.92,3.28,3.65,6.01,24.79,4.56,,9.66,,3.46,,6.56,31.9,5.65,7.29,4.74,4.56,3.65,2.55,4.19,20.654321,9.82716,29.87037,0.0,,3.145833,32.437801
US_WY_56037,2020-06-25,ChIJEVZf4rRTWocRoqATF0f_rnA,Q484194,geoId/56037,US,United States of America,WY,Wyoming,56037,Sweetwater County,US,USA,2,8,0,73,0,,,43464,22438,21026,6334,6333,5488,6734,5219,5534,4815,2063,944,1411402,41.66,-108.89,27172,79.177778,13,,61,-24,4,4.3,5.19,4.12,10.21,6.09,4.48,3.94,4.84,4.48,3.76,,8.78,4.48,3.04,2.87,5.37,6.81,4.12,,3.76,5.55,,3.76,2.51,,7.7,26.86,3.22,,9.49,3.04,3.76,,4.3,38.15,3.4,6.81,5.01,4.48,3.04,,4.48,20.864198,11.845679,29.450617,0.254,,3.951389,34.911521
