location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13029,2021-07-23,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,15,0,3918,41,1,10066,0,1,0,2,2,2,2,2,0,0,72,90,292,571,482,518,382,273,164,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,11,9,0,0,0,0,0,1,0,0,0,0,0,0,3,11,11,18,30,33,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,8,16,,55,-31,5,2.35,5.49,10.19,3.76,15.67,7.68,5.33,2.51,4.54,5.49,5.96,2.98,,4.39,14.73,5.64,7.68,3.92,7.21,3.45,8.62,4.54,,3.6,3.45,3.76,2.19,5.17,5.17,2.66,2.82,7.83,31.5,5.17,2.66,9.56,2.98,5.64,4.07,,5.64,44.51,3.13,5.33,8.62,2.51,2.51,7.21,4.86,4.54,3.29,4.7,2.66,,26.694444,22.688889,31.738889,4.209143,,23.518519,82.838517
US_GA_13029,2021-07-24,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,3918,41,1,10067,0,0,0,0,0,0,0,0,0,0,72,90,292,571,482,518,382,273,164,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,11,9,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,18,30,33,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,15,17,-8,91,1,0,2.28,3.74,8.13,,14.63,8.29,5.2,,4.39,5.2,5.53,2.93,2.76,5.85,13.17,4.88,8.29,3.41,5.37,3.41,7.48,2.6,2.28,2.28,5.2,4.23,2.6,7.64,4.23,7.96,2.93,8.62,27.31,5.2,,10.57,3.74,2.76,7.64,,5.53,41.45,2.93,5.2,11.05,,3.09,8.62,3.09,2.93,2.6,2.93,2.76,3.9,27.194444,23.588889,31.261111,0.889,,22.611111,76.528374
US_GA_13029,2021-07-25,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,3918,41,0,10067,0,0,0,0,0,0,0,0,0,0,72,90,292,571,482,518,382,273,164,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,11,9,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,18,30,33,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,15,16,,89,-5,,3.31,5.98,9.13,4.09,16.37,8.19,7.56,,3.78,4.88,4.09,5.04,2.68,2.2,9.76,5.98,5.51,3.31,5.98,3.78,8.82,3.46,,2.36,4.88,5.2,3.46,4.09,5.98,4.57,2.52,6.45,26.92,6.14,2.99,13.85,3.31,4.88,3.31,2.2,5.2,41.09,4.09,4.57,12.91,2.52,2.2,7.56,2.99,5.67,3.62,5.2,2.52,4.41,26.244444,21.533333,31.55,0.0,,21.450617,75.499834
US_GA_13029,2021-07-26,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,20,1,3938,42,0,10067,0,1,1,0,6,4,1,2,0,0,72,91,293,571,488,522,383,275,164,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,1,1,1,0,0,0,0,0,3,11,12,19,31,33,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,12,19,,84,-27,4,3.14,2.85,9.88,2.99,14.07,10.03,5.54,,5.39,6.44,4.79,4.49,2.85,2.1,9.13,4.34,4.94,3.44,7.04,2.99,10.03,3.59,,3.89,5.54,4.34,3.59,4.79,4.04,4.64,2.69,8.38,27.7,7.34,5.99,10.78,4.49,4.94,7.79,3.44,6.14,45.52,2.54,7.19,6.44,2.69,2.4,8.68,5.39,4.34,2.25,3.29,6.14,2.54,27.172222,23.361111,31.85,2.467429,,24.209877,84.532624
US_GA_13029,2021-07-27,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,40,0,3978,42,1,10068,1,2,3,2,2,1,2,4,0,0,73,93,296,573,490,523,385,279,164,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,1,0,0,0,0,3,11,12,19,31,34,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,10,22,,55,-28,7,3.72,6.69,6.99,5.2,15.17,5.65,6.25,2.68,5.2,5.5,4.46,2.53,2.38,3.12,13.53,2.68,6.1,2.53,5.65,2.68,9.66,5.5,3.42,3.12,5.05,3.42,2.38,4.46,4.91,5.05,,11.45,24.53,6.99,3.72,10.56,2.68,3.57,7.29,2.23,3.42,36.73,4.16,4.01,8.47,2.53,2.83,9.66,4.16,5.05,2.97,4.46,4.91,,27.827778,25.183333,32.027778,6.519333,,25.148148,85.389436
US_GA_13029,2021-07-28,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,18,0,3996,42,118,10186,1,1,2,3,2,3,4,1,0,0,74,94,298,576,492,526,389,280,164,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,19,31,34,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,13,25,,58,-29,5,,5.83,10.44,3.22,16.57,6.14,6.14,,4.14,7.52,5.99,3.99,5.53,2.46,12.12,3.84,6.14,3.07,5.68,2.3,7.67,5.68,2.61,5.06,4.3,5.37,,5.53,4.6,4.91,3.07,7.83,26.86,6.91,2.76,8.75,3.53,4.6,5.22,2.15,6.29,43.89,3.22,4.14,9.36,,2.46,7.52,3.53,5.53,2.46,3.38,3.68,,26.55,23.494444,31.605556,12.2936,,24.098765,86.574169
US_GA_13029,2021-07-29,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,11,0,4007,42,19,10205,0,0,2,2,1,3,1,0,0,0,74,94,300,578,493,529,390,280,164,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,19,31,34,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,18,25,,62,-28,4,2.29,5.8,9.0,4.58,16.33,8.39,4.88,,7.02,5.49,4.27,3.36,2.44,2.59,10.68,3.2,5.19,2.9,3.2,2.59,10.99,4.73,3.05,3.51,4.73,6.26,4.42,3.36,7.48,4.73,2.9,7.93,28.23,5.95,3.51,9.77,3.05,5.19,4.73,2.75,4.73,39.83,4.58,6.1,6.26,2.59,2.14,8.54,5.65,5.65,3.81,3.81,3.97,2.29,27.633333,23.438889,33.105556,0.22225,,24.197531,81.956169
US_GA_13029,2021-07-30,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,37,0,4044,42,34,10239,0,1,2,0,2,2,0,2,0,0,74,95,302,578,495,531,390,282,164,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,1,0,0,0,0,0,0,3,11,12,20,31,34,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,11,21,,65,-28,3,2.77,6.14,9.68,3.07,17.05,8.76,4.61,2.15,3.69,6.76,5.22,4.76,,2.15,12.6,5.53,4.3,2.77,4.46,2.46,9.52,4.76,,2.46,6.3,6.3,,4.46,5.22,4.92,2.46,6.91,28.11,4.46,3.53,9.37,3.07,4.15,5.07,,5.84,38.25,3.53,5.22,10.91,,2.46,7.07,3.99,4.3,3.07,2.77,,,29.144444,24.244444,34.7,0.0,,24.740741,77.376943
US_GA_13029,2021-07-31,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,4044,42,1,10240,0,0,0,0,0,0,0,0,0,0,74,95,302,578,495,531,390,282,164,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,20,31,34,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,11,20,-19,76,-4,1,,5.72,9.69,3.33,14.29,7.78,5.88,3.18,3.97,6.67,3.97,4.29,3.49,3.18,12.54,5.08,4.61,5.72,4.61,2.22,8.57,6.51,2.54,2.38,3.97,5.08,,5.88,4.29,6.19,2.86,6.35,27.63,5.4,2.54,12.23,4.76,4.13,5.4,,7.46,44.46,4.29,3.49,9.84,2.7,,6.99,4.13,5.24,2.54,3.02,3.65,2.7,30.116667,25.688889,35.116667,0.0,,25.12963,74.969359
US_GA_13029,2021-08-01,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,4044,42,0,10240,0,0,0,0,0,0,0,0,0,0,74,95,302,578,495,531,390,282,164,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,20,31,34,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,19,20,,87,-2,,3.66,7.33,10.84,5.8,13.13,8.7,5.8,2.29,3.97,4.73,3.82,2.6,2.29,2.75,10.38,3.51,5.5,4.12,3.21,,7.94,6.26,3.36,,4.43,4.88,2.6,3.05,6.72,4.73,4.27,8.85,27.17,5.8,3.66,11.14,3.36,2.44,5.95,,5.95,37.7,2.75,3.36,8.55,,,7.94,3.97,5.5,3.21,2.29,,,29.238889,24.561111,35.094444,0.0,,24.104938,74.37243
US_GA_13029,2021-08-02,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,31,0,4075,42,1,10241,0,1,1,7,6,6,3,0,0,1,74,96,303,585,501,537,393,282,164,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,20,31,34,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,11,24,,66,-28,5,2.05,5.13,7.62,2.93,16.7,9.52,6.15,2.93,5.86,7.03,3.52,3.66,,,10.99,3.96,4.83,3.37,4.83,3.37,9.08,4.25,,3.96,5.42,7.18,,3.66,3.52,7.03,3.52,7.91,23.15,5.86,4.1,10.11,4.1,5.71,5.27,2.05,5.13,41.46,,5.86,7.91,2.78,2.34,5.57,4.1,4.69,3.81,2.49,4.25,,26.994444,23.35,33.555556,1.862667,,22.567901,77.212373
US_GA_13029,2021-08-03,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,33,0,4108,42,1,10242,2,1,1,5,5,4,2,5,2,0,76,97,304,590,506,541,395,287,166,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,1,0,1,0,1,0,0,0,0,3,12,12,21,31,35,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,7,26,,55,-28,5,,4.34,7.83,4.9,14.27,7.55,6.57,,5.18,5.46,3.22,3.92,,3.78,11.61,4.34,6.01,5.04,4.06,1.96,8.95,5.59,2.66,,5.04,4.48,2.66,3.36,3.92,4.2,3.08,6.57,26.72,5.88,4.2,7.55,4.48,6.01,5.88,,5.04,40.99,3.08,5.46,7.97,7.27,,4.9,4.34,5.46,2.66,2.94,3.36,,25.027778,22.927778,30.005556,8.128,,22.901235,88.372893
US_GA_13029,2021-08-04,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,22,0,4130,42,0,10242,0,0,0,1,3,0,0,0,0,0,76,97,304,591,509,541,395,287,166,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,1,0,0,0,0,0,0,0,3,12,13,21,31,35,58,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,9,24,,57,-28,4,2.87,5.47,7.79,4.65,14.77,7.52,4.65,3.14,5.06,5.61,2.87,2.32,2.05,3.28,12.99,3.69,6.29,3.56,5.47,2.73,8.07,5.61,4.24,3.28,6.97,6.56,2.46,5.47,2.6,4.38,4.92,7.25,29.12,5.47,3.96,6.01,,5.88,5.88,4.65,4.51,41.29,2.46,4.1,6.7,2.87,2.73,8.07,2.19,3.83,3.28,3.83,3.96,,24.427778,22.222222,28.511111,13.885333,,21.512346,83.944423
US_GA_13029,2021-08-05,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,30,0,4160,42,108,10350,1,0,1,4,3,3,4,0,0,0,77,97,305,595,512,544,399,287,166,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,1,0,0,0,3,12,13,21,31,35,59,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,3,20,,63,-29,5,1.83,5.77,8.39,3.01,13.63,8.39,6.42,,4.59,5.63,4.06,2.75,2.36,3.54,10.62,2.62,6.42,4.06,3.8,1.83,10.09,4.85,2.1,,5.5,4.46,,4.59,3.67,4.06,4.46,5.77,25.55,5.9,2.75,8.52,3.01,4.72,4.72,3.41,3.8,40.36,2.62,3.67,4.98,,2.36,6.16,5.11,5.11,3.01,2.23,2.62,3.01,23.488889,21.666667,26.844444,3.6576,,21.339506,88.268039
US_GA_13029,2021-08-06,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,23,0,4183,42,1,10351,0,0,2,4,1,3,2,2,1,0,77,97,307,599,513,547,401,289,167,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,1,1,1,0,0,0,3,12,13,21,32,36,60,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,1,13,,66,-27,4,4.89,6.07,8.85,2.64,13.6,7.92,6.73,1.85,2.9,7.39,5.02,2.25,1.85,2.11,13.2,3.43,5.81,4.09,3.96,2.25,7.92,3.96,2.25,,5.02,6.34,,3.04,5.41,4.36,4.09,6.87,23.5,7.26,2.25,9.51,3.43,3.96,4.89,1.98,6.87,39.61,2.51,3.43,7.66,,2.51,7.13,4.49,4.49,2.11,2.64,,3.17,24.816667,22.294444,30.316667,8.128,,22.530864,87.759863
US_GA_13029,2021-08-07,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,4183,42,2,10353,0,0,0,0,0,0,0,0,0,0,77,97,307,599,513,547,401,289,167,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,21,32,36,60,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,8,18,-17,67,-2,3,3.62,5.73,8.74,4.83,15.38,7.54,6.48,2.71,5.28,4.52,3.62,3.77,,3.32,14.32,4.83,8.74,3.77,3.77,2.71,7.24,4.37,,2.71,5.13,5.73,3.02,5.28,2.71,5.73,3.62,6.18,26.99,5.88,3.77,9.5,2.71,3.02,3.02,,4.52,43.87,3.17,4.67,7.69,2.56,,5.73,3.47,3.77,3.62,4.07,3.62,3.32,25.788889,23.211111,30.5,1.481667,,23.314815,86.802944
US_GA_13029,2021-08-08,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,4183,42,1,10354,0,0,0,0,0,0,0,0,0,0,77,97,307,599,513,547,401,289,167,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,21,32,36,60,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,9,14,,73,-1,,3.42,6.53,6.38,4.9,15.29,8.31,5.05,2.52,3.86,5.49,3.86,2.38,2.08,3.71,15.14,5.79,5.94,3.86,4.16,2.38,8.31,5.94,2.23,3.12,5.64,6.68,3.42,3.27,4.45,6.38,2.97,9.21,29.54,5.94,3.86,10.39,3.27,3.42,5.79,,3.86,41.27,2.52,4.6,10.1,3.27,,8.31,4.01,5.79,2.97,3.56,2.23,2.67,26.683333,23.144444,32.461111,4.100286,,23.388889,82.563604
US_GA_13029,2021-08-09,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,47,0,4230,42,0,10354,1,1,5,8,7,8,0,0,0,0,78,98,312,607,520,555,401,289,167,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,21,32,36,60,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,2,19,,68,-25,4,2.41,4.82,6.83,3.21,16.33,8.43,5.89,4.01,3.88,6.16,3.61,1.87,3.35,2.41,15.79,4.28,7.89,4.01,4.82,2.54,9.23,5.49,2.81,2.81,5.35,7.09,,3.35,3.75,5.08,2.01,9.63,36.4,7.76,3.48,8.7,3.61,4.42,4.42,3.48,6.02,44.96,,4.55,9.23,2.14,3.61,9.63,5.22,6.29,3.08,2.54,3.61,,26.638889,22.838889,32.516667,3.846286,,23.462963,83.484443
US_GA_13029,2021-08-10,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,35,0,4265,42,0,10354,3,1,5,7,2,7,1,1,2,0,81,99,317,614,522,562,402,290,169,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,1,0,0,0,3,12,13,21,32,36,61,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,5,22,,57,-27,4,2.01,4.15,7.36,3.35,16.59,9.1,6.16,1.87,4.01,5.08,2.54,2.68,2.41,3.21,18.06,2.81,8.43,4.82,4.42,4.15,8.43,3.35,,3.35,6.16,7.63,2.81,4.15,3.21,4.95,2.54,9.37,35.19,9.5,3.35,10.97,2.81,4.28,5.49,2.94,6.42,43.35,1.87,6.82,9.1,2.94,2.94,7.63,5.49,4.42,1.87,4.15,3.61,2.54,27.338889,23.294444,32.8,0.362857,,23.759259,81.355906
US_GA_13029,2021-08-11,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,37,0,4302,42,108,10462,1,2,6,2,7,1,2,1,2,0,82,101,323,616,529,563,404,291,171,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,1,1,0,0,0,0,3,12,13,21,33,37,61,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,5,20,,50,-28,5,2.52,5.83,5.44,4.51,13.79,8.75,4.77,2.52,3.98,5.04,3.45,2.39,,3.31,17.9,3.58,7.16,2.52,3.98,2.39,10.08,5.44,,3.85,5.7,8.35,,4.51,6.5,5.7,2.52,8.49,33.42,5.83,3.45,8.35,1.99,5.44,5.44,2.52,5.7,41.77,,2.92,7.96,3.45,2.65,6.37,5.04,4.64,2.52,4.51,3.31,3.58,28.677778,24.488889,33.244444,0.0,,24.080247,77.096318
US_GA_13029,2021-08-12,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,36,0,4338,42,0,10462,0,3,6,2,7,2,0,1,0,1,82,104,329,618,536,565,404,292,171,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,21,33,37,61,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,3,21,,58,-30,4,1.86,5.17,6.5,3.45,17.23,7.29,4.64,3.71,5.17,5.7,2.25,3.05,1.99,3.98,19.75,2.12,8.75,4.37,4.24,2.78,9.94,5.83,2.39,,6.76,8.48,,3.98,4.24,4.11,3.84,7.55,31.94,6.76,4.37,8.48,2.78,4.77,3.84,,5.04,40.56,,4.77,6.5,3.31,2.12,8.22,4.11,4.24,2.52,4.24,3.18,,28.111111,23.872222,33.133333,0.435429,,23.808642,78.090443
