location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AK_02050,2020-08-11,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,25,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-14,11.197531,5.993827,16.882716,3.273778,9.234568,87.74475
US_AK_02050,2020-08-12,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,25,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-15,12.320988,5.512346,18.87037,0.141111,8.820988,79.3997
US_AK_02050,2020-08-13,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,25,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-18,14.17284,6.228395,21.438272,0.028222,8.907407,71.088575
US_AK_02050,2020-08-14,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,25,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-13,15.092593,6.67284,22.58642,0.112889,9.333333,68.913971
US_AK_02050,2020-08-15,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,7,0,32,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,13.820988,7.709877,20.450617,0.0,8.604938,71.038244
US_AK_02050,2020-08-16,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,34,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,12.709877,7.030864,19.506173,0.028222,9.537037,81.383197
US_AK_02050,2020-08-17,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,36,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,15.623457,7.654321,22.62963,0.0,11.203704,75.704735
US_AK_02050,2020-08-18,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,36,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,15.209877,7.574074,22.450617,0.0,10.734568,75.250937
US_AK_02050,2020-08-19,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,38,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,16.148148,8.32716,22.018519,0.0,11.45679,74.415444
US_AK_02050,2020-08-20,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,40,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,14.524691,10.123457,21.314815,0.0635,10.981481,79.456243
US_AK_02050,2020-08-21,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,40,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,12.864198,9.469136,16.722222,0.141111,9.962963,82.651936
US_AK_02050,2020-08-22,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,1,1,41,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,12.641975,9.209877,16.216049,0.254,10.179012,85.017933
US_AK_02050,2020-08-23,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,43,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,12.160494,9.709877,14.67284,2.257778,10.623457,90.365122
US_AK_02050,2020-08-24,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,15,0,58,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,11.654321,10.160494,14.012346,0.846667,10.024691,89.780577
US_AK_02050,2020-08-25,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,58,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,11.41358,9.024691,14.62963,5.588,9.598765,88.667283
US_AK_02050,2020-08-26,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,58,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,11.063492,7.230159,15.547619,1.886857,8.619048,85.03758
US_AK_02050,2020-08-27,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,58,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,11.595238,6.357143,16.349206,1.415143,8.761905,82.902415
US_AK_02050,2020-08-28,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,3,0,61,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,11.5,7.62037,16.490741,1.481667,9.601852,88.13726
US_AK_02050,2020-08-29,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,61,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,11.074074,5.462963,16.509259,0.338667,8.444444,83.89374
US_AK_02050,2020-08-30,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,3,0,64,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,11.509259,6.75,16.314815,1.989667,9.222222,85.990131
US_AK_02050,2020-08-31,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,1,0,65,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,11.148148,9.416667,14.407407,7.662333,9.240741,88.066435
US_AK_02050,2020-09-01,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,-1,0,64,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,10.849206,7.849206,15.031746,0.798286,7.452381,79.882901
US_AK_02050,2020-09-02,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,64,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,8.031746,5.18254,12.150794,0.338667,4.769841,80.035508
US_AK_02050,2020-09-03,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,64,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,7.246032,4.015873,10.722222,1.27,4.253968,81.4586
US_AK_02050,2020-09-04,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,64,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,6.420635,1.103175,11.603175,0.399143,3.079365,79.480093
US_AK_02050,2020-09-05,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,64,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,6.31746,-0.412698,13.468254,0.108857,2.285714,75.490907
US_AK_02050,2020-09-06,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,8,0,72,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,9.984127,4.507937,13.888889,2.032,4.65873,69.624242
US_AK_02050,2020-09-07,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,4,0,76,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,11.166667,8.361111,13.259259,11.006667,9.583333,90.062878
US_AK_02050,2020-09-08,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,76,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,10.460317,8.849206,12.547619,3.229429,8.603175,88.354602
US_AK_02050,2020-09-09,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,1,0,77,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,8.253968,5.761905,11.777778,2.685143,5.277778,81.616969
US_AK_02050,2020-09-10,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,79,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,5.777778,0.222222,12.0,0.181429,2.547619,79.766538
US_AK_02050,2020-09-11,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,79,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-19,5.904762,-0.230159,12.84127,0.036286,2.285714,77.627726
US_AK_02050,2020-09-12,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,6,0,85,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,6.638889,-0.472222,13.685185,0.0,2.648148,75.753538
US_AK_02050,2020-09-13,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,85,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,9.515873,2.753968,14.52381,0.072571,5.18254,74.578164
US_AK_02050,2020-09-14,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,85,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-17,11.222222,6.81746,14.02381,1.342571,8.039683,81.266907
US_AK_02050,2020-09-15,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,5,0,90,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-12,10.301587,7.785714,12.309524,9.906,8.777778,90.31206
US_AK_02050,2020-09-16,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,90,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-20,9.571429,6.714286,12.730159,2.503714,7.238095,85.395661
US_AK_02050,2020-09-17,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,1,0,91,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-18,9.238095,6.746032,12.452381,3.683,7.079365,86.593185
US_AK_02050,2020-09-18,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,93,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-22,8.690476,6.960317,11.452381,7.747,6.81746,88.082053
US_AK_02050,2020-09-19,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,3,0,96,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,7.492063,4.269841,11.357143,2.370667,5.761905,88.818719
US_AK_02050,2020-09-20,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,5,0,101,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,6.84127,2.634921,11.126984,0.834571,4.65873,86.008577
US_AK_02050,2020-09-21,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,101,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-16,8.047619,3.174603,11.97619,0.217714,3.97619,75.762804
US_AK_02050,2020-09-22,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,101,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-18,6.896825,3.015873,12.222222,0.544286,3.039683,76.594932
US_AK_02050,2020-09-23,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,1,0,102,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-19,5.650794,2.325397,10.65873,0.0,1.706349,76.075411
US_AK_02050,2020-09-24,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,6,0,108,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-22,3.993056,-0.569444,8.868056,0.0,-0.145833,74.600776
US_AK_02050,2020-09-25,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,110,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-21,2.513889,-1.673611,8.194444,0.0,-1.701389,74.148381
US_AK_02050,2020-09-26,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,112,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,1.952381,-1.515873,6.595238,0.036286,-2.626984,71.990317
US_AK_02050,2020-09-27,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,2,0,114,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,2.587302,-0.84127,7.952381,0.471714,0.960317,89.249648
US_AK_02050,2020-09-28,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,3,0,117,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-10,4.968254,-0.642857,10.293651,0.0,2.571429,84.856101
US_AK_02050,2020-09-29,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,-2,0,115,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-15,5.619048,-0.706349,11.825397,0.181429,2.97619,83.217768
US_AK_02050,2020-09-30,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,4,0,119,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-21,8.083333,2.87963,12.416667,0.381,3.518519,73.134925
US_AK_02050,2020-10-01,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,1,0,120,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-23,9.824074,6.138889,12.583333,1.354667,6.092593,77.920881
US_AK_02050,2020-10-02,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,3,0,123,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-19,9.933333,7.011111,12.677778,2.3876,6.311111,78.433427
US_AK_02050,2020-10-03,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,123,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,8.305556,5.472222,12.222222,1.905,7.12037,92.430207
US_AK_02050,2020-10-04,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,123,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,7.805556,5.203704,10.472222,3.81,6.416667,91.09262
US_AK_02050,2020-10-05,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,4,0,127,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-24,6.351852,3.435185,10.759259,0.592667,4.842593,90.12463
US_AK_02050,2020-10-06,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,15,0,142,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-19,4.398148,1.111111,8.083333,0.465667,2.212963,85.894474
US_AK_02050,2020-10-07,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,1,0,143,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-20,5.351852,2.611111,8.175926,1.397,2.833333,83.840185
US_AK_02050,2020-10-08,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,12,0,155,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-21,7.468254,3.968254,9.507937,5.588,5.571429,87.998008
US_AK_02050,2020-10-09,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,14,0,169,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-27,5.75,1.833333,10.101852,0.296333,3.324074,84.74743
US_AK_02050,2020-10-10,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,4,0,173,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,4.851852,1.027778,10.166667,0.0,2.12963,82.918085
US_AK_02050,2020-10-11,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,13,0,186,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,4.518519,0.824074,8.222222,1.227667,2.462963,86.640875
US_AK_02050,2020-10-12,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,3,0,189,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-25,1.62037,-2.222222,7.805556,1.016,-2.111111,76.880746
US_AK_02050,2020-10-13,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,4,0,193,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-24,-1.185185,-4.703704,3.703704,0.0,-5.203704,74.510048
US_AK_02050,2020-10-14,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,1,0,194,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-19,-2.231481,-7.12963,2.703704,0.0,-5.611111,77.719866
US_AK_02050,2020-10-15,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,25,0,219,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-22,-4.240741,-8.888889,2.157407,0.0,-7.148148,80.216131
US_AK_02050,2020-10-16,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,15,-1,234,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-23,0.547619,-3.944444,4.603175,0.0,-3.642857,73.726087
US_AK_02050,2020-10-17,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,5,0,239,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,2.046296,-2.12963,5.388889,0.211667,-2.564815,72.106869
US_AK_02050,2020-10-18,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,19,0,258,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,2.166667,-1.277778,5.722222,3.011714,1.261905,93.799069
US_AK_02050,2020-10-19,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,5,0,263,0,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-28,2.761905,-0.888889,6.214286,2.866571,1.65873,92.480468
US_AK_02050,2020-10-20,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,11,1,274,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-23,1.865079,-1.952381,5.103175,0.326571,0.753968,92.514473
US_AK_02050,2020-10-21,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,1,0,275,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-20,-1.203704,-5.444444,5.268519,0.084667,-2.981481,87.73869
US_AK_02050,2020-10-22,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,39,0,314,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-26,0.031746,-5.484127,4.119048,0.0,-4.769841,70.57948
US_AK_02050,2020-10-23,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,19,0,333,1,,,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-27,3.031746,-3.126984,6.238095,1.669143,-1.055556,75.134254
