location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20009,2020-09-26,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,492,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,3,,1,,8.03,15.6,,,,12.76,10.4,9.92,7.09,,23.16,,,,43.0,8.51,11.81,25.91358,17.37037,35.58642,0.0,,13.166667,45.73534
US_KS_20009,2020-09-27,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,492,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,,,-4,,9.24,11.88,8.8,6.6,,12.32,,8.36,,13.2,30.79,7.92,12.76,6.16,42.67,,7.04,20.37037,15.141975,30.969136,0.0,,10.765432,54.875135
US_KS_20009,2020-09-28,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,492,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,3,,-14,3,,16.01,11.38,4.98,8.54,19.21,9.96,9.96,11.03,11.38,24.55,6.4,9.25,5.69,44.47,,,14.555556,7.512346,21.728395,0.1905,,1.537037,41.483714
US_KS_20009,2020-09-29,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,15,0,507,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,10,,-17,2,11.83,9.68,10.4,5.02,,16.14,6.1,9.32,6.1,10.04,27.61,5.74,10.04,,41.6,6.46,,13.425926,2.271605,28.049383,0.0,,-1.450617,36.080713
US_KS_20009,2020-09-30,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,507,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,1,,-17,2,7.8,16.65,12.4,7.8,6.38,10.63,6.38,15.59,8.86,8.15,40.75,7.09,8.15,,40.4,8.86,6.73,18.314815,9.487654,27.12963,0.0,,2.679012,35.58506
US_KS_20009,2020-10-01,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,507,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,9,,-16,0,5.37,13.97,9.67,,6.45,10.39,5.37,8.96,5.73,7.16,35.82,7.16,9.31,6.45,35.46,5.01,,13.351852,5.320988,22.135802,0.0,,-1.314815,36.376331
US_KS_20009,2020-10-02,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,29,0,536,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,5,,-12,0,5.92,14.44,11.48,5.18,,5.55,6.29,12.59,7.77,6.66,29.98,7.03,10.37,10.74,35.54,6.66,,12.024691,2.117284,24.314815,0.0,,-0.475309,42.509928
US_KS_20009,2020-10-03,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,536,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,7,,1,,8.66,15.4,9.14,,,9.62,8.66,,8.18,,24.06,,12.03,,27.91,7.7,8.66,15.203704,8.87037,22.691358,0.0,,4.024691,47.304124
US_KS_20009,2020-10-04,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,536,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,,,-11,,8.62,10.89,9.98,,7.26,14.07,,6.35,,,32.22,,10.44,,46.29,,,12.475309,2.469136,23.567901,0.0,,3.376543,54.096917
US_KS_20009,2020-10-05,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,536,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,2,,-15,1,10.12,14.46,6.51,5.79,10.49,17.36,7.59,10.12,6.51,7.59,43.39,8.68,7.59,9.76,44.47,9.76,6.51,17.851852,9.728395,28.759259,0.0,,5.895062,45.513713
US_KS_20009,2020-10-06,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,31,0,567,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,14,,-14,-1,5.24,11.18,9.43,5.94,8.38,10.48,,9.08,,10.13,31.78,6.98,,5.94,50.99,4.89,5.24,18.932099,8.098765,30.351852,0.0,,7.401235,47.264944
US_KS_20009,2020-10-07,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,567,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,7,,-14,2,5.96,6.66,9.47,8.06,6.31,10.52,9.47,9.47,7.71,10.17,30.15,6.66,,12.97,42.07,8.06,9.47,20.740741,9.716049,34.771605,0.0,,7.635802,43.40336
US_KS_20009,2020-10-08,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,567,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,0,,-14,1,10.75,15.26,12.48,6.93,7.97,11.1,,13.87,8.32,10.05,28.08,9.02,9.71,,40.22,6.24,6.59,21.759259,12.802469,31.95679,0.0,,11.08642,50.924657
US_KS_20009,2020-10-09,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,34,0,601,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,1,,-14,1,11.59,13.76,10.5,5.07,7.61,8.69,,11.95,,12.31,25.35,7.61,5.79,,47.08,9.05,6.88,23.0,14.820988,31.790123,0.0,,11.475309,48.719793
US_KS_20009,2020-10-10,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,601,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,6,,4,,,14.85,,,,8.62,,17.72,,,22.98,,11.01,12.45,44.53,8.14,,19.598765,10.407407,28.296296,0.0,,12.709877,65.244086
US_KS_20009,2020-10-11,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,601,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,,,-4,,7.95,9.62,,6.27,,10.46,6.27,9.2,7.53,,20.91,6.69,9.62,,43.5,8.37,6.69,22.395062,15.555556,33.148148,0.0,,14.641975,61.775237
US_KS_20009,2020-10-12,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,38,0,639,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-1,,-19,4,6.79,12.16,13.23,7.15,5.01,12.87,11.8,12.16,,10.37,22.53,6.08,5.36,,47.91,5.72,7.15,16.814815,5.716049,28.018519,0.0,,1.148148,34.891611
US_KS_20009,2020-10-13,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,639,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,8,,-15,2,5.67,13.47,9.22,5.67,6.38,9.93,,6.74,,9.22,29.07,,7.8,6.03,41.12,5.67,,16.265432,5.753086,26.092593,0.0,,-0.753086,31.46896
US_KS_20009,2020-10-14,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,639,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,1,,-14,3,4.85,16.27,9.35,6.58,7.96,13.5,8.66,13.16,,6.58,29.08,7.27,10.04,4.85,41.2,,,18.067901,9.345679,28.320988,0.0,,3.135802,37.241501
US_KS_20009,2020-10-15,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,31,0,670,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,6,,-15,1,8.93,16.07,,5.71,5.0,6.07,5.0,7.14,,11.78,30.71,5.0,5.36,6.78,40.35,7.86,7.5,12.604938,7.932099,20.487654,0.0,,0.740741,44.438738
US_KS_20009,2020-10-16,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,670,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-2,,-21,3,7.74,,8.13,8.52,,6.58,,11.61,,7.74,26.32,,5.42,,35.61,,,10.679012,4.277778,18.95679,0.0,,-1.604938,42.432554
US_KS_20009,2020-10-17,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,670,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,6,,-2,,,8.95,7.54,,7.54,18.37,8.48,,,,18.37,,,,39.09,,,15.037037,9.45679,23.512346,0.0,,-1.290123,32.695174
US_KS_20009,2020-10-18,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,670,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,,,-13,,7.91,10.11,10.55,,6.15,14.51,,7.91,7.03,8.79,21.98,12.75,7.03,,50.11,6.59,9.67,8.524691,3.487654,18.62963,0.0,,0.444444,56.89609
US_KS_20009,2020-10-19,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,25,0,695,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-1,,-15,3,7.76,8.82,8.46,,,8.11,,8.46,,7.76,28.21,,6.35,,41.96,5.29,7.76,7.234568,4.95679,10.950617,0.0,,-3.049383,48.130504
US_KS_20009,2020-10-20,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,695,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,8,,-12,3,8.66,10.83,7.22,,5.42,9.02,,9.75,8.66,6.86,31.41,,,6.14,37.9,6.86,6.86,7.944444,4.197531,13.462963,0.0,,3.32716,72.729834
US_KS_20009,2020-10-21,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,15,0,710,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,4,,-13,3,4.83,10.01,11.05,6.21,,7.94,8.98,13.12,5.87,10.36,25.2,8.98,6.56,4.83,54.89,,5.18,7.790123,2.32716,12.820988,0.056444,,6.5,91.614569
US_KS_20009,2020-10-22,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,710,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,8,,-13,2,12.53,8.47,9.58,7.74,9.58,8.11,7.0,9.21,,8.47,29.48,5.53,7.74,10.69,42.38,7.37,9.21,15.62963,8.098765,26.216049,0.15875,,12.339506,81.119059
US_KS_20009,2020-10-23,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,13,0,723,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,4,,-17,4,11.94,9.47,5.77,,6.18,9.47,,6.18,,7.83,25.95,8.24,,9.88,45.71,,,4.475309,1.845679,9.234568,0.127,,-0.660494,69.348158
US_KS_20009,2020-10-24,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,723,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,4,,-2,,12.54,13.94,,,,7.43,10.22,6.5,,,19.51,,8.82,,39.02,7.43,6.97,1.969136,-2.506173,8.067901,0.084667,,-3.783951,65.718528
US_KS_20009,2020-10-25,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,723,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,,,-12,,,10.04,6.11,,8.73,12.22,,11.35,,6.98,26.18,,11.35,7.42,38.4,,8.29,1.432099,-1.148148,5.160494,0.0,,-1.932099,78.34453
US_KS_20009,2020-10-26,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,723,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-13,,-14,8,5.79,,5.79,9.54,9.54,11.24,,11.24,,8.86,24.52,8.51,,7.15,50.75,6.81,6.13,-4.160494,-6.481481,-0.444444,1.197429,30.48,-7.450617,77.904048
US_KS_20009,2020-10-27,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,28,0,751,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,1,,-12,5,10.68,13.43,7.58,5.17,5.86,13.09,6.2,15.15,7.58,10.68,31.34,5.51,7.92,8.27,35.48,4.82,6.2,-3.08642,-5.12963,1.222222,1.524,30.48,-7.691358,70.758895
US_KS_20009,2020-10-28,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,751,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,3,,-12,4,9.16,9.16,5.29,,8.46,8.1,5.29,12.68,,9.16,19.38,9.16,6.69,5.29,45.45,,8.46,2.240741,-2.753086,8.512346,1.778,30.48,-3.425926,67.212699
US_KS_20009,2020-10-29,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,751,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,11,,-13,2,8.51,15.25,12.06,7.09,7.09,12.77,,11.7,7.09,12.06,21.98,5.67,11.7,5.32,40.42,9.22,6.38,6.981481,2.277778,13.092593,14.280444,,0.080247,61.865721
US_KS_20009,2020-10-30,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,46,0,797,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,7,,-13,1,9.84,,9.08,,,,,6.05,,7.95,20.81,5.67,,,41.24,,,9.123457,0.691358,22.654321,0.931333,,1.58642,59.413718
US_KS_20009,2020-10-31,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,797,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,9,,1,,9.41,7.93,10.9,,7.43,15.36,9.41,,,,24.28,,9.91,7.93,38.65,,8.42,12.925926,6.604938,21.845679,0.028222,,3.253086,51.903507
US_KS_20009,2020-11-01,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,797,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,,,-11,,8.88,,19.98,9.77,6.21,15.09,7.99,6.66,,11.1,24.42,,11.99,,45.73,10.65,,7.833333,-0.611111,16.08642,0.0,,-3.154321,45.956471
US_KS_20009,2020-11-02,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,24,0,821,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-1,,-13,3,11.13,9.39,14.26,6.96,6.26,11.13,6.96,10.78,,7.3,25.73,6.61,7.3,,40.68,7.65,5.22,9.648148,0.555556,23.814815,0.0,,-0.345679,49.893821
US_KS_20009,2020-11-03,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,821,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,19,,-13,1,6.68,11.13,13.36,5.73,6.04,11.77,7.95,6.36,7.95,7.32,29.58,7.95,7.63,6.68,44.53,7.95,7.0,13.228395,3.074074,26.555556,0.0,,3.753086,52.724621
US_KS_20009,2020-11-04,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,39,0,860,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,0,,-16,3,8.62,9.9,11.5,4.47,6.07,11.18,5.75,9.58,,9.26,20.76,7.03,,5.11,41.2,,7.34,14.382716,6.469136,23.975309,0.0,,5.561728,55.4652
US_KS_20009,2020-11-05,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,68,0,928,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-4,,-15,3,6.15,10.59,7.51,7.51,,14.34,8.54,10.24,4.78,6.83,25.27,6.49,7.85,9.22,40.3,6.49,7.85,14.018519,4.388889,26.259259,0.0,,4.179012,52.034184
US_KS_20009,2020-11-06,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,928,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-5,,-14,4,10.32,8.6,8.26,7.22,,9.98,6.54,9.63,,,22.71,6.54,5.5,,35.44,8.26,,12.666667,2.580247,24.765432,0.0,,4.598765,58.920799
US_KS_20009,2020-11-07,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,928,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-4,,-10,,9.44,9.89,14.83,,,13.93,8.99,10.34,6.29,7.19,24.27,,7.64,,38.2,7.19,,17.271605,12.265432,23.882716,0.084667,,11.845679,70.535903
US_KS_20009,2020-11-08,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,928,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,,,-11,,7.71,9.0,10.71,7.71,9.43,12.86,6.86,11.14,7.29,8.57,30.42,7.71,7.71,6.43,51.85,8.57,9.43,17.216049,12.228395,23.969136,0.0,,10.882716,66.398329
US_KS_20009,2020-11-09,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,82,0,1010,7,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-4,,-15,5,8.64,17.62,10.97,5.65,4.65,9.64,,10.64,8.31,6.65,28.59,4.65,9.31,,44.21,10.3,4.65,17.364198,8.796296,22.623457,0.028222,,12.981481,75.497278
US_KS_20009,2020-11-10,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,46,5,1056,12,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,1,,-15,5,8.12,10.15,8.8,7.78,5.08,11.51,,10.49,6.43,9.14,23.01,,6.09,5.41,44.33,,,3.771605,0.04321,11.808642,10.272889,,0.271605,78.052245
US_KS_20009,2020-11-11,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,24,0,1080,12,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,1,,-22,6,7.21,9.62,10.99,4.81,,12.71,6.18,11.68,,9.96,28.52,8.25,,,43.98,7.56,,3.395062,-3.62963,13.191358,1.382889,,-2.277778,66.447418
US_KS_20009,2020-11-12,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,50,0,1130,12,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-3,,-18,5,9.29,11.7,7.92,7.57,5.51,17.9,6.54,14.45,7.23,9.29,25.81,7.57,7.57,,35.79,,5.16,5.111111,-1.018519,12.91358,0.0,,-0.802469,65.711778
US_KS_20009,2020-11-13,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,75,0,1205,12,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,1,,-19,6,5.66,8.49,10.62,9.91,5.31,10.97,6.37,10.97,7.79,9.2,21.95,,7.79,,37.16,6.02,4.96,0.462963,-6.685185,9.833333,0.0,,-5.135802,66.128937
US_KS_20009,2020-11-14,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,1205,12,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-3,,-5,,10.09,9.17,8.26,6.42,9.63,10.55,,11.01,7.34,,22.93,,,,35.78,,8.71,9.037037,1.216049,20.098765,0.0,,0.419753,54.867486
US_KS_20009,2020-11-15,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,0,0,1205,12,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,,,-9,,9.21,11.4,10.08,6.14,,10.96,,11.84,7.01,,30.68,8.77,,,39.89,9.21,,7.345679,-0.691358,14.666667,0.0,,-8.246914,32.206599
US_KS_20009,2020-11-16,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,80,0,1285,12,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,-2,,-15,4,8.68,12.84,8.33,,9.72,10.41,,11.46,,10.41,28.47,7.64,7.64,8.33,43.74,5.9,,8.296296,-0.382716,20.074074,0.0,,-5.975309,35.902304
US_KS_20009,2020-11-17,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2,18,1,1303,13,,,26394,13042,13352,3451,3550,3071,3192,2539,3651,3498,1887,1555,1070363,38.4667,-98.7667,2332,78.4125,6,,-14,4,6.87,9.61,14.08,6.87,6.18,15.79,8.24,9.96,7.55,6.52,24.03,8.58,8.24,9.96,46.0,8.58,8.24,9.462963,-0.179012,20.82716,0.0,,-3.17284,41.120213
