location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48013,2020-01-18,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,3.65,8.87,3.65,12.26,6.52,4.43,3.65,6.26,17.73,3.65,8.87,,,8.35,,3.91,,3.65,5.74,,,7.3,26.6,5.74,,7.04,,,5.74,39.64,4.96,,5.48,3.91,5.22,,18.604167,15.743056,22.020833,1.0795,,15.215278,80.74969
US_TX_48013,2020-01-19,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,5.09,9.93,,13.24,6.62,5.6,5.35,4.08,17.07,4.58,12.74,4.58,4.33,10.95,3.57,3.82,6.88,7.64,,3.82,,4.84,31.07,5.86,,7.64,4.08,6.11,4.84,42.28,,4.08,8.91,4.33,,,11.180556,5.25,19.451389,0.15875,,-2.340278,38.826455
US_TX_48013,2020-01-20,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,4.54,7.79,,14.07,8.66,3.25,4.98,5.2,16.67,3.03,12.34,,5.63,11.47,4.76,,6.06,5.41,4.76,4.11,7.36,12.12,23.59,7.36,,10.17,,4.98,3.46,41.77,5.2,7.79,3.46,7.58,5.84,,9.229167,2.715278,16.430556,0.0,,-3.819444,39.762652
US_TX_48013,2020-01-21,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,5.1,10.0,4.12,11.38,9.22,5.88,6.28,3.33,19.61,3.33,10.79,,5.69,8.43,2.75,4.51,7.65,2.94,3.53,7.06,2.75,8.04,27.85,4.71,3.33,8.83,4.12,7.26,4.71,41.58,3.14,8.63,7.06,3.53,4.51,,10.236111,3.361111,18.013889,0.0,,-0.194444,48.555741
US_TX_48013,2020-01-22,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,6.25,7.58,2.84,9.47,8.9,6.63,4.74,3.22,19.13,3.03,10.79,,4.74,13.26,4.17,6.06,5.49,3.22,,4.74,,7.2,30.49,5.11,3.6,7.39,4.74,4.54,3.41,41.1,6.06,8.14,2.65,5.3,7.58,2.65,12.479167,8.270833,16.381944,5.93725,,9.930556,84.544266
US_TX_48013,2020-01-23,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,3.25,9.74,3.63,10.7,9.55,3.82,2.67,4.77,21.77,,9.17,2.87,5.73,8.98,4.39,4.96,6.49,2.67,3.44,4.58,4.58,9.36,26.16,3.44,3.44,5.73,4.39,3.82,3.63,33.99,4.39,5.73,2.67,4.96,3.06,2.87,14.888889,8.659722,22.819444,6.731,,9.895833,72.156873
US_TX_48013,2020-01-24,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,,5.71,4.37,12.74,5.51,3.61,2.66,3.61,25.67,4.95,7.23,3.8,3.8,10.27,6.47,4.18,5.9,,4.56,6.85,,9.51,35.37,6.47,,6.47,,3.8,3.61,30.24,,3.61,4.95,4.18,4.75,4.37,12.402778,4.340278,21.368056,0.0,,4.590278,58.972995
US_TX_48013,2020-01-25,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,4.46,8.39,3.93,19.93,8.65,4.2,5.24,4.72,30.42,5.24,10.49,4.98,4.2,11.8,,7.6,5.77,,6.03,3.67,,8.13,46.67,7.87,,7.6,,,4.46,41.43,5.24,8.39,,3.93,,,12.263889,5.458333,19.4375,0.0,,6.763889,69.213553
US_TX_48013,2020-01-26,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,3.56,10.92,3.56,12.11,8.78,3.56,4.75,7.12,28.49,,6.88,,5.22,7.6,3.32,3.56,4.75,4.04,,4.75,,6.41,35.37,5.22,,6.41,3.32,,5.46,41.07,4.04,6.17,8.07,3.8,4.51,,17.819444,11.125,26.097222,0.762,,13.111111,74.014723
US_TX_48013,2020-01-27,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,5.3,8.71,,10.41,8.71,3.79,3.22,,23.85,3.79,10.41,,5.49,9.46,4.16,5.11,6.25,2.84,,3.79,3.41,8.14,36.91,5.49,,7.19,2.84,3.22,3.79,30.48,4.35,6.44,5.11,3.98,6.25,4.54,15.451389,7.118056,24.979167,0.03175,,8.895833,65.228178
US_TX_48013,2020-01-28,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,3.96,6.61,4.15,13.78,8.87,5.66,5.1,,20.58,4.53,7.74,3.02,6.42,8.12,4.34,6.42,4.91,,,4.91,,8.31,29.83,6.42,4.15,8.31,3.78,4.34,6.8,34.17,4.53,5.66,5.29,3.59,4.91,3.21,16.965278,11.840278,23.416667,4.79425,,10.9375,67.957358
US_TX_48013,2020-01-29,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,4.73,9.25,2.88,13.16,6.37,4.93,7.4,4.93,20.56,4.93,7.81,6.17,4.73,12.75,3.7,5.14,6.79,4.11,3.5,5.96,2.88,6.99,37.83,5.14,3.08,5.96,4.52,4.93,7.81,36.39,3.91,8.63,7.61,6.79,4.52,3.7,12.333333,5.305556,19.701389,0.127,,1.5,47.850142
US_TX_48013,2020-01-30,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,3.6,7.79,,13.99,7.2,3.6,7.0,,33.98,3.4,8.39,,4.8,9.99,3.2,5.0,5.6,,4.6,5.6,,7.0,31.18,3.6,3.2,6.0,3.6,4.2,4.4,37.97,4.0,5.6,4.2,4.8,3.4,2.8,8.791667,5.763889,15.569444,0.0,,4.215278,73.103883
US_TX_48013,2020-01-31,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,3.84,6.47,,6.47,4.85,3.84,5.06,6.88,30.13,5.26,8.9,3.44,,8.29,5.46,5.06,8.9,4.45,3.24,3.64,3.24,8.7,32.76,5.66,3.24,7.28,2.83,,4.04,33.16,3.64,5.06,,3.64,3.24,2.83,10.932099,8.111111,16.888889,0.0,,5.037037,67.018647
US_TX_48013,2020-02-01,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,4.95,6.51,,12.51,4.43,,5.73,4.69,22.93,3.91,6.51,4.95,6.25,10.94,3.91,7.29,5.99,3.91,,3.91,,7.29,31.79,,4.17,6.77,4.43,,6.77,40.39,4.17,7.04,7.29,3.91,7.29,,11.716049,2.975309,22.191358,0.0,,1.197531,48.658789
US_TX_48013,2020-02-02,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,4.41,11.76,,12.01,4.41,5.88,4.9,5.39,24.51,,10.54,,4.17,7.6,3.43,4.41,4.9,3.92,4.66,5.39,,6.13,34.06,,,7.35,3.43,3.43,,42.15,6.62,7.6,3.92,5.39,,5.64,13.154321,3.376543,24.376543,0.0,,-0.981481,38.134113
US_TX_48013,2020-02-03,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,5.05,8.49,5.46,11.32,10.51,3.64,3.84,,18.8,4.04,5.46,5.26,5.26,10.31,4.45,5.66,7.48,5.86,,5.26,3.23,9.1,38.42,,3.03,5.66,5.05,4.25,3.23,37.0,3.23,4.45,4.85,3.64,4.25,,17.246914,12.37037,22.796296,0.0,,9.604938,61.177303
US_TX_48013,2020-02-04,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,6.83,7.43,3.01,11.45,9.85,3.21,5.22,5.02,18.08,3.21,8.64,,,12.86,4.82,6.03,4.42,4.22,4.02,,4.02,9.04,24.51,3.01,4.02,7.63,4.82,4.42,4.42,42.8,3.42,3.62,5.63,5.83,,3.82,19.839506,14.296296,25.82716,0.084667,,16.012346,78.763969
US_TX_48013,2020-02-05,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,4.13,8.47,3.35,10.04,5.51,5.71,6.89,3.74,20.28,3.94,5.71,,,8.47,2.76,3.15,4.53,,,,,4.92,28.15,6.89,3.74,6.5,4.33,3.35,5.32,36.42,3.54,5.91,4.92,6.69,3.94,,9.419753,4.790123,22.771605,0.0,,4.802469,72.966916
US_TX_48013,2020-02-06,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,,8.81,,9.21,6.21,5.81,3.21,3.81,21.23,3.6,9.21,3.81,3.81,7.01,,3.0,5.81,3.0,4.61,4.01,,8.41,25.84,3.0,,8.21,3.21,4.61,5.61,33.85,5.01,7.61,4.01,3.6,4.01,,5.604938,-1.746914,15.679012,0.056444,,-3.759259,51.038791
US_TX_48013,2020-02-07,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,4.51,6.87,,10.98,5.88,3.53,4.71,4.51,20.2,4.71,4.71,3.33,3.53,7.65,3.92,4.51,3.73,4.12,2.94,5.3,,7.85,26.29,3.33,,5.49,3.33,3.14,3.92,35.31,3.53,6.08,6.28,3.92,4.71,2.75,9.814815,-0.518519,23.263889,0.0,,-2.851852,41.14984
US_TX_48013,2020-02-08,ChIJjdfg2mBzXYYRIeM2WooTSPs,Q108372,geoId/48013,US,United States of America,TX,Texas,48013,Atascosa County,US,USA,2,,,,,,,49083,24445,24638,7303,7405,6289,6381,5836,5974,5039,3196,1660,1657497,28.89,-98.53,3200,77.9625,,,,,,,11.66,4.41,15.55,6.48,4.41,4.67,4.41,26.43,,11.4,3.89,,14.25,5.7,4.92,6.74,4.41,,3.89,3.89,7.0,34.47,5.44,,9.59,,,4.67,33.69,3.63,7.26,4.92,7.26,5.44,3.89,13.709877,8.691358,21.654321,0.0,,5.993827,60.528863
