location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21195,2020-09-27,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,0,0,442,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-13,,-4,,,5.77,10.11,2.89,13.71,7.22,7.04,3.43,3.79,4.15,5.05,5.23,4.51,7.4,3.79,3.43,4.51,5.05,,9.92,5.77,3.25,4.51,2.89,5.41,3.43,4.15,3.43,9.92,24.9,7.94,3.79,10.11,,3.25,5.41,4.69,8.48,43.85,2.89,7.94,3.25,5.41,6.5,7.76,3.61,2.89,2.53,,18.527778,13.644444,24.305556,0.036286,,15.616667,83.289824
US_KY_21195,2020-09-28,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,8,0,450,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-16,2,-19,6,,5.06,6.22,4.05,12.58,8.53,5.35,3.18,3.04,6.94,8.1,4.05,3.76,5.93,3.62,3.76,3.62,3.47,,12.0,5.06,3.33,5.64,2.89,4.48,3.76,4.48,3.76,10.85,27.48,8.82,4.63,9.98,,4.63,5.93,3.33,4.92,47.0,5.5,7.38,4.34,7.52,6.51,7.23,2.02,3.04,2.89,,19.733333,15.722222,25.522222,0.381,,16.338889,80.879873
US_KY_21195,2020-09-29,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,8,0,458,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-5,2,-12,2,,6.59,7.16,4.63,9.12,8.42,4.77,3.23,3.79,5.89,5.47,5.89,3.37,7.86,,4.77,2.53,4.35,2.38,10.66,2.53,2.67,5.33,3.37,6.45,4.07,4.91,3.37,12.49,28.2,6.45,3.79,6.88,2.53,5.47,6.03,3.09,6.03,38.87,6.45,6.17,5.19,6.17,5.61,6.03,2.67,,2.81,2.25,13.344444,10.788889,21.794444,13.9065,,12.172222,92.743666
US_KY_21195,2020-09-30,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,9,0,467,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-13,0,-19,3,2.59,3.96,7.47,4.88,10.98,9.6,7.17,2.59,3.81,6.71,5.33,6.86,3.35,7.93,5.49,4.12,4.12,4.42,,11.13,3.51,,5.49,4.42,5.64,3.2,3.81,4.88,10.67,27.74,5.95,3.81,8.38,3.05,5.18,5.18,3.35,7.32,45.43,3.96,7.77,3.96,6.71,5.18,6.4,5.18,,3.2,,12.233333,7.733333,19.777778,5.376333,,8.394444,77.555673
US_KY_21195,2020-10-01,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,5,0,472,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,6,19,-15,-2,,5.76,7.92,2.74,11.23,7.63,6.05,2.02,2.16,3.46,3.17,5.62,,8.79,4.75,4.75,3.6,2.45,2.45,9.79,4.18,3.6,5.33,4.03,5.47,3.31,4.61,4.18,10.95,27.94,5.91,4.32,8.5,,4.61,5.47,2.88,5.47,38.6,3.75,7.06,5.91,6.34,5.47,6.63,4.18,,,,14.872222,9.061111,19.483333,0.0254,,8.422222,66.034825
US_KY_21195,2020-10-02,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,17,0,489,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-6,16,-14,0,,5.55,7.91,3.53,11.11,8.75,5.22,2.52,2.52,8.24,5.72,4.21,,9.59,4.04,4.71,2.52,3.03,,10.43,2.86,3.37,3.03,4.88,5.72,3.2,5.55,5.38,11.95,26.75,7.4,2.36,5.89,4.04,4.88,5.22,5.22,8.92,41.56,3.53,8.75,3.37,7.4,5.38,6.73,3.03,3.2,3.2,2.52,10.188889,5.05,16.833333,0.0,,4.672222,68.923062
US_KY_21195,2020-10-03,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,4,0,493,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-8,,1,,,5.61,8.04,5.05,11.78,8.23,6.36,,3.37,4.12,,4.68,,8.42,5.24,7.29,2.62,5.05,,8.23,3.74,2.81,3.74,4.86,5.42,5.61,5.05,4.12,8.6,23.75,6.73,3.37,8.6,,4.86,5.24,4.49,6.73,39.09,3.37,6.36,3.93,6.55,5.42,4.86,,2.81,3.37,2.81,9.566667,3.85,17.872222,0.0,,4.744444,72.288747
US_KY_21195,2020-10-04,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,2,0,495,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-6,,-4,,,5.4,8.1,4.5,11.15,9.18,5.4,4.14,2.88,3.78,4.32,2.88,2.7,9.71,5.22,3.42,5.22,6.48,,11.69,5.4,2.88,7.92,4.86,6.48,2.52,5.04,3.78,7.74,23.57,6.66,3.24,8.63,3.24,6.3,4.32,,6.12,39.76,3.96,8.28,4.14,3.96,4.5,6.3,2.52,6.48,2.88,,12.527778,5.383333,19.666667,0.0,,7.383333,71.034837
US_KY_21195,2020-10-05,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,11,0,506,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-3,10,-24,4,,7.26,6.65,4.08,11.49,9.98,6.05,3.02,3.63,7.86,4.69,5.9,3.78,7.86,3.78,4.08,3.33,6.65,,12.25,3.93,3.48,6.35,5.9,7.11,2.42,3.78,4.69,11.94,28.73,8.62,3.17,6.65,3.48,6.65,5.59,2.27,7.26,42.79,5.14,7.86,5.29,6.96,4.69,7.11,4.69,2.87,4.54,,11.594444,6.783333,18.338889,0.9144,,7.461111,75.876627
US_KY_21195,2020-10-06,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,21,0,527,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-3,8,-15,-1,,6.46,8.43,4.78,11.8,9.41,5.76,2.39,4.36,5.2,5.2,5.48,4.21,8.29,3.51,4.21,2.95,5.62,,12.08,4.07,3.09,5.34,6.6,5.48,3.65,2.95,3.23,9.69,30.49,6.46,4.07,7.87,,6.74,4.5,5.48,9.97,41.59,5.2,8.15,7.31,7.31,6.32,6.46,3.79,2.25,3.79,,12.7,6.161111,22.044444,0.0,,8.15,73.972045
US_KY_21195,2020-10-07,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,14,0,541,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-6,4,-20,2,,3.25,7.84,2.66,12.58,8.29,7.69,2.52,2.81,6.36,6.66,5.77,4.88,10.95,2.96,5.47,2.22,7.25,,14.06,3.4,2.66,5.33,6.07,5.03,5.33,4.88,3.4,9.32,28.55,6.95,3.25,7.1,3.11,5.03,5.47,3.11,7.25,41.58,6.66,7.69,2.96,6.51,7.1,6.21,3.85,2.22,5.33,2.22,16.6,9.3,23.977778,0.0,,11.216667,70.651879
US_KY_21195,2020-10-08,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,2,0,543,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-5,3,-18,0,,6.83,8.82,3.7,13.22,9.38,5.54,2.56,4.55,8.11,5.4,4.41,3.41,8.96,4.27,5.12,6.11,5.54,2.42,13.51,4.41,2.27,5.26,3.56,5.83,3.56,4.41,3.13,11.52,30.86,7.25,2.13,5.83,2.13,4.69,4.27,3.41,7.11,41.52,4.55,3.84,4.55,5.12,7.25,8.82,3.98,2.56,,,17.583333,11.711111,24.244444,0.0,,10.961111,65.334362
US_KY_21195,2020-10-09,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,14,0,557,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-18,0,-12,2,,5.72,7.3,4.29,12.16,7.44,4.43,3.29,3.43,4.29,4.72,3.43,3.15,9.01,3.43,4.58,4.0,6.01,,14.88,4.15,,5.58,3.72,4.43,3.15,5.15,,9.01,27.75,4.86,2.86,8.01,3.0,6.72,5.29,3.29,6.15,40.91,4.0,8.15,4.43,5.01,8.01,3.72,2.86,2.0,3.15,,15.488889,9.95,22.638889,0.0,,10.338889,71.713738
US_KY_21195,2020-10-10,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,10,0,567,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-17,,-5,,,5.7,9.68,3.63,11.23,6.39,8.29,2.76,3.11,5.87,3.97,4.66,4.32,8.29,3.97,3.63,3.63,4.15,,13.13,4.66,,5.7,3.8,4.49,3.8,3.63,,10.88,24.53,4.84,5.01,5.36,2.76,3.28,4.49,,8.29,39.56,4.66,4.66,2.42,7.6,9.68,4.66,,,4.15,,16.977778,13.2,20.255556,2.286,,15.133333,89.007581
US_KY_21195,2020-10-11,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,16,0,583,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-15,,-12,,,4.33,6.82,4.33,10.65,7.32,5.66,3.16,,5.16,6.16,6.32,4.66,8.15,,3.49,2.66,3.83,3.33,12.98,4.49,,7.65,4.16,3.83,5.16,5.16,2.66,8.65,25.62,6.32,4.49,7.49,3.16,5.82,5.32,3.16,6.99,43.75,5.16,5.99,3.83,8.32,5.99,7.32,4.33,3.16,2.99,,17.394444,15.711111,19.894444,17.526,,16.461111,94.334782
US_KY_21195,2020-10-12,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,2,0,585,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-15,2,-24,7,,2.68,7.5,4.15,15.0,8.44,4.02,4.55,5.09,4.96,3.21,5.49,3.48,12.19,3.48,6.83,3.08,5.49,2.28,14.6,4.29,4.15,3.88,3.75,6.03,2.14,4.29,3.48,11.65,33.21,7.77,4.55,9.64,4.42,4.42,4.69,3.62,6.29,41.38,5.89,6.16,3.75,5.49,6.83,4.96,2.41,,3.35,,18.05,15.222222,22.816667,5.61975,,16.322222,89.738248
US_KY_21195,2020-10-13,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,27,0,612,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-4,5,-12,2,2.18,3.82,7.92,3.28,11.6,12.42,4.64,2.32,4.23,6.55,5.19,6.01,,11.74,4.5,6.55,3.28,6.01,,13.51,5.6,3.82,4.37,5.46,4.78,,4.78,4.09,11.19,30.71,8.05,3.69,7.37,3.28,7.23,5.46,4.64,7.37,41.08,4.37,6.55,5.32,6.83,7.1,8.6,4.09,3.14,3.41,,15.672222,10.211111,21.094444,2.794,,11.483333,76.419801
US_KY_21195,2020-10-14,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,34,0,646,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-7,4,-20,3,,4.78,7.87,4.5,13.07,10.26,5.2,,4.92,7.03,6.18,6.18,,8.99,4.64,5.34,2.67,6.18,2.11,12.79,4.64,,7.31,5.06,3.65,3.93,3.23,2.53,9.84,28.1,8.57,3.79,6.6,2.67,6.6,5.76,3.37,5.9,41.16,5.06,6.04,2.53,7.87,6.88,6.46,3.51,2.95,3.79,,12.872222,6.35,23.1,0.127,,6.144444,63.918241
US_KY_21195,2020-10-15,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,20,0,666,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-4,8,-15,1,2.09,5.57,7.24,4.32,11.7,7.8,5.99,,7.52,6.68,4.04,4.6,2.65,10.72,4.74,6.13,2.09,5.01,2.79,9.89,4.18,2.09,5.43,4.74,5.15,4.32,5.01,3.62,8.08,30.36,7.38,3.76,7.24,3.06,4.6,5.57,3.2,8.91,39.97,6.55,7.1,4.88,6.13,6.55,6.27,2.51,2.23,3.76,,16.905556,8.488889,23.733333,0.0,,8.522222,58.215648
US_KY_21195,2020-10-16,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,11,0,677,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-18,-1,-14,4,,4.39,7.79,4.25,12.74,6.09,4.81,3.54,3.96,6.8,6.09,3.82,,11.47,4.11,5.66,2.83,4.39,,11.47,3.96,2.27,3.82,4.53,5.8,3.68,2.69,3.4,10.62,28.46,7.5,2.69,4.81,4.39,5.52,2.97,2.69,6.51,38.93,4.67,6.8,3.68,6.8,7.08,6.65,4.39,2.41,,,11.344444,7.355556,18.877778,2.9845,,5.911111,69.440842
US_KY_21195,2020-10-17,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,2,0,679,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-14,,-3,,,4.09,8.18,3.91,11.74,7.65,6.23,,2.85,4.09,6.05,3.38,3.38,10.85,2.85,3.38,4.45,4.27,,11.03,5.69,3.38,6.05,3.73,4.45,3.2,5.16,2.49,6.76,26.33,6.94,3.2,10.49,,4.8,4.45,2.67,3.73,38.6,5.16,7.29,5.34,5.69,4.62,6.05,3.56,2.85,,,6.944444,0.466667,14.85,0.8382,,-1.161111,56.619081
US_KY_21195,2020-10-18,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,-1,0,678,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-17,,-8,,,6.06,8.83,,9.53,7.45,4.16,,,4.68,5.89,,3.12,12.3,5.37,5.89,2.94,5.72,,10.74,5.02,3.29,5.37,6.41,3.12,5.02,5.54,,10.74,29.96,6.93,2.94,7.27,,4.33,5.37,2.42,5.02,37.93,5.54,7.45,3.29,6.41,5.02,5.37,3.64,3.98,3.81,3.12,10.411111,2.211111,18.166667,0.0,,2.2,57.286819
US_KY_21195,2020-10-19,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,0,0,678,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-17,2,-22,7,2.98,4.97,6.68,3.69,14.35,10.37,5.54,4.12,5.11,7.53,6.96,5.11,3.27,11.22,3.41,6.82,,6.25,2.7,14.77,3.12,2.27,7.24,4.83,6.25,5.4,5.68,3.41,9.23,31.39,7.39,2.13,7.39,4.54,8.81,6.11,2.7,7.39,43.18,4.26,6.68,3.98,5.54,8.1,6.53,5.4,2.7,3.55,,15.588889,8.666667,22.661111,0.056444,,8.738889,64.10517
US_KY_21195,2020-10-20,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,35,0,713,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-10,2,-17,2,,6.49,7.34,4.8,13.69,11.86,6.35,3.81,2.4,5.5,6.49,5.79,2.82,10.87,4.8,6.21,3.11,6.63,3.39,13.83,5.08,2.82,5.22,3.95,3.11,3.25,5.22,3.81,13.41,31.2,6.35,3.95,9.74,2.54,7.2,4.94,4.8,9.04,42.91,4.94,8.89,4.8,7.06,7.06,4.94,3.39,2.4,2.12,,17.261111,11.272222,24.072222,0.127,,11.861111,70.793315
US_KY_21195,2020-10-21,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,36,0,749,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-16,-4,-20,4,2.0,7.7,7.41,2.99,12.26,10.26,8.12,2.42,3.56,6.27,7.98,4.28,4.28,13.11,2.99,8.27,3.28,6.84,2.28,13.39,5.27,3.42,5.56,4.99,5.84,3.56,5.42,4.84,10.97,36.62,11.12,3.71,8.69,4.84,5.56,6.55,5.99,5.56,47.88,4.7,7.84,6.98,5.99,7.12,6.13,6.41,4.99,5.13,,18.277778,11.583333,25.594444,0.381,,12.211111,68.024293
US_KY_21195,2020-10-22,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,10,0,759,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-9,-2,-16,2,2.27,5.11,6.38,5.39,12.2,7.94,5.25,2.98,3.12,6.53,5.96,5.25,3.69,10.64,4.4,5.25,2.98,6.1,2.27,10.92,3.12,2.41,6.53,4.4,6.81,4.11,5.39,3.12,10.92,30.5,10.07,2.41,8.37,3.69,7.24,5.82,3.55,5.96,42.13,4.54,6.53,5.39,6.67,4.4,7.52,3.83,4.11,3.4,2.27,18.05,12.733333,24.694444,0.0,,12.444444,70.261011
US_KY_21195,2020-10-23,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,27,0,786,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-22,-1,-16,5,,3.7,4.44,5.04,11.7,8.29,6.22,,4.44,6.07,4.59,5.33,3.7,11.26,4.0,5.78,3.26,4.59,2.81,14.96,3.55,3.26,5.92,2.96,5.04,5.18,6.22,2.07,8.74,31.69,7.55,3.26,6.96,3.41,6.81,5.92,2.52,6.22,40.43,4.89,7.41,3.41,8.14,5.33,7.41,4.15,2.37,3.55,2.22,19.319444,13.423611,25.979167,0.0,,13.284722,68.203015
US_KY_21195,2020-10-24,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,20,0,806,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-20,,-11,,,6.9,5.52,4.66,10.87,6.9,4.31,3.45,,6.55,6.38,4.48,,10.35,4.14,4.48,5.0,6.21,,8.79,5.86,2.76,5.35,3.97,4.83,2.93,5.35,5.0,7.93,27.94,7.93,,7.76,4.83,4.83,5.69,2.93,6.73,37.94,3.62,7.24,3.79,6.73,3.97,4.48,4.31,3.28,4.31,3.62,15.183333,11.166667,21.816667,4.572,,13.438889,89.40316
US_KY_21195,2020-10-25,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,12,0,818,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-19,,-12,,,7.5,8.01,2.73,12.78,9.03,5.96,4.94,5.62,8.52,5.96,6.64,2.73,12.95,3.58,6.64,4.09,5.11,3.92,10.22,4.26,2.9,5.11,2.73,4.94,3.92,3.92,3.24,6.3,30.66,6.64,4.26,5.62,3.07,5.45,6.13,3.75,5.96,44.12,4.77,6.3,5.11,7.84,5.11,6.3,3.07,,3.58,,12.516667,10.35,19.944444,1.5748,,11.072222,91.199071
US_KY_21195,2020-10-26,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,3,0,821,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-17,-1,-23,5,,6.07,6.99,2.77,8.57,9.89,7.12,2.11,2.64,7.65,8.84,5.28,6.2,9.37,4.62,6.07,3.03,4.49,,12.53,4.35,2.51,7.39,6.07,5.67,4.62,6.59,4.09,12.27,31.26,5.54,3.03,9.76,4.49,5.41,6.86,3.3,7.91,44.19,6.33,9.1,3.56,7.25,5.14,7.12,3.56,3.69,4.35,,13.938889,10.988889,18.288889,1.2192,,12.016667,88.532231
US_KY_21195,2020-10-27,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,47,0,868,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-8,2,-13,2,,5.6,6.67,2.4,11.47,9.2,6.0,2.27,3.6,6.53,6.13,8.27,4.8,10.27,5.47,5.2,3.33,6.8,,12.13,5.47,3.73,6.4,5.6,4.93,4.4,5.33,4.4,10.8,29.33,9.07,2.93,7.73,2.93,6.53,6.13,4.4,7.6,43.86,5.47,7.33,5.07,6.8,8.93,7.47,3.87,4.4,4.0,2.27,14.427778,11.027778,20.016667,0.0254,,12.372222,87.640433
US_KY_21195,2020-10-28,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,60,0,928,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-11,-1,-21,4,,5.54,8.03,4.85,11.77,8.59,6.23,2.35,5.12,6.37,4.99,6.79,3.19,9.97,4.57,4.85,4.16,4.02,,18.42,5.96,4.85,6.65,3.74,4.71,3.74,4.85,3.46,11.36,28.95,7.76,4.85,4.02,4.57,5.68,6.09,3.88,7.62,46.26,4.71,5.4,2.91,7.89,5.96,6.79,2.91,3.32,3.05,2.49,15.211111,11.866667,17.966667,0.677333,,13.822222,91.512105
US_KY_21195,2020-10-29,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,35,0,963,3,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-12,-9,-21,3,2.09,5.86,7.81,4.88,11.85,10.6,6.14,3.49,4.74,8.37,3.63,5.16,5.02,10.32,5.16,7.11,3.49,5.3,,14.22,3.77,2.51,5.58,4.32,5.16,4.46,3.49,3.77,12.55,32.63,9.76,4.74,11.43,3.77,8.09,5.3,2.65,5.58,49.08,5.16,8.79,2.65,7.25,8.65,6.69,3.49,4.04,3.07,3.35,17.166667,14.344444,20.455556,27.686,,16.5,95.906827
US_KY_21195,2020-10-30,ChIJZVoNvLVlRYgRw62onBS_BEA,Q496729,geoId/21195,US,United States of America,KY,Kentucky,21195,Pike County,US,USA,2,41,1,1004,4,,,58905,28759,30146,6522,6979,6836,6791,7934,8660,8226,4708,2249,1846577,37.46902,-82.39587,561,2043,72.678947,-14,3,-17,4,,5.4,6.0,4.05,13.34,8.24,7.64,,4.5,5.55,5.1,6.15,3.3,8.85,3.9,5.4,3.0,5.55,,11.69,4.35,3.0,4.8,3.6,4.8,4.65,6.9,3.45,10.34,26.38,7.64,2.1,6.75,2.25,4.5,5.4,3.3,6.0,35.98,4.65,6.15,4.8,6.15,5.25,6.0,3.0,2.55,2.4,,8.944444,6.011111,16.494444,18.7325,,6.716667,86.27553
