location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12039,2020-01-24,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,4.64,9.58,,12.19,8.71,4.93,5.22,,14.8,7.55,,11.9,4.64,,,4.06,,9.0,8.13,29.61,7.55,10.74,6.97,5.81,5.81,34.25,,8.71,,4.64,6.68,14.493827,11.154321,20.228395,2.751667,12.027778,84.574644
US_FL_12039,2020-01-25,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,,9.78,,11.0,,5.2,,7.03,22.61,12.22,,10.7,,4.58,4.58,6.42,8.56,,4.89,28.11,,8.56,,,7.03,40.03,5.2,6.72,5.81,,,9.407407,3.259259,15.777778,0.818444,3.425926,66.39856
US_FL_12039,2020-01-26,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,7.58,6.49,,11.37,5.68,5.14,5.95,5.41,17.05,6.76,3.79,7.31,3.79,6.49,4.33,,6.22,7.04,7.58,28.95,5.14,12.18,,4.33,4.87,37.61,,5.41,7.31,5.95,4.33,7.95679,1.932099,14.253086,0.0,2.583333,69.116968
US_FL_12039,2020-01-27,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,6.33,5.78,4.13,9.36,10.73,5.78,6.06,,20.92,8.53,,11.01,5.23,,5.5,4.4,4.96,,10.46,28.35,6.33,7.71,4.68,4.13,5.5,41.01,,6.06,8.26,7.16,,10.308642,8.271605,14.481481,0.931333,7.361111,82.947487
US_FL_12039,2020-01-28,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,5.59,9.22,,8.11,9.22,5.03,6.43,6.15,22.08,8.94,,9.78,8.11,,,4.19,,4.75,12.58,38.01,5.59,8.38,,,4.47,46.96,3.91,19.57,8.38,4.47,5.03,9.722222,2.45679,17.771605,0.4445,4.12037,68.564542
US_FL_12039,2020-01-29,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,6.05,4.12,3.88,8.72,5.57,5.57,6.3,,18.89,8.96,,10.17,,4.36,6.05,3.39,,3.63,11.14,52.07,7.02,5.33,,4.12,4.6,38.75,,26.88,3.88,3.88,5.57,7.475309,3.111111,13.598765,0.762,4.0,80.5366
US_FL_12039,2020-01-30,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,4.88,7.17,,9.75,9.75,6.31,7.74,,26.38,10.61,,14.05,,6.88,,,4.01,4.01,10.32,34.13,7.46,6.02,4.88,6.6,5.45,39.29,,8.03,4.88,6.6,4.88,10.407407,5.660494,16.950617,4.656667,6.611111,78.173461
US_FL_12039,2020-01-31,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,6.35,7.41,,9.26,4.24,5.29,4.76,,30.7,7.68,,6.62,,3.71,5.03,6.35,10.06,,6.88,30.18,5.82,7.15,5.03,4.24,,35.73,5.03,4.76,4.24,3.97,5.03,10.277778,7.932099,13.388889,0.508,7.509259,83.940375
US_FL_12039,2020-02-01,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,4.32,6.9,,8.63,11.22,4.03,4.03,,26.47,9.78,4.32,7.48,4.89,6.33,6.04,,10.07,,5.18,29.34,5.18,6.33,,,,32.51,4.03,6.62,4.6,,,7.802469,6.734568,10.253086,2.7305,6.453704,92.55441
US_FL_12039,2020-02-02,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,,10.18,,9.89,6.78,4.8,,,21.76,8.2,4.24,8.48,,6.78,,4.8,,3.96,9.33,22.89,3.96,8.76,4.24,4.52,,41.55,,,4.8,5.93,7.07,9.037037,2.104938,17.753086,0.0,3.416667,68.948404
US_FL_12039,2020-02-03,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,3.87,8.78,,13.94,6.71,6.2,4.39,,22.2,9.81,5.42,5.94,3.87,5.42,4.91,5.94,4.13,,9.81,30.73,8.52,7.23,5.16,4.39,5.68,38.21,3.62,4.91,5.16,3.62,4.39,11.783951,3.037037,22.666667,0.0,5.111111,63.995965
US_FL_12039,2020-02-04,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,3.92,9.24,5.88,11.2,11.48,5.88,6.16,,19.6,10.64,5.6,12.04,4.76,4.48,,7.56,4.2,5.04,8.96,22.12,5.04,6.72,7.0,7.0,5.32,36.96,3.92,6.44,6.16,,5.6,14.703704,8.123457,21.796296,0.0,11.388889,80.65803
US_FL_12039,2020-02-05,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,5.41,5.41,3.79,10.83,8.12,5.68,5.41,5.96,16.78,8.66,,7.04,4.87,6.5,4.87,6.5,,5.96,10.02,28.69,7.58,6.5,4.87,14.62,4.6,39.25,4.87,6.5,5.14,4.6,7.85,17.679012,14.401235,22.376543,1.651,15.361111,86.120043
US_FL_12039,2020-02-06,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,4.51,7.02,,11.03,5.26,4.01,3.76,,18.79,5.76,,6.77,,4.76,5.26,4.01,5.76,4.01,10.02,26.06,7.27,7.77,4.26,5.26,4.51,35.83,4.01,5.51,5.51,4.26,3.76,20.697531,16.777778,24.5,15.282333,18.916667,88.666805
US_FL_12039,2020-02-07,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,4.25,5.94,,14.15,5.94,7.36,,,15.28,6.51,5.09,9.06,4.81,5.38,4.25,,4.81,,11.04,26.61,7.36,6.79,,,3.96,39.06,4.25,11.04,5.38,4.81,6.23,10.734568,4.771605,18.123457,23.918333,4.166667,65.581842
US_FL_12039,2020-02-08,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,7.13,8.02,,8.02,9.5,6.53,5.35,4.75,16.93,10.69,6.24,5.94,5.94,8.32,,,6.24,,5.64,25.54,8.32,8.02,,4.75,4.16,42.47,,5.35,6.53,,,7.654321,0.722222,17.845679,0.0,1.351852,64.717399
US_FL_12039,2020-02-09,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,6.65,7.8,,11.27,10.4,5.49,8.96,,16.47,7.51,,8.38,6.36,,6.07,4.91,7.51,4.05,8.38,23.7,,8.96,5.78,,6.07,36.99,,7.8,6.07,,,11.790123,4.771605,20.419753,0.0,5.305556,64.782795
US_FL_12039,2020-02-10,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,4.97,8.57,,10.5,9.95,7.46,8.02,6.08,18.24,9.12,3.87,8.29,,5.8,3.87,,4.7,6.08,7.74,34.28,6.63,8.85,3.87,,4.15,37.59,6.63,17.69,6.63,7.46,4.97,15.277778,8.783951,24.061728,0.0,10.75,74.36477
US_FL_12039,2020-02-11,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,3.59,9.22,,9.99,7.43,8.45,6.66,6.92,18.7,10.25,3.84,9.73,4.1,6.66,4.36,4.61,5.12,4.36,10.25,30.74,,5.63,4.1,4.36,5.89,36.63,,8.45,6.4,,5.89,20.055556,15.493827,26.006173,0.0,17.287037,83.180299
US_FL_12039,2020-02-12,ChIJ9ZzF0Q7C7IgRpibXdrVNPtM,Q501848,geoId/12039,US,United States of America,FL,Florida,12039,Gadsden County,US,USA,2,,,,,,,45993,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846,1210697,30.58,-84.61,1369,75.622222,,,,,,4.88,7.57,,7.81,8.05,3.66,5.37,5.86,10.98,5.61,4.64,11.23,,3.66,,,,3.66,9.76,28.31,5.61,6.83,3.66,5.13,5.13,33.68,,4.88,4.64,5.37,5.61,20.487654,16.845679,24.790123,0.0,18.296296,85.958458
