location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05123,2020-01-26,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,,13.53,10.63,22.23,8.22,35.28,,7.461111,4.155556,11.05,0.536222,,5.583333,87.987709
US_AR_05123,2020-01-27,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,,15.18,,22.96,7.0,30.35,6.62,9.25,5.494444,14.377778,0.762,,6.627778,83.709328
US_AR_05123,2020-01-28,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,9.19,15.7,6.51,33.7,8.43,27.57,15.32,6.016667,1.905556,12.0,0.0,,4.127778,88.068993
US_AR_05123,2020-01-29,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,6.33,18.61,10.05,29.41,,24.94,13.03,6.0,4.316667,8.75,1.834444,,4.538889,90.533018
US_AR_05123,2020-01-30,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,9.02,7.89,28.95,9.78,31.95,,23.68,,4.616667,3.433333,6.538889,0.4572,,3.372222,91.70834
US_AR_05123,2020-01-31,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,6.33,29.4,8.56,21.95,5.58,19.35,,6.172222,4.555556,8.477778,1.632857,,5.072222,92.747175
US_AR_05123,2020-02-01,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,10.37,8.3,18.67,,28.01,,35.79,,7.988889,4.461111,12.683333,0.508,,3.905556,75.525679
US_AR_05123,2020-02-02,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,8.5,,20.01,,23.51,,21.01,,10.272222,3.244444,20.75,0.0,,2.333333,58.033604
US_AR_05123,2020-02-03,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,,17.14,8.57,19.38,6.71,36.15,,14.655556,10.394444,19.916667,0.0,,7.716667,63.466367
US_AR_05123,2020-02-04,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,5.55,14.92,5.21,15.27,,24.29,5.21,16.272222,13.75,18.083333,0.762,,14.394444,88.756433
US_AR_05123,2020-02-05,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,8.08,13.0,6.32,15.46,,25.65,5.62,7.672222,4.766667,14.811111,22.134286,,7.277778,97.340716
US_AR_05123,2020-02-06,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,6.77,13.54,8.55,24.93,6.77,27.07,,2.969136,1.709877,4.808642,8.41375,,1.796296,92.05992
US_AR_05123,2020-02-07,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,6.84,,10.45,,21.25,6.48,22.69,,2.154321,-0.864198,7.358025,1.100667,,-2.104938,73.536504
US_AR_05123,2020-02-08,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,8.89,12.03,,19.35,,32.95,,4.993827,-0.358025,11.469136,0.028222,,-0.197531,69.222892
US_AR_05123,2020-02-09,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,13.78,8.48,11.13,7.95,25.96,7.95,39.21,,10.462963,3.851852,19.987654,0.0,,4.0,64.433138
US_AR_05123,2020-02-10,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,7.5,7.5,12.13,,18.56,,23.91,6.78,13.271605,7.635802,16.962963,13.462,,12.061728,92.390316
US_AR_05123,2020-02-11,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,10.47,15.16,10.47,23.46,,27.43,,5.444444,3.461111,8.505556,11.466286,,3.622222,88.282874
US_AR_05123,2020-02-12,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,5.38,7.88,11.83,8.96,19.0,9.68,24.73,,5.661111,4.194444,8.722222,4.064,,4.533333,92.515812
US_AR_05123,2020-02-13,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,6.13,6.49,12.63,,26.34,,27.78,,5.483333,3.594444,7.477778,19.3675,,2.727778,82.539408
US_AR_05123,2020-02-14,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,,,,,,9.01,12.38,5.63,13.88,,18.39,,-1.316667,-5.527778,3.733333,0.127,,-7.094444,65.025555
US_AR_05123,2020-02-15,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,-4,-2,-3,3,9.6,12.13,14.66,8.59,18.2,,27.29,,2.344444,-3.6,12.35,0.0,,-4.133333,63.068151
US_AR_05123,2020-02-16,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,5,17,4,-2,,9.35,15.75,8.86,22.15,8.37,26.09,,10.333333,6.771605,14.598765,0.084667,,4.62963,68.184363
US_AR_05123,2020-02-17,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,-4,-5,3,-14,,9.44,13.04,9.44,25.62,9.44,36.41,7.64,11.135802,7.364198,15.993827,0.112889,,9.641975,90.589029
US_AR_05123,2020-02-18,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,-11,-7,6,3,,10.28,11.7,8.86,19.85,5.32,24.11,,12.222222,6.45,15.972222,4.354286,,11.233333,93.705366
US_AR_05123,2020-02-19,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,6,-2,2,5,5.21,10.43,7.99,7.99,18.77,,26.76,,5.883333,2.05,11.222222,10.978444,,1.166667,71.870762
US_AR_05123,2020-02-20,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,3,3,1,3,,7.47,16.43,,26.89,,25.02,,5.422222,1.527778,8.677778,1.233714,,0.194444,69.447053
US_AR_05123,2020-02-21,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,-3,-7,-5,3,10.81,7.83,10.43,8.57,19.38,8.57,21.98,12.67,0.461111,-4.055556,5.6,1.0668,,-6.511111,59.752754
US_AR_05123,2020-02-22,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,-5,-13,2,0,,13.53,17.39,,28.98,8.7,30.43,,1.961111,-4.455556,10.744444,0.0,,-4.094444,64.631713
US_AR_05123,2020-02-23,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,-8,10,-1,0,,,17.07,,22.44,,27.8,,7.094444,4.277778,10.522222,0.0,,2.422222,72.462703
US_AR_05123,2020-02-24,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,0,-2,6,5,,,8.37,5.46,17.83,8.73,33.47,5.46,10.555556,7.277778,17.266667,8.926286,,9.6,93.873643
US_AR_05123,2020-02-25,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,13,-8,7,7,,6.12,15.31,9.19,29.09,,27.56,,10.627778,8.372222,14.816667,3.499556,,6.977778,78.242981
US_AR_05123,2020-02-26,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,30,12,6,11,,6.68,18.94,5.94,30.45,7.43,25.63,6.31,5.805556,3.588889,9.588889,0.0254,,1.877778,76.047993
US_AR_05123,2020-02-27,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,24,18,2,10,6.71,7.09,22.38,5.59,30.58,,26.48,5.97,3.027778,-2.133333,9.4,0.0508,,-3.761111,61.079014
US_AR_05123,2020-02-28,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,17,10,-1,5,,6.11,19.46,,31.3,,24.43,,7.205556,2.088889,13.066667,0.0,,-0.95,56.271439
US_AR_05123,2020-02-29,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,22,7,11,12,,7.98,13.96,,31.9,7.48,26.42,7.98,8.816667,1.427778,16.388889,0.0,,0.872222,57.628557
US_AR_05123,2020-03-01,ChIJY19V7Uz61IcR4wrfWGF7ZxQ,Q61145,geoId/05123,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2,,,,,,,25997,14281,11716,3159,3007,3503,3876,3343,3397,3045,1740,927,1818429,35.026667,-90.704167,1664,75.216667,22,32,15,-5,,,27.16,9.05,33.19,,29.17,,12.744444,5.922222,21.016667,0.0,,4.972222,59.760896
