location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18015,2020-11-07,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,8,0,514,13,,,0,0,0,0,0,0,1,3,2,2,1,3,8,19,15,69,67,97,86,67,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,4,225,285,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-17,,,,,19.28,,30.52,,12.919753,4.117284,22.91358,0.0,,6.469136,64.97374
US_IN_18015,2020-11-08,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,4,0,518,13,,,0,0,0,0,0,0,0,2,1,1,1,3,8,19,15,69,67,99,87,68,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,227,287,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-15,,7.93,10.05,13.75,21.15,,35.43,,15.32716,5.932099,25.462963,0.0,,9.148148,66.714483
US_IN_18015,2020-11-09,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,13,0,531,13,,,0,0,0,0,1,3,2,4,1,1,1,3,8,19,16,72,69,103,88,69,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,4,236,291,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-26,8,,7.66,9.09,26.31,8.13,35.88,,17.62963,9.925926,25.030864,0.0,,11.753086,68.590928
US_IN_18015,2020-11-10,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,25,0,556,13,,,1,0,1,2,0,6,5,3,2,2,2,3,9,21,16,78,74,106,90,71,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,10,251,301,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-26,7,10.15,7.73,11.6,26.58,7.25,42.05,9.18,19.87037,13.351852,24.475309,0.0,,14.882716,73.14713
US_IN_18015,2020-11-11,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,18,0,574,13,,,0,0,0,0,3,5,7,2,0,0,2,3,9,21,19,83,81,108,90,71,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,12,257,313,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-27,7,7.13,8.02,12.48,21.84,,45.45,8.02,8.135802,1.839506,22.376543,3.664857,,5.376543,82.860754
US_IN_18015,2020-11-12,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,16,0,590,13,,,0,0,0,0,2,6,1,0,3,4,2,3,9,21,21,89,82,108,93,75,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,12,261,325,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-22,6,9.62,10.08,,22.45,,37.11,7.33,2.376543,-3.030864,11.895062,0.084667,,-0.858025,79.385485
US_IN_18015,2020-11-13,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,11,0,601,13,,,0,0,0,0,0,3,2,3,0,0,2,3,9,21,21,92,84,111,93,75,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,6,266,331,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-22,,13.54,8.58,9.03,19.41,8.13,37.02,,3.864198,-1.67284,8.691358,0.0,,0.228395,77.379434
US_IN_18015,2020-11-14,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,12,0,613,13,,,0,0,0,1,0,2,1,1,2,2,2,3,9,22,21,94,85,112,95,77,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,8,270,339,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-18,,8.47,10.46,7.97,18.43,8.97,39.85,,0.191358,-5.41358,7.777778,0.127,,-1.82716,86.512304
US_IN_18015,2020-11-15,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,3,0,616,13,,,0,0,0,1,0,0,0,1,1,0,2,3,9,23,21,94,85,113,96,77,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,273,339,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-27,,9.02,,,10.02,7.52,37.59,,8.54321,4.450617,13.222222,11.43,,5.5,81.427105
US_IN_18015,2020-11-16,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,14,0,630,13,,,0,0,0,1,0,0,5,4,3,1,2,3,9,24,21,94,90,117,99,78,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,8,279,347,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-25,6,7.81,,10.57,28.03,10.57,39.51,7.35,4.5,0.024691,11.895062,0.649111,,-1.320988,66.489728
US_IN_18015,2020-11-17,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,22,0,652,13,,,1,0,2,0,0,2,6,6,3,2,3,3,11,24,21,96,96,123,102,80,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,8,293,355,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-24,8,11.42,9.13,8.22,18.72,6.85,36.53,12.33,3.716049,-0.54321,9.308642,0.0,,-2.814815,62.504844
US_IN_18015,2020-11-18,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,15,0,667,13,,,0,0,0,0,0,6,3,1,3,1,3,3,11,24,21,102,99,124,105,81,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,5,303,360,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-26,8,,11.76,8.94,26.34,8.94,33.4,,2.87037,-1.783951,9.432099,0.0,,-3.617284,62.706316
US_IN_18015,2020-11-19,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,14,0,681,13,,,0,0,1,0,0,3,2,1,2,3,3,3,12,24,21,105,101,125,107,84,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,8,309,368,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-26,8,10.51,,10.51,16.46,,31.54,7.31,10.407407,1.024691,18.395062,0.028222,,-3.148148,38.765476
US_IN_18015,2020-11-20,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,15,0,696,13,,,0,0,1,0,0,3,2,2,3,3,3,3,13,24,21,108,103,127,110,87,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,10,314,378,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-28,,,,,26.4,7.07,36.78,7.07,14.407407,7.740741,18.240741,0.0,,2.185185,43.727547
US_IN_18015,2020-11-21,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,6,0,702,13,,,1,0,0,0,0,2,0,0,3,0,4,3,13,24,21,110,103,127,113,87,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,317,381,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-21,,7.9,10.01,,23.71,,34.24,,8.024691,5.777778,15.561728,0.874889,,2.901235,70.293353
US_IN_18015,2020-11-22,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,12,0,714,13,,,0,0,0,0,1,3,0,1,3,2,4,3,13,24,22,113,103,128,116,89,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,4,325,385,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-23,,11.28,8.34,8.34,13.24,,31.88,,3.703704,1.580247,6.864198,11.176,,2.061728,89.104131
US_IN_18015,2020-11-23,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,18,0,732,13,,,1,0,0,1,0,5,1,2,3,4,5,3,13,25,22,118,104,130,119,93,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,9,334,394,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-23,7,9.2,10.12,,27.61,,29.91,7.82,3.419753,-0.018519,7.432099,2.935111,,1.17284,85.339134
US_IN_18015,2020-11-24,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,17,0,749,13,,,0,1,1,0,1,3,3,0,3,3,5,4,14,25,23,121,107,130,122,96,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,9,342,403,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-27,8,8.9,14.06,,19.21,,34.21,7.03,3.518519,-0.104938,7.302469,0.3556,,1.493827,86.988348
US_IN_18015,2020-11-25,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,13,0,762,13,,,0,0,0,2,0,2,5,2,1,1,5,4,14,27,23,123,112,132,123,97,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,6,349,409,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-36,9,16.64,,,16.15,,29.36,9.3,8.555556,3.895062,12.098765,4.0132,,6.993827,90.018506
US_IN_18015,2020-11-26,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,2,0,764,13,,,0,0,0,0,0,0,0,0,1,0,5,4,14,27,23,123,112,132,124,97,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,350,410,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-86,,,9.49,10.54,15.28,,32.68,,8.092593,6.524691,11.604938,10.3632,,6.962963,92.659561
US_IN_18015,2020-11-27,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,15,0,779,13,,,2,0,0,1,1,3,1,0,4,0,7,4,14,28,24,126,113,132,128,97,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,11,354,421,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-61,,9.91,8.92,,15.37,,39.65,9.91,6.277778,3.691358,8.82716,0.0,,3.771605,84.313253
US_IN_18015,2020-11-28,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,18,0,797,13,,,0,0,1,1,1,4,5,2,2,2,7,4,15,29,25,130,118,134,130,99,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,7,365,428,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-21,,8.63,,8.12,22.85,,37.58,,2.358025,-2.728395,8.462963,0.0,,-0.944444,79.099961
US_IN_18015,2020-11-29,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,9,0,806,13,,,0,0,0,0,0,3,0,1,2,2,7,4,15,29,25,133,118,135,132,101,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,369,433,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-24,,8.52,11.02,8.02,15.53,,31.57,,3.074074,-1.907407,9.302469,0.0,,-1.277778,73.543362
US_IN_18015,2020-11-30,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,32,0,838,13,,,0,1,2,2,0,5,8,7,4,1,7,5,17,31,25,138,126,142,136,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,16,385,449,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-17,8,6.93,9.96,8.23,21.66,,27.29,,2.074074,-1.098765,7.802469,0.804333,,0.061728,86.765188
US_IN_18015,2020-12-01,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,19,0,857,13,,,0,1,1,0,1,4,1,6,5,0,7,6,18,31,26,142,127,148,141,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,10,394,459,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-21,7,8.57,11.73,,23.92,6.77,23.92,8.12,-1.401235,-2.475309,2.283951,0.362857,,-4.506173,79.912958
US_IN_18015,2020-12-02,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,19,0,876,13,,,0,0,2,3,0,3,5,2,1,1,7,6,20,34,26,145,132,150,142,103,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,8,404,467,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-17,6,,7.72,8.17,19.52,10.89,24.06,9.53,-1.858025,-6.537037,5.382716,0.366889,,-5.345679,77.391958
US_IN_18015,2020-12-03,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,17,0,893,13,,,0,0,1,0,0,6,3,2,0,4,7,6,21,34,26,151,135,152,142,107,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,10,411,477,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-18,6,8.22,7.3,,24.19,9.13,31.95,,-0.296296,-6.228395,6.450617,1.693333,,-4.419753,74.027171
US_IN_18015,2020-12-04,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,19,0,912,13,,,0,0,3,2,0,5,2,2,4,0,7,6,24,36,26,156,137,154,146,107,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,8,422,485,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-21,,,7.57,12.78,19.87,,35.49,,3.024691,-3.012346,8.320988,0.0,,-0.419753,78.393394
US_IN_18015,2020-12-05,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,11,0,923,13,,,0,1,0,0,0,3,1,2,2,1,7,7,24,36,26,159,138,156,148,108,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,5,428,490,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-6,,,11.04,9.98,24.7,9.46,35.21,,0.648148,-2.524691,6.253086,0.0,,-1.882716,83.304434
US_IN_18015,2020-12-06,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,18,0,941,13,,,0,1,0,2,1,0,5,4,3,2,7,8,24,38,27,159,143,160,151,110,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,8,438,498,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-14,,,9.26,,16.56,,34.59,,-0.462963,-3.216049,2.537037,0.0,,-3.302469,81.457315
US_IN_18015,2020-12-07,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,36,0,977,13,,,0,0,0,7,1,5,6,6,4,6,7,8,24,45,28,164,149,166,155,116,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,23,450,521,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-17,7,,11.51,9.21,21.64,,33.14,6.91,-0.17284,-2.08642,1.376543,0.0,,-3.314815,79.490989
US_IN_18015,2020-12-08,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,30,0,1007,13,,,0,0,1,5,0,7,4,4,2,3,7,8,25,50,28,171,153,170,157,119,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,16,464,537,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-19,7,,9.54,7.73,25.0,6.82,29.99,,0.833333,-0.882716,2.864198,0.0,,-2.160494,80.664259
US_IN_18015,2020-12-09,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,15,0,1022,13,,,0,0,0,1,0,4,0,3,3,2,7,8,25,51,28,175,153,173,160,121,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,7,472,544,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-19,6,7.76,6.84,8.67,26.92,,36.5,,3.524691,-0.41358,11.469136,0.0,,0.185185,79.032937
US_IN_18015,2020-12-10,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,28,1,1050,14,,,0,0,3,6,1,4,6,1,4,1,7,8,28,57,29,179,159,174,164,122,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,16,484,560,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-20,8,7.85,12.0,,18.46,9.23,35.55,7.85,3.864198,-2.561728,13.734568,0.028222,,0.462963,78.6647
US_IN_18015,2020-12-11,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,24,0,1074,14,,,0,0,2,3,0,3,5,6,5,0,7,8,30,60,29,182,164,180,169,122,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,14,494,574,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-18,,11.2,10.75,7.17,20.15,,31.8,,6.895062,-1.246914,14.574074,0.0,,2.919753,76.211572
US_IN_18015,2020-12-12,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,14,0,1088,14,,,0,0,0,2,0,0,6,0,2,3,7,8,30,62,29,182,170,180,171,125,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,9,499,583,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-4,,9.1,7.58,8.09,14.16,,36.91,,9.154321,1.864198,14.450617,10.559143,,7.493827,89.510388
US_IN_18015,2020-12-13,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,6,0,1094,14,,,0,0,0,1,0,3,0,0,1,0,7,8,30,63,29,185,170,180,172,125,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,2,503,585,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-14,,8.48,10.97,7.48,23.94,8.48,36.9,7.48,2.438272,0.907407,8.561728,2.794,,0.82716,89.230853
US_IN_18015,2020-12-14,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,19,0,1113,14,,,0,0,0,1,1,2,4,4,4,0,7,8,30,64,30,187,174,184,176,125,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,9,513,594,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-19,8,,10.87,11.34,21.26,,34.48,,0.104938,-2.765432,3.030864,0.028222,,-3.290123,78.010062
US_IN_18015,2020-12-15,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,21,0,1134,14,,,0,1,1,0,0,3,3,2,2,3,7,9,31,64,30,190,177,186,178,128,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,11,523,605,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-21,8,,9.98,11.88,14.25,,29.93,7.13,-3.12963,-5.469136,0.969136,0.0,,-6.555556,77.356297
US_IN_18015,2020-12-16,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,20,0,1154,14,,,0,0,2,2,0,3,3,2,6,1,7,9,33,66,30,193,180,188,184,129,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,13,530,618,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-24,11,11.37,10.42,,27.94,8.05,29.84,,-2.067901,-4.191358,-0.462963,1.669143,50.8,-4.296296,84.878492
US_IN_18015,2020-12-17,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,29,0,1183,14,,,0,0,1,1,1,4,3,5,8,3,7,9,34,67,31,197,183,193,192,132,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,14,543,632,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-21,9,10.18,8.33,10.18,21.28,,24.98,,-1.592593,-3.067901,-0.407407,0.181429,30.48,-2.858025,91.182499
US_IN_18015,2020-12-18,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,25,0,1208,14,,,0,0,0,0,1,3,4,7,5,4,7,9,34,67,32,200,187,200,197,136,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,12,556,644,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-21,,,10.8,,19.15,,34.38,7.37,-2.833333,-9.308642,1.216049,0.0,,-4.537037,88.292407
US_IN_18015,2020-12-19,ChIJoRLOfH12E4gRvKfOBFOxEnc,Q504422,geoId/18015,US,United States of America,IN,Indiana,18015,Carroll County,US,USA,2,9,0,1217,14,,,0,0,1,0,0,2,0,0,2,2,7,9,35,67,32,202,187,200,199,138,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,4,561,648,20067,10059,10008,2332,2592,2228,2170,2531,2937,2701,1661,915,1802222,40.58,-86.56,971,79.783333,,,-18,,11.43,8.31,,18.7,8.31,38.97,,1.901235,-2.302469,4.580247,0.09525,,-0.944444,81.696207
