location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19017,2020-05-05,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,55,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-41,,,8.13,8.13,7.26,4.06,4.35,5.8,,4.93,9.87,5.8,5.8,,7.26,23.22,4.64,10.45,,5.22,35.7,4.35,9.0,4.06,7.911111,4.188889,13.2,2.427111,,4.1,77.296606
US_IA_19017,2020-05-06,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,55,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-37,,,9.12,10.04,,6.69,6.99,6.69,6.08,6.08,7.91,,6.39,4.56,6.99,22.2,6.08,4.56,,5.78,34.06,4.87,5.78,7.91,9.472222,4.194444,16.961111,4.769556,,4.994444,73.945376
US_IA_19017,2020-05-07,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,56,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-38,,,12.18,14.68,10.31,,6.25,10.93,5.93,,,,7.81,,,22.8,5.31,7.18,,5.93,36.55,,9.68,,11.255556,4.094444,17.694444,0.0254,,2.638889,56.138228
US_IA_19017,2020-05-08,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,57,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-41,,,12.26,7.86,7.86,5.97,,6.6,4.71,5.34,8.17,,6.91,4.71,6.29,23.25,,,5.97,6.29,29.22,4.4,6.29,5.03,8.177778,1.977778,15.188889,0.0508,,-5.505556,38.15905
US_IA_19017,2020-05-09,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,58,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-20,,,10.78,13.66,7.91,,9.71,10.42,5.03,8.27,9.71,,5.75,,,22.65,,9.35,6.11,7.19,38.1,,8.63,,7.472222,-2.561111,19.594444,0.0,,-6.133333,37.894512
US_IA_19017,2020-05-10,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,58,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-31,,,11.16,8.86,5.25,,,7.22,,,8.21,5.58,7.88,,7.88,19.37,,7.22,,8.54,28.56,,6.89,6.89,7.783333,3.894444,14.966667,0.381,,2.683333,70.529437
US_IA_19017,2020-05-11,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,58,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-36,,,10.53,8.05,4.64,4.95,5.26,8.67,5.57,,5.57,,7.12,4.33,4.33,23.22,4.33,5.26,,7.43,36.22,8.05,8.98,5.26,7.705556,4.533333,12.827778,0.7366,,-1.622222,51.956983
US_IA_19017,2020-05-12,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,60,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-36,,5.08,8.89,13.97,4.44,,6.35,8.57,,5.4,8.57,6.03,5.71,,7.3,21.9,6.35,6.98,7.62,6.67,32.06,,10.47,6.98,7.861111,-0.0,16.272222,0.0,,-5.677778,38.269628
US_IA_19017,2020-05-13,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,62,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-35,,,9.02,9.62,7.22,6.01,6.01,7.82,,,7.22,,6.01,6.62,5.41,25.56,8.72,7.52,,,35.48,,6.92,5.71,11.061111,3.711111,17.005556,1.9812,,-0.038889,46.724718
US_IA_19017,2020-05-14,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,62,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-33,,-35,,,13.4,9.45,5.79,6.7,,6.4,,4.88,4.26,4.57,8.53,,6.7,20.41,6.09,6.7,8.84,10.05,30.47,7.62,4.57,5.48,13.95,10.916667,20.605556,6.604,,12.122222,88.949185
US_IA_19017,2020-05-15,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,63,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-27,,-36,,,9.19,7.14,9.19,5.1,5.1,6.8,,,9.19,,,,,22.46,5.1,10.21,,6.46,36.41,4.76,7.49,,15.988889,10.016667,22.333333,8.9154,,9.5,65.784048
US_IA_19017,2020-05-16,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,64,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-26,,-7,,,9.66,16.71,6.31,,,7.06,,,5.94,,,5.2,5.57,18.2,,10.4,,,39.37,,12.26,6.31,16.416667,8.788889,23.433333,0.0254,,9.1,62.279323
US_IA_19017,2020-05-17,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,64,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-21,,5.86,8.14,7.81,6.51,,6.18,6.18,,,,,,,4.88,19.85,,8.46,,8.14,38.73,,8.14,4.56,14.672222,11.522222,21.133333,16.227778,,12.3,85.849387
US_IA_19017,2020-05-18,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,64,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-33,,,8.93,11.31,10.12,8.93,5.06,6.55,,6.55,6.25,4.76,6.85,,6.85,21.43,6.85,7.14,,5.36,43.16,4.76,5.36,5.06,11.938889,10.25,14.211111,10.9728,,10.672222,92.120989
US_IA_19017,2020-05-19,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,65,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-26,,-33,,,9.84,11.75,7.62,13.02,11.11,10.16,,6.67,8.25,,5.08,,5.71,21.27,6.03,6.35,5.4,11.11,38.41,4.76,8.89,5.71,12.638889,10.227778,17.438889,0.4318,,10.544444,87.305016
US_IA_19017,2020-05-20,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,65,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-15,,-31,,,9.99,11.6,7.09,9.99,7.73,5.48,,,7.73,5.8,4.51,,5.8,15.47,4.51,7.73,,6.12,37.38,4.51,7.41,5.8,15.344444,12.527778,19.327778,0.0,,12.394444,82.855946
US_IA_19017,2020-05-21,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,65,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-21,,-32,,4.84,11.29,15.81,7.42,,10.65,7.75,,5.49,4.84,6.45,5.16,,,20.65,4.84,5.81,,4.52,38.73,,9.68,6.13,15.116667,12.994444,18.077778,0.0,,12.061111,82.2577
US_IA_19017,2020-05-22,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,66,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-18,,-35,,,7.23,17.56,8.61,5.85,,5.17,,4.82,7.23,,,,7.92,19.63,,9.64,6.54,,30.3,,9.3,5.17,15.911111,13.322222,20.627778,0.0635,,12.777778,81.933758
US_IA_19017,2020-05-23,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,66,5,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-18,,-5,,,9.26,10.38,5.19,,,,,,,5.93,,,,21.49,5.93,8.15,,5.56,38.91,,7.78,6.67,18.094444,15.494444,22.116667,4.205111,,15.355556,84.353067
US_IA_19017,2020-05-24,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,1,67,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-19,,,5.29,16.25,,7.18,,7.56,,,8.32,,,,,23.44,,9.07,7.94,8.69,35.91,8.32,10.96,7.56,18.922222,13.25,27.055556,6.985,,16.3,84.957762
US_IA_19017,2020-05-25,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,67,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-80,,6.07,7.14,13.57,6.07,,10.0,5.36,,8.57,7.86,6.07,,,,15.71,,13.57,,,42.84,,15.71,,22.005556,17.316667,28.677778,2.652889,,18.283333,79.656439
US_IA_19017,2020-05-26,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,67,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-17,,-30,,4.48,8.0,13.12,7.36,4.48,6.08,6.72,,,7.04,6.08,,5.12,6.4,22.4,4.8,11.2,5.44,5.44,44.48,,10.56,8.0,22.305556,17.633333,28.783333,11.8364,,18.788889,80.918363
US_IA_19017,2020-05-27,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,67,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-11,,-30,,5.45,6.73,12.17,8.97,5.12,4.48,8.33,,7.37,8.33,5.77,,,5.12,18.9,6.73,10.25,,4.8,39.08,,11.21,6.41,22.322222,18.355556,27.438889,6.5532,,18.872222,81.123007
US_IA_19017,2020-05-28,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,67,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-18,,-29,,,4.55,9.43,5.2,5.53,,8.13,,4.55,11.71,,4.88,,6.5,20.49,6.5,9.43,4.55,5.53,35.45,6.83,8.78,,20.605556,18.066667,23.944444,6.0198,,17.661111,83.599414
US_IA_19017,2020-05-29,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,69,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-19,,-27,,5.29,8.1,14.09,6.69,7.4,4.93,5.29,5.29,,9.51,4.93,,6.69,,21.49,,7.4,5.64,,39.46,,8.1,8.81,16.377778,11.505556,22.633333,17.526,,9.194444,62.711893
US_IA_19017,2020-05-30,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,69,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-13,,5,,,9.62,12.42,6.01,,,6.41,,7.61,10.82,,,,6.41,26.85,6.01,7.61,,,32.86,,10.02,,15.605556,8.844444,21.95,0.0,,8.038889,60.909152
US_IA_19017,2020-05-31,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,70,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-8,,,7.92,17.42,8.71,6.33,8.31,6.33,,,9.89,,,,,17.02,,9.1,,,37.6,,7.52,7.92,16.594444,8.683333,24.338889,0.0,,7.077778,53.544901
US_IA_19017,2020-06-01,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,-1,0,69,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-32,,4.78,5.12,15.35,6.48,5.8,,6.48,,7.85,8.53,,,,6.48,19.79,5.46,6.48,,7.85,39.23,,,5.12,21.405556,15.066667,30.272222,0.471714,,12.1,55.601191
US_IA_19017,2020-06-02,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,69,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-14,,-30,,,9.79,15.54,8.44,5.07,7.43,5.4,,,6.08,,,5.74,9.79,18.24,4.73,11.82,,4.73,32.76,,13.51,8.78,26.888889,20.483333,34.683333,2.7432,,17.605556,57.151723
US_IA_19017,2020-06-03,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,70,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-5,,-30,,,8.99,12.45,6.57,7.95,6.91,,4.84,,8.99,,,4.84,6.22,17.98,,11.41,,4.84,43.56,,10.03,8.64,24.527778,18.811111,32.761111,4.261556,,17.266667,64.587637
US_IA_19017,2020-06-04,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,71,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-12,,-31,,5.56,9.39,10.78,8.0,6.26,5.21,,,,,,,,15.65,20.51,5.56,7.3,,6.95,36.51,5.21,8.69,,24.722222,17.883333,32.144444,2.060222,,16.061111,59.307711
US_IA_19017,2020-06-05,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,71,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-15,,-31,,,9.72,17.19,,,,5.23,,5.61,7.85,5.23,5.61,,,13.08,5.23,14.58,,,33.64,,14.2,,23.691358,18.808642,29.932099,8.636,,17.950617,70.456863
US_IA_19017,2020-06-06,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,71,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-20,,-2,,,7.95,12.97,11.29,5.86,,,,6.69,6.69,7.11,,6.28,6.28,17.15,,9.62,,,33.88,,12.97,9.62,22.574074,16.790123,28.567901,3.302,,11.938272,51.155191
US_IA_19017,2020-06-07,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-15,,6.15,8.84,19.61,6.15,,,,,6.15,8.46,5.38,,,5.38,15.38,,13.07,,7.69,41.52,5.38,17.3,8.84,23.746914,17.111111,31.024691,0.0,,12.54321,49.674783
US_IA_19017,2020-06-08,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-29,,6.22,8.29,16.93,7.95,7.95,5.53,,,6.91,9.33,,4.84,6.91,6.56,23.49,6.22,14.85,,,39.04,5.87,13.47,10.36,26.67284,19.734568,32.666667,0.0,,15.820988,51.502272
US_IA_19017,2020-06-09,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-25,,-30,,,6.8,11.0,6.8,5.5,4.85,,,,13.27,,,,5.83,20.39,6.8,16.18,,6.15,39.8,5.83,9.71,8.09,23.030864,19.358025,30.765432,1.016,,14.611111,59.294115
US_IA_19017,2020-06-10,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-6,,-28,,,6.59,9.23,5.27,,5.93,6.59,,,8.24,4.61,6.26,,5.6,21.42,5.6,11.21,,,38.89,,7.91,4.94,18.919753,15.012346,22.012346,45.847,,16.148148,84.311317
US_IA_19017,2020-06-11,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-13,,-27,,,7.65,9.73,6.61,7.3,8.0,6.95,,,7.65,,,,8.34,25.73,6.26,9.73,5.21,9.73,43.11,,6.95,6.26,19.388889,12.475309,27.555556,4.967111,,9.240741,52.341261
US_IA_19017,2020-06-12,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-15,,-30,,,11.39,13.29,8.35,6.08,9.11,5.32,,,10.63,5.7,,8.35,,23.16,,16.33,,,42.91,,12.53,7.59,21.209877,11.685185,29.648148,0.0,,9.08642,46.222626
US_IA_19017,2020-06-13,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-15,,3,,,8.25,14.76,,8.25,6.51,6.08,8.68,,,,,6.95,,14.76,7.38,15.19,,,47.75,6.08,9.12,8.68,19.271605,13.216049,28.055556,0.0,,9.271605,52.734649
US_IA_19017,2020-06-14,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-7,,,,17.46,9.13,7.94,8.33,,,,6.35,,,,6.75,23.02,5.56,12.7,,12.3,40.48,5.56,11.11,10.32,18.006173,12.080247,24.716049,0.056444,,7.876543,51.753166
US_IA_19017,2020-06-15,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-30,,5.94,9.08,14.32,6.64,6.64,5.59,7.33,,5.24,6.99,,,,4.89,20.95,,12.92,,5.24,38.77,4.89,9.43,,21.006173,14.944444,27.654321,0.0,,8.530864,44.837518
US_IA_19017,2020-06-16,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,74,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-11,,-28,,,12.02,14.5,4.95,9.55,6.37,6.72,,,11.67,,5.66,,8.49,20.86,7.07,13.44,,,37.84,7.07,12.02,8.49,22.697531,15.839506,28.876543,0.0,,9.537037,43.282176
US_IA_19017,2020-06-17,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,4,0,78,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-2,,-27,,4.94,7.41,14.82,9.53,,6.7,7.06,,,11.29,7.06,4.94,,,30.34,6.7,10.23,,9.88,43.05,,9.17,8.82,22.475309,14.098765,29.209877,0.0,,12.104938,52.102129
US_IA_19017,2020-06-18,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,81,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-16,,-25,,,7.88,12.18,5.73,5.01,,5.01,,5.01,11.82,,,5.37,6.45,23.28,5.37,10.39,,7.16,31.52,5.73,,5.01,23.635802,16.475309,29.623457,0.0,,15.166667,59.229069
US_IA_19017,2020-06-19,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,81,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-12,,-31,,,7.03,14.4,5.27,,7.38,6.32,,,9.84,,7.03,,5.97,23.19,5.27,9.48,6.32,4.92,31.97,,5.97,6.67,22.141975,19.141975,28.234568,19.7485,,19.006173,82.707286
US_IA_19017,2020-06-20,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,81,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-14,,1,,,6.75,9.92,6.75,5.56,,7.14,,5.56,12.3,,,,,21.43,7.94,11.11,,9.13,39.69,,10.32,8.33,20.783951,18.419753,24.691358,23.041429,,18.666667,87.965425
US_IA_19017,2020-06-21,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,82,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-11,,5.48,10.96,9.4,14.48,6.26,6.26,6.26,,5.48,8.22,,,,,19.97,,9.4,,7.44,35.23,,9.0,6.26,21.567901,15.604938,28.833333,8.636,,17.555556,78.262725
US_IA_19017,2020-06-22,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,82,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-29,,4.63,11.25,9.93,8.94,10.26,6.62,4.96,4.63,5.3,5.96,,5.63,7.61,5.63,24.82,5.63,10.26,5.63,7.94,42.37,4.96,6.95,6.95,18.962963,15.882716,25.45679,29.7815,,17.450617,91.110574
US_IA_19017,2020-06-23,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,85,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-16,,-28,,7.68,10.82,11.52,,4.89,5.93,5.58,,,7.68,,5.24,,8.03,29.66,5.58,9.42,,7.68,39.78,6.63,8.38,10.47,18.203704,14.030864,23.148148,18.034,,14.185185,77.62765
US_IA_19017,2020-06-24,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,85,6,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-25,,6.57,8.65,9.69,9.34,6.23,,9.69,6.92,5.19,9.34,5.88,7.26,,7.26,31.13,6.23,6.57,,8.3,41.51,7.26,8.99,7.96,18.419753,12.246914,25.32716,0.8255,,13.549383,73.504576
