location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13087,2021-05-09,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,0,0,2946,70,21,5195,0,0,0,0,0,0,0,0,0,0,65,64,204,425,330,318,276,222,143,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,27,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,22,,-18,,,,13.9,,,,8.25,6.95,8.69,,,7.38,8.69,23.46,7.82,11.29,,38.23,8.69,,20.727778,11.372222,29.938889,0.0,13.65873,63.964289
US_GA_13087,2021-05-10,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,3,0,2949,70,9,5204,0,1,0,1,0,1,0,0,0,0,65,65,204,426,330,319,276,222,143,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,27,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,9,16,-17,1,,7.49,14.08,5.69,,7.19,12.88,5.69,10.48,,,4.49,11.08,25.16,7.79,4.79,5.39,29.05,5.99,6.59,22.783333,18.722222,27.2,0.725714,19.333333,81.754021
US_GA_13087,2021-05-11,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,-3,0,2946,70,6,5210,0,0,0,-1,-2,0,0,0,0,0,65,65,204,425,328,319,276,222,143,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,27,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,12,7,-15,1,5.48,6.39,12.18,4.87,4.87,,14.0,7.91,10.04,4.26,,7.0,10.65,26.48,4.57,12.48,5.78,35.61,6.7,6.7,23.422222,19.277778,29.283333,7.46125,19.531746,78.769739
US_GA_13087,2021-05-12,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,-1,0,2945,70,22,5232,0,0,-1,0,0,0,0,0,0,0,65,65,203,425,328,319,276,222,143,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,27,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,6,3,-15,3,,10.09,10.4,11.62,6.42,7.34,8.87,7.03,7.34,,,,11.31,31.5,7.34,10.09,6.12,40.37,6.42,4.89,20.838889,17.861111,26.666667,12.228286,18.849206,89.172928
US_GA_13087,2021-05-13,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,5,0,2950,70,38,5270,0,0,1,1,1,0,1,1,0,0,65,65,204,426,329,319,277,223,143,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,27,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,5,10,-15,3,,5.99,13.87,7.25,5.99,8.2,10.72,6.62,7.88,5.99,,,8.2,25.54,5.04,6.3,,37.2,,6.62,15.777778,11.833333,23.105556,12.09675,12.373016,80.964346
US_GA_13087,2021-05-14,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,1,0,2951,70,78,5348,0,1,0,0,0,0,0,0,0,0,65,66,204,426,329,319,277,223,143,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,27,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,6,8,-19,1,,5.53,9.67,8.29,,,11.05,,12.09,7.6,,5.18,5.87,24.52,,10.36,8.98,31.08,6.56,6.56,17.616667,10.761111,24.922222,0.7874,10.507937,63.807836
US_GA_13087,2021-05-15,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,-4,0,2947,70,50,5398,0,-1,-1,-2,0,-1,0,0,0,0,65,65,203,424,329,318,277,223,143,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,27,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,10,,-13,,,7.22,14.43,,,,14.86,6.79,8.49,,,,8.49,18.25,,11.89,7.22,35.66,,,19.261111,10.788889,26.588889,0.0,8.5,49.701639
US_GA_13087,2021-05-16,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,1,0,2948,70,0,5398,0,0,0,0,0,0,0,0,0,0,65,65,203,424,329,318,277,223,143,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,27,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,15,,-10,,,,14.72,9.67,,,18.09,7.57,,,,6.73,11.36,28.18,,10.1,,30.28,,7.99,19.527778,10.927778,26.866667,0.0,8.992063,50.90454
US_GA_13087,2021-05-17,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,-2,0,2946,70,0,5398,0,0,0,0,0,0,0,0,-2,0,65,65,203,424,329,318,277,223,141,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,27,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,13,19,-13,1,,7.66,14.65,11.32,6.99,6.33,13.32,6.66,10.98,5.33,,,7.99,29.96,7.32,8.65,,39.61,5.33,5.99,21.555556,13.561111,28.738889,0.0,12.507937,56.327226
US_GA_13087,2021-05-18,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,1,0,2947,70,21,5419,0,-1,0,1,1,0,0,0,1,0,65,64,203,425,330,318,277,223,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,1,0,1,0,0,8,8,18,29,33,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,16,22,-17,0,8.4,6.05,18.81,9.4,,6.05,8.73,10.08,10.41,,,,6.05,28.89,8.06,10.08,8.06,38.29,12.09,6.05,23.455556,17.0,29.727778,0.0,14.888889,58.807218
US_GA_13087,2021-05-19,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,3,0,2950,70,3,5422,0,0,0,0,0,0,0,1,0,0,65,64,203,425,330,318,277,224,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,14,17,-15,1,5.81,7.86,10.6,10.94,,,12.3,9.23,11.62,4.79,5.13,,9.57,34.52,10.25,9.23,6.49,36.91,11.62,10.25,24.083333,18.144444,29.822222,0.0,15.793651,60.12109
US_GA_13087,2021-05-20,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,2,0,2952,70,85,5507,0,0,0,0,0,0,0,0,0,0,65,64,203,425,330,318,277,224,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,11,21,-15,1,,9.52,17.28,,6.0,8.46,13.05,7.41,7.76,7.76,,,14.46,32.8,6.0,9.52,,44.8,4.94,5.64,24.166667,18.75,29.638889,0.0,15.02381,56.976507
US_GA_13087,2021-05-21,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,5,0,2957,70,0,5507,0,0,1,0,0,0,0,1,0,0,65,64,204,425,330,318,277,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,4,16,-19,1,,8.3,14.34,7.54,6.04,6.79,12.07,11.7,11.32,,,,10.94,31.31,,11.32,5.28,33.95,12.45,11.7,23.833333,16.916667,30.627778,0.0,14.65873,56.764293
US_GA_13087,2021-05-22,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,0,0,2957,70,84,5591,0,1,0,0,0,0,0,0,0,0,65,65,204,425,330,318,277,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,16,,-13,,,9.32,15.08,7.1,,,8.87,,9.76,8.87,6.65,,6.65,26.62,,10.2,7.54,51.01,11.09,7.99,23.811111,16.888889,29.872222,0.0,15.547619,59.870931
US_GA_13087,2021-05-23,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,2,0,2959,70,22,5613,0,0,0,0,1,1,1,0,0,0,65,65,204,425,331,319,278,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,11,,-15,,,6.29,17.61,13.0,6.29,8.8,11.74,9.22,12.58,,,,,31.44,11.74,13.84,6.71,41.92,9.64,8.8,23.783333,16.483333,30.888889,0.0,15.071429,58.100381
US_GA_13087,2021-05-24,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,0,0,2959,70,0,5613,0,0,0,0,0,0,0,0,0,0,65,65,204,425,331,319,278,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,10,19,-20,3,6.2,8.39,13.49,5.47,,,12.4,6.2,9.84,6.2,5.1,5.1,10.21,36.46,6.2,13.49,5.1,35.37,13.86,,24.838889,17.05,32.627778,0.0,15.912698,57.106902
US_GA_13087,2021-05-25,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,5,0,2964,70,0,5613,1,0,2,0,0,0,1,0,0,0,66,65,206,425,331,319,279,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,13,18,-19,2,,9.58,18.79,7.37,,7.74,11.42,7.0,8.47,8.47,,7.0,14.37,29.48,,11.05,5.16,47.53,10.69,8.84,25.572222,17.727778,33.022222,0.0,15.912698,54.772198
US_GA_13087,2021-05-26,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,0,0,2964,70,26,5639,0,0,0,0,0,0,0,0,0,0,66,65,206,425,331,319,279,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,33,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,8,23,-19,2,6.39,6.39,19.54,9.77,,6.76,10.9,5.64,17.66,5.26,,,13.9,28.18,7.14,11.27,,46.22,7.89,6.39,25.411111,17.861111,32.1,0.0,16.849206,58.905735
US_GA_13087,2021-05-27,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,2,0,2966,70,84,5723,0,0,0,0,0,0,0,0,0,0,66,65,206,425,331,319,279,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,1,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,7,25,-19,2,,7.47,14.95,6.73,5.61,7.85,14.2,,8.6,7.1,,,11.21,25.79,8.22,12.33,,45.59,10.46,,25.45,17.883333,31.922222,0.0,17.52381,61.362084
US_GA_13087,2021-05-28,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,5,0,2971,70,1,5724,0,0,0,0,1,0,0,0,0,0,66,65,206,425,332,319,279,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,12,23,-22,1,,7.43,14.47,6.26,6.65,,10.17,,11.34,,,,10.17,24.64,,7.82,,40.68,8.21,9.39,25.516667,18.388889,32.172222,0.0,17.873016,62.401885
US_GA_13087,2021-05-29,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,2,0,2973,70,1,5725,0,0,0,0,0,0,0,0,0,0,66,65,206,425,332,319,279,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,14,,-12,,7.0,,15.3,7.0,,7.43,7.43,,9.18,,,,7.87,24.48,,12.24,7.43,44.59,18.36,7.87,25.161111,19.855556,31.116667,3.265714,18.492063,67.18937
US_GA_13087,2021-05-30,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,1,0,2974,70,3,5728,0,0,0,0,0,0,0,0,0,0,66,65,206,425,332,319,279,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,21,,-19,,,8.24,11.28,11.28,,6.51,9.55,,9.55,,,,10.41,25.17,6.94,12.15,,34.28,,7.81,22.433333,15.377778,28.916667,0.9144,12.119048,51.810697
US_GA_13087,2021-05-31,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,0,0,2974,70,0,5728,0,0,0,0,0,0,0,0,0,0,66,65,206,425,332,319,279,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-1,8,-59,13,6.86,13.31,19.37,11.7,,,12.1,5.65,10.09,10.49,,,7.67,27.03,12.1,10.49,5.65,48.42,6.46,10.49,23.105556,16.022222,31.055556,0.0,14.492063,58.417777
US_GA_13087,2021-06-01,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,2,0,2976,70,134,5862,0,0,2,0,0,0,0,0,0,0,66,65,208,425,332,319,279,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,24,29,-20,2,6.2,6.93,16.04,,6.56,7.29,12.39,8.02,13.49,5.1,7.29,,9.11,30.99,,12.39,5.1,39.74,,8.02,24.311111,16.95,30.883333,0.0,14.484127,54.086921
US_GA_13087,2021-06-02,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,1,0,2977,70,0,5862,0,0,0,0,0,0,1,0,0,0,66,65,208,425,332,319,280,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,19,31,-19,1,4.97,9.59,16.69,8.88,4.97,5.68,10.65,4.97,10.3,,,,17.4,30.54,10.65,10.65,6.04,40.84,8.88,10.3,24.455556,17.861111,31.688889,0.0,15.738095,58.674075
US_GA_13087,2021-06-03,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,0,0,2977,70,1,5863,0,0,0,0,0,0,0,0,0,0,66,65,208,425,332,319,280,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,18,29,-17,3,,6.08,17.87,6.43,6.79,6.08,10.36,5.36,11.44,5.36,5.0,,7.86,22.87,9.29,12.15,,45.75,9.65,8.94,25.138889,19.755556,31.555556,0.0,18.285714,65.392347
US_GA_13087,2021-06-04,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,-2,0,2975,70,161,6024,0,0,0,0,-1,1,-2,0,0,0,66,65,208,425,331,320,278,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,10,21,-20,3,5.5,9.17,12.47,6.97,5.87,8.44,6.24,5.13,9.9,,,5.87,8.8,19.81,,,6.97,34.48,6.24,9.17,26.172222,20.772222,32.527778,0.0,19.730159,67.623469
US_GA_13087,2021-06-05,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,0,0,2975,70,1,6025,0,0,0,0,0,0,0,0,0,0,66,65,208,425,331,320,278,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,11,,-4,,6.32,6.32,11.38,8.85,8.43,,8.01,,13.48,,,,7.16,20.23,,9.69,6.32,34.13,8.43,6.32,26.105556,21.161111,31.4,0.1778,19.952381,68.833389
US_GA_13087,2021-06-06,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,2,0,2977,70,148,6173,0,0,0,0,0,0,0,0,0,0,66,65,208,425,331,320,278,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,21,,-15,,,6.69,12.59,12.59,5.51,,7.87,,5.9,8.66,,,8.26,25.97,6.3,15.74,5.51,40.92,9.84,5.9,26.083333,21.661111,31.888889,0.326571,21.285714,75.202853
US_GA_13087,2021-06-07,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,1,0,2978,70,5,6178,0,0,0,0,1,0,0,0,0,0,66,65,208,425,332,320,278,225,142,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,10,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,18,29,34,28,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,9,19,-16,4,,9.54,18.4,7.5,,7.5,11.59,9.54,10.9,,,5.79,9.2,20.11,,10.56,6.13,41.92,9.54,4.77,25.538889,22.072222,31.466667,4.281714,22.380952,83.76665
