location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_UT_49019,2021-07-19,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1079,4,0,5056,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-9,,11.13,6.28,5.42,5.14,5.71,21.41,6.57,24.26,6.28,29.209877,20.111111,36.962963,0.0,,7.527778,26.298638
US_UT_49019,2021-07-20,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,1,0,1080,4,0,5056,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-6,5.1,9.92,4.25,5.1,7.08,5.38,15.59,8.22,23.52,7.65,27.858025,20.018519,36.240741,0.282222,,9.5,31.710196
US_UT_49019,2021-07-21,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1080,4,3,5059,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-12,,9.38,4.83,7.67,,,17.05,7.11,17.62,7.96,26.648148,19.345679,35.54321,0.197556,,10.756944,37.328946
US_UT_49019,2021-07-22,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1080,4,22,5081,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-12,5.79,4.92,6.95,6.08,,,18.82,8.39,29.24,5.79,26.969136,19.117284,35.179012,0.310444,,11.493056,39.312766
US_UT_49019,2021-07-23,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,4,0,1084,4,0,5081,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-15,,4.5,5.1,4.8,,4.2,23.09,8.1,21.89,8.99,25.685185,19.216049,34.479167,0.395111,,13.118056,45.842921
US_UT_49019,2021-07-24,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1084,4,0,5081,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,9.69,,5.31,4.38,,19.69,7.19,24.7,7.19,25.376543,19.123457,33.759259,1.326444,,12.111111,46.182964
US_UT_49019,2021-07-25,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1084,4,0,5081,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,6.3,8.7,4.8,5.7,,,19.21,6.9,25.81,12.61,25.265432,19.203704,33.364198,0.112889,,10.965278,41.878831
US_UT_49019,2021-07-26,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1084,4,1,5082,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-7,,9.86,4.35,,,,13.63,4.93,28.42,4.93,25.753086,18.481481,34.111111,0.73025,,10.6875,38.983952
US_UT_49019,2021-07-27,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,5,0,1089,4,7,5089,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-13,,8.06,8.06,5.08,6.27,,12.84,5.08,23.29,5.97,25.432099,17.944444,34.141975,0.22225,,12.256944,45.058649
US_UT_49019,2021-07-28,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1089,4,23,5112,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-11,5.88,9.99,7.05,5.88,4.41,,13.81,6.76,25.28,4.12,26.438272,18.975309,34.666667,0.09525,,11.395833,39.226571
US_UT_49019,2021-07-29,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,2,0,1091,4,0,5112,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-4,4.66,8.16,5.54,4.08,6.41,,18.65,,16.91,5.54,25.012346,17.987654,34.882716,2.63525,,12.902778,47.057394
US_UT_49019,2021-07-30,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1091,4,0,5112,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-5,4.31,5.84,6.46,5.84,9.23,,18.76,6.15,22.76,6.15,23.716049,17.271605,33.358025,5.926667,,13.979167,54.3148
US_UT_49019,2021-07-31,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,1094,4,5,5117,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,6.23,9.18,,6.23,5.24,,15.07,,25.23,,24.283951,17.37037,32.17284,5.898444,,12.701389,47.944914
US_UT_49019,2021-08-01,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1094,4,0,5117,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,6.49,9.74,6.82,6.82,,,12.99,6.49,24.35,7.79,23.802469,17.697531,31.648148,1.411111,,12.5,48.454909
US_UT_49019,2021-08-02,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1094,4,0,5117,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-4,4.8,8.71,6.01,5.41,,,17.42,5.11,27.93,5.71,21.512346,16.37037,29.58642,0.874889,,14.270833,63.535155
US_UT_49019,2021-08-03,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,7,0,1101,4,46,5163,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-12,,9.5,,7.42,4.75,,18.7,7.71,28.49,5.04,23.407407,16.253086,32.080247,0.620889,,11.368056,46.370529
US_UT_49019,2021-08-04,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,1104,4,62,5225,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-10,6.49,7.08,4.13,,4.13,,16.83,5.9,30.11,5.02,24.796296,15.919753,32.716049,0.0,,6.486111,31.157451
US_UT_49019,2021-08-05,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,1,0,1105,4,0,5225,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-8,,9.62,,4.51,,,13.82,5.41,21.63,4.51,25.253086,15.876543,34.58642,0.0,,4.944444,27.306282
US_UT_49019,2021-08-06,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1105,4,4,5229,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-3,4.26,9.75,4.26,7.01,,4.26,15.84,6.4,27.42,7.62,27.141975,16.975309,35.709877,0.0,,3.243056,21.851524
US_UT_49019,2021-08-07,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,2,0,1107,4,8,5237,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,8.11,5.31,4.37,5.93,,14.98,7.8,27.46,,24.314815,14.907407,35.154321,0.0,,-0.590278,19.363281
US_UT_49019,2021-08-08,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1107,4,0,5237,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,7.15,17.23,5.53,6.5,,5.2,18.2,8.45,27.95,5.85,23.209877,13.154321,33.882716,0.0,,0.791667,23.142552
US_UT_49019,2021-08-09,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1107,4,0,5237,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,0,5.44,10.88,6.04,5.44,,10.28,16.32,,26.29,,25.481481,14.567901,35.123457,0.0,,-1.916667,16.68063
US_UT_49019,2021-08-10,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,6,0,1113,4,0,5237,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-13,7.97,9.5,,6.43,5.21,,9.81,,26.66,,25.425926,15.12963,35.154321,0.0,,-1.090278,17.714824
US_UT_49019,2021-08-11,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,4,0,1117,4,39,5276,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-11,8.24,9.23,6.92,8.24,7.58,5.93,20.11,,25.72,7.25,25.222222,14.487654,34.716049,0.0,,0.395833,20.396593
US_UT_49019,2021-08-12,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,1120,4,0,5276,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-5,5.1,6.38,,7.33,,,19.13,6.69,24.23,5.42,24.864198,14.123457,35.623457,0.0,,-2.527778,16.998256
US_UT_49019,2021-08-13,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,1123,4,0,5276,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-6,6.66,9.84,8.57,7.93,,5.08,15.55,6.66,28.24,6.03,26.734568,14.796296,36.302469,0.0,,0.145833,18.194803
US_UT_49019,2021-08-14,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1123,4,0,5276,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,6.22,6.91,10.37,5.88,,12.79,,20.05,,27.623457,16.932099,36.339506,0.0,,4.361111,23.152045
US_UT_49019,2021-08-15,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1123,4,0,5276,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,9.96,,8.24,,,14.08,6.18,29.88,6.53,27.388889,18.179012,35.604938,0.0,,4.618056,23.597492
US_UT_49019,2021-08-16,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1123,4,0,5276,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-2,,10.22,7.03,7.66,,,15.01,6.39,23.31,7.66,26.635802,18.024691,34.950617,0.0,,3.895833,23.310002
US_UT_49019,2021-08-17,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,12,0,1135,4,1,5277,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-9,5.75,10.54,6.07,7.98,,5.43,18.52,5.75,22.35,5.43,25.358025,16.382716,34.444444,0.0,,4.736111,27.045627
US_UT_49019,2021-08-18,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,4,0,1139,4,20,5297,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-8,4.4,9.74,8.17,7.22,5.03,6.6,15.08,7.85,25.13,6.91,23.932099,16.382716,33.345679,0.987778,,8.076389,36.658052
US_UT_49019,2021-08-19,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,1142,4,5,5302,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,3,4.14,7.39,7.09,4.43,5.91,,15.66,5.02,20.09,,15.513889,11.909722,21.083333,13.7795,,12.492063,80.991325
US_UT_49019,2021-08-20,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,5,0,1147,4,11,5313,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,0,,11.72,4.44,5.7,,,12.68,5.7,26.3,7.92,13.930556,9.527778,22.119048,12.1285,,9.190476,71.948863
US_UT_49019,2021-08-21,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1147,4,24,5337,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,9.3,6.08,8.95,,,19.68,,23.97,6.44,17.868056,10.222222,27.743056,0.09525,,8.428571,53.731103
US_UT_49019,2021-08-22,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1147,4,0,5337,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,9.23,,7.81,5.68,,12.42,7.45,25.19,6.03,21.763889,12.048611,30.027778,0.66675,,7.428571,39.097392
US_UT_49019,2021-08-23,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1147,4,0,5337,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-4,5.96,10.04,7.85,7.53,,,12.87,6.59,21.66,,23.0,14.909722,31.375,0.09525,,5.301587,32.001987
US_UT_49019,2021-08-24,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,8,0,1155,4,13,5350,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-5,6.46,8.98,3.93,5.05,,,11.51,6.46,21.61,,23.320988,13.882716,31.783951,0.028222,,1.118056,23.473383
US_UT_49019,2021-08-25,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,1158,4,9,5359,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-8,,8.23,4.54,8.52,,,15.05,5.68,19.59,,23.037037,12.932099,32.808642,0.0,,-1.173611,20.202731
US_UT_49019,2021-08-26,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,2,0,1160,4,1,5360,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,0,,8.29,8.57,7.14,,,12.86,9.14,23.43,4.86,23.308642,14.191358,32.567901,0.0,,5.284722,31.58454
US_UT_49019,2021-08-27,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,2,0,1162,4,0,5360,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-3,,6.54,6.23,,,4.99,14.34,,20.88,7.79,22.648148,14.444444,32.969136,1.636889,,8.354167,39.432697
US_UT_49019,2021-08-28,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,1,0,1163,4,0,5360,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,7.1,,7.1,,,22.8,,28.04,,23.635802,13.41358,33.419753,0.0,,2.194444,24.758234
US_UT_49019,2021-08-29,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1163,4,26,5386,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,9.25,5.34,5.34,6.76,,11.03,7.12,26.33,,22.944444,12.654321,33.537037,0.0,,-0.194444,21.918996
US_UT_49019,2021-08-30,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,5,0,1168,4,1,5387,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-3,5.05,9.8,8.61,,,,12.47,4.75,25.54,,23.450617,13.432099,33.567901,0.0,,0.3125,21.890151
US_UT_49019,2021-08-31,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,16,0,1184,4,0,5387,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-13,4.46,10.1,,,8.02,4.46,13.07,4.16,22.87,5.35,23.91358,14.524691,33.462963,0.0,,2.798611,25.399817
US_UT_49019,2021-09-01,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,1,0,1185,4,11,5398,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-12,3.91,7.55,5.03,5.87,5.87,,13.7,6.15,22.37,,20.487654,15.209877,31.185185,0.564444,,11.645833,57.431342
US_UT_49019,2021-09-02,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,1188,4,0,5398,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-2,4.78,4.78,,7.47,,8.67,12.56,5.98,27.51,5.08,17.469136,13.796296,25.382716,7.337778,,14.479167,81.315304
US_UT_49019,2021-09-03,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,1,0,1189,4,6,5404,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-3,,6.8,6.21,,,,14.19,5.03,19.81,7.39,20.037037,13.419753,27.833333,0.112889,,12.770833,62.488377
US_UT_49019,2021-09-04,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1189,4,9,5413,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,12.49,7.31,6.4,4.27,,11.88,9.45,20.11,4.57,20.469136,12.487654,29.450617,0.0,,7.666667,43.540303
US_UT_49019,2021-09-05,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1189,4,0,5413,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,9.3,5.64,8.17,4.79,,9.3,5.64,20.85,6.48,20.654321,11.234568,30.592593,0.0,,2.444444,30.148983
US_UT_49019,2021-09-06,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1189,4,0,5413,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-33,,13.1,4.08,4.08,5.82,,14.26,9.31,25.61,7.28,21.388889,11.166667,32.160494,0.0,,1.611111,27.175784
US_UT_49019,2021-09-07,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,34,0,1223,4,0,5413,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-8,4.59,11.33,5.21,7.35,4.29,,16.54,4.9,26.65,5.82,22.407407,11.746914,32.67284,0.0,,0.416667,23.769138
US_UT_49019,2021-09-08,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,19,0,1242,4,4,5417,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-7,7.74,10.12,5.95,7.14,,8.33,13.09,4.76,21.43,4.46,22.290123,11.765432,33.530864,0.0,,-0.222222,22.768409
US_UT_49019,2021-09-09,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,1245,4,5,5422,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-2,,9.57,5.38,9.27,5.08,4.18,12.55,5.68,21.22,,22.851852,11.777778,34.228395,0.0,,-0.305556,21.933727
US_UT_49019,2021-09-10,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1245,4,4,5426,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-4,8.13,9.0,5.51,7.26,4.93,,15.38,5.51,19.16,4.06,23.679012,12.888889,34.740741,0.0,,0.041667,21.283578
US_UT_49019,2021-09-11,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,1,0,1246,4,49,5475,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,5.42,13.09,,6.7,4.79,,13.4,7.02,19.79,7.66,23.141975,13.820988,33.95679,0.112889,,5.201389,32.170425
US_UT_49019,2021-09-12,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1246,4,1,5476,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,14.37,4.89,,,,8.87,8.26,25.08,5.81,21.030864,13.67284,31.395062,1.580444,,9.652778,48.468108
US_UT_49019,2021-09-13,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,1246,4,0,5476,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,8,,8.7,4.35,4.62,5.71,5.71,20.93,4.62,24.74,4.89,22.604938,13.679012,31.518519,0.084667,,6.444444,35.298179
US_UT_49019,2021-09-14,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,9,0,1255,4,0,5476,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-2,,8.92,4.46,8.4,,,15.48,4.99,21.52,6.3,22.358025,13.320988,31.432099,0.0,,2.222222,26.883595
US_UT_49019,2021-09-15,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,4,0,1259,4,4,5480,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-4,8.5,8.77,,5.84,3.72,4.52,15.14,6.38,24.18,4.25,21.314815,11.265432,31.067901,0.028222,,0.166667,24.645164
US_UT_49019,2021-09-16,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,1,0,1260,4,1,5481,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,4,,10.31,,7.22,5.93,4.64,12.64,7.99,23.21,5.42,21.475309,11.290123,30.950617,0.0,,-2.215278,20.610557
US_UT_49019,2021-09-17,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,1,0,1261,4,6,5487,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,1,,11.07,4.22,6.85,3.95,,14.49,6.33,20.56,7.12,20.882716,10.771605,30.654321,0.0,,-3.770833,19.03875
