location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50019,2021-02-25,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,1,0,416,6,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-11,,,-25,9,,10.22,9.02,4.51,4.51,4.21,6.31,,5.11,19.54,5.11,,4.81,36.07,6.61,6.91,-1.744444,-7.122222,4.922222,2.431143,440.69,-5.894444,73.544666
US_VT_50019,2021-02-26,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,3,0,419,6,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-13,5,,-25,11,5.48,9.13,8.82,4.87,6.39,5.17,7.0,4.57,5.78,16.13,5.17,,7.0,34.08,7.61,,-7.572222,-13.922222,1.777778,0.41275,439.42,-15.044444,55.346193
US_VT_50019,2021-02-27,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,22,0,441,6,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-25,,,-9,,,5.15,7.88,,6.06,5.76,6.67,,4.55,15.16,,4.55,4.85,37.6,6.06,4.25,-4.777778,-13.672222,3.255556,0.181429,430.53,-8.805556,73.925929
US_VT_50019,2021-02-28,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,8,0,449,6,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-5,,,-6,,4.67,11.0,10.66,7.33,8.0,,5.33,,6.67,15.0,5.0,6.33,9.66,43.33,,7.0,2.322222,-2.527778,5.538889,1.524,410.21,-2.872222,68.675665
US_VT_50019,2021-03-01,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,7,0,456,6,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-5,,,-26,9,5.15,7.58,8.19,6.97,4.85,4.85,4.55,,5.15,16.98,7.58,5.46,12.13,43.05,,5.15,2.7,-3.577778,5.005556,1.052286,398.78,-1.727778,72.733671
US_VT_50019,2021-03-02,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,5,0,461,6,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-19,-7,,-33,12,,7.71,10.8,,7.71,4.32,4.94,,4.94,17.89,5.86,7.1,19.75,33.94,,7.41,-13.366667,-18.361111,-5.577778,1.55575,340.36,-21.844444,49.181228
US_VT_50019,2021-03-03,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,35,1,496,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-13,,,-15,9,,9.48,11.43,6.41,,3.9,8.92,,11.71,19.8,5.86,5.86,8.37,35.41,6.69,6.41,-8.1,-15.288889,-2.838889,0.798286,374.65,-11.827778,74.600542
US_VT_50019,2021-03-04,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,78,0,574,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-12,,,-15,8,7.01,4.21,10.37,7.85,6.17,5.61,7.01,,8.97,19.62,4.49,6.73,8.13,33.64,6.45,5.05,-7.055556,-11.511111,-3.083333,0.290286,384.81,-13.638889,59.508233
US_VT_50019,2021-03-05,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,3,0,577,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-23,-8,,-15,11,4.54,7.2,8.0,4.0,6.4,5.07,8.27,,6.14,17.07,6.94,7.74,7.74,33.88,4.8,8.8,-11.105556,-13.116667,-5.744444,0.254,381.0,-17.183333,61.242353
US_VT_50019,2021-03-06,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,10,0,587,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-16,,,-18,,4.59,6.12,8.56,,5.81,4.28,10.7,,7.64,16.82,7.34,4.89,7.64,35.16,,7.34,-9.933333,-12.605556,-6.527778,0.0,340.36,-16.566667,58.66821
US_VT_50019,2021-03-07,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,12,0,599,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-10,,,-15,,5.68,6.62,9.78,7.25,5.05,11.36,8.52,4.42,5.99,19.24,5.99,5.99,8.83,32.18,,5.36,-9.427778,-15.827778,-3.922222,0.028222,381.0,-15.688889,60.487931
US_VT_50019,2021-03-08,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,5,0,604,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-13,,,-13,6,7.22,9.73,8.62,4.17,6.11,5.28,8.06,,5.28,18.62,6.11,8.06,12.78,33.07,6.39,6.11,-8.722222,-17.105556,-0.855556,0.0,381.0,-16.3,54.39974
US_VT_50019,2021-03-09,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,6,0,610,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-14,0,,-16,7,6.66,6.37,7.53,4.05,6.95,5.5,8.11,,5.79,16.22,6.37,5.79,12.16,37.94,5.5,6.66,-0.683333,-4.2,2.988889,0.0,340.36,-8.188889,57.168665
US_VT_50019,2021-03-10,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,7,0,617,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-6,,,-15,7,4.39,6.43,8.48,,7.9,7.6,7.6,,5.56,17.55,4.39,7.02,7.6,38.02,9.36,6.73,0.422222,-7.872222,11.477778,0.0,335.28,-6.444444,60.189472
US_VT_50019,2021-03-11,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,18,0,635,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-8,,,-14,6,,11.01,8.98,5.79,5.79,6.08,7.82,6.37,7.82,18.83,7.24,7.53,11.01,37.09,8.4,4.92,8.244444,2.6,16.244444,0.0,269.24,-1.594444,50.401156
US_VT_50019,2021-03-12,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,4,0,639,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-16,2,,-14,9,,4.66,9.9,4.95,,,7.28,,4.37,20.97,5.53,4.08,7.86,30.87,4.37,4.37,7.866667,2.316667,15.1,0.254,88.9,-1.944444,50.461856
US_VT_50019,2021-03-13,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,8,0,647,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-17,,,-12,,5.82,4.59,5.82,5.51,,4.9,9.19,,6.12,12.86,5.51,,,32.15,,5.82,-3.177778,-7.233333,4.677778,0.907143,45.72,-9.383333,62.599069
US_VT_50019,2021-03-14,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,35,0,682,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,,,,-22,,4.32,9.88,4.94,5.86,8.64,,8.64,,4.63,15.43,8.95,8.64,6.17,29.01,6.48,4.94,-4.205556,-8.233333,-1.566667,0.580571,45.72,-9.072222,69.276491
US_VT_50019,2021-03-15,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,5,0,687,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-10,,,-18,9,6.09,10.32,8.73,,6.62,6.09,9.53,,5.56,19.85,9.0,7.41,8.47,37.32,6.35,4.5,-12.805556,-16.877778,-4.772222,0.1905,30.48,-20.772222,51.636326
US_VT_50019,2021-03-16,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,7,0,694,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-7,11,,-17,7,6.35,7.73,7.18,,5.52,,7.46,3.87,5.25,20.71,5.25,8.28,6.63,33.14,,7.73,-9.311111,-17.283333,0.816667,0.0,30.48,-18.15,48.920104
US_VT_50019,2021-03-17,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,2,0,696,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,11,,,-16,6,,6.05,9.07,,,6.05,9.35,4.95,,18.7,4.12,,4.4,29.15,6.6,5.5,-0.988889,-9.783333,10.683333,0.0254,40.64,-11.161111,46.799802
US_VT_50019,2021-03-18,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,16,0,712,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,7,,,-16,8,6.97,6.42,8.93,,3.9,6.14,11.44,,8.37,15.06,6.7,3.9,7.25,31.8,3.9,,2.772222,-0.838889,6.338889,0.254,10.16,-1.583333,73.177205
US_VT_50019,2021-03-19,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,11,0,723,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-9,-2,,-21,10,7.21,5.77,5.48,,,7.21,6.06,,5.48,19.9,,7.5,6.63,30.86,6.92,5.19,-5.7,-10.822222,3.433333,0.4572,10.16,-15.855556,44.855243
US_VT_50019,2021-03-20,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,17,0,740,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-9,,,-16,,5.09,9.86,5.09,6.04,,,9.22,,6.68,13.04,6.36,4.77,,31.8,,4.45,-1.188889,-9.716667,9.605556,0.0,10.16,-10.883333,48.085369
US_VT_50019,2021-03-21,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,21,0,761,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,12,,,-13,,5.37,7.39,7.39,,,4.7,8.39,,5.71,12.09,,6.38,7.72,33.57,,6.38,4.122222,-6.677778,14.894444,0.0,10.16,-7.05,44.448544
US_VT_50019,2021-03-22,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,4,0,765,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,12,,,-16,5,4.33,12.71,7.22,,4.62,5.49,8.09,,,13.29,,4.62,6.36,33.51,6.93,7.22,5.566667,-4.5,18.033333,0.0,,-8.005556,38.06832
US_VT_50019,2021-03-23,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,14,0,779,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-1,1,,-19,6,7.91,8.2,6.74,7.03,5.86,4.69,8.2,4.39,4.69,17.87,5.86,4.69,7.91,32.51,5.86,5.86,7.844444,-2.872222,19.294444,0.0,,-6.866667,36.157658
US_VT_50019,2021-03-24,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,9,0,788,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,1,,,-19,8,7.15,10.3,10.59,6.58,4.86,,,4.29,5.44,18.31,5.44,7.72,6.87,38.05,4.58,6.87,7.677778,-1.061111,18.2,0.0,,-2.177778,50.794111
US_VT_50019,2021-03-25,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,19,0,807,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,6,,,-19,7,5.46,10.62,10.32,,,,10.62,,,22.15,4.25,6.37,10.62,27.92,4.86,,13.4,6.688889,21.105556,0.217714,,6.15,61.804021
US_VT_50019,2021-03-26,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,28,0,835,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-15,-3,,-20,13,5.64,7.42,7.12,,8.01,5.64,10.68,,6.53,16.32,6.83,4.16,5.64,37.4,4.45,4.16,10.271605,5.246914,19.376543,3.882571,,7.938272,85.569783
US_VT_50019,2021-03-27,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,4,0,839,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-11,,-44,-17,,5.62,9.92,10.25,5.95,6.28,5.95,6.95,,4.96,18.19,,,6.28,30.09,,5.95,3.123457,1.04321,6.734568,7.982857,,0.333333,82.303142
US_VT_50019,2021-03-28,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,21,0,860,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,2,,,-16,,5.27,10.54,10.85,4.34,,6.51,6.2,,4.96,15.8,,11.16,,30.99,8.37,5.27,4.191358,-0.259259,8.296296,0.290286,,1.524691,82.894623
US_VT_50019,2021-03-29,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,5,0,865,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-12,,,-18,9,,9.34,9.04,5.54,6.42,5.25,9.92,,7.0,15.46,4.08,4.96,5.25,42.3,,4.08,2.364198,-1.771605,7.648148,5.007429,,-3.024691,67.891342
US_VT_50019,2021-03-30,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,5,0,870,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,2,11,,-16,5,11.92,6.9,10.98,4.39,,4.71,10.98,,4.39,22.91,6.59,4.71,,38.91,4.71,8.47,3.969136,-4.925926,16.574074,0.508,,-7.407407,43.472172
US_VT_50019,2021-03-31,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,18,0,888,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,0,,,-17,7,4.51,10.53,9.02,4.51,5.71,6.92,7.82,,4.51,14.14,7.22,5.41,4.81,30.68,4.81,,11.074074,3.932099,15.882716,0.0,,1.117284,50.760281
US_VT_50019,2021-04-01,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,23,0,911,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-2,,,-15,10,5.44,8.31,6.01,7.45,5.73,7.73,8.02,,5.16,18.62,,5.44,5.16,38.38,4.58,5.44,1.919753,-2.833333,11.018519,6.894286,,0.055556,87.51693
US_VT_50019,2021-04-02,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,16,0,927,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-10,7,,-23,13,4.34,8.98,8.69,,4.63,4.05,8.69,,6.37,14.19,,5.21,4.63,29.54,6.08,4.05,-4.709877,-7.018519,1.716049,1.61925,71.12,-10.703704,63.429229
US_VT_50019,2021-04-03,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,13,0,940,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-4,,,-15,,4.83,9.67,6.45,,5.48,6.12,6.12,,5.48,10.64,,4.83,6.12,33.2,5.8,,-1.722222,-9.055556,7.0,0.028222,60.96,-11.203704,49.370498
US_VT_50019,2021-04-04,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,33,0,973,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,,,,-21,,6.12,9.87,9.53,,,5.78,8.85,,6.12,14.97,,5.44,7.14,30.28,6.12,4.76,2.493827,-6.623457,10.932099,0.0,,-6.802469,50.697363
US_VT_50019,2021-04-05,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,9,0,982,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,4,,,-18,6,,10.12,8.59,5.52,5.21,,7.67,,7.67,13.49,6.13,6.75,6.13,38.33,5.21,5.21,6.148148,-0.259259,10.975309,0.0,10.16,-5.080247,44.674707
US_VT_50019,2021-04-06,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,10,0,992,7,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,4,6,,-19,6,4.78,12.12,8.61,5.74,6.06,4.78,11.16,,5.74,20.09,9.25,5.42,5.42,36.04,,6.7,7.240741,1.623457,13.117284,0.0,10.16,-1.438272,54.476795
US_VT_50019,2021-04-07,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,8,1,1000,8,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,3,,,-18,7,,9.28,,,9.28,6.4,12.16,,8.0,14.4,,6.4,6.72,27.85,7.68,,10.314815,3.765432,16.135802,0.0,10.16,4.728395,68.512452
US_VT_50019,2021-04-08,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,25,0,1025,8,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,11,,,-18,6,6.18,8.14,9.76,,4.88,,8.79,7.49,6.51,20.18,10.09,6.18,4.56,41.33,,,10.932099,1.993827,21.290123,0.0,,4.160494,63.191133
US_VT_50019,2021-04-09,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,11,0,1036,8,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-3,4,,-21,8,,9.89,5.93,5.28,,5.28,6.59,,5.93,15.17,4.95,,,34.29,7.25,5.61,14.04321,2.864198,23.814815,0.0,,4.753086,53.87457
US_VT_50019,2021-04-10,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,15,0,1051,8,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-5,,,-18,,5.23,13.07,8.96,6.35,,,8.59,,,14.56,,8.59,5.97,28.75,5.6,,14.469136,5.654321,23.691358,0.0,10.16,6.141975,57.76977
US_VT_50019,2021-04-11,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,27,0,1078,8,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,18,,,-18,,5.67,9.22,7.8,6.38,,,,,5.32,18.44,5.32,9.93,,35.81,5.32,6.38,13.148148,4.901235,22.493827,0.0,,5.666667,60.660797
US_VT_50019,2021-04-12,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,1,0,1079,8,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,11,,,-17,5,4.7,10.97,11.91,7.83,6.89,5.33,6.27,4.7,6.89,23.19,,6.58,9.09,43.55,,,11.679012,4.660494,19.432099,0.0,10.16,2.95679,55.636774
US_VT_50019,2021-04-13,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,13,0,1092,8,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,4,14,,-18,5,5.86,15.73,6.17,,4.63,5.24,7.09,,4.93,16.66,4.93,9.87,5.24,33.93,7.71,6.79,11.438889,4.088889,18.5,0.0,,3.294444,57.726073
US_VT_50019,2021-04-14,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,4,1,1096,9,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,3,,,-19,6,,6.8,6.48,5.83,6.48,7.78,,6.48,9.72,16.52,6.16,4.54,4.86,39.85,8.75,6.48,11.944444,2.761111,19.6,0.0,,1.677778,49.677508
US_VT_50019,2021-04-15,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,19,0,1115,9,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-3,,,-18,8,4.62,14.49,8.01,9.55,7.71,6.17,8.94,,5.86,20.34,5.86,8.01,8.01,35.45,7.09,,9.811111,4.066667,18.272222,1.197429,10.16,3.455556,64.930292
US_VT_50019,2021-04-16,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,11,0,1126,9,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-20,-8,,-19,11,8.31,10.55,6.72,,6.4,,7.67,5.12,5.44,19.51,4.8,8.95,4.48,38.69,7.36,4.48,3.138889,0.905556,10.45,7.656286,,1.238889,87.942649
US_VT_50019,2021-04-17,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,6,0,1132,9,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-10,,,-14,,5.17,7.39,7.02,5.54,,,6.28,,5.91,17.36,11.82,,5.17,35.83,,8.13,3.627778,1.266667,7.155556,7.039429,,0.666667,81.072938
US_VT_50019,2021-04-18,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,9,0,1141,9,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,2,,,-17,,6.17,14.89,,,13.44,6.54,,,9.81,20.34,5.45,,6.9,33.06,,5.81,5.95,1.661111,11.494444,0.3302,,1.005556,70.662603
