location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46121,2020-10-07,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,23,0,195,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-43,20.18,28.26,16.344444,6.055556,27.566667,0.0,,2.708333,41.147247
US_SD_46121,2020-10-08,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,6,0,201,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-34,-48,19.0,25.7,14.455556,4.716667,27.481481,0.0,,3.229167,47.098272
US_SD_46121,2020-10-09,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,8,0,209,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-27,-53,,35.57,19.366667,8.816667,29.972222,0.0,,3.708333,36.750873
US_SD_46121,2020-10-10,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,6,0,215,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,24.89,14.538889,3.372222,25.65,0.0,,2.763889,46.061975
US_SD_46121,2020-10-11,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,11,0,226,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,19.49,30.45,18.127778,12.316667,25.383333,0.0,,6.736111,46.837003
US_SD_46121,2020-10-12,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,14,0,240,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,26.0,10.703704,1.444444,22.691358,0.3175,,-1.0,44.04898
US_SD_46121,2020-10-13,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,241,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-38,23.73,27.69,12.654321,4.179012,20.333333,0.03175,,0.333333,42.836318
US_SD_46121,2020-10-14,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,23,0,264,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-46,16.79,23.7,13.790123,7.358025,18.481481,0.0,,1.277778,41.69218
US_SD_46121,2020-10-15,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,23,0,287,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-44,,16.58,5.228395,-1.888889,12.814815,0.036286,,-1.650794,60.560889
US_SD_46121,2020-10-16,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,5,0,292,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-29,-45,,23.49,5.4,-0.466667,13.966667,0.169333,,-3.159722,54.444123
US_SD_46121,2020-10-17,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,11,0,303,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,25.45,7.516667,0.561111,13.466667,0.036286,,0.236111,60.393158
US_SD_46121,2020-10-18,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,8,0,311,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,22.52,-0.166667,-3.861111,3.9,1.382889,,-5.729167,65.701911
US_SD_46121,2020-10-19,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,3,0,314,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-67,19.11,22.48,2.244444,-1.483333,7.788889,0.338667,,-2.416667,70.233919
US_SD_46121,2020-10-20,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,27,0,341,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-48,,121.22,32.55,5.494444,1.4,12.783333,0.92075,,1.9375,77.116668
US_SD_46121,2020-10-21,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,16,0,357,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-70,28.92,25.58,3.361111,0.711111,10.272222,1.397,,0.645833,82.374999
US_SD_46121,2020-10-22,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,24,0,381,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-30,-38,20.8,27.42,1.183333,-1.805556,5.522222,5.297714,,-0.048611,90.642336
US_SD_46121,2020-10-23,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,14,0,395,5,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-28,,,28.9,-3.2,-6.066667,-0.344444,2.249714,50.8,-5.347222,83.216749
US_SD_46121,2020-10-24,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,5,1,400,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,36.69,-5.133333,-8.761111,-2.572222,0.423333,99.06,-7.138889,84.138825
US_SD_46121,2020-10-25,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,18,0,418,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,34.87,-6.072222,-8.761111,-3.366667,4.1656,99.06,-8.0,84.606355
US_SD_46121,2020-10-26,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,2,0,420,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-63,19.31,30.68,-10.744444,-15.944444,-6.4,1.0922,124.46,-14.597222,71.650059
US_SD_46121,2020-10-27,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,15,0,435,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-57,,26.6,-8.711111,-17.238889,2.8,0.0,114.3,-13.756944,66.91498
US_SD_46121,2020-10-28,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,18,0,453,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-60,,19.14,2.338889,-2.583333,8.6,0.0,114.3,-3.229167,66.194712
US_SD_46121,2020-10-29,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,16,0,469,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-42,-35,23.69,28.84,3.211111,-2.877778,12.905556,0.0,80.01,-0.194444,78.255841
US_SD_46121,2020-10-30,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,17,0,486,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-42,,,26.48,7.316667,-0.45,18.105556,0.0,78.74,1.409722,68.025837
US_SD_46121,2020-10-31,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,22,0,508,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,28.75,10.988889,4.1,17.094444,0.0,30.48,0.6875,48.496817
US_SD_46121,2020-11-01,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,3,0,511,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,24.42,29.3,3.322222,-4.627778,12.9,0.0,,-5.75,51.427223
US_SD_46121,2020-11-02,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,3,0,514,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-36,24.72,24.72,9.433333,-0.322222,23.888889,0.0,,-2.097222,45.699565
US_SD_46121,2020-11-03,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,15,0,529,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-34,16.48,20.35,13.35,3.983333,26.194444,0.0,,-0.763889,39.644673
US_SD_46121,2020-11-04,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,16,0,545,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-35,,30.76,12.227778,2.377778,25.375,0.0,,-1.125,42.554713
US_SD_46121,2020-11-05,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,16,0,561,6,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-33,-35,15.71,24.55,12.938889,3.288889,26.072222,0.0254,,-0.5,41.477031
US_SD_46121,2020-11-06,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,12,2,573,8,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-18,,,,15.888889,6.944444,27.466667,0.0762,,-0.375,33.065528
US_SD_46121,2020-11-07,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,4,2,577,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,30.14,14.355556,7.266667,23.583333,0.0,,2.9375,46.720404
US_SD_46121,2020-11-08,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,13,0,590,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,27.38,16.033333,8.483333,21.766667,0.0254,,6.694444,53.407456
US_SD_46121,2020-11-09,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,5,0,595,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-35,,30.53,-0.238889,-4.661111,9.161111,3.2512,,-5.305556,68.144212
US_SD_46121,2020-11-10,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,19,0,614,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-35,24.41,21.48,-2.9,-6.85,2.705556,1.8034,30.48,-6.618056,75.090728
US_SD_46121,2020-11-11,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,10,0,624,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-45,-69,,36.94,1.055556,-5.427778,8.844444,1.0668,78.74,-5.527778,62.076777
US_SD_46121,2020-11-12,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,28,0,652,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-39,-38,20.39,15.54,-1.872222,-7.172222,5.627778,0.3175,30.48,-7.333333,65.758418
US_SD_46121,2020-11-13,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,19,0,671,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-31,-38,20.55,29.21,-0.138889,-7.711111,12.266667,0.2286,30.48,-7.770833,56.36609
US_SD_46121,2020-11-14,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,23,0,694,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,25.24,,6.25,0.627778,12.522222,0.0,30.48,-3.916667,48.062712
US_SD_46121,2020-11-15,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,7,0,701,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,29.12,33.78,2.35,-2.15,9.505556,0.0254,30.48,-6.145833,52.812477
US_SD_46121,2020-11-16,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,10,0,711,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-37,,24.79,3.8,-3.172222,12.85,0.0,,-5.986111,50.241648
US_SD_46121,2020-11-17,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,8,0,719,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-36,20.61,22.67,4.411111,-3.472222,16.966667,0.0,,-3.638889,56.803018
US_SD_46121,2020-11-18,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,22,0,741,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-43,17.54,31.98,11.066667,2.361111,23.311111,0.0,,-1.506944,42.663976
US_SD_46121,2020-11-19,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,35,0,776,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-43,-41,16.96,17.96,11.111111,3.844444,18.994444,0.0,,-0.041667,47.114034
US_SD_46121,2020-11-20,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,27,0,803,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-39,,,31.23,3.533333,-2.894444,11.483333,0.0,,-2.270833,66.898229
US_SD_46121,2020-11-21,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,13,0,816,10,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,25.52,-0.338889,-7.094444,9.272222,0.0,,-4.333333,76.01815
US_SD_46121,2020-11-22,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,18,2,834,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,22.65,1.466667,-5.15,8.533333,0.0,,-6.451389,55.474414
US_SD_46121,2020-11-23,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,12,0,846,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-42,27.13,25.12,1.861111,-5.594444,10.711111,0.0,,-5.951389,56.009908
US_SD_46121,2020-11-24,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,15,0,861,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-39,16.05,20.06,2.305556,-1.744444,7.677778,0.0,,-3.708333,64.861357
US_SD_46121,2020-11-25,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,15,0,876,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-52,18.36,34.56,-0.833333,-8.827778,12.016667,0.0,,-8.159722,60.078961
US_SD_46121,2020-11-26,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,876,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-35,,,28.98,1.944444,-5.644444,9.155556,0.0,,-4.076389,65.085393
US_SD_46121,2020-11-27,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,48,0,924,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-43,,,34.99,0.944444,-6.611111,10.822222,0.0,,-7.395833,54.587408
US_SD_46121,2020-11-28,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,17,0,941,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,31.38,4.161111,-3.772222,16.633333,0.0,,-8.590278,40.031057
US_SD_46121,2020-11-29,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,9,0,950,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,47.52,1.138889,-4.344444,10.666667,0.0,,-9.034722,46.718321
US_SD_46121,2020-11-30,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,4,0,954,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-42,15.65,31.3,-4.038889,-12.877778,9.512346,0.0,,-12.701389,52.603216
US_SD_46121,2020-12-01,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,9,0,963,12,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-47,-40,24.09,23.09,0.155556,-8.172222,8.772222,0.0,,-9.326389,50.847952
US_SD_46121,2020-12-02,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,32,1,995,13,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-42,15.6,16.52,0.777778,-1.872222,4.627778,0.0,,-3.548611,71.508105
US_SD_46121,2020-12-03,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,7,1,1002,14,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-36,-35,16.72,27.54,-2.205556,-8.766667,9.033333,0.0,,-8.513889,62.367227
US_SD_46121,2020-12-04,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,10,0,1012,14,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-40,,17.99,26.45,3.555556,-5.4,15.677778,0.0,,-7.597222,44.477625
US_SD_46121,2020-12-05,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,1,1013,15,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,21.44,21.44,4.727778,-2.122222,13.644444,0.0,,-5.486111,48.07753
US_SD_46121,2020-12-06,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,8,0,1021,15,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,27.02,2.1,-5.538889,12.633333,0.0,,-5.833333,58.114993
US_SD_46121,2020-12-07,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,2,0,1023,15,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-41,18.35,30.58,4.472222,-3.527778,14.733333,0.0,,-7.222222,43.5064
US_SD_46121,2020-12-08,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,6,0,1029,15,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-36,,23.19,6.422222,-0.661111,17.594444,0.0,,-8.145833,35.739499
US_SD_46121,2020-12-09,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,16,0,1045,15,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-38,,25.65,8.65,0.866667,18.333333,0.0,,-6.319444,35.208004
US_SD_46121,2020-12-10,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,8,0,1053,15,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-43,-35,17.39,17.39,4.294444,-0.022222,11.922222,0.0,,-3.138889,58.065874
US_SD_46121,2020-12-11,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,17,0,1070,15,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-50,,17.85,22.81,-1.933333,-4.027778,3.144444,0.0,,-4.729167,79.810309
US_SD_46121,2020-12-12,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,11,2,1081,17,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,20.82,,-4.861111,-7.227778,-1.605556,0.0,,-6.722222,85.976307
US_SD_46121,2020-12-13,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,5,0,1086,17,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,23.35,-4.533333,-9.4,1.238889,0.0254,,-8.243056,74.664328
US_SD_46121,2020-12-14,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,7,0,1093,17,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-39,24.12,27.13,-9.416667,-14.166667,-3.772222,0.0,,-13.423611,72.843302
US_SD_46121,2020-12-15,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,6,0,1099,17,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-41,,31.94,-5.855556,-9.177778,-2.455556,0.22225,,-9.208333,75.891559
US_SD_46121,2020-12-16,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,6,0,1105,17,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-38,24.8,37.7,-4.616667,-12.627778,8.127778,0.127,,-8.986111,72.201675
US_SD_46121,2020-12-17,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,6,0,1111,17,,,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,-39,-37,,25.01,-0.55,-8.738889,8.311111,0.0,,-6.013889,67.849167
