location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55091,2021-03-11,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,830,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-13,,42.84,5.144444,0.722222,14.0,3.737429,,0.283333,71.037604
US_WI_55091,2021-03-12,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,831,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-13,28.57,34.28,1.644444,-2.838889,6.533333,0.0,,-5.911111,57.450325
US_WI_55091,2021-03-13,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,832,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,40.58,3.533333,-3.622222,13.938889,0.0254,,-4.161111,57.368864
US_WI_55091,2021-03-14,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,-1,0,831,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,26.29,4.866667,-1.138889,11.261111,0.0,,-4.655556,50.524733
US_WI_55091,2021-03-15,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,831,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-8,24.02,35.46,0.283333,-2.327778,5.983333,0.508,,-7.094444,57.893261
US_WI_55091,2021-03-16,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,3,0,834,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,25.45,47.26,-1.127778,-2.35,1.344444,5.842,,-3.133333,86.419021
US_WI_55091,2021-03-17,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,836,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-10,31.67,41.42,1.233333,-1.172222,6.233333,0.217714,139.7,-1.516667,82.020487
US_WI_55091,2021-03-18,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,836,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,21.06,24.78,3.705556,-1.177778,10.844444,0.0508,115.57,-3.85,57.999875
US_WI_55091,2021-03-19,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,837,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-10,22.11,24.57,2.894444,-4.694444,10.15,0.0,149.86,-7.361111,47.182119
US_WI_55091,2021-03-20,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,837,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,,4.905556,-1.35,13.905556,0.0,50.8,-4.327778,51.622363
US_WI_55091,2021-03-21,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,-1,0,836,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,25.08,9.9,4.2,17.016667,0.0,,-0.144444,49.971072
US_WI_55091,2021-03-22,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,836,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-3,26.21,21.44,10.9,3.338889,15.594444,0.0,,2.261111,55.465499
US_WI_55091,2021-03-23,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,836,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,6,20.08,32.62,9.672222,5.222222,14.961111,0.4445,,3.55,66.085929
US_WI_55091,2021-03-24,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,3,0,839,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-3,,26.16,7.438889,3.866667,10.255556,14.336889,,6.288889,92.456574
US_WI_55091,2021-03-25,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-6,20.53,33.82,4.216667,-0.255556,10.083333,3.2766,,0.422222,76.376767
US_WI_55091,2021-03-26,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,21.02,39.42,2.122222,-2.561111,8.544444,0.0,,-2.127778,73.565408
US_WI_55091,2021-03-27,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,33.55,4.661111,0.894444,8.305556,1.778,,1.866667,82.142801
US_WI_55091,2021-03-28,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,29.24,2.138889,-0.888889,6.655556,2.939143,,-3.716667,65.354617
US_WI_55091,2021-03-29,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-16,31.06,28.23,7.672222,-0.6,21.122222,0.0,,-1.672222,51.728954
US_WI_55091,2021-03-30,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-9,28.01,44.82,8.572222,0.694444,20.077778,0.0,,-4.305556,40.099936
US_WI_55091,2021-03-31,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,841,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-17,38.4,22.75,-1.144444,-4.172222,2.872222,0.0,,-11.055556,47.091174
US_WI_55091,2021-04-01,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,-2,0,839,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-18,25.12,32.52,-1.888889,-8.316667,6.133333,0.0,,-12.622222,43.817695
US_WI_55091,2021-04-02,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-27,29.09,30.62,4.244444,-2.2,13.888889,0.0,,-9.738889,35.576801
US_WI_55091,2021-04-03,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,39.95,11.205556,1.572222,21.427778,0.0,,-3.233333,36.363762
US_WI_55091,2021-04-04,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,41.07,14.072222,3.661111,26.638889,0.0,,-2.138889,32.928123
US_WI_55091,2021-04-05,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,840,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-18,21.5,22.84,16.805556,5.866667,28.061111,0.0,,5.15,46.329459
US_WI_55091,2021-04-06,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,6,0,846,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-3,63.91,30.68,19.783333,11.561111,26.1,1.80975,,10.622222,55.715379
US_WI_55091,2021-04-07,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,846,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-9,,45.21,17.666667,12.55,24.255556,9.454444,,11.922222,69.542825
US_WI_55091,2021-04-08,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,847,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,,45.31,15.477778,11.366667,22.222222,0.846667,,11.533333,77.492907
US_WI_55091,2021-04-09,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,847,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,0,,28.14,9.333333,6.688889,12.944444,4.741333,,7.377778,87.608961
US_WI_55091,2021-04-10,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,848,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,33.66,6.933333,5.438889,9.666667,4.713111,,4.316667,83.505463
US_WI_55091,2021-04-11,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,848,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,25.79,7.511111,5.844444,10.555556,0.0,,4.266667,80.042428
US_WI_55091,2021-04-12,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,848,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-7,,25.66,7.394444,4.95,10.166667,0.564444,,4.922222,84.404574
US_WI_55091,2021-04-13,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,848,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,5,24.69,31.75,2.683333,0.494444,6.522222,0.92075,,-1.772222,72.643
US_WI_55091,2021-04-14,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,849,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,22.25,36.65,1.277778,-1.25,7.216667,0.15875,,-2.194444,77.703933
US_WI_55091,2021-04-15,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,850,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,0,,39.39,5.305556,1.972222,9.722222,0.254,,1.211111,75.017399
US_WI_55091,2021-04-16,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,3,0,853,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,,37.44,7.538889,0.477778,15.505556,0.0254,,-0.033333,58.850784
US_WI_55091,2021-04-17,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,854,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,29.55,27.91,8.027778,-0.477778,15.438889,0.0,,-4.661111,40.600545
US_WI_55091,2021-04-18,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,854,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,38.08,9.277778,0.522222,17.077778,0.0508,,-2.483333,43.763224
US_WI_55091,2021-04-19,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,854,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-8,,37.48,3.8,0.422222,13.644444,0.790222,,-2.65,62.884459
US_WI_55091,2021-04-20,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,855,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,,40.01,1.438889,-3.2,5.572222,0.0,,-8.466667,47.865327
US_WI_55091,2021-04-21,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,855,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-7,23.96,23.96,0.6,-4.755556,5.538889,0.0,,-8.438889,50.995358
US_WI_55091,2021-04-22,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,7,0,862,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-7,21.16,37.61,6.483333,-1.866667,17.166667,0.0,,-5.422222,42.446197
US_WI_55091,2021-04-23,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,862,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-13,,33.4,9.655556,5.544444,15.722222,0.310444,,-1.827778,44.924486
US_WI_55091,2021-04-24,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,5,0,867,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,23.4,39.49,6.314815,3.481481,9.339506,0.290286,,3.555556,82.674902
US_WI_55091,2021-04-25,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,868,7,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,37.51,2.627778,-3.205556,7.816667,0.042333,,-4.027778,61.82909
US_WI_55091,2021-04-26,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,868,7,,2252,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-11,,36.28,7.255556,2.911111,13.0,1.3335,,-0.461111,58.443823
US_WI_55091,2021-04-27,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,868,7,0,2252,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-1,28.1,39.34,8.972222,4.716667,15.422222,1.23825,,4.35,73.115717
US_WI_55091,2021-04-28,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,3,0,871,7,14,2266,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-8,,26.86,8.283333,4.272222,16.005556,5.842,,5.588889,83.497279
US_WI_55091,2021-04-29,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,5,0,876,7,30,2296,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-10,27.66,34.88,11.238889,3.388889,19.155556,0.084667,,3.683333,59.943876
US_WI_55091,2021-04-30,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,876,7,35,2331,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-12,,36.01,10.933333,4.672222,17.705556,0.0,,-3.166667,37.344866
US_WI_55091,2021-05-01,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,876,7,42,2373,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,26.25,,18.055556,9.461111,30.216667,0.0,,-0.016667,29.663397
US_WI_55091,2021-05-02,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,876,7,0,2373,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,43.18,20.361111,12.027778,28.238889,0.0,,6.944444,42.003401
US_WI_55091,2021-05-03,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,876,7,24,2397,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-5,,32.64,15.261111,12.15,19.161111,5.914571,,9.805556,70.546379
US_WI_55091,2021-05-04,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,876,7,1,2398,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,0,,28.59,10.661111,5.577778,15.7,2.1844,,1.861111,54.659635
US_WI_55091,2021-05-05,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,876,7,9,2407,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-6,24.41,34.87,8.522222,1.305556,14.455556,0.112889,,-1.516667,49.530164
US_WI_55091,2021-05-06,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,878,7,22,2429,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-8,,31.65,8.427778,2.683333,15.572222,1.23825,,1.288889,61.169549
US_WI_55091,2021-05-07,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,879,7,14,2443,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-7,,34.64,9.0,2.483333,14.405556,0.211667,,-1.355556,48.471571
US_WI_55091,2021-05-08,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,880,7,7,2450,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,24.65,26.1,7.466667,-0.555556,13.672222,0.0,,-3.661111,45.456997
US_WI_55091,2021-05-09,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,880,7,36,2486,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,31.89,9.661111,1.838889,16.988889,0.0,,-1.316667,46.438219
US_WI_55091,2021-05-10,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,880,7,8,2494,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-8,20.2,40.4,8.677778,3.994444,14.838889,0.0,,-4.072222,40.565124
US_WI_55091,2021-05-11,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,881,7,0,2494,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,4,18.82,38.74,7.388889,-1.233333,15.8,0.0,,-4.555556,42.709996
US_WI_55091,2021-05-12,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,883,7,5,2499,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-7,21.89,38.63,10.705556,0.705556,19.911111,0.0,,-3.544444,36.943527
US_WI_55091,2021-05-13,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,883,7,32,2531,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,24.93,21.37,13.122222,3.894444,20.961111,0.0,,-2.205556,34.878091
US_WI_55091,2021-05-14,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,885,7,12,2543,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-11,,28.4,14.1,7.705556,20.305556,0.0,,-1.044444,35.473336
US_WI_55091,2021-05-15,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,887,7,43,2586,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,23.97,28.47,14.527778,9.627778,21.638889,0.290286,,6.766667,59.891536
US_WI_55091,2021-05-16,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,887,7,28,2614,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,25.96,31.73,14.916667,9.283333,22.111111,2.511778,,10.438889,74.670004
US_WI_55091,2021-05-17,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,887,7,0,2614,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-9,23.39,25.73,16.911111,7.594444,25.25,0.0,,9.105556,60.168651
US_WI_55091,2021-05-18,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,888,7,1,2615,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,2,30.01,35.78,17.377778,10.627778,23.833333,0.036286,,10.355556,63.814741
US_WI_55091,2021-05-19,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,888,7,10,2625,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-9,29.02,24.38,18.211111,15.433333,22.333333,3.132667,,16.458333,88.623239
US_WI_55091,2021-05-20,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,889,7,6,2631,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-8,21.96,32.93,19.461111,17.872222,21.772222,5.729111,,17.743056,89.315895
US_WI_55091,2021-05-21,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,889,7,0,2631,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-8,31.34,22.05,20.4,17.933333,25.088889,21.505333,,18.755556,90.405774
US_WI_55091,2021-05-22,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,889,7,36,2667,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,59.52,22.438889,18.55,27.344444,3.4544,,18.322222,77.704493
