location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12049,2021-05-31,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3260,45,0,5660,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-18,-18,-64,14,18.48,10.32,14.67,,8.15,9.78,8.15,26.63,9.24,13.59,41.3,14.13,8.15,25.253086,19.802469,32.716049,3.937,20.047619,72.45417
US_FL_12049,2021-06-01,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,15,0,3275,45,27,5687,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,0,-8,-35,-18,3,8.09,9.61,,9.1,14.66,9.1,7.08,28.82,7.08,7.08,52.08,,9.61,25.444444,20.271605,32.512346,0.564444,18.365079,63.635317
US_FL_12049,2021-06-02,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,2,0,3277,45,20,5707,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-15,-39,-19,4,11.64,18.73,9.11,,14.17,11.64,9.62,30.37,7.09,10.63,43.53,7.59,8.1,25.469136,21.08642,32.154321,3.273778,20.230159,72.67819
US_FL_12049,2021-06-03,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,2,0,3279,45,25,5732,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-17,-37,-21,4,8.55,18.62,7.55,,20.13,11.07,14.09,25.16,,13.09,44.79,9.56,16.1,25.271605,21.080247,31.759259,1.995714,21.746032,80.151824
US_FL_12049,2021-06-04,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,-8,0,3271,45,78,5810,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-20,-30,-22,5,,18.14,9.07,,13.34,,10.67,25.62,8.54,10.14,46.96,,,25.32716,22.123457,31.123457,3.628571,22.579365,84.282899
US_FL_12049,2021-06-05,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3271,45,21,5831,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-5,-14,-21,-16,,8.91,14.85,,,8.91,16.04,,30.89,,16.64,47.53,11.29,,26.246914,22.351852,32.018519,12.373429,22.373016,78.65452
US_FL_12049,2021-06-06,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3271,45,22,5853,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-11,-25,-30,,9.68,13.98,13.45,,10.22,10.22,,31.73,,11.29,37.65,11.29,,27.450617,22.975309,34.240741,4.608286,22.722222,75.068387
US_FL_12049,2021-06-07,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3271,45,20,5873,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-6,-19,-24,-20,2,8.56,16.63,7.05,9.07,,12.09,11.59,27.71,9.07,,52.4,10.58,,28.179012,24.339506,33.82716,1.378857,22.626984,72.898444
US_FL_12049,2021-06-08,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3271,45,19,5892,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-19,-29,-22,4,16.64,15.08,13.52,,10.92,9.88,8.32,31.72,9.36,9.36,46.8,9.36,9.36,27.652778,22.090278,34.326389,1.27,21.142857,67.315654
US_FL_12049,2021-06-09,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3271,45,21,5913,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-5,-17,-36,-21,4,8.97,13.72,10.03,,13.72,8.97,16.36,28.49,10.03,,48.01,8.97,9.5,27.555556,21.9375,34.097222,0.580571,20.285714,64.012937
US_FL_12049,2021-06-10,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3271,45,34,5947,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-21,-34,-23,4,8.42,10.0,10.53,9.47,11.05,14.21,10.53,33.16,,18.42,47.89,8.42,8.95,27.743056,21.118056,34.131944,0.0,19.936508,62.091483
US_FL_12049,2021-06-11,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,25,0,3296,45,0,5947,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-14,-23,-33,-26,4,11.15,16.17,,,,13.94,11.15,30.12,,12.83,39.6,13.38,8.37,28.493056,22.798611,34.104167,1.306286,22.198413,68.505072
US_FL_12049,2021-06-12,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3296,45,52,5999,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-10,-14,-20,-13,,9.24,13.28,9.24,,14.44,,,25.41,,15.59,49.08,11.55,10.39,28.048611,23.069444,33.465278,0.762,22.460317,70.765163
US_FL_12049,2021-06-13,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3296,45,34,6033,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-14,-13,-24,-26,,9.21,13.24,,12.09,13.82,,,31.09,,,50.66,13.82,13.82,27.777778,22.875,33.166667,0.381,22.230159,71.640769
US_FL_12049,2021-06-14,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3296,45,124,6157,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-23,-33,-26,5,13.05,15.13,,,10.44,10.44,15.13,28.18,,12.53,49.58,12.53,8.87,26.729167,23.347222,32.715278,2.54,22.5,77.37229
US_FL_12049,2021-06-15,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3296,45,7,6164,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-19,-21,-32,-23,5,13.53,15.61,9.88,,13.53,9.36,11.96,26.01,,14.05,50.46,,16.13,26.416667,22.743056,31.534722,12.996333,22.833333,80.114844
US_FL_12049,2021-06-16,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3296,45,1,6165,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-10,-18,-42,-25,6,10.04,9.51,,,8.98,12.15,11.62,29.58,,7.92,51.24,8.98,8.45,25.444444,21.902778,30.194444,10.287,22.095238,81.132595
US_FL_12049,2021-06-17,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3296,45,77,6242,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-22,-34,-26,5,9.57,13.82,,,14.35,12.76,9.04,33.49,14.89,9.57,50.51,17.01,8.51,24.458333,21.354167,30.152778,11.514667,21.793651,84.254342
US_FL_12049,2021-06-18,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,40,0,3336,45,57,6299,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-18,-28,-28,4,,17.93,12.88,,,14.0,9.52,29.13,9.52,10.08,47.61,8.96,,26.277778,22.298611,31.618056,1.741714,22.02381,77.178951
US_FL_12049,2021-06-19,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3336,45,37,6336,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-7,-8,-23,-15,,,10.92,10.92,,12.13,12.13,12.13,26.09,,,41.26,,,28.314815,24.074074,33.765432,0.0,23.253968,73.223325
US_FL_12049,2021-06-20,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3336,45,74,6410,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-10,-31,-30,,,,,,9.3,11.63,10.46,27.91,,13.95,44.76,17.44,,28.864198,25.41358,33.623457,0.0,23.690476,73.090932
US_FL_12049,2021-06-21,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3336,45,0,6410,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-25,-33,-25,4,,12.0,15.13,,,,12.0,29.22,,11.48,53.74,10.43,12.0,28.080247,23.777778,33.283951,0.465667,23.753968,76.865313
US_FL_12049,2021-06-22,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3336,45,18,6428,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-22,-30,-24,3,10.86,10.86,9.23,,13.03,15.74,16.83,24.97,,10.86,42.34,,11.94,26.876543,22.617284,33.574074,6.35,23.063492,79.410403
US_FL_12049,2021-06-23,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3336,45,13,6441,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-10,-26,-43,-26,5,,17.94,9.24,,,10.33,13.59,32.07,11.96,14.68,58.71,10.87,13.05,26.407407,23.0,32.160494,4.753429,22.373016,77.919745
US_FL_12049,2021-06-24,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3336,45,13,6454,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-20,-25,-36,-25,4,9.97,15.22,9.44,,14.17,12.59,14.17,28.86,7.87,11.54,47.22,,8.92,25.388889,21.938272,32.592593,14.042571,22.0,81.325921
US_FL_12049,2021-06-25,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,15,0,3351,45,21,6475,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-25,-38,-28,6,,10.09,11.78,,,11.22,16.26,26.36,,9.53,37.01,19.07,,24.839506,22.037037,31.228395,23.404286,22.373016,86.61344
US_FL_12049,2021-06-26,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3351,45,20,6495,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-12,-21,-17,,,13.86,,9.45,11.34,,13.86,28.35,,11.97,52.91,12.6,,25.993827,22.524691,32.17284,4.971143,22.880952,82.944943
US_FL_12049,2021-06-27,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3351,45,0,6495,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-21,-35,-31,,11.9,18.16,,,13.15,,,27.55,,11.9,50.72,,,27.314815,23.222222,32.765432,11.895667,22.920635,76.25863
US_FL_12049,2021-06-28,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3351,45,42,6537,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-30,-31,-25,3,9.82,7.23,,,10.85,,7.23,30.48,8.27,10.85,40.82,8.78,,26.654321,22.660494,32.839506,4.2545,22.047619,74.721994
US_FL_12049,2021-06-29,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3351,45,8,6545,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-26,-35,-47,-26,4,11.1,17.44,12.16,,8.46,10.04,11.63,35.41,,11.63,52.33,8.46,,25.851852,22.598765,32.32716,14.695714,22.912698,82.344559
US_FL_12049,2021-06-30,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3351,45,16,6561,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-28,-43,-25,5,,16.5,9.58,8.52,14.91,11.18,12.78,37.27,15.97,10.65,49.51,,,24.481481,22.722222,31.308642,11.974286,23.007937,90.581361
US_FL_12049,2021-07-01,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3351,45,21,6582,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-23,-40,-25,3,11.46,15.28,,11.46,11.46,11.46,9.28,24.56,,,44.2,10.91,,25.074074,22.135802,31.259259,10.668,22.698413,85.966594
US_FL_12049,2021-07-02,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,42,0,3393,45,23,6605,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-10,-18,-29,-31,5,8.82,15.98,,,,,15.43,25.35,,8.82,40.78,,,25.783951,22.506173,30.561728,6.477,23.087302,85.082997
US_FL_12049,2021-07-03,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3393,45,23,6628,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-24,-31,-17,,,8.63,,,,12.66,,24.17,,10.93,47.19,,16.69,26.067901,23.345679,29.740741,5.805714,23.619048,87.455716
US_FL_12049,2021-07-04,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3393,45,21,6649,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-13,-7,-8,-36,,,12.55,,,,,,23.23,,,43.94,10.67,,26.555556,22.549383,32.364198,8.015111,22.904762,80.668286
US_FL_12049,2021-07-05,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3393,45,0,6649,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-6,-24,-42,-62,15,7.85,12.56,14.13,,9.42,10.99,,28.79,7.85,13.61,48.68,10.99,9.42,27.388889,23.061728,34.092593,1.814286,23.206349,76.977346
US_FL_12049,2021-07-06,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3393,45,2,6651,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-28,-53,-32,12,9.67,15.95,7.73,,13.05,9.19,10.63,20.79,,10.15,45.92,,,24.802469,22.746914,30.580247,7.946571,23.103175,89.620713
US_FL_12049,2021-07-07,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3393,45,5,6656,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-31,-47,-36,15,10.91,19.75,,9.35,15.07,13.51,9.87,23.91,9.35,10.39,47.81,,,26.419753,23.037037,30.722222,46.191714,23.634921,84.06369
US_FL_12049,2021-07-08,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3393,45,16,6672,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-27,-33,-27,4,13.22,11.57,17.07,9.91,11.57,8.26,9.91,28.09,10.46,9.36,48.47,9.91,11.57,27.493827,23.561728,32.123457,22.968857,23.968254,81.061111
US_FL_12049,2021-07-09,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,45,0,3438,45,20,6692,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-24,-27,-37,-28,5,8.89,20.57,12.23,,12.23,10.01,,31.68,,11.12,46.69,15.01,8.89,27.512346,22.796296,33.37037,0.762,23.095238,76.256469
US_FL_12049,2021-07-10,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3438,45,10,6702,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-21,-14,-32,-12,,9.01,15.62,,,11.42,11.42,12.02,30.65,9.01,13.22,45.67,14.42,,27.345679,23.17284,33.425926,11.176,22.603175,74.356473
US_FL_12049,2021-07-11,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3438,45,13,6715,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-24,-21,-43,-29,,11.71,18.15,19.9,,18.15,12.29,14.05,28.68,,13.46,49.17,18.15,,26.0,22.95679,32.296296,13.716,22.706349,82.08977
US_FL_12049,2021-07-12,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3438,45,5,6720,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-20,-26,-32,-27,4,10.2,20.4,,,15.04,16.65,12.35,30.61,,15.04,52.62,,,26.450617,23.030864,32.753086,9.30275,22.690476,78.780547
US_FL_12049,2021-07-13,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3438,45,11,6731,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-19,-23,-38,-24,4,11.65,12.76,8.88,,,14.43,18.87,32.74,,12.21,48.83,9.43,11.65,26.253086,22.777778,32.438272,3.483429,22.626984,79.374963
US_FL_12049,2021-07-14,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3438,45,9,6740,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-25,-42,-24,4,8.9,10.01,8.9,12.23,10.57,11.12,,30.59,13.35,,47.83,,8.9,26.006173,23.166667,31.67284,1.886857,23.428571,85.442866
US_FL_12049,2021-07-15,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3438,45,6,6746,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-10,-21,-35,-27,3,8.78,12.62,10.43,11.53,10.98,12.07,17.01,22.5,9.33,8.78,63.11,12.62,,27.444444,23.395062,33.240741,4.346222,23.095238,76.369376
US_FL_12049,2021-07-16,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,77,0,3515,45,0,6746,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-20,-23,-40,-27,5,,14.55,,,,11.75,9.51,36.37,,8.39,60.42,,10.07,27.62963,23.160494,33.234568,0.0,22.52381,73.281124
US_FL_12049,2021-07-17,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3515,45,46,6792,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-25,-31,-16,,,17.81,11.67,,11.67,,9.21,34.39,,14.74,49.13,9.83,,27.537037,23.265432,33.12963,2.060222,22.690476,74.551493
US_FL_12049,2021-07-18,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3515,45,13,6805,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-13,-18,-33,-34,,8.94,19.66,,,8.94,10.13,10.72,23.83,10.72,13.11,47.66,11.32,,27.685185,23.462963,33.444444,6.19125,22.833333,74.570158
US_FL_12049,2021-07-19,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3515,45,6,6811,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-13,-25,-26,-30,4,12.63,20.32,,10.43,16.47,15.38,,29.1,8.79,13.73,58.21,11.53,8.24,27.432099,23.722222,33.018519,5.461,23.166667,77.662633
US_FL_12049,2021-07-20,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3515,45,0,6811,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-26,-40,-26,4,10.42,15.9,8.22,8.22,17.55,15.35,,42.77,12.61,14.8,41.67,9.87,9.87,27.197531,23.067901,33.049383,4.402667,23.039683,77.68968
US_FL_12049,2021-07-21,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3515,45,60,6871,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-12,-21,-36,-28,5,9.86,15.34,,,12.06,13.7,10.96,32.88,,8.22,52.61,16.44,,28.17284,23.685185,33.512346,1.74625,23.603175,75.838023
US_FL_12049,2021-07-22,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3515,45,11,6882,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-20,-35,-30,4,10.53,16.08,11.64,,18.85,11.64,11.09,42.13,9.42,13.86,47.12,13.86,,29.030864,24.549383,33.950617,1.905,23.666667,72.287055
US_FL_12049,2021-07-23,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,111,0,3626,45,24,6906,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-19,-26,-32,-28,6,11.06,17.7,9.4,9.96,18.26,13.83,,24.34,11.06,12.17,50.9,8.85,9.4,29.265432,25.104938,34.012346,0.435429,24.150794,73.501752
US_FL_12049,2021-07-24,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3626,45,8,6914,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-18,-24,-15,,,13.44,,,9.17,13.44,9.78,32.39,,15.28,52.55,9.78,,27.697531,24.024691,33.728395,0.399143,23.531746,77.860503
US_FL_12049,2021-07-25,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3626,45,38,6952,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-20,-14,-34,-34,,,19.67,,,14.31,11.92,9.54,35.77,,8.94,46.5,,,28.160494,23.771605,33.987654,4.261556,23.063492,72.669573
