location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13147,2021-03-22,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,0,0,2321,50,,,0,0,0,0,0,0,0,0,0,0,21,24,94,296,250,229,274,221,145,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,7,-12,1,,5.82,11.96,5.82,7.11,6.14,6.46,,7.11,,,7.75,27.79,6.14,8.08,10.99,41.04,6.14,5.49,13.839506,8.12963,20.648148,0.0,,3.020833,48.615329
US_GA_13147,2021-03-23,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2322,50,,,0,0,0,0,0,0,0,0,0,0,21,24,94,296,250,229,274,221,145,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,17,-14,3,5.06,7.6,16.77,7.6,7.6,6.96,8.55,,11.71,5.38,6.01,9.49,21.84,6.96,6.01,9.18,38.61,8.23,,15.024691,10.623457,21.024691,0.0,,7.361111,60.456711
US_GA_13147,2021-03-24,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2323,50,,,0,0,0,1,0,0,0,0,0,-1,21,24,94,297,250,229,274,221,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,-1,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-14,4,,10.4,8.83,8.51,5.99,5.67,5.36,,5.67,10.09,,8.2,20.8,,5.36,5.04,42.87,5.99,8.51,16.623457,12.833333,21.481481,0.211667,,12.854167,78.802822
US_GA_13147,2021-03-25,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,2325,50,,,0,0,0,-1,0,0,0,0,0,0,21,24,94,296,250,229,274,221,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-14,7,7.09,8.32,14.18,5.24,6.78,9.56,9.56,,7.4,6.78,,6.78,21.89,4.62,5.86,,46.55,,8.32,16.17284,12.728395,21.111111,5.461,,14.430556,91.469801
US_GA_13147,2021-03-26,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2326,50,,,0,0,0,0,0,1,1,1,0,0,21,24,94,296,250,230,275,222,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,15,5,-14,0,5.08,7.63,13.66,8.26,6.67,6.36,7.63,6.04,8.9,4.45,4.45,8.9,16.52,6.67,6.99,8.26,35.27,8.9,6.99,20.037037,15.04321,26.104938,22.352,,15.645833,76.50414
US_GA_13147,2021-03-27,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,0,0,2326,50,,,0,0,-1,0,0,0,0,0,0,0,21,24,93,296,250,230,275,222,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,8,,-3,,7.89,6.31,11.04,9.47,7.5,,7.89,6.31,7.89,7.89,,11.44,15.78,6.31,11.04,7.5,42.6,6.31,6.31,19.734568,14.388889,27.54321,5.93725,,15.625,77.22307
US_GA_13147,2021-03-28,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,2328,50,,,0,0,0,0,0,0,1,1,0,0,21,24,93,296,250,230,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,9,,2,,5.55,11.09,22.18,9.98,6.66,6.29,9.98,,9.61,,7.03,9.61,14.05,5.18,10.35,6.29,40.3,8.13,8.13,18.771605,15.148148,24.777778,1.820333,,15.861111,83.914396
US_GA_13147,2021-03-29,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2329,50,,,0,0,0,0,0,0,0,0,0,0,21,24,93,296,250,230,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,12,-12,3,,8.02,19.89,7.7,4.81,6.1,10.27,,7.7,4.49,4.49,8.98,14.44,,,,35.94,4.49,,12.5,3.902778,20.4375,2.69875,,-0.484127,41.017288
US_GA_13147,2021-03-30,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,-1,0,2328,50,,,0,0,0,0,0,0,0,0,0,0,21,24,93,296,250,230,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,9,-12,4,,4.75,20.57,7.91,5.7,,9.81,,7.59,,,8.54,14.56,7.91,8.86,9.18,39.87,7.28,,13.159722,4.208333,22.5,0.0,,5.02381,58.29502
US_GA_13147,2021-03-31,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2329,50,,,0,0,0,0,0,1,0,0,0,0,21,24,93,296,250,231,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-14,5,5.33,9.48,14.82,7.7,6.82,8.0,5.04,5.63,9.78,4.45,,8.3,19.85,8.89,8.59,7.7,37.93,8.0,,17.0,14.876543,19.833333,1.100667,,14.507937,85.831696
US_GA_13147,2021-04-01,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,2331,50,,,0,0,0,0,0,0,0,0,0,0,21,24,93,296,250,231,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-18,4,5.37,4.74,16.1,6.63,5.37,4.74,7.58,5.68,4.74,,,12.0,18.0,,8.21,7.26,32.52,6.32,6.63,10.117284,4.845679,17.290123,10.244667,,-0.479167,47.739055
US_GA_13147,2021-04-02,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,0,0,2331,50,,,0,0,0,1,0,-1,0,0,0,0,21,24,93,297,250,230,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,32,24,-31,4,9.05,8.08,12.93,7.43,6.14,,7.11,4.53,9.7,,4.53,12.61,20.04,4.85,6.79,,39.44,6.14,5.17,6.055556,-0.438272,13.462963,0.0,,-8.694444,33.866533
US_GA_13147,2021-04-03,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2332,50,,,0,0,0,0,0,0,0,0,0,0,21,24,93,297,250,230,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,21,,-17,,6.62,7.03,19.02,7.44,,5.79,7.44,,8.27,,,5.79,18.19,,9.92,,39.69,6.2,6.62,8.364198,0.098765,16.709877,0.0,,-5.513889,36.903891
US_GA_13147,2021-04-04,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,2334,50,,,0,0,0,0,1,1,0,0,0,0,21,24,93,297,251,231,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-7,,-8,,,12.68,20.85,6.95,,,8.18,6.54,7.77,,,6.54,17.99,6.54,8.59,6.13,42.12,7.77,9.0,11.851852,0.598765,23.154321,0.0,,-1.395833,39.826948
US_GA_13147,2021-04-05,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2335,50,,,0,0,0,0,1,0,0,0,0,0,21,24,93,297,252,231,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,0,-21,2,,10.87,23.29,8.93,,8.54,8.54,,13.2,,,8.54,18.24,5.82,9.31,8.54,41.14,8.54,7.76,16.253086,4.962963,25.654321,0.0,,1.215278,36.404451
US_GA_13147,2021-04-06,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,0,0,2335,50,,,0,0,0,0,0,0,0,0,0,0,21,24,93,297,252,231,276,223,145,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,11,-23,3,5.84,5.45,22.18,7.78,5.84,9.34,8.56,,12.06,8.56,,11.67,23.74,,9.34,,38.91,9.73,6.23,17.907407,6.697531,27.339506,0.0,,4.104167,40.109343
US_GA_13147,2021-04-07,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,8,1,2343,51,,,0,0,0,1,1,0,1,1,1,0,21,24,93,298,253,231,277,224,146,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,12,8,13,0,0,0,0,0,0,0,1,0,0,1,1,0,2,6,8,19,31,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-26,3,5.51,9.06,21.26,10.24,9.06,7.48,11.03,,8.66,6.3,,9.84,21.66,5.51,6.3,,44.1,13.39,7.48,19.388889,8.833333,27.91358,0.0,,7.048611,44.50322
US_GA_13147,2021-04-08,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,2345,51,,,0,0,0,0,1,0,0,0,0,0,21,24,93,298,254,231,277,224,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,31,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-27,4,,8.65,22.01,6.68,7.47,5.9,16.9,,9.04,,,9.04,25.94,6.68,8.65,6.29,41.67,7.47,7.47,18.604938,11.037037,25.549383,0.0,,11.291667,62.396501
US_GA_13147,2021-04-09,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,0,0,2345,51,,,0,0,0,0,0,-1,0,1,0,0,21,24,93,298,254,230,277,225,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,31,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,14,15,-27,2,6.28,9.03,19.24,6.28,9.03,7.85,9.42,,7.07,5.5,,9.42,19.63,,5.5,,38.88,9.42,5.89,19.666667,14.030864,25.919753,1.669143,,15.25,75.919557
US_GA_13147,2021-04-10,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,2347,51,,,0,0,0,1,0,0,0,0,0,0,21,24,93,299,254,230,277,225,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,31,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,3,,-10,,,8.79,17.96,5.73,,,12.22,7.64,12.22,,,9.17,20.63,,7.64,6.11,41.64,8.79,5.73,17.271605,14.641975,22.919753,3.725333,,15.694444,90.051854
US_GA_13147,2021-04-11,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,0,0,2347,51,,,0,0,0,0,0,0,0,0,0,0,21,24,93,299,254,230,277,225,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,31,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,1,,,,16.89,6.03,,,10.86,,10.86,7.24,,10.86,20.91,,14.88,,47.05,,,17.938272,13.987654,23.765432,9.087556,,11.9375,67.725613
US_GA_13147,2021-04-12,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,0,0,2347,51,,,0,0,0,0,0,0,0,0,0,0,21,24,93,299,254,230,277,225,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,13,0,0,0,0,0,0,0,-1,0,0,1,1,0,2,6,8,19,30,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,14,-10,2,,5.65,15.29,8.97,5.98,6.31,6.98,,7.31,5.65,,7.64,23.93,,11.3,4.98,41.54,9.97,7.97,18.679012,8.648148,28.833333,0.0,,4.854167,40.050732
US_GA_13147,2021-04-13,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2348,51,,,0,0,0,2,0,0,0,0,0,0,21,24,93,301,254,230,277,225,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,13,0,0,0,0,0,0,0,1,0,0,1,1,0,2,6,8,19,31,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,13,-14,3,6.42,4.73,16.22,8.11,,8.79,7.43,,13.52,7.1,,7.77,17.57,6.42,9.8,5.75,43.94,10.48,,19.981481,9.740741,28.376543,0.0,,6.270833,41.009471
US_GA_13147,2021-04-14,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2349,51,,,0,0,0,-1,0,1,0,0,0,0,21,24,93,300,254,231,277,225,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,31,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-17,4,,9.14,18.27,5.87,7.18,,10.44,5.22,11.42,10.77,,5.22,18.27,7.5,13.7,6.2,42.41,6.53,6.85,19.851852,11.314815,28.030864,0.423333,,10.298611,54.233787
US_GA_13147,2021-04-15,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,3,1,2352,52,,,0,1,0,0,1,0,0,1,0,0,21,25,93,300,255,231,277,226,146,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13,8,13,0,0,0,0,0,0,0,1,0,0,1,1,0,2,6,8,19,32,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-15,2,,6.34,15.02,11.35,6.01,6.34,,,11.68,,,6.34,23.36,,11.35,6.67,39.05,8.01,6.67,18.438272,13.604938,24.154321,0.0,,10.263889,59.080645
US_GA_13147,2021-04-16,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,3,0,2355,52,,,0,0,0,0,0,0,0,0,0,0,21,25,93,300,255,231,277,226,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,32,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,17,11,-19,1,5.97,5.64,14.26,9.29,6.63,4.64,9.29,,7.63,5.31,,9.95,18.91,,6.3,,32.84,6.63,6.63,13.765432,6.148148,21.141975,0.0,,1.652778,43.949467
US_GA_13147,2021-04-17,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,0,0,2355,52,,,0,0,0,0,0,0,0,0,0,0,21,25,93,300,255,231,277,226,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,32,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,15,,-9,,8.69,7.86,20.27,7.03,6.2,,9.51,6.62,9.93,6.62,,5.79,25.64,,9.51,,40.95,9.51,,15.333333,9.154321,22.055556,0.0,,5.604167,52.485222
US_GA_13147,2021-04-18,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2356,52,,,0,0,0,0,0,0,1,0,0,0,21,25,93,300,255,231,278,226,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,32,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,3,,8.01,12.02,15.62,8.01,8.01,,6.81,,7.21,,,6.81,18.82,,7.21,6.81,49.66,8.81,7.21,16.04321,8.444444,22.895062,0.0,,5.409722,49.782835
US_GA_13147,2021-04-19,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2357,52,,,0,0,0,0,0,0,0,0,0,0,21,25,93,300,255,231,278,226,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,32,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,17,-12,1,,6.27,20.45,10.23,7.59,5.94,8.58,6.6,10.89,,,6.27,22.43,6.6,8.91,4.95,47.17,12.87,7.92,16.345679,8.524691,23.388889,0.0,,4.631944,46.039221
US_GA_13147,2021-04-20,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,2358,52,,,0,0,0,0,1,0,0,0,0,0,21,25,93,300,256,231,278,226,146,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,8,19,32,20,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,16,-11,4,5.41,9.12,14.19,6.76,11.15,4.73,12.84,5.74,5.74,8.45,5.74,11.49,29.73,6.42,10.13,6.42,44.93,8.78,8.45,16.04321,7.938272,23.716049,0.0,,6.055556,51.731691
