location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13137,2020-01-27,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,6.98,9.05,3.58,9.81,7.92,7.73,3.58,4.9,5.09,4.72,3.21,30.93,3.96,10.37,6.04,3.4,13.39,,5.85,8.68,5.66,3.21,5.47,4.15,6.79,38.29,6.04,5.28,8.49,3.58,3.21,6.6,3.96,43.76,9.43,9.62,4.72,4.9,5.47,4.72,3.77,7.511111,3.577778,11.566667,0.889,,3.016667,73.958026
US_GA_13137,2020-01-28,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,6.11,9.35,4.77,12.98,6.49,6.3,4.77,6.3,6.49,4.2,3.63,27.29,3.44,10.49,4.58,5.15,9.35,4.77,6.11,6.49,3.44,4.2,4.2,,9.54,37.59,5.34,3.24,11.45,5.15,5.34,3.82,6.87,42.55,5.34,9.16,6.87,5.72,4.58,,4.96,6.627778,-0.222222,14.561111,0.1778,,0.361111,64.719959
US_GA_13137,2020-01-29,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,6.14,7.1,,12.09,7.29,6.14,4.99,7.68,6.72,,4.61,32.62,,13.05,5.18,5.57,12.09,6.53,5.76,6.72,2.88,3.45,5.18,3.65,9.21,39.92,4.03,2.88,9.02,3.45,4.61,,5.37,42.8,3.07,9.6,6.72,5.76,4.8,5.76,3.65,5.227778,-0.216667,12.438889,0.0254,,-0.294444,68.029989
US_GA_13137,2020-01-30,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,3.06,6.88,6.31,11.08,7.26,5.35,,6.69,4.78,2.87,4.39,35.74,3.25,12.04,4.01,6.69,12.61,4.2,7.07,9.75,5.16,4.97,4.01,3.25,10.89,35.74,7.64,3.63,8.79,,4.78,5.54,5.35,39.94,6.12,9.17,9.36,6.31,6.31,5.35,2.87,6.605556,0.994444,13.038889,0.0,,1.694444,70.998648
US_GA_13137,2020-01-31,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,3.9,8.57,5.07,12.28,7.01,4.87,3.31,4.87,4.87,,,36.83,,9.94,3.12,3.31,9.35,,6.62,6.43,3.12,5.65,3.9,2.92,7.21,32.93,7.79,3.31,8.57,3.12,4.09,5.65,5.46,38.58,5.85,7.79,7.41,4.87,7.41,4.29,,4.305556,1.688889,10.272222,0.635,,1.733333,83.432274
US_GA_13137,2020-02-01,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,4.88,10.64,3.77,10.64,8.2,7.98,3.99,3.32,4.88,5.1,,28.59,4.43,16.62,3.77,5.76,7.09,4.21,4.65,7.98,4.88,3.77,6.43,4.65,5.54,33.69,6.87,,6.43,,4.21,6.21,3.1,44.55,3.55,8.64,6.21,4.43,7.54,3.1,,5.361111,1.961111,10.933333,3.265714,,3.066667,85.296974
US_GA_13137,2020-02-02,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,6.19,7.68,6.4,10.24,7.25,5.55,4.05,4.05,3.84,,,26.88,3.41,12.37,4.27,3.2,10.88,5.97,4.27,3.63,,3.84,5.33,3.63,4.91,34.13,7.04,,8.96,,,6.83,6.19,38.4,6.4,7.89,5.33,5.97,5.55,3.63,2.99,8.305556,1.455556,17.283333,0.0,,0.105556,56.504458
US_GA_13137,2020-02-03,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,4.21,7.08,4.59,11.29,13.4,6.89,5.74,4.02,4.4,4.4,,23.54,4.4,13.97,4.98,5.55,10.91,6.12,,4.98,6.51,4.78,5.36,3.25,10.33,37.51,6.32,,7.08,2.68,4.21,3.25,5.74,45.16,5.74,8.99,8.23,5.74,4.59,3.83,2.87,11.627778,1.872222,23.955556,0.0,,0.977778,48.885476
US_GA_13137,2020-02-04,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,4.75,9.51,4.95,13.88,5.51,7.04,4.95,10.08,2.85,3.42,3.23,20.92,4.56,12.93,2.85,6.09,8.94,3.23,6.85,6.47,3.8,2.85,5.9,2.66,12.17,31.76,7.42,4.18,6.85,4.95,6.09,6.85,6.28,44.69,6.47,7.23,7.61,5.13,5.33,3.42,2.85,14.466667,8.283333,19.683333,0.084667,,7.416667,63.142628
US_GA_13137,2020-02-05,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,5.83,6.21,,10.72,8.28,6.39,3.01,8.09,3.95,6.58,,23.51,5.27,11.1,,5.46,11.66,5.83,5.83,7.15,4.7,4.51,5.27,3.01,9.22,31.04,5.27,3.76,9.22,4.33,3.57,3.95,6.96,47.96,5.27,6.21,5.27,5.27,4.51,3.2,2.63,15.366667,11.988889,18.105556,4.499429,,13.927778,91.221021
US_GA_13137,2020-02-06,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,6.53,11.79,3.81,9.98,9.8,7.8,4.54,4.54,5.08,3.81,,26.3,4.17,13.06,4.72,5.62,10.16,4.72,5.26,4.72,3.08,4.9,4.72,3.63,6.35,30.48,6.17,3.45,5.44,,5.26,5.62,4.17,39.55,5.08,5.99,5.26,3.63,5.08,3.99,2.9,16.227778,14.355556,18.672222,46.772286,,15.416667,94.982477
US_GA_13137,2020-02-07,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,3.37,7.14,3.97,13.29,8.13,3.17,5.95,3.17,4.36,,,22.22,3.97,8.53,2.98,4.96,7.54,,4.76,6.94,2.98,4.56,4.56,,12.1,31.74,4.56,2.98,9.32,,3.77,3.97,5.75,35.7,4.76,5.95,5.36,4.36,7.34,2.98,3.97,6.744444,1.338889,16.644444,62.048571,,2.783333,76.209661
US_GA_13137,2020-02-08,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,5.34,6.0,4.67,9.79,8.67,4.89,3.78,3.78,5.12,,,14.9,4.45,8.67,3.56,4.45,4.45,4.67,,4.45,5.78,4.67,5.12,,7.78,20.68,3.78,4.22,6.45,3.11,5.34,5.34,4.45,40.92,3.34,5.34,6.89,3.11,5.34,3.56,3.56,-0.7,-3.555556,2.911111,0.072571,,-3.188889,83.403022
US_GA_13137,2020-02-09,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,6.13,6.98,,12.05,7.61,6.13,3.17,9.09,6.13,6.13,,19.66,5.92,10.78,,6.13,9.51,3.17,3.81,8.67,3.59,4.86,7.19,3.38,9.51,30.87,7.61,,9.73,6.34,4.44,7.19,7.82,49.69,5.92,9.94,6.77,3.59,4.44,3.17,,0.544444,-2.977778,6.655556,4.0894,,-0.711111,91.484385
US_GA_13137,2020-02-10,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,4.54,6.73,3.09,12.0,9.27,5.64,4.0,6.0,4.18,5.82,2.54,23.09,4.36,12.91,3.64,5.64,7.82,5.82,7.27,7.45,2.91,3.09,5.27,,11.27,28.72,9.82,2.91,6.18,2.73,5.45,3.82,5.45,46.54,4.0,5.27,5.64,3.45,5.64,,5.27,4.388889,-0.155556,9.338889,0.145143,,2.994444,90.891027
US_GA_13137,2020-02-11,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,7.32,9.44,4.05,10.98,8.67,4.62,3.66,5.78,3.47,5.2,2.89,21.2,3.66,13.68,3.47,4.43,8.29,4.24,6.36,6.36,5.59,5.01,6.17,5.01,7.71,26.21,8.48,4.43,8.87,3.66,6.17,6.75,6.17,42.78,5.2,9.44,6.55,4.05,6.94,5.01,,14.45,6.555556,22.316667,44.45,,12.733333,89.512983
US_GA_13137,2020-02-12,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,4.88,5.26,3.31,13.06,7.6,4.68,3.71,7.41,6.04,6.24,5.26,21.84,,8.77,4.68,6.04,11.89,6.24,6.24,8.77,5.65,3.9,5.07,,11.31,34.51,6.43,3.51,6.24,,3.71,4.88,7.41,42.9,3.31,7.02,5.85,5.85,2.73,6.24,4.29,13.977778,9.977778,20.038889,3.156857,,12.255556,89.462619
US_GA_13137,2020-02-13,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,4.9,7.05,4.12,10.97,7.05,5.88,8.82,6.27,3.72,5.29,,23.51,3.53,8.23,,8.43,12.74,3.92,4.51,6.27,4.7,5.88,8.23,5.09,10.19,31.35,8.23,4.7,5.29,,6.86,5.88,6.86,38.6,4.9,7.64,4.31,4.31,3.92,4.12,,15.7,9.05,19.516667,11.974286,,12.977778,83.928462
US_GA_13137,2020-02-14,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,,,,,,8.13,3.13,12.09,6.25,6.88,3.13,5.0,3.54,,3.33,16.05,,10.0,,4.17,11.05,,5.21,4.38,4.38,5.21,3.75,,8.13,30.43,5.63,3.54,9.38,,4.17,2.92,5.63,36.26,4.58,8.34,6.04,5.84,4.17,,,6.472222,0.6,14.694444,9.9568,,-2.85,51.855427
US_GA_13137,2020-02-15,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,2,4,3,,3.57,6.47,3.79,13.39,7.81,6.03,,6.7,6.7,4.24,,20.09,4.69,9.6,,,7.37,3.35,3.79,5.13,6.03,,,3.57,8.48,26.78,8.03,3.35,8.03,,4.02,3.12,4.02,46.64,,8.48,7.14,3.57,6.92,3.79,,3.388889,-2.294444,12.1,0.0,,-5.822222,51.324811
US_GA_13137,2020-02-16,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,3,-4,1,,8.04,10.37,4.66,10.8,4.87,6.99,,9.1,6.14,3.6,3.39,18.42,,9.32,5.08,3.81,6.35,4.87,5.29,3.81,6.35,5.5,4.45,4.66,6.56,30.06,6.78,4.45,6.14,5.72,,4.66,6.35,46.16,3.18,5.5,3.18,,4.02,4.45,4.23,4.305556,-0.016667,10.027778,0.127,,0.288889,75.208837
US_GA_13137,2020-02-17,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,8,4,-10,3,4.89,9.98,5.09,11.74,6.26,6.07,5.29,7.05,5.87,4.89,3.13,18.79,3.13,8.03,4.31,6.46,9.2,5.09,9.0,4.11,7.24,3.13,5.29,5.29,9.0,28.97,7.63,3.13,8.03,4.5,4.89,5.48,4.7,52.66,5.87,6.66,7.63,2.94,5.48,3.52,3.33,7.322222,0.894444,15.75,1.016,,3.333333,76.423792
US_GA_13137,2020-02-18,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,0,-5,2,1,5.77,5.96,5.96,11.55,9.5,5.77,6.89,7.26,4.47,3.54,3.54,17.69,2.61,9.69,3.17,4.1,11.55,5.4,5.96,5.4,4.84,4.84,8.01,,9.31,27.94,6.52,3.17,7.45,5.21,4.66,6.15,5.77,47.68,2.98,6.33,5.21,5.96,5.59,3.73,,11.25,7.338889,14.344444,4.136571,,9.177778,87.23039
US_GA_13137,2020-02-19,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,6,12,2,-1,6.0,6.18,3.63,9.45,9.81,7.27,4.54,9.99,2.73,4.36,,18.35,4.36,9.45,4.36,4.72,11.99,5.45,,4.72,,4.72,3.81,,9.81,27.43,7.99,4.54,7.27,4.54,3.09,6.18,9.45,42.87,3.81,6.0,6.18,5.09,7.63,5.81,2.73,11.361111,9.366667,12.838889,26.162,,9.761111,90.031753
US_GA_13137,2020-02-20,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-18,2,-16,9,3.98,8.15,3.98,9.85,11.18,6.44,4.74,3.98,4.55,5.5,4.17,16.68,4.74,10.42,,4.36,12.13,,5.88,3.6,4.55,,4.93,3.41,8.72,23.69,8.53,4.55,7.2,3.79,4.17,5.88,5.88,41.69,4.93,7.01,6.44,5.88,4.55,3.41,2.65,5.883333,1.866667,10.75,2.939143,,2.566667,79.514517
US_GA_13137,2020-02-21,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-1,1,-11,4,5.58,8.26,4.34,8.88,6.4,4.34,5.16,6.61,3.51,4.96,3.3,14.45,,7.02,2.89,4.96,11.98,2.89,4.13,3.72,6.81,5.16,6.81,3.51,9.5,23.95,3.72,3.1,6.4,4.75,4.96,7.64,5.99,41.91,3.51,5.16,4.75,4.75,5.16,3.51,3.51,3.338889,-0.483333,8.8,9.1948,,-2.833333,64.452229
US_GA_13137,2020-02-22,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-2,-1,7,,,10.03,5.35,10.03,4.23,4.23,4.01,4.9,6.24,,,13.82,4.9,8.24,4.9,4.46,7.35,4.68,4.23,4.68,5.12,6.91,5.35,,11.59,23.62,5.12,3.34,4.46,4.01,,4.23,5.35,44.34,5.57,4.46,5.12,4.46,4.68,3.12,,2.966667,-4.538889,13.683333,0.0,,-4.283333,59.086493
US_GA_13137,2020-02-23,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,0,-3,5,,4.3,7.31,6.45,7.74,11.83,6.24,4.3,8.61,3.44,3.87,3.44,17.42,5.16,10.76,4.52,7.31,11.19,5.81,4.3,5.59,4.52,3.87,4.52,3.44,10.97,28.61,6.02,4.95,11.4,3.44,3.66,5.81,7.1,45.6,3.87,6.88,6.88,7.53,4.73,3.01,,5.533333,-2.566667,14.461111,0.0,,-2.6,56.177712
US_GA_13137,2020-02-24,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-6,-2,3,2,6.37,8.43,5.25,13.11,10.12,5.06,3.37,4.68,4.5,9.93,3.56,16.86,2.62,6.18,3.75,3.19,10.3,4.87,5.43,6.37,3.56,3.19,7.31,3.93,11.05,31.85,6.93,4.12,8.43,,5.62,6.18,6.37,45.9,7.12,8.06,6.18,2.62,5.81,,3.75,7.416667,2.844444,11.983333,0.254,,3.072222,74.307715
US_GA_13137,2020-02-25,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,6,1,3,0,3.87,6.0,5.04,10.46,8.14,6.78,3.49,7.94,5.62,5.62,,24.02,5.42,9.1,2.71,3.87,12.01,5.62,4.65,4.26,5.23,6.2,5.42,2.91,10.07,35.26,10.27,4.26,5.62,4.26,,5.81,7.36,43.39,6.0,5.23,6.2,6.78,4.26,,3.29,10.577778,6.811111,17.472222,29.101143,,8.533333,87.274496
