location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55099,2021-05-23,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1343,7,24,5650,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,17.84,19.47,38.12,16.127778,10.533333,24.972222,0.197556,,13.977778,87.245145
US_WI_55099,2021-05-24,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1343,7,13,5663,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-8,,17.35,36.09,14.605556,10.294444,24.488889,2.88925,,12.855556,89.444695
US_WI_55099,2021-05-25,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1343,7,9,5672,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-8,13.25,15.34,34.17,21.005556,17.111111,26.611111,5.93725,,17.133333,78.857983
US_WI_55099,2021-05-26,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1343,7,28,5700,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-14,,19.41,32.85,13.894444,9.688889,20.466667,0.9398,,7.766667,66.969609
US_WI_55099,2021-05-27,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,2,0,1345,7,6,5706,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-11,,12.6,31.5,5.966667,2.305556,12.711111,0.169333,,1.327778,72.384409
US_WI_55099,2021-05-28,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,1346,7,95,5801,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-18,12.52,19.88,20.62,6.333333,0.544444,15.494444,2.935111,,-2.9,52.310635
US_WI_55099,2021-05-29,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,53,5854,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,15.29,16.98,27.17,8.566667,-2.177778,18.594444,0.0,,-2.416667,46.265177
US_WI_55099,2021-05-30,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,22,5876,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,22.76,35.56,10.016667,4.172222,17.305556,0.41275,,4.116667,67.064733
US_WI_55099,2021-05-31,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,0,5876,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-72,13.32,22.2,39.96,13.355556,8.511111,22.238889,7.8105,,9.4,77.153194
US_WI_55099,2021-06-01,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,12,5888,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-14,,20.49,27.08,14.0,4.222222,23.911111,1.721556,,7.877778,66.895276
US_WI_55099,2021-06-02,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,2,5890,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-21,12.36,23.17,41.7,16.588889,8.05,24.688889,0.0,,9.833333,64.45729
US_WI_55099,2021-06-03,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,12,5902,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-20,,24.79,32.31,17.711111,10.472222,25.116667,0.296333,,11.383333,66.525982
US_WI_55099,2021-06-04,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,18,5920,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-22,16.41,14.77,31.99,20.977778,11.238889,31.55,0.2794,,13.644444,63.007489
US_WI_55099,2021-06-05,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,0,5920,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,27.55,30.41,26.005556,19.8,32.983333,0.0,,14.35,48.715547
US_WI_55099,2021-06-06,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,55,5975,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,18.11,47.44,25.961111,20.772222,31.233333,0.0,,15.244444,51.749123
US_WI_55099,2021-06-07,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,10,5985,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-24,11.73,25.81,35.98,24.983333,19.672222,30.633333,0.0,,17.461111,63.123672
US_WI_55099,2021-06-08,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,1,5986,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-19,17.23,28.46,43.44,25.194444,18.233333,33.3,4.281714,,18.805556,67.884792
US_WI_55099,2021-06-09,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,15,6001,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-19,13.08,16.16,31.55,23.227778,15.405556,31.877778,1.580444,,17.616667,70.947897
US_WI_55099,2021-06-10,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,8,6009,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-22,19.86,20.6,22.8,25.172222,18.205556,32.116667,1.693333,,19.138889,69.466774
US_WI_55099,2021-06-11,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,1,6010,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-25,12.89,18.95,37.91,21.4,16.594444,28.561111,22.606,,18.094444,81.835312
US_WI_55099,2021-06-12,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,6,6016,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,14.64,17.38,33.85,21.711111,16.094444,26.455556,2.455333,,14.344444,63.126855
US_WI_55099,2021-06-13,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,29,6045,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,17.11,13.04,44.0,19.15,9.077778,28.405556,0.0,,10.166667,56.150681
US_WI_55099,2021-06-14,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,40,6085,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-15,12.77,14.27,30.04,17.65,8.933333,25.916667,0.072571,,10.166667,61.702875
US_WI_55099,2021-06-15,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,12,6097,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-19,12.72,19.46,35.92,17.138889,8.788889,23.9,0.0,,9.983333,62.854232
US_WI_55099,2021-06-16,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,0,6097,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-17,,19.22,32.75,15.716667,5.105556,25.222222,0.0,,6.827778,55.71121
US_WI_55099,2021-06-17,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1346,7,17,6114,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-20,,26.66,38.5,20.753086,13.018519,28.524691,0.0,,13.574074,63.571275
US_WI_55099,2021-06-18,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,1347,7,42,6156,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-27,12.43,24.85,24.08,22.234568,14.111111,27.796296,0.03175,,11.987654,52.419303
US_WI_55099,2021-06-19,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,38,6194,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,21.41,34.25,18.074074,10.777778,26.148148,0.435429,,10.246914,60.31961
US_WI_55099,2021-06-20,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,16,6210,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,17.06,22.49,26.37,15.141975,8.345679,21.240741,4.753429,,11.462963,78.812807
US_WI_55099,2021-06-21,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,6,6216,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-15,,18.56,32.83,12.475309,7.95679,16.216049,22.388286,,8.537037,77.014709
US_WI_55099,2021-06-22,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,3,6219,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-15,15.09,25.16,24.44,12.234568,6.919753,19.104938,0.108857,,5.524691,63.632713
US_WI_55099,2021-06-23,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,3,6222,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-19,,14.1,35.63,15.351852,6.660494,24.679012,0.0,,9.067901,66.404355
US_WI_55099,2021-06-24,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,4,6226,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-20,,29.39,31.55,20.407407,17.820988,23.753086,3.302,,17.574074,84.037866
US_WI_55099,2021-06-25,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,45,6271,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-22,14.53,22.93,32.11,20.95679,14.512346,26.845679,2.511778,,15.703704,72.401098
US_WI_55099,2021-06-26,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,13,6284,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,19.69,35.27,19.648148,16.419753,24.969136,0.0,,15.67284,78.557355
US_WI_55099,2021-06-27,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,19,6303,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,18.37,16.77,34.34,17.987654,14.296296,24.37037,3.9624,,13.858025,76.997589
US_WI_55099,2021-06-28,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,5,6308,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-22,,21.83,35.91,19.117284,13.12963,26.191358,0.762,,15.783951,81.187903
US_WI_55099,2021-06-29,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1347,7,1,6309,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-18,13.43,24.03,36.75,19.567901,17.277778,24.259259,9.04875,,17.716049,89.349995
US_WI_55099,2021-06-30,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,1348,7,9,6318,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-20,14.75,21.39,40.56,19.685185,12.259259,27.45679,1.0795,,14.820988,73.623583
US_WI_55099,2021-07-01,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,11,6329,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-22,12.0,22.5,20.25,18.808642,11.604938,25.030864,0.169333,,12.166667,65.492151
US_WI_55099,2021-07-02,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,13,6342,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-32,28.43,16.76,37.9,17.627778,8.422222,26.122222,0.0,,9.372222,59.094621
US_WI_55099,2021-07-03,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,24,6366,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,11.89,37.17,21.722222,13.505556,30.194444,0.0,,14.844444,65.073284
US_WI_55099,2021-07-04,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,32,6398,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,16.8,24.1,19.72,23.366667,14.561111,30.394444,0.0,,17.3,68.870973
US_WI_55099,2021-07-05,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,0,6398,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-66,17.83,27.73,34.99,26.305556,21.461111,31.605556,0.036286,,19.311111,65.57092
US_WI_55099,2021-07-06,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,13,6411,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-22,,20.89,33.55,19.927778,14.605556,28.444444,3.612444,,17.072222,83.777106
US_WI_55099,2021-07-07,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,2,6413,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-20,17.64,23.07,31.21,13.977778,11.511111,17.233333,8.523111,,12.333333,90.141786
US_WI_55099,2021-07-08,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,4,6417,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-25,14.67,25.85,34.94,14.75,8.838889,21.261111,0.1016,,9.338889,70.324497
US_WI_55099,2021-07-09,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,29,6446,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-27,14.4,27.29,41.69,16.211111,6.4,24.827778,0.0,,9.372222,64.242671
US_WI_55099,2021-07-10,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,7,6453,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,26.43,31.55,18.172222,9.627778,26.138889,0.0,,11.705556,66.257919
US_WI_55099,2021-07-11,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1348,7,9,6462,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,23.18,31.18,18.205556,8.516667,26.844444,0.0,,11.022222,63.021391
US_WI_55099,2021-07-12,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,4,0,1352,7,2,6464,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-18,12.43,29.24,45.31,18.772222,9.183333,26.633333,0.0,,11.7,63.650566
US_WI_55099,2021-07-13,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1352,7,1,6465,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-15,14.57,26.23,38.61,19.183333,10.083333,27.344444,0.0,,13.338889,69.065328
US_WI_55099,2021-07-14,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1352,7,6,6471,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-18,14.66,37.71,40.5,19.977778,13.7,25.655556,6.95325,,16.755556,81.880909
US_WI_55099,2021-07-15,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1352,7,5,6476,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-21,13.24,30.16,32.37,18.755556,14.461111,24.966667,5.842,,13.538889,71.948887
US_WI_55099,2021-07-16,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1352,7,10,6486,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-31,13.01,27.55,43.61,17.6,8.261111,26.627778,0.0254,,11.455556,67.498668
US_WI_55099,2021-07-17,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1352,7,5,6491,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,13.5,24.46,26.15,19.283333,9.544444,27.388889,0.0,,12.638889,65.572463
US_WI_55099,2021-07-18,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1352,7,10,6501,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,20.88,47.39,19.294444,10.494444,27.044444,0.0,,13.461111,69.172884
US_WI_55099,2021-07-19,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,2,0,1354,7,2,6503,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-18,,15.88,40.41,19.988889,11.455556,28.383333,0.0,,14.855556,72.504336
US_WI_55099,2021-07-20,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,2,0,1356,7,0,6503,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-18,,23.22,37.29,20.244444,14.6,26.222222,0.0,,16.283333,78.194764
US_WI_55099,2021-07-21,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,3,0,1359,7,7,6510,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-18,,19.72,32.87,16.727778,10.861111,22.577778,0.0,,11.416667,71.077579
US_WI_55099,2021-07-22,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1359,7,4,6514,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-20,17.81,28.5,32.77,19.455556,15.733333,26.005556,0.635,,15.433333,77.853436
US_WI_55099,2021-07-23,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1359,7,10,6524,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-26,,25.13,35.9,23.238889,18.3,29.988889,8.128,,19.594444,80.292086
US_WI_55099,2021-07-24,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1359,7,10,6534,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,21.11,39.87,23.916667,18.777778,28.405556,23.241,,18.633333,72.603155
US_WI_55099,2021-07-25,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1359,7,8,6542,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,15.74,25.19,33.85,20.616667,11.261111,28.772222,0.3048,,12.133333,58.42744
US_WI_55099,2021-07-26,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1359,7,4,6546,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-18,13.47,25.6,33.68,21.205556,11.711111,30.511111,0.0,,14.211111,64.498014
US_WI_55099,2021-07-27,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1359,7,0,6546,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-15,14.49,18.62,32.42,21.166667,15.65,28.222222,31.967714,,17.133333,77.991987
US_WI_55099,2021-07-28,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,1,1360,8,3,6549,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-17,,22.73,32.76,20.95,15.572222,26.777778,11.84275,,18.577778,86.853782
US_WI_55099,2021-07-29,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,1361,8,5,6554,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-20,15.04,15.04,27.22,20.271605,15.765432,25.271605,13.752286,,16.851852,81.080504
US_WI_55099,2021-07-30,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1361,8,12,6566,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-23,,16.81,20.46,17.527778,10.911111,23.916667,0.0,,12.338889,72.118277
US_WI_55099,2021-07-31,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,1361,8,10,6576,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,16.48,19.62,29.82,19.35,15.011111,25.605556,1.100667,,14.944444,76.132789
