location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47055,2020-07-03,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,1,0,56,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,14,35,14,-52,,5.53,13.65,8.12,6.27,,7.01,7.38,,5.17,21.4,6.27,11.07,,36.15,11.44,5.53,26.811111,20.783333,33.383333,0.0,,21.618056,73.223198
US_TN_47055,2020-07-04,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,58,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-17,17,16,-32,,6.33,10.54,9.28,,,10.12,10.97,,,18.98,,8.01,,37.12,9.28,12.23,26.416667,20.4,33.233333,0.0,,21.208333,72.908418
US_TN_47055,2020-07-05,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,60,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-8,,,-15,,8.21,15.3,5.97,,5.97,,8.96,,5.22,30.97,11.57,13.8,5.22,45.15,11.94,8.96,26.588889,21.694444,32.866667,3.160889,,22.597222,78.566939
US_TN_47055,2020-07-06,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,62,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,8,15,,-29,,8.56,13.01,,,5.48,7.53,10.27,5.82,5.82,31.85,5.14,9.25,7.19,41.78,7.88,8.22,24.833333,20.9,31.194444,7.253111,,21.277778,80.559178
US_TN_47055,2020-07-07,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,8,0,70,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,4,15,8,-29,,7.77,10.47,10.81,5.41,,5.41,7.77,5.74,9.46,25.68,7.77,11.49,4.73,41.9,11.83,9.12,26.161111,21.277778,31.822222,0.197556,,22.048611,77.666263
US_TN_47055,2020-07-08,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,7,0,77,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,4,10,8,-27,,5.48,11.31,7.54,6.51,4.8,11.65,7.88,,10.96,22.27,5.14,11.99,5.14,42.49,11.65,,25.95,21.877778,31.588889,3.189111,,22.631944,81.797806
US_TN_47055,2020-07-09,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,3,0,80,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,4,15,22,-28,,,12.16,,4.86,,11.81,10.77,7.29,10.07,33.0,5.91,10.77,,36.47,9.73,8.68,25.716667,21.105556,32.1,4.7498,,22.361111,81.168292
US_TN_47055,2020-07-10,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,9,0,89,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-6,5,,-26,,9.35,14.54,8.31,6.58,,13.85,8.65,9.0,7.27,31.16,6.23,9.35,6.23,32.54,10.38,,27.516667,22.638889,32.55,0.0,,23.076389,76.609272
US_TN_47055,2020-07-11,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,14,0,103,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,8,20,45,-10,,,11.85,5.93,,,7.78,5.93,,7.78,26.67,,8.52,7.78,39.27,9.63,6.67,26.238889,18.527778,32.377778,0.0,,19.527778,66.544861
US_TN_47055,2020-07-12,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,105,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-10,,30,-22,,6.72,13.1,6.72,4.96,,12.39,7.43,7.08,,30.79,5.31,13.45,6.37,38.93,12.74,7.08,23.744444,19.7,30.366667,2.850444,,20.5625,83.112376
US_TN_47055,2020-07-13,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,17,0,122,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,2,13,9,-27,,8.17,13.95,7.14,6.12,10.89,13.61,10.55,8.85,10.21,35.38,4.76,16.67,7.49,31.98,15.31,5.1,24.922222,20.366667,31.155556,19.8628,,21.354167,80.480466
US_TN_47055,2020-07-14,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,9,0,131,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,5,9,17,-25,,7.53,13.0,5.13,7.53,7.18,13.0,10.26,5.47,12.65,26.34,5.47,9.23,5.81,34.89,8.89,7.18,25.733333,19.694444,32.311111,0.0,,20.013889,70.916236
US_TN_47055,2020-07-15,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,12,0,143,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,0,18,5,-27,,7.31,9.96,8.63,,,6.97,16.94,4.65,8.3,27.56,,10.96,,37.86,6.31,5.65,26.3,19.7,33.194444,0.0,,20.5625,70.574416
US_TN_47055,2020-07-16,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,20,0,163,1,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-1,12,9,-26,,11.25,12.28,9.89,5.46,5.8,9.21,6.82,,8.18,27.28,6.14,8.53,7.5,39.9,6.82,4.77,27.511111,21.911111,33.155556,0.0,,22.208333,72.782629
US_TN_47055,2020-07-17,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,5,1,168,2,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-3,12,,-23,,5.21,14.23,7.98,,6.25,8.33,7.98,,4.86,27.77,7.98,10.76,,35.05,10.06,4.86,27.433333,21.183333,33.405556,0.0,,22.465278,74.220517
US_TN_47055,2020-07-18,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,9,0,177,2,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,15,24,53,-7,,5.6,16.8,7.09,6.34,5.22,7.46,7.46,,9.7,27.25,9.7,9.7,,37.7,12.69,5.6,27.95679,22.444444,34.080247,0.0,,23.285714,75.883447
US_TN_47055,2020-07-19,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,20,0,197,2,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,6,,28,-16,,9.44,17.42,7.26,,,8.71,7.26,7.26,8.35,27.58,5.81,10.89,,34.11,9.44,9.07,28.144444,22.85,33.9,0.0,,23.159722,74.61029
US_TN_47055,2020-07-20,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,10,0,207,2,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,5,16,,-24,,5.33,12.66,7.33,,5.0,7.0,8.99,,9.66,23.65,,14.32,,36.31,10.33,5.0,27.805556,22.683333,33.688889,0.508,,23.159722,75.985344
US_TN_47055,2020-07-21,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,6,0,213,2,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,4,12,8,-25,,9.6,10.59,8.6,5.63,5.63,12.57,8.6,8.27,14.23,34.75,6.62,8.27,,38.06,6.29,5.63,27.438889,22.427778,33.522222,3.273778,,23.3125,78.588899
US_TN_47055,2020-07-22,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,10,2,223,4,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,5,15,0,-26,,6.83,15.03,5.81,,5.12,10.25,5.81,6.15,11.61,29.37,5.46,10.93,5.12,35.86,8.88,4.78,25.516667,22.027778,32.327778,2.032,,22.673611,83.574087
US_TN_47055,2020-07-23,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,11,0,234,4,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,0,15,13,-24,,8.41,9.75,7.74,,5.04,11.1,10.09,8.07,11.43,22.87,,7.74,,39.34,8.41,5.04,26.177778,21.8,32.216667,1.2192,,22.277778,79.650446
US_TN_47055,2020-07-24,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,8,1,242,5,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-4,4,,-23,,6.23,8.31,,,5.88,5.54,6.58,5.88,8.31,21.8,,13.15,6.58,33.22,7.96,4.84,26.82716,21.845679,32.567901,0.0,,22.063492,75.204201
US_TN_47055,2020-07-25,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,14,0,256,5,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,13,21,58,-9,,7.69,12.45,6.59,,6.59,9.52,,,10.62,24.9,8.05,12.45,,34.41,14.28,8.42,27.234568,21.314815,33.555556,0.0,,21.698413,71.478999
US_TN_47055,2020-07-26,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,12,0,268,5,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,4,,33,-14,,8.34,10.87,5.8,5.44,,10.15,8.7,,,23.56,,11.6,,34.8,9.42,8.7,26.648148,21.179012,33.098765,0.98425,,21.484127,73.459087
US_TN_47055,2020-07-27,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,5,0,273,5,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,1,13,-3,-26,,5.61,10.88,9.23,5.61,5.61,11.21,11.87,,9.56,28.04,7.26,10.22,5.28,38.92,7.59,7.26,26.808642,22.006173,32.166667,0.0,,22.126984,75.742592
US_TN_47055,2020-07-28,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,26,2,299,7,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,0,7,20,-23,,5.96,10.92,6.95,21.18,5.63,11.25,8.28,10.92,,27.47,8.61,9.93,5.96,40.38,9.93,5.3,26.154321,21.845679,31.62963,0.197556,,22.238095,79.857264
US_TN_47055,2020-07-29,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,5,1,304,8,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,4,16,6,-24,,5.57,14.43,6.88,15.41,,9.18,7.54,8.85,9.84,23.61,4.59,11.47,5.9,36.39,8.52,6.23,25.944444,22.131944,31.888889,4.54025,,22.277778,79.487419
US_TN_47055,2020-07-30,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,4,0,308,8,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,3,11,12,-23,,5.01,11.02,13.36,12.02,5.34,7.68,8.35,4.68,7.01,24.72,5.68,12.69,,41.75,9.02,8.68,26.833333,23.326389,31.951389,0.870857,,23.074074,79.887291
US_TN_47055,2020-07-31,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,13,0,321,8,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,2,11,15,-20,,8.89,10.26,6.84,6.5,6.5,8.89,,,6.5,26.68,,9.58,,32.84,8.89,,27.969136,24.858025,32.654321,0.508,,22.960317,75.223722
US_TN_47055,2020-08-01,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,13,1,334,9,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,11,18,57,-3,,6.44,11.81,,8.59,5.73,,14.68,5.01,9.31,22.55,,13.6,,37.23,11.1,,25.098765,22.845679,30.111111,1.2065,,21.396825,80.233639
US_TN_47055,2020-08-02,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,10,0,344,9,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,16,,33,-10,,7.42,12.61,11.5,7.05,5.19,6.68,18.91,,,26.7,5.56,8.53,,35.97,9.27,,23.222222,18.41358,29.08642,0.056444,,18.68254,75.37702
US_TN_47055,2020-08-03,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,7,0,351,9,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,12,21,8,-21,,7.05,11.07,11.74,7.38,6.04,9.73,14.76,5.03,9.73,23.82,,7.05,,43.62,6.71,7.72,24.438272,17.62963,31.648148,0.0,,17.865079,66.251712
US_TN_47055,2020-08-04,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,3,1,354,10,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,3,13,11,-22,,8.71,15.49,9.03,6.45,8.07,5.49,11.94,,7.42,21.94,5.81,12.26,,37.1,9.36,6.45,24.685185,19.654321,30.481481,0.53975,,19.833333,74.303453
US_TN_47055,2020-08-05,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,6,2,360,12,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,8,18,5,-22,,7.63,13.93,5.97,6.3,,9.95,14.59,,8.29,23.88,4.64,5.31,5.31,38.47,7.96,6.3,24.469136,18.537037,31.296296,0.028222,,18.928571,71.44632
US_TN_47055,2020-08-06,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,9,1,369,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,0,18,11,-23,,6.13,12.61,6.81,5.11,6.47,8.52,7.84,,9.88,22.49,5.79,8.52,7.84,36.8,6.47,7.84,25.487654,20.123457,31.839506,0.0,,19.81746,70.785828
US_TN_47055,2020-08-07,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,369,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-4,5,17,-19,,9.89,13.85,8.24,4.95,,9.56,8.57,,6.92,24.06,6.59,6.92,,33.95,8.9,7.91,25.487654,19.141975,32.364198,0.0,,19.309524,69.143125
US_TN_47055,2020-08-08,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,9,0,378,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,2,27,31,-1,,,15.58,8.16,8.9,8.53,6.31,7.42,,8.9,24.49,8.16,7.05,,34.14,10.02,,25.826389,18.798611,33.9375,0.0,,18.907407,66.484722
US_TN_47055,2020-08-09,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,3,0,381,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,1,,32,-17,,,15.43,,5.88,5.51,12.12,6.98,,6.24,25.34,6.61,10.28,5.14,37.1,9.18,7.71,26.659722,19.979167,34.4375,0.0,,20.222222,68.613306
US_TN_47055,2020-08-10,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,4,0,385,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-1,13,19,-23,,6.08,12.81,6.4,6.08,7.68,6.4,9.29,4.8,5.44,22.73,,12.17,,36.18,7.36,4.8,28.354167,22.027778,35.715278,0.0,,21.37963,66.079439
US_TN_47055,2020-08-11,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,387,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,2,8,11,-20,,7.46,11.99,8.1,5.83,,7.13,7.78,,7.46,21.72,5.19,11.67,,32.74,9.08,,27.006944,21.861111,34.263889,1.923143,,21.435185,72.116782
US_TN_47055,2020-08-12,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,4,0,391,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-1,7,6,-18,5,,15.73,12.12,,5.24,5.57,10.81,5.9,7.21,22.61,,12.45,,44.9,7.87,6.88,26.569444,21.979167,33.361111,1.197429,,22.138889,77.05952
US_TN_47055,2020-08-13,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,11,0,402,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-3,16,,-22,,6.31,5.68,7.89,4.42,,,9.46,,7.26,20.19,8.2,7.89,,43.54,8.83,5.05,26.141975,21.197531,33.864198,3.77825,,21.65873,75.329813
US_TN_47055,2020-08-14,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,402,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-7,3,6,-18,,,12.31,6.16,5.51,,11.34,11.34,,7.13,16.2,5.51,10.37,4.54,37.58,6.16,9.07,25.5,22.179012,31.32716,0.254,,22.166667,81.938404
US_TN_47055,2020-08-15,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,5,0,407,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,8,20,,-10,,8.69,16.29,7.24,,,7.24,,,,24.25,6.15,14.84,,32.57,7.6,6.15,25.796296,21.537037,31.851852,1.185333,,21.507937,77.755659
US_TN_47055,2020-08-16,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,8,0,415,13,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,12,,19,-12,,6.32,12.98,8.07,,6.32,6.67,15.79,,4.91,27.02,,8.42,,40.35,8.07,6.32,25.246914,19.382716,32.555556,0.0,,20.65873,75.760264
US_TN_47055,2020-08-17,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,1,1,416,14,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,,,,,,5.05,9.81,4.16,5.65,5.35,7.43,14.87,4.16,5.35,29.44,,9.22,5.95,35.09,7.14,4.16,25.518519,19.617284,32.092593,1.552222,,18.571429,65.928256
US_TN_47055,2020-08-18,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,416,14,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,,,,,,6.43,14.7,5.82,4.29,,6.43,11.03,,8.58,28.79,7.35,11.03,5.82,43.5,8.27,,24.82716,17.45679,33.314815,0.0,,17.444444,63.853768
US_TN_47055,2020-08-19,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,4,0,420,14,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,,,,,5,5.27,9.61,9.3,4.96,,7.44,9.3,5.27,7.44,23.55,4.96,6.2,,35.33,7.13,4.96,24.074074,19.450617,30.604938,2.50825,,19.587302,76.169798
US_TN_47055,2020-08-20,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,4,0,424,14,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,,,,,,9.08,15.44,6.36,6.05,6.05,8.17,7.87,,7.87,27.24,4.24,12.11,6.36,38.44,8.17,,23.444444,18.382716,31.074074,4.572,,19.222222,76.948579
US_TN_47055,2020-08-21,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,3,0,427,14,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,,,,,,5.6,10.9,7.16,10.59,,9.34,10.27,,6.54,26.15,6.54,7.16,4.36,38.3,7.47,5.6,22.969136,20.333333,27.901235,0.15875,,19.960317,83.64125
US_TN_47055,2020-08-22,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,427,14,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,,,,,,11.18,14.07,10.46,,,10.46,8.3,,10.1,19.12,8.66,9.02,,30.3,10.1,,22.808642,19.049383,28.777778,11.27125,,19.357143,80.573445
US_TN_47055,2020-08-23,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,1,0,428,14,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,,,,,,9.05,11.59,11.95,,5.43,7.24,13.03,,6.88,20.27,5.79,9.41,5.07,36.57,7.24,,24.246914,18.666667,31.203704,0.0,,19.81746,76.04089
US_TN_47055,2020-08-24,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,428,14,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,,,,,,9.63,12.34,7.22,10.54,7.53,6.92,4.21,,6.92,18.97,7.22,6.32,4.52,36.43,6.32,,25.654321,20.271605,31.987654,0.028222,,21.293651,76.837413
US_TN_47055,2020-08-25,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,430,14,,,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,,,,,,5.61,11.51,6.2,6.49,5.02,5.9,11.51,5.02,8.26,16.82,6.2,10.33,5.02,36.0,5.61,,25.17284,22.493827,30.277778,0.79375,,22.198413,83.848754
