location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29167,2020-06-10,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,4,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,19,15,,-24,2,,7.59,12.94,7.31,3.94,5.91,7.03,4.78,5.91,10.97,,5.06,3.94,6.75,27.84,,11.53,7.88,42.47,10.41,9.56,19.861111,14.069444,29.847222,9.271,,11.825397,59.973476
US_MO_29167,2020-06-11,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,3,0,7,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,4,19,-40,-23,4,4.36,9.59,16.28,4.94,6.69,7.27,6.11,,4.94,8.72,4.36,5.82,,7.85,23.84,5.82,11.63,7.85,42.74,10.76,7.85,20.076389,11.972222,28.208333,0.0,,11.150794,56.802296
US_MO_29167,2020-06-12,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,7,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,15,20,-36,-11,2,5.02,8.56,16.53,4.13,6.79,7.38,5.9,,,12.1,4.43,,,7.67,18.89,,11.21,7.97,38.95,10.03,5.31,23.152778,16.055556,30.590278,0.0,,13.952381,56.375003
US_MO_29167,2020-06-13,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,8,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,2,,,-2,,,8.29,15.59,5.31,,6.63,4.64,,,7.3,,,,6.96,22.89,4.64,11.28,5.97,29.85,12.94,4.64,24.444444,17.152778,31.076389,0.0,,16.325397,60.684327
US_MO_29167,2020-06-14,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,8,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,16,,,-7,,5.81,8.4,11.95,,,,6.46,,,6.13,4.84,5.49,,4.52,23.25,,11.95,5.81,31.32,10.98,8.07,24.972222,17.715278,31.590278,0.0,,16.563492,59.697399
US_MO_29167,2020-06-15,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,2,0,10,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,7,8,-49,-20,4,,7.96,15.92,6.31,4.39,8.51,6.86,4.94,5.22,9.61,5.22,,,6.04,26.08,5.49,13.73,9.06,33.77,9.33,6.86,25.138889,18.923611,31.298611,0.0,,18.126984,65.588032
US_MO_29167,2020-06-16,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,-1,0,9,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,4,10,-43,-22,4,5.84,5.84,13.43,8.46,8.17,4.96,5.84,,,12.55,4.96,4.38,,7.0,25.39,6.42,11.09,4.96,35.9,11.38,7.59,24.222222,19.083333,29.611111,0.0,,17.555556,67.03069
US_MO_29167,2020-06-17,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,10,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,22,25,,-23,1,4.74,6.22,17.18,5.92,8.89,5.33,7.41,5.04,,9.48,,4.15,4.44,7.41,29.03,8.59,11.26,4.74,40.58,15.4,5.63,23.0625,16.347222,29.659722,0.0,,14.928571,61.083856
US_MO_29167,2020-06-18,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,11,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-2,25,-42,-24,4,5.68,7.67,16.77,7.96,5.12,4.55,7.11,,,11.08,,6.25,,5.68,27.0,5.97,16.48,4.55,41.21,11.37,5.4,24.229167,17.916667,30.625,0.0,,16.579365,63.195557
US_MO_29167,2020-06-19,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,-1,0,10,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,13,14,-49,-13,3,,5.01,14.44,5.3,,4.42,6.19,,,12.67,,4.71,,6.19,19.74,,12.38,6.48,35.06,10.61,6.78,23.916667,19.270833,29.951389,0.0,,18.18254,70.522522
US_MO_29167,2020-06-20,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,10,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,1,,,1,,6.29,7.61,15.88,8.27,,6.29,8.93,7.28,4.63,7.94,,,,10.59,21.51,,17.21,5.96,27.79,14.56,4.96,23.291667,19.222222,28.798611,1.3716,,19.18254,76.746139
US_MO_29167,2020-06-21,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,10,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,13,,,-2,,,7.07,12.79,6.06,,,9.76,5.72,,5.72,6.06,,5.38,5.72,22.55,6.73,10.43,6.73,39.37,13.46,9.42,23.861111,17.944444,31.125,0.042333,,18.642857,72.93422
US_MO_29167,2020-06-22,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,10,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,1,13,-39,-19,4,5.16,9.46,10.32,7.45,4.87,6.31,7.17,6.88,,13.47,5.45,,,4.87,22.36,6.02,16.62,,47.58,14.04,8.89,23.805556,18.833333,30.173611,0.0,,18.47619,72.706622
US_MO_29167,2020-06-23,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,2,0,12,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,2,9,-50,-23,5,5.32,10.63,16.24,7.09,5.91,7.68,8.27,4.72,4.13,11.22,4.43,5.61,,7.97,28.64,6.2,12.11,7.68,40.45,16.24,5.02,22.791667,17.097222,28.506944,0.3556,,17.388889,71.954956
US_MO_29167,2020-06-24,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,-1,0,11,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,23,27,,-23,0,7.04,9.09,12.31,9.38,5.86,4.69,10.26,5.86,,9.97,4.98,5.28,6.74,4.1,24.33,7.04,8.21,5.57,43.97,10.26,6.74,21.368056,13.097222,29.520833,0.0,,12.730159,58.406861
US_MO_29167,2020-06-25,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,11,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,10,28,-44,-21,3,,6.77,17.67,6.18,4.12,6.18,8.25,7.36,6.18,9.42,,,5.59,6.48,20.02,5.3,9.42,4.12,35.93,8.84,4.42,24.583333,17.263889,32.131944,0.0,,16.103175,59.558764
US_MO_29167,2020-06-26,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,2,0,13,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,13,23,-36,-12,3,,4.24,15.16,6.97,,4.85,8.49,7.58,,8.79,,8.49,4.24,,22.73,6.97,11.52,10.91,36.68,11.22,,26.027778,19.715278,31.895833,0.0,,19.047619,65.620525
US_MO_29167,2020-06-27,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,13,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-1,,,1,,5.45,,14.11,5.45,,,10.26,12.18,7.37,10.26,,,5.13,4.81,24.37,,11.86,,34.95,13.79,7.05,25.104167,21.298611,30.493056,0.0,,20.825397,77.482461
US_MO_29167,2020-06-28,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,13,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,15,,,0,,,5.21,14.66,4.89,6.19,,8.47,9.12,,6.52,,7.82,5.54,,25.09,7.17,14.34,,36.82,12.71,8.8,26.708333,22.840278,32.388889,1.566333,,21.293651,72.543131
US_MO_29167,2020-06-29,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,13,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,4,15,-57,-21,5,,5.51,17.11,5.51,5.22,6.67,5.8,5.22,6.96,10.73,5.22,6.38,4.35,8.99,29.29,5.8,13.92,7.83,41.17,12.47,5.8,26.458333,23.208333,30.479167,0.0,,21.079365,72.899173
US_MO_29167,2020-06-30,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,2,0,15,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,10,16,-57,-24,6,4.08,6.99,13.97,4.37,5.82,5.53,6.41,4.08,,8.44,,,,9.32,26.2,7.28,7.86,,37.56,11.94,6.7,26.027778,22.465278,31.111111,1.947333,,22.103175,79.879284
US_MO_29167,2020-07-01,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,16,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,29,28,,-25,1,4.92,6.94,15.62,5.79,8.1,,6.66,4.92,4.34,9.55,4.63,5.5,,9.26,29.22,5.79,13.6,8.68,43.11,11.57,4.63,25.625,21.75,30.423611,4.656667,,22.404762,83.856406
US_MO_29167,2020-07-02,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,16,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,25,40,-49,-29,4,4.74,,14.23,7.71,6.22,,8.6,,5.04,6.82,5.93,,4.15,7.41,24.9,5.34,9.19,4.45,34.39,8.3,,26.402778,20.979167,33.201389,3.344333,,22.928571,81.724157
US_MO_29167,2020-07-03,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,-1,0,15,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,28,35,-47,-41,,6.74,6.42,13.48,4.81,,5.13,7.06,4.81,8.02,6.1,,4.49,,9.31,27.92,4.49,9.95,4.49,31.77,9.31,4.49,25.5,20.902778,32.645833,6.434667,,21.690476,80.082081
US_MO_29167,2020-07-04,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,15,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-15,,,-18,,,,14.83,6.51,5.06,7.6,11.57,,7.96,7.6,,,,12.66,24.23,5.79,12.3,,33.64,10.13,7.6,24.090278,20.430556,30.506944,1.9685,,21.373016,84.32118
US_MO_29167,2020-07-05,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,15,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,9,,,-11,,5.01,8.69,24.06,5.01,6.68,,7.35,,,7.68,,,5.68,8.69,26.4,7.02,13.03,,31.74,10.69,10.02,25.071429,19.761905,31.436508,4.826,,20.388889,73.756016
US_MO_29167,2020-07-06,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,15,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,8,21,-56,-25,5,,,15.74,4.67,9.33,5.83,6.71,,6.71,13.12,6.41,,4.08,9.33,25.07,7.58,8.46,10.79,37.03,9.04,5.25,26.388889,20.31746,32.412698,0.0,,20.222222,67.911422
US_MO_29167,2020-07-07,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,16,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,3,11,-48,-28,7,,6.86,15.73,8.29,5.15,6.86,7.43,,4.58,10.01,8.29,7.15,5.43,11.44,30.02,7.15,15.73,,40.32,14.3,8.86,26.674603,20.706349,32.896825,0.0,,20.62037,68.653792
US_MO_29167,2020-07-08,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,17,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,26,33,,-25,2,6.7,11.95,15.15,11.07,7.29,6.41,10.2,5.83,5.83,9.03,5.83,5.83,4.08,8.16,34.97,5.54,10.2,6.99,44.87,14.28,9.03,27.430556,21.833333,33.131944,0.0,,20.880952,67.373022
US_MO_29167,2020-07-09,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,2,0,19,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,10,23,-49,-23,6,,6.09,15.37,6.67,6.96,6.67,10.15,,4.06,9.28,6.38,6.67,,8.41,24.36,7.54,13.05,6.38,39.14,8.99,,25.642857,20.920635,31.674603,0.0,,21.175926,75.842322
US_MO_29167,2020-07-10,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,19,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,17,20,-55,-13,4,7.92,5.49,13.41,7.92,,,10.36,,,11.88,,4.88,5.18,8.84,25.6,6.09,10.36,6.7,37.48,9.75,4.88,25.333333,19.111111,32.194444,2.370667,,18.935185,68.200514
US_MO_29167,2020-07-11,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,20,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,0,,,-7,,,4.79,14.05,6.39,6.39,,9.58,6.07,5.11,,,5.11,,5.75,27.46,,10.54,8.62,30.66,10.22,15.01,27.769841,21.912698,34.071429,0.0,,21.301587,68.283844
US_MO_29167,2020-07-12,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,21,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,9,,,-5,,4.92,10.5,16.41,8.86,,,10.5,,,11.81,,,,5.91,21.66,5.91,15.42,7.22,33.47,12.47,5.25,26.993056,22.694444,31.833333,0.0,,18.968254,63.223079
US_MO_29167,2020-07-13,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,22,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,3,16,-48,-23,5,5.0,8.24,17.07,,,4.71,9.42,6.47,5.0,10.89,5.3,6.77,6.47,10.01,28.55,4.71,16.19,5.3,40.32,11.48,8.54,24.547619,17.420635,31.603175,0.0,,16.722222,61.144378
US_MO_29167,2020-07-14,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,22,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,0,10,-54,-27,7,4.72,7.67,14.45,8.85,4.13,6.19,9.73,,4.72,13.57,6.19,,,9.14,24.48,6.19,12.09,9.44,32.74,10.62,5.01,26.833333,20.965278,33.756944,0.0,,20.420635,67.120201
US_MO_29167,2020-07-15,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,23,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,17,19,,-24,3,6.39,9.0,14.8,9.29,,4.35,8.71,4.35,5.81,9.29,,5.22,6.68,8.71,29.03,8.42,9.0,7.55,41.8,7.84,7.55,28.388889,24.031746,33.142857,0.0,,22.650794,71.224745
US_MO_29167,2020-07-16,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,2,0,25,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-4,14,-47,-25,7,5.52,9.0,11.62,8.13,5.52,5.81,6.1,,,6.68,5.23,5.52,,9.29,31.95,5.52,12.78,,35.72,8.42,5.52,25.777778,19.873016,32.111111,0.042333,,20.52381,72.882694
US_MO_29167,2020-07-17,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,26,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,10,14,-56,-18,,4.17,5.95,19.05,7.74,4.17,,8.63,,,13.1,4.76,5.06,5.95,9.52,27.68,4.46,14.29,5.66,27.98,10.12,,27.666667,23.31746,32.865079,1.0795,,21.768519,75.616203
US_MO_29167,2020-07-18,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,29,0,55,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-7,,,-1,,,10.12,13.71,,,,8.81,5.22,,,,,5.88,7.51,26.11,6.53,12.4,,32.32,7.51,,28.097222,23.791667,33.256944,0.254,,21.936508,71.418742
US_MO_29167,2020-07-19,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,30,0,85,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,5,,,-7,,4.64,7.42,15.14,4.95,,,7.11,,,10.51,7.42,4.95,6.49,6.49,26.58,,12.67,6.18,34.0,12.05,4.95,28.659722,24.180556,33.694444,0.0,,21.396825,64.736769
US_MO_29167,2020-07-20,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,8,0,93,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-5,14,-57,-23,6,5.12,6.54,19.63,5.69,5.69,5.12,7.68,4.55,,6.54,5.69,6.83,,6.26,24.75,6.26,11.66,4.84,37.27,12.23,9.11,26.180556,21.5625,32.055556,0.211667,,21.365079,75.73336
US_MO_29167,2020-07-21,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,21,0,114,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-7,7,-50,-26,6,,7.58,11.95,7.87,6.12,10.2,9.03,,6.7,9.33,6.99,4.37,,7.58,26.81,4.37,13.41,7.58,43.71,10.49,6.12,27.048611,22.694444,32.833333,1.058333,,21.396825,70.996531
US_MO_29167,2020-07-22,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,11,0,125,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,8,19,,-27,3,6.16,12.32,15.55,9.1,8.51,7.04,5.87,5.28,,7.92,5.58,,5.28,6.75,30.52,6.75,11.44,4.7,40.2,9.98,8.22,26.354167,21.354167,33.069444,4.9276,,21.095238,72.956379
US_MO_29167,2020-07-23,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,12,0,137,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-1,18,-52,-27,6,8.55,5.01,15.04,6.49,4.72,5.01,8.85,,4.42,12.68,7.38,4.42,,7.38,23.01,5.01,8.26,6.79,35.69,9.44,5.31,26.930556,21.159722,33.784722,0.0,,21.190476,71.028389
US_MO_29167,2020-07-24,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,7,0,144,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,1,14,-56,-17,,,8.17,9.08,7.26,5.14,5.14,9.68,4.84,,4.24,5.75,5.14,5.14,6.96,23.91,4.84,6.66,,32.38,11.2,,27.694444,21.625,34.590278,0.0,,20.968254,67.109517
US_MO_29167,2020-07-25,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,6,0,150,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-8,,,-7,,,5.91,12.47,6.89,6.56,5.58,7.87,,,11.48,,,,8.86,21.32,,10.5,5.91,33.79,13.45,8.2,27.909722,22.3125,33.534722,0.0,,21.420635,68.091928
US_MO_29167,2020-07-26,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,150,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,4,,,-9,,7.44,8.74,12.95,7.12,5.18,6.8,7.12,5.5,,7.12,5.5,,,,19.09,,12.3,6.8,35.6,,9.06,27.368056,22.361111,33.569444,0.290286,,21.460317,70.456819
US_MO_29167,2020-07-27,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,3,0,153,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-8,8,,-25,6,6.42,9.05,14.02,8.76,7.01,6.42,7.88,,4.96,9.93,,4.38,4.96,8.47,28.33,5.55,16.06,4.96,38.55,9.93,5.26,26.083333,22.645833,31.166667,1.3208,,22.095238,79.035753
US_MO_29167,2020-07-28,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,17,0,170,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,-10,3,-53,-27,7,,7.96,18.58,5.01,18.29,7.08,6.49,,6.49,11.8,5.01,,,8.85,29.79,9.44,12.39,7.96,42.47,9.73,6.19,24.305556,21.368056,30.666667,6.985,,21.984127,86.497908
US_MO_29167,2020-07-29,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,14,0,184,0,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,3,15,-60,-27,4,6.83,7.96,15.93,9.39,13.94,5.4,7.39,4.27,6.83,11.95,5.4,,4.55,9.39,27.87,6.54,11.95,4.55,44.37,10.52,5.97,24.708333,22.104167,29.8125,1.4605,,22.238095,86.090567
