location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01029,2020-06-19,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,22,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,23,-25,22.61,41.45,22.916667,15.866667,30.183333,0.0,16.972222,68.809642
US_AL_01029,2020-06-20,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,22,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,27.19,33.23,24.522222,16.927778,31.983333,0.5842,18.055556,66.821339
US_AL_01029,2020-06-21,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,22,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,3,,19.84,36.85,24.094444,18.794444,31.722222,1.354667,19.458333,74.96931
US_AL_01029,2020-06-22,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,22,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,17,-16,30.36,48.76,23.111111,18.138889,30.961111,5.842,19.944444,82.229818
US_AL_01029,2020-06-23,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,23,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,10,-14,30.72,53.99,23.761111,20.494444,29.877778,2.286,21.229167,85.665366
US_AL_01029,2020-06-24,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,23,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,14,-18,24.31,51.42,22.433333,19.705556,27.138889,5.926667,20.263889,86.764681
US_AL_01029,2020-06-25,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,23,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,-2,-21,30.06,43.64,22.811111,20.333333,27.438889,5.249333,20.888889,88.510767
US_AL_01029,2020-06-26,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,24,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,13,-20,21.38,43.73,22.411111,18.588889,26.75,5.884333,19.597222,83.366871
US_AL_01029,2020-06-27,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,25,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,28.06,49.1,22.666667,19.011111,28.988889,0.580571,19.284722,80.704852
US_AL_01029,2020-06-28,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,25,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,18.92,42.56,25.761111,21.411111,31.322222,6.50875,22.263889,81.008657
US_AL_01029,2020-06-29,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,5,0,30,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,15,-17,41.97,57.83,26.316667,20.727778,32.655556,0.98425,21.916667,76.344035
US_AL_01029,2020-06-30,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,-1,0,29,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,15,-26,28.42,27.44,24.366667,20.827778,31.316667,3.090333,21.298611,82.442261
US_AL_01029,2020-07-01,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,29,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,25,-25,25.49,46.08,22.672222,19.6,28.55,10.287,20.513889,86.804262
US_AL_01029,2020-07-02,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,30,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,40,-30,23.13,47.23,25.183333,20.505556,31.488889,1.411111,21.375,79.215671
US_AL_01029,2020-07-03,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,6,0,36,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,25,-56,25.61,48.27,26.633333,21.277778,32.761111,0.0,21.902778,74.605423
US_AL_01029,2020-07-04,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,36,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,1,-28,,45.61,26.555556,21.544444,33.088889,0.943429,22.166667,76.47578
US_AL_01029,2020-07-05,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,36,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,36.13,36.13,26.166667,21.116667,32.672222,1.0414,21.4375,74.77319
US_AL_01029,2020-07-06,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,2,0,38,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,32,-21,31.61,45.01,24.838889,20.922222,29.838889,0.181429,21.416667,80.998902
US_AL_01029,2020-07-07,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,39,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,10,-23,31.11,56.39,25.416667,22.088889,30.655556,0.3175,22.041667,81.401848
US_AL_01029,2020-07-08,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,39,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,1,-21,38.03,52.3,25.022222,21.911111,30.216667,1.439333,22.604167,85.87443
US_AL_01029,2020-07-09,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,2,0,41,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,-20,39.16,46.99,25.161111,21.238889,31.755556,6.495143,21.979167,81.649749
US_AL_01029,2020-07-10,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,42,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,16,-21,28.0,43.45,26.816667,21.961111,32.966667,1.016,22.840278,78.80269
US_AL_01029,2020-07-11,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,42,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,25.12,37.69,26.772222,20.211111,32.127778,0.4826,19.944444,65.874676
US_AL_01029,2020-07-12,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,3,0,45,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,10,,31.71,40.1,23.35,18.844444,30.477778,3.132667,19.465278,78.136229
US_AL_01029,2020-07-13,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,3,0,48,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,10,-15,29.42,37.01,23.772222,19.111111,31.177778,7.1882,20.694444,82.243974
US_AL_01029,2020-07-14,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,5,0,53,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,7,-17,35.87,41.69,25.844444,19.088889,32.761111,0.0,20.208333,70.459572
US_AL_01029,2020-07-15,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,9,0,62,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,21,-21,46.39,44.57,26.638889,20.066667,33.605556,0.0,20.736111,69.277101
US_AL_01029,2020-07-16,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,63,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,3,-20,34.36,44.18,26.888889,21.261111,33.144444,0.0,21.375,71.549913
US_AL_01029,2020-07-17,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,4,0,67,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,10,-28,26.78,49.59,27.605556,21.005556,34.172222,0.0,21.819444,70.159119
US_AL_01029,2020-07-18,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,5,0,72,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,25.49,35.5,27.566667,22.116667,33.972222,0.0,22.451389,73.456164
US_AL_01029,2020-07-19,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,7,0,79,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,10,,22.66,22.66,27.55,22.011111,34.333333,0.3302,22.5,73.500079
US_AL_01029,2020-07-20,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,80,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,10,-18,29.11,58.21,27.683333,21.511111,34.966667,0.0,21.888889,70.088272
US_AL_01029,2020-07-21,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,80,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,6,-23,16.91,35.69,27.022222,21.911111,34.538889,0.084667,22.138889,74.217326
US_AL_01029,2020-07-22,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,2,0,82,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,15,-21,16.63,36.2,26.05,21.844444,33.505556,5.842,21.854167,77.429311
US_AL_01029,2020-07-23,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,2,0,84,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,10,-22,27.68,46.78,26.861111,21.161111,33.572222,0.254,21.076389,70.491683
US_AL_01029,2020-07-24,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,5,0,89,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,8,-21,31.83,27.97,25.655556,21.183333,32.127778,0.931333,21.409722,76.947448
US_AL_01029,2020-07-25,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,6,0,95,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,12,,23.54,33.89,25.877778,21.138889,33.238889,0.127,21.625,76.957614
US_AL_01029,2020-07-26,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,95,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,32.38,54.59,25.311111,19.866667,32.838889,1.68275,20.604167,74.837109
US_AL_01029,2020-07-27,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,6,0,101,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,7,-17,41.41,40.45,26.544444,21.088889,33.272222,0.0,21.604167,73.76606
US_AL_01029,2020-07-28,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,4,0,105,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,3,-16,36.51,34.64,25.677778,21.288889,31.805556,0.870857,22.340278,81.451744
US_AL_01029,2020-07-29,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,4,0,109,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,21,-21,28.2,41.36,25.194444,22.261111,30.194444,2.455333,22.444444,84.715574
US_AL_01029,2020-07-30,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,110,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,4,-22,34.85,36.74,26.016667,23.111111,31.138889,2.413,23.034722,83.713256
US_AL_01029,2020-07-31,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,111,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,25,-23,29.06,33.6,26.901235,23.049383,33.722222,2.76225,23.111111,79.450631
US_AL_01029,2020-08-01,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,2,0,113,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,22.94,22.94,25.516667,21.144444,31.794444,2.0828,21.215278,76.560952
US_AL_01029,2020-08-02,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,2,0,115,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,35.4,30.75,25.761111,20.955556,31.8,0.536222,20.493056,71.85782
US_AL_01029,2020-08-03,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,7,0,122,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,18,-18,26.84,33.31,25.627778,20.933333,31.655556,1.814286,20.388889,72.511446
US_AL_01029,2020-08-04,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,122,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,4,-19,29.63,42.59,24.994444,19.2,32.183333,0.5334,19.875,72.75595
US_AL_01029,2020-08-05,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,122,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,17,-16,29.46,44.67,25.605556,20.088889,32.305556,0.47625,20.340278,71.820094
US_AL_01029,2020-08-06,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,4,0,126,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,-22,31.29,40.49,26.127778,21.272222,33.027778,0.197556,21.416667,74.825367
US_AL_01029,2020-08-07,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,126,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,17,-22,26.02,28.71,25.905556,20.327778,32.95,0.959556,20.729167,71.950346
US_AL_01029,2020-08-08,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,2,0,128,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,27.55,31.35,26.161111,19.35,33.85,0.4826,20.215278,68.733135
US_AL_01029,2020-08-09,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,129,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,6,,28.75,30.66,26.783333,20.3,34.477778,0.2794,20.868056,69.512907
US_AL_01029,2020-08-10,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,130,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,9,-18,29.64,47.61,26.15,21.316667,34.088889,2.69875,21.604167,76.057172
US_AL_01029,2020-08-11,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,4,0,134,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,1,-18,19.45,16.67,25.961111,21.461111,34.088889,8.0264,21.791667,77.645244
US_AL_01029,2020-08-12,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,134,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,25,-16,22.92,31.73,25.944444,21.583333,33.522222,1.0668,22.236111,79.660575
US_AL_01029,2020-08-13,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,0,0,134,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,6,-19,37.71,47.55,25.927778,20.855556,33.488889,4.753429,21.826389,77.419992
US_AL_01029,2020-08-14,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,135,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,11,-24,29.09,44.07,25.116667,21.8,31.116667,3.556,22.229167,83.712842
US_AL_01029,2020-08-15,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,136,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,-9,26.11,44.76,25.372222,22.072222,31.355556,0.653143,22.152778,82.466199
US_AL_01029,2020-08-16,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,137,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,22.91,44.83,25.611111,19.611111,32.522222,1.9304,20.506944,73.19504
US_AL_01029,2020-08-17,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,138,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,28.7,32.38,25.822222,20.711111,32.111111,0.1524,20.506944,72.071586
US_AL_01029,2020-08-18,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,14,0,152,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,17.83,34.86,24.672222,17.188889,32.9,0.0,17.368056,63.460624
US_AL_01029,2020-08-19,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,16,0,168,1,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,,35.45,24.038889,18.238889,32.05,1.100667,19.25,73.844667
US_AL_01029,2020-08-20,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,6,1,174,2,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,26.61,39.54,22.85,18.927778,30.216667,13.800667,19.791667,82.904039
US_AL_01029,2020-08-21,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,2,1,176,3,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,26.39,36.95,22.45,19.855556,27.761111,20.066,20.173611,86.51758
US_AL_01029,2020-08-22,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,5,1,181,4,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,20.59,42.13,23.305556,18.866667,29.394444,7.450667,19.909722,80.599888
US_AL_01029,2020-08-23,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,1,0,182,4,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,26.56,39.38,24.544444,20.294444,30.888889,5.74675,20.986111,79.824059
US_AL_01029,2020-08-24,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,5,0,187,4,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,27.76,41.26,24.905556,21.822222,30.2,5.630333,22.097222,83.830226
US_AL_01029,2020-08-25,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,6,0,193,4,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,12.6,31.87,23.905556,22.277778,27.088889,8.636,22.569444,92.286328
US_AL_01029,2020-08-26,ChIJMbmDk2T_iogREnEFcAKu3co,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2,3,0,196,4,,,14899,7365,7534,1816,1900,1687,1611,1960,2123,1862,1292,648,1848857,33.677222,-85.5025,293,1453,73.3,,,,,23.43,32.98,25.433333,22.788889,31.444444,23.791333,23.395833,87.940513
