location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22077,2020-05-28,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,3,2,192,24,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-20,7.67,10.06,9.1,20.6,9.1,37.37,23.033333,17.383333,30.066667,1.596571,17.888889,72.890438
US_LA_22077,2020-05-29,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,192,24,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-16,15.12,,7.56,23.19,,35.79,23.611111,18.494444,30.25,1.016,19.222222,76.286656
US_LA_22077,2020-05-30,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,3,0,195,24,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,,12.26,12.79,19.19,17.06,34.11,25.172222,19.683333,31.333333,0.0,19.549383,70.797033
US_LA_22077,2020-05-31,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,2,0,197,24,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,9.47,,,19.45,15.46,29.91,25.472222,21.133333,30.927778,0.108857,18.728395,66.438535
US_LA_22077,2020-06-01,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,2,0,199,24,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-14,11.86,8.06,,26.08,9.48,38.88,24.755556,20.755556,30.077778,0.0,18.296296,67.53187
US_LA_22077,2020-06-02,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,6,1,205,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-18,8.03,8.97,,16.53,7.56,37.79,25.661111,20.855556,32.316667,0.0,19.888889,70.426581
US_LA_22077,2020-06-03,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,205,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-17,10.41,,7.57,20.82,11.83,35.01,26.038889,22.144444,32.388889,1.61925,22.067901,78.772071
US_LA_22077,2020-06-04,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,2,0,207,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-18,10.23,,,17.06,9.75,33.14,25.144444,21.077778,31.883333,5.715,21.623457,80.492126
US_LA_22077,2020-06-05,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,1,0,208,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-18,10.57,,8.55,13.59,,32.71,26.827778,21.066667,33.305556,1.4224,21.493827,72.385883
US_LA_22077,2020-06-06,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,4,0,212,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,10.11,,8.6,16.68,,30.33,26.727778,21.2,32.522222,0.762,21.41358,72.579259
US_LA_22077,2020-06-07,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,1,0,213,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,14.67,,8.52,18.46,9.47,35.5,25.033333,23.361111,27.844444,3.58775,21.962963,83.069482
US_LA_22077,2020-06-08,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,1,0,214,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-29,11.45,,11.89,20.69,14.97,37.42,26.494444,23.966667,31.372222,17.30375,23.32716,82.804353
US_LA_22077,2020-06-09,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,1,0,215,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-21,,,11.93,15.27,10.5,38.64,28.316667,25.472222,32.822222,5.023556,24.166667,78.158649
US_LA_22077,2020-06-10,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,2,0,217,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-21,12.61,6.76,11.26,19.37,10.36,43.7,27.911111,22.533333,32.227778,2.95275,21.12963,66.868953
US_LA_22077,2020-06-11,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,217,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-15,11.79,,8.84,24.55,7.37,37.32,23.855556,17.144444,30.438889,8.9916,15.722222,60.388837
US_LA_22077,2020-06-12,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,217,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-19,14.22,,,14.22,11.69,26.93,23.911111,17.188889,30.577778,0.0,14.623457,56.028646
US_LA_22077,2020-06-13,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,1,0,218,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-8,13.43,8.96,8.4,21.27,8.4,31.34,24.55,17.7,32.172222,0.0,15.339506,56.297471
US_LA_22077,2020-06-14,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,218,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,7.69,,7.69,12.81,,41.0,25.822222,19.361111,32.855556,0.381,19.530864,68.032434
US_LA_22077,2020-06-15,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,3,0,221,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-17,9.04,,13.79,19.97,9.51,46.13,26.594444,20.927778,33.405556,1.890889,20.691358,69.62217
US_LA_22077,2020-06-16,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,2,0,223,25,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-17,12.61,,8.25,25.71,11.16,32.98,26.755556,21.133333,32.838889,0.4445,20.302469,67.826333
US_LA_22077,2020-06-17,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,1,2,224,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-15,7.9,,13.82,25.17,7.9,40.47,25.416667,17.938889,32.222222,0.0,17.216049,60.655059
US_LA_22077,2020-06-18,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,224,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-16,9.32,7.85,,34.34,7.85,40.23,25.3,18.133333,32.577778,0.0,18.234568,64.931863
US_LA_22077,2020-06-19,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,-6,0,218,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-20,14.54,8.83,,24.41,8.83,42.59,26.127778,19.511111,32.872222,0.0,19.314815,65.981518
US_LA_22077,2020-06-20,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,4,0,222,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-6,,,14.29,15.94,,28.58,26.444444,19.8,32.6,0.0,19.919753,67.155142
US_LA_22077,2020-06-21,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,222,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,7.57,,,18.67,,37.85,26.716667,21.311111,33.094444,0.79375,21.524691,73.088142
US_LA_22077,2020-06-22,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,2,0,224,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-23,11.2,,7.46,28.46,9.8,35.92,25.205556,22.405556,29.872222,2.95275,22.246914,83.875013
US_LA_22077,2020-06-23,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,1,0,225,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-22,8.96,13.21,9.44,26.43,8.49,36.33,24.877778,20.966667,32.555556,29.36875,21.765432,82.540652
US_LA_22077,2020-06-24,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,1,0,226,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-17,8.23,,12.6,21.8,10.66,36.82,23.711111,21.655556,29.138889,37.11575,21.950617,89.799039
US_LA_22077,2020-06-25,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,3,0,229,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-16,12.97,8.48,10.48,23.95,,34.42,24.444444,22.038889,30.105556,22.86,22.320988,87.945832
US_LA_22077,2020-06-26,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,2,0,231,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-19,12.81,10.25,12.81,24.09,,29.73,26.0,22.827778,30.333333,13.589,23.135802,84.64813
US_LA_22077,2020-06-27,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,231,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-10,10.75,,8.6,20.43,8.6,39.79,27.877778,25.022222,32.111111,0.0762,24.339506,81.080912
US_LA_22077,2020-06-28,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,3,0,234,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,10.8,7.72,,29.84,9.26,43.22,27.95,24.227778,32.505556,0.056444,23.95679,78.923997
US_LA_22077,2020-06-29,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,3,0,237,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-18,13.26,,11.3,30.45,9.33,46.17,28.422222,25.477778,32.4,0.169333,24.135802,77.62307
US_LA_22077,2020-06-30,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,8,0,245,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-20,9.94,7.45,13.41,25.83,,40.73,28.666667,25.383333,32.833333,0.0,24.179012,76.760538
US_LA_22077,2020-07-01,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,11,0,256,27,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-23,14.29,11.34,14.79,28.59,9.37,34.01,29.177778,25.944444,33.505556,0.0254,24.061728,73.857205
US_LA_22077,2020-07-02,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,8,1,264,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-23,8.1,10.64,10.13,27.35,,33.94,28.683333,23.961111,34.094444,0.254,23.425926,73.027436
US_LA_22077,2020-07-03,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,10,0,274,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-47,8.4,18.77,,30.14,,27.17,26.905556,23.838889,32.627778,0.181429,23.703704,82.806582
US_LA_22077,2020-07-04,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,274,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-18,11.22,11.22,,23.56,,35.34,25.894444,21.95,32.994444,3.104444,21.759259,78.15026
US_LA_22077,2020-07-05,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,15,0,289,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,11.73,12.7,8.31,23.94,,36.64,25.222222,22.433333,31.894444,10.82675,22.635802,85.614232
US_LA_22077,2020-07-06,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,7,0,296,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-27,10.26,12.59,7.46,21.45,7.46,37.77,25.183333,23.122222,29.077778,23.90775,22.864198,87.148664
US_LA_22077,2020-07-07,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,12,0,308,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-25,11.56,12.04,7.22,34.68,,37.57,25.5,22.672222,30.9,8.47725,23.135802,86.860576
US_LA_22077,2020-07-08,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,6,0,314,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-25,11.89,11.89,8.92,35.19,,31.22,27.966667,24.116667,33.288889,11.260667,24.197531,80.360863
US_LA_22077,2020-07-09,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,15,0,329,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-22,19.55,8.02,8.52,27.07,10.03,37.1,28.683333,24.088889,33.866667,0.0508,23.932099,75.486827
US_LA_22077,2020-07-10,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,13,0,342,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-27,12.02,11.5,,28.75,8.89,31.36,28.861111,23.955556,34.5,0.0,23.796296,73.953562
US_LA_22077,2020-07-11,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,29,0,371,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-6,,16.25,12.58,26.21,9.44,36.7,29.611111,25.094444,35.205556,0.0,24.709877,74.945427
US_LA_22077,2020-07-12,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,6,0,377,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,9.41,12.38,,26.75,10.9,38.14,29.883333,25.644444,34.755556,0.0,24.858025,74.341433
US_LA_22077,2020-07-13,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,16,0,393,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-26,12.64,13.12,16.04,27.22,10.21,38.89,29.672222,25.322222,34.994444,0.056444,25.049383,76.20728
US_LA_22077,2020-07-14,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,20,0,413,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-23,12.56,16.43,12.08,30.44,,34.79,29.222222,24.611111,34.638889,0.451556,24.320988,74.730727
US_LA_22077,2020-07-15,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,17,0,430,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-25,17.9,17.41,9.19,30.96,13.54,39.67,28.75,24.522222,34.0,0.112889,23.87037,74.71869
US_LA_22077,2020-07-16,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,20,0,450,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-28,14.27,13.77,7.87,31.97,8.85,36.89,27.666667,23.377778,33.961111,6.82625,23.283951,77.16737
US_LA_22077,2020-07-17,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,17,0,467,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-25,9.98,8.98,,20.46,11.48,31.94,25.988889,22.394444,32.866667,6.44525,22.734568,82.119282
US_LA_22077,2020-07-18,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,467,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-11,11.57,11.57,,27.55,9.92,30.31,27.455556,22.461111,33.788889,2.511778,22.950617,76.189521
US_LA_22077,2020-07-19,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,32,0,499,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,10.17,8.13,,21.35,,27.96,27.461111,22.794444,33.655556,0.5588,23.364198,77.9561
US_LA_22077,2020-07-20,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,21,0,520,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-28,13.82,11.85,8.88,27.64,10.36,38.99,26.633333,23.738889,30.833333,0.435429,23.635802,83.23138
US_LA_22077,2020-07-21,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,19,0,539,28,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-29,12.19,17.56,,33.66,11.71,38.05,26.727778,23.955556,32.038889,5.2705,24.049383,85.04237
US_LA_22077,2020-07-22,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,16,1,555,29,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-21,15.11,19.14,8.56,30.72,,34.75,27.883333,23.466667,34.166667,5.1435,23.666667,77.728336
US_LA_22077,2020-07-23,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,13,0,568,29,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-22,12.36,,9.89,24.73,9.4,42.53,27.477778,23.5,32.972222,1.0922,23.475309,78.53243
US_LA_22077,2020-07-24,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,12,0,580,29,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-24,11.78,10.79,7.36,27.48,,31.89,26.683333,24.188889,31.261111,2.921,23.845679,84.469618
US_LA_22077,2020-07-25,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,0,0,580,29,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-14,9.64,9.64,8.12,24.86,10.15,35.51,26.2,24.133333,31.005556,15.97025,23.62963,85.601054
US_LA_22077,2020-07-26,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,43,0,623,29,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,,11.82,12.8,8.37,21.67,11.82,41.86,25.566667,23.572222,28.9,6.985,23.049383,85.761052
US_LA_22077,2020-07-27,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,23,0,646,29,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-23,11.09,9.24,9.24,27.71,7.39,40.65,24.433333,22.483333,27.733333,16.383,22.512346,88.926246
US_LA_22077,2020-07-28,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,18,0,664,29,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-25,8.48,,15.07,19.32,8.95,33.92,25.027778,23.016667,29.505556,20.32,23.308642,90.059261
US_LA_22077,2020-07-29,ChIJVfUKc4dIJIYRZkOhDo-IvY0,Q506951,geoId/22077,US,United States of America,LA,Louisiana,22077,Pointe Coupee Parish,US,USA,2,12,1,676,30,,,22164,10654,11510,2678,2756,2542,2529,2340,3275,3098,1892,1054,1837805,30.71,-91.6,1530,76.933333,,,-22,12.37,8.09,,21.89,,36.65,26.416667,22.8,32.188889,38.76675,23.444444,83.804187
