location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13169,2022-04-02,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5049,108,1,12555,0,0,0,0,0,0,0,0,0,0,61,91,268,744,604,579,602,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-22,,7.22,15.21,7.22,7.61,,9.51,,,5.32,22.82,5.7,7.61,6.08,46.01,11.03,6.08,12.894444,4.516667,20.477778,0.0,3.635802,53.173333
US_GA_13169,2022-04-03,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5049,108,0,12555,0,0,0,0,0,0,0,0,0,0,61,91,268,744,604,579,602,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-33,,8.18,13.75,6.69,,,10.78,10.78,,5.95,18.96,,8.92,5.95,35.69,7.43,7.81,14.555556,6.366667,22.938889,0.0,4.54321,50.892704
US_GA_13169,2022-04-04,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5049,108,0,12555,0,0,0,0,0,0,0,0,0,0,61,91,268,744,604,579,602,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,5,,18.46,7.01,5.91,7.75,11.45,12.55,,8.12,28.06,,14.4,,50.59,8.49,14.03,14.488889,5.111111,24.972222,0.0,2.580247,44.870702
US_GA_13169,2022-04-05,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5049,108,8,12563,0,0,0,1,0,0,0,0,0,0,61,91,268,745,604,579,602,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-35,11,,15.41,7.34,8.07,,9.91,11.38,,8.81,23.85,5.14,11.74,7.34,37.07,,6.97,13.977778,7.572222,21.288889,15.4432,11.419753,84.263535
US_GA_13169,2022-04-06,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5049,108,3,12566,0,0,0,0,0,0,0,0,0,0,61,91,268,745,604,579,602,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-36,10,10.13,16.5,,9.38,14.25,12.38,14.63,,9.0,25.88,7.88,7.88,6.75,51.38,9.75,7.13,18.977778,14.772222,25.477778,39.8272,17.907407,92.543302
US_GA_13169,2022-04-07,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,5050,108,0,12566,0,0,0,0,0,-1,1,0,0,0,61,91,268,745,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-35,5,10.87,18.24,10.48,5.82,6.6,6.6,12.03,,13.19,27.94,8.93,6.6,6.6,45.4,7.37,10.09,18.305556,14.016667,22.827778,48.3108,10.191358,59.364013
US_GA_13169,2022-04-08,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5050,108,0,12566,0,0,0,0,0,0,0,0,0,0,61,91,268,745,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-34,5,6.9,17.44,9.73,6.9,,10.14,16.23,,8.11,21.9,,,5.68,43.0,5.68,,12.977778,6.688889,19.288889,0.889,0.783951,42.958773
US_GA_13169,2022-04-09,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5050,108,0,12566,0,0,0,0,0,0,0,0,0,0,61,91,268,745,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-20,,7.12,14.23,6.33,9.09,,10.67,5.93,,6.33,24.9,6.33,8.3,6.72,45.46,7.51,11.07,8.472222,3.35,15.205556,0.0,-0.518519,52.711562
US_GA_13169,2022-04-10,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5050,108,0,12566,0,0,0,0,0,0,0,0,0,0,61,91,268,745,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,,7.07,21.96,8.56,11.54,,11.91,10.42,,8.19,23.45,6.33,9.68,7.07,37.23,10.05,7.45,10.672222,0.833333,23.316667,0.0,0.709877,49.708744
US_GA_13169,2022-04-11,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5050,108,0,12566,0,0,0,0,0,0,0,0,0,0,61,91,268,745,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-17,4,5.31,16.45,5.84,5.04,6.63,6.37,11.67,,6.37,25.73,6.9,7.69,7.69,36.88,10.35,6.37,15.538889,5.0,24.266667,0.0,6.296296,53.950171
US_GA_13169,2022-04-12,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5050,108,7,12573,0,0,0,0,0,0,0,0,0,0,61,91,268,745,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-21,3,6.55,14.68,7.34,6.29,6.55,7.86,9.17,,10.22,19.66,4.72,4.72,6.55,39.05,5.77,6.03,18.927778,9.338889,28.211111,0.0,11.506173,61.571735
US_GA_13169,2022-04-13,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5050,108,3,12576,0,0,0,0,0,0,0,0,0,0,61,91,268,745,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-21,4,9.88,16.29,8.55,4.81,7.21,7.48,12.55,5.07,7.74,20.03,6.94,6.41,,37.39,5.34,3.74,20.116667,13.788889,27.061111,0.0,14.91358,71.742434
US_GA_13169,2022-04-14,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,5051,108,3,12579,0,0,0,1,0,0,0,0,0,0,61,91,268,746,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-21,3,7.33,11.62,5.56,4.55,4.55,13.39,9.1,4.8,10.86,18.19,,8.09,7.33,25.77,7.07,,20.388889,15.916667,25.844444,0.0,15.185185,71.707553
US_GA_13169,2022-04-15,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5051,108,5,12584,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-27,3,3.95,11.59,6.32,4.48,5.8,7.9,7.38,,9.75,19.5,5.01,8.96,,33.72,6.85,5.27,17.305556,6.972222,25.877778,0.0,4.648148,42.997288
US_GA_13169,2022-04-16,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5051,108,0,12584,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-24,,9.95,16.94,9.95,,,7.0,11.79,,5.89,24.31,5.16,9.95,7.37,39.41,11.42,8.1,17.194444,12.438889,22.772222,7.112,13.228395,76.54864
US_GA_13169,2022-04-17,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5051,108,0,12584,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-40,,,18.41,6.26,6.99,6.63,9.57,9.57,,9.2,20.98,9.94,15.09,8.47,44.17,8.1,8.1,19.672222,14.55,26.127778,5.334,16.493827,81.134615
US_GA_13169,2022-04-18,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5051,108,0,12584,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-18,5,6.36,15.17,8.08,7.1,3.43,12.73,8.32,4.89,11.5,26.92,7.34,6.12,7.1,37.93,8.32,6.61,18.638889,15.027778,24.155556,4.318,15.685185,81.892443
US_GA_13169,2022-04-19,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5051,108,7,12591,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,578,603,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-21,4,3.55,11.83,4.73,3.55,5.44,8.99,11.83,,8.28,17.27,6.86,5.44,6.15,26.97,8.28,6.39,12.227778,4.094444,20.933333,0.5334,1.37037,46.968018
US_GA_13169,2022-04-20,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,3,0,5054,108,3,12594,0,0,0,0,0,2,1,0,0,0,61,91,268,746,604,580,604,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-23,4,3.87,13.79,6.53,,4.6,8.23,13.07,,10.16,21.3,4.6,5.32,5.57,31.22,8.47,5.57,12.672222,4.066667,22.888889,0.0,3.580247,53.727943
US_GA_13169,2022-04-21,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5054,108,3,12597,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,580,604,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-21,2,6.12,10.36,5.89,3.53,6.36,6.59,7.3,5.18,10.12,19.31,,7.53,5.18,32.49,8.01,7.3,17.655556,10.605556,24.566667,0.0,11.049383,64.544122
US_GA_13169,2022-04-22,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5054,108,3,12600,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,580,604,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-22,1,,14.93,6.26,5.06,6.5,10.6,10.12,5.78,8.19,19.75,5.78,6.5,4.33,33.96,4.58,,18.572222,10.727778,27.527778,0.0,12.771605,68.729573
US_GA_13169,2022-04-23,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5054,108,1,12601,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,580,604,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-23,,7.35,18.19,6.19,,5.8,7.35,10.45,,6.58,23.22,6.19,9.68,8.13,37.92,9.68,6.58,19.472222,11.344444,27.183333,0.0,13.407407,67.938188
US_GA_13169,2022-04-24,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5054,108,0,12601,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,580,604,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-32,,8.22,9.65,8.58,5.36,5.72,11.08,14.66,,13.59,23.6,5.0,6.43,5.72,37.54,13.94,9.65,19.644444,11.794444,27.072222,0.0,13.703704,68.374482
US_GA_13169,2022-04-25,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5054,108,0,12601,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,580,604,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-19,5,6.55,14.11,9.57,3.53,3.53,10.83,5.79,5.54,5.54,25.94,5.54,8.56,5.29,39.29,7.05,8.31,20.611111,13.3,29.233333,0.0,15.283951,71.224995
US_GA_13169,2022-04-26,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5054,108,7,12608,0,0,0,0,0,0,0,0,0,0,61,91,268,746,604,580,604,404,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-21,5,4.62,14.85,7.3,4.87,4.14,7.3,7.06,,9.25,21.41,4.87,6.33,4.87,34.07,9.98,5.35,20.588889,15.505556,27.333333,0.0,16.685185,78.246137
US_GA_13169,2022-04-27,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,11,0,5065,108,1,12609,0,0,0,1,0,0,2,0,1,0,61,91,268,747,604,580,606,404,257,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-23,3,3.64,16.38,7.28,5.2,4.68,9.36,9.62,,8.84,21.32,5.98,9.1,5.98,37.18,10.14,,16.838889,8.716667,25.722222,0.0762,7.216049,52.871864
US_GA_13169,2022-04-28,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5065,108,2,12611,0,0,0,0,0,0,0,0,0,0,61,91,268,747,604,580,606,404,257,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-21,3,6.21,12.67,10.09,6.21,4.66,8.79,5.43,,7.5,15.52,5.43,7.5,6.47,34.14,7.5,,16.761111,7.566667,26.172222,0.0,6.679012,51.377467
US_GA_13169,2022-04-29,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5065,108,1,12612,0,0,0,0,0,0,0,0,0,0,61,91,268,747,604,580,606,404,257,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-24,2,4.8,12.9,7.59,5.82,4.55,6.58,8.35,4.55,6.32,15.68,6.07,6.32,6.58,31.87,5.06,8.6,17.922222,8.783333,26.761111,0.0,8.944444,55.523032
US_GA_13169,2022-04-30,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5065,108,0,12612,0,0,0,0,0,0,0,0,0,0,61,91,268,747,604,580,606,404,257,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-14,,7.23,18.65,,,,14.08,11.42,,9.51,22.07,6.47,10.65,11.04,43.38,8.75,,19.916667,11.588889,27.705556,0.0,13.12963,64.727845
US_GA_13169,2022-05-01,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,5065,108,0,12612,0,0,0,0,0,0,0,0,0,0,61,91,268,747,604,580,606,404,257,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,10,19,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-30,,9.38,20.14,6.6,7.64,7.29,9.38,10.76,,,16.32,6.25,11.8,8.68,41.66,13.19,7.29,21.711111,15.183333,28.016667,0.0,16.388889,71.63739
