location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48321,2021-03-09,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,8,0,3221,91,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,3,-5,,-23,3,5.42,5.82,,8.43,7.83,6.22,5.62,2.81,7.43,5.62,4.22,8.43,5.62,4.02,4.02,3.62,3.62,3.62,12.25,20.88,8.63,6.02,4.82,4.02,5.22,31.13,4.62,6.83,6.43,4.22,3.62,18.016667,14.427778,23.033333,0.0,14.246032,76.461584
US_TX_48321,2021-03-10,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,9,1,3230,92,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,6,0,,-24,4,4.97,6.76,,11.74,10.54,6.37,5.77,2.79,7.16,3.58,3.18,7.36,5.97,4.18,2.98,4.78,6.57,5.37,10.15,23.88,4.38,7.16,3.98,4.78,5.37,35.62,5.17,5.17,5.97,4.38,4.97,19.626984,15.579365,24.873016,0.0,16.31746,81.305164
US_TX_48321,2021-03-11,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,14,1,3244,93,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,4,-4,,-28,5,5.62,6.82,5.21,10.63,8.83,5.82,5.82,3.01,8.42,4.21,3.61,9.43,4.41,3.41,3.61,4.01,4.81,,8.83,23.27,5.42,6.42,5.62,3.41,4.61,34.9,3.21,4.41,4.21,4.01,4.41,21.539683,18.484127,24.777778,0.0,18.531746,83.27066
US_TX_48321,2021-03-12,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,15,0,3259,93,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,0,-4,,-26,4,8.12,5.34,,10.47,6.84,5.56,3.85,,4.7,4.7,3.63,10.47,6.2,5.13,,4.28,4.49,,8.34,25.86,5.77,6.63,,3.42,6.2,34.42,,5.99,6.2,3.63,5.77,22.468254,20.460317,26.468254,0.0,19.079365,81.506099
US_TX_48321,2021-03-13,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,9,0,3268,93,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,14,15,,-7,-2,3.67,7.07,,12.3,,,,5.24,7.07,3.67,,9.95,3.67,3.67,5.24,5.5,,3.93,9.69,21.99,5.24,9.95,,4.71,4.71,35.08,4.19,7.59,8.9,5.5,4.19,21.833333,19.714286,26.246032,0.0,18.642857,82.342796
US_TX_48321,2021-03-14,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,10,0,3278,93,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,2,-5,,-11,,5.62,5.62,,9.28,9.04,,5.13,3.66,6.35,3.91,,7.82,4.89,6.59,3.66,3.91,7.08,5.62,6.35,18.81,,8.79,,4.4,4.4,39.08,,4.64,7.08,3.91,,20.52381,15.198413,22.785714,0.108857,18.563492,88.620066
US_TX_48321,2021-03-15,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,5,0,3283,93,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,12,1,,-30,5,6.1,6.54,3.71,12.42,5.23,6.32,5.45,4.36,8.5,5.01,,9.15,6.54,,4.36,4.79,,,10.46,17.43,6.54,6.97,,3.92,4.79,37.27,6.1,7.63,7.63,3.71,4.14,17.761905,14.214286,23.531746,3.090333,16.468254,92.203898
US_TX_48321,2021-03-16,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,2,0,3285,93,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,13,-5,,-33,4,6.84,8.61,3.75,12.8,4.86,4.41,5.3,7.28,5.74,4.19,5.3,11.04,3.53,4.86,3.53,5.74,,,6.4,19.64,4.19,7.72,,,9.93,39.29,5.3,5.96,5.96,6.18,3.75,21.355556,18.316667,25.216667,0.2286,19.888889,91.11289
US_TX_48321,2021-03-17,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,10,1,3295,94,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,19,-1,,-31,4,5.08,6.62,3.31,8.83,7.28,5.3,5.96,,4.19,,4.63,8.83,3.97,3.75,,,3.75,3.53,8.83,21.19,5.08,,,,,33.11,3.75,5.3,5.96,5.08,4.19,22.144444,18.088889,25.788889,0.254,16.285714,68.339141
US_TX_48321,2021-03-18,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,10,1,3305,95,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,13,0,,-32,5,8.37,8.14,,8.14,11.08,5.2,5.43,3.62,6.33,3.62,5.88,8.6,4.52,4.98,4.75,3.39,3.62,,9.28,17.64,7.01,6.56,3.62,,6.33,38.23,4.3,6.33,5.43,5.43,4.52,15.679012,10.08642,23.154321,0.903111,2.222222,38.472287
US_TX_48321,2021-03-19,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,9,0,3314,95,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,9,3,,-35,4,3.24,7.64,3.93,14.81,6.94,4.86,6.48,4.4,5.55,,4.63,7.17,6.02,4.63,,3.24,5.55,6.02,6.71,18.51,3.93,9.49,,,3.47,37.25,3.7,8.56,6.48,4.86,,13.888889,7.533333,20.733333,0.0,3.412698,49.905431
US_TX_48321,2021-03-20,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,14,0,3328,95,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,12,18,,-11,-2,5.93,7.74,5.67,10.57,6.45,4.13,4.13,3.87,8.0,4.38,,11.09,7.48,3.61,,,4.64,,9.29,19.6,4.9,6.45,4.13,,5.42,38.17,4.38,6.19,5.67,3.61,,13.638889,7.561111,19.944444,0.0,4.928571,56.821556
US_TX_48321,2021-03-21,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,11,0,3339,95,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,10,6,,-15,,5.01,7.02,,10.53,5.26,5.26,5.51,4.51,8.27,4.26,,7.52,6.52,3.51,3.76,4.01,5.76,6.52,7.77,15.04,4.76,8.52,3.51,,7.27,33.08,3.51,6.52,5.26,5.51,,14.527778,8.661111,20.883333,0.0,8.126984,66.884329
US_TX_48321,2021-03-22,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,4,0,3343,95,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,6,3,,-22,3,5.13,7.99,3.04,9.51,10.27,4.57,3.61,3.04,6.66,4.75,5.13,5.13,5.13,3.99,4.18,3.04,5.52,4.37,10.27,20.16,5.9,6.28,3.04,5.52,6.28,30.81,3.04,6.28,4.37,2.85,2.66,18.483333,14.383333,23.211111,0.0,13.936508,75.203126
US_TX_48321,2021-03-23,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,11,0,3354,95,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,7,-3,,-24,2,6.47,8.0,3.62,12.38,8.0,5.71,4.57,4.57,4.57,3.43,3.81,10.09,4.38,6.47,5.33,4.19,,4.76,7.62,24.75,5.52,9.14,3.05,4.57,5.71,30.84,4.95,8.76,5.52,5.9,3.05,21.677778,17.166667,27.427778,1.862667,15.349206,66.972313
US_TX_48321,2021-03-24,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,4,1,3358,96,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,9,-5,,-21,4,5.94,7.05,4.08,12.06,8.35,4.82,3.71,3.52,5.94,4.82,5.2,10.95,5.57,3.9,,4.45,3.9,2.97,7.24,18.37,6.49,7.42,4.64,4.82,5.75,37.11,4.27,7.05,4.08,4.45,3.34,19.688889,16.055556,24.694444,0.66675,17.222222,87.045191
US_TX_48321,2021-03-25,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,5,0,3363,96,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,8,1,,-24,3,7.04,5.9,3.23,9.13,7.61,2.66,5.52,3.23,7.04,2.66,4.38,9.13,4.57,4.76,4.38,3.23,2.85,6.09,7.8,23.21,6.85,6.28,,5.9,4.76,37.48,4.18,7.04,5.52,4.0,4.76,21.5,17.661111,26.327778,0.028222,15.5,68.724104
US_TX_48321,2021-03-26,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,11,0,3374,96,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,1,-5,,-20,2,4.88,8.01,,11.33,5.86,4.3,4.3,3.12,4.49,3.91,3.52,7.42,5.27,2.73,4.88,4.1,3.71,3.91,8.01,17.97,5.67,8.4,3.32,4.3,4.69,28.32,4.69,7.03,4.88,4.1,3.12,19.472222,12.733333,26.383333,0.0,10.801587,58.994275
US_TX_48321,2021-03-27,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,19,0,3393,96,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,12,17,,-9,-2,5.63,4.6,4.09,17.13,8.44,6.9,,,7.42,6.9,4.6,7.42,5.11,5.11,,,3.58,3.58,6.65,19.43,3.58,7.42,,4.35,,35.8,7.16,9.46,7.42,,4.6,22.472222,20.233333,25.95,0.0,20.642857,87.598344
US_TX_48321,2021-03-28,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,8,0,3401,96,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,2,-5,,-11,,7.09,8.98,3.78,13.46,10.87,5.2,,3.54,8.27,7.32,5.91,8.27,6.85,3.78,,5.67,4.72,,8.5,20.31,6.85,10.16,4.49,,4.49,33.07,4.96,8.03,4.72,4.72,,19.905556,14.305556,24.266667,3.668889,16.238095,79.609759
US_TX_48321,2021-03-29,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,16,0,3417,96,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,6,3,,-22,3,5.51,7.41,,11.97,9.88,4.75,5.89,5.51,7.41,6.27,7.03,9.12,3.8,3.04,5.13,3.99,2.85,,9.69,23.0,5.32,3.23,3.99,3.8,3.99,35.16,5.13,7.79,4.37,3.23,3.99,15.777778,10.838889,21.155556,1.905,9.706349,68.781311
US_TX_48321,2021-03-30,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,6,1,3423,97,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,13,-2,,-25,3,5.24,4.68,3.56,12.36,6.37,5.06,5.43,2.81,7.87,3.75,4.68,11.42,4.49,4.49,4.68,3.37,3.0,4.87,10.11,18.73,6.74,6.93,,2.62,4.87,33.89,2.81,6.18,5.24,4.49,3.18,20.744444,17.755556,25.222222,0.1016,18.285714,83.636073
US_TX_48321,2021-03-31,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,22,0,3445,97,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,10,-1,,-23,3,4.98,4.79,4.22,12.07,10.54,3.83,4.41,,9.39,5.56,6.13,8.05,6.32,5.75,4.41,3.26,3.64,4.02,8.43,19.55,6.71,8.81,5.94,4.6,4.22,32.58,4.6,6.52,4.79,3.64,3.64,22.055556,18.672222,25.477778,0.0635,19.936508,86.639241
US_TX_48321,2021-04-01,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,13,0,3458,97,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,16,3,,-25,1,3.87,6.93,3.67,12.84,6.93,4.69,,2.85,8.15,5.3,3.46,9.98,4.48,4.89,5.5,3.67,4.89,,12.22,19.97,5.71,3.46,3.26,4.48,5.3,30.97,5.3,4.89,5.71,6.93,4.89,17.322222,13.394444,21.511111,0.3556,2.579365,37.547252
US_TX_48321,2021-04-02,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,19,0,3477,97,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,7,5,,-45,8,5.69,4.95,,13.36,5.2,5.2,5.69,3.46,8.66,5.2,,7.67,5.94,5.69,5.69,3.46,,5.2,6.93,21.03,7.17,8.66,3.46,,3.96,31.42,,5.69,6.93,,4.95,15.05,10.155556,19.661111,0.0,4.888889,52.517979
US_TX_48321,2021-04-03,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,12,0,3489,97,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,11,19,,-17,0,5.09,10.94,,15.78,,,4.58,,9.92,4.58,,10.69,5.6,4.83,,3.56,4.07,5.85,5.34,17.56,,9.16,6.36,4.07,3.56,31.55,,6.87,4.07,3.56,5.34,16.85,13.033333,21.333333,0.0,9.849206,65.563383
US_TX_48321,2021-04-04,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,25,0,3514,97,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-9,-21,,-12,,6.94,7.74,,11.75,7.74,3.74,5.87,,9.08,4.27,,9.88,4.54,,5.07,,6.94,,8.54,19.49,5.87,9.08,,,4.54,35.78,,3.74,5.34,,,18.45,14.355556,23.205556,0.0,12.944444,70.979432
US_TX_48321,2021-04-05,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,14,0,3528,97,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,9,4,,-24,3,5.91,5.1,,11.62,8.56,6.12,5.91,3.67,10.19,7.95,4.28,9.78,4.28,4.69,6.52,3.26,2.85,,8.56,22.22,3.87,6.52,4.28,4.89,4.48,35.47,5.3,4.89,4.28,5.5,,19.633333,15.7,24.188889,0.0254,15.603175,78.238209
US_TX_48321,2021-04-06,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,52,0,3580,97,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,10,-1,,-24,2,3.75,6.51,3.16,12.62,6.31,4.54,5.92,3.55,13.02,5.13,5.72,9.47,5.72,5.92,,,4.34,3.16,9.07,22.48,4.93,7.69,3.35,4.54,6.31,37.08,2.96,4.54,5.52,4.93,4.34,22.038889,19.488889,25.472222,0.1524,18.587302,80.071141
US_TX_48321,2021-04-07,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,25,0,3605,97,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,11,-3,,-23,3,4.02,5.55,,13.22,6.13,5.17,5.36,2.87,10.35,5.75,4.98,6.9,4.79,,7.09,,4.41,4.21,7.66,22.41,7.09,9.2,3.83,5.17,6.71,37.74,4.79,6.13,6.32,4.6,4.98,22.966667,21.394444,25.722222,0.0,19.896825,81.937183
US_TX_48321,2021-04-08,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,10,1,3615,98,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,6,2,,-20,2,4.48,7.98,3.5,10.51,7.39,5.25,4.28,,8.95,4.09,3.11,8.17,5.25,4.28,5.06,4.28,5.45,3.5,9.73,21.21,4.87,6.62,4.87,5.06,3.89,31.33,5.84,5.84,4.28,5.84,4.48,23.294444,20.355556,28.011111,0.0,20.222222,81.988529
US_TX_48321,2021-04-09,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,16,0,3631,98,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-1,-6,,-21,2,3.02,5.84,,11.68,6.85,4.23,5.64,3.02,8.46,4.43,3.22,6.65,3.83,3.42,4.43,2.82,3.22,5.24,7.86,18.33,5.64,9.47,,3.42,2.82,34.24,3.62,8.46,4.83,3.02,2.82,23.566667,21.911111,26.733333,0.0,20.650794,83.562647
US_TX_48321,2021-04-10,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,15,0,3646,98,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,15,11,,-10,-2,3.95,5.27,,13.97,6.85,6.85,4.75,,12.13,5.27,,8.44,,,4.22,,5.01,7.64,6.33,17.14,,11.07,,,,35.33,,5.27,5.27,5.01,5.01,23.783333,19.644444,28.244444,0.0254,17.857143,69.714853
US_TX_48321,2021-04-11,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,12,0,3658,98,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,7,8,,-6,,7.84,8.6,,13.66,7.08,7.08,6.58,5.31,11.13,5.57,,7.84,9.36,3.54,5.06,4.05,,5.31,11.89,22.51,4.55,8.35,,4.3,4.55,42.24,,10.88,8.1,4.05,4.81,20.527778,14.383333,27.194444,0.0,10.119048,53.156771
US_TX_48321,2021-04-12,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,9,0,3667,98,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,6,-3,,-25,4,6.43,4.5,,15.0,6.22,5.57,4.29,6.0,9.43,6.22,,10.29,5.36,4.71,3.21,3.43,3.86,3.21,8.36,22.72,8.14,11.57,,3.64,4.93,41.37,6.43,9.86,7.72,6.43,,21.261111,16.361111,25.916667,0.3048,17.738095,82.249239
US_TX_48321,2021-04-13,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,10,0,3677,98,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,8,-6,,-23,3,4.62,8.28,,14.64,7.13,7.13,4.43,4.82,9.63,5.2,3.47,11.94,4.04,5.97,3.27,4.82,5.2,2.7,11.56,29.66,8.67,5.97,4.62,,4.62,32.74,3.85,7.51,7.13,7.51,4.82,23.988889,22.016667,28.011111,0.254,21.365079,84.088803
US_TX_48321,2021-04-14,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,30,1,3707,99,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,6,-6,,-23,3,4.83,6.57,3.67,12.95,7.54,6.38,4.45,4.06,7.92,4.64,,11.21,3.67,6.57,4.83,3.87,4.83,5.41,9.47,29.37,6.38,5.99,4.45,3.87,5.99,35.75,3.87,6.18,5.41,7.92,7.34,24.072222,21.755556,27.944444,1.4986,22.190476,88.920896
US_TX_48321,2021-04-15,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,24,2,3731,101,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-2,-5,,-23,4,5.02,6.57,3.86,12.36,7.72,3.67,5.21,5.02,10.04,4.25,3.67,9.27,,3.67,5.41,3.67,4.05,3.09,8.11,25.1,6.76,7.92,5.21,3.67,5.79,31.28,4.44,9.65,4.63,7.72,5.21,21.722222,19.894444,25.161111,0.8382,19.698413,89.692372
US_TX_48321,2021-04-16,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,11,1,3742,102,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-6,-8,,-21,4,5.42,,,13.25,7.83,5.22,4.22,3.81,9.44,5.82,3.21,9.03,6.22,4.62,3.61,,2.81,3.61,6.83,21.08,4.01,9.64,4.82,3.61,4.42,31.92,3.41,6.02,3.81,4.62,7.23,22.155556,20.683333,25.105556,0.056444,20.285714,90.361231
US_TX_48321,2021-04-17,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,5,0,3747,102,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,3,3,,-17,2,7.36,7.09,4.46,11.03,5.52,4.46,4.99,,8.93,4.99,,5.52,4.99,5.25,,4.73,3.68,,4.99,20.75,4.2,8.14,,7.09,7.62,35.98,3.68,7.36,7.88,5.52,6.83,17.8,14.605556,24.144444,1.3462,14.674603,82.212035
US_TX_48321,2021-04-18,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,13,0,3760,102,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-4,-3,,-12,,7.89,6.84,,17.62,8.41,6.57,4.47,3.68,7.89,5.52,,7.36,,5.79,5.26,,5.0,,8.68,18.67,5.26,11.31,3.68,5.52,,38.13,4.47,7.1,3.94,,4.21,14.9,11.161111,19.566667,0.5588,8.301587,64.96726
US_TX_48321,2021-04-19,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,8,0,3768,102,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,0,0,,-21,4,2.78,6.76,,14.71,8.55,3.78,5.76,5.57,10.14,5.57,6.56,8.75,5.37,5.17,5.17,4.97,5.57,3.98,6.96,25.25,4.37,7.36,4.97,,4.77,33.4,3.58,6.36,5.57,5.37,5.96,16.677778,12.094444,21.633333,0.0,7.738095,56.205054
US_TX_48321,2021-04-20,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,11,0,3779,102,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,8,-2,,-24,3,3.73,7.26,,14.71,6.86,4.51,3.53,3.92,10.2,4.12,3.53,12.36,4.31,3.92,8.82,,4.9,5.29,4.12,23.53,4.51,7.26,,3.73,3.73,26.67,3.53,9.02,,6.47,6.28,18.861111,13.85,25.422222,0.0,10.912698,59.524325
