location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48171,2021-02-25,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,5,0,2404,47,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-4,,,-18,2,3.95,8.47,11.86,7.06,5.93,5.93,6.78,,4.24,8.76,11.01,,4.52,,9.6,23.16,5.65,5.93,,4.24,32.76,,,6.21,,14.455556,10.855556,24.494444,0.0762,,5.54321,55.181647
US_TX_48171,2021-02-26,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,16,0,2420,47,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-1,,-32,-17,3,,8.79,7.42,5.22,4.95,,5.22,,,8.24,5.77,4.12,4.67,4.67,9.07,19.51,4.95,6.59,,6.04,33.24,,4.95,7.42,,9.794444,6.655556,16.816667,0.705556,,7.709877,86.598389
US_TX_48171,2021-02-27,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,1,2420,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-2,,-54,-7,,4.89,12.24,11.93,6.12,9.48,8.26,7.04,7.04,,9.79,,4.59,,4.89,7.65,18.66,6.12,4.89,,4.28,41.91,6.12,7.65,10.71,7.34,15.85,11.972222,22.555556,0.381,,14.222222,89.865859
US_TX_48171,2021-02-28,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,6,0,2426,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,3,,-63,-14,,4.77,11.13,9.54,11.13,6.68,,7.63,,7.31,8.9,,,4.77,,,17.8,7.31,8.27,,7.31,35.92,,8.27,5.4,6.36,20.327778,17.116667,24.055556,0.4318,,17.734568,85.063717
US_TX_48171,2021-03-01,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2426,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-17,,,-19,4,,7.91,10.02,10.02,6.06,5.27,7.65,3.96,5.54,8.7,,6.33,,,11.34,15.56,6.59,4.48,,,32.96,,4.22,5.01,,11.566667,6.933333,20.744444,0.366889,,4.981481,63.901336
US_TX_48171,2021-03-02,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,14,0,2440,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-3,-12,,-17,1,4.21,7.85,10.09,4.76,5.33,6.45,5.89,,4.76,8.41,,5.05,,,7.85,15.98,7.29,,,4.21,38.96,,5.61,4.76,5.05,9.411111,1.888889,17.605556,1.6256,,0.796296,55.158576
US_TX_48171,2021-03-03,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,12,0,2452,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-1,,,-17,1,,6.94,8.32,7.77,5.83,6.66,5.83,5.27,7.21,12.21,3.88,,4.72,4.72,5.83,15.81,4.99,4.44,5.27,6.94,33.57,,4.99,4.16,,10.811111,1.727778,22.4,0.0,,0.524691,49.778646
US_TX_48171,2021-03-04,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,1,0,2453,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-2,,,-20,3,6.43,13.42,20.41,8.11,6.43,6.71,5.87,6.71,6.99,9.23,,5.03,5.87,5.31,6.99,19.57,6.43,7.27,5.31,3.91,42.78,,8.67,4.19,3.91,14.827778,6.116667,24.394444,0.0,,6.753086,58.588078
US_TX_48171,2021-03-05,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2453,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-1,-1,-28,-14,3,4.96,7.45,12.68,4.69,5.51,,4.96,,,12.96,5.79,,,,7.17,19.03,5.51,5.51,,8.27,29.23,5.24,4.69,,8.0,17.055556,9.588889,24.166667,0.0,,7.580247,53.609369
US_TX_48171,2021-03-06,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,3,0,2456,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,0,-4,-39,-10,,5.54,8.62,7.08,4.92,7.69,,,,,7.08,,,,4.62,7.08,19.08,5.54,5.54,5.23,,34.77,,4.62,5.85,5.54,13.333333,8.266667,20.566667,0.0,,5.364198,58.435571
US_TX_48171,2021-03-07,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2456,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,15,,-40,-16,,,8.35,9.96,,7.07,7.07,5.46,,,9.64,5.78,4.5,,4.5,8.03,16.7,9.96,6.75,,,32.44,5.14,,,,11.483333,3.594444,19.961111,0.0,,2.12963,53.175926
US_TX_48171,2021-03-08,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2456,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,7,,,-19,2,,6.32,10.8,12.91,9.75,8.69,6.06,4.74,6.06,6.59,,8.17,,,,19.49,6.59,5.0,4.74,7.9,40.83,,3.69,4.48,,12.766667,5.811111,20.494444,0.0,,5.08642,59.692634
US_TX_48171,2021-03-09,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,5,0,2461,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,12,,,-20,2,,9.02,15.64,8.48,7.42,3.98,6.36,3.98,3.71,6.1,,7.16,,,6.89,15.38,6.63,5.3,,8.75,31.55,,5.57,4.77,5.04,16.372222,11.472222,22.794444,0.0,,11.17284,71.140068
US_TX_48171,2021-03-10,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,1,0,2462,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,17,,,-17,1,7.33,10.99,9.42,9.16,5.5,7.07,4.71,,4.19,11.26,4.45,4.19,,5.76,,19.63,4.97,7.85,5.24,8.64,35.86,4.71,6.28,6.54,4.71,19.133333,15.766667,25.044444,0.0,,13.17284,68.459282
US_TX_48171,2021-03-11,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,6,0,2468,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,19,,,-18,3,,9.43,10.48,4.72,6.81,5.5,9.17,5.5,,11.01,4.98,4.98,7.34,,7.07,18.86,4.72,5.24,3.93,13.36,37.99,,4.45,6.29,,21.177778,17.616667,26.044444,0.0,,14.858025,67.272752
US_TX_48171,2021-03-12,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,2,0,2470,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,14,-4,,-19,5,4.23,7.33,13.82,7.05,3.95,5.92,6.77,,,8.46,4.51,,,,5.36,17.77,6.77,5.36,,8.18,39.77,,5.08,6.77,,21.477778,18.5,26.455556,0.0,,16.240741,71.859708
US_TX_48171,2021-03-13,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,-2,0,2468,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,15,-1,-26,-15,,6.89,8.08,11.68,7.19,8.08,6.89,5.69,4.79,5.99,4.79,5.99,4.19,,5.09,4.49,17.36,6.59,7.49,,,36.53,,6.59,,4.19,20.705556,18.555556,24.616667,0.2794,,17.006173,78.986401
US_TX_48171,2021-03-14,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2468,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,29,,-26,-11,,5.23,11.37,16.29,9.22,4.3,8.3,7.99,,,7.07,8.61,,,,5.23,19.37,5.84,8.61,,7.68,38.42,4.61,7.68,6.46,,17.172222,10.233333,24.3,1.778,,6.259259,48.746218
US_TX_48171,2021-03-15,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2468,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,36,,,-30,3,5.39,7.1,21.01,7.38,7.95,7.67,9.37,5.11,4.26,12.21,3.98,3.98,,5.96,7.38,23.85,4.83,4.83,3.98,8.23,43.16,,4.83,7.95,5.96,15.533333,5.166667,28.688889,0.6858,,-0.117284,35.217541
US_TX_48171,2021-03-16,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,1,0,2469,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,49,,,-30,4,9.18,12.91,11.48,8.61,6.6,9.47,6.31,,5.16,8.89,5.16,6.89,,4.59,6.6,20.37,4.88,6.89,4.3,6.03,46.48,4.02,4.02,7.75,4.59,20.088889,13.755556,27.305556,0.0,,11.351852,58.033248
US_TX_48171,2021-03-17,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,9,0,2478,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,48,,,-29,1,4.22,9.85,17.16,7.31,9.56,5.91,8.16,,,10.97,5.91,5.06,,,7.31,21.38,6.47,6.75,,6.75,39.1,,5.34,5.63,6.19,18.766667,11.361111,25.283333,1.185333,,7.851852,49.272157
US_TX_48171,2021-03-18,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2478,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,50,,,-27,3,,9.06,11.33,7.93,9.35,8.5,5.95,,6.51,7.93,5.1,,,,6.51,16.71,8.21,9.35,,11.33,46.74,5.67,7.65,8.5,,12.166667,5.122222,20.994444,0.4826,,-1.351852,39.087782
US_TX_48171,2021-03-19,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2478,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,43,,,-30,4,,8.9,12.06,4.88,6.6,9.47,4.31,5.17,,7.75,4.59,4.88,,4.88,6.6,21.54,6.03,6.6,,4.88,32.73,,7.46,7.18,5.74,11.488889,3.083333,20.161111,0.0,,-0.777778,42.794135
US_TX_48171,2021-03-20,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,2,0,2480,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,45,,21,-9,,,8.93,11.02,5.66,7.14,4.76,8.93,6.55,,4.46,,5.36,5.36,6.85,7.14,15.18,4.46,5.66,,5.95,32.75,5.95,,5.95,,12.005556,2.85,22.161111,0.0,,1.833333,50.082433
US_TX_48171,2021-03-21,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2480,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,35,,-32,-9,,5.53,7.37,12.28,7.37,11.05,,,,4.3,9.21,,4.3,,7.37,7.67,19.03,4.91,5.83,4.91,,40.21,,8.6,7.98,,14.055556,5.588889,22.916667,0.0,,4.771605,53.56846
US_TX_48171,2021-03-22,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2480,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,5,,,-19,2,5.68,6.46,9.56,5.94,5.94,7.75,5.68,3.62,,11.11,3.62,6.46,,5.17,10.59,21.7,5.94,8.79,6.46,,41.6,,5.43,5.68,,15.744444,11.716667,21.494444,0.0,,10.5,70.775457
US_TX_48171,2021-03-23,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2480,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,10,,,-18,2,,7.24,12.34,6.17,4.29,6.17,5.36,,5.36,10.46,,,,5.1,11.53,27.09,7.51,4.56,6.17,9.65,40.5,3.75,4.02,6.71,,15.794444,6.522222,25.555556,8.9154,,7.487654,58.317904
US_TX_48171,2021-03-24,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,9,0,2489,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,13,,,-17,2,4.48,7.9,13.7,5.27,6.32,4.21,5.53,,,6.85,,3.95,,5.79,8.96,23.18,3.95,6.58,11.85,6.85,41.36,6.32,4.74,7.38,,16.572222,8.366667,24.888889,0.112889,,7.574074,56.068259
US_TX_48171,2021-03-25,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,3,0,2492,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,19,,,-17,2,4.49,4.49,13.19,6.33,7.65,6.33,6.07,5.8,,8.97,5.28,,,3.96,7.39,22.69,8.71,6.6,3.69,5.8,39.84,,3.96,4.49,4.75,16.15,9.527778,22.616667,12.784667,,10.32716,68.475978
US_TX_48171,2021-03-26,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,1,0,2493,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,20,,,-14,1,6.64,8.76,11.68,8.49,4.78,5.58,7.7,4.78,3.72,6.64,5.84,3.98,,4.25,6.37,25.48,5.84,4.51,4.78,6.37,33.18,,5.58,5.31,,16.844444,7.972222,28.083333,4.5974,,5.530864,47.714625
US_TX_48171,2021-03-27,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2493,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,15,,-28,-9,,5.09,5.68,10.47,8.97,7.18,7.78,5.09,,,7.78,4.49,,,,9.28,17.05,7.48,8.97,,5.38,32.31,,5.98,6.28,,20.466667,13.538889,28.25,0.0,,12.716049,61.214023
US_TX_48171,2021-03-28,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2493,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,21,,-41,-5,,5.41,9.61,15.31,10.51,8.41,6.91,5.71,5.41,5.1,13.21,,5.41,,5.41,7.21,22.82,6.61,6.3,,4.8,40.23,,8.41,7.51,4.8,19.205556,13.55,27.372222,0.0,,4.858025,38.834467
US_TX_48171,2021-03-29,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2493,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,12,,,-19,1,,7.52,15.58,11.29,6.99,6.99,7.52,4.3,5.91,5.37,3.76,,,,9.94,21.23,4.57,5.37,,,36.0,,5.11,4.3,,14.8,5.961111,24.733333,0.0762,,1.407407,40.993934
US_TX_48171,2021-03-30,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2493,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,8,,,-19,2,,8.77,13.67,7.22,4.9,10.06,3.61,,5.67,9.54,3.87,,3.87,,9.8,19.6,,5.16,5.42,7.48,34.3,4.38,6.71,7.48,4.38,18.922222,13.772222,25.483333,0.0,,11.228395,61.09319
US_TX_48171,2021-03-31,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,3,0,2496,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,9,,,-19,1,4.21,8.69,17.37,7.89,5.79,7.11,7.89,,5.79,8.95,4.74,,4.47,3.69,11.32,20.27,4.74,6.32,,4.47,39.48,5.53,5.26,6.05,4.47,18.372222,13.433333,24.766667,0.056444,,8.734568,53.919211
US_TX_48171,2021-04-01,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2496,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,20,,,-16,0,,6.88,14.02,7.14,4.23,3.7,11.38,,5.82,8.73,6.35,,,,7.67,22.23,4.76,7.14,3.7,4.76,31.75,,6.09,4.76,,12.711111,3.127778,21.155556,0.0,,-2.111111,36.022274
US_TX_48171,2021-04-02,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,5,0,2501,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,25,,,-34,6,6.06,9.39,18.79,4.24,5.46,5.15,6.06,,,6.36,,6.36,4.24,,8.49,19.4,4.85,5.76,4.85,,35.46,,5.76,7.27,,13.95,5.611111,21.5,0.0,,-0.141975,38.132214
US_TX_48171,2021-04-03,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2501,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,11,,-8,-14,,4.57,8.85,13.41,8.27,,7.99,6.56,,,8.56,,,,,7.99,13.98,5.42,7.42,,4.28,34.81,5.14,4.57,5.42,,14.083333,9.833333,20.094444,0.3302,,7.259259,63.199274
US_TX_48171,2021-04-04,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2501,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-12,,-48,-31,,,11.13,12.09,8.27,8.27,6.04,4.77,,7.32,10.5,,5.72,,,5.72,17.49,5.09,4.77,,5.72,42.94,4.45,7.63,8.27,,15.594444,12.388889,20.95,1.0922,,12.314815,80.705493
US_TX_48171,2021-04-05,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2501,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,10,,,-30,3,5.43,9.35,12.67,6.94,5.13,9.96,,,5.73,9.65,,,,,9.96,18.1,9.96,6.94,,7.54,44.65,,8.14,4.83,5.43,18.511111,13.866667,25.411111,0.8382,,12.567901,68.069178
US_TX_48171,2021-04-06,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,4,0,2505,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,17,,,-18,2,4.82,8.03,15.52,7.76,,4.55,8.03,4.55,7.76,6.96,4.82,7.23,4.55,4.28,7.49,22.48,5.89,6.96,,6.69,40.68,,4.82,7.23,,21.988889,16.755556,30.205556,0.0,,14.814815,63.634453
US_TX_48171,2021-04-07,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,6,0,2511,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,23,,,-16,-1,,7.58,14.37,5.49,6.53,5.22,7.05,4.18,3.66,10.71,,5.22,4.7,,10.45,16.98,7.05,9.14,6.01,6.01,41.54,4.96,4.7,4.7,7.32,23.594444,19.505556,29.538889,0.0,,13.17284,52.125022
US_TX_48171,2021-04-08,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,4,0,2515,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,26,,,-20,1,,,13.79,4.68,6.25,6.51,6.77,7.29,3.9,12.23,4.68,4.95,4.68,,5.73,19.78,5.73,4.16,,6.25,37.74,,,,6.25,20.2,10.061111,32.883333,0.0,,6.901235,43.021302
US_TX_48171,2021-04-09,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2515,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,26,,,-14,1,,8.66,16.09,6.43,7.42,4.7,7.18,4.21,,8.66,3.96,5.45,4.95,3.71,5.94,15.1,6.68,4.46,4.95,4.95,32.17,,,5.2,6.19,25.233333,17.705556,34.588889,0.0,,11.395062,43.081281
US_TX_48171,2021-04-10,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,1,0,2516,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,36,,11,-12,,7.98,12.41,12.71,5.61,4.43,6.5,6.8,5.32,,5.91,4.43,,,,7.68,13.89,7.68,5.02,,6.5,34.57,,5.91,4.73,,21.183333,12.127778,32.922222,0.0,,2.41358,29.237858
US_TX_48171,2021-04-11,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2516,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,34,,-2,-9,,,9.78,15.59,7.03,5.5,8.56,4.58,4.58,,11.31,4.28,,,,7.33,17.11,4.58,7.33,4.58,5.5,35.45,5.81,10.09,8.25,,18.683333,7.883333,31.45,0.0,,2.006173,33.188163
US_TX_48171,2021-04-12,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2516,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,16,,,-19,0,,7.98,18.28,9.27,6.44,6.69,7.21,5.92,,10.56,6.44,4.12,4.89,4.63,8.5,23.43,5.92,7.98,4.38,3.86,36.05,4.63,7.21,5.41,4.63,23.461111,15.777778,32.2,0.0,,12.814815,51.372006
US_TX_48171,2021-04-13,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,-1,0,2515,48,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,17,,,-16,2,6.12,8.17,16.59,4.34,7.4,5.36,6.12,5.87,4.59,8.42,5.87,,4.85,4.08,8.42,23.99,7.66,6.38,,3.57,39.3,,9.44,4.85,3.83,21.861111,16.466667,30.005556,1.778,,14.037037,61.366639
