location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35019,2020-07-02,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,28,,47.92,25.372222,13.35,33.411111,0.0,,2.366667,23.05022
US_NM_35019,2020-07-03,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,37,,,25.472222,15.905556,33.316667,4.572,,9.194444,36.438985
US_NM_35019,2020-07-04,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,-1,,45.77,23.227778,16.683333,33.044444,5.644444,,12.6,51.885673
US_NM_35019,2020-07-05,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,13,,,23.105556,15.388889,33.083333,28.2194,,11.777778,50.552568
US_NM_35019,2020-07-06,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,29,,,22.677778,15.344444,32.333333,1.975556,,11.572222,51.681115
US_NM_35019,2020-07-07,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,28,,45.14,24.488889,15.544444,33.627778,2.5146,,10.238889,42.453192
US_NM_35019,2020-07-08,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,22,,71.32,26.511111,15.9,36.144444,0.4064,,6.644444,29.456872
US_NM_35019,2020-07-09,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,18,,44.75,28.611111,17.861111,37.366667,0.0,,2.783333,19.475753
US_NM_35019,2020-07-10,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,19,,53.11,29.072222,17.833333,38.3,0.0,,3.183333,20.036688
US_NM_35019,2020-07-11,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,22,,48.47,29.577778,17.772222,38.794444,0.0,,2.25,18.323571
US_NM_35019,2020-07-12,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,28,,,28.416667,18.122222,38.861111,0.5842,,6.233333,25.725815
US_NM_35019,2020-07-13,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,16,,46.8,29.888889,19.472222,38.494444,0.6096,,6.127778,22.592958
US_NM_35019,2020-07-14,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,21,,61.7,28.088889,19.255556,37.611111,0.0,,6.844444,26.345915
US_NM_35019,2020-07-15,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,20,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,16,,44.63,26.122222,17.822222,36.227778,0.084667,,8.827778,33.811197
US_NM_35019,2020-07-16,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,4,0,24,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,20,,55.9,23.927778,16.838889,34.233333,3.979333,,11.988889,47.779137
US_NM_35019,2020-07-17,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,24,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,19,,,25.338889,17.044444,35.077778,2.765778,,9.677778,37.855683
US_NM_35019,2020-07-18,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,24,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,25,,41.14,25.944444,17.766667,34.738889,4.120444,,10.855556,39.140638
US_NM_35019,2020-07-19,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,24,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,36,,42.29,24.35,16.483333,34.238889,1.411111,,11.5,45.175338
US_NM_35019,2020-07-20,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,24,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,17,,,23.155556,15.544444,33.388889,6.237111,,12.766667,52.403363
US_NM_35019,2020-07-21,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,2,0,26,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,29,,,23.227778,15.088889,31.944444,3.330222,,11.466667,48.483447
US_NM_35019,2020-07-22,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,26,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,24,,47.56,22.522222,15.75,30.861111,0.254,,12.561111,53.774709
US_NM_35019,2020-07-23,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,1,0,27,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,18,,37.09,22.283333,16.011111,29.872222,1.608667,,14.527778,61.776787
US_NM_35019,2020-07-24,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,27,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,26,,37.82,22.627778,17.427778,30.666667,1.213556,,15.238889,63.346043
US_NM_35019,2020-07-25,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,1,0,28,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,25,,,22.394444,17.133333,29.844444,2.681111,,14.955556,64.179636
US_NM_35019,2020-07-26,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,1,0,29,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,25,,40.91,22.388889,16.883333,29.772222,1.721556,,15.761111,67.506039
US_NM_35019,2020-07-27,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,29,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,24,,,22.266667,17.316667,29.822222,4.644571,,14.994444,64.52217
US_NM_35019,2020-07-28,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,2,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,26,,56.97,21.877778,16.633333,30.466667,4.148667,,15.488889,67.238164
US_NM_35019,2020-07-29,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,17,,48.8,23.733333,16.005556,33.55,2.4638,,12.894444,50.88403
US_NM_35019,2020-07-30,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,19,,49.57,25.244444,16.172222,33.977778,0.0,,9.316667,37.937318
US_NM_35019,2020-07-31,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,22,,,22.876543,15.685185,33.080247,0.084667,,12.012346,51.432044
US_NM_35019,2020-08-01,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,27,,47.03,22.144444,13.777778,31.555556,3.753556,,10.75,48.781593
US_NM_35019,2020-08-02,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,32,,35.01,23.277778,14.2,32.811111,2.3876,,9.877778,43.156201
US_NM_35019,2020-08-03,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,32,,,22.027778,13.95,32.572222,2.257778,,12.138889,53.766804
US_NM_35019,2020-08-04,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,23,,,24.838889,14.416667,34.777778,1.467556,,10.472222,40.774852
US_NM_35019,2020-08-05,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,17,,57.69,24.855556,16.05,34.455556,0.0,,9.377778,38.562316
US_NM_35019,2020-08-06,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,12,,65.01,25.366667,16.272222,34.055556,0.169333,,9.738889,37.760671
US_NM_35019,2020-08-07,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,15,,52.33,25.516667,16.861111,34.088889,0.0,,7.661111,32.523436
US_NM_35019,2020-08-08,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,12,,38.76,25.077778,16.188889,34.177778,0.762,,8.45,35.249456
US_NM_35019,2020-08-09,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,21,,39.59,25.727778,16.833333,34.644444,5.616222,,8.061111,33.418764
US_NM_35019,2020-08-10,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,31,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,12,,,25.322222,15.727778,35.172222,0.381,,7.294444,33.307721
US_NM_35019,2020-08-11,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,1,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,12,,35.92,26.25,15.794444,35.711111,0.0762,,4.838889,26.391206
US_NM_35019,2020-08-12,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,13,,34.42,26.433333,16.766667,35.922222,0.0,,4.194444,24.542441
US_NM_35019,2020-08-13,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,8,,67.1,27.461111,16.6,36.15,0.3302,,5.016667,24.149262
US_NM_35019,2020-08-14,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,11,,34.85,26.85,17.466667,36.316667,0.8255,,7.2,28.982993
US_NM_35019,2020-08-15,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,20,,,25.433333,16.427778,36.183333,0.0,,8.083333,33.83663
US_NM_35019,2020-08-16,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,29,,48.6,22.95,14.344444,34.083333,2.850444,,9.65,43.111655
US_NM_35019,2020-08-17,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,23.505556,14.505556,32.361111,1.0668,,8.566667,39.397527
US_NM_35019,2020-08-18,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,23.522222,14.277778,32.644444,0.2032,,7.355556,36.103943
US_NM_35019,2020-08-19,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,32.87,24.37037,14.265432,34.777778,0.0,,5.932099,30.813347
US_NM_35019,2020-08-20,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,50.31,25.271605,15.364198,35.67284,1.4605,,6.901235,31.319887
US_NM_35019,2020-08-21,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,0,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,25.018519,14.728395,35.049383,0.254,,7.561728,33.367574
US_NM_35019,2020-08-22,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,2,1,34,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,43.88,24.895062,15.197531,34.753086,0.889,,7.191358,33.315657
US_NM_35019,2020-08-23,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,-1,0,33,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,35.89,24.876543,15.685185,34.203704,0.1905,,7.049383,33.026994
US_NM_35019,2020-08-24,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,33,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,47.68,23.925926,14.703704,33.580247,0.22225,,7.641975,35.78672
US_NM_35019,2020-08-25,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,33,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,23.333333,13.45679,32.654321,0.310444,,7.166667,35.637611
US_NM_35019,2020-08-26,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,-1,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,51.06,23.753086,13.660494,32.691358,0.0,,6.388889,32.917951
US_NM_35019,2020-08-27,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,25.15,15.705556,33.938889,0.733778,,7.922222,34.541347
US_NM_35019,2020-08-28,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,44.85,26.544444,16.044444,35.805556,0.0,,6.922222,29.208583
US_NM_35019,2020-08-29,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,24.111111,16.105556,35.538889,0.395111,,11.011111,44.042554
US_NM_35019,2020-08-30,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,23.255556,15.905556,32.883333,1.467556,,10.277778,44.133015
US_NM_35019,2020-08-31,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,37.51,22.155556,15.488889,32.127778,0.0,,6.788889,37.180885
US_NM_35019,2020-09-01,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,21.05,14.772222,30.844444,0.649111,,8.522222,44.716918
US_NM_35019,2020-09-02,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,20.094444,11.583333,31.438889,0.5588,,7.888889,45.679428
US_NM_35019,2020-09-03,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,23.111111,11.683333,33.383333,0.1778,,5.522222,32.793814
US_NM_35019,2020-09-04,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,23.361111,12.961111,33.288889,0.0,,6.538889,34.238348
US_NM_35019,2020-09-05,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,39.1,23.861111,13.805556,32.366667,0.028222,,7.661111,36.3855
US_NM_35019,2020-09-06,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,35.48,23.483333,13.266667,34.061111,0.0,,6.972222,35.11627
US_NM_35019,2020-09-07,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,52.37,24.755556,14.411111,34.566667,0.0,,4.45,27.506616
US_NM_35019,2020-09-08,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,,18.366667,9.233333,31.488889,0.0,,2.683333,37.448921
US_NM_35019,2020-09-09,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,41.93,3.755556,1.166667,9.344444,6.491111,,1.4,85.000722
US_NM_35019,2020-09-10,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,,,53.07,4.611111,1.422222,9.411111,8.382,,2.694444,87.78364
US_NM_35019,2020-09-11,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,7,,,11.605556,3.694444,22.072222,1.6256,,6.261111,70.056871
US_NM_35019,2020-09-12,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,14,,,15.883333,6.555556,25.472222,0.0,,5.366667,50.021989
US_NM_35019,2020-09-13,ChIJKXn4_EgSHIcRw0MFvRBayDE,Q484290,geoId/35019,US,United States of America,NM,New Mexico,35019,Guadalupe County,US,USA,2,0,0,32,1,,,4410,2502,1908,484,543,581,640,464,584,514,355,245,1832194,34.86,-104.78,7852,84.0,,,26,,44.85,17.094444,7.772222,26.011111,0.0,,3.255556,40.151029
