location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12093,2021-03-21,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,8,0,3667,83,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,3,-2,-27,4,-19,1,3.76,6.51,,10.52,7.26,6.01,4.01,4.76,7.26,4.76,,3.76,10.27,,,3.51,3.76,6.01,,6.51,22.79,5.26,7.51,6.01,,7.01,34.07,3.51,6.51,3.76,,,15.561111,12.494444,21.738889,0.0,10.854167,73.0996
US_FL_12093,2021-03-22,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,2,0,3669,83,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,0,0,-44,-17,-25,3,5.35,9.3,,11.39,8.6,4.42,5.12,6.74,7.21,3.95,3.49,6.51,9.07,5.12,,,3.25,3.49,3.25,7.44,19.99,5.12,7.44,3.95,4.18,5.35,35.8,,6.28,6.28,,5.12,16.644444,11.761111,22.355556,0.0,12.256944,74.667899
US_FL_12093,2021-03-23,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,8,2,3677,85,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,1,-3,-33,-13,-19,2,5.36,8.14,,12.85,7.28,5.14,5.36,,8.36,4.5,4.29,4.71,13.5,6.43,4.29,3.86,5.14,3.43,3.64,10.93,24.0,4.71,7.07,4.71,3.0,6.21,35.78,4.07,4.93,7.5,4.71,4.29,18.35,11.966667,25.3,0.0,12.777778,69.776542
US_FL_12093,2021-03-24,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,4,-1,3681,84,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-2,-1,-35,-12,-17,2,,6.29,2.93,9.85,8.59,6.29,4.61,5.24,8.17,,4.61,7.12,10.89,7.12,4.4,3.35,,3.98,3.14,10.27,22.63,7.96,6.08,5.03,3.35,5.03,35.62,3.77,6.91,6.5,4.4,4.61,20.344444,12.755556,27.288889,0.0,14.5625,68.736455
US_FL_12093,2021-03-25,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,14,0,3695,84,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,1,2,-35,-2,-15,1,4.82,8.38,,9.85,10.68,5.03,,4.82,9.22,,5.66,7.96,8.8,6.49,3.56,4.61,4.82,3.77,2.93,9.43,21.16,5.66,7.33,,,4.61,37.08,,7.33,8.38,3.77,4.19,24.005556,17.088889,29.933333,0.0,19.5625,75.585337
US_FL_12093,2021-03-26,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,0,3700,84,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-5,-4,-47,-21,-18,2,4.88,6.78,3.18,9.33,7.21,4.45,6.15,5.51,4.88,,5.09,5.51,9.33,6.57,4.03,2.97,4.03,3.82,3.18,9.33,19.72,8.48,6.57,4.66,,4.45,33.28,2.97,4.24,5.94,5.3,2.97,25.427778,19.827778,30.361111,0.0,20.576389,73.683201
US_FL_12093,2021-03-27,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,9,0,3709,84,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,-6,-13,-18,-13,1,4.38,13.15,3.61,12.63,6.44,,3.87,4.38,8.25,4.64,,4.64,9.02,7.73,3.61,,4.12,,4.9,8.25,17.27,4.38,7.47,,4.64,4.9,35.83,,6.96,7.47,4.12,5.67,24.072222,17.616667,29.705556,0.0,19.020833,73.144521
US_FL_12093,2021-03-28,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,11,0,3720,84,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-2,-2,-38,-2,-20,1,4.27,10.29,4.02,10.79,8.53,5.27,4.52,7.03,8.79,4.02,4.52,4.27,7.53,6.28,6.53,5.52,5.27,5.02,,4.52,24.1,3.77,5.02,4.02,6.78,3.51,35.14,,6.02,5.77,3.51,5.02,25.3,19.177778,31.233333,0.0,19.3125,68.846564
US_FL_12093,2021-03-29,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,0,3725,84,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-5,-1,-40,-14,-18,2,5.05,6.74,,11.37,10.11,7.58,5.26,4.21,7.37,3.58,3.37,6.95,9.05,4.0,6.95,5.68,4.21,3.37,3.58,10.11,25.26,5.68,9.05,5.26,,6.11,42.1,3.37,6.11,8.0,6.32,4.63,23.916667,19.077778,30.016667,0.0,18.819444,72.61233
US_FL_12093,2021-03-30,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,14,1,3739,85,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,0,-4,-34,-15,-18,2,4.68,7.87,,11.27,7.66,6.17,5.96,3.62,6.38,3.62,5.53,4.47,7.44,4.89,5.32,,4.68,4.47,4.47,11.06,25.95,6.59,8.29,4.04,3.83,5.74,38.28,4.25,8.08,8.29,3.4,6.38,24.833333,19.6,29.972222,0.0254,19.854167,73.422658
US_FL_12093,2021-03-31,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,10,0,3749,85,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-3,-4,-42,-7,-19,2,5.35,7.49,4.71,10.91,9.2,3.85,,5.13,3.42,,6.84,4.92,7.7,5.99,5.13,3.85,5.13,3.42,4.06,6.84,24.81,6.2,6.63,,4.28,5.56,34.86,4.06,7.06,8.55,5.99,5.99,25.005556,20.472222,29.927778,2.3495,20.388889,75.087097
US_FL_12093,2021-04-01,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,11,0,3760,85,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,4,5,-39,-9,-18,1,4.01,6.34,2.96,14.15,7.18,5.91,,3.8,6.76,,,6.97,8.03,6.55,,,,3.17,4.86,9.93,20.49,5.28,9.29,3.38,6.34,4.86,33.58,,7.18,8.03,4.01,5.07,22.427778,18.311111,28.855556,5.3975,18.201389,76.690535
US_FL_12093,2021-04-02,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,2,1,3762,86,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-1,6,-42,-14,-35,5,6.13,8.94,4.34,10.99,9.2,5.11,3.83,4.86,7.67,,3.83,3.83,9.45,4.6,,,,4.86,,6.9,27.08,5.88,9.45,3.58,,,37.05,4.34,6.9,8.18,4.09,7.67,16.205556,10.294444,23.811111,1.4986,6.4375,52.503368
US_FL_12093,2021-04-03,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,6,0,3768,86,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-1,6,-19,-24,-20,1,4.29,6.71,4.03,11.0,7.51,4.03,8.59,,5.64,,5.1,4.83,5.1,8.05,6.71,4.03,7.78,,6.44,9.39,20.13,6.98,10.73,,5.64,,38.91,,6.17,7.78,,,16.816667,10.994444,22.266667,0.0,6.986111,52.632025
US_FL_12093,2021-04-04,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,0,3773,86,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-26,-16,-38,-14,-30,1,6.59,9.06,,15.65,7.42,,,,6.87,3.85,,,6.32,4.94,,,4.39,,4.39,9.06,20.6,5.22,10.99,,,4.39,39.27,,7.42,6.04,,,18.888889,13.833333,23.716667,0.0254,8.965278,52.680474
US_FL_12093,2021-04-05,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,0,3778,86,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,1,-29,-24,-30,3,6.67,8.65,,11.12,9.63,4.69,8.15,5.93,5.93,5.19,,4.94,12.35,3.71,3.95,3.71,7.91,3.71,,9.39,25.94,6.92,10.13,,,8.4,39.77,4.69,5.19,5.43,5.43,7.41,18.511111,11.677778,24.75,0.0,9.479167,56.125999
US_FL_12093,2021-04-06,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,15,0,3793,86,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,1,-1,-32,-24,-19,2,5.35,8.47,4.68,11.82,6.91,6.02,7.36,3.79,10.04,,4.68,3.57,9.59,6.02,7.14,3.79,5.58,4.24,3.35,7.81,23.2,6.02,5.35,6.25,3.57,5.13,39.25,,4.24,6.02,3.57,,19.188889,11.4,26.266667,0.0,10.729167,58.450131
US_FL_12093,2021-04-07,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,8,0,3801,86,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,0,-1,-39,-22,-17,2,5.95,8.6,,15.21,6.17,3.53,5.51,5.07,7.05,3.31,5.07,4.41,12.34,6.61,4.85,4.63,,3.75,,8.82,21.38,5.51,7.71,4.85,,6.39,41.22,4.85,4.41,5.51,7.05,4.85,20.127778,11.888889,27.188889,0.0,12.048611,59.479675
US_FL_12093,2021-04-08,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,3,0,3804,86,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,4,-1,-33,-21,-16,1,4.68,6.47,3.12,10.93,6.69,3.57,6.47,3.12,6.02,,4.24,5.13,8.7,6.02,4.24,,4.46,6.25,3.35,10.26,15.62,7.81,7.36,5.13,3.57,6.47,37.26,4.91,5.13,5.35,4.01,3.79,20.538889,13.072222,27.594444,0.0,12.75,61.265841
US_FL_12093,2021-04-09,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,13,1,3817,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-5,-2,-41,-25,-18,1,5.95,7.71,4.18,10.35,4.85,6.17,3.52,3.08,7.49,,6.61,3.52,8.37,,4.63,5.51,,3.3,5.07,6.83,17.84,6.83,8.81,6.17,5.29,5.95,37.89,5.29,8.81,4.85,4.85,3.3,21.919753,14.092593,27.783951,0.0,14.944444,64.45611
US_FL_12093,2021-04-10,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,12,0,3829,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-3,-3,-26,-23,-14,0,4.82,8.84,4.56,10.45,8.84,5.63,4.82,,8.84,,,6.97,7.77,6.43,,5.9,,,,6.16,19.56,6.97,12.06,,4.02,4.82,37.79,3.75,8.31,9.11,5.9,,23.438889,15.872222,29.922222,0.112889,16.944444,66.472102
US_FL_12093,2021-04-11,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,15,0,3844,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-11,-15,-60,-22,-24,4,3.55,7.36,4.57,13.45,8.38,4.06,7.62,,7.62,4.82,3.81,7.62,9.14,3.55,4.82,,,6.09,6.09,9.39,16.75,,5.33,3.55,4.32,4.57,39.09,3.55,7.11,5.84,4.06,,20.672222,16.177778,29.194444,12.41425,17.034722,79.574415
US_FL_12093,2021-04-12,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,2,0,3846,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,0,-45,-21,-20,1,,5.6,3.66,10.76,9.26,5.81,7.75,4.74,11.2,4.09,5.6,5.6,9.04,4.31,4.95,3.88,3.88,4.09,3.88,7.54,24.33,5.38,6.46,3.01,,4.52,39.83,3.44,6.03,5.38,5.81,3.44,21.211111,17.0,28.233333,24.746857,16.465278,73.787587
US_FL_12093,2021-04-13,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,10,0,3856,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,-6,-37,-25,-18,1,3.6,7.42,3.82,10.57,6.52,6.75,7.2,4.72,8.32,3.37,3.37,5.4,8.77,5.85,6.97,,,5.85,3.6,11.24,25.18,5.17,9.22,4.72,,6.97,41.37,3.6,6.75,8.09,5.85,5.17,21.555556,13.555556,30.022222,0.7112,13.493056,60.194816
US_FL_12093,2021-04-14,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,4,0,3860,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-3,-7,-35,-20,-18,1,3.53,7.29,,9.71,6.4,5.96,7.51,4.86,7.07,4.86,5.3,4.64,7.29,4.64,4.64,4.64,4.2,,,10.82,25.61,7.07,8.39,3.09,3.75,6.4,42.84,4.2,7.51,6.18,3.75,6.18,22.95,16.25,28.916667,0.0,16.4375,66.404658
US_FL_12093,2021-04-15,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,8,0,3868,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,-4,-46,-24,-17,1,5.73,9.25,3.52,8.37,11.01,9.47,4.41,7.27,7.05,3.08,4.62,4.84,8.81,4.62,4.84,4.84,3.96,4.18,,7.49,22.68,7.05,6.83,4.62,3.3,,39.64,3.74,6.61,4.18,4.84,5.73,22.988889,16.961111,30.861111,0.0,15.451389,62.380016
US_FL_12093,2021-04-16,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,13,0,3881,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-9,-1,-49,-14,-18,1,3.16,6.32,4.06,7.9,8.58,7.22,4.29,5.87,8.81,,5.64,3.16,11.52,5.19,4.06,4.74,3.16,4.97,4.06,8.35,23.93,7.45,9.26,4.52,,6.55,39.74,,5.42,4.29,5.42,5.19,23.066667,17.727778,30.144444,0.0,17.916667,72.267166
US_FL_12093,2021-04-17,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,11,0,3892,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-5,-10,-25,-26,-15,0,5.88,7.28,,9.8,9.52,7.0,,6.72,8.4,7.56,6.16,,10.08,6.16,4.2,,3.92,,5.6,11.2,21.28,7.56,8.12,4.2,4.76,5.6,40.31,4.48,8.96,5.88,5.6,,24.905556,18.616667,31.683333,0.0,18.402778,66.731048
US_FL_12093,2021-04-18,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,9,0,3901,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-7,-4,-44,-4,-17,1,4.6,6.23,,9.75,9.75,7.58,5.96,4.06,7.85,5.96,6.77,3.79,6.23,4.06,5.96,8.12,4.87,,4.87,8.39,22.74,5.68,9.48,,4.87,5.42,34.11,3.79,7.58,7.31,4.33,7.04,25.205556,19.244444,32.005556,0.0,19.340278,69.700065
US_FL_12093,2021-04-19,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,0,3906,87,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-19,-12,-65,-31,-18,5,5.6,7.26,3.32,9.75,7.67,4.56,3.53,2.9,9.33,3.53,6.43,4.77,7.67,5.18,3.32,5.81,3.73,3.32,4.77,8.71,23.23,7.05,5.39,3.32,2.9,5.81,32.15,4.15,3.73,5.6,3.53,5.18,23.583333,20.266667,29.688889,9.87425,20.402778,82.18527
US_FL_12093,2021-04-20,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,6,1,3912,88,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-8,-6,-52,-27,-18,4,6.24,5.38,,11.84,5.81,6.67,4.95,,9.9,,4.95,4.52,10.77,,3.23,5.6,,4.74,,7.54,23.25,5.6,9.69,3.44,5.6,3.23,38.54,6.24,6.03,6.24,5.17,5.6,23.572222,20.872222,27.272222,28.28925,20.951389,85.003278
US_FL_12093,2021-04-21,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,4,0,3916,88,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,-3,-49,-20,-19,2,4.16,9.19,4.81,10.06,10.5,5.91,5.47,3.5,10.28,3.94,8.1,5.25,8.31,5.47,5.47,6.34,4.16,5.25,6.34,7.88,20.57,5.03,6.56,3.5,6.13,3.5,35.23,5.03,5.25,5.25,4.81,5.69,24.005556,20.733333,28.455556,13.36675,19.4375,75.12594
US_FL_12093,2021-04-22,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,0,3921,88,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,-4,-55,-23,-18,1,4.01,8.25,,10.14,11.79,5.19,4.24,,12.73,7.31,6.84,5.42,10.37,4.24,4.48,4.01,,4.95,3.77,8.96,18.39,3.77,8.96,4.95,4.24,7.07,42.91,,4.95,5.66,6.13,5.66,21.755556,15.844444,27.822222,0.0254,14.472222,63.09914
US_FL_12093,2021-04-23,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,7,0,3928,88,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-10,-12,-54,-24,-18,2,5.69,7.42,4.94,12.61,6.92,5.44,3.96,3.46,9.89,4.7,4.94,3.96,6.18,7.91,5.69,,3.96,3.96,5.44,8.4,21.01,4.94,6.18,,3.71,4.2,41.04,5.19,8.65,6.43,,3.46,21.883333,16.655556,26.661111,0.0,15.402778,66.628061
US_FL_12093,2021-04-24,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,8,0,3936,88,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-9,-2,-19,-27,-15,1,,5.92,,13.81,8.74,3.95,5.36,5.64,10.15,4.23,5.07,,7.05,5.07,,6.48,,3.95,4.23,9.02,23.96,6.48,8.17,4.51,3.95,5.64,40.31,,10.15,5.64,4.79,9.02,24.488889,19.483333,29.472222,0.0,18.638889,69.308606
US_FL_12093,2021-04-25,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,0,3941,88,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-10,-8,-30,-5,-23,2,,7.17,10.48,13.79,6.34,6.34,5.51,6.07,12.13,,7.17,4.14,7.17,5.79,4.96,,4.41,,,5.51,19.3,6.89,7.72,,4.14,,42.46,,8.82,7.72,4.14,7.72,26.027778,21.583333,31.45,1.0922,20.763889,71.683481
US_FL_12093,2021-04-26,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,1,0,3942,88,,7924,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-13,-2,-48,-22,-17,1,4.07,4.74,4.29,11.52,7.68,5.42,4.74,4.97,9.03,,7.0,4.74,8.81,7.45,4.52,4.07,3.84,4.74,4.29,7.23,25.3,6.55,9.71,5.19,4.74,6.32,40.2,4.74,7.91,5.87,5.42,7.23,23.537037,16.962963,30.296296,0.536222,17.034722,66.894681
US_FL_12093,2021-04-27,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,3,0,3945,88,29,7953,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-9,-7,-39,-26,-17,1,5.0,6.14,,9.55,9.1,5.46,,3.87,10.69,,7.96,4.32,9.78,3.18,5.23,5.91,4.09,4.55,4.55,9.32,22.74,5.46,7.28,4.09,3.87,3.64,35.25,,7.96,5.46,3.64,5.0,23.798611,18.118056,28.305556,0.0,15.5,59.575125
US_FL_12093,2021-04-28,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,4,0,3949,88,74,8027,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-10,-10,-45,-21,-19,1,5.2,6.78,4.52,10.85,7.68,5.2,5.42,,10.4,3.39,9.27,5.88,10.62,3.62,4.97,4.97,4.29,7.91,4.52,7.23,29.38,8.59,8.14,6.33,5.42,5.88,38.65,5.2,6.1,4.29,5.2,4.29,23.798611,18.666667,28.631944,0.0,15.634921,59.814517
US_FL_12093,2021-04-29,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,15,0,3964,88,117,8144,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-5,-6,-48,-19,-18,1,6.38,8.36,3.3,11.0,7.04,4.4,5.94,5.72,10.34,3.52,6.82,3.74,8.58,,,6.16,4.4,3.96,6.16,8.8,25.53,7.48,7.26,6.16,3.74,9.9,34.77,5.06,8.14,6.6,4.18,6.82,25.333333,19.541667,31.138889,0.0,19.952381,71.495373
US_FL_12093,2021-04-30,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,10,0,3974,88,46,8190,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-11,-7,-47,-25,-19,1,3.82,7.63,3.14,10.55,9.2,5.84,3.82,3.59,11.45,,8.98,,9.65,,4.04,5.16,3.37,4.94,,11.9,26.49,6.29,6.74,,,,39.74,,8.08,4.49,3.37,5.61,26.243056,21.958333,31.784722,1.735667,20.357143,70.035118
US_FL_12093,2021-05-01,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,3,0,3977,88,489,8679,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-11,-5,-28,-29,-16,1,4.3,9.75,4.59,8.61,8.61,5.16,7.75,8.32,10.62,8.03,4.59,,8.32,6.31,4.88,4.02,,,,7.75,30.98,6.6,13.48,,4.88,4.3,38.16,4.3,12.34,6.31,,5.45,24.597222,18.791667,31.4375,0.254,19.277778,71.349252
