location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NC_37141,2021-05-16,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5443,69,138,18714,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,39,43,,-6,1,3.7,7.39,6.34,4.89,16.51,2.64,8.05,5.15,1.85,3.43,5.28,5.15,2.9,2.9,4.09,,8.98,4.75,5.94,4.49,1.85,3.83,3.3,7.53,5.02,,,3.96,5.41,3.83,3.7,4.09,3.43,3.56,4.89,1.98,3.56,6.47,,18.88,6.47,3.7,12.28,3.43,3.04,5.94,,3.04,5.02,40.54,2.38,,2.11,,5.15,12.81,,2.38,2.77,3.43,6.6,4.23,4.89,3.83,2.9,4.36,2.38,17.45,8.711111,25.466667,0.0,7.858025,53.867898
US_NC_37141,2021-05-17,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,15,0,5458,69,0,18714,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,23,39,,-14,3,2.39,3.76,8.54,5.69,15.49,2.73,9.79,7.06,2.62,5.81,6.15,6.26,2.05,3.99,3.53,2.96,9.45,3.42,5.24,1.94,2.39,5.24,3.76,9.11,5.24,,3.3,3.08,5.47,5.12,1.94,5.12,1.82,2.96,3.76,1.71,2.39,6.72,2.39,24.83,6.04,3.19,10.48,3.08,5.24,4.21,2.05,2.73,6.15,40.77,2.96,2.05,2.62,1.94,4.21,9.68,1.94,3.3,2.16,4.55,7.74,4.21,6.26,2.5,4.44,4.1,2.05,18.894444,11.394444,25.727778,0.0,11.358025,61.947616
US_NC_37141,2021-05-18,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,5,0,5463,69,64,18778,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,23,33,,-14,4,3.33,5.98,6.9,5.06,15.63,4.71,12.19,7.59,,5.63,6.55,3.1,1.72,4.02,,2.87,10.0,5.29,4.94,3.22,2.64,4.48,2.87,9.31,3.56,2.3,2.07,,7.59,4.6,2.3,4.25,3.33,2.07,4.94,2.53,3.33,9.2,2.87,22.76,8.16,4.48,12.07,2.76,4.94,3.79,1.72,2.41,5.98,40.12,3.22,3.1,3.45,2.87,5.63,12.76,,2.76,2.18,2.64,7.82,4.02,5.29,3.79,3.22,3.22,2.18,20.383333,14.355556,25.894444,0.0,13.117284,63.019303
US_NC_37141,2021-05-19,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,9,0,5472,69,83,18861,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,24,31,,-18,4,3.17,4.87,7.55,4.51,15.71,3.04,10.11,5.12,2.31,4.75,7.67,5.36,2.8,3.78,3.04,3.65,10.23,3.29,6.7,3.9,2.8,5.85,3.41,12.06,4.38,,3.41,4.14,5.36,3.41,1.83,4.02,4.75,2.31,5.12,3.29,1.83,8.77,3.17,24.6,6.33,3.78,9.99,3.9,4.63,4.63,1.95,2.07,6.58,44.33,2.44,1.71,2.07,2.92,6.46,8.65,1.83,2.31,2.07,3.41,6.7,5.85,4.14,3.04,3.41,4.14,3.29,20.738889,14.422222,26.944444,0.0762,14.716049,68.627997
US_NC_37141,2021-05-20,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,9,0,5481,69,132,18993,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,27,36,,-13,2,2.5,5.71,6.19,6.07,13.44,2.38,10.35,5.71,1.67,5.24,7.02,4.16,,2.38,2.85,4.28,8.57,3.09,5.83,3.33,2.62,4.76,2.74,9.04,4.28,,1.9,2.26,5.47,3.93,2.02,3.81,2.26,3.33,4.76,2.02,2.26,11.78,3.57,27.24,7.38,2.62,9.52,3.33,5.83,5.0,2.85,2.74,5.24,41.52,,2.97,2.62,2.5,5.35,9.4,2.14,2.26,2.5,4.04,8.69,6.54,3.57,1.78,,2.85,2.26,21.238889,12.966667,29.261111,0.0,13.055556,59.812924
US_NC_37141,2021-05-21,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,7,0,5488,69,0,18993,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,23,42,,-15,3,2.49,3.79,6.28,8.17,12.67,3.32,7.11,6.63,2.49,3.67,4.38,4.15,,3.08,,3.2,8.41,4.26,6.28,3.32,2.61,6.63,2.84,8.17,4.86,,,2.84,4.74,4.26,2.13,4.26,3.32,2.61,5.21,1.9,2.61,6.63,,24.16,7.11,2.37,11.73,2.84,3.91,5.45,,2.01,6.87,40.15,,2.01,3.08,,5.33,11.25,1.9,2.84,1.9,2.37,5.68,3.91,6.16,,2.84,4.5,2.84,21.372222,14.072222,28.033333,0.0,12.820988,58.481198
US_NC_37141,2021-05-22,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5488,69,216,19209,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,35,45,,-8,0,,6.16,6.98,5.47,17.93,2.33,9.03,7.12,2.46,3.97,5.2,3.01,,2.6,3.42,,9.99,4.93,4.93,2.87,1.92,5.61,2.6,7.25,5.47,2.19,3.15,3.01,4.11,4.24,,3.56,3.7,,1.92,2.05,3.01,5.2,,19.98,5.61,2.19,14.37,3.15,3.15,4.65,,2.05,5.2,42.98,1.92,2.05,,,2.05,10.68,,3.83,,2.19,8.08,2.87,3.56,2.19,4.24,3.83,2.19,21.227778,13.538889,28.733333,0.0,14.209877,64.226292
US_NC_37141,2021-05-23,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5488,69,56,19265,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,49,48,,-6,0,,5.45,4.67,5.97,15.97,,9.61,6.49,2.86,4.29,5.32,4.54,3.12,4.16,3.51,3.12,8.83,3.51,5.84,5.84,,3.51,2.6,6.88,5.45,1.82,3.12,2.86,6.36,3.77,2.08,4.8,4.42,2.21,2.73,,3.51,6.23,3.12,22.85,8.57,2.47,12.72,4.03,4.03,3.64,2.6,3.38,5.06,42.07,,2.86,2.08,2.21,4.93,11.81,1.82,3.9,,,9.48,3.25,4.29,1.95,,3.64,2.6,24.616667,17.172222,32.977778,0.0,15.030864,55.059467
US_NC_37141,2021-05-24,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,10,0,5498,69,28,19293,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,26,44,,-15,3,2.38,4.88,6.79,4.88,15.71,3.21,8.93,5.0,2.62,4.52,9.05,3.93,3.45,4.05,2.62,2.74,11.55,4.17,6.19,3.57,3.57,3.45,,10.71,4.29,,2.14,3.57,5.36,4.52,1.91,3.81,3.81,,5.36,2.62,2.5,10.0,2.38,24.52,7.14,,11.43,5.12,5.12,4.4,3.21,2.62,4.88,44.52,2.5,3.45,,2.5,4.52,9.88,1.91,2.02,3.1,2.86,6.31,5.48,4.88,2.5,3.93,3.81,2.38,25.566667,18.816667,33.483333,0.084667,17.135802,59.707606
US_NC_37141,2021-05-25,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,3,0,5501,69,8,19301,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,27,41,,-15,4,4.19,6.1,8.62,5.62,16.27,3.95,7.42,5.98,1.92,6.1,7.9,2.39,3.35,2.99,4.07,5.38,10.77,4.19,6.34,3.35,3.71,5.38,2.15,8.97,3.59,2.39,3.11,4.07,5.14,3.71,,3.47,3.71,2.63,4.19,3.35,3.71,8.97,2.15,24.29,6.34,3.47,11.37,4.19,4.31,5.03,,,5.62,42.84,3.59,3.11,2.51,2.39,5.26,10.53,,,,2.27,9.09,4.43,4.67,2.63,2.75,3.47,,24.905556,20.238889,31.35,0.725714,20.765432,77.313552
US_NC_37141,2021-05-26,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,1,0,5502,69,54,19355,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,31,42,,-18,4,1.86,6.46,5.72,7.46,13.67,5.59,7.71,6.09,2.11,5.22,7.71,4.6,2.36,2.48,1.99,3.23,9.94,4.85,4.85,4.97,2.24,5.72,4.22,8.82,3.73,1.86,1.86,3.11,5.59,4.85,,3.85,4.1,2.61,4.35,2.36,,10.81,,23.49,5.96,2.48,9.57,4.1,4.85,3.85,3.35,2.61,5.72,43.49,2.36,,2.86,2.86,3.35,9.69,,2.36,2.86,4.35,9.94,4.1,6.09,3.6,3.98,3.85,,26.161111,21.05,32.5,0.0762,19.345679,65.849414
US_NC_37141,2021-05-27,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,4,0,5506,69,79,19434,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,37,51,,-16,2,3.25,4.74,7.74,4.99,17.1,3.5,8.61,6.24,2.87,5.37,6.49,5.12,3.25,3.62,3.62,,10.61,2.62,4.99,3.87,2.75,5.24,2.87,8.99,4.37,1.87,2.87,2.5,4.24,4.62,2.0,3.87,4.87,1.75,3.5,3.0,3.12,8.61,,20.72,7.99,2.37,12.61,3.62,4.37,3.87,2.5,2.25,3.62,40.82,1.75,3.0,2.25,2.62,5.37,11.36,,2.75,2.5,2.0,7.12,3.99,4.49,4.62,3.37,4.12,2.62,26.777778,21.466667,33.638889,0.0,19.203704,62.775191
US_NC_37141,2021-05-28,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,4,0,5510,69,41,19475,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,37,60,,-19,4,,5.0,6.37,3.37,13.49,2.62,7.12,4.0,,4.12,4.5,4.37,3.12,3.5,,2.87,6.37,4.75,5.62,2.87,2.75,4.5,,9.12,5.62,2.5,3.75,3.37,5.12,3.25,2.37,4.87,4.62,,5.0,,2.62,7.0,2.5,23.48,6.25,2.0,12.62,3.0,3.75,4.87,2.75,2.75,3.5,41.6,,2.75,3.12,3.75,4.62,10.49,2.62,2.5,,2.25,7.12,4.87,6.25,2.5,3.87,3.62,,26.916667,22.25,33.327778,0.0,18.993827,61.6861
US_NC_37141,2021-05-29,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5510,69,131,19606,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,40,59,,-13,1,2.44,3.98,7.84,4.37,10.93,,8.23,5.91,,5.53,5.66,3.08,1.93,3.6,2.83,2.7,7.58,4.37,3.47,4.76,,5.4,2.83,7.2,5.01,,2.83,4.11,5.79,2.83,2.31,3.98,3.21,,3.34,2.31,2.19,6.68,1.93,22.5,4.76,2.83,8.87,2.31,3.08,5.4,,2.57,5.66,40.62,5.14,,2.31,,5.53,9.38,2.06,2.96,2.06,,7.71,4.5,3.21,2.06,3.98,2.7,,25.944444,22.65,30.961111,0.366889,20.012346,69.481099
US_NC_37141,2021-05-30,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5510,69,70,19676,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,56,53,,-18,2,3.1,4.82,7.92,6.66,14.23,,9.98,5.74,,4.13,5.62,3.67,3.21,4.25,2.41,2.18,8.26,3.79,5.51,4.13,3.33,3.79,2.29,7.0,4.93,2.41,2.87,2.64,4.36,4.02,2.41,4.48,4.82,2.07,4.82,1.72,2.98,5.74,,21.92,5.39,2.64,11.94,3.44,3.21,2.52,2.41,2.29,5.17,42.24,2.87,,2.87,2.98,4.13,9.87,,3.33,1.95,1.61,8.03,3.21,2.41,1.61,1.95,2.98,2.29,17.122222,14.161111,25.838889,7.08025,14.709877,86.423716
US_NC_37141,2021-05-31,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5510,69,0,19676,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,33,51,,-66,15,2.09,4.8,6.28,4.92,15.88,2.22,9.23,8.37,2.09,4.8,5.54,4.06,2.22,3.08,6.4,2.95,6.89,3.69,5.54,2.22,2.95,3.32,3.32,7.63,3.45,3.08,2.34,2.09,3.82,2.34,2.22,3.08,3.94,1.85,5.79,,3.32,5.66,1.72,20.19,8.12,2.46,12.8,2.95,3.32,5.54,1.97,1.72,4.8,43.33,2.34,2.58,2.46,2.22,5.17,11.08,1.72,,,2.83,7.38,4.92,4.8,3.32,3.69,2.95,3.2,16.877778,10.605556,24.25,1.6002,11.475309,70.378536
US_NC_37141,2021-06-01,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,11,0,5521,69,24,19700,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,37,47,,-20,5,4.07,5.38,7.77,6.1,14.83,2.87,8.97,5.02,,5.5,8.37,4.07,2.75,5.02,4.19,2.39,6.7,3.95,5.02,3.83,2.15,5.26,3.47,9.33,3.95,2.03,3.23,3.59,5.38,2.63,3.23,6.1,5.26,,3.83,,3.83,8.01,,26.31,7.42,3.23,13.15,4.42,4.3,3.59,2.99,2.75,6.7,47.96,2.51,2.63,2.39,2.75,4.9,12.2,1.67,2.03,1.67,2.27,9.45,4.07,5.62,2.03,2.75,2.99,2.63,19.85,13.0,26.255556,0.0,13.820988,68.473987
US_NC_37141,2021-06-02,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,-1,0,5520,69,0,19700,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,26,37,,-23,6,3.12,5.89,8.65,5.17,14.79,4.45,9.74,6.85,3.61,5.17,6.61,5.89,2.77,3.61,4.09,3.61,10.46,1.92,6.25,3.12,2.52,5.17,2.28,12.14,4.09,1.8,,1.92,6.37,3.61,2.4,4.45,4.09,,5.29,1.92,3.85,8.65,1.92,25.36,10.1,2.88,13.46,3.25,6.25,4.93,2.77,2.52,5.89,42.55,3.25,2.88,3.12,2.52,6.73,9.14,,3.25,2.88,3.49,9.38,5.53,4.33,4.69,3.37,3.12,2.4,22.981481,18.364198,27.592593,2.177143,19.625,82.246121
US_NC_37141,2021-06-03,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,1,0,5521,69,51,19751,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,29,32,,-20,6,3.06,4.48,6.13,5.18,13.55,3.06,8.13,7.07,2.36,5.77,6.72,4.12,2.36,4.12,3.3,1.89,9.07,3.54,4.71,3.06,1.77,4.36,2.36,11.55,4.24,2.95,2.95,3.06,6.72,3.89,2.71,4.71,4.12,,5.77,2.48,2.71,8.6,2.24,22.39,6.72,3.77,11.2,3.77,5.66,3.54,1.89,1.89,6.36,44.78,2.71,1.89,2.95,2.59,6.48,6.6,1.89,1.89,,,6.83,5.66,5.3,2.83,4.95,5.42,1.89,23.648148,21.197531,27.419753,22.19325,22.159722,91.713535
US_NC_37141,2021-06-04,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,13,0,5534,69,38,19789,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,14,24,,-22,9,3.73,6.5,6.99,4.09,13.49,3.01,8.79,8.19,1.69,4.94,5.06,1.93,3.49,3.73,2.53,3.49,7.83,4.82,5.9,3.85,,3.13,3.61,8.67,5.18,1.81,2.53,3.13,4.94,3.25,3.73,4.21,4.82,,5.3,2.29,2.89,7.71,2.65,23.96,7.47,3.25,11.68,3.97,3.25,3.85,3.01,2.17,6.26,43.35,2.53,,3.49,2.05,5.3,10.84,,,1.93,2.65,6.38,4.09,4.33,2.77,2.29,3.25,2.17,24.030864,21.740741,28.425926,32.41675,22.027778,88.247222
US_NC_37141,2021-06-05,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5534,69,47,19836,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,28,44,,-7,0,2.67,5.08,7.75,5.61,15.5,1.87,7.62,8.02,2.27,3.47,5.75,3.61,3.21,3.34,3.88,2.27,7.62,3.74,6.55,3.74,,4.54,2.81,11.63,4.14,2.67,2.54,3.74,4.41,3.47,2.94,4.14,5.48,3.88,5.61,2.0,3.07,7.08,2.4,21.92,5.34,2.67,13.23,3.74,3.61,4.14,,,9.62,41.43,2.27,2.67,3.47,2.4,5.08,10.56,2.4,2.14,,,8.42,5.21,3.47,3.34,2.67,3.07,3.34,24.703704,20.407407,30.203704,9.341556,21.444444,81.998906
US_NC_37141,2021-06-06,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5534,69,75,19911,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,42,46,,-17,1,3.04,5.6,5.36,6.7,13.03,2.07,8.16,6.09,,5.84,5.11,1.95,3.04,3.77,2.44,3.04,9.26,4.87,4.63,3.9,2.56,3.53,1.83,9.13,5.11,2.8,,2.44,4.51,3.65,2.31,5.24,6.21,2.19,5.48,2.31,2.92,6.33,2.19,22.65,7.31,3.29,10.59,3.04,3.17,3.65,1.95,2.68,7.31,46.27,,2.92,2.19,3.29,3.77,10.47,2.68,1.71,1.71,1.95,10.11,4.51,3.53,2.56,3.77,4.14,2.19,24.944444,21.734568,29.469136,0.790222,22.381944,85.532523
US_NC_37141,2021-06-07,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,4,0,5538,69,45,19956,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,32,48,,-21,5,3.26,4.54,7.92,3.96,14.91,2.56,8.85,5.12,2.33,3.61,7.34,3.61,2.21,1.98,3.61,2.21,8.04,7.22,5.71,3.96,2.45,5.71,3.03,9.9,3.96,1.98,2.45,3.03,6.17,3.03,2.68,3.73,4.66,2.1,5.59,1.75,3.49,8.97,2.33,23.53,7.22,2.68,12.35,3.96,5.47,5.59,4.31,4.08,8.27,44.38,,,2.91,,4.43,9.78,1.86,,2.33,,7.22,6.64,4.78,2.68,3.84,4.31,1.86,25.506173,22.555556,29.759259,4.5085,23.194444,86.61078
US_NC_37141,2021-06-08,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5538,69,17,19973,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,33,43,,-21,5,2.79,4.49,8.01,5.95,13.96,4.37,11.54,7.16,2.06,5.1,6.92,4.61,2.43,3.52,3.04,2.67,8.01,3.28,4.98,3.28,1.94,5.1,3.76,9.35,4.01,4.01,3.64,1.7,4.86,4.13,,4.37,4.37,,4.98,3.28,3.28,9.84,2.91,26.23,6.07,2.31,13.96,3.04,5.34,5.71,2.55,2.79,9.59,48.09,2.43,3.52,3.28,3.4,4.01,12.99,1.7,2.91,,2.31,8.01,5.71,2.31,4.25,3.04,5.1,2.79,25.567901,23.141975,29.234568,3.683,22.8125,84.586577
US_NC_37141,2021-06-09,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,2,0,5540,69,11,19984,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,31,41,,-23,5,2.27,5.01,8.95,5.13,15.99,3.58,9.19,7.16,2.15,5.01,8.35,5.25,2.39,4.3,3.94,3.46,9.07,3.94,6.8,4.18,2.03,6.56,2.03,11.57,5.49,2.74,2.51,3.7,4.65,3.7,2.27,4.3,3.34,1.79,5.37,3.82,2.62,8.59,1.79,24.82,5.37,2.86,11.22,5.85,6.21,6.56,3.46,2.39,5.37,50.83,2.51,3.82,2.62,3.46,4.89,9.55,2.39,,1.67,4.65,8.83,5.37,4.77,2.39,3.82,4.06,1.79,26.197531,23.185185,30.882716,0.635,22.548611,79.939092
US_NC_37141,2021-06-10,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,2,0,5542,69,52,20036,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,26,33,,-21,4,2.16,5.63,8.39,4.2,13.43,3.24,10.67,7.19,2.64,4.2,5.03,3.6,2.4,2.4,4.79,3.96,8.51,5.27,5.39,4.2,,5.27,1.92,8.51,5.27,1.92,2.28,3.12,6.71,4.08,2.88,5.03,4.32,2.16,5.15,2.4,3.36,7.91,2.76,24.57,7.91,3.84,14.38,2.28,5.39,4.43,2.16,2.88,7.67,44.47,2.16,2.76,3.36,,5.87,10.67,1.8,2.76,1.8,,8.27,4.92,4.43,3.84,3.24,4.32,1.92,25.308642,22.253086,30.537037,3.664857,22.4375,84.528147
US_NC_37141,2021-06-11,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5542,69,17,20053,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,27,42,,-23,4,2.87,2.0,7.37,5.12,16.12,2.25,9.12,7.12,,4.0,6.0,5.0,2.5,2.38,3.37,2.87,6.5,4.12,5.37,2.38,2.12,6.12,4.12,9.5,4.75,2.38,2.12,2.38,4.37,3.37,2.38,4.25,5.75,,3.0,2.87,3.62,7.12,2.0,24.87,7.87,2.12,12.0,3.25,3.87,3.75,1.88,2.25,7.0,44.74,,2.62,2.38,,5.75,11.5,1.88,2.0,,3.0,6.62,3.0,5.62,2.62,3.62,4.87,3.12,26.141975,22.228395,32.209877,18.215429,22.493056,80.249318
US_NC_37141,2021-06-12,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,5542,69,27,20080,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,29,41,,-12,2,1.91,4.32,7.88,5.98,14.24,,7.38,5.09,,4.45,4.83,3.94,2.8,2.67,2.42,2.04,7.76,4.32,5.59,3.56,,3.94,3.43,7.38,7.5,,2.8,4.07,5.85,3.31,2.42,4.07,5.59,,3.94,3.05,3.56,5.21,,23.78,5.47,2.04,12.84,3.18,3.18,4.2,3.43,3.81,5.47,39.04,2.8,,2.8,3.56,5.59,11.7,,,,2.42,9.28,3.43,5.34,3.31,2.92,3.18,,25.166667,22.487654,30.203704,11.6205,22.208333,83.475006
