location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17023,2020-06-21,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,13,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,36,-7,11.02,,24.37,31.33,23.133333,20.277778,30.066667,6.44525,19.694444,81.127661
US_IL_17023,2020-06-22,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,14,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,28,-25,12.39,,20.27,37.73,24.35,18.966667,30.922222,3.556,20.072222,77.117483
US_IL_17023,2020-06-23,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,14,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,32,-25,12.87,9.95,21.07,38.62,21.933333,19.2,26.916667,21.74875,17.911111,78.034609
US_IL_17023,2020-06-24,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,14,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,47,-25,15.82,,16.99,35.74,21.638889,16.133333,27.166667,1.806222,15.25,67.121576
US_IL_17023,2020-06-25,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,14,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,30,-26,14.28,,13.13,22.84,22.772222,15.311111,30.066667,0.0,15.127778,62.09667
US_IL_17023,2020-06-26,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,14,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,38,-29,8.95,,23.86,31.02,25.738889,19.377778,32.355556,0.0,18.6,64.791238
US_IL_17023,2020-06-27,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,14,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,41,-17,20.37,,20.95,38.42,24.9,21.105556,29.583333,7.902222,21.544444,81.693885
US_IL_17023,2020-06-28,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,15,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,-16,,12.23,23.89,30.29,24.427778,21.316667,29.25,16.002,22.116667,87.023647
US_IL_17023,2020-06-29,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,15,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,33,-22,10.61,,19.54,39.08,26.427778,22.394444,31.783333,1.326444,23.544444,84.229991
US_IL_17023,2020-06-30,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,-1,0,14,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,44,-23,13.54,,16.93,35.55,24.2,21.388889,29.344444,0.362857,21.633333,85.643692
US_IL_17023,2020-07-01,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,14,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,49,-25,,,22.3,36.25,24.094444,19.516667,30.1,1.016,21.15,83.663502
US_IL_17023,2020-07-02,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,14,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,57,-29,,,22.84,32.2,26.65,20.733333,32.444444,0.0,21.75,74.690358
US_IL_17023,2020-07-03,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,15,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,39,-58,10.31,,21.84,21.84,26.188889,19.105556,32.466667,0.0,19.472222,66.675074
US_IL_17023,2020-07-04,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,15,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,7,-25,,,17.27,35.83,27.111111,20.255556,33.272222,0.4064,20.366667,66.787658
US_IL_17023,2020-07-05,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,15,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,46,-22,,,26.43,38.11,27.566667,21.261111,33.761111,0.028222,21.461111,69.556624
US_IL_17023,2020-07-06,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,15,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,53,-29,15.05,,22.86,26.2,26.927778,20.872222,33.222222,0.0,21.666667,73.017693
US_IL_17023,2020-07-07,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,15,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,33,-26,12.67,9.79,21.32,40.9,27.511111,21.477778,33.727778,0.0,22.388889,73.78764
US_IL_17023,2020-07-08,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,0,18,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,54,-25,20.21,8.98,21.34,28.08,27.122222,21.805556,33.872222,0.0,22.561111,76.228879
US_IL_17023,2020-07-09,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,0,21,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,32,-25,14.82,8.89,36.16,33.79,26.166667,20.461111,33.033333,0.53975,21.855556,77.245798
US_IL_17023,2020-07-10,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,15,0,36,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,41,-30,,,24.44,22.7,26.583333,22.222222,31.272222,0.056444,20.911111,71.290827
US_IL_17023,2020-07-11,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,4,0,40,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,36,-14,14.77,,18.9,36.03,25.066667,17.727778,32.805556,1.1684,18.511111,67.093412
US_IL_17023,2020-07-12,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,41,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,47,-13,9.43,,21.21,31.81,22.466667,17.777778,30.683333,18.31975,19.127778,81.515777
US_IL_17023,2020-07-13,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,-1,0,40,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,32,-21,13.77,17.21,25.24,33.27,22.822222,15.877778,28.377778,0.8636,17.2,70.709113
US_IL_17023,2020-07-14,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,41,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,32,-26,18.58,,20.32,35.42,22.766667,15.277778,30.227778,0.0,17.138889,70.682748
US_IL_17023,2020-07-15,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,4,0,45,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,34,-22,13.08,12.51,21.61,37.53,24.227778,17.066667,31.311111,0.0,19.494444,75.01275
US_IL_17023,2020-07-16,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,45,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,26,-24,9.7,,16.54,21.11,23.783333,19.677778,28.95,5.914571,20.827778,83.588935
US_IL_17023,2020-07-17,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,0,48,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,33,-31,18.02,,11.63,31.4,24.411111,18.288889,31.094444,0.1524,20.933333,81.014544
US_IL_17023,2020-07-18,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,49,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,-7,,9.72,21.26,23.69,26.727778,20.611111,32.6,0.0,22.983333,80.042343
US_IL_17023,2020-07-19,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,49,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,33,-17,13.23,,18.41,32.79,28.222222,24.305556,32.45,3.937,23.911111,77.579495
US_IL_17023,2020-07-20,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,50,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,27,-19,,,24.09,34.09,24.772222,20.644444,30.433333,20.545778,21.355556,81.387276
US_IL_17023,2020-07-21,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,50,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,26,-24,13.17,9.73,18.32,37.79,25.105556,21.3,30.783333,1.298222,22.611111,86.104211
US_IL_17023,2020-07-22,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,50,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,52,-25,13.7,,15.41,34.81,24.044444,20.927778,29.8,24.242889,22.272222,89.865472
US_IL_17023,2020-07-23,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,51,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,31,-24,,10.84,17.11,26.24,25.166667,21.388889,29.733333,3.4036,22.011111,82.889655
US_IL_17023,2020-07-24,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,52,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,43,-26,18.2,10.57,28.77,22.31,24.238889,18.35,29.844444,0.0508,20.116667,77.851313
US_IL_17023,2020-07-25,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,53,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,54,-7,11.79,11.79,22.33,33.5,24.583333,18.205556,31.538889,0.0508,20.838889,79.743871
US_IL_17023,2020-07-26,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,4,0,57,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,50,-12,,,21.0,50.9,26.666667,20.755556,32.355556,0.395111,23.338889,82.078334
US_IL_17023,2020-07-27,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,2,0,59,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,28,-21,9.98,,24.94,45.45,26.183333,22.766667,31.172222,4.5085,23.861111,87.119907
US_IL_17023,2020-07-28,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,4,0,63,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,22,-24,13.05,,24.91,36.19,25.088889,19.838889,30.022222,3.838222,20.327778,74.971511
US_IL_17023,2020-07-29,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,63,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,46,-23,13.2,,34.21,35.41,23.838889,17.3,30.888889,0.127,19.75,77.985536
US_IL_17023,2020-07-30,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,2,0,65,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,21,-26,12.37,,17.21,34.41,23.777778,21.222222,27.933333,5.277556,22.805556,94.325484
US_IL_17023,2020-07-31,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,66,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,51,-29,,8.56,17.7,31.4,21.95679,19.851852,25.0,35.588222,20.302469,90.540562
US_IL_17023,2020-08-01,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,66,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,51,-12,9.02,,24.24,31.57,19.977778,18.472222,22.3,6.180667,19.011111,94.226219
US_IL_17023,2020-08-02,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,66,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,34,-12,,,14.91,25.8,20.927778,16.494444,27.588889,12.192,18.5,86.068206
US_IL_17023,2020-08-03,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,2,0,68,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,26,-26,8.89,,10.55,35.55,21.055556,17.194444,26.077778,2.060222,19.255556,89.560063
US_IL_17023,2020-08-04,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,2,0,70,0,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,31,-28,11.21,11.21,16.52,31.28,20.038889,16.072222,24.444444,3.7846,16.133333,78.325338
US_IL_17023,2020-08-05,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,1,73,1,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,44,-26,,,16.02,34.89,17.794444,11.272222,24.366667,0.1524,12.527778,71.356009
US_IL_17023,2020-08-06,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,0,76,1,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,27,-24,14.18,9.46,26.0,32.5,18.944444,12.572222,25.816667,0.0,13.772222,72.039497
US_IL_17023,2020-08-07,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,1,79,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,39,-27,9.24,,27.71,24.02,20.1,13.433333,27.538889,0.0,14.888889,72.136009
US_IL_17023,2020-08-08,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,2,0,81,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,40,-2,10.45,10.45,15.36,31.34,21.566667,14.455556,29.077778,0.0,17.172222,76.115672
US_IL_17023,2020-08-09,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,82,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,37,-5,,,20.37,35.65,23.861111,19.233333,28.922222,0.326571,21.144444,84.861384
US_IL_17023,2020-08-10,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,83,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,24,-25,9.07,,31.19,33.45,26.061111,20.85,33.283333,3.471333,23.3,84.832104
US_IL_17023,2020-08-11,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,4,0,87,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,28,-26,8.73,,23.27,25.6,22.616667,18.727778,29.35,12.671778,20.216667,86.374003
US_IL_17023,2020-08-12,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,87,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,35,-23,10.85,,21.69,30.25,23.955556,20.15,29.077778,0.1016,21.066667,84.123867
US_IL_17023,2020-08-13,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,88,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,26,-28,9.95,,25.17,28.69,23.955556,20.2,29.711111,0.0,21.461111,86.040225
US_IL_17023,2020-08-14,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,0,91,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,28,-25,,,13.23,33.67,24.872222,20.25,30.522222,0.959556,20.977778,79.084124
US_IL_17023,2020-08-15,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,2,0,93,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,42,-10,11.43,,26.46,38.48,23.888889,17.766667,30.411111,1.5494,20.072222,79.339952
US_IL_17023,2020-08-16,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,2,0,95,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,-8,10.8,,23.99,32.39,23.338889,18.705556,28.45,0.0,19.194444,77.854622
US_IL_17023,2020-08-17,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,96,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,11.79,,17.09,39.49,22.9,16.777778,29.927778,0.0,18.116667,74.536509
US_IL_17023,2020-08-18,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,96,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,13.26,,24.21,26.52,22.588889,18.75,27.35,1.8034,18.994444,80.286801
US_IL_17023,2020-08-19,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,2,0,98,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,19.52,,16.65,33.3,19.944444,13.533333,26.211111,0.2032,13.9,68.608256
US_IL_17023,2020-08-20,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,6,0,104,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,12.49,8.69,19.01,39.1,19.533333,12.283333,27.288889,0.762,14.255556,71.947922
US_IL_17023,2020-08-21,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,105,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,8.8,,16.49,24.19,20.95,13.622222,28.75,0.0,15.872222,73.115348
US_IL_17023,2020-08-22,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,7,0,112,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,15.37,,13.53,31.97,22.327778,15.172222,29.833333,0.0,17.75,75.425626
US_IL_17023,2020-08-23,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,112,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,10.11,,29.73,32.1,23.438889,16.561111,31.011111,0.0,19.116667,76.782079
US_IL_17023,2020-08-24,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,112,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,11.15,,26.36,26.36,25.611111,19.983333,32.738889,0.0,21.188889,76.749089
US_IL_17023,2020-08-25,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,112,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,7.72,,23.67,23.67,26.288889,20.227778,32.844444,0.0,21.744444,76.253423
US_IL_17023,2020-08-26,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,113,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,8.15,,13.76,35.16,25.288889,19.433333,31.772222,0.0,21.955556,81.953538
US_IL_17023,2020-08-27,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,-1,0,112,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,8.05,,8.05,25.67,25.8,22.55,29.966667,0.0,23.261111,85.946271
US_IL_17023,2020-08-28,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,0,115,2,,,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,,,11.8,,21.55,34.37,26.011111,22.922222,31.277778,4.783667,23.005556,83.63424
