location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47029,2021-06-25,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,4547,100,31,12515,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,21,8,,,-22,3,,6.82,11.37,,7.07,6.57,5.3,3.79,4.55,4.8,4.55,,3.79,5.56,19.45,6.06,9.6,5.56,4.55,33.84,5.56,8.59,11.87,4.8,22.077778,15.811111,28.2,0.0,,16.013889,66.311186
US_TN_47029,2021-06-26,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4547,100,47,12562,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,40,20,,,-5,-2,,4.4,13.72,7.25,5.95,4.14,4.4,,5.18,7.5,,3.88,4.92,6.21,19.41,,9.06,4.4,4.66,38.56,3.88,13.97,8.54,,22.166667,14.955556,29.355556,0.0,,16.104167,65.626746
US_TN_47029,2021-06-27,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4547,100,68,12630,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,28,16,,,-16,-1,6.9,6.9,15.07,8.17,4.09,,7.66,4.09,,5.88,,5.11,,7.41,24.01,6.13,17.62,4.85,6.39,40.61,4.85,13.79,11.24,,23.933333,16.872222,30.444444,0.0,,19.125,72.805597
US_TN_47029,2021-06-28,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,-1,0,4546,100,64,12694,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,34,14,,,-19,1,6.11,5.13,16.37,6.11,5.86,,9.04,3.91,4.64,11.24,5.62,,,9.29,23.95,9.77,9.53,,5.62,43.74,5.38,14.42,9.04,3.42,24.911111,18.738889,31.994444,1.27,,20.083333,72.377656
US_TN_47029,2021-06-29,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4546,100,4,12698,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,33,17,,,-21,0,,5.61,15.13,7.08,6.1,4.63,7.08,,4.15,11.22,5.61,,,9.03,18.3,6.59,14.64,5.61,7.08,35.86,,10.98,3.9,5.61,24.261111,19.422222,30.616667,0.8255,,20.166667,75.464533
US_TN_47029,2021-06-30,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4546,100,21,12719,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,46,22,,,-18,1,8.2,5.46,13.66,6.96,3.73,7.2,7.95,3.73,4.47,6.71,5.46,,4.72,9.44,19.87,8.45,11.92,4.72,4.47,30.31,5.22,12.67,8.69,,23.805556,18.677778,30.444444,1.5494,,20.0625,77.305059
US_TN_47029,2021-07-01,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4546,100,27,12746,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,44,14,,,-16,2,5.59,6.32,12.4,5.59,6.08,6.08,7.54,4.62,5.35,7.78,4.13,,,11.67,22.85,6.81,11.67,4.38,5.11,40.35,7.05,12.4,5.35,,23.994444,19.055556,30.044444,2.7305,,18.527778,71.705309
US_TN_47029,2021-07-02,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,-1,0,4545,100,13,12759,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,35,28,,,-23,4,5.15,4.9,10.54,5.88,4.66,4.17,6.13,4.17,4.17,7.6,4.66,,5.39,6.37,21.32,4.17,11.03,4.41,6.86,34.31,4.41,14.71,6.86,6.86,22.733333,19.444444,28.611111,18.31975,,12.055556,67.013144
US_TN_47029,2021-07-03,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4545,100,439,13198,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,47,51,,,-7,-4,3.67,4.98,9.17,5.24,,,7.07,,,8.38,,,,7.59,17.55,4.45,9.95,4.98,,32.73,5.76,7.86,7.59,,19.911111,13.533333,26.527778,4.953,,7.340278,55.633224
US_TN_47029,2021-07-04,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4545,100,20,13218,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,26,38,,,-18,-3,5.54,5.27,15.29,5.54,5.01,4.22,5.01,,5.8,5.27,,3.69,,4.48,16.87,6.33,10.55,4.48,4.48,37.44,,10.81,7.65,,19.477778,12.461111,27.677778,0.0,,8.159722,62.486015
US_TN_47029,2021-07-05,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4545,100,0,13218,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,39,20,,,-43,9,4.76,7.02,16.05,5.77,7.02,4.76,5.77,,,7.77,6.77,,4.51,8.52,24.57,8.02,12.03,4.51,3.51,39.86,4.76,10.53,7.02,5.01,23.583333,15.455556,30.855556,0.0,,11.013889,58.02205
US_TN_47029,2021-07-06,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,2,0,4547,100,11,13229,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,38,30,,,-21,1,,4.56,13.45,6.72,6.96,6.48,4.32,3.84,4.8,10.81,3.36,4.08,4.08,7.44,26.18,6.72,15.13,3.36,5.52,40.82,4.56,13.21,6.48,4.32,23.844444,16.416667,31.544444,0.0,,11.333333,58.913224
US_TN_47029,2021-07-07,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4547,100,4,13233,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,39,25,,,-22,2,,7.49,15.71,6.52,8.46,5.32,5.56,3.62,3.62,8.46,7.25,,4.35,8.46,25.13,6.28,12.81,4.83,7.73,39.87,4.11,12.32,7.73,4.11,22.888889,17.766667,29.561111,1.17475,,12.097222,66.994308
US_TN_47029,2021-07-08,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,3,0,4550,100,22,13255,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,38,17,,,-18,2,4.15,6.1,13.18,8.54,6.1,7.08,5.37,4.15,5.12,11.71,4.15,,5.86,9.03,27.33,3.9,13.91,5.12,5.61,32.21,5.61,11.22,6.59,7.32,23.422222,19.283333,29.322222,1.04775,,12.722222,69.103427
US_TN_47029,2021-07-09,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,4551,100,31,13286,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,17,12,55,,-22,5,3.61,5.77,11.78,5.77,5.05,6.01,5.29,,5.29,9.38,3.85,6.25,3.61,7.93,23.8,6.01,14.43,4.33,,36.54,4.57,11.78,9.86,,23.927778,19.322222,29.466667,1.778,,13.715278,70.08383
US_TN_47029,2021-07-10,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4551,100,9,13295,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,31,27,,,-3,0,5.98,6.48,14.7,5.73,4.24,4.24,3.49,3.74,,7.97,4.24,,4.98,5.73,19.93,,10.96,4.24,4.24,30.89,6.73,13.7,7.72,,23.805556,19.188889,30.144444,2.7305,,13.583333,69.837102
US_TN_47029,2021-07-11,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4551,100,27,13322,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,23,19,,,-11,0,4.05,6.08,13.69,3.55,,5.58,7.1,3.8,,5.58,,3.8,3.8,3.55,20.53,5.83,13.94,,4.05,42.07,5.83,10.9,8.11,,23.094444,18.988889,30.027778,5.49275,,13.222222,71.577737
US_TN_47029,2021-07-12,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,7,1,4558,101,5,13327,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,32,17,,,-17,2,4.84,6.05,12.82,6.29,7.01,6.05,7.01,3.63,4.84,12.09,5.56,4.59,3.87,10.16,26.6,6.05,14.51,,5.8,40.63,4.59,10.16,8.71,4.35,23.883333,19.438889,29.627778,7.6835,,13.173611,68.354548
US_TN_47029,2021-07-13,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4558,101,8,13335,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,29,30,,,-17,2,5.39,7.59,13.47,8.33,7.1,3.92,7.35,6.12,3.67,10.04,5.88,4.41,3.92,9.8,23.76,7.35,15.68,,6.12,35.77,4.16,12.0,9.31,,22.794444,18.888889,28.616667,1.27,,12.013889,66.749386
US_TN_47029,2021-07-14,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,3,0,4561,101,30,13365,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,41,19,,,-18,1,4.36,5.33,16.71,7.99,6.54,4.36,6.05,4.36,7.02,11.62,4.84,,4.6,11.14,27.36,6.05,16.46,3.63,5.08,40.68,6.29,14.04,5.33,3.63,23.411111,19.027778,29.255556,0.3175,,12.729167,67.45791
US_TN_47029,2021-07-15,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,4562,101,16,13381,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,37,15,,,-15,1,4.6,6.53,15.24,6.29,4.6,4.11,8.47,5.57,,8.95,4.36,4.84,,8.71,26.13,7.74,10.65,,9.2,36.78,5.57,15.73,6.53,,23.611111,18.694444,30.2,8.071556,,12.597222,65.493758
US_TN_47029,2021-07-16,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,3,0,4565,101,17,13398,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,24,13,,,-20,2,4.13,6.32,15.31,6.08,5.1,3.89,7.54,4.62,4.13,8.75,,,,10.21,23.82,4.86,10.21,3.89,7.05,38.16,3.89,10.94,7.29,5.59,24.677778,18.472222,31.777778,0.762,,12.597222,61.969516
US_TN_47029,2021-07-17,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4565,101,15,13413,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,38,28,,,-1,0,5.0,5.25,13.01,6.5,4.0,5.25,5.75,4.0,,8.0,5.0,,,7.75,18.51,,8.5,,4.75,35.26,,7.5,6.25,,24.122222,19.5,30.666667,0.15875,,13.0,66.625221
US_TN_47029,2021-07-18,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4565,101,31,13444,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,27,21,62,,-10,0,4.8,4.54,14.14,7.07,7.83,5.55,8.33,4.04,,9.59,4.8,4.04,,6.82,18.93,6.31,11.61,,3.54,35.09,4.04,10.35,9.59,4.54,22.572222,19.738889,28.85,7.239,,13.291667,75.449419
US_TN_47029,2021-07-19,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,4,0,4569,101,5,13449,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,35,16,,,-14,2,,7.17,12.67,5.26,7.65,5.02,10.04,5.5,3.83,9.08,7.65,,,6.69,26.05,7.41,12.67,,6.45,37.77,7.17,12.91,6.69,6.69,22.655556,19.672222,28.238889,11.96975,,13.125,73.521165
US_TN_47029,2021-07-20,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,8,0,4577,101,0,13449,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,31,27,,,-16,1,6.76,6.04,14.73,7.73,6.04,5.31,6.52,3.62,3.62,11.35,5.55,,3.62,8.21,22.22,4.83,9.18,3.86,6.76,40.82,,11.35,6.28,7.49,22.4,18.955556,27.905556,2.76225,,12.034722,69.147198
US_TN_47029,2021-07-21,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,4,0,4581,101,21,13470,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,44,23,,,-19,0,3.91,4.15,14.41,7.82,9.53,5.86,5.86,4.89,5.86,9.53,4.64,,4.4,8.55,25.17,7.57,12.22,5.86,,38.36,,11.97,6.11,3.67,22.288889,15.95,30.177778,0.649111,,11.152778,63.985376
US_TN_47029,2021-07-22,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,10,0,4591,101,28,13498,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,35,16,,,-15,1,,6.79,14.06,6.79,5.82,7.51,6.3,,,11.15,,4.12,3.39,11.64,25.94,5.82,15.27,3.88,8.0,37.09,6.06,12.85,5.33,6.3,22.938889,16.127778,30.438889,0.0,,11.486111,62.713543
US_TN_47029,2021-07-23,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,4592,101,29,13527,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,24,15,60,,-20,3,6.59,6.1,13.43,5.86,6.35,4.88,7.08,,4.39,10.99,4.88,,3.91,10.26,20.51,,9.52,4.15,3.42,39.07,5.86,10.5,9.03,,23.25,16.488889,31.205556,0.0,,11.368056,60.606007
US_TN_47029,2021-07-24,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4592,101,20,13547,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,40,30,,,-3,-1,4.27,4.27,19.08,7.03,5.77,5.77,7.28,,4.77,5.77,5.02,4.27,,10.04,23.1,,16.82,,4.02,34.89,3.77,12.55,7.53,,24.294444,17.75,31.683333,0.931333,,12.680556,63.167445
US_TN_47029,2021-07-25,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4592,101,18,13565,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,31,22,,,-10,0,3.93,8.34,16.19,5.4,,,6.13,,,12.27,,,5.4,8.1,22.57,6.38,10.8,4.17,4.91,33.12,7.36,10.8,8.34,,25.177778,19.044444,32.388889,0.705556,,13.770833,65.381195
US_TN_47029,2021-07-26,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,14,0,4606,101,12,13577,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,30,13,,,-15,3,4.45,6.09,10.07,6.79,7.26,7.26,6.32,,4.45,12.65,5.15,,6.32,7.5,22.25,5.86,11.48,7.5,6.09,41.45,6.32,11.48,5.86,5.15,24.444444,20.361111,31.144444,4.826,,14.652778,73.180248
US_TN_47029,2021-07-27,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,7,0,4613,101,5,13582,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,33,22,,,-16,2,5.67,5.42,16.51,7.89,3.94,6.9,7.15,4.19,3.7,11.34,4.19,3.7,5.42,10.1,27.35,6.41,11.83,7.15,5.67,37.21,5.91,11.83,3.7,3.94,24.588889,20.227778,32.65,1.495778,,13.902778,68.331922
US_TN_47029,2021-07-28,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,5,0,4618,101,16,13598,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,38,25,,,-16,2,5.77,6.5,12.75,10.35,5.05,4.57,6.01,4.57,5.05,10.35,3.61,,4.09,10.83,25.02,6.98,11.07,4.09,6.26,36.81,3.37,10.35,4.09,5.29,25.511111,19.066667,33.338889,0.0254,,12.479167,57.951615
US_TN_47029,2021-07-29,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,15,0,4633,101,13,13611,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,36,20,,,-12,3,5.32,6.25,16.19,4.39,4.39,8.79,10.64,4.86,3.47,10.18,4.39,,4.63,9.02,21.28,6.94,15.73,,3.93,32.15,3.24,12.72,6.48,6.01,24.516667,16.944444,33.433333,0.0,,11.770833,58.360116
US_TN_47029,2021-07-30,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,3,0,4636,101,16,13627,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,26,18,,,-16,3,4.04,5.0,13.32,9.28,7.14,4.28,4.04,3.57,5.0,10.47,5.95,,4.52,7.85,18.55,5.95,10.47,6.18,5.0,36.63,,9.75,6.9,4.28,25.677778,19.305556,32.177778,0.22225,,13.916667,63.144954
US_TN_47029,2021-07-31,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4636,101,13,13640,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,37,31,,,-4,-2,5.26,5.76,11.76,6.01,5.26,6.01,7.76,,,8.26,6.01,,3.75,6.76,21.28,5.01,9.01,5.01,3.75,36.04,6.26,9.76,5.51,,24.611111,18.683333,31.683333,0.254,,13.1875,63.399229
US_TN_47029,2021-08-01,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4636,101,20,13660,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,29,20,53,,-10,1,3.98,6.72,16.17,7.21,5.97,4.73,7.21,4.48,7.96,9.2,3.48,,,6.22,19.4,3.98,9.7,,,30.35,3.98,8.21,4.48,4.73,24.1,19.955556,29.388889,3.46075,,13.145833,67.321357
US_TN_47029,2021-08-02,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,34,1,4670,102,14,13674,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,43,17,,,-12,1,4.8,6.96,14.4,6.0,4.08,7.92,6.24,6.96,4.8,8.88,3.36,,3.36,11.04,26.17,7.2,6.72,,3.36,38.17,,7.68,6.24,5.76,21.866667,15.988889,28.688889,0.7874,,9.777778,59.928856
US_TN_47029,2021-08-03,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,23,0,4693,102,3,13677,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,43,35,,,-17,1,4.44,6.55,14.03,7.25,3.74,5.85,7.95,,4.68,10.76,4.21,,4.91,10.52,22.21,4.91,10.29,4.91,3.98,46.07,3.51,10.05,7.01,7.01,21.633333,17.183333,27.438889,0.381,,10.006944,62.278839
US_TN_47029,2021-08-04,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,34,0,4727,102,22,13699,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,40,26,,,-14,2,3.37,6.06,12.57,10.78,5.39,5.61,6.51,3.59,5.39,11.23,4.04,,4.04,11.45,21.56,7.63,9.43,4.94,5.84,37.5,,7.63,9.43,5.61,20.783333,18.127778,25.205556,1.36525,,10.715278,70.215001
US_TN_47029,2021-08-05,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,21,0,4748,102,56,13755,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,36,17,,,-12,1,3.71,4.41,17.16,8.35,6.03,,6.26,4.17,,9.97,3.48,4.17,4.17,8.35,27.36,5.8,8.35,,4.87,39.42,,6.72,7.42,4.87,21.944444,16.661111,29.266667,1.27,,10.291667,62.462081
US_TN_47029,2021-08-06,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,21,0,4769,102,90,13845,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,22,20,49,,-17,2,5.0,4.32,11.83,6.83,4.78,5.23,9.56,4.78,3.19,8.42,5.0,5.0,4.09,7.74,22.07,3.87,12.06,,4.78,33.22,4.09,7.96,4.78,3.41,22.344444,15.494444,29.538889,0.0,,10.513889,60.491412
US_TN_47029,2021-08-07,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4769,102,20,13865,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,29,35,,,-2,0,5.65,6.63,12.77,7.86,4.17,5.4,10.56,6.14,,9.33,3.93,3.93,,6.63,27.01,7.37,14.0,3.44,3.44,36.1,5.16,10.8,8.1,,22.516667,17.5,29.133333,0.028222,,11.881944,66.551495
US_TN_47029,2021-08-08,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,4769,102,29,13894,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,25,25,,,-8,0,,5.81,11.87,5.81,6.57,8.59,9.6,5.31,4.04,7.58,5.81,,,12.38,27.03,4.55,10.11,3.79,5.05,33.6,3.54,6.82,6.57,4.8,22.183333,16.744444,30.372222,4.0894,,11.1875,64.821657
US_TN_47029,2021-08-09,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,50,0,4819,102,15,13909,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,29,25,,,-14,2,6.2,7.09,14.62,5.54,6.65,5.09,12.4,9.75,,8.42,4.43,4.43,5.32,6.65,25.7,6.87,7.53,4.21,6.42,36.99,3.99,7.97,5.09,5.32,23.5,16.844444,31.038889,0.0,,12.479167,65.051083
