location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55103,2021-04-16,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1360,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-6,-12,,,,23.68,,43.97,7.788889,-0.655556,16.422222,0.0,,0.32716,59.332832
US_WI_55103,2021-04-17,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1361,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,5,-3,,,,22.84,,39.15,7.838889,-0.727778,15.455556,0.0,,-1.5,51.827373
US_WI_55103,2021-04-18,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,-1,0,1360,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-15,,12.99,,20.14,,43.53,9.727778,2.366667,16.994444,0.0,,-1.925926,44.797055
US_WI_55103,2021-04-19,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,3,0,1363,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-18,,13.37,,17.48,,31.88,6.333333,2.666667,14.455556,0.620889,,-1.41358,58.06483
US_WI_55103,2021-04-20,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,1365,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-6,-14,,,,14.11,,26.66,2.305556,-1.855556,6.227778,0.1016,,-6.067901,54.413269
US_WI_55103,2021-04-21,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1366,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-1,-18,3,8.18,,14.72,,41.99,1.75,-4.088889,6.855556,0.0,,-7.179012,52.03264
US_WI_55103,2021-04-22,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,1368,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,0,-11,,12.3,8.56,19.25,,37.97,5.294444,-3.522222,17.316667,14.1478,,-6.061728,43.614915
US_WI_55103,2021-04-23,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1369,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-2,-12,,17.59,,17.09,,25.14,9.966667,4.488889,15.583333,0.0,,-2.203704,43.13765
US_WI_55103,2021-04-24,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1369,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,8,-1,,17.86,,15.3,,31.25,10.123457,5.444444,15.024691,0.0,,4.861111,69.900651
US_WI_55103,2021-04-25,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1369,15,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-14,,,11.79,25.36,,41.87,4.811111,-1.8,9.972222,0.0,,-3.753086,53.649221
US_WI_55103,2021-04-26,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1370,15,,5766,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-16,2,10.56,10.03,21.12,,41.72,9.7,2.494444,21.3,0.028222,,-0.117284,50.001076
US_WI_55103,2021-04-27,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,3,0,1373,15,2,5768,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-4,-10,2,,,15.83,,33.77,15.161111,8.911111,24.038889,0.0,,7.833333,60.014705
US_WI_55103,2021-04-28,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,-1,0,1372,15,21,5789,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,0,-18,2,10.53,,10.53,,43.78,12.444444,7.938889,19.355556,3.7846,,7.592593,72.241317
US_WI_55103,2021-04-29,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,1374,15,110,5899,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-13,,12.11,10.53,18.95,,32.11,13.733333,7.555556,21.288889,0.03175,,6.358025,61.325416
US_WI_55103,2021-04-30,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,-1,0,1373,15,94,5993,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,8,-10,,7.96,,21.22,,36.6,11.433333,5.961111,18.033333,0.2032,,-2.191358,39.007179
US_WI_55103,2021-05-01,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,-1,0,1372,15,234,6227,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,13,-8,,11.8,9.94,13.66,,33.54,16.722222,5.838889,32.055556,0.0,,1.438272,35.707884
US_WI_55103,2021-05-02,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1372,15,0,6227,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-6,,13.52,,17.21,,22.13,23.027778,16.727778,28.711111,0.3302,,10.376543,45.045848
US_WI_55103,2021-05-03,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,1374,15,157,6384,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-17,,,,20.52,7.33,36.15,16.322222,13.572222,24.127778,15.719778,,14.469136,87.80327
US_WI_55103,2021-05-04,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,1376,15,1,6385,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,7,-12,,9.17,,22.92,8.66,28.01,11.688889,7.616667,15.661111,8.6106,,6.41358,70.180025
US_WI_55103,2021-05-05,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1376,15,11,6396,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,12,-16,2,,,15.26,,41.25,9.283333,1.272222,16.127778,0.0,,1.018519,56.381855
US_WI_55103,2021-05-06,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1376,15,118,6514,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-13,,11.16,,17.54,,38.27,10.027778,5.705556,15.094444,3.245556,,3.697531,64.967356
US_WI_55103,2021-05-07,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1376,15,88,6602,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-13,,10.54,8.32,21.08,,32.73,8.611111,3.466667,13.305556,0.508,,0.351852,56.234708
US_WI_55103,2021-05-08,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1377,15,134,6736,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-3,,12.72,,13.38,,27.44,6.522222,-1.522222,12.927778,0.127,,-1.87037,55.239062
US_WI_55103,2021-05-09,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1377,15,66,6802,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-12,,,,19.32,,33.53,9.3,3.188889,16.638889,0.0,,0.697531,55.334283
US_WI_55103,2021-05-10,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1377,15,20,6822,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-18,,,,23.31,,29.39,9.244444,4.966667,15.033333,0.0,,0.382716,53.912833
US_WI_55103,2021-05-11,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1377,15,9,6831,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-13,,,,22.09,,42.03,7.394444,-1.333333,15.422222,0.056444,,-2.845679,48.278359
US_WI_55103,2021-05-12,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1377,15,16,6847,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-2,-17,3,11.65,,11.65,,48.28,9.738889,0.205556,18.772222,0.0,,-2.290123,43.201399
US_WI_55103,2021-05-13,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1377,15,78,6925,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-14,,9.36,8.32,16.64,8.32,34.84,11.955556,2.077778,20.422222,0.0,,-1.216049,40.654268
US_WI_55103,2021-05-14,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,3,0,1380,15,27,6952,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,6,-12,,12.74,,17.73,11.63,37.12,12.744444,2.783333,20.911111,0.0,,-0.524691,40.566819
US_WI_55103,2021-05-15,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1380,15,69,7021,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,14,-1,,,,22.63,,32.69,13.533333,10.3,18.016667,0.818444,,6.87037,64.407711
US_WI_55103,2021-05-16,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1380,15,45,7066,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-11,,13.96,10.79,27.92,,38.7,14.6,10.233333,21.105556,0.254,,10.82716,78.145526
US_WI_55103,2021-05-17,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1381,15,0,7066,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-19,1,9.44,,14.16,,38.29,16.635802,8.290123,24.345679,0.0,,9.611111,63.577293
US_WI_55103,2021-05-18,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,1383,15,48,7114,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-18,,12.28,8.84,24.06,,34.87,16.462963,11.203704,22.524691,0.9525,,12.291667,77.406662
US_WI_55103,2021-05-19,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1384,15,10,7124,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,3,-21,,12.98,,21.1,,38.41,17.882716,16.006173,22.635802,7.3025,,16.701389,92.806516
US_WI_55103,2021-05-20,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1384,15,29,7153,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-1,-17,,8.99,,20.48,,40.47,20.95679,18.469136,24.833333,0.5715,,17.680556,81.711004
US_WI_55103,2021-05-21,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,1386,15,0,7153,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,6,-11,,12.52,,14.08,,30.25,21.055556,18.635802,23.876543,0.92075,,17.840278,81.898385
US_WI_55103,2021-05-22,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1387,15,122,7275,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,2,-3,,12.96,,15.56,,39.54,21.783951,17.438272,27.481481,1.128889,,18.263889,80.884503
US_WI_55103,2021-05-23,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1388,15,32,7307,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-8,,10.67,11.86,14.82,11.86,42.7,21.296296,18.030864,26.049383,0.762,,19.090278,87.323427
US_WI_55103,2021-05-24,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1388,15,16,7323,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,2,13.93,,22.19,12.38,34.57,21.366667,16.322222,28.166667,11.147778,,17.475309,77.464602
US_WI_55103,2021-05-25,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,1,1388,16,3,7326,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,5,-17,,17.04,,25.31,9.3,34.6,23.444444,20.744444,26.705556,0.4826,,17.895062,71.23573
US_WI_55103,2021-05-26,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,1390,16,6,7332,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,4,-20,1,10.71,,19.27,8.03,38.01,19.827778,13.633333,25.355556,1.298222,,12.425926,62.275096
US_WI_55103,2021-05-27,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1391,16,22,7354,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-20,,14.64,,20.91,10.98,40.26,10.216667,5.083333,20.472222,1.27,,6.450617,77.245685
US_WI_55103,2021-05-28,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,3,0,1394,16,17,7371,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,17,-18,,8.08,,18.86,8.08,31.8,5.966667,3.783333,12.111111,10.075333,,4.012346,87.411506
US_WI_55103,2021-05-29,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1394,16,67,7438,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,15,-17,,14.66,,15.33,,34.66,8.744444,-0.177778,18.5,1.4732,,0.697531,57.377884
US_WI_55103,2021-05-30,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1394,16,27,7465,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-26,,,,13.02,,37.11,11.661111,3.638889,18.311111,0.0,,3.506173,57.745929
US_WI_55103,2021-05-31,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1395,16,0,7465,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-70,,13.56,,21.57,,36.37,15.611111,9.338889,23.255556,0.0,,7.950617,60.635552
US_WI_55103,2021-06-01,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1395,16,18,7483,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,8,-20,2,12.22,10.0,18.34,,32.78,17.433333,9.05,25.611111,0.0,,10.179012,62.736385
US_WI_55103,2021-06-02,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1396,16,1,7484,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,10,-23,2,13.77,16.06,24.66,8.6,38.43,19.188889,10.455556,26.683333,0.0,,8.962963,51.990795
US_WI_55103,2021-06-03,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1396,16,24,7508,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,16,-21,,,,18.28,,33.13,21.266667,11.961111,30.888889,0.0,,8.777778,45.327733
US_WI_55103,2021-06-04,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1396,16,31,7539,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,9,-18,,16.32,14.5,25.98,10.88,34.45,25.188889,17.688889,32.866667,0.141111,,10.666667,40.3934
US_WI_55103,2021-06-05,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1396,16,0,7539,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,15,-15,,,,12.33,,25.31,26.433333,19.177778,33.483333,0.0,,13.617284,45.7347
US_WI_55103,2021-06-06,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1396,16,62,7601,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-13,,,12.08,22.89,14.62,47.05,26.338889,20.061111,31.611111,0.0,,15.524691,51.799244
US_WI_55103,2021-06-07,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1397,16,9,7610,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-26,,,,23.07,10.96,34.61,25.277778,18.972222,31.227778,0.0,,18.376543,65.722065
US_WI_55103,2021-06-08,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,1398,16,1,7611,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,7,-25,,9.12,13.11,21.66,,36.49,25.777778,19.011111,32.977778,0.0,,19.45679,68.617972
US_WI_55103,2021-06-09,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,3,0,1401,16,19,7630,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,13,-27,2,13.21,10.81,29.43,13.21,34.83,26.327778,18.388889,33.277778,0.508,,18.876543,63.319485
US_WI_55103,2021-06-10,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,23,7653,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,13,-27,,16.77,,20.81,9.25,35.84,26.538889,19.283333,33.55,0.2032,,19.296296,64.882053
US_WI_55103,2021-06-11,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,0,7653,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,3,-27,,16.54,,17.72,10.63,34.25,26.394444,18.738889,33.6,2.667,,19.0,63.070927
US_WI_55103,2021-06-12,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,20,7673,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,15,-15,,12.92,,9.69,,35.53,24.416667,18.577778,29.444444,0.0,,16.524691,61.605539
US_WI_55103,2021-06-13,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,36,7709,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-20,,11.75,,20.89,,47.0,22.066667,12.283333,31.611111,0.0,,10.154321,46.949986
US_WI_55103,2021-06-14,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,85,7794,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-29,1,17.23,12.63,22.97,,40.2,22.933333,13.411111,30.15,0.0,,11.216049,47.754466
US_WI_55103,2021-06-15,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,16,7810,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,5,-26,,9.71,,21.14,10.86,43.42,20.544444,12.283333,27.261111,0.0,,11.037037,54.498295
US_WI_55103,2021-06-16,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,0,7810,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,12,-29,2,11.29,10.69,14.26,12.47,36.23,19.927778,10.933333,27.833333,0.0,,9.308642,50.560559
US_WI_55103,2021-06-17,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,16,7826,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,5,-25,,10.44,8.7,22.04,15.08,30.73,22.461111,14.477778,32.233333,1.524,,13.160494,56.093861
US_WI_55103,2021-06-18,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,51,7877,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,8,-22,,,9.51,26.74,,45.75,24.907407,18.709877,31.049383,14.06525,,17.451389,63.118328
US_WI_55103,2021-06-19,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,23,7900,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,11,-18,,13.95,,11.95,,34.53,23.197531,17.734568,29.382716,9.525,,14.284722,57.040631
US_WI_55103,2021-06-20,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,1401,16,23,7923,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,14.2,,20.37,9.88,37.04,18.308642,13.055556,26.265432,0.03175,,14.708333,79.438128
