location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55075,2021-07-02,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,0,4715,73,16,15827,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,28,60,,-21,1,4.39,,,13.67,5.86,3.66,5.37,,9.52,,4.15,,8.06,4.88,3.91,5.13,6.1,3.66,3.66,6.59,27.83,3.42,11.47,4.88,3.91,,31.73,3.66,12.45,5.37,5.37,6.1,16.333333,9.538889,22.866667,0.0254,,9.986111,66.565947
US_WI_55075,2021-07-03,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4715,73,97,15924,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,40,,,-13,,4.06,4.82,4.82,16.0,5.84,6.6,,4.06,6.09,4.32,,,4.32,7.87,,,,,,5.59,20.82,4.06,10.41,3.56,,3.81,32.5,4.57,12.95,5.33,,4.57,22.877778,14.477778,32.133333,0.0254,,15.625,63.164447
US_WI_55075,2021-07-04,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4715,73,63,15987,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,45,,,-23,,4.74,,5.24,14.72,3.99,7.24,3.74,,6.49,,3.74,,9.23,5.99,,,,,,4.74,24.7,4.74,14.97,5.74,5.24,3.74,35.93,,14.97,3.99,,,24.933333,18.15,31.233333,0.0,,19.138889,70.275234
US_WI_55075,2021-07-05,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,-1,0,4714,73,0,15987,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,36,37,,-60,9,3.63,4.91,6.19,15.81,5.98,4.49,2.99,3.2,9.4,4.49,5.55,3.42,10.68,6.83,5.13,,,,,5.34,25.2,4.06,13.24,,5.13,3.42,36.52,4.91,10.68,8.54,3.85,5.13,26.166667,20.772222,31.977778,2.19075,,20.854167,71.605464
US_WI_55075,2021-07-06,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4714,73,23,16010,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,27,41,,-23,4,4.8,8.29,4.36,18.1,8.29,7.42,10.47,4.58,8.51,,8.29,3.71,7.63,4.14,5.24,,3.71,3.05,3.05,6.54,27.7,5.45,14.18,,3.71,4.36,40.35,3.49,13.09,5.24,4.14,4.14,21.161111,15.938889,27.638889,1.17475,,18.458333,84.689856
US_WI_55075,2021-07-07,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4714,73,1,16011,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,27,47,,-19,4,5.73,6.84,3.09,15.0,5.95,,6.39,4.63,9.7,4.41,6.17,3.75,11.03,7.28,3.75,3.97,,5.29,,6.84,20.29,7.06,10.37,4.85,5.51,5.07,33.96,5.51,11.91,5.29,5.51,3.97,14.477778,12.983333,16.527778,3.84175,,13.604167,95.967609
US_WI_55075,2021-07-08,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4714,73,7,16018,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,28,47,,-17,0,4.45,8.43,3.28,11.71,4.21,4.68,6.32,3.98,6.56,,4.92,4.45,9.6,5.86,5.15,,,,5.86,8.2,26.46,4.21,13.11,,5.15,5.39,33.49,4.45,14.75,7.96,,,15.194444,12.077778,20.294444,0.73025,,11.208333,77.411363
US_WI_55075,2021-07-09,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,-1,0,4713,73,33,16051,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,14,34,,-15,1,5.27,5.99,,13.17,5.27,7.42,5.03,3.83,5.75,3.59,3.83,,9.1,4.07,5.03,,,4.07,4.79,7.42,24.43,5.99,11.49,3.59,3.59,5.99,37.12,5.99,12.93,9.34,,,16.15,9.2,22.811111,0.0762,,10.451389,68.573706
US_WI_55075,2021-07-10,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4713,73,25,16076,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,23,,,-1,,,7.06,4.18,14.38,,7.06,4.44,,7.32,,3.92,3.92,,3.66,4.71,3.92,,4.71,,6.54,23.27,7.32,15.16,3.92,4.71,,34.51,4.44,14.38,8.89,6.8,9.15,17.916667,10.422222,23.733333,0.0254,,11.6875,66.469614
US_WI_55075,2021-07-11,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4713,73,27,16103,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,39,,,-6,,,4.74,4.5,9.49,6.99,4.25,6.74,5.74,7.99,,4.25,5.49,8.99,4.99,5.74,,4.0,4.25,5.49,7.49,24.47,5.74,13.48,4.5,4.74,4.74,39.2,4.25,12.23,5.24,4.5,4.25,18.583333,11.272222,24.583333,0.0,,11.819444,64.798428
US_WI_55075,2021-07-12,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,1,0,4714,73,5,16108,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,19,35,,-9,0,3.47,7.4,3.7,16.18,6.93,3.93,4.86,5.55,10.63,,,3.47,10.87,4.86,4.86,3.93,5.09,3.93,4.86,8.78,26.35,6.93,10.63,,4.62,4.16,33.75,4.16,13.64,7.86,3.24,5.09,19.116667,12.283333,24.583333,0.0254,,12.930556,67.946107
US_WI_55075,2021-07-13,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,0,4716,73,3,16111,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,19,35,,-12,2,,,,14.48,7.24,4.91,7.01,4.91,7.71,4.21,6.54,3.5,10.51,5.14,4.21,,,4.91,4.91,11.68,26.17,6.78,10.05,,6.07,5.84,37.38,5.37,10.98,7.48,,5.14,21.327778,16.05,26.911111,0.09525,,16.291667,73.041964
US_WI_55075,2021-07-14,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,1,0,4717,73,7,16118,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,18,37,,-12,3,6.08,4.73,,11.27,9.24,6.08,4.96,3.38,6.31,4.96,3.6,4.96,9.24,5.63,6.99,,5.63,4.73,3.15,7.89,25.24,7.66,9.91,,3.6,4.73,41.24,3.83,11.27,8.34,4.96,4.28,22.216667,17.594444,27.144444,1.9685,,17.923611,77.552161
US_WI_55075,2021-07-15,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4717,73,31,16149,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,33,54,,-13,-1,6.2,3.9,5.51,11.49,6.43,6.66,3.9,3.22,9.19,4.37,,3.9,7.58,6.89,4.82,3.22,3.9,4.82,3.45,5.97,25.73,6.66,11.72,3.68,,6.2,37.68,5.51,12.63,6.43,3.45,5.28,20.027778,17.027778,25.088889,1.778,,16.513889,80.403738
US_WI_55075,2021-07-16,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4717,73,25,16174,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,17,41,,-8,-1,3.8,6.88,5.7,13.53,5.93,4.51,4.51,,5.46,4.04,,,13.29,,3.56,,,3.32,4.75,7.6,20.65,4.27,9.49,,4.75,5.22,41.07,,9.02,6.41,5.7,6.17,19.105556,12.166667,24.305556,0.0254,,12.902778,67.178981
US_WI_55075,2021-07-17,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4717,73,14,16188,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,24,,,7,,3.57,7.9,,11.73,5.86,4.84,6.37,3.57,12.49,,5.61,4.08,8.67,4.33,3.82,,5.1,4.08,5.86,5.61,21.16,,15.04,,4.33,4.33,37.22,4.59,12.74,6.37,4.33,,19.883333,12.888889,25.755556,0.0,,13.465278,67.336819
US_WI_55075,2021-07-18,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4717,73,19,16207,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,38,,,-3,,4.24,5.73,3.49,14.2,6.48,4.24,7.22,3.99,6.98,3.99,3.74,4.24,9.22,6.23,5.48,,,,6.23,5.98,25.91,5.98,14.45,,3.99,5.48,38.12,,15.7,6.98,4.73,4.98,20.466667,13.783333,27.838889,0.0,,14.729167,70.986007
US_WI_55075,2021-07-19,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4717,73,9,16216,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,21,42,,-11,1,3.91,7.36,4.37,12.66,6.21,5.06,5.98,3.91,7.83,,3.91,3.91,7.59,3.91,4.6,4.14,4.37,3.91,3.45,8.52,24.62,7.36,8.74,4.37,5.75,3.68,42.8,5.75,13.12,7.36,3.45,3.22,22.816667,16.383333,28.5,0.0,,17.069444,71.369244
US_WI_55075,2021-07-20,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,1,4719,74,0,16216,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,23,34,,-15,1,4.79,4.33,4.11,13.69,6.16,3.88,5.48,,7.3,,5.7,5.48,6.16,6.39,9.81,,4.11,4.79,3.65,6.39,24.18,5.25,11.63,,4.79,5.02,38.1,3.19,11.41,8.67,5.48,,21.45,17.7,27.094444,0.0,,17.229167,76.885054
US_WI_55075,2021-07-21,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4719,74,18,16234,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,28,42,,-10,0,4.19,7.68,,11.87,7.45,7.91,6.28,3.72,8.84,4.19,3.26,5.58,8.84,3.96,5.82,3.72,,5.58,4.42,9.31,26.06,7.45,9.07,5.58,4.19,5.12,42.82,5.58,8.61,5.35,5.12,3.26,17.233333,11.35,23.061111,0.0,,10.951389,67.853605
US_WI_55075,2021-07-22,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,3,0,4722,74,41,16275,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,31,45,,-10,0,4.52,5.42,3.16,17.17,4.07,3.84,3.84,4.07,7.68,4.07,,3.16,11.52,,4.07,,3.16,,4.52,8.13,26.66,4.75,13.11,,3.84,6.33,39.77,4.52,14.69,5.88,,3.84,18.572222,13.877778,23.194444,0.0254,,13.493056,72.473968
US_WI_55075,2021-07-23,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,3,0,4725,74,23,16298,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,16,32,,-12,2,4.85,3.7,3.23,13.63,7.62,6.24,8.09,,5.78,,7.16,,8.09,3.23,4.39,,,3.93,3.7,7.62,27.03,4.85,8.78,,5.54,8.09,42.27,5.08,9.01,7.16,4.62,,21.5,17.961111,26.222222,0.705556,,19.416667,87.041658
US_WI_55075,2021-07-24,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4725,74,44,16342,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,26,,,2,,3.45,4.93,4.19,13.06,,5.67,6.65,3.94,5.91,3.7,4.44,4.19,10.35,4.68,4.44,,,,3.7,5.67,28.09,4.93,11.34,,3.94,,33.76,3.94,10.84,,5.42,4.19,24.255556,20.45,29.627778,6.378222,,20.763889,80.193934
US_WI_55075,2021-07-25,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4725,74,19,16361,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,42,,,-6,,,3.36,4.8,16.07,5.76,6.48,5.28,5.28,4.56,4.32,3.6,5.28,7.2,5.04,3.6,3.6,4.32,,5.52,5.76,28.79,7.92,15.59,,,6.24,41.51,5.52,13.2,9.84,3.36,3.6,23.844444,16.488889,30.083333,0.7366,,14.291667,56.078181
US_WI_55075,2021-07-26,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,1,4727,75,10,16371,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,21,32,,-9,1,5.06,5.5,6.16,11.88,7.48,,6.6,,4.62,3.52,3.74,3.52,6.38,6.38,6.16,4.4,3.74,,4.4,5.94,32.55,5.72,9.9,,4.84,5.28,34.96,3.08,14.07,7.92,,6.16,23.372222,16.688889,30.955556,0.0,,16.027778,63.952305
US_WI_55075,2021-07-27,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,4,0,4731,75,4,16375,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,26,40,,-12,0,3.85,4.76,4.3,15.18,7.7,7.93,8.38,4.3,5.67,,3.85,5.67,9.29,3.85,6.12,3.17,,3.4,,8.38,23.79,7.02,10.65,4.3,,6.34,37.39,5.21,9.06,4.3,5.44,6.34,22.261111,17.683333,26.672222,3.338286,,18.381944,78.807985
US_WI_55075,2021-07-28,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,0,4733,75,4,16379,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,25,43,,-11,1,4.95,5.63,3.83,16.2,5.4,,6.53,4.73,8.78,,4.95,,8.78,4.95,3.38,,,3.83,6.75,6.53,27.46,5.85,9.68,5.4,3.15,4.95,42.09,,9.9,5.4,,,21.433333,16.777778,25.966667,0.28575,,18.590278,83.764248
US_WI_55075,2021-07-29,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4733,75,13,16392,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,29,44,,-8,0,,8.48,4.35,15.81,7.79,5.73,4.35,,8.25,4.35,6.42,5.27,5.27,3.67,6.19,4.81,3.9,5.04,3.44,8.48,26.81,7.1,9.17,5.5,3.9,5.73,37.81,3.21,8.02,8.02,4.35,5.5,21.777778,18.044444,25.622222,1.778,,18.9375,83.716211
US_WI_55075,2021-07-30,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,5,0,4738,75,24,16416,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,22,42,,-9,0,4.04,4.28,4.28,11.89,,3.57,3.81,,4.52,3.33,5.0,4.04,8.8,,3.81,,3.57,,4.76,5.47,24.5,5.95,7.14,4.28,5.47,3.33,39.72,,7.37,5.23,5.0,5.23,17.044444,11.905556,22.677778,0.0,,11.006944,68.594911
US_WI_55075,2021-07-31,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4738,75,13,16429,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,26,,,15,,4.37,9.71,,15.78,5.34,5.83,,3.88,8.25,4.37,,4.61,7.77,6.31,6.55,,3.64,4.85,5.83,5.1,26.46,6.07,15.29,,6.55,4.85,38.11,,14.56,7.52,,4.61,20.072222,14.661111,26.544444,0.15875,,15.298611,74.63064
US_WI_55075,2021-08-01,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4738,75,19,16448,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,42,,,3,,,6.35,4.15,17.59,5.13,4.64,3.91,3.67,5.13,,,4.4,7.82,6.84,3.67,3.91,,4.15,4.64,8.55,21.5,5.62,11.24,,,4.89,29.8,4.64,10.75,6.35,4.4,5.13,18.633333,14.305556,23.761111,0.0762,,12.979167,70.417227
US_WI_55075,2021-08-02,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,8,0,4746,75,12,16460,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,26,42,,-5,0,3.15,5.41,4.05,15.99,6.31,6.08,5.63,4.28,4.96,,,5.41,12.61,4.05,,,5.18,4.05,4.73,5.41,25.22,6.76,13.06,,4.28,5.63,34.91,4.28,13.29,5.41,4.73,4.73,18.272222,11.255556,24.294444,0.0508,,12.479167,69.879378
US_WI_55075,2021-08-03,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,4,0,4750,75,3,16463,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,25,32,,-12,1,3.95,9.05,,15.78,,5.11,5.57,4.64,9.98,,4.64,,8.59,5.11,6.96,3.71,4.64,4.18,3.71,6.96,26.23,6.04,9.98,4.64,,3.71,43.87,3.48,8.36,7.43,3.48,3.25,20.805556,14.427778,27.061111,0.0,,15.083333,71.126808
US_WI_55075,2021-08-04,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4750,75,11,16474,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,26,42,,-11,0,,7.93,,15.38,8.16,3.96,7.46,,10.49,3.73,6.99,,5.83,,4.43,4.89,3.73,4.66,5.13,5.13,30.54,7.46,11.42,4.89,5.36,3.5,37.3,5.36,12.12,10.02,3.5,6.53,21.655556,15.227778,27.783333,0.0,,16.604167,74.333493
US_WI_55075,2021-08-05,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,6,0,4756,75,26,16500,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,28,40,,-9,-1,4.18,6.74,5.12,13.72,6.74,5.35,7.44,3.72,10.23,,7.67,,9.77,,3.49,4.18,4.88,4.65,6.28,7.21,30.69,5.81,10.93,3.25,3.49,4.18,29.3,4.18,10.0,7.44,3.72,5.58,21.95,16.255556,26.972222,0.0254,,16.958333,74.27029
US_WI_55075,2021-08-06,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,8,0,4764,75,24,16524,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,16,29,,-11,2,4.11,5.71,3.88,10.28,3.43,5.26,3.88,,9.6,4.8,,3.66,6.86,4.57,,3.66,6.17,4.11,3.2,7.54,23.08,5.26,10.06,3.43,,5.94,39.08,4.11,10.97,3.88,3.2,3.88,21.933333,18.527778,25.861111,0.508,,17.715278,78.058532
US_WI_55075,2021-08-07,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4764,75,31,16555,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,27,,,5,,5.31,6.52,,14.0,6.04,6.52,4.11,3.38,6.52,,4.35,,6.04,6.28,3.62,4.11,4.83,,,5.55,17.38,5.79,10.38,5.79,5.07,,36.7,,10.62,7.49,3.86,4.59,19.6,16.805556,23.966667,1.651,,17.847222,90.409176
US_WI_55075,2021-08-08,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,4764,75,14,16569,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,36,,,0,,,7.66,3.38,11.26,7.66,7.66,6.53,,6.08,3.83,4.28,4.73,6.53,3.83,4.05,,3.15,4.95,3.83,3.38,19.59,5.18,9.91,,4.73,4.05,36.03,6.08,10.58,9.23,7.43,4.5,21.527778,18.922222,25.294444,9.04875,,20.604167,94.294601
US_WI_55075,2021-08-09,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,10,0,4774,75,12,16581,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,17,31,,-4,2,5.46,8.2,3.42,16.39,6.15,6.6,7.51,4.1,7.97,4.1,5.69,4.78,8.42,4.55,6.15,4.33,3.19,,4.55,7.06,28.92,5.24,10.25,,,3.42,39.39,5.01,11.38,8.88,,3.42,22.444444,20.05,25.8,4.354286,,20.638889,89.861714
US_WI_55075,2021-08-10,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,14,0,4788,75,0,16581,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,18,20,,-11,2,4.52,6.33,,14.24,7.46,5.2,6.78,,6.1,4.75,3.16,6.33,8.81,4.29,7.23,,,4.75,3.84,7.68,24.41,4.07,11.98,3.39,5.42,3.39,36.16,,9.95,4.52,4.29,7.68,22.011111,18.716667,26.933333,1.11125,,20.5,90.560792
US_WI_55075,2021-08-11,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,9,0,4797,75,17,16598,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,18,31,,-10,2,5.18,6.3,4.5,13.05,7.65,4.5,6.53,3.6,9.23,3.83,3.83,,7.65,6.08,7.65,3.6,,3.6,3.83,5.63,27.46,9.0,11.93,,4.28,5.4,38.04,4.73,9.23,8.1,5.18,6.53,22.883333,19.75,27.433333,3.683,,21.013889,90.026616
US_WI_55075,2021-08-12,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,13,0,4810,75,0,16598,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,28,43,,-10,0,5.17,5.87,5.87,13.62,7.75,5.87,6.58,4.23,9.39,5.64,4.7,3.52,7.52,6.11,3.76,3.52,,,5.4,8.93,27.01,7.99,8.69,3.76,5.64,5.87,39.46,6.81,11.51,5.64,,4.7,21.205556,16.361111,26.588889,3.471333,,16.916667,78.18212
US_WI_55075,2021-08-13,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,21,0,4831,75,59,16657,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,18,28,,-9,0,3.41,4.15,3.66,15.12,6.1,4.39,7.8,,6.34,,,,6.34,4.39,7.07,3.41,,3.41,,6.34,30.24,7.56,10.0,3.41,3.41,6.34,40.48,4.88,8.05,7.07,3.41,,19.272222,11.827778,25.577778,0.0254,,11.659722,63.502816
