location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19179,2020-08-29,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,4,0,1071,49,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,,6.2,4.31,,14.56,6.2,4.85,4.58,,7.28,,,,4.85,5.39,,4.58,,,,,19.41,,12.67,,,4.85,33.43,4.04,8.09,4.31,,,22.855556,17.672222,28.544444,0.0,16.688889,68.375579
US_IA_19179,2020-08-30,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,11,0,1082,49,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,,4.44,4.44,4.44,13.84,7.57,,5.48,,7.83,,,,5.48,4.18,,4.96,,,,5.22,24.8,3.92,9.4,,4.96,,33.15,,10.7,6.53,,,19.122222,11.416667,27.411111,0.0,11.861111,63.026446
US_IA_19179,2020-08-31,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,5,1,1087,50,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,2,5.12,7.99,,11.48,7.58,6.15,4.71,,7.99,3.28,5.12,4.3,7.58,5.12,5.33,4.3,3.28,2.87,4.51,5.33,18.85,4.1,8.81,3.89,4.71,5.12,29.92,3.69,7.99,6.76,3.89,,19.944444,15.016667,25.85,0.169333,15.272222,75.001591
US_IA_19179,2020-09-01,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,2,1,1089,51,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,3,4.16,6.53,2.97,11.29,6.53,,,4.55,8.12,3.37,4.55,5.94,7.92,4.16,3.76,4.36,3.96,2.97,3.76,6.93,17.03,6.14,6.73,5.94,3.96,6.73,31.48,5.35,8.71,6.34,4.36,,18.8,15.322222,23.627778,0.931333,14.427778,76.430973
US_IA_19179,2020-09-02,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,7,0,1096,51,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,2,6.41,6.61,4.41,11.82,7.82,5.41,,3.41,8.82,,3.21,6.41,7.21,4.41,3.81,3.21,3.81,3.81,5.61,6.21,20.44,4.41,10.02,5.61,3.61,6.01,31.06,3.41,9.42,5.01,4.41,2.81,22.777778,15.738889,31.727778,1.124857,16.405556,67.550243
US_IA_19179,2020-09-03,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,9,0,1105,51,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,1,,5.44,,12.97,9.62,,4.6,2.93,7.11,3.97,5.44,5.23,7.53,4.18,5.86,3.14,,,,6.9,19.45,6.48,6.69,5.86,,5.44,27.82,4.39,5.65,4.6,3.35,,22.416667,17.088889,28.594444,0.0,13.761111,58.599342
US_IA_19179,2020-09-04,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,12,3,1117,54,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,-3,,6.29,4.56,14.54,5.64,,3.69,,7.59,,5.21,,8.25,,5.42,3.47,,3.04,3.69,4.99,20.83,4.99,8.9,3.69,3.69,5.86,29.51,3.91,3.91,4.34,4.12,3.91,18.388889,8.683333,28.605556,0.0,8.383333,52.374271
US_IA_19179,2020-09-05,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,7,0,1124,54,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,,4.39,10.42,4.39,17.83,6.31,,3.84,,9.33,,,,7.96,3.84,4.12,,,5.49,,4.94,26.88,4.39,7.96,,,5.21,28.8,3.84,10.42,7.13,,,21.344444,13.177778,30.927778,0.0,11.844444,55.312588
US_IA_19179,2020-09-06,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,4,0,1128,54,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,,5.5,6.28,5.24,14.4,4.45,5.76,3.93,,9.43,6.02,5.24,5.24,12.04,5.5,5.24,4.97,,3.93,4.45,6.28,21.99,4.97,9.95,5.76,,,37.18,4.19,6.55,6.02,4.71,,25.727778,19.988889,33.211111,0.0,19.388889,68.555195
US_IA_19179,2020-09-07,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,6,0,1134,54,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,-73,,6.49,6.24,,17.97,7.24,4.99,4.99,,7.49,4.74,,5.99,5.24,5.24,5.74,,,5.49,4.99,3.75,19.22,6.49,10.48,,4.74,3.5,35.95,5.49,6.74,5.74,,,22.905556,15.794444,30.377778,0.03175,13.422222,55.404973
US_IA_19179,2020-09-08,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,15,1,1149,55,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,5,,6.46,3.43,12.31,8.68,,4.04,3.23,8.07,3.63,4.24,6.66,4.64,3.03,6.66,8.07,3.23,,,7.87,24.62,4.64,8.68,5.25,4.24,6.46,29.86,3.83,6.66,4.64,3.63,2.83,13.144444,10.25,21.861111,14.0208,10.894444,86.438835
US_IA_19179,2020-09-09,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,0,1,1149,56,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,3,3.8,5.0,4.0,11.19,6.2,5.8,5.8,,8.6,3.4,4.6,4.6,10.99,4.0,4.0,4.2,3.6,2.8,3.4,7.8,21.39,4.6,10.79,5.4,3.2,5.2,35.78,5.4,5.4,3.4,5.0,3.4,10.422222,9.3,12.622222,6.5532,9.905556,96.692943
US_IA_19179,2020-09-10,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,13,0,1162,56,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,,,,4,4.0,4.8,3.6,9.99,8.0,4.2,,5.6,9.19,4.2,7.2,4.8,8.79,3.2,4.4,3.0,3.2,4.2,3.8,8.6,20.39,3.6,5.8,5.2,4.4,6.4,30.18,4.8,5.8,6.0,4.0,3.4,10.961111,9.811111,13.022222,3.9116,10.461111,96.810703
US_IA_19179,2020-09-11,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,14,0,1176,56,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,14,,-16,-2,4.79,7.49,4.37,9.37,9.78,5.0,6.04,,5.83,,4.58,4.58,3.54,,7.49,3.96,,,4.16,4.79,19.56,4.37,6.04,5.62,4.16,5.2,39.13,3.75,5.83,5.83,4.58,3.96,13.977778,12.272222,17.416667,12.1412,13.577778,97.499376
US_IA_19179,2020-09-12,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,8,0,1184,56,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,-8,,0,,3.65,5.74,3.92,6.53,9.14,5.74,6.26,,5.48,,3.65,4.7,7.31,4.7,3.92,3.92,,4.96,4.96,6.0,20.36,,5.48,,4.7,4.7,30.02,4.44,6.26,7.31,3.92,,17.95,15.522222,22.305556,14.732,16.566667,91.665459
US_IA_19179,2020-09-13,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,9,0,1193,56,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,7,,-8,,,7.09,,9.62,6.08,4.56,5.32,,4.05,,,3.54,8.36,4.05,5.57,3.8,4.05,,3.54,3.8,21.02,4.05,7.09,,5.82,,35.2,4.56,7.6,4.56,,,16.783333,10.533333,24.761111,0.34925,13.755556,82.436022
US_IA_19179,2020-09-14,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,6,1,1199,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,3,17,-18,1,4.67,6.5,,8.74,9.75,4.47,6.91,4.47,8.53,,4.47,4.67,10.36,4.06,5.49,2.85,3.05,,3.05,6.1,20.93,5.69,9.75,3.05,2.85,6.1,37.59,4.06,7.32,4.47,,,18.227778,11.0,26.333333,0.0,14.477778,79.0237
US_IA_19179,2020-09-15,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,1,0,1200,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,0,,-18,1,5.14,3.7,4.94,8.02,6.99,,5.76,4.11,8.02,,5.76,4.11,7.82,,5.35,4.73,,4.32,4.52,7.2,22.83,6.99,7.4,4.11,3.91,6.58,41.75,3.08,8.23,3.5,3.5,3.91,19.277778,12.172222,27.955556,0.0,14.7,75.05563
US_IA_19179,2020-09-16,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,16,0,1216,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,9,19,-18,1,4.46,6.89,,11.15,9.53,6.08,4.86,6.49,8.92,,5.07,6.89,9.32,,5.67,3.44,5.47,,4.05,6.49,21.89,4.26,8.51,4.05,4.86,5.67,41.14,4.66,4.46,5.67,6.49,4.05,20.333333,13.727778,28.827778,0.0,15.883333,75.794681
US_IA_19179,2020-09-17,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,7,0,1223,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,-3,15,-19,1,4.16,4.79,4.16,11.65,8.95,4.16,4.37,3.54,13.94,4.58,4.79,4.37,8.32,3.54,6.45,5.41,3.75,,5.41,7.28,31.84,6.04,7.7,5.41,5.41,6.45,40.79,4.16,6.66,4.99,5.41,4.58,16.966667,9.988889,23.477778,0.0,11.172222,69.020505
US_IA_19179,2020-09-18,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,20,0,1243,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,22,,-12,-3,,3.08,4.19,9.04,7.71,3.75,,,9.48,3.31,3.97,,4.63,3.97,3.97,4.41,3.53,,3.97,3.75,18.95,5.07,5.73,4.41,,7.49,29.31,,3.31,5.29,,,14.361111,8.711111,20.983333,0.0,8.405556,68.074471
US_IA_19179,2020-09-19,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,14,0,1257,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,-3,,-10,,,6.18,5.1,12.89,7.52,,6.45,,8.59,4.03,4.57,,5.91,,3.76,,,4.03,5.1,6.18,12.09,5.91,7.52,,3.76,4.03,28.47,,5.91,4.3,,4.3,13.7,7.283333,20.561111,0.0,8.205556,69.748675
US_IA_19179,2020-09-20,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,10,0,1267,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,9,,-10,,,4.62,,12.08,6.68,8.99,,4.37,9.51,,4.88,,4.88,4.11,3.6,4.88,3.6,4.37,6.17,5.91,18.5,5.4,7.71,,3.85,4.62,32.89,,4.62,3.85,,3.6,14.511111,7.944444,23.15,0.0,7.494444,63.073704
US_IA_19179,2020-09-21,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,3,0,1270,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,3,18,-20,2,4.33,,4.95,10.52,8.45,4.33,5.16,,9.28,3.09,4.33,,8.45,4.95,4.12,5.16,2.89,3.5,4.12,5.57,21.24,4.95,5.36,2.89,4.95,6.39,36.91,,8.66,4.95,4.54,,16.205556,8.75,25.488889,0.0,9.883333,66.473669
US_IA_19179,2020-09-22,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,11,0,1281,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,2,,-19,3,4.07,6.51,3.05,9.36,7.53,4.47,5.9,,9.36,3.05,5.29,4.88,5.9,,4.88,3.25,5.08,4.88,4.07,5.49,23.39,7.12,6.1,4.88,3.86,5.69,42.1,,5.9,7.32,,5.29,17.8,10.333333,26.85,0.0,12.611111,71.994852
US_IA_19179,2020-09-23,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,15,0,1296,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,6,18,-19,2,4.45,5.46,3.85,13.36,9.71,7.29,5.46,,9.71,,4.86,3.85,6.68,6.07,5.67,2.83,,,4.05,5.06,25.09,4.65,7.08,4.45,3.44,6.88,40.07,3.44,10.32,4.05,,5.26,18.405556,11.988889,26.438889,0.0,14.516667,78.335637
US_IA_19179,2020-09-24,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,18,0,1314,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,-2,12,-19,2,4.31,5.54,3.08,11.91,4.93,5.96,5.13,,4.93,,4.31,3.29,8.83,3.9,5.75,,5.34,3.7,5.13,7.8,23.0,4.93,6.78,5.54,3.49,6.78,34.3,,7.39,6.57,3.49,4.11,19.616667,14.35,27.15,0.0,15.227778,76.049534
US_IA_19179,2020-09-25,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,14,0,1328,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,15,,-11,-2,,7.21,3.93,6.34,5.03,3.71,4.59,3.28,5.68,3.71,,5.03,7.65,,3.5,4.81,,,,10.93,14.2,3.93,5.9,5.03,3.5,7.21,30.15,,5.68,3.71,3.28,3.28,21.161111,15.072222,29.383333,0.0,15.9,72.183588
US_IA_19179,2020-09-26,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,5,0,1333,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,-10,,-2,-1,,9.37,4.28,6.69,5.35,4.55,4.28,4.55,8.03,,4.28,,3.75,,3.75,4.28,4.82,,,5.08,17.93,3.75,7.76,,4.28,7.49,31.58,5.62,5.62,5.62,,,22.083333,17.483333,29.511111,0.0,17.605556,75.964941
US_IA_19179,2020-09-27,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,1,0,1334,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,2,,-2,,,8.97,,10.21,5.23,,4.49,3.99,9.22,,4.24,,6.48,5.98,,,,4.73,4.73,6.73,18.44,5.23,5.73,,3.99,5.23,34.88,,5.98,5.98,5.73,3.99,18.761111,11.955556,26.95,3.048,14.433333,76.223814
US_IA_19179,2020-09-28,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,5,0,1339,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,2,13,-16,3,4.74,3.71,,8.24,10.1,5.36,5.56,5.15,8.66,4.12,3.3,6.59,8.86,2.88,4.95,3.3,,2.88,3.92,8.45,24.32,,8.86,4.12,3.5,6.39,31.32,2.88,8.24,3.71,4.95,5.77,12.355556,9.111111,18.138889,6.688667,9.477778,82.787637
US_IA_19179,2020-09-29,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,1,0,1340,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,-2,,-16,2,3.1,5.79,5.59,7.86,4.97,4.14,6.62,3.52,6.62,,6.42,5.79,11.79,3.73,6.0,,4.76,3.52,2.9,6.0,19.25,3.52,6.0,5.59,,,34.14,,7.24,4.55,3.93,4.14,12.433333,8.316667,18.122222,0.381,8.1,75.046264
US_IA_19179,2020-09-30,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,6,0,1346,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,8,16,-16,2,,4.52,,11.09,6.16,7.39,5.96,3.9,9.04,,4.52,4.52,6.78,3.29,5.34,5.96,3.7,3.49,4.52,7.19,20.13,5.34,6.78,3.9,,5.54,35.94,4.52,8.42,3.29,5.54,2.88,15.461111,11.033333,20.75,0.0,6.127778,53.974339
US_IA_19179,2020-10-01,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,17,0,1363,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,9,20,-15,1,,4.35,,6.83,5.59,6.0,3.31,,7.45,,4.14,5.8,8.7,4.55,7.25,4.14,3.93,,3.31,3.73,22.15,3.93,4.55,3.73,3.93,4.76,27.12,3.31,4.76,5.38,3.93,3.73,11.572222,7.711111,16.25,0.0,3.466667,57.696599
US_IA_19179,2020-10-02,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,8,0,1371,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,29,,-10,-4,,4.21,6.64,10.4,10.62,5.31,5.97,3.54,8.19,,5.75,5.09,6.64,4.65,3.98,3.32,4.87,,4.65,5.31,21.02,5.53,,6.2,4.21,4.65,31.2,,5.53,5.09,4.65,7.3,8.072222,1.683333,14.7,0.0,2.194444,66.843883
US_IA_19179,2020-10-03,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,4,0,1375,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,-6,,1,-1,,5.31,,10.36,5.56,4.29,6.06,,6.06,,,3.79,5.56,4.55,3.79,,,,,3.79,15.67,4.8,5.56,4.29,4.29,7.33,32.09,,6.32,6.57,,,8.155556,4.955556,11.122222,1.4605,5.911111,86.305707
US_IA_19179,2020-10-04,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,9,0,1384,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,6,,-4,,3.74,7.98,,7.73,6.73,,,3.74,8.48,3.49,9.23,3.74,5.74,3.74,6.73,,,3.99,3.99,5.24,19.45,,6.24,,,3.99,31.42,,4.24,6.24,,,8.366667,2.283333,14.638889,0.889,3.466667,71.603769
US_IA_19179,2020-10-05,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,5,0,1389,57,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,7,22,-16,1,4.04,6.27,3.44,12.54,10.31,5.06,4.85,4.45,7.68,5.46,3.84,6.47,5.66,5.87,5.06,,5.46,2.83,,6.47,25.08,6.47,4.65,3.84,4.65,5.06,39.23,4.04,3.84,6.47,4.25,2.83,10.638889,4.027778,20.388889,0.0,3.077778,60.133261
US_IA_19179,2020-10-06,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,4,1,1393,58,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,2,,-16,1,,6.21,3.2,8.61,9.41,5.0,6.41,4.0,7.61,3.4,3.8,5.61,6.41,3.6,3.2,3.4,3.4,3.8,2.8,6.8,23.02,4.4,5.8,5.0,3.8,7.41,38.03,3.8,5.2,7.01,5.2,5.4,16.688889,8.977778,26.722222,0.0,8.233333,57.529336
US_IA_19179,2020-10-07,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,8,0,1401,58,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,6,18,-15,2,2.83,6.27,,9.3,6.47,4.45,5.26,5.86,8.29,4.85,,3.84,9.3,3.44,6.27,4.45,3.23,3.23,,10.11,23.05,5.46,4.65,3.44,,8.29,36.59,6.27,3.44,5.66,4.25,4.45,20.433333,13.261111,27.722222,0.0508,8.666667,47.608591
US_IA_19179,2020-10-08,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,4,0,1405,58,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,-1,11,-16,2,3.85,9.11,3.04,12.15,7.9,3.04,3.85,5.26,7.9,,5.67,5.26,7.7,4.05,6.28,,3.04,,,7.9,23.69,6.68,8.1,4.05,3.24,7.29,31.59,5.47,7.29,6.68,4.46,4.05,16.95679,9.030864,25.265432,0.0,5.487654,47.425661
US_IA_19179,2020-10-09,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,10,0,1415,58,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,16,,-10,-3,4.65,7.74,4.42,10.84,7.52,4.65,5.75,4.65,3.32,,3.32,4.42,10.4,,3.76,,5.09,3.1,,7.74,18.36,5.53,4.65,3.32,,4.65,33.19,,4.2,7.3,8.19,4.2,19.864198,13.049383,29.135802,0.0,11.746914,59.938004
US_IA_19179,2020-10-10,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,3,1,1418,59,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,-11,,2,-3,,7.41,,11.12,6.88,,5.29,,7.15,6.09,,,8.47,3.71,5.82,,5.29,3.97,4.76,,21.44,4.76,7.41,,4.24,,31.5,,9.27,5.29,6.35,4.76,21.179012,15.58642,27.234568,0.0,16.092593,73.476555
US_IA_19179,2020-10-11,ChIJQ1Vf0min6IcRcaEcFmdTbg4,Q485467,geoId/19179,US,United States of America,IA,Iowa,19179,Wapello County,US,USA,2,8,0,1426,59,,,35022,17406,17616,4421,4315,4584,4273,4064,4705,4432,2530,1698,1790075,41.029444,-92.408889,436,77.309091,6,,-4,,4.48,5.72,6.22,9.71,,4.48,8.71,,6.47,3.98,5.23,,9.95,4.23,3.48,,3.48,4.73,,4.23,19.91,3.98,8.46,,3.73,4.48,36.33,3.73,6.72,3.73,5.47,5.97,19.395062,13.179012,27.358025,0.0,14.111111,72.163977
