location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17081,2021-04-07,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,3,0,4093,119,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,9,-8,15,-16,2,2.82,7.15,2.63,15.8,9.97,4.51,4.14,5.64,6.77,3.95,,3.01,4.51,10.91,5.83,6.21,2.63,6.4,2.63,3.39,10.16,17.31,4.89,8.84,5.46,4.14,5.83,29.54,5.46,9.97,5.46,5.46,6.21,20.772222,15.55,26.133333,0.0,11.794444,56.597279
US_IL_17081,2021-04-08,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,6,0,4099,119,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,5,-8,16,-16,3,4.99,7.94,3.51,14.22,7.39,5.73,6.46,2.96,8.31,3.51,3.88,2.77,5.91,12.19,2.96,5.17,,4.43,3.14,3.69,9.97,21.06,4.06,7.39,4.8,3.14,4.25,36.76,,7.76,6.09,7.02,4.99,15.561111,11.783333,23.383333,6.35,10.966667,74.235582
US_IL_17081,2021-04-09,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,11,0,4110,119,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,4,-19,17,-21,2,3.78,5.97,,13.93,6.77,3.98,5.57,3.98,5.77,,3.38,4.78,4.38,10.75,4.78,5.77,5.18,4.58,,3.38,10.55,18.31,4.58,8.56,4.18,5.18,5.38,33.24,,7.17,6.37,4.58,6.17,17.577778,10.172222,27.355556,0.338667,9.655556,60.070999
US_IL_17081,2021-04-10,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,5,0,4115,119,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,3,-12,31,-23,2,8.45,7.98,5.16,12.2,9.15,7.27,8.21,,8.45,,3.99,7.98,5.4,9.85,3.99,4.46,,,5.4,4.93,6.33,19.94,5.4,5.16,3.52,4.22,6.57,46.22,,8.21,7.04,4.46,6.8,16.45,12.544444,21.294444,6.785429,12.444444,77.258524
US_IL_17081,2021-04-11,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,4117,119,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,19,-3,39,-21,,5.13,8.8,5.62,14.91,3.67,3.91,7.33,6.36,3.67,,5.38,7.09,5.13,8.56,,6.11,,5.87,4.4,3.91,8.56,23.47,3.42,11.25,6.85,4.4,5.13,40.1,,6.6,9.05,5.62,5.13,12.916667,9.277778,19.783333,4.995333,5.7,62.521942
US_IL_17081,2021-04-12,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,6,0,4123,119,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,9,-11,20,-18,4,2.72,3.88,,11.84,6.6,4.46,7.95,3.1,8.15,4.07,4.27,2.72,6.79,10.28,2.91,5.04,3.49,4.07,2.72,5.24,9.51,22.12,5.43,9.12,4.07,5.82,6.21,38.03,3.49,8.15,4.66,4.85,4.85,13.277778,5.338889,20.95,0.7874,5.983333,61.497939
US_IL_17081,2021-04-13,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,4,0,4127,119,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,5,-15,11,-18,4,3.42,7.45,,12.27,6.04,7.04,6.24,2.82,5.03,,5.23,3.62,5.83,8.85,4.22,6.24,,4.43,,7.24,9.86,19.11,5.83,5.83,2.82,3.82,6.64,36.82,3.62,7.65,6.64,4.83,5.23,13.616667,10.422222,17.838889,0.508,5.188889,56.960028
US_IL_17081,2021-04-14,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,4129,119,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,9,-9,16,-16,2,2.71,8.31,3.87,10.63,7.54,8.31,4.25,4.83,6.38,3.67,3.67,5.41,6.57,8.89,3.48,3.29,,5.03,,5.99,8.51,21.26,7.92,7.34,5.03,5.03,6.96,38.27,2.71,6.18,8.51,3.48,7.34,13.061111,9.544444,17.622222,0.042333,3.816667,53.687434
US_IL_17081,2021-04-15,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,1,0,4130,119,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,4,-9,13,-17,2,3.75,6.51,2.96,11.85,6.32,4.94,4.94,4.34,7.3,4.34,4.94,3.36,4.15,8.88,3.16,3.95,3.55,,4.15,,6.91,22.11,4.15,7.9,6.12,,6.71,38.5,,8.1,4.94,5.53,5.33,9.688889,3.038889,15.288889,0.0,1.577778,57.159669
US_IL_17081,2021-04-16,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,13,1,4143,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,4,-15,23,-19,2,3.54,4.38,3.75,11.46,9.38,5.42,5.63,3.96,8.34,4.17,3.96,3.75,4.38,9.79,8.34,2.92,3.33,5.42,5.21,4.38,8.54,19.8,5.0,4.58,5.83,6.67,6.67,32.92,,6.67,6.46,5.63,4.38,9.527778,3.688889,16.083333,0.0,2.894444,63.434264
US_IL_17081,2021-04-17,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,10,0,4153,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,2,-8,25,-21,0,5.58,7.28,3.4,11.41,9.96,4.13,,,5.1,,6.07,,4.37,9.71,,4.37,4.37,,4.13,4.61,6.56,20.64,4.86,8.26,3.88,5.83,6.07,37.64,,8.5,7.04,6.07,4.13,11.672222,9.144444,14.666667,0.6985,6.677778,71.515049
US_IL_17081,2021-04-18,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,5,0,4158,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,15,-9,31,-17,,,10.13,,12.55,6.03,5.55,,4.58,7.0,4.58,4.83,,4.34,9.17,3.38,,,3.86,3.86,3.38,10.13,19.79,4.1,7.0,4.58,5.07,6.76,36.68,4.58,8.69,3.38,5.07,5.07,10.483333,3.822222,17.683333,0.508,5.583333,71.863299
US_IL_17081,2021-04-19,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,0,0,4158,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,7,-14,25,-19,4,4.13,3.94,,13.38,9.05,5.9,3.54,5.9,7.67,,5.9,3.35,8.27,9.05,5.12,,5.12,3.54,,6.1,7.87,19.48,6.69,6.89,7.08,6.49,6.3,40.54,2.95,6.89,4.53,4.72,3.74,12.116667,4.455556,20.433333,0.1778,4.261111,58.905765
US_IL_17081,2021-04-20,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,5,0,4163,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-1,-15,12,-20,6,4.91,5.1,,13.61,8.51,5.29,4.54,4.35,8.51,5.1,5.67,2.65,6.05,10.21,5.1,4.91,4.72,3.97,2.83,5.48,7.75,25.14,5.67,9.07,7.18,4.54,6.99,35.16,3.78,7.37,8.7,5.67,4.91,7.266667,0.716667,17.872222,0.889,1.666667,67.827001
US_IL_17081,2021-04-21,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,4,0,4167,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,4,-6,10,-16,3,2.69,6.53,,9.21,9.21,3.46,6.91,5.38,6.91,4.03,3.84,3.46,5.95,11.52,5.18,5.38,,2.69,,4.8,10.75,21.88,4.8,9.21,4.61,4.99,5.76,36.47,3.46,7.29,5.18,4.61,3.26,4.055556,-0.372222,11.6,2.201333,-1.677778,66.395047
US_IL_17081,2021-04-22,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,7,0,4174,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,3,-10,14,-17,3,5.97,4.24,4.04,11.55,10.59,6.74,5.78,,7.51,,4.62,3.08,5.78,10.21,4.43,5.01,3.08,2.7,4.82,5.2,5.39,14.44,4.43,6.36,4.04,4.62,7.7,34.28,7.7,6.74,5.39,5.97,4.04,7.011111,0.466667,13.211111,0.0,-2.572222,50.832732
US_IL_17081,2021-04-23,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,7,0,4181,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,1,-17,13,-18,4,2.89,7.44,,9.92,4.75,4.13,6.61,3.1,7.02,4.13,2.89,3.72,3.72,9.5,3.72,3.1,,2.89,,,6.2,20.66,8.06,6.41,,,6.61,36.36,3.1,6.61,9.92,5.79,4.96,10.183333,5.472222,16.627778,0.0,2.405556,58.778026
US_IL_17081,2021-04-24,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,7,0,4188,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,0,-12,25,-17,2,5.75,7.43,,11.03,5.27,5.51,6.47,3.6,8.15,3.6,6.23,5.27,,9.83,5.99,5.27,4.08,,,,8.63,18.22,4.55,7.67,,4.08,,39.08,4.32,6.47,6.71,4.79,4.32,12.227778,10.044444,15.394444,1.947333,8.483333,78.015667
US_IL_17081,2021-04-25,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,7,0,4195,120,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,14,-10,31,-16,,6.28,8.54,4.52,15.57,6.03,5.78,6.28,,10.04,,4.52,,6.78,10.04,4.52,5.52,3.77,,4.27,6.78,7.28,23.6,7.53,7.78,3.52,6.03,6.78,37.16,5.52,9.54,7.28,3.77,4.77,12.272222,5.977778,19.661111,2.6924,7.177778,71.175275
US_IL_17081,2021-04-26,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,0,0,4195,120,,8586,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,6,-8,26,-17,4,4.91,6.48,,16.09,8.05,2.75,8.24,6.67,10.4,5.1,4.12,4.32,5.89,10.79,4.32,3.53,,,,3.53,8.44,19.23,4.12,9.42,4.71,3.73,6.28,39.06,5.5,8.44,3.73,5.69,5.89,16.211111,7.111111,25.561111,0.0,6.838889,54.033145
US_IL_17081,2021-04-27,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,6,0,4201,120,26,8612,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,4,-15,18,-19,2,3.31,4.87,3.31,13.06,8.19,7.21,6.24,4.68,7.99,3.7,3.12,3.51,5.65,9.74,3.9,5.65,2.73,3.7,4.48,5.07,7.6,21.63,5.65,5.26,4.48,5.07,6.63,37.03,3.31,7.8,6.04,5.46,,21.488889,15.622222,27.861111,0.0,11.672222,53.856083
US_IL_17081,2021-04-28,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,4,0,4205,120,41,8653,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,4,-6,11,-16,4,5.42,6.35,3.73,11.77,6.72,5.6,5.6,4.29,5.23,3.92,5.6,4.29,3.92,12.14,5.04,4.11,,,,4.86,9.9,17.37,3.36,6.16,3.55,4.86,3.92,39.97,2.99,6.72,6.72,6.16,4.29,21.683333,19.288889,25.011111,1.778,18.616667,82.845498
US_IL_17081,2021-04-29,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,6,0,4211,120,72,8725,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,7,-9,12,-17,3,6.68,7.05,3.71,9.84,8.54,4.64,5.57,4.45,4.83,2.6,3.71,,5.75,10.39,5.01,4.08,2.97,3.71,4.27,,6.87,21.9,6.68,7.42,6.31,3.9,5.2,37.12,3.71,6.87,5.75,4.08,3.15,19.227778,17.6,20.833333,24.202571,17.733333,91.106981
US_IL_17081,2021-04-30,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,3,0,4214,120,40,8765,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,8,-15,22,-21,2,4.36,6.44,,11.01,4.99,4.78,4.78,,9.14,3.95,3.12,3.12,3.53,11.63,5.82,4.78,4.36,4.15,,4.57,7.06,20.77,6.02,7.48,5.4,4.57,4.57,34.9,3.74,6.02,4.99,5.19,5.61,17.3,10.4,24.094444,1.2192,8.455556,56.235538
US_IL_17081,2021-05-01,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,8,0,4222,120,55,8820,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,3,-6,34,-19,-2,6.11,8.4,4.07,14.5,5.85,6.11,5.6,5.85,7.89,5.09,6.87,3.56,3.82,9.41,3.56,3.82,4.83,6.62,3.82,,6.62,19.34,5.6,8.4,,5.6,4.58,32.06,5.09,10.43,4.83,3.82,5.09,16.933333,8.983333,25.927778,0.0,7.461111,53.820331
US_IL_17081,2021-05-02,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,6,0,4228,120,0,8820,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,13,-7,32,-16,,6.78,4.6,3.39,12.6,8.96,5.82,3.39,,9.21,,6.3,,7.03,4.36,4.85,4.6,,3.39,,,8.0,21.81,6.54,9.69,4.12,4.12,,41.92,,10.66,5.57,,5.09,18.405556,14.538889,23.077778,0.127,12.744444,69.740995
US_IL_17081,2021-05-03,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,0,0,4228,120,31,8851,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,13,1,24,-20,4,6.26,5.88,4.55,12.53,8.73,6.26,4.55,4.37,8.54,,4.93,3.42,3.98,11.96,6.26,5.88,5.69,4.37,,,5.88,22.96,6.07,7.4,4.74,4.55,7.21,37.2,5.31,9.68,6.26,6.26,3.61,18.694444,15.433333,26.377778,9.071429,16.366667,86.406671
US_IL_17081,2021-05-04,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,4,0,4232,120,0,8851,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,3,-5,6,-20,6,,6.43,2.57,12.12,6.98,5.51,8.08,3.31,7.53,2.57,5.14,,,10.65,4.96,3.86,3.49,3.86,2.94,4.04,9.0,22.41,6.25,5.51,4.59,3.86,8.08,37.65,5.14,8.63,6.06,5.88,3.49,18.522222,14.061111,24.4,8.043333,16.855556,90.099703
US_IL_17081,2021-05-05,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,5,0,4237,120,25,8876,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,7,-1,13,-19,2,3.85,5.78,2.7,12.91,7.9,7.51,4.82,5.2,6.17,,2.89,,5.78,11.18,5.4,7.71,3.08,3.85,4.05,3.66,8.48,22.16,6.55,8.29,3.47,5.01,6.17,39.7,3.28,6.75,5.59,6.75,3.08,13.416667,8.488889,18.383333,8.744857,9.011111,74.775424
US_IL_17081,2021-05-06,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,14,0,4251,120,57,8933,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,3,-5,12,-20,4,5.99,7.29,2.99,9.35,6.55,4.68,3.93,4.12,8.23,,4.86,2.62,4.3,7.29,4.49,6.17,2.81,5.05,3.18,3.18,8.6,17.39,6.17,5.99,5.61,3.37,5.61,35.91,4.49,5.42,5.24,3.93,2.81,12.894444,8.216667,18.805556,0.0,8.855556,76.664595
US_IL_17081,2021-05-07,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,8,1,4259,121,35,8968,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,10,-8,17,-20,3,4.83,5.25,2.94,12.39,9.66,4.83,5.67,3.15,8.61,3.15,4.41,3.15,4.83,7.98,4.2,3.57,3.15,3.36,,4.62,7.98,19.74,4.41,7.98,4.62,4.41,4.2,35.28,4.2,9.24,8.4,4.83,,12.983333,5.627778,21.883333,3.302,5.672222,61.353422
US_IL_17081,2021-05-08,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,8,0,4267,121,42,9010,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,4,6,28,-21,1,7.33,5.81,4.04,11.88,10.87,5.05,6.82,,8.34,5.31,3.79,4.3,4.04,12.38,5.81,8.34,,3.54,5.56,4.04,6.57,22.75,5.05,9.61,3.79,,3.79,34.88,,6.82,5.31,5.05,,12.527778,8.777778,19.455556,0.0,4.333333,57.503557
US_IL_17081,2021-05-09,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,3,0,4270,121,121,9131,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,14,1,30,-22,,5.08,4.59,3.87,9.43,5.56,6.77,4.83,4.83,6.29,4.59,5.56,,5.56,9.19,7.01,5.56,4.83,4.59,,,8.46,18.13,5.56,5.56,4.59,,,36.26,5.56,7.74,5.32,4.11,3.38,13.677778,9.744444,19.505556,2.963333,10.583333,81.655586
US_IL_17081,2021-05-10,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,4272,121,18,9149,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,5,-8,20,-19,5,5.54,7.12,7.51,14.83,6.13,,9.1,5.93,10.28,2.97,3.36,2.97,3.16,10.28,4.55,5.34,,4.35,3.16,,8.3,20.37,4.94,5.54,3.16,3.56,6.33,36.98,5.14,9.49,4.75,5.54,2.97,9.972222,3.844444,15.366667,0.987778,5.05,71.517898
US_IL_17081,2021-05-11,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,9,0,4281,121,34,9183,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,4,-11,19,-20,4,6.32,5.13,2.96,15.0,8.88,4.93,6.71,4.74,5.72,4.34,4.54,,4.74,11.05,5.13,5.92,3.16,6.71,4.54,3.55,7.5,21.52,3.95,5.72,5.92,5.33,3.95,37.7,5.33,5.72,4.93,6.32,4.93,11.427778,5.044444,16.85,0.0,6.416667,71.416478
US_IL_17081,2021-05-12,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,7,0,4288,121,105,9288,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,10,-3,18,-19,2,,6.14,3.57,12.09,10.51,5.95,4.16,4.96,9.12,3.17,3.17,6.54,6.54,8.52,3.17,2.97,,4.76,2.77,5.35,9.32,17.05,6.34,7.93,4.76,5.55,6.34,38.06,3.17,7.14,6.74,5.35,6.74,12.183333,5.855556,17.544444,0.0,1.55,48.382108
US_IL_17081,2021-05-13,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,3,0,4291,121,16,9304,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,8,-6,21,-19,1,3.62,5.64,,13.29,7.05,6.85,4.83,3.22,6.04,,8.26,,4.63,7.05,3.83,5.64,,3.83,3.02,3.83,8.46,16.71,5.84,10.07,,5.24,7.05,38.87,4.43,8.86,6.65,3.02,,12.516667,5.388889,19.422222,0.0,1.95,48.868413
US_IL_17081,2021-05-14,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,5,0,4296,121,71,9375,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,9,-3,30,-23,2,4.71,6.85,4.07,13.06,9.21,5.57,6.0,4.5,10.71,4.28,3.85,4.5,5.35,9.63,4.5,5.78,3.64,,,4.28,5.35,19.7,6.64,7.71,6.21,5.78,4.5,36.83,6.21,8.56,6.0,4.5,4.28,13.233333,4.272222,21.627778,0.0,2.744444,49.153666
US_IL_17081,2021-05-15,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,4298,121,23,9398,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-4,-8,32,-18,0,5.59,7.62,4.32,11.44,7.37,5.34,5.59,,6.35,5.59,4.07,,6.35,9.15,6.35,6.1,,4.07,8.39,6.86,8.64,18.81,6.61,10.17,,4.83,5.59,40.41,4.83,8.89,5.34,6.86,,13.894444,7.233333,20.472222,0.084667,6.244444,60.418977
US_IL_17081,2021-05-16,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,4300,121,38,9436,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,15,-4,38,-21,,7.35,,4.41,12.49,3.67,,7.1,5.63,8.08,,4.65,,,5.88,6.37,6.86,4.65,,,4.65,5.39,21.31,6.86,10.53,,5.14,4.65,42.13,5.14,12.25,6.37,4.9,5.88,17.427778,12.938889,25.216667,0.3048,11.755556,69.461392
US_IL_17081,2021-05-17,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,4,0,4304,121,0,9436,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,9,-1,24,-20,4,7.93,5.22,3.1,14.51,8.13,3.87,6.97,4.06,9.09,6.58,4.26,3.29,4.84,9.87,5.22,6.0,,3.48,2.71,3.29,6.38,17.8,5.8,9.09,4.45,3.29,5.42,38.89,4.84,10.26,5.61,4.84,4.64,20.411111,17.055556,24.438889,0.0,16.122222,76.500835
