location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19129,2020-02-24,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,19,2,,23.52,31.37,43.13,4.82716,0.166667,11.209877,0.0,,-2.598765,58.858887
US_IA_19129,2020-02-25,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,3,2,10.78,24.73,39.96,47.57,2.533333,0.238889,6.144444,0.0,,-3.022222,67.19994
US_IA_19129,2020-02-26,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,9,2,11.26,23.78,35.04,30.04,-0.594444,-5.283333,3.55,0.0,,-8.361111,56.251294
US_IA_19129,2020-02-27,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,1,2,10.45,32.67,44.43,27.44,-1.416667,-7.055556,5.25,0.0,,-8.072222,60.618762
US_IA_19129,2020-02-28,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,6,7,12.01,25.35,42.03,28.02,1.855556,-3.855556,9.505556,0.0,,-2.955556,70.56355
US_IA_19129,2020-02-29,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,27,-4,14.23,27.66,37.94,36.36,2.972222,-5.166667,17.422222,0.0,,-2.138889,69.233735
US_IA_19129,2020-03-01,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,26,,,24.47,31.14,34.85,9.594444,1.9,16.211111,0.0,,0.066667,51.588498
US_IA_19129,2020-03-02,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,14,-1,10.31,31.57,43.17,35.44,3.766667,-1.038889,10.972222,0.0508,,-1.888889,66.656468
US_IA_19129,2020-03-03,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,12,0,15.41,16.05,39.16,29.53,6.05,-0.322222,15.2,0.0,,-2.961111,52.567318
US_IA_19129,2020-03-04,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,18,0,11.42,21.56,44.4,29.81,8.388889,-1.622222,16.916667,0.0508,,-2.05,47.897885
US_IA_19129,2020-03-05,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,-4,-2,13.46,14.74,25.63,28.2,9.211111,3.972222,14.455556,0.0508,,-3.994444,39.226687
US_IA_19129,2020-03-06,ChIJRdjYbKSElIcR4eLo7sLpMd8,Q485720,geoId/19129,US,United States of America,IA,Iowa,19129,Mills County,US,USA,2,,,,,,,15060,7583,7477,1858,2037,1432,1647,1994,2248,2118,1110,616,1425443,41.033056,-95.618889,315,1139,76.275,11,-7,22.83,23.59,46.42,35.77,3.227778,-5.127778,12.022222,0.0,,-5.383333,53.335948
