location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27015,2021-02-18,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,3,0,2369,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-11,-10,-13,6,3.73,7.23,6.53,7.46,3.5,5.83,4.43,,8.86,9.32,,4.2,,,,20.75,5.83,6.76,5.59,6.76,31.24,5.13,6.06,6.76,5.13,-13.0,-16.655556,-10.277778,0.0635,-15.822222,79.399762
US_MN_27015,2021-02-19,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,6,0,2375,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-2,-10,-15,5,,3.42,7.57,8.54,3.42,,4.88,,3.91,9.52,,,,,6.1,13.91,,4.39,,7.57,31.74,,7.08,4.88,4.39,-13.594444,-19.455556,-7.85,0.211667,-16.461111,79.083584
US_MN_27015,2021-02-20,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,7,0,2382,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-12,-13,-10,,,8.13,5.12,7.53,5.12,5.72,11.45,10.24,11.45,6.93,5.42,4.22,,6.33,6.03,15.37,4.22,4.22,5.12,,28.02,,4.82,4.22,5.12,-13.95,-20.761111,-5.144444,0.0,-16.394444,81.847784
US_MN_27015,2021-02-21,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,15,0,2397,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,4,,-12,,4.16,5.83,8.04,11.09,,,4.71,,7.49,7.21,3.88,4.99,,,,15.81,,,,6.66,29.95,,,5.55,,-4.961111,-7.05,-2.65,0.042333,-6.866667,86.547359
US_MN_27015,2021-02-22,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,2399,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-2,-7,-13,4,3.95,5.34,6.74,7.43,8.36,6.74,6.5,,6.97,4.88,,3.95,,4.18,5.11,15.56,5.81,5.11,3.72,5.11,34.83,,4.41,3.48,,-2.111111,-8.927778,4.972222,0.217714,-4.916667,81.251768
US_MN_27015,2021-02-23,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,1,0,2400,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,2,-8,-14,5,4.92,4.69,7.5,7.03,3.52,5.86,5.63,,,6.8,3.28,3.99,,8.91,3.75,16.41,6.1,6.33,8.91,,30.48,,3.99,3.52,3.28,2.25,-1.827778,5.2,0.762,-1.583333,75.933263
US_MN_27015,2021-02-24,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,7,0,2407,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,1,-6,-14,4,,6.67,8.28,5.29,5.29,4.14,4.83,,6.21,11.5,3.45,3.45,,4.6,6.9,13.8,3.22,4.37,3.91,3.22,34.72,,4.37,6.21,,0.25,-2.427778,2.411111,0.0,-1.905556,85.509839
US_MN_27015,2021-02-25,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,8,0,2415,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-5,-10,-13,4,4.79,4.55,7.18,7.66,4.31,5.26,4.07,,8.37,9.09,,6.22,4.55,3.83,4.79,15.31,,3.35,4.55,3.83,31.34,3.35,4.07,4.31,3.35,-1.016667,-4.411111,2.477778,0.0,-3.755556,81.808396
US_MN_27015,2021-02-26,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,11,0,2426,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,1,-5,-16,8,,6.27,8.27,6.27,5.01,6.02,5.01,5.01,4.01,7.52,,4.76,3.76,3.51,7.27,15.04,4.51,5.01,4.01,4.76,31.34,,4.76,5.77,4.76,0.394444,-1.755556,4.327778,0.0,-3.077778,77.732407
US_MN_27015,2021-02-27,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,9,0,2435,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-5,,-8,,5.71,5.11,6.91,4.5,6.91,4.8,5.41,,6.0,8.41,,4.8,4.8,,5.41,14.11,9.91,,,,30.93,4.2,,7.21,5.41,1.677778,-2.238889,6.394444,0.0,-1.277778,80.982958
US_MN_27015,2021-02-28,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,3,0,2438,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-2,,-18,,,7.04,8.39,6.23,4.6,5.96,4.88,6.5,6.23,10.02,4.06,,,,7.31,15.16,,,3.79,,31.14,,5.42,4.06,4.88,-1.816667,-7.683333,3.211111,1.5748,-3.877778,85.862124
US_MN_27015,2021-03-01,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,8,0,2446,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-1,-7,-12,4,5.1,3.71,6.26,8.35,3.25,4.17,8.58,3.48,6.26,10.43,,4.64,,6.96,,17.16,4.87,6.49,5.8,6.03,26.2,,6.03,5.1,6.26,-7.122222,-9.944444,-3.805556,0.47625,-10.544444,76.633636
US_MN_27015,2021-03-02,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,4,0,2450,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,3,-2,-14,5,4.23,4.94,6.82,8.23,6.35,6.82,4.7,5.64,4.23,7.99,,7.05,,3.29,3.53,17.4,7.05,3.76,3.29,4.94,34.09,,6.58,,3.53,-0.944444,-7.966667,8.716667,0.3556,-4.872222,74.768633
US_MN_27015,2021-03-03,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,5,0,2455,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,8,-1,-13,4,6.54,7.24,5.6,7.94,,4.44,3.73,,5.6,9.34,,3.73,,3.27,6.54,16.81,3.27,4.67,,5.14,31.28,,3.5,5.37,5.37,3.316667,-1.733333,9.516667,0.0254,0.305556,80.739783
US_MN_27015,2021-03-04,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,6,0,2461,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-2,-5,-12,4,3.55,4.74,5.68,7.58,4.5,5.21,4.26,4.26,5.21,6.63,,5.68,4.74,,4.97,16.58,4.97,6.16,,3.79,33.4,,4.26,,,3.194444,-0.2,8.172222,0.0,-0.6,76.443344
US_MN_27015,2021-03-05,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,11,0,2472,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,5,-4,-20,7,,9.7,6.29,6.03,4.19,,7.08,3.93,4.98,,,,3.67,,7.08,14.15,5.5,4.72,,,27.52,,4.19,,,2.246914,-1.969136,8.154321,0.0,-1.314815,77.371175
US_MN_27015,2021-03-06,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,10,0,2482,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,2,,-11,,5.21,6.12,10.41,7.96,,,6.12,,6.74,6.74,,,,,4.9,16.23,4.29,,5.51,5.82,25.72,,,5.51,4.29,3.45679,-1.530864,9.246914,0.0,-0.709877,74.353848
US_MN_27015,2021-03-07,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,9,0,2491,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,26,,-10,,4.32,8.34,6.62,4.6,7.19,,5.46,,,6.62,,5.18,4.32,,,20.71,6.62,,6.04,,31.93,,4.6,4.32,,6.746914,1.623457,16.648148,0.0,1.728395,70.467029
US_MN_27015,2021-03-08,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,4,0,2495,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,7,-3,-15,3,5.65,3.53,8.01,6.83,5.42,4.95,4.71,4.71,8.24,8.24,5.42,4.24,3.77,,4.95,21.43,4.95,6.36,4.71,6.36,30.15,4.47,6.12,5.42,4.24,7.141975,-0.567901,14.006173,0.0,1.598765,68.056556
US_MN_27015,2021-03-09,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,3,0,2498,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,11,1,-13,5,5.2,5.67,7.32,9.21,5.9,,5.2,,4.96,9.21,,4.96,,,6.61,16.06,4.25,5.67,,9.21,32.82,3.31,4.25,4.01,,10.691358,6.524691,17.91358,0.0,4.283951,64.651603
US_MN_27015,2021-03-10,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,11,0,2509,37,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,1,-7,-14,6,4.45,6.22,7.78,6.45,6.89,3.33,8.0,5.56,8.22,11.56,5.56,3.78,3.56,,6.45,24.45,8.22,5.33,,3.78,30.68,4.22,5.56,5.33,3.33,6.044444,2.838889,14.088889,3.048,4.222222,88.211663
US_MN_27015,2021-03-11,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,3,1,2512,38,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-2,-8,-11,5,6.82,7.27,6.37,7.27,6.14,5.46,6.82,3.18,6.14,7.05,5.0,,,3.18,3.18,18.19,5.23,3.87,,,29.78,3.41,,3.41,,2.144444,-0.783333,7.288889,3.175,-1.322222,78.02506
US_MN_27015,2021-03-12,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,11,1,2523,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,6,-4,-16,6,,5.49,7.48,7.98,4.99,6.74,7.23,4.24,5.49,5.49,5.99,4.24,,4.49,9.48,16.71,5.99,4.99,,3.99,24.7,3.74,4.24,3.74,,1.127778,-3.816667,7.0,0.8636,-3.038889,73.830333
US_MN_27015,2021-03-13,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,12,0,2535,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,3,,-7,,,8.41,8.11,7.81,5.41,5.71,4.21,,6.01,7.81,4.21,,,,5.41,14.12,5.11,8.11,,6.01,31.84,4.21,4.81,5.41,5.11,4.694444,-0.844444,13.344444,0.0,-1.505556,64.489572
US_MN_27015,2021-03-14,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,7,0,2542,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,29,,-14,,,7.81,8.89,7.28,,5.39,7.81,5.66,6.74,3.77,4.31,,4.31,,4.85,17.78,3.77,3.77,3.77,,29.37,,6.2,6.47,,4.883333,1.755556,10.694444,0.0,-2.255556,60.316769
US_MN_27015,2021-03-15,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,16,0,2558,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-37,-34,-36,17,4.05,4.52,9.04,5.71,,7.38,9.52,5.0,5.71,8.33,4.05,3.57,4.29,,6.43,15.95,5.47,3.81,,4.76,35.23,,4.76,,,0.511111,-1.944444,4.961111,1.5748,-3.488889,74.64674
US_MN_27015,2021-03-16,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,12,0,2570,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,2,6,-14,7,3.57,6.7,8.48,7.59,,5.36,6.7,4.46,5.8,5.8,3.57,8.04,4.69,6.03,5.13,15.62,7.14,6.47,5.13,7.59,28.35,,5.58,5.36,,-1.166667,-1.972222,0.527778,2.413,-2.033333,93.856399
US_MN_27015,2021-03-17,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,7,0,2577,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,14,4,-12,5,3.77,6.66,5.11,6.44,3.77,7.33,7.55,7.77,9.33,6.44,,3.55,5.77,4.44,6.66,15.77,4.0,6.66,5.11,4.0,31.31,,4.22,3.55,4.0,0.011111,-0.962963,2.117284,1.354667,-0.866667,93.858179
US_MN_27015,2021-03-18,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,19,0,2596,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,5,-4,-12,6,3.2,5.03,8.46,6.4,6.4,6.17,4.12,,4.12,9.6,,3.43,,,3.89,17.84,3.89,,3.2,3.89,32.7,,,4.8,,1.422222,-2.266667,6.877778,1.1176,-2.488889,75.355989
US_MN_27015,2021-03-19,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,30,0,2626,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,13,5,-17,6,4.01,5.01,7.76,5.76,,5.26,5.51,4.01,4.76,8.77,7.26,3.76,,,5.26,16.78,3.76,4.01,4.26,3.76,28.05,5.51,,,,2.233333,-3.705556,8.905556,0.0,-3.511111,65.973845
US_MN_27015,2021-03-20,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,7,0,2633,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,3,,-9,,4.16,4.75,9.5,5.05,,5.05,7.42,5.64,,9.8,,,,4.45,,20.79,,5.34,,6.24,29.99,,7.72,5.05,,5.6,1.122222,14.622222,0.0,-1.627778,59.985194
US_MN_27015,2021-03-21,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,7,0,2640,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,31,,-13,,4.41,7.72,6.62,8.28,3.86,4.14,6.9,4.69,,6.62,,,,4.41,,16.0,4.97,,,6.07,32.0,,,4.97,,9.644444,5.172222,15.75,0.0,1.372222,56.559093
US_MN_27015,2021-03-22,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,3,0,2643,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,11,-7,-11,4,3.88,4.79,7.76,9.13,,7.31,7.76,3.2,6.85,8.68,3.65,5.02,4.34,,5.02,20.32,5.25,4.57,,7.76,32.42,,4.11,5.48,3.88,6.344444,0.022222,13.194444,0.0,1.772222,72.623786
US_MN_27015,2021-03-23,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,10,0,2653,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,6,1,-12,8,8.49,4.47,8.49,4.69,3.35,6.26,7.6,,4.69,8.27,4.25,4.69,5.14,4.69,4.69,20.33,4.92,5.59,3.8,4.47,31.06,,5.59,6.7,,6.944444,5.394444,9.911111,2.431143,4.577778,85.076841
US_MN_27015,2021-03-24,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,6,0,2659,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,9,-11,-13,4,,6.73,6.96,9.2,4.49,4.71,6.73,,6.06,8.75,5.16,,4.71,,6.96,18.63,4.04,5.39,,5.39,29.63,3.81,3.59,3.14,3.37,4.1,2.011111,7.511111,10.795,3.294444,94.526997
US_MN_27015,2021-03-25,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,21,0,2680,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,9,-6,-11,5,4.04,4.76,6.66,9.51,4.04,,7.13,4.99,7.13,10.46,,5.47,,4.76,5.23,15.7,,4.52,,3.81,27.59,,4.99,6.18,3.33,4.011111,-1.688889,10.533333,2.159,0.4,77.417161
US_MN_27015,2021-03-26,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,18,0,2698,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,13,-1,-17,7,5.17,6.2,10.85,9.82,,4.39,8.79,3.88,6.2,6.98,5.17,5.94,3.88,,5.94,23.78,,4.13,5.69,,33.08,,5.17,6.72,,4.233333,-1.916667,10.777778,0.47625,0.483333,76.772691
US_MN_27015,2021-03-27,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,14,0,2712,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-1,-7,-2,,,8.21,9.91,8.21,3.97,,9.35,,7.93,5.1,5.1,,,,5.67,14.73,5.95,4.82,,4.25,27.19,4.53,8.21,,,5.388889,3.116667,9.355556,0.211667,3.305556,86.544907
US_MN_27015,2021-03-28,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,8,0,2720,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,37,,-4,,4.22,3.94,8.44,12.09,,6.47,9.56,4.78,6.19,5.91,4.22,6.47,,4.22,4.5,15.47,,6.19,,,30.93,,7.31,,,2.822222,-1.911111,8.522222,2.612571,-3.427778,63.666554
US_MN_27015,2021-03-29,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,15,0,2735,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,14,2,-12,4,,6.35,10.59,8.94,3.29,5.65,8.47,4.47,6.59,8.7,3.76,3.29,,4.71,6.35,20.0,,4.47,,,32.93,4.0,5.17,5.65,3.29,10.622222,3.288889,23.538889,0.0,1.055556,51.74399
US_MN_27015,2021-03-30,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,14,0,2749,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,13,-2,-12,6,,7.15,9.0,9.23,4.38,6.46,8.07,4.38,6.23,9.46,4.84,4.38,3.23,3.23,,18.69,6.46,3.69,,6.23,33.68,,,5.08,,5.205556,-0.65,19.172222,0.0,-7.055556,41.000898
US_MN_27015,2021-03-31,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,12,0,2761,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,15,2,-13,4,3.5,5.36,8.39,10.49,,4.43,8.86,,6.76,10.03,,4.2,,4.43,3.96,14.69,5.13,4.43,3.96,3.5,34.51,,,4.9,,-2.377778,-5.633333,1.738889,0.0,-10.205556,55.09646
US_MN_27015,2021-04-01,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,15,0,2776,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,15,6,-18,3,,6.14,7.74,7.21,5.07,6.41,9.08,,,6.67,4.27,4.0,,5.34,3.74,11.21,,5.61,,3.74,26.69,,4.0,6.14,,-1.727778,-9.538889,9.005556,0.0,-11.216667,48.560782
US_MN_27015,2021-04-02,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,18,0,2794,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,15,16,-30,9,4.08,6.99,9.61,10.48,,4.95,8.15,,4.08,5.82,6.11,4.37,5.53,,4.66,16.89,,,,4.37,28.82,,,4.95,,7.022222,0.755556,19.511111,0.0,-7.772222,34.199977
US_MN_27015,2021-04-03,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,17,0,2811,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,2,,-12,,5.16,5.16,7.09,9.02,,,8.7,,6.12,,7.09,,5.16,,8.38,13.53,8.38,4.83,,6.45,31.9,,,4.51,,12.777778,2.5,21.394444,0.0,-3.055556,33.38285
US_MN_27015,2021-04-04,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,2811,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-5,,-19,,7.22,5.25,10.82,,,4.59,9.51,4.59,6.23,4.92,,6.56,4.59,,7.54,12.46,,,5.25,4.59,34.77,,5.58,6.89,,14.35,5.511111,25.261111,0.0,-3.888889,28.688572
US_MN_27015,2021-04-05,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,5,0,2816,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,20,2,-24,2,7.43,4.78,9.29,3.72,5.84,6.11,6.9,4.51,6.11,7.43,5.31,,6.11,4.51,4.51,16.46,6.64,6.37,,5.31,33.98,,4.51,5.04,,18.814815,9.074074,29.845679,0.0,2.58642,34.198569
US_MN_27015,2021-04-06,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,15,0,2831,39,,,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,12,-6,-15,4,4.67,5.61,8.41,9.11,,5.61,7.71,5.84,6.31,7.71,7.47,3.5,3.74,,4.21,16.82,3.5,,,,31.3,,3.27,,,16.377778,7.805556,26.933333,0.9144,6.577778,52.565883
