location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27041,2021-06-24,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4758,81,12,16631,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,29,34,,,-23,2,2.43,3.42,2.65,9.05,3.09,3.98,,3.31,2.1,2.43,1.77,4.08,2.21,1.55,1.77,2.1,5.19,2.98,,2.21,1.66,1.55,1.88,,,5.63,10.93,3.87,1.99,5.96,1.99,2.21,1.88,3.09,25.95,2.32,5.52,4.2,1.55,2.98,,2.65,24.616667,19.077778,30.05,0.0,13.505556,50.387623
US_MN_27041,2021-06-25,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,1,0,4759,81,42,16673,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,24,31,,,-24,2,3.46,3.58,2.23,8.05,5.03,2.91,,3.02,,,,3.58,2.57,,2.01,2.79,4.25,2.12,,2.57,1.9,2.91,1.79,2.01,2.23,3.58,12.85,2.12,1.56,6.93,,2.12,,,19.45,2.35,6.93,3.46,1.9,3.58,1.56,3.8,21.838889,13.327778,28.288889,0.0,11.955556,53.731901
US_MN_27041,2021-06-26,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,1,0,4760,81,37,16710,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,19,34,,,-13,,1.93,3.73,2.05,8.43,4.57,3.25,1.69,3.25,2.17,,1.93,3.49,2.05,,2.17,,4.93,3.85,,2.41,,2.17,,,,3.25,10.83,5.18,1.69,6.14,,,2.53,2.05,19.74,2.05,6.26,4.33,2.17,,,,20.977778,17.777778,26.6,0.0,14.583333,67.173374
US_MN_27041,2021-06-27,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,61,16771,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,48,,,,-15,,2.95,3.07,2.12,6.72,3.77,2.48,,4.01,2.24,2.95,,4.48,2.95,2.0,2.12,2.12,4.13,1.89,1.65,3.3,1.89,,1.89,,2.0,3.89,11.79,2.59,,7.31,2.24,2.0,3.54,2.0,26.18,2.71,7.08,5.07,1.77,2.48,,1.77,21.061111,16.111111,28.066667,0.169333,15.75,71.829235
US_MN_27041,2021-06-28,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,10,16781,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,30,36,,,-24,0,2.82,3.34,2.19,10.13,3.55,2.92,,3.55,2.09,,,4.18,2.09,3.03,2.09,,4.59,3.76,2.19,2.4,2.09,1.57,2.09,2.09,,4.07,13.15,3.76,1.77,7.1,1.88,1.67,2.82,2.61,22.55,3.13,6.47,4.49,,1.77,2.61,2.4,19.916667,15.372222,26.088889,0.0,15.661111,76.616644
US_MN_27041,2021-06-29,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,4,16785,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,23,34,,,-25,1,2.69,5.81,2.37,8.4,3.66,2.37,2.26,3.66,2.15,2.48,,3.55,2.26,2.91,2.69,,4.84,2.48,,2.04,1.61,2.26,1.51,1.94,2.04,2.91,14.32,3.34,1.94,8.07,2.8,2.91,2.04,3.23,22.18,1.72,6.24,4.09,2.69,2.69,1.72,1.94,21.222222,15.044444,27.788889,4.233333,15.577778,70.447437
US_MN_27041,2021-06-30,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,238,17023,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,35,43,,,-21,1,2.93,3.36,1.52,7.91,3.58,3.47,2.38,3.03,3.58,2.82,1.52,4.33,2.82,1.95,1.84,,5.2,1.95,,2.93,1.95,1.95,2.06,2.17,2.06,4.33,12.57,5.09,2.06,5.96,1.84,2.38,3.25,4.23,22.65,4.55,7.15,4.01,2.38,1.52,1.95,2.06,21.733333,13.35,29.388889,0.0,13.4,59.546846
US_MN_27041,2021-07-01,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,20,17043,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,47,53,,,-23,2,3.72,3.72,,7.77,4.05,4.92,1.97,2.63,2.63,1.75,1.86,3.94,2.63,2.63,1.86,2.08,3.94,1.97,,2.95,2.3,1.86,2.41,2.73,,3.5,13.02,4.16,1.97,7.33,1.75,2.19,2.52,2.95,22.98,2.63,6.78,3.39,2.3,3.72,1.64,,24.072222,16.716667,30.783333,0.0,15.244444,57.989863
US_MN_27041,2021-07-02,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,27,17070,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,38,63,,,-31,3,2.29,3.7,3.48,8.93,5.12,2.94,1.63,2.5,3.16,2.94,,5.01,2.5,2.94,1.63,2.18,3.38,3.27,,2.5,,1.74,,2.07,2.07,3.7,13.94,4.03,1.52,7.19,1.63,1.96,2.4,2.83,22.11,1.52,6.32,5.01,1.74,2.83,,,23.605556,15.983333,30.638889,0.0,14.566667,57.13762
US_MN_27041,2021-07-03,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,30,17100,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,21,70,,,-20,,1.94,2.51,1.94,8.1,2.62,3.54,2.51,3.42,2.4,1.71,,4.22,2.28,,1.94,,2.85,3.19,,1.6,,2.05,1.6,2.28,1.6,1.82,11.52,4.79,,10.26,2.51,,2.62,2.05,21.32,2.85,7.64,3.31,,1.82,,,24.238889,15.977778,31.9,0.0,13.961111,53.090069
US_MN_27041,2021-07-04,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,21,17121,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,26,,,,-34,,3.41,2.31,2.2,8.47,3.3,2.97,,2.64,1.54,1.65,,3.74,3.19,2.42,1.65,,4.51,5.39,,2.2,2.2,1.87,,2.53,1.54,2.53,12.44,2.75,,8.91,,1.76,,2.2,20.69,1.65,8.14,5.17,1.87,,2.2,2.2,27.366667,21.65,34.572222,0.0,17.166667,54.033482
US_MN_27041,2021-07-05,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,0,17121,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,48,50,,,-68,11,2.8,3.1,3.4,7.69,3.79,3.89,,2.8,2.1,1.5,,6.09,1.5,1.9,1.9,,4.39,3.4,,1.8,3.0,2.2,,2.0,,3.0,14.58,3.89,,10.19,,1.6,1.5,2.6,23.36,2.8,9.39,5.89,2.2,1.9,2.9,2.0,26.433333,18.922222,32.905556,0.0,17.211111,57.499774
US_MN_27041,2021-07-06,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,10,17131,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,46,52,,,-26,6,2.47,4.58,2.56,8.51,5.49,3.84,2.29,3.75,2.01,2.29,1.92,5.77,2.38,2.65,2.56,,5.22,3.39,1.74,3.29,1.46,2.75,,2.01,3.48,3.39,14.19,4.21,2.1,8.79,2.2,2.2,2.29,2.75,21.42,2.38,6.86,3.84,2.65,3.29,1.46,1.37,21.538889,17.9,29.138889,2.54,18.111111,81.124352
US_MN_27041,2021-07-07,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4760,81,6,17137,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,39,40,,,-21,2,2.53,4.15,1.62,7.9,5.17,3.14,1.72,3.75,1.62,2.53,2.13,4.36,2.13,2.13,,,3.65,2.43,1.42,3.24,1.42,2.33,1.42,1.82,1.72,2.23,11.65,4.26,,6.28,2.13,2.33,2.74,2.33,22.49,2.63,6.59,3.95,2.33,2.23,,2.43,17.116667,13.711111,21.622222,2.9464,12.888889,76.277103
US_MN_27041,2021-07-08,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,2,0,4762,81,27,17164,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,38,47,,,-22,2,2.59,4.97,3.0,8.38,4.76,2.28,2.17,4.04,2.69,2.28,,6.52,1.76,1.76,1.45,,4.76,2.59,,2.69,1.76,1.76,2.69,3.0,,2.79,13.04,3.21,1.97,6.73,1.86,2.17,3.52,2.69,24.53,1.97,6.0,5.69,1.97,2.07,1.66,2.17,16.911111,10.972222,23.116667,0.0,9.533333,61.990189
US_MN_27041,2021-07-09,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,1,0,4763,81,22,17186,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,32,40,,,-22,2,2.01,2.54,3.06,8.34,3.91,2.85,,5.39,2.32,2.22,,5.17,2.22,3.38,3.06,,5.07,4.12,1.58,1.9,2.01,1.58,1.48,1.48,1.69,2.85,12.57,2.64,,7.18,2.11,,2.64,1.9,24.29,1.9,6.65,3.38,1.8,3.59,1.58,1.48,18.905556,13.45,24.738889,0.0,11.9,64.147071
US_MN_27041,2021-07-10,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4763,81,41,17227,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,18,39,,,-13,,3.14,3.38,3.38,9.3,3.5,3.26,1.69,3.38,1.93,2.66,1.69,3.14,2.17,2.29,3.02,2.17,4.47,2.42,1.69,4.11,3.14,,,,,2.9,15.82,3.14,,8.81,,2.9,,2.05,20.29,4.35,7.73,3.98,2.17,2.54,,,21.177778,16.594444,26.961111,0.0,15.183333,69.113797
US_MN_27041,2021-07-11,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4763,81,10,17237,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,32,,,,-12,,2.21,3.61,2.91,8.38,4.42,3.49,1.86,2.44,,1.86,1.63,4.31,4.19,2.56,3.03,2.21,5.12,3.26,,3.61,1.75,2.33,2.1,3.03,,2.44,12.34,4.19,1.86,7.33,2.1,,,2.68,23.16,2.56,7.22,4.89,3.84,2.68,1.63,,21.455556,13.511111,29.311111,0.0,13.522222,60.902959
US_MN_27041,2021-07-12,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,1,0,4764,81,8,17245,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,29,35,,,-22,2,3.45,4.39,1.99,7.22,4.81,4.18,1.78,4.6,,3.03,2.2,6.17,2.41,4.81,,2.51,5.23,2.82,,2.82,,2.82,2.51,2.41,1.78,3.03,13.91,5.02,,7.43,1.88,3.35,2.09,2.82,27.3,3.24,4.71,3.56,,3.14,1.78,1.99,21.972222,14.472222,27.95,0.0,14.477778,62.822711
US_MN_27041,2021-07-13,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,2,0,4766,81,2,17247,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,27,37,,,-23,2,2.83,4.19,2.93,9.73,5.23,3.56,1.47,2.62,3.04,2.72,,5.65,2.09,2.72,1.78,1.99,5.55,3.35,,3.14,1.78,,2.3,3.14,,3.35,12.04,4.39,1.88,7.85,,1.99,2.41,1.88,24.07,1.99,6.07,3.45,2.51,2.41,1.47,2.41,22.733333,16.394444,29.711111,0.0,14.405556,59.8866
US_MN_27041,2021-07-14,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,2,0,4768,81,25,17272,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,34,40,,,-20,2,3.04,3.98,1.99,8.79,3.77,5.65,2.2,3.66,1.99,1.57,2.83,6.7,3.45,3.98,1.57,3.24,5.02,3.87,1.68,2.41,2.62,1.88,1.88,2.09,,5.44,12.45,2.3,2.41,5.65,1.88,3.14,3.04,2.72,22.29,2.51,6.59,2.83,,2.51,1.57,1.78,20.794444,14.95,27.805556,0.0,13.972222,65.409701
US_MN_27041,2021-07-15,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4768,81,13,17285,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,31,39,,,-24,2,5.04,4.39,2.36,6.54,4.18,2.57,1.5,5.04,1.71,2.25,2.14,4.29,2.46,3.75,2.04,2.04,4.71,3.11,1.93,2.57,1.61,2.14,2.04,,1.82,3.0,13.5,3.43,1.5,6.96,3.0,3.21,2.68,,24.11,3.0,4.82,3.32,2.25,2.36,1.61,,20.288889,12.272222,28.127778,0.0,13.611111,65.784213
US_MN_27041,2021-07-16,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4768,81,8,17293,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,24,42,,,-22,1,2.43,4.19,2.87,6.4,3.09,2.1,2.32,2.21,2.54,,,4.63,1.99,2.87,2.54,1.66,3.97,2.1,,2.87,,2.32,1.54,1.99,1.66,2.54,11.03,3.53,,5.85,,2.21,2.21,2.65,22.06,2.21,6.4,2.21,1.54,2.21,2.43,1.99,21.772222,13.861111,28.438889,0.0,13.15,58.522404
US_MN_27041,2021-07-17,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4768,81,25,17318,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,16,46,,,-14,,,3.1,3.23,9.31,3.35,2.73,,3.23,2.36,2.23,,6.45,1.74,,2.23,1.74,,2.23,,1.99,1.74,1.99,2.23,1.74,,2.85,12.29,1.99,,7.2,2.11,2.73,,2.98,18.74,3.1,6.95,4.47,,2.23,,,21.894444,13.2,29.727778,0.0,13.244444,58.215187
US_MN_27041,2021-07-18,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4768,81,34,17352,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,35,,,,-17,,1.98,4.07,1.86,9.06,3.14,3.02,,2.32,2.67,3.49,,5.81,1.74,2.09,3.14,1.86,5.11,2.21,1.98,2.56,,2.56,2.21,,,3.14,10.8,2.67,1.86,6.16,,1.74,1.63,2.32,22.07,3.6,6.86,3.83,2.56,,,,22.8,14.527778,30.527778,0.0,14.544444,59.997992
US_MN_27041,2021-07-19,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4768,81,2,17354,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,34,46,,,-21,3,3.68,4.91,2.66,9.1,4.6,3.68,1.84,3.38,2.66,3.38,1.74,4.81,,2.25,2.86,3.38,3.78,3.48,1.43,3.78,2.46,2.46,,2.97,1.64,3.99,11.46,4.4,,6.65,1.84,,2.35,3.48,24.65,2.35,6.55,4.71,1.74,,2.46,1.74,23.427778,16.411111,30.383333,0.0,16.561111,65.669406
US_MN_27041,2021-07-20,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,1,0,4769,81,0,17354,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,26,40,,,-21,3,3.34,3.86,2.61,8.55,3.75,3.54,1.77,4.9,2.92,1.67,2.08,5.21,2.5,2.71,1.88,1.56,3.02,2.71,1.56,3.13,3.23,2.08,2.61,2.61,,5.11,14.7,3.23,1.67,6.36,2.29,2.29,2.71,3.34,25.96,4.17,5.0,3.96,2.61,2.29,,1.77,23.088889,16.372222,30.35,0.0,18.266667,74.450249
US_MN_27041,2021-07-21,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,2,0,4771,81,10,17364,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,32,42,,,-20,3,2.0,4.0,3.16,7.27,3.48,3.16,2.21,4.32,2.11,3.06,,6.01,1.9,4.32,1.48,2.95,4.32,2.21,,2.95,2.0,2.53,2.63,2.85,,4.21,11.49,4.21,,6.64,3.16,1.79,3.58,4.32,25.71,2.11,5.16,3.9,,2.21,,1.58,23.311111,18.877778,28.838889,0.0,18.038889,72.417399
US_MN_27041,2021-07-22,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,1,0,4772,81,10,17374,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,31,41,,,-21,3,2.1,3.77,2.2,8.39,4.19,3.67,2.52,1.99,2.2,2.62,2.73,3.35,,2.2,2.41,2.41,3.98,1.89,1.78,2.62,1.68,1.78,2.41,2.94,1.68,3.67,11.53,4.09,1.78,3.46,1.68,2.1,1.57,3.35,22.86,2.94,5.14,2.83,3.35,1.89,,2.52,24.907407,21.333333,31.067901,0.381,19.166667,70.759618
US_MN_27041,2021-07-23,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,5,0,4777,81,22,17396,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,22,43,,,-20,3,2.72,2.51,2.72,8.38,2.72,3.67,1.68,2.93,,2.62,1.78,5.55,1.68,2.62,1.99,2.09,3.04,2.2,,2.83,2.83,1.78,,3.77,,4.5,13.82,3.56,2.3,4.08,1.57,1.78,1.99,,21.78,2.83,4.5,4.61,1.99,2.09,,,26.685185,21.530864,32.641975,0.282222,20.790123,70.186112
US_MN_27041,2021-07-24,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4777,81,7,17403,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,13,41,,,-11,,2.49,2.49,2.14,7.0,2.38,2.02,,2.61,2.26,,1.78,3.8,3.09,2.85,2.26,1.78,4.27,2.26,,,1.9,2.61,2.26,3.56,2.85,2.73,10.8,2.61,,5.11,2.61,1.66,1.66,2.26,18.4,2.73,5.11,4.16,2.61,2.61,,,25.604938,18.320988,31.012346,12.192,17.635802,61.557595
US_MN_27041,2021-07-25,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,4777,81,10,17413,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,35,,,,-13,,1.71,3.53,2.96,8.2,4.33,2.96,1.71,3.3,1.94,2.28,2.51,3.76,2.05,2.51,,1.71,2.62,3.19,1.59,2.51,,2.28,2.28,1.82,2.05,2.51,11.05,2.51,,7.06,1.59,2.28,,1.94,19.36,3.87,6.38,4.1,2.16,2.16,1.94,2.05,23.067901,13.777778,31.567901,1.213556,12.876543,52.851133
US_MN_27041,2021-07-26,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,7,0,4784,81,0,17413,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,31,43,,,-22,2,4.19,3.37,2.66,9.71,5.73,3.37,1.84,3.07,2.56,2.25,1.84,4.7,2.15,2.86,2.25,2.04,5.42,2.76,,3.27,1.53,,1.94,,,2.76,12.27,3.88,1.64,7.46,2.04,2.15,2.45,2.96,21.27,2.86,7.67,3.07,2.35,2.15,1.53,1.94,24.753086,18.179012,31.580247,0.0,17.037037,62.282918
US_MN_27041,2021-07-27,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,8,0,4792,81,0,17413,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,28,41,,,-22,3,2.57,4.32,1.85,8.85,5.45,4.12,1.96,2.98,2.47,1.54,,5.97,1.96,3.09,2.06,2.57,4.63,3.91,,3.09,1.75,1.65,1.65,2.16,,4.83,15.33,5.55,2.47,7.1,1.85,1.85,1.65,2.26,21.71,2.57,7.72,4.63,2.67,1.65,1.54,3.19,26.524691,20.635802,32.419753,0.0,21.518519,74.05058
US_MN_27041,2021-07-28,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,3,0,4795,81,9,17422,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,34,36,,,-20,4,2.58,3.41,2.48,10.65,4.65,3.83,2.17,3.52,1.76,1.86,1.86,5.48,1.65,2.69,1.55,1.76,4.86,2.9,,2.38,2.9,2.48,1.86,2.79,,4.65,14.58,3.62,,6.72,3.0,1.45,1.65,1.86,23.05,2.58,7.55,4.34,1.76,2.79,1.55,1.55,26.425926,20.888889,32.919753,8.89,21.938272,76.436624
US_MN_27041,2021-07-29,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,8,0,4803,81,26,17448,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,27,28,,,-21,4,3.36,3.36,2.95,8.46,4.79,3.77,1.73,3.36,2.75,1.83,2.85,4.58,2.95,3.57,,3.57,4.58,2.75,,2.34,2.04,2.14,2.34,2.24,1.43,3.26,14.06,3.67,,5.09,1.53,2.65,2.75,3.26,21.09,2.55,6.01,3.97,2.24,1.83,1.83,2.04,23.141975,17.209877,29.598765,0.0,16.006173,64.418834
US_MN_27041,2021-07-30,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,5,0,4808,81,16,17464,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,24,36,,,-18,4,2.63,2.84,1.79,8.95,4.53,2.63,2.42,4.11,,1.9,,4.95,1.9,3.16,1.58,2.32,4.21,1.69,,3.06,,2.0,2.11,,1.58,2.53,14.01,3.16,2.11,6.42,2.0,,,3.58,21.17,2.42,5.9,3.37,1.69,3.58,,2.42,20.17284,15.45679,24.95679,0.0,14.524691,70.163963
