location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06009,2021-02-14,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,3,0,1863,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,36,,,-5,,3.33,9.12,5.26,12.8,6.31,6.31,2.45,5.61,4.91,4.91,5.61,3.68,3.15,4.03,3.15,7.71,4.56,2.63,4.21,3.15,3.86,4.73,,6.66,13.15,4.91,2.63,5.61,,2.45,,5.79,32.43,3.51,7.54,6.14,2.63,4.38,3.15,2.45,7.425926,3.228395,13.475309,1.072444,2.631944,66.223276
US_CA_06009,2021-02-15,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,3,0,1866,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,0,1,,-45,13,5.62,7.83,5.96,9.02,9.87,8.0,3.06,9.19,3.57,3.75,4.94,3.92,4.94,3.57,5.62,9.19,4.94,4.42,4.42,4.25,3.92,5.62,2.38,7.83,19.23,5.96,3.92,6.3,4.94,3.92,5.62,4.77,40.17,3.75,6.47,8.0,3.75,3.92,3.75,4.25,8.796296,5.240741,11.771605,0.09525,7.229167,84.616399
US_CA_06009,2021-02-16,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,5,0,1871,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-9,11,,-15,6,5.36,7.68,4.65,10.01,8.04,6.79,5.54,5.72,3.04,,7.86,,5.36,2.68,6.97,13.76,3.22,6.08,,4.47,3.75,5.54,3.57,7.86,18.05,4.65,4.47,8.58,,4.83,3.93,6.61,39.14,4.65,4.11,5.72,5.0,,,4.83,8.419753,3.814815,12.95679,0.762,6.638889,82.446144
US_CA_06009,2021-02-17,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,1,0,1872,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-5,7,,-17,7,4.68,8.99,4.86,10.25,7.01,7.19,4.86,6.47,4.5,3.42,5.21,4.32,5.93,3.42,5.04,9.35,3.78,5.58,3.42,4.32,5.39,4.5,,9.89,19.42,3.96,3.24,4.14,3.06,3.42,4.32,6.47,42.62,3.96,5.21,5.75,3.42,4.86,3.78,3.78,7.753086,2.141975,14.067901,0.0,0.895833,58.004664
US_CA_06009,2021-02-18,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,4,0,1876,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-4,6,,-20,8,5.82,7.09,6.18,13.46,8.37,7.28,3.27,7.82,3.09,4.55,8.0,2.73,2.55,3.46,8.55,9.46,4.55,5.46,3.46,4.73,6.37,4.18,2.91,7.64,18.55,6.18,5.46,8.91,4.37,,4.37,4.37,42.02,3.09,6.91,4.73,4.37,4.55,3.09,4.18,7.537037,0.358025,14.481481,0.0,-1.986111,48.862401
US_CA_06009,2021-02-19,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,-3,0,1873,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-11,4,,-13,9,,7.0,4.49,9.33,7.36,7.54,2.51,6.1,3.41,4.49,7.36,4.31,4.13,,5.56,10.05,,4.49,3.41,5.92,3.95,5.2,5.38,6.28,19.2,4.13,2.69,8.43,2.87,2.69,4.49,5.2,40.91,4.49,5.74,5.2,4.67,5.02,2.51,3.59,9.716049,4.259259,14.32716,0.036286,4.9375,69.07231
US_CA_06009,2021-02-20,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,-17,0,1856,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-7,12,5,-5,,6.05,8.51,4.92,12.11,6.43,2.65,3.22,4.54,3.22,3.22,4.54,4.16,3.59,3.03,3.22,10.59,3.97,3.97,2.65,5.67,7.57,3.78,3.03,6.62,16.46,6.81,,5.67,3.03,3.4,3.78,4.92,36.32,3.59,5.49,6.81,3.59,6.24,3.97,3.03,8.006944,3.881944,12.965278,0.435429,5.206349,75.836291
US_CA_06009,2021-02-21,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,2,0,1858,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,10,,,-6,,6.64,7.03,5.08,14.46,7.03,7.42,3.91,5.86,,,7.03,5.47,3.52,4.69,5.08,9.38,4.1,3.32,,5.47,6.25,4.49,,7.23,20.32,6.05,4.1,8.6,4.1,5.27,3.71,4.3,38.29,4.49,9.38,5.67,3.71,4.69,3.12,,8.04321,2.753086,14.351852,0.536222,1.666667,60.547829
US_CA_06009,2021-02-22,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,2,0,1860,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-6,-2,,-16,7,5.1,8.5,3.4,10.2,7.55,5.67,4.34,7.18,3.78,3.97,7.93,3.02,5.1,3.21,5.48,11.33,6.04,5.86,2.83,3.97,3.4,3.59,,7.93,17.57,3.78,3.02,8.12,3.21,2.83,3.59,5.1,39.29,4.16,5.1,6.42,5.67,4.53,,3.59,9.660494,2.475309,18.660494,0.0,2.770833,60.197656
US_CA_06009,2021-02-23,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,2,0,1862,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-10,3,,-16,6,3.63,10.12,5.72,9.35,9.73,5.92,2.86,6.11,3.44,7.44,4.58,4.96,3.44,2.67,6.11,9.73,4.2,4.39,3.82,4.2,4.01,5.34,3.82,7.25,20.99,4.96,3.44,7.06,2.86,4.01,4.01,4.2,39.12,5.54,7.44,4.96,5.92,8.21,3.05,3.05,12.419753,4.604938,21.290123,0.0,2.666667,50.67623
US_CA_06009,2021-02-24,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,1,0,1863,25,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-9,1,,-18,8,6.33,9.59,4.8,11.89,8.06,5.56,3.07,6.71,3.45,5.37,5.75,4.99,4.03,3.65,4.6,8.63,3.45,4.99,,4.6,4.41,2.69,5.56,9.4,18.99,7.1,5.56,6.71,5.18,3.84,3.26,4.41,41.06,,5.56,5.37,5.18,3.65,,,11.771605,3.851852,20.506173,0.0,-2.680556,36.069534
US_CA_06009,2021-02-25,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,1,22,1864,47,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-6,-1,,-19,7,4.88,4.5,,9.57,10.32,5.06,3.75,6.57,3.75,4.88,5.44,3.56,2.63,2.81,4.5,10.88,3.94,7.32,3.19,3.56,4.13,4.31,,9.75,16.69,7.32,2.81,7.69,3.75,2.81,3.75,3.75,37.89,3.56,6.94,5.81,5.25,4.31,3.75,,10.364198,3.179012,16.987654,0.0,-8.076389,25.594495
US_CA_06009,2021-02-26,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,4,0,1868,47,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-9,2,,-13,7,3.39,6.03,5.47,8.67,8.48,5.28,3.58,7.35,,3.02,5.65,3.39,,,3.02,10.74,4.15,3.39,3.2,3.77,3.2,3.2,,6.79,16.02,5.28,3.2,5.47,2.83,4.71,2.64,5.65,34.87,4.33,5.47,4.33,4.52,3.02,,2.64,8.777778,1.549383,16.574074,0.0,-1.493056,47.448799
US_CA_06009,2021-02-27,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,5,0,1873,47,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-10,16,3,-7,,4.78,6.89,4.98,12.25,8.8,5.17,,5.74,3.83,,6.89,3.06,3.44,2.68,5.93,10.53,4.59,4.98,2.68,,4.78,3.44,5.55,6.89,16.84,5.93,3.44,6.7,3.44,3.06,4.4,5.55,37.12,4.02,5.17,,4.78,3.44,3.06,,9.074074,1.41358,15.962963,0.0,-1.520833,44.336304
US_CA_06009,2021-02-28,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,2,0,1875,47,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,12,,,-5,,5.96,8.07,5.38,9.99,5.38,5.77,,8.27,2.69,3.46,3.46,4.23,3.08,3.46,2.88,9.61,2.69,5.57,,7.69,4.8,4.23,3.84,9.03,15.76,3.65,3.08,5.77,4.23,2.69,4.42,6.34,40.17,5.57,6.34,6.15,6.15,3.84,3.46,3.65,9.290123,2.185185,16.419753,0.0,-3.645833,37.894206
US_CA_06009,2021-03-01,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,6,0,1881,47,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-6,-1,,-16,5,3.65,9.84,,13.12,6.93,5.83,4.74,7.29,3.46,4.74,6.56,4.74,2.55,2.73,5.29,12.21,5.65,4.56,,4.01,2.55,4.74,4.01,7.84,18.04,4.56,2.92,4.01,6.01,2.55,5.47,6.74,42.65,5.1,5.83,6.93,7.11,5.1,,4.19,10.444444,2.253086,18.691358,0.0,-0.965278,42.79012
US_CA_06009,2021-03-02,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,4,0,1885,47,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-7,1,,-15,5,6.2,7.7,5.45,14.09,8.08,5.45,4.89,8.83,3.01,3.57,5.07,,,2.82,5.64,12.59,3.76,4.32,3.38,4.7,3.76,4.13,2.63,6.58,18.6,4.7,5.26,6.58,5.26,4.13,3.19,5.45,43.97,3.76,7.52,10.34,4.32,,5.64,,10.895062,3.41358,19.679012,0.0,-2.506944,38.201969
US_CA_06009,2021-03-03,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,5,0,1890,47,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-5,9,,-17,6,5.66,7.55,5.29,11.89,7.55,7.55,3.59,5.29,6.23,3.77,7.36,6.61,3.59,4.72,5.29,11.51,3.77,,2.64,,2.83,5.66,,8.68,20.38,7.17,4.91,6.04,,,6.61,5.85,41.52,3.21,6.98,4.91,5.47,5.29,,3.4,10.876543,4.864198,18.388889,0.0,-0.409722,44.227885
US_CA_06009,2021-03-04,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,3,2,1893,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-5,6,,-20,6,5.99,7.15,5.03,8.7,13.14,6.38,5.22,7.93,4.45,,8.31,4.25,3.87,5.41,5.8,13.34,2.9,5.22,,4.83,3.87,4.06,,8.12,21.65,6.77,6.96,7.54,4.45,4.64,,7.35,42.33,3.87,6.96,5.61,7.35,4.83,,4.45,9.253086,2.746914,17.37037,0.0,2.618056,60.148213
US_CA_06009,2021-03-05,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,3,0,1896,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-7,3,,-13,7,,6.65,3.23,13.68,10.45,8.93,3.04,5.32,,4.18,6.27,2.66,2.66,4.18,4.37,12.54,3.23,3.8,,3.42,4.37,3.04,3.42,8.55,16.15,4.94,3.8,5.89,3.99,3.23,3.42,3.99,36.28,3.61,8.17,4.75,5.7,4.75,,5.13,10.932099,3.858025,18.771605,0.0,2.861111,55.386732
US_CA_06009,2021-03-06,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,6,0,1902,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-8,11,-4,-6,,4.73,8.7,4.73,15.13,10.21,3.78,,6.81,3.03,,,6.24,2.65,5.11,3.97,8.89,4.35,3.22,,5.11,4.35,5.3,3.4,8.89,17.02,4.54,,9.27,3.4,2.65,4.35,7.19,36.7,2.65,6.24,6.81,3.22,3.4,,2.65,10.154321,3.987654,17.814815,0.60325,5.236111,67.303371
US_CA_06009,2021-03-07,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,2,0,1904,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,8,,,-5,,5.05,10.09,4.85,5.05,7.96,7.38,,6.99,2.91,3.69,6.02,2.72,3.1,3.1,6.21,6.79,,6.41,2.91,3.69,6.79,4.08,3.1,6.6,17.86,7.57,,6.99,2.91,3.88,6.41,4.46,40.76,5.63,7.96,6.99,3.88,5.05,4.85,3.1,8.839506,2.549383,15.641975,0.0,2.909722,63.454831
US_CA_06009,2021-03-08,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,2,0,1906,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-4,4,,-19,7,6.28,5.17,6.83,10.89,12.19,5.54,4.06,5.72,4.99,3.69,6.46,2.77,2.58,2.58,5.91,13.11,3.69,3.88,,2.95,4.43,3.32,,5.72,17.54,8.31,6.65,7.75,2.58,3.51,3.88,6.09,44.32,4.06,7.02,7.02,4.99,5.72,,3.14,8.524691,3.209877,15.277778,0.0,2.041667,59.727978
US_CA_06009,2021-03-09,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,3,0,1909,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-11,4,,-15,6,4.91,7.94,4.72,12.28,8.13,6.05,,4.54,3.02,4.16,5.29,2.83,,3.21,5.1,9.45,3.59,6.05,3.21,3.21,4.91,3.59,3.21,6.24,16.44,4.54,4.54,6.62,3.02,4.72,4.16,5.29,37.8,5.86,4.91,7.18,4.91,4.54,,3.59,6.91358,2.308642,12.080247,0.0,1.861111,64.75305
US_CA_06009,2021-03-10,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,4,0,1913,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-12,-3,,-23,11,4.97,6.07,4.78,11.22,11.22,8.28,4.6,6.99,,4.41,6.44,4.05,2.76,3.5,6.44,9.01,5.7,3.5,3.86,4.6,4.97,2.58,3.13,8.64,15.82,3.5,4.6,5.89,3.86,3.86,4.23,5.52,40.47,2.76,6.99,4.05,4.6,6.25,3.31,,5.623457,2.432099,10.975309,3.302,4.097222,82.486418
US_CA_06009,2021-03-11,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,1,1913,50,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-8,5,,-18,8,4.67,6.35,5.6,9.9,8.96,7.28,4.11,4.11,6.35,2.62,6.91,3.92,2.8,2.8,4.67,8.78,3.36,5.42,4.67,3.73,2.8,4.11,3.55,8.22,19.24,4.48,2.62,4.48,,3.36,3.17,4.67,38.66,3.17,3.92,5.04,3.92,,3.17,3.17,4.290123,0.722222,10.438272,4.572,2.673611,81.676846
US_CA_06009,2021-03-12,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,2,0,1915,50,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-9,8,,-12,7,6.3,8.52,5.56,9.45,7.23,5.75,3.34,5.75,4.08,4.82,6.49,2.78,4.08,,4.82,11.12,4.82,3.71,3.15,5.37,5.0,4.82,3.52,8.15,19.27,3.34,,5.75,2.96,3.15,4.26,7.6,36.51,3.15,5.56,7.23,4.45,2.96,4.08,3.34,6.925926,0.506173,15.549383,0.197556,1.430556,63.156617
US_CA_06009,2021-03-13,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,1,-1,1916,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-3,16,30,-5,,6.06,7.57,3.41,11.55,6.63,4.36,,6.06,2.84,,9.28,2.84,3.03,3.6,3.6,10.22,3.98,4.17,4.36,,4.36,3.22,,6.82,15.15,6.63,3.6,6.06,3.98,3.6,3.03,6.06,35.97,3.79,4.54,4.17,5.3,3.79,,,8.5,1.493827,16.376543,0.0,1.777778,59.457648
US_CA_06009,2021-03-14,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,23,0,1939,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,9,,25,-9,,5.05,7.67,4.68,10.3,6.18,6.18,,7.3,2.81,4.87,5.43,5.05,2.62,2.62,5.24,9.92,4.12,3.56,,,4.49,,,7.3,17.41,5.99,3.93,7.49,,3.74,,7.86,37.81,3.93,7.86,4.31,3.56,5.43,,,7.87037,2.493827,15.024691,0.0,3.680556,71.677583
US_CA_06009,2021-03-15,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,0,0,1939,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-15,-5,,-22,9,5.33,8.17,5.51,11.37,6.22,5.69,4.09,6.04,4.62,5.86,7.29,3.55,4.09,3.2,3.2,8.53,6.4,5.69,3.73,5.15,4.8,3.38,4.09,8.88,18.66,5.69,4.62,5.15,4.09,4.44,4.09,10.48,38.03,4.09,6.75,6.04,2.84,,,3.2,5.691358,0.864198,11.549383,1.326444,2.826389,76.36975
US_CA_06009,2021-03-16,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,2,0,1941,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-6,6,,-18,5,5.1,7.55,4.91,12.47,8.31,6.8,3.21,4.53,3.4,3.21,4.53,3.97,,4.53,5.67,13.41,5.86,6.99,3.02,,2.64,2.64,,9.44,17.57,4.91,3.97,6.8,3.02,3.97,4.53,8.69,39.85,6.23,6.99,7.74,4.53,2.83,,4.91,4.728395,-0.833333,12.024691,2.963333,0.972222,71.556219
US_CA_06009,2021-03-17,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,4,0,1945,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,1,8,,-19,5,5.54,6.83,6.09,12.92,9.6,7.01,4.62,6.28,3.69,4.62,5.35,3.51,2.58,3.14,6.83,7.57,3.32,5.35,,4.8,4.25,4.62,,8.68,17.54,5.35,,6.09,3.51,3.88,5.17,9.23,40.24,,5.17,5.91,3.69,3.51,4.25,2.77,7.117284,0.858025,13.123457,0.0,2.826389,71.357619
US_CA_06009,2021-03-18,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,1,0,1946,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-4,2,,-21,7,3.64,8.02,5.1,12.03,10.57,5.65,5.1,6.01,3.1,2.92,7.83,6.01,4.37,2.55,4.01,8.56,3.28,4.92,2.73,4.37,5.65,3.83,3.28,8.2,22.05,7.29,5.65,8.56,3.28,,5.1,7.65,34.8,5.1,8.56,7.83,3.28,5.1,2.55,,10.339506,4.320988,14.777778,0.0,5.9375,70.197283
US_CA_06009,2021-03-19,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,8,0,1954,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-10,2,,-15,9,3.94,5.56,5.38,9.68,8.78,5.2,4.3,5.92,2.51,4.84,10.04,3.58,2.69,3.77,2.69,6.27,3.05,5.2,3.05,5.38,5.02,5.74,2.87,10.22,20.44,4.84,5.2,5.02,3.58,4.48,5.74,5.56,38.36,4.66,6.27,4.48,3.94,2.87,,,10.314815,7.648148,14.111111,4.027714,9.805556,90.542231
US_CA_06009,2021-03-20,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,3,0,1957,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,2,,4,-6,,3.26,7.47,10.34,10.34,8.04,7.47,3.26,5.36,,,,3.26,3.83,6.13,4.02,8.62,3.45,4.6,,3.06,4.02,3.26,,5.17,20.88,5.75,4.41,8.81,,,3.64,3.26,35.81,4.02,7.66,6.32,4.41,3.64,,,7.395062,2.209877,12.895062,3.527778,4.444444,75.982303
US_CA_06009,2021-03-21,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,4,0,1961,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,20,,,-2,,7.22,7.79,2.85,12.35,7.6,6.84,,4.37,4.18,3.61,6.08,4.18,3.42,3.8,5.51,8.17,3.04,5.7,,5.13,5.7,5.32,2.85,6.84,17.66,6.65,3.8,6.46,3.99,5.32,3.8,5.89,35.9,,5.7,6.27,2.85,3.99,,2.85,8.469136,1.759259,16.17284,0.112889,0.881944,54.529234
US_CA_06009,2021-03-22,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,1,0,1962,49,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,5,3,,-19,6,5.99,8.62,5.99,13.11,8.99,5.81,4.5,6.37,,3.56,6.74,6.74,,4.12,6.37,10.49,2.62,3.56,6.37,3.37,4.12,4.87,3.18,7.87,15.73,5.62,3.18,6.55,,4.68,3.18,8.99,38.4,5.99,4.12,5.99,2.62,,3.56,4.31,9.283951,3.54321,15.962963,0.0,2.125,57.267122
US_CA_06009,2021-03-23,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,1,1,1963,50,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,0,7,,-18,5,5.3,7.2,5.3,13.26,7.58,5.87,3.98,6.44,3.41,5.11,4.92,,6.63,,2.84,7.2,4.92,2.84,,4.55,4.55,3.79,3.6,9.66,21.21,4.74,,8.14,3.6,3.22,3.98,7.2,40.16,3.41,8.9,6.44,4.36,,3.41,2.65,10.37037,4.283951,16.32716,0.0,1.3125,49.422451
US_CA_06009,2021-03-24,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,8,1,1971,51,,,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,3,10,,-20,6,5.89,8.05,4.91,14.54,10.61,4.91,3.34,4.91,3.34,3.93,9.82,3.93,3.54,,7.27,8.25,5.5,4.71,5.89,2.95,6.29,5.3,3.14,5.5,21.22,7.07,,3.93,,6.29,5.7,11.39,43.41,3.73,8.05,5.3,5.7,5.5,,4.32,10.351852,3.049383,17.0,0.0,-4.652778,32.157299
