location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27061,2021-06-12,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,4582,62,186,18815,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,23,,,-14,-3,,3.88,4.85,18.43,9.21,4.37,4.61,4.12,5.58,5.58,5.58,3.4,,6.06,,3.64,,,3.64,4.85,5.82,18.19,6.79,14.31,,,6.06,37.59,5.33,16.25,7.03,4.61,5.09,19.894444,12.961111,26.094444,0.084667,10.322222,54.24013
US_MN_27061,2021-06-13,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,4,1,4586,63,89,18904,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,46,,,-22,,6.07,3.15,5.62,10.12,6.75,5.4,6.07,3.82,6.75,,4.95,3.15,4.27,9.67,5.4,4.05,4.27,,,4.27,5.62,27.22,4.72,13.27,5.17,,3.6,41.17,5.85,9.9,11.92,,3.37,18.005556,8.9,26.261111,0.338667,10.433333,61.868436
US_MN_27061,2021-06-14,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,4589,63,113,19017,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,43,40,,-26,1,4.41,5.62,6.22,13.64,7.82,6.22,7.02,4.82,4.82,4.01,3.41,3.21,3.61,8.63,3.21,4.82,2.81,4.61,4.41,5.01,7.82,22.27,4.21,15.04,3.61,7.62,4.21,39.12,4.82,14.85,6.42,,5.42,19.061111,10.483333,25.683333,0.0762,9.85,55.518551
US_MN_27061,2021-06-15,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4589,63,23,19040,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,33,29,,-27,2,3.82,6.24,3.62,13.48,7.44,3.82,4.02,4.22,3.42,7.04,,2.82,5.83,7.24,5.03,6.24,3.42,,3.22,3.02,6.44,19.51,6.04,11.87,4.43,,6.04,34.4,6.84,12.87,5.63,3.02,,16.811111,6.977778,24.888889,0.0,9.872222,63.782605
US_MN_27061,2021-06-16,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,4592,63,32,19072,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,39,39,,-28,0,5.14,6.17,3.08,11.92,6.37,5.34,4.11,5.96,5.76,2.88,,4.32,4.52,7.4,3.7,3.91,3.5,5.14,3.91,3.91,5.76,23.02,3.91,11.31,3.7,3.7,6.17,36.38,2.88,12.95,8.22,5.55,5.96,17.972222,9.461111,26.55,0.0,10.055556,60.37778
US_MN_27061,2021-06-17,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4592,63,46,19118,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,37,35,,-27,1,5.12,7.17,3.08,12.5,7.17,5.95,6.97,5.33,6.97,3.08,3.08,3.28,4.3,10.45,6.35,4.1,4.71,4.1,2.87,,6.15,20.7,4.71,12.5,4.51,,4.1,41.2,,12.5,7.38,6.56,4.92,22.333333,14.623457,28.006173,0.181429,11.228395,49.537244
US_MN_27061,2021-06-18,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4593,63,140,19258,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,36,34,,-29,2,5.65,3.35,4.39,13.18,6.69,6.28,5.86,3.14,7.95,,3.35,2.93,4.81,10.04,4.39,4.18,3.35,3.98,4.39,3.14,6.9,21.76,6.49,11.09,5.23,,4.81,34.52,4.39,7.95,6.28,4.81,3.98,20.827778,12.911111,27.111111,0.0,7.844444,43.363693
US_MN_27061,2021-06-19,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4594,63,77,19335,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,23,,,-17,-3,3.76,6.81,,12.44,6.57,4.23,,3.76,7.98,,3.52,3.29,4.93,7.04,4.23,5.17,3.99,4.7,,3.29,3.99,19.48,3.29,11.03,4.7,3.76,3.99,33.57,5.4,8.69,10.8,3.99,5.87,15.123457,9.561728,21.796296,0.423333,9.728395,70.350556
US_MN_27061,2021-06-20,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,4597,63,65,19400,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,52,,,-23,,3.31,6.61,3.1,13.43,7.64,4.54,,,8.68,2.89,5.17,3.72,6.2,4.96,4.13,4.34,3.1,6.82,,3.72,7.23,19.01,6.2,9.92,3.1,3.51,5.17,33.26,6.82,12.6,6.41,,4.13,14.294444,11.055556,18.572222,0.1016,11.766667,84.971037
US_MN_27061,2021-06-21,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,4599,63,16,19416,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,29,28,,-27,3,5.77,5.17,5.77,11.35,6.97,6.57,5.97,6.77,7.56,2.79,4.98,,5.77,7.56,5.37,5.37,3.78,4.78,3.38,3.98,6.37,21.1,3.58,11.94,4.78,,4.58,38.61,4.38,11.74,4.98,3.38,5.77,11.316667,6.516667,15.583333,6.1468,5.844444,69.274974
US_MN_27061,2021-06-22,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,4601,63,3,19419,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,28,28,,-28,3,2.84,3.65,6.89,17.64,6.49,6.49,9.53,6.29,7.71,4.66,4.66,3.04,4.06,8.72,9.53,4.06,3.85,6.08,,,7.91,26.77,5.68,10.14,4.26,4.06,3.65,38.33,,11.36,5.47,4.06,,13.372222,5.033333,22.155556,0.1905,5.422222,58.86675
US_MN_27061,2021-06-23,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4602,63,18,19437,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,40,35,,-28,1,4.13,6.82,3.1,10.33,5.78,5.58,5.78,,8.88,3.1,4.34,3.31,4.34,8.26,4.54,4.75,3.51,,,4.96,6.61,21.69,9.29,8.88,,3.92,4.75,39.87,8.06,8.68,9.71,5.78,5.37,19.660494,11.703704,28.506173,0.0,9.055556,50.520924
US_MN_27061,2021-06-24,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4603,63,30,19467,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,35,36,,-26,2,6.03,4.42,8.24,11.66,9.65,4.62,6.03,,8.04,3.22,2.81,5.83,5.83,9.65,3.82,4.83,3.82,,,,5.23,20.11,7.84,9.85,4.22,,4.02,35.99,4.42,10.86,8.45,3.22,3.22,20.882716,13.277778,26.574074,3.6195,12.67284,59.433891
US_MN_27061,2021-06-25,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4603,63,36,19503,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,29,29,,-28,2,4.4,8.17,4.4,13.83,7.33,3.77,5.03,3.56,7.33,,5.45,4.61,3.56,8.38,4.61,5.45,,4.82,,3.35,6.5,24.1,5.03,10.06,4.82,4.61,5.45,35.84,5.03,13.62,5.87,3.56,,19.422222,10.794444,26.566667,0.127,11.75,61.3266
US_MN_27061,2021-06-26,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4603,63,41,19544,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,21,,,-17,-2,6.48,4.47,8.04,18.99,3.58,6.03,4.25,,6.48,3.8,4.92,4.47,,7.37,4.25,4.02,,3.58,,3.8,6.26,21.89,4.92,14.52,,,5.59,37.98,,15.42,4.25,3.8,4.69,18.927778,15.616667,24.572222,0.973667,14.577778,75.948238
US_MN_27061,2021-06-27,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,1,4605,64,41,19585,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,40,,,-20,,3.63,6.4,6.62,15.37,8.33,4.91,7.04,3.42,6.83,3.2,3.42,3.42,3.63,8.33,4.7,3.84,3.42,3.2,,3.63,7.26,17.72,6.4,17.08,3.2,5.98,4.27,31.59,4.06,14.73,5.12,,3.2,18.95,13.427778,25.761111,0.127,15.15,78.794495
US_MN_27061,2021-06-28,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4606,64,19,19604,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,34,35,,-27,0,,6.24,6.24,14.81,7.02,5.65,4.87,3.9,8.97,4.09,7.99,,6.43,9.75,4.87,6.24,3.51,,3.31,4.48,7.21,26.9,5.46,15.6,,6.24,5.85,36.84,4.48,11.7,8.19,4.48,4.68,18.538889,11.75,25.544444,1.233714,14.161111,75.828917
US_MN_27061,2021-06-29,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4607,64,1,19605,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,30,29,,-30,2,3.7,6.43,6.24,13.84,5.07,5.65,4.29,,9.36,2.92,5.46,4.29,7.21,9.75,7.21,4.29,4.29,4.87,,,7.41,23.79,6.24,11.31,4.29,5.07,4.87,34.51,2.92,11.5,5.07,5.65,4.87,20.0,12.209877,27.308642,0.508,14.388889,70.1841
US_MN_27061,2021-06-30,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,1,4607,65,165,19770,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,44,42,,-28,2,3.91,6.45,4.3,13.68,6.64,8.21,4.3,6.84,6.45,5.67,4.1,3.71,4.88,9.77,2.93,5.28,,,2.93,5.08,5.08,22.28,9.97,14.27,3.91,4.1,5.08,36.54,,10.36,6.64,4.3,4.5,20.709877,12.709877,28.783951,0.127,13.191358,62.263554
US_MN_27061,2021-07-01,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,4610,65,30,19800,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,56,58,,-28,1,4.52,5.3,5.11,12.57,7.07,,5.5,,6.88,3.14,4.52,5.11,4.32,8.84,6.29,5.5,3.54,4.91,,2.75,7.46,23.57,4.71,11.59,4.12,3.14,4.71,37.72,2.75,9.82,6.29,4.52,,20.122222,12.538889,27.138889,0.0,14.183333,68.746851
US_MN_27061,2021-07-02,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,4613,65,27,19827,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,50,67,,-33,3,,4.84,5.24,15.52,4.84,5.04,6.45,,6.05,5.44,3.02,,3.02,5.64,5.64,3.43,,,,4.03,6.65,24.39,6.85,14.71,5.24,3.83,5.84,39.71,5.04,13.1,5.04,3.02,4.64,20.433333,10.788889,29.855556,0.0,13.227778,63.385187
US_MN_27061,2021-07-03,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,1,4614,66,44,19871,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,36,,,-18,-3,4.14,6.98,4.36,13.52,7.42,4.8,3.27,3.49,5.45,,3.71,,,7.42,3.93,3.49,,3.49,3.27,4.36,6.54,21.81,,11.12,,,3.27,36.64,,11.12,10.03,,3.27,23.35,14.5,30.911111,0.0,15.061111,59.828902
US_MN_27061,2021-07-04,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4614,66,22,19893,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,31,,,-26,-6,5.73,4.88,5.09,13.58,6.37,5.73,3.18,3.18,10.61,5.31,7.64,4.03,3.18,5.94,7.85,,3.61,4.25,3.18,4.25,3.4,25.47,4.46,12.95,,3.61,3.82,39.26,4.25,12.1,7.22,4.03,2.97,25.25,18.55,32.427778,0.544286,16.922222,60.029943
US_MN_27061,2021-07-05,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4614,66,0,19893,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,44,60,,-60,6,6.44,6.99,5.89,19.33,5.52,5.89,4.97,4.23,6.07,5.15,,4.97,2.76,7.73,6.63,6.26,3.68,3.87,2.94,3.87,5.52,27.79,4.6,18.22,3.5,,5.89,36.63,6.81,15.46,10.12,3.87,5.34,25.622222,19.661111,31.244444,0.959556,17.738889,61.80285
US_MN_27061,2021-07-06,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4614,66,5,19898,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,51,50,,-30,6,4.34,5.9,7.46,14.23,8.5,5.38,4.51,4.34,6.94,4.34,5.03,2.78,5.73,9.72,7.12,4.68,3.99,,2.95,3.12,8.16,28.98,7.29,12.32,4.68,3.82,2.95,34.88,5.55,12.32,5.38,5.73,3.47,19.077778,15.088889,28.755556,0.28575,14.277778,73.871584
US_MN_27061,2021-07-07,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4615,66,9,19907,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,46,47,,-28,1,4.12,5.62,4.87,11.24,8.99,3.75,4.12,3.75,6.37,3.0,4.87,2.81,4.5,10.12,3.37,,,3.94,2.62,3.94,5.43,25.49,6.37,12.93,3.37,4.68,4.12,33.17,6.18,13.12,6.37,5.06,4.87,15.105556,11.188889,20.083333,0.254,9.522222,69.518974
US_MN_27061,2021-07-08,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4616,66,27,19934,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,43,37,,-28,2,5.22,8.5,3.67,13.52,6.18,4.64,6.38,7.34,5.99,3.28,6.18,2.7,5.22,7.92,6.38,5.99,4.25,3.48,3.09,4.64,7.15,25.5,6.18,10.43,2.7,5.6,4.06,35.93,5.6,9.85,5.22,4.06,5.6,14.022222,4.288889,22.738889,0.0,6.288889,59.867835
US_MN_27061,2021-07-09,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4616,66,21,19955,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,31,40,,-27,1,4.86,7.29,5.67,12.16,4.26,5.07,5.27,4.46,7.7,4.86,5.07,4.46,3.04,9.93,,5.07,,3.24,3.04,,7.5,22.9,5.07,10.13,3.24,3.44,5.07,34.04,3.65,9.32,7.29,6.49,,16.055556,5.355556,26.15,0.0,7.688889,57.798811
US_MN_27061,2021-07-10,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4616,66,32,19987,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,34,,,-8,-4,4.74,5.86,4.51,13.53,6.77,4.51,4.06,4.74,6.32,,4.96,,3.61,7.22,4.29,4.06,4.96,,,5.19,5.86,26.16,4.29,7.67,4.74,4.51,4.06,32.48,,11.73,7.44,3.61,,18.161111,8.311111,27.294444,0.0,9.8,58.86134
US_MN_27061,2021-07-11,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4616,66,33,20020,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,44,,,-22,,3.17,5.49,5.28,13.94,7.39,6.12,5.91,4.86,6.76,3.38,6.12,4.65,3.8,7.81,5.07,4.01,4.22,3.59,5.49,2.96,5.91,20.69,5.28,15.2,3.8,4.86,3.17,37.16,5.7,13.94,7.18,3.17,,20.655556,10.744444,29.933333,0.0,12.977778,61.561557
US_MN_27061,2021-07-12,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,4618,66,3,20023,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,39,45,,-25,3,4.73,8.33,7.38,15.71,8.14,5.11,7.19,4.92,9.65,6.82,4.54,2.65,6.25,9.28,5.68,4.73,3.98,2.84,3.79,3.03,8.33,25.56,6.25,13.63,6.63,3.79,5.3,37.67,5.11,16.66,7.76,4.35,4.73,21.416667,12.827778,28.622222,0.0,13.833333,62.156731
US_MN_27061,2021-07-13,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4619,66,1,20024,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,36,40,,-28,3,4.85,5.78,4.66,15.11,8.21,5.41,6.16,,7.83,4.29,3.54,3.17,3.36,8.95,,3.92,2.61,3.92,2.8,4.48,6.16,20.89,6.9,12.68,3.54,5.22,4.29,40.1,4.66,13.62,7.46,4.1,,21.483333,14.6,28.327778,0.0,13.255556,59.780318
US_MN_27061,2021-07-14,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4619,66,13,20037,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,44,43,,-26,1,4.97,6.3,3.25,15.28,5.16,4.39,4.97,4.97,7.45,4.01,5.92,,3.82,8.21,6.88,3.82,,,3.25,3.44,7.83,25.4,5.16,8.4,3.63,,4.78,35.72,4.2,11.46,9.17,4.01,4.78,19.228395,11.407407,26.481481,0.0,12.666667,65.917719
US_MN_27061,2021-07-15,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4619,66,10,20047,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,43,35,,-26,1,3.69,5.05,5.25,17.3,8.36,4.28,6.8,3.69,6.61,4.67,5.64,6.03,6.22,9.72,5.83,4.47,,,,,9.91,22.74,4.28,9.91,4.67,,6.03,36.34,4.47,10.11,8.36,6.61,3.69,18.911111,8.8,27.244444,0.0,11.1,60.905786
US_MN_27061,2021-07-16,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,1,4620,67,27,20074,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,34,32,,-25,2,,4.71,3.89,18.45,6.15,5.12,5.12,2.87,8.2,5.12,4.51,3.07,4.92,8.4,3.89,5.33,,2.87,2.87,2.87,8.61,20.7,5.94,9.63,,,4.71,33.81,5.53,13.12,6.15,5.53,5.53,20.488889,11.4,29.588889,0.0,12.672222,61.033105
US_MN_27061,2021-07-17,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4620,67,45,20119,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,27,,,-8,-3,6.89,3.45,6.89,15.4,8.73,5.06,3.91,4.37,9.19,4.14,4.37,4.14,6.67,6.43,7.12,6.21,,,,6.43,10.34,24.82,5.52,13.33,3.45,3.22,3.68,42.06,3.22,12.41,9.88,,6.43,21.538889,11.922222,30.933333,0.0,13.272222,59.452593
US_MN_27061,2021-07-18,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,4620,67,22,20141,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,50,,,-16,,4.75,6.91,3.46,11.23,7.13,5.4,4.75,3.89,5.83,7.78,,5.4,,6.91,5.4,5.62,4.1,3.24,3.89,,5.18,24.62,5.62,13.61,4.75,,3.67,37.15,6.05,11.02,10.8,4.1,4.32,22.177778,12.144444,31.033333,0.0,13.655556,58.768793
US_MN_27061,2021-07-19,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4621,67,3,20144,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,38,39,,-25,3,3.72,8.01,3.91,16.76,5.59,4.1,6.52,4.1,5.21,2.98,4.1,3.54,3.72,10.05,5.77,5.77,3.91,4.66,,,7.82,25.88,5.4,14.52,3.91,3.91,3.54,37.05,4.1,12.47,8.38,3.35,,20.9,15.011111,28.777778,2.878667,15.716667,72.410478
US_MN_27061,2021-07-20,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,4622,67,0,20144,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,36,35,,-26,3,5.74,8.33,3.7,11.67,8.33,5.37,3.15,2.78,5.18,4.26,4.26,3.89,6.48,8.7,2.59,3.52,,4.07,3.33,,8.33,23.89,5.18,11.48,,,4.07,34.26,5.18,11.3,7.22,3.33,5.37,19.833333,16.011111,24.288889,1.74625,17.005556,83.896608
US_MN_27061,2021-07-21,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,1,4622,68,21,20165,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,41,38,,-24,2,5.16,4.97,5.16,11.85,5.73,4.78,5.16,5.54,4.97,3.06,3.06,3.25,7.07,9.17,4.01,4.97,2.87,2.87,3.82,4.2,5.92,20.63,4.39,9.74,6.69,5.73,3.63,37.06,4.01,9.36,5.35,4.2,4.58,16.855556,13.522222,21.283333,0.0,13.35,79.942269
US_MN_27061,2021-07-22,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,4,0,4626,68,13,20178,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,38,29,,-24,2,5.61,5.8,7.16,15.28,7.16,7.54,4.25,3.87,8.32,3.67,4.06,4.83,3.87,8.7,6.0,5.61,3.48,,4.06,4.45,10.25,27.66,5.22,11.61,4.25,3.67,4.83,36.94,4.25,11.8,7.54,7.16,4.25,20.705556,16.061111,29.088889,0.0508,16.561111,77.236335
