location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13211,2020-10-23,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,2,1,646,6,,,0,0,0,0,0,0,1,2,-1,0,19,9,45,114,70,74,84,59,23,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,7,4,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,0,,-3,-15,,,6.44,,9.66,12.48,15.3,6.04,29.4,,21.188889,16.45,27.866667,0.0,,17.783951,80.642292
US_GA_13211,2020-10-24,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,3,0,649,6,,,0,0,0,0,0,0,1,1,1,0,19,9,45,114,70,74,85,60,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,7,4,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-2,,-5,-14,,9.54,7.27,,8.18,9.54,19.08,,38.17,7.72,20.55,16.411111,27.427778,0.254,,18.055556,85.316766
US_GA_13211,2020-10-25,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,649,6,,,0,0,0,0,0,0,0,0,0,0,19,9,45,114,70,74,85,60,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,7,4,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-3,,-3,-18,,9.76,11.53,,11.09,7.09,21.73,,41.68,9.31,20.505556,18.133333,24.477778,50.249667,,19.0625,91.273927
US_GA_13211,2020-10-26,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,13,0,662,6,,,0,0,0,0,0,0,1,0,0,0,19,9,45,114,70,74,86,60,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,7,4,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-7,,-2,-13,5.92,,7.76,,8.5,,17.38,6.29,34.76,6.66,18.238889,15.738889,21.711111,2.709333,,17.444444,94.094001
US_GA_13211,2020-10-27,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,3,0,665,6,,,0,0,0,2,1,0,0,0,0,0,19,9,45,116,71,74,86,60,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,3,7,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-2,,-8,-11,5.21,14.15,6.71,6.33,7.45,7.45,21.6,6.33,39.85,,19.216667,17.005556,23.688889,0.0254,,17.951389,92.229964
US_GA_13211,2020-10-28,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,3,0,668,6,,,0,0,0,0,0,1,2,0,0,0,19,9,45,116,71,75,88,60,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,7,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-1,,-5,-10,5.56,9.38,,,11.82,6.6,23.63,5.56,33.37,5.21,21.127778,18.1,24.794444,2.751667,,20.206349,92.580447
US_GA_13211,2020-10-29,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,4,0,672,6,,,0,0,0,0,0,1,1,0,0,2,19,9,45,116,71,76,89,60,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,3,8,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-4,,-2,-14,,8.09,6.25,8.09,9.55,9.19,24.99,5.88,31.24,,24.244444,21.283333,27.961111,15.282333,,21.04321,82.275443
US_GA_13211,2020-10-30,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,1,0,673,6,,,0,0,0,0,0,0,1,0,0,0,19,9,45,116,71,76,90,60,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,8,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,0,,4,-12,,8.62,9.02,,,7.06,19.99,,32.15,,15.138889,10.411111,23.088889,2.8956,,7.783951,61.604162
US_GA_13211,2020-10-31,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,3,0,676,6,,,0,0,0,0,1,0,0,1,0,1,19,9,45,116,72,76,90,61,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,8,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-1,,0,-11,8.33,,,,7.87,,18.51,,29.16,,11.994444,7.344444,17.833333,0.0,,6.358025,68.291322
US_GA_13211,2020-11-01,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,1,0,677,6,,,0,0,0,0,0,0,0,0,1,0,19,9,45,116,72,76,90,61,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,8,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,1,,1,-16,,9.53,16.03,9.53,8.67,,20.8,6.93,34.67,,14.188889,9.822222,20.383333,1.052286,,10.814815,79.970483
US_GA_13211,2020-11-02,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,28,0,705,6,,,0,0,0,0,1,2,0,1,2,0,19,9,45,116,73,78,90,62,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,8,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-10,,-5,-11,,7.2,8.64,25.56,20.16,6.12,47.52,6.12,30.6,,10.177778,2.283333,16.972222,0.3302,,-3.697531,37.696163
US_GA_13211,2020-11-03,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,-1,0,704,6,,,0,0,0,0,0,0,0,-1,0,0,19,9,45,116,73,78,90,61,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,3,9,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,1,,-9,-18,6.49,7.86,9.22,10.25,10.93,8.2,41.0,,31.09,6.15,9.755556,2.522222,18.688889,0.0,,-1.012346,47.995207
US_GA_13211,2020-11-04,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,10,1,714,7,,,0,0,0,0,0,1,1,0,0,0,19,9,45,116,73,79,91,61,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-1,,-9,-11,6.74,5.72,10.44,12.12,5.72,,19.87,8.08,29.64,9.09,11.04321,3.259259,20.475309,0.0,,4.118056,62.422893
US_GA_13211,2020-11-05,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,5,0,719,7,,,0,0,0,0,1,0,1,1,0,0,19,9,45,116,74,79,92,62,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-2,,-6,-15,6.39,6.39,7.46,7.81,6.04,8.17,19.89,,27.35,,12.45,5.016667,21.616667,0.0,,7.703704,72.958046
US_GA_13211,2020-11-06,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,5,0,724,7,,,0,0,1,0,0,0,0,1,0,0,19,9,46,116,74,79,92,63,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,8,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,0,,-1,-14,5.36,9.28,,6.07,11.78,6.79,14.64,,28.21,,16.35,10.261111,23.916667,0.0,,11.04321,70.663084
US_GA_13211,2020-11-07,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,2,0,726,7,,,0,0,0,0,0,0,0,1,0,0,19,9,46,116,74,79,92,64,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,3,,-1,-17,6.7,10.27,,,6.7,7.59,19.64,7.14,39.74,,18.533333,13.666667,24.5,0.0,,15.185185,80.823647
US_GA_13211,2020-11-08,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,726,7,,,0,0,0,0,0,0,0,0,0,0,19,9,46,116,74,79,92,64,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,4,,-5,-20,10.8,8.72,9.55,8.72,7.89,,17.86,8.31,39.47,,19.472222,15.922222,24.005556,0.0,,16.851852,84.806279
US_GA_13211,2020-11-09,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,-1,0,725,7,,,0,0,0,0,0,0,0,0,0,0,19,9,46,116,74,79,92,64,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-13,,-5,-10,5.92,11.49,13.93,9.4,8.36,5.22,26.11,5.57,33.42,5.22,20.555556,17.388889,25.411111,0.084667,,16.95679,79.729993
US_GA_13211,2020-11-10,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,725,7,,,0,0,0,0,0,0,0,-1,0,0,19,9,46,116,74,79,92,63,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-8,,-3,-13,,11.14,8.01,8.36,9.05,4.88,29.95,,29.95,9.05,19.855556,18.466667,22.8,0.338667,,18.54321,92.120702
US_GA_13211,2020-11-11,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,14,0,739,7,,,0,0,0,0,0,2,0,0,0,0,19,9,46,116,74,81,92,63,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-4,,-5,-16,6.96,11.47,6.61,8.35,13.91,7.65,39.3,7.65,33.73,5.56,22.233333,20.25,25.822222,9.990667,,21.603175,95.004669
US_GA_13211,2020-11-12,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,12,0,751,7,,,0,0,0,0,0,0,1,0,1,1,19,9,46,116,74,81,93,63,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-7,,0,-15,6.82,13.29,11.59,6.47,6.82,,18.4,5.79,29.31,8.18,21.666667,19.35,25.227778,16.256,,20.117284,90.927237
US_GA_13211,2020-11-13,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,2,0,753,7,,,0,0,0,0,0,0,0,1,0,0,19,9,46,116,74,81,93,64,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-3,,-5,-13,6.35,8.22,11.21,5.98,7.85,,19.8,8.59,35.12,,18.488889,14.2,24.333333,1.016,,13.0,70.482347
US_GA_13211,2020-11-14,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,2,0,755,7,,,0,0,0,0,1,0,0,0,0,0,19,9,46,116,75,81,93,64,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,5,,1,-9,,,,6.98,10.24,6.98,12.1,,33.05,7.91,13.772222,6.572222,22.038889,0.0,,7.814815,67.463039
US_GA_13211,2020-11-15,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,755,7,,,0,0,0,0,0,0,0,0,0,0,19,9,46,116,75,81,93,64,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-4,,-1,-12,6.36,8.06,8.06,6.36,10.6,,10.6,11.45,32.65,,15.177778,8.888889,22.327778,0.0,,13.0625,86.868854
US_GA_13211,2020-11-16,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,6,0,761,7,,,0,0,0,0,0,0,0,0,0,0,19,9,46,116,75,81,93,64,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-6,,-3,-10,9.23,9.6,8.12,10.34,9.97,7.39,25.48,5.17,36.56,,11.377778,4.038889,19.233333,0.0254,,1.37037,50.415882
US_GA_13211,2020-11-17,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,4,0,765,7,,,0,0,0,0,0,0,1,1,0,0,19,9,46,116,75,81,94,65,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-4,,-8,-13,6.08,13.29,8.36,14.81,17.85,,28.11,5.7,29.63,8.74,11.216667,4.794444,18.438889,0.0,,-2.141975,39.7358
US_GA_13211,2020-11-18,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,10,1,775,8,,,0,0,1,2,0,0,1,0,0,0,19,9,47,118,75,81,95,65,28,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,3,9,5,9,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,0,,-3,-9,,7.03,,10.73,7.77,7.03,19.23,7.4,32.92,5.55,8.772222,1.322222,16.744444,0.0,,-3.580247,41.924356
US_GA_13211,2020-11-19,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,4,0,779,8,,,0,0,0,0,0,0,1,1,0,0,19,9,47,118,75,81,96,66,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,-1,,3,-12,7.03,9.25,5.92,6.29,9.99,6.66,18.5,,33.29,,7.455556,0.472222,16.227778,0.0,,-0.320988,57.860622
US_GA_13211,2020-11-20,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,10,0,789,8,,,0,0,0,0,0,1,0,0,0,0,19,9,47,118,75,82,96,66,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,2,,7,-19,6.44,7.3,8.16,10.73,,9.45,23.61,8.59,35.2,,9.855556,2.322222,20.644444,0.0,,3.876543,66.582975
US_GA_13211,2020-11-21,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,2,0,791,8,,,0,0,0,0,0,0,0,0,0,0,19,9,47,118,75,82,96,66,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,7,,6,-6,9.16,,7.33,8.7,11.45,,19.24,,36.19,6.87,13.234568,5.796296,22.148148,0.0,,9.638889,78.950227
US_GA_13211,2020-11-22,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,2,0,793,8,,,0,0,0,0,0,0,0,1,2,0,19,9,47,118,75,82,96,67,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,1,,0,-9,8.21,8.21,,10.5,7.76,10.04,22.36,12.78,39.7,,13.253086,7.246914,21.814815,0.0,,10.190476,80.669643
US_GA_13211,2020-11-23,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,4,0,797,8,,,0,0,0,0,0,0,1,0,0,0,19,9,47,118,75,82,97,67,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,5,,3,-18,7.18,12.25,,14.78,,8.45,23.23,8.02,43.08,8.02,13.755556,8.461111,18.911111,0.0,,7.061728,64.439389
US_GA_13211,2020-11-24,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,3,0,800,8,,,0,0,0,0,0,0,0,1,0,0,19,9,47,118,75,82,97,68,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,9,5,9,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,14,,6,-23,9.08,9.08,6.92,10.38,8.65,9.08,21.2,8.22,38.93,,8.144444,2.727778,15.438889,0.0,,1.716049,64.005792
