location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48217,2021-04-27,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,1,4465,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,8,15,,-3,-13,4,6.46,5.17,21.46,10.34,6.21,7.5,5.43,8.02,5.43,4.14,11.89,3.88,6.21,5.43,,5.43,9.57,28.44,6.72,12.15,4.91,,7.24,35.17,3.62,7.76,8.02,6.72,5.95,22.45,20.188889,25.716667,0.0,,18.561111,78.835572
US_TX_48217,2021-04-28,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,5,0,4470,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,15,,,-3,-11,2,,7.75,16.79,9.04,,6.46,5.43,9.04,5.94,5.94,10.59,3.62,7.75,5.94,,4.91,10.33,20.67,,12.14,4.39,4.91,5.68,40.56,6.2,11.88,4.65,6.46,,24.788889,22.494444,28.561111,0.056444,,20.488889,77.27483
US_TX_48217,2021-04-29,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,5,0,4475,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,7,14,,-2,-10,4,6.76,7.26,12.51,8.76,6.01,5.51,4.25,11.01,7.76,6.51,8.26,5.76,4.0,4.5,4.0,3.5,8.01,29.53,7.76,9.01,3.5,5.51,7.51,40.54,5.51,9.76,5.51,6.51,6.26,22.461111,19.666667,26.477778,11.7475,,20.661111,89.739679
US_TX_48217,2021-04-30,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,0,4477,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,4,5,,8,-10,5,,5.84,17.54,10.1,,5.84,,14.35,7.44,,10.89,,5.84,5.05,5.05,4.25,5.58,22.05,,5.84,3.98,,3.72,36.93,,8.24,4.25,6.11,3.98,19.294444,17.583333,21.772222,11.756571,,17.966667,92.212235
US_TX_48217,2021-05-01,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,6,0,4483,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,-2,13,,2,-11,3,5.05,5.99,17.03,9.46,6.94,6.62,6.31,8.51,8.51,5.99,12.3,4.73,6.94,5.05,,6.31,7.25,22.7,,13.56,4.42,6.62,,44.15,5.99,8.2,7.25,4.42,,19.966667,18.438889,23.238889,12.1285,,18.511111,91.507437
US_TX_48217,2021-05-02,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4483,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,18,14,,2,-7,,5.7,7.91,14.24,8.23,7.6,,,10.45,6.65,8.86,,,4.43,6.96,,5.38,7.6,22.16,4.75,13.61,,,7.91,40.84,,13.29,5.7,,5.7,21.4,16.444444,28.716667,4.34975,,17.994444,81.193883
US_TX_48217,2021-05-03,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,6,0,4489,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,16,19,,-5,-12,2,5.1,7.4,14.03,8.42,6.38,,4.34,6.12,4.34,5.87,12.75,6.38,,4.59,4.59,3.57,10.97,31.63,6.12,7.91,4.34,,8.42,34.43,,9.44,5.1,,5.61,25.666667,21.233333,31.8,0.564444,,20.794444,74.69587
US_TX_48217,2021-05-04,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4489,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,16,,,0,-11,3,9.16,5.75,13.34,9.94,5.75,7.59,5.23,7.33,9.68,4.97,12.29,6.8,5.23,6.02,,,5.75,26.95,8.37,13.6,,4.45,9.16,45.26,,11.77,5.75,5.23,6.8,21.688889,17.283333,28.183333,12.5095,,17.233333,76.135486
US_TX_48217,2021-05-05,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4489,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,18,,,-3,-12,1,5.36,8.03,17.67,9.37,,8.03,,9.91,6.69,5.62,8.3,8.03,6.16,,,5.62,9.91,29.45,7.5,11.51,,5.89,4.82,45.52,4.82,13.39,5.62,6.16,6.69,17.811111,10.038889,24.75,0.0254,,9.577778,58.998033
US_TX_48217,2021-05-06,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4489,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,11,,,3,-10,1,3.8,6.51,13.57,6.51,8.69,9.23,3.8,7.06,4.07,5.97,8.69,4.88,4.07,,,,7.33,22.8,7.6,10.58,,3.8,6.79,46.41,,9.5,4.88,4.07,5.43,20.022222,11.705556,28.261111,0.0,,11.272222,57.228197
US_TX_48217,2021-05-07,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,8,0,4497,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,14,24,,7,-7,0,,6.39,13.33,7.22,,,,7.78,7.5,,6.94,4.72,4.44,6.11,4.17,5.83,9.16,20.83,8.61,9.44,3.89,5.55,6.94,35.54,,9.72,4.72,5.0,5.0,21.877778,13.383333,29.611111,0.0,,13.577778,59.444981
US_TX_48217,2021-05-08,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,4498,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,11,27,,4,-7,0,4.88,6.19,20.19,8.14,,,5.21,10.1,6.84,,8.14,6.19,4.88,,4.88,,5.86,20.19,,9.44,5.21,4.56,,35.17,,9.12,7.49,,5.21,23.427778,16.344444,31.155556,0.0,,16.844444,66.693381
US_TX_48217,2021-05-09,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4498,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,24,24,,11,-12,,6.42,5.45,13.15,7.06,5.45,6.74,,5.45,,,11.87,7.7,6.74,,,,6.74,26.63,6.42,10.91,,5.45,5.45,41.38,6.74,12.83,7.06,6.42,,25.738889,21.811111,29.9,0.0,,20.466667,72.884705
US_TX_48217,2021-05-10,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,3,0,4501,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,11,14,,5,-11,3,4.72,6.82,15.74,7.87,4.2,,,8.13,4.46,5.25,7.35,5.25,5.25,5.25,4.46,9.18,8.66,33.32,4.72,12.86,3.94,4.2,4.72,35.68,,6.82,6.3,7.35,3.67,18.705556,16.005556,25.75,1.2446,,15.327778,80.989211
US_TX_48217,2021-05-11,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,4502,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,2,11,,-4,-9,7,5.61,6.14,16.56,8.82,6.68,7.21,,8.82,6.95,5.08,8.82,6.14,,6.68,6.41,5.61,9.35,25.91,4.54,10.42,3.74,3.74,7.21,37.4,5.08,8.02,9.08,,6.68,15.688889,14.661111,18.333333,3.374571,,15.055556,96.107262
US_TX_48217,2021-05-12,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4502,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,14,,,0,-10,4,4.39,7.14,14.55,7.41,,6.59,5.49,10.16,,,12.08,5.22,4.94,,4.39,3.84,7.14,21.42,6.04,8.24,3.84,6.04,7.14,39.54,,10.44,4.39,7.96,7.41,15.605556,13.761111,17.727778,22.2885,,14.038889,90.552048
US_TX_48217,2021-05-13,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4502,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,18,19,,4,-10,1,6.01,5.74,11.2,6.29,6.56,7.1,,8.2,3.83,4.37,11.75,,4.1,4.64,,4.64,8.47,31.7,4.64,11.48,,,4.1,43.99,,10.38,4.1,5.46,4.64,18.055556,14.927778,23.7,0.5842,,13.088889,73.080796
US_TX_48217,2021-05-14,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,3,0,4505,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,16,13,,18,-9,1,6.24,9.07,13.61,7.65,,10.49,3.97,7.94,5.1,,9.07,6.52,5.95,,,,10.49,47.06,7.37,11.34,,3.97,4.54,41.67,5.1,12.47,5.39,,,19.633333,13.85,26.0,0.1778,,12.894444,65.274279
US_TX_48217,2021-05-15,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,3,0,4508,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,11,25,,5,-4,-1,,6.65,17.96,9.98,4.99,4.66,,8.31,5.32,,8.98,,5.32,,,4.99,10.64,25.61,5.65,13.3,5.32,4.66,,42.24,,10.97,5.32,6.32,,21.933333,15.983333,27.994444,0.0254,,16.238889,70.270862
US_TX_48217,2021-05-16,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4508,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,7,5,,9,-11,,4.27,8.53,17.98,9.75,,5.49,,10.67,8.23,4.57,10.67,4.88,5.49,,5.79,5.49,7.62,28.34,,10.97,,,7.32,45.11,4.88,10.67,9.45,7.92,,21.822222,19.455556,26.233333,0.479778,,19.522222,86.906381
US_TX_48217,2021-05-17,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,4509,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,9,16,,-5,-12,5,,6.83,10.77,9.98,4.73,7.36,,8.93,3.94,4.99,8.67,5.25,9.19,7.62,3.94,3.94,10.51,27.32,,5.52,3.94,,8.41,29.16,,5.78,4.46,,4.99,21.611111,18.127778,26.4,23.593778,,19.188889,86.273036
US_TX_48217,2021-05-18,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,0,4511,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,6,10,,-7,-13,5,7.0,7.81,12.93,8.08,4.85,5.12,,10.77,8.89,4.58,11.31,5.66,6.19,,,3.77,7.81,26.93,7.27,10.23,4.04,5.12,4.04,38.24,7.0,8.89,,5.66,4.85,20.266667,17.277778,25.333333,14.4145,,18.133333,87.741491
US_TX_48217,2021-05-19,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4511,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,14,,,-7,-11,2,,6.07,15.72,9.38,9.38,5.52,,9.1,6.89,6.07,9.38,,6.89,,,6.89,10.48,19.31,6.62,9.38,4.14,6.34,8.0,44.96,4.41,9.38,4.96,4.14,4.69,20.877778,16.633333,25.516667,8.410222,,17.583333,81.670186
US_TX_48217,2021-05-20,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,0,4513,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,13,20,,-6,-12,2,6.65,5.21,7.81,7.23,7.81,5.49,4.05,11.57,7.81,4.92,6.07,,4.05,9.25,,4.34,11.57,17.64,,11.86,4.05,4.34,8.68,42.22,6.65,8.39,6.07,4.92,4.92,21.994444,18.544444,27.738889,0.0254,,18.522222,80.873542
US_TX_48217,2021-05-21,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4513,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,12,15,,3,-12,2,6.0,7.2,15.61,5.1,8.1,7.2,4.5,12.6,6.0,,10.8,5.4,,6.0,4.5,,11.4,27.01,7.8,12.0,7.5,,6.3,38.11,,11.4,6.3,6.0,4.2,23.8,20.272222,29.005556,0.0254,,20.055556,79.742325
US_TX_48217,2021-05-22,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,3,0,4516,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,4,13,,4,-3,3,10.31,5.8,14.17,5.15,5.15,5.48,,16.43,7.09,5.8,10.63,5.48,4.51,,,6.44,9.02,23.51,,10.63,,4.83,6.12,41.23,,9.02,8.7,4.51,,23.494444,21.444444,26.988889,0.254,,21.038889,86.297414
US_TX_48217,2021-05-23,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4516,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,19,9,,9,-8,,5.94,11.25,11.25,9.06,8.44,6.56,,13.75,6.56,,10.94,6.56,8.75,,,,10.94,21.88,7.19,10.0,,,6.88,48.13,,7.5,,4.69,5.31,21.983333,20.261111,23.994444,12.22375,,20.588889,91.925889
US_TX_48217,2021-05-24,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,5,0,4521,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,9,8,,-7,-14,5,6.58,5.15,14.31,6.87,8.3,7.44,4.29,10.59,7.16,8.59,10.88,6.3,,,4.01,,8.59,24.62,5.44,8.87,,,9.73,44.66,4.29,6.3,5.44,6.87,6.01,22.138889,19.938889,26.944444,0.98425,,20.333333,89.706162
US_TX_48217,2021-05-25,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,4,0,4525,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,11,,,0,-15,5,5.59,11.48,12.07,6.48,6.18,9.72,6.18,8.83,5.59,4.71,10.6,6.48,4.71,6.48,5.59,,10.6,25.62,8.24,10.3,11.19,,9.13,53.59,,10.6,5.59,4.12,,22.883333,18.866667,27.983333,5.81025,,20.744444,87.930685
US_TX_48217,2021-05-26,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,4526,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,22,,,6,-16,2,5.58,6.2,19.23,9.92,9.61,7.13,4.34,8.99,5.58,,12.71,4.96,,5.27,4.34,,11.47,26.98,8.68,15.19,,,10.23,51.16,7.75,12.4,5.89,4.96,5.89,26.072222,21.788889,31.416667,7.62,,21.738889,77.268625
US_TX_48217,2021-05-27,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,3,0,4529,108,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,22,,,14,-20,1,7.88,9.14,17.65,8.19,7.88,7.56,5.04,8.82,,,9.45,,,,,5.67,6.93,22.38,5.36,14.81,,8.51,5.04,46.96,,13.87,6.62,,,26.777778,22.783333,31.533333,0.0,,21.922222,74.952314
US_TX_48217,2021-05-28,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,-1,1,4528,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,18,18,,17,-24,6,4.54,5.15,14.54,6.66,,5.45,5.45,7.27,,5.15,13.33,4.85,4.24,,5.76,,7.57,21.51,6.06,9.39,4.85,,6.36,43.92,4.54,10.0,5.15,6.97,4.54,23.027778,18.944444,29.327778,4.233333,,20.466667,85.708778
US_TX_48217,2021-05-29,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,4529,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,17,43,,19,-16,-1,,6.5,14.62,6.82,,5.52,,8.44,4.55,7.47,10.39,4.87,,,,,8.44,26.63,7.79,13.64,,5.52,,36.38,,7.14,,,5.85,22.894444,18.6,29.883333,3.5052,,19.361111,80.72668
US_TX_48217,2021-05-30,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4529,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,27,23,,7,-23,,,8.78,18.22,7.16,4.55,,4.55,8.46,,,9.11,,5.86,,4.88,4.55,8.46,21.15,5.53,11.71,,,6.18,47.83,4.88,9.76,13.66,,,22.427778,19.055556,28.038889,0.0,,18.144444,76.959103
US_TX_48217,2021-05-31,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4529,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,27,,,26,-66,17,10.03,5.31,15.93,7.67,6.49,6.19,4.72,12.39,7.96,,10.62,5.6,,4.13,4.13,,6.19,23.6,6.78,9.44,5.31,,,37.46,6.78,8.55,7.37,,6.78,22.372222,19.644444,27.433333,0.0,,19.283333,82.964207
US_TX_48217,2021-06-01,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4529,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,16,,,7,-25,6,6.37,8.19,15.46,7.58,,7.28,,12.74,9.1,,14.86,4.85,8.49,,4.25,6.07,7.58,24.26,7.58,12.74,,7.58,8.19,45.79,6.07,10.01,9.1,5.16,6.07,20.961111,19.083333,24.516667,34.9885,,18.955556,88.457723
US_TX_48217,2021-06-02,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,7,0,4536,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,20,,,8,-26,3,5.31,9.68,13.43,6.25,6.25,6.56,8.12,11.24,6.25,,9.37,6.56,6.87,5.31,,,5.93,29.66,9.05,11.55,,6.56,8.74,41.22,5.31,10.62,9.37,6.56,6.56,21.322222,15.45,28.1,3.5052,,17.055556,76.823458
US_TX_48217,2021-06-03,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,-1,0,4535,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,13,,,7,-25,4,4.36,10.58,17.43,13.38,4.36,6.22,,9.34,6.85,,12.76,5.6,6.85,,,,12.45,28.94,,13.69,5.6,,6.22,42.01,4.67,10.58,4.67,5.91,5.6,22.711111,17.966667,26.55,1.3208,,18.944444,79.592422
US_TX_48217,2021-06-04,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,-5,0,4530,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,9,11,,11,-22,4,,12.53,20.37,8.46,5.95,5.64,5.95,8.46,,5.64,13.47,6.58,5.01,7.21,5.95,6.27,7.52,31.02,4.39,12.53,,,8.15,39.17,4.7,15.04,7.83,7.21,6.89,22.683333,19.372222,27.344444,0.0254,,19.577778,82.818514
US_TX_48217,2021-06-05,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4530,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,5,12,,1,-9,1,5.23,,15.37,5.56,7.52,5.23,,9.81,5.23,5.56,9.16,,6.21,,4.91,,9.16,25.51,6.21,13.08,,,9.16,42.2,,13.08,8.51,,7.85,23.777778,20.272222,29.561111,1.143,,20.155556,80.33935
US_TX_48217,2021-06-06,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,4530,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,17,10,,8,-18,,,5.22,18.29,10.45,4.57,5.88,,9.47,6.86,4.9,8.16,5.88,,,,5.88,12.08,29.06,5.22,9.14,,5.22,,38.85,,12.41,7.84,5.88,4.9,24.544444,20.1,31.2,0.1778,,20.6,78.823891
US_TX_48217,2021-06-07,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,4531,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,7,7,,4,-25,6,,9.88,17.96,8.68,7.48,6.88,,12.27,,7.48,13.17,5.39,4.79,,4.49,7.48,8.08,27.54,8.38,14.67,,8.98,9.58,43.4,4.19,11.97,7.18,7.18,,24.772222,19.8,30.022222,0.0,,21.816667,83.785124
US_TX_48217,2021-06-08,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,4,0,4535,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,11,,,6,-24,6,5.89,6.82,16.12,7.75,6.2,4.96,4.34,11.47,4.96,6.2,13.64,5.27,,,4.34,,10.54,28.51,9.3,17.05,,,6.51,39.67,6.2,8.68,7.44,7.44,,25.288889,21.527778,31.322222,12.671778,,22.511111,84.828834
US_TX_48217,2021-06-09,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,4536,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,18,,,12,-27,3,6.01,9.81,13.92,5.38,5.38,8.86,,7.28,5.06,9.81,10.44,6.33,4.43,5.38,5.38,8.86,6.96,30.05,5.38,16.45,,6.96,7.59,46.82,4.43,14.55,9.17,5.06,,28.265432,24.234568,33.530864,4.402667,,23.783951,76.934343
US_TX_48217,2021-06-10,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,4,0,4540,109,0,0,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,14,21,,12,-24,1,5.71,7.94,18.41,9.21,6.67,5.4,5.08,8.89,5.4,4.76,15.87,4.76,,,6.67,6.03,8.89,26.03,5.08,11.43,,,10.47,42.22,5.08,14.28,9.52,5.4,7.3,28.377778,24.166667,32.938889,0.0762,,23.388889,74.606494
