location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18173,2021-08-06,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,50,0,8448,160,35,32583,0,1,4,0,1,6,6,6,10,3,29,81,310,658,308,1285,1216,1286,1321,1004,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,29,21,3965,4364,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,10,7,-30,5,2.46,4.8,7.49,3.74,15.91,6.08,8.89,6.2,,5.5,4.56,5.62,2.11,3.74,2.69,3.86,11.35,3.74,6.9,4.09,2.22,3.39,1.75,7.84,6.67,2.22,3.16,5.73,5.73,2.57,3.74,4.45,2.92,4.56,1.99,3.04,8.78,3.98,29.02,7.61,2.11,11.12,2.81,5.15,3.28,3.28,3.63,6.08,40.6,,1.99,1.75,3.63,10.18,1.99,1.64,3.39,3.28,6.55,3.63,4.09,3.63,2.92,3.28,1.64,22.697531,15.277778,29.41358,0.0,,17.117284,71.182607
US_IN_18173,2021-08-07,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,44,0,8492,160,36,32619,0,0,3,4,0,3,4,8,6,6,29,81,313,662,308,1288,1220,1294,1327,1010,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,23,20,3988,4384,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,5,10,-10,0,2.44,5.62,7.82,3.67,16.0,2.93,7.33,6.47,2.57,4.89,6.11,3.54,3.67,3.3,,2.08,10.26,3.79,7.82,4.15,,3.05,3.42,7.82,6.23,2.2,2.69,4.28,4.28,,2.08,3.79,,3.79,2.57,3.05,8.06,1.71,22.6,5.74,4.15,11.36,3.05,4.52,4.03,3.79,3.05,3.91,35.43,2.32,,2.93,5.25,9.77,2.2,,1.96,2.93,5.38,2.81,4.64,2.69,4.4,2.08,1.96,24.160494,17.018519,30.820988,0.0,,19.160494,74.081518
US_IN_18173,2021-08-08,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,31,0,8523,160,50,32669,0,0,3,1,2,7,1,0,8,6,29,81,316,663,310,1295,1221,1294,1335,1016,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,15,4004,4399,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,16,-5,-17,-1,1.6,4.47,7.21,3.09,15.0,,8.13,6.07,,3.21,6.18,4.47,1.95,2.4,2.29,3.89,13.51,4.24,5.27,2.4,2.4,3.44,3.67,9.96,4.81,2.06,2.18,6.41,4.58,1.83,3.78,3.67,2.06,4.47,2.52,3.78,6.99,2.18,24.74,5.15,2.98,11.68,2.98,2.98,5.61,1.83,2.29,4.81,41.0,3.55,2.63,3.09,4.12,12.94,2.29,1.95,1.95,3.44,4.92,4.35,6.18,2.86,3.21,2.75,2.52,25.117284,18.580247,31.944444,0.0,,20.660494,76.60227
US_IN_18173,2021-08-09,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,62,0,8585,160,34,32703,0,1,2,5,4,17,7,8,3,7,29,82,318,668,314,1312,1228,1302,1338,1023,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,24,38,4028,4437,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,15,1,-27,7,1.85,5.67,7.19,3.92,14.39,3.16,9.37,4.8,2.73,4.14,7.41,4.14,2.83,4.91,1.74,2.18,10.46,4.8,4.25,3.71,1.96,2.73,2.29,9.27,6.21,1.85,2.73,5.23,4.8,,3.38,2.94,,4.03,4.03,2.18,5.12,2.4,26.71,5.78,3.49,9.05,3.16,4.47,4.58,2.94,3.49,5.56,44.91,,2.51,1.96,4.36,9.37,2.4,3.38,2.18,3.16,7.41,4.58,5.45,2.62,3.92,3.71,,24.432099,20.0,30.388889,11.133667,,21.635802,84.613719
US_IN_18173,2021-08-10,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,55,0,8640,160,0,32703,0,1,6,5,1,11,6,4,8,4,29,83,324,673,315,1323,1234,1306,1346,1027,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,29,26,4057,4463,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,20,9,-26,5,2.33,5.77,6.99,4.33,12.53,4.55,9.54,4.77,1.55,5.66,6.32,3.22,2.22,2.55,1.55,3.66,10.2,4.55,6.65,3.77,2.33,4.33,1.77,9.09,5.21,2.55,2.11,6.76,4.66,3.33,2.99,3.77,2.33,4.77,2.33,2.88,8.1,2.77,28.39,7.87,3.33,9.54,3.33,4.1,5.77,3.77,3.1,5.32,44.8,4.1,2.11,2.44,4.88,8.98,,3.33,1.89,3.44,6.1,4.88,6.32,,2.77,3.77,1.55,28.259259,23.209877,33.006173,22.896286,,23.895062,77.571565
US_IN_18173,2021-08-11,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,45,0,8685,160,55,32758,0,0,4,1,6,8,5,4,6,6,29,83,328,674,321,1331,1239,1310,1352,1033,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,28,17,4085,4480,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,16,10,-27,6,2.53,5.18,8.04,3.64,17.19,2.42,9.7,5.4,1.76,4.52,7.27,4.74,2.2,3.42,2.09,3.31,10.03,2.75,4.85,3.75,3.08,4.74,2.86,10.03,2.64,1.98,2.98,6.61,4.52,3.31,5.18,4.41,1.98,3.19,2.98,3.75,7.38,2.86,31.4,7.16,3.97,10.8,4.52,3.86,4.63,1.87,2.86,6.61,44.4,3.19,,2.2,6.06,10.14,2.31,3.42,1.98,4.08,7.05,4.63,4.96,,4.3,2.09,2.98,27.574074,23.024691,33.320988,1.439333,,22.944444,76.276634
US_IN_18173,2021-08-12,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,56,0,8741,160,0,32758,0,2,5,1,0,10,4,14,5,4,29,85,333,675,321,1341,1243,1324,1357,1037,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,36,4105,4516,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,11,3,-26,5,1.98,5.1,6.97,4.89,13.95,2.71,7.6,6.46,2.29,4.06,5.83,4.48,2.4,3.64,1.67,3.12,11.24,3.75,5.1,2.92,1.98,2.71,2.29,10.52,5.52,3.02,2.08,5.52,3.85,2.71,3.96,4.68,1.98,3.75,2.29,3.02,8.02,,29.46,6.35,3.02,8.33,3.96,4.37,5.0,1.87,2.4,5.52,37.17,2.08,2.6,2.92,4.48,9.06,,2.08,1.98,2.08,5.73,6.46,4.58,3.02,3.44,3.44,,28.444444,23.41358,33.320988,1.185333,,23.808642,76.280882
US_IN_18173,2021-08-13,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,43,0,8784,160,105,32863,0,1,4,4,0,10,3,5,4,6,29,86,337,679,321,1351,1246,1329,1361,1043,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,18,25,4123,4541,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,11,5,-26,4,1.55,4.54,7.02,4.23,13.73,2.68,8.67,5.47,1.86,4.85,6.19,3.3,2.58,2.27,,2.68,10.53,2.37,6.09,3.61,1.45,3.82,2.79,9.09,3.72,3.3,3.1,4.96,3.2,2.06,3.72,4.54,2.27,4.65,2.99,2.48,9.09,3.41,27.56,8.16,3.51,7.54,4.34,3.82,4.96,2.27,2.68,7.43,35.72,2.06,2.06,2.27,4.34,7.23,,2.17,2.17,2.79,5.99,4.65,4.54,2.17,2.89,2.68,2.68,26.740741,22.697531,31.450617,0.98425,,21.95679,75.493044
US_IN_18173,2021-08-14,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,33,0,8817,160,44,32907,0,0,6,2,1,2,3,6,6,4,29,86,343,681,322,1353,1249,1335,1367,1047,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,21,4135,4562,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,8,10,-11,0,2.5,5.0,5.83,4.05,15.59,2.74,6.9,4.05,2.5,4.05,5.0,3.09,2.14,3.21,,3.81,10.59,3.93,5.47,2.86,2.62,4.64,1.9,7.02,3.93,,3.57,4.4,4.4,1.9,2.26,5.12,2.02,3.93,3.09,2.26,5.95,,25.83,5.59,3.21,10.0,3.45,3.93,4.88,1.9,,5.12,36.77,3.33,2.74,1.9,3.69,8.33,2.14,2.26,2.14,3.33,7.26,4.28,3.69,2.26,4.4,3.57,,25.08642,22.037037,28.82716,0.145143,,20.753086,77.101513
US_IN_18173,2021-08-15,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,40,0,8857,160,62,32969,0,0,2,4,0,8,9,6,5,2,29,86,345,685,322,1361,1258,1341,1372,1049,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,22,18,4157,4580,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,12,-1,-12,0,2.96,4.9,6.84,3.65,16.76,1.71,7.87,5.59,2.05,2.51,4.56,2.28,2.39,4.22,2.39,3.53,12.31,4.56,6.5,3.65,1.6,5.13,2.85,6.5,3.99,2.51,3.31,5.02,5.7,3.19,4.45,4.79,1.94,2.96,,2.51,5.93,2.05,26.68,6.84,2.17,10.95,3.31,3.53,3.88,3.53,,4.33,39.1,3.42,3.08,2.51,5.02,9.92,,2.62,1.82,2.96,7.75,3.42,3.31,2.28,3.31,2.85,1.6,22.962963,20.080247,26.67284,0.0635,,18.222222,74.764497
US_IN_18173,2021-08-16,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,74,0,8931,160,47,33016,1,0,10,3,2,16,21,5,6,5,30,86,355,688,324,1377,1279,1346,1378,1054,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,41,33,4198,4613,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,14,2,-25,5,2.2,6.8,7.0,4.0,15.01,2.6,8.51,5.3,2.9,5.9,6.6,5.0,1.8,3.2,2.4,2.5,10.91,3.1,6.3,3.4,2.0,3.4,2.8,10.51,5.9,2.3,2.4,5.6,4.4,2.1,2.9,3.3,2.1,5.4,2.7,2.7,8.21,2.3,28.72,4.6,3.6,10.91,2.5,3.8,4.7,2.9,1.4,5.7,45.63,2.6,1.6,2.5,4.7,8.9,2.2,3.0,2.2,2.6,5.4,5.3,4.8,1.8,3.2,3.3,,23.950617,20.240741,29.339506,0.0,,20.62963,81.749158
US_IN_18173,2021-08-17,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,39,0,8970,160,33,33049,0,0,4,6,2,4,5,9,5,3,30,86,359,694,326,1381,1284,1355,1383,1057,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,22,17,4220,4630,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,13,10,-25,4,,4.29,3.78,3.68,15.24,2.66,10.23,6.14,1.43,4.91,5.73,5.32,1.94,7.36,2.15,3.27,12.99,3.58,7.06,3.78,1.53,5.01,,11.04,4.91,,2.97,7.77,5.01,,3.78,4.29,1.74,5.83,,1.94,5.42,2.97,29.66,6.54,3.48,12.07,2.86,3.27,5.42,1.64,2.25,5.21,38.14,1.74,8.28,,4.29,10.02,2.56,3.78,2.35,2.66,6.44,6.14,3.48,3.68,3.48,2.76,2.04,25.7,20.994444,30.679012,0.028222,,21.383333,77.836994
US_IN_18173,2021-08-18,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,53,1,9023,161,39,33088,0,3,5,5,1,11,11,7,4,5,30,89,364,699,327,1392,1295,1362,1387,1062,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,28,23,4248,4653,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,9,10,-23,5,1.89,4.4,7.86,3.77,15.2,2.62,7.02,6.08,3.77,5.45,6.81,2.2,2.94,4.61,1.68,1.89,10.59,4.82,6.5,4.09,3.35,6.08,2.1,8.91,5.45,2.31,2.73,5.03,5.56,3.46,5.76,3.77,,5.03,3.67,4.3,8.07,3.15,26.31,8.07,2.73,9.33,3.77,5.76,5.24,1.78,3.04,7.23,38.68,,2.1,2.52,4.09,9.02,2.41,2.73,,2.31,6.08,4.82,4.3,1.78,1.78,4.51,1.89,25.116667,20.461111,29.666667,0.0,,21.983333,82.954944
US_IN_18173,2021-08-19,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,51,0,9074,161,53,33141,1,2,5,4,3,8,7,9,4,5,31,91,369,703,330,1400,1302,1371,1391,1067,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,30,4269,4683,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,14,5,-24,4,2.75,4.08,6.83,2.85,14.37,2.45,7.44,5.71,2.34,5.2,6.12,3.46,2.24,2.96,,3.36,11.62,4.99,5.91,3.16,2.65,3.67,2.55,7.44,5.71,2.75,4.38,4.79,4.99,2.45,3.57,3.57,2.04,4.38,2.85,3.06,9.68,2.24,25.38,7.75,2.04,8.36,2.65,3.87,4.99,2.34,1.94,6.52,37.92,2.55,1.83,3.46,3.98,8.97,2.45,2.04,1.73,2.96,6.32,3.36,3.57,2.14,3.36,3.87,1.94,25.305556,21.138889,30.455556,10.7696,,21.983333,81.910235
US_IN_18173,2021-08-20,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,52,0,9126,161,51,33192,1,2,5,6,0,8,9,7,3,5,32,93,374,709,330,1408,1311,1378,1394,1072,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,26,26,4295,4709,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,10,2,-25,4,,3.9,5.69,3.9,14.54,3.9,8.96,4.95,2.85,4.74,4.22,2.95,2.42,2.63,1.9,1.9,10.96,3.16,4.0,2.95,2.63,3.79,1.69,8.85,5.06,1.48,2.42,4.95,5.48,2.32,4.0,4.11,1.9,4.32,2.32,3.06,6.64,1.48,26.67,7.8,3.69,8.54,2.63,2.85,4.53,2.74,1.79,5.27,34.99,2.21,1.58,1.69,3.79,7.48,2.42,2.0,2.74,4.43,6.64,3.27,3.58,1.48,6.11,,,25.894444,20.594444,31.477778,5.277556,,21.9,78.894601
US_IN_18173,2021-08-21,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,23,0,9149,161,61,33253,0,2,2,3,1,3,4,3,1,0,32,95,376,712,331,1411,1315,1381,1395,1072,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,13,4305,4722,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,2,3,-9,2,2.02,6.19,6.67,3.93,16.19,2.26,5.36,3.93,2.38,3.45,4.17,3.33,3.81,4.4,2.38,3.1,10.71,4.29,5.24,4.88,1.67,4.52,1.91,8.1,4.88,3.57,4.17,5.59,4.52,3.33,5.59,4.4,2.02,4.29,3.57,2.86,6.55,2.38,23.33,6.67,2.38,10.36,2.26,4.05,5.59,,,5.12,42.85,1.67,1.79,2.98,4.17,8.33,2.14,2.38,,2.26,6.31,4.17,3.93,2.02,2.5,3.21,2.02,25.172222,21.15,30.455556,1.185333,,22.544444,85.486718
US_IN_18173,2021-08-22,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,40,0,9189,161,71,33324,0,1,6,8,0,4,6,6,4,3,32,96,382,720,331,1415,1321,1387,1399,1075,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,27,13,4332,4735,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,11,-8,-11,0,2.51,5.48,7.88,4.22,15.75,2.17,6.28,5.25,1.83,1.6,5.14,3.08,2.51,3.08,2.97,1.6,13.01,5.48,6.73,2.85,2.74,5.14,,6.5,5.82,,2.51,5.02,4.34,2.17,3.77,3.65,2.28,3.88,2.4,3.2,6.85,,27.16,6.05,3.42,7.08,4.22,3.42,2.62,3.88,2.05,4.45,36.06,,2.28,4.79,4.57,8.1,,2.17,1.94,3.2,6.39,3.08,4.91,2.17,3.77,3.42,3.54,25.85,21.45,31.872222,5.0546,,22.25,80.863632
US_IN_18173,2021-08-23,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,78,0,9267,161,48,33372,0,1,12,9,3,10,13,16,9,2,32,97,394,729,334,1425,1334,1403,1408,1077,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,43,35,4375,4770,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,9,0,-22,5,,4.88,7.0,4.46,16.02,3.18,9.33,5.41,2.12,5.41,5.52,3.92,1.49,4.14,2.55,1.8,13.26,5.83,5.94,3.18,2.23,5.2,2.23,8.8,4.77,3.92,,6.47,4.77,2.12,3.5,3.92,1.49,6.15,3.71,2.86,8.59,1.8,33.41,7.96,3.29,11.24,3.08,4.14,4.67,3.39,2.44,5.52,41.26,2.55,2.55,1.49,3.92,9.12,,3.39,2.23,3.29,6.26,3.92,5.3,2.55,3.82,3.39,1.91,26.983333,21.133333,33.033333,0.0,,22.561111,77.007198
US_IN_18173,2021-08-24,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,74,1,9341,162,30,33402,0,1,13,12,2,12,10,11,7,5,32,98,407,741,336,1437,1344,1414,1415,1082,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,34,40,4409,4810,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,8,6,-22,5,1.45,5.17,5.59,3.52,14.69,2.48,7.03,7.24,1.76,5.79,7.24,3.62,1.76,5.59,2.38,,10.55,4.45,5.07,1.97,1.55,4.55,2.69,9.1,5.17,2.38,2.28,5.38,6.52,2.69,3.72,2.38,1.86,5.28,3.21,2.28,7.55,2.9,30.0,5.9,2.48,9.83,4.14,4.76,5.48,3.31,,7.55,40.55,1.45,4.03,2.28,5.38,7.96,1.66,3.1,1.45,3.41,6.52,3.62,4.76,2.28,2.59,3.31,2.07,27.783333,21.866667,33.555556,0.0,,22.822222,74.680693
US_IN_18173,2021-08-25,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,67,2,9408,164,73,33475,0,1,13,5,1,12,12,5,8,4,32,99,420,746,337,1449,1356,1419,1423,1086,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,26,41,4435,4851,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,10,9,-23,6,2.66,4.4,5.74,3.99,17.1,3.89,8.6,7.78,1.84,5.12,4.71,4.3,1.74,4.51,2.56,2.15,13.62,4.61,6.66,1.84,1.84,3.07,1.95,9.22,6.55,2.25,1.74,5.53,6.35,1.95,4.81,2.77,2.15,4.51,2.66,2.36,8.09,2.15,34.41,7.17,2.36,8.4,2.77,3.48,3.58,,1.84,8.5,39.02,2.66,2.87,,4.2,9.73,1.74,3.28,1.54,3.07,6.25,4.71,4.81,,3.48,3.28,1.64,27.805556,22.183333,34.216667,0.0,,22.755556,74.410507
US_IN_18173,2021-08-26,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,56,0,9464,164,78,33553,1,1,7,7,1,8,11,9,6,3,33,100,427,753,338,1457,1367,1428,1429,1089,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,38,18,4473,4869,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,15,8,-24,5,1.64,2.16,5.34,2.26,15.91,2.16,6.26,4.0,2.57,4.72,6.26,2.87,2.57,3.9,1.44,2.46,14.37,5.95,6.67,3.69,2.26,3.69,2.26,8.83,6.06,1.54,1.54,5.24,6.26,,3.69,3.29,2.57,4.11,3.69,3.69,8.52,1.54,34.8,6.47,2.36,9.13,3.39,3.49,3.29,1.95,1.95,5.75,40.65,1.95,3.18,2.05,4.31,8.93,,1.64,2.77,4.52,6.57,3.69,5.34,2.16,2.77,3.08,2.36,27.561111,21.788889,34.45,0.0508,,22.366667,73.559616
US_IN_18173,2021-08-27,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,70,0,9534,164,73,33626,0,2,10,3,5,10,12,11,5,6,33,102,437,756,343,1467,1379,1439,1434,1095,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,37,33,4510,4902,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,6,-1,-23,6,,3.71,6.28,3.81,14.01,2.88,6.8,5.87,1.96,3.5,5.77,4.02,,4.22,,2.58,12.15,2.68,6.18,3.09,2.78,3.5,2.37,6.8,5.87,2.06,2.27,4.94,5.15,3.29,3.5,3.91,,4.43,4.33,1.96,9.06,1.96,29.56,7.31,2.78,7.83,2.58,4.22,4.74,3.81,1.44,4.74,38.72,,1.75,1.44,4.63,7.31,1.54,1.54,2.27,2.58,5.97,3.09,5.97,1.75,3.29,3.19,1.85,26.255556,21.627778,33.822222,4.281714,,22.605556,80.450166
US_IN_18173,2021-08-28,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,42,0,9576,164,0,33626,1,1,7,3,3,5,6,4,6,3,34,103,444,759,346,1472,1385,1443,1440,1098,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,22,4529,4924,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,3,6,-9,1,2.18,6.17,5.2,3.27,15.12,1.94,6.65,4.36,2.18,3.99,6.29,2.42,,2.3,3.15,1.94,10.77,4.36,7.86,3.51,1.94,3.75,2.06,7.74,4.48,1.69,3.15,5.69,4.36,2.78,4.72,5.93,1.81,4.84,2.42,3.63,8.59,1.69,28.67,6.05,,7.02,3.27,,4.84,3.51,2.18,5.69,36.78,2.78,4.72,3.75,5.69,8.95,1.94,1.94,2.78,2.9,7.5,4.11,3.63,1.81,,2.3,,26.838889,21.722222,33.211111,2.116667,,22.344444,76.746482
