location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46101,2020-09-22,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,4,0,75,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-24,,19.722222,12.188889,29.744444,0.0,,12.617284,63.645531
US_SD_46101,2020-09-23,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,78,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-23,,20.694444,12.661111,29.411111,0.0,,12.530864,59.371629
US_SD_46101,2020-09-24,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,83,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-19,63.44,20.033333,13.366667,27.4,0.0,,13.641975,66.601406
US_SD_46101,2020-09-25,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,2,0,85,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-15,41.01,19.283951,13.530864,26.382716,0.0,,12.972222,66.944705
US_SD_46101,2020-09-26,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,90,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,40.2,17.283951,11.376543,24.654321,0.0,,10.034722,62.77489
US_SD_46101,2020-09-27,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,0,0,90,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,69.97,14.37037,9.228395,21.58642,0.181429,,6.111111,57.812489
US_SD_46101,2020-09-28,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,4,0,94,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-19,,10.530864,8.314815,14.876543,1.27,,7.423611,81.168684
US_SD_46101,2020-09-29,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,2,0,96,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-21,41.3,12.098765,4.87037,23.432099,0.254,,4.277778,58.82952
US_SD_46101,2020-09-30,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,2,0,98,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-23,47.5,14.12963,7.030864,20.104938,0.0,,3.770833,50.028744
US_SD_46101,2020-10-01,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,101,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-27,31.7,9.567901,6.41358,15.197531,0.036286,,0.875,54.913906
US_SD_46101,2020-10-02,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,104,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-12,,4.932099,-1.308642,12.092593,0.0,,-1.027778,65.529804
US_SD_46101,2020-10-03,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,7,0,111,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,,7.277778,2.351852,11.901235,0.0,,1.604167,67.683246
US_SD_46101,2020-10-04,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,1,0,112,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,40.79,6.401235,-2.401235,16.666667,0.0,,0.979167,68.5171
US_SD_46101,2020-10-05,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,2,0,114,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-19,47.73,13.925926,8.185185,24.055556,0.0,,5.333333,56.155312
US_SD_46101,2020-10-06,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,1,0,115,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-21,,16.265432,6.907407,28.339506,0.0,,5.631944,49.424174
US_SD_46101,2020-10-07,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,120,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-18,,16.265432,7.246914,24.401235,0.0,,3.9375,44.193301
US_SD_46101,2020-10-08,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,8,0,128,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-23,34.96,13.080247,4.222222,23.12963,0.0,,0.909722,43.897371
US_SD_46101,2020-10-09,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,7,0,135,0,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-26,38.3,20.074074,13.753086,28.635802,0.0,,9.868056,51.777741
US_SD_46101,2020-10-10,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,8,1,143,1,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,45.42,14.475309,5.685185,24.148148,0.0,,4.020833,49.923647
US_SD_46101,2020-10-11,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,1,0,144,1,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,,16.679012,8.95679,27.691358,1.378857,,6.555556,51.291324
US_SD_46101,2020-10-12,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,2,0,146,1,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-37,,13.030864,5.37037,21.987654,3.193143,,3.479167,52.377883
US_SD_46101,2020-10-13,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,149,1,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-21,32.53,12.635802,7.185185,17.148148,0.653143,,0.986111,45.009462
US_SD_46101,2020-10-14,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,2,0,151,1,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-25,37.35,12.117284,6.475309,16.660494,0.0,,2.006944,50.043337
US_SD_46101,2020-10-15,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,156,1,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-19,,4.462963,-2.697531,11.851852,0.0,,-4.625,51.665608
US_SD_46101,2020-10-16,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,159,1,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-18,34.2,4.253086,-0.993827,9.753086,0.0,,-3.4375,57.429256
US_SD_46101,2020-10-17,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,6,0,165,1,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,,6.598765,1.290123,12.783951,0.0,,0.055556,63.904472
US_SD_46101,2020-10-18,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,1,1,166,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,48.03,0.253086,-3.839506,3.265432,0.0,,-6.722222,59.74804
US_SD_46101,2020-10-19,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,171,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-14,29.29,-0.117284,-2.506173,1.740741,0.084667,,-4.513889,72.769626
US_SD_46101,2020-10-20,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,176,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-19,33.77,0.506173,-0.222222,2.04321,3.120571,,-0.071429,95.777663
US_SD_46101,2020-10-21,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,179,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-23,,1.092593,-0.666667,3.598765,4.910667,,-0.638889,88.52978
US_SD_46101,2020-10-22,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,4,0,183,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-20,42.82,-0.407407,-1.265432,0.839506,1.016,,-1.423611,92.887918
US_SD_46101,2020-10-23,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,6,0,189,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-16,42.93,-0.919753,-4.067901,0.179012,1.185333,,-2.847222,87.019189
US_SD_46101,2020-10-24,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,194,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,,-6.0,-10.123457,-2.104938,0.338667,,-8.5,82.618838
US_SD_46101,2020-10-25,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,9,0,203,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,39.4,-4.740741,-7.450617,-3.123457,3.2512,20.32,-6.25,89.108619
US_SD_46101,2020-10-26,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,4,0,207,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-17,54.23,-7.481481,-11.234568,-3.32716,1.36525,50.8,-10.215278,80.92311
US_SD_46101,2020-10-27,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,210,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-23,57.0,-8.691358,-14.320988,-0.592593,0.0,99.06,-11.430556,80.049039
US_SD_46101,2020-10-28,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,213,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-15,45.3,1.355556,-3.65,7.388889,0.0,78.74,-3.376543,70.343541
US_SD_46101,2020-10-29,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,6,0,219,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-19,59.91,-0.438889,-5.211111,4.716667,0.0,50.8,-3.253086,81.84188
US_SD_46101,2020-10-30,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,7,0,226,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-20,56.86,1.888889,-2.366667,8.188889,0.0,,-1.641975,77.511815
US_SD_46101,2020-10-31,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,10,0,236,2,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,,6.722222,2.077778,13.438889,0.0,,1.777778,70.792408
US_SD_46101,2020-11-01,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,4,1,240,3,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,49.22,0.605556,-4.561111,6.294444,0.0,,-6.222222,60.487533
US_SD_46101,2020-11-02,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,245,3,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-20,35.24,5.127778,-2.694444,18.95,0.0,,-4.54321,49.703773
US_SD_46101,2020-11-03,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,7,0,252,3,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-21,,11.4,3.566667,23.772222,0.0,,-0.944444,43.139256
US_SD_46101,2020-11-04,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,7,0,259,3,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-23,40.33,12.272222,2.811111,25.691358,0.0,,0.191358,45.271373
US_SD_46101,2020-11-05,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,4,1,263,4,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-21,53.87,12.372222,3.6,22.927778,0.0,,1.462963,48.625738
US_SD_46101,2020-11-06,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,12,0,275,4,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-20,44.02,15.744444,9.533333,26.0,0.0,,1.654321,38.751085
US_SD_46101,2020-11-07,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,18,0,293,4,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,,17.177778,12.216667,23.388889,0.0,,9.580247,61.126493
US_SD_46101,2020-11-08,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,9,0,302,4,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,45.91,17.133333,12.805556,21.816667,0.0,,10.185185,63.692124
US_SD_46101,2020-11-09,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,1,0,303,4,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-23,39.75,8.244444,-0.9,20.083333,11.248571,,5.098765,81.369281
US_SD_46101,2020-11-10,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,308,4,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-24,45.56,-3.0,-5.283333,-1.044444,8.563429,,-6.117284,79.239193
US_SD_46101,2020-11-11,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,311,4,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-33,48.34,-5.205556,-9.933333,0.677778,4.15925,,-7.055556,85.816973
US_SD_46101,2020-11-12,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,8,0,319,4,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-27,61.2,-4.166667,-9.227778,-0.65,0.072571,129.54,-6.524691,83.249624
US_SD_46101,2020-11-13,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,9,0,328,4,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-19,,-6.888889,-13.138889,1.105556,0.084667,74.93,-9.493827,81.242629
US_SD_46101,2020-11-14,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,1,2,329,6,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,,0.638889,-1.288889,2.477778,0.0,78.74,-2.851852,77.367407
US_SD_46101,2020-11-15,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,7,0,336,6,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,50.57,1.555556,-0.794444,4.6,0.0,50.8,-3.092593,71.482324
US_SD_46101,2020-11-16,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,2,0,338,6,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-16,65.51,0.344444,-4.783333,7.277778,0.0,10.16,-4.08642,72.334744
US_SD_46101,2020-11-17,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,17,0,355,6,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-17,39.77,-1.844444,-7.238889,4.933333,0.0,,-4.753086,81.105405
US_SD_46101,2020-11-18,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,358,6,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-23,38.92,4.722222,0.727778,12.916667,0.0,,-0.04321,71.314736
US_SD_46101,2020-11-19,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,8,0,366,6,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-21,34.19,8.572222,2.211111,13.661111,0.0,,2.808642,67.3556
US_SD_46101,2020-11-20,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,8,4,374,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-16,36.17,2.577778,-1.788889,8.738889,0.0,,-0.388889,81.402934
US_SD_46101,2020-11-21,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,4,0,378,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,42.16,-1.311111,-7.338889,6.088889,0.0,,-4.277778,80.151536
US_SD_46101,2020-11-22,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,6,0,384,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,,2.261111,-2.344444,5.455556,0.1016,,-0.993827,79.117405
US_SD_46101,2020-11-23,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,389,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-16,33.92,-2.011111,-7.161111,4.066667,0.0,,-4.549383,82.981244
US_SD_46101,2020-11-24,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,392,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-16,37.29,1.722222,0.083333,3.155556,0.0635,,0.623457,92.424795
US_SD_46101,2020-11-25,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,4,0,396,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-36,,-1.5,-2.7,1.866667,0.084667,,-2.54321,92.281837
US_SD_46101,2020-11-26,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,0,0,396,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-76,,-1.327778,-5.127778,3.538889,0.0,,-2.932099,88.59265
US_SD_46101,2020-11-27,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,12,0,408,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-56,,-1.083333,-7.122222,5.822222,0.0,,-4.493827,77.674831
US_SD_46101,2020-11-28,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,413,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,52.27,2.838889,-3.4,12.672222,0.0,,-4.95679,56.771647
US_SD_46101,2020-11-29,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,416,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,40.23,1.488889,-3.788889,7.722222,0.0,,-5.975309,57.981044
US_SD_46101,2020-11-30,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,1,0,417,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-13,,-5.044444,-12.016667,3.8,0.0,,-10.524691,65.463133
US_SD_46101,2020-12-01,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,3,0,420,10,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-11,41.05,-2.494444,-8.555556,7.205556,0.0,,-9.537037,58.174701
US_SD_46101,2020-12-02,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,7,2,427,12,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-19,42.79,-2.872222,-8.044444,3.45,0.0,,-7.32716,71.785739
US_SD_46101,2020-12-03,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,1,0,428,12,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-9,34.51,-1.561111,-7.066667,6.544444,0.0,,-5.839506,72.507264
US_SD_46101,2020-12-04,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,5,0,433,12,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,-2,53.39,1.161111,-4.827778,9.322222,0.0,,-4.82716,64.487372
US_SD_46101,2020-12-05,ChIJyfcp4yFyiYcRip4nIKymrG0,Q495219,geoId/46101,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2,11,0,444,12,,,6494,3266,3228,949,886,661,749,664,949,841,494,301,1739841,44.02,-96.67,487,1350,77.2,,45.44,-0.183333,-6.0,9.855556,0.0,,-4.574074,72.858808
