location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13035,2021-09-04,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4067,92,0,2579,0,0,0,0,0,0,0,0,0,0,51,61,234,548,494,431,473,318,213,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,8,20,31,39,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,11,-2,-24,,,9.78,5.7,6.92,8.96,9.78,9.78,26.07,7.74,11.0,42.36,11.0,6.11,21.135802,14.425926,28.685185,0.0,14.691358,66.909326
US_GA_13035,2021-09-05,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4067,92,0,2579,0,0,0,0,0,0,0,0,0,0,51,61,234,548,494,431,473,318,213,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,8,20,31,39,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,9,-15,-36,,,18.7,5.69,,17.07,6.1,11.79,26.42,,8.54,45.12,8.13,10.16,21.765432,14.296296,30.308642,0.0,16.246914,71.026905
US_GA_13035,2021-09-06,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4067,92,0,2579,0,0,0,0,0,0,0,0,0,0,51,61,234,548,494,431,473,318,213,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,8,20,31,39,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-9,-15,-73,20,8.61,13.47,9.73,6.74,12.35,7.86,6.74,30.68,6.36,12.35,48.65,10.85,,24.240741,17.216049,30.197531,1.354667,21.067901,82.732776
US_GA_13035,2021-09-07,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,84,0,4151,92,0,2579,2,2,4,17,12,13,6,3,5,2,53,63,238,565,506,444,479,321,218,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,8,20,31,39,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,11,-10,-23,5,6.47,12.3,9.06,8.41,11.33,11.33,9.71,28.48,,11.0,38.19,8.41,7.12,24.691358,20.950617,30.530864,1.959429,21.708333,83.02468
US_GA_13035,2021-09-08,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,22,0,4173,92,69,2648,0,0,1,1,0,0,0,1,1,0,53,63,239,566,506,444,479,322,219,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,24,31,0,0,0,0,0,0,1,1,0,0,5,0,5,7,8,20,32,40,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-3,-3,-20,3,4.54,11.03,9.73,5.19,12.33,9.41,6.49,34.39,5.51,10.06,32.77,7.79,5.19,24.259259,21.117284,29.555556,8.974667,22.148148,88.189139
US_GA_13035,2021-09-09,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,17,0,4190,92,0,2648,0,0,1,1,1,2,1,2,3,0,53,63,240,567,507,446,480,324,222,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,24,31,0,0,0,0,0,0,1,1,0,0,5,0,5,7,8,20,33,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,11,-1,-19,5,7.26,17.17,8.59,4.62,9.25,6.93,7.93,23.45,5.94,8.92,39.63,7.93,6.61,24.345679,21.438272,28.907407,0.479778,18.469136,69.954109
US_GA_13035,2021-09-10,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,24,1,4214,93,0,2648,1,1,0,6,3,4,3,1,0,2,54,64,240,573,510,450,483,325,222,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,8,20,33,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,50,1,-7,-19,4,5.85,15.14,7.57,,13.07,6.88,9.63,28.21,,9.63,38.54,,5.85,21.265432,14.808642,28.58642,0.0,13.895062,63.118822
US_GA_13035,2021-09-11,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4214,93,0,2648,0,0,0,0,0,0,0,0,0,0,54,64,240,573,510,450,483,325,222,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,8,20,33,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,2,-3,-18,,8.37,13.56,,8.37,8.77,,5.98,24.32,6.38,10.37,30.3,7.18,7.58,21.814815,15.030864,29.166667,0.197556,15.796296,68.959014
US_GA_13035,2021-09-12,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4214,93,0,2648,0,0,0,0,0,0,0,0,0,0,54,64,240,573,510,450,483,325,222,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,8,20,33,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,6,-4,-33,,6.17,16.58,6.94,6.56,15.81,11.19,,20.83,,13.11,33.17,7.33,,22.185185,16.012346,29.746914,0.0,17.753086,76.308778
US_GA_13035,2021-09-13,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,50,0,4264,93,0,2648,4,2,2,9,5,9,3,6,3,0,58,66,242,582,515,459,486,331,225,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,8,20,33,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-3,-1,-18,4,7.15,11.05,4.55,6.17,7.15,,11.05,24.69,6.82,9.1,30.54,7.8,5.2,23.444444,16.635802,31.302469,0.0,18.444444,73.807779
US_GA_13035,2021-09-14,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,17,0,4281,93,1,2649,0,0,1,1,3,0,1,0,3,0,58,66,243,583,518,459,487,331,228,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,1,0,1,0,0,0,5,0,5,7,9,20,34,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,9,-1,-21,4,9.8,13.4,13.4,6.21,13.73,8.82,8.5,24.51,4.58,7.19,35.95,7.52,,25.227778,19.138889,31.705556,0.0,19.611111,71.465494
US_GA_13035,2021-09-15,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,9,0,4290,93,129,2778,0,0,0,1,2,0,2,0,0,1,58,66,243,584,520,459,489,331,228,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,9,20,34,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,4,2,-20,4,6.15,8.09,6.8,5.18,10.03,8.09,8.09,22.66,8.09,8.41,36.25,,10.36,22.65,19.444444,28.777778,0.326571,20.605556,88.423642
US_GA_13035,2021-09-16,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,14,0,4304,93,1,2779,0,0,0,2,1,1,2,0,0,0,58,66,243,586,521,460,491,331,228,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,9,20,34,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,2,-6,-21,6,7.66,10.21,12.12,5.74,7.97,8.93,7.02,22.33,6.06,7.34,35.41,7.66,7.97,22.105556,20.177778,26.327778,20.32,20.765432,91.449715
US_GA_13035,2021-09-17,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,11,0,4315,93,41,2820,0,0,1,2,2,1,1,0,0,0,58,66,244,588,523,461,492,331,228,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,0,0,1,0,0,0,5,0,5,7,9,20,35,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,4,-6,-21,3,5.67,10.09,7.56,5.36,14.18,5.36,6.62,22.06,6.93,8.82,28.37,5.36,4.73,23.469136,21.351852,26.512346,3.132667,21.58642,89.283497
US_GA_13035,2021-09-18,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4315,93,22,2842,0,0,0,0,0,0,0,0,0,0,58,66,244,588,523,461,492,331,228,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,9,20,35,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-1,-6,-10,,6.31,14.59,5.52,,11.44,5.52,9.86,23.67,7.1,13.41,40.63,9.47,,24.377778,21.327778,28.688889,0.15875,22.016667,86.837099
US_GA_13035,2021-09-19,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4315,93,0,2842,0,0,0,0,0,0,0,0,0,0,58,66,244,588,523,461,492,331,228,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,0,0,0,0,0,0,5,0,5,7,9,20,35,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,0,3,-34,,6.09,12.94,5.71,6.85,9.13,7.23,11.42,23.6,5.33,15.22,36.16,9.52,5.33,23.993827,21.561728,27.975309,3.084286,22.425926,91.028425
US_GA_13035,2021-09-20,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,48,0,4363,93,0,2842,3,3,3,6,6,4,1,5,1,0,61,69,247,594,529,465,493,336,229,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,1,0,0,0,2,0,0,0,5,0,6,7,9,20,37,41,33,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-7,-4,-20,7,6.39,13.42,10.22,7.67,11.5,6.07,14.05,25.87,6.39,8.94,41.53,7.35,,22.796296,21.524691,26.185185,11.538857,21.756944,93.535907
US_GA_13035,2021-09-21,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,17,1,4380,94,0,2842,-1,-1,2,1,1,4,1,0,1,2,60,68,249,595,530,469,494,336,230,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,24,31,0,0,0,0,1,0,0,0,1,0,5,0,6,7,10,20,37,41,34,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-3,-7,-25,6,8.34,14.11,10.58,6.73,7.05,13.47,5.13,24.69,6.73,9.94,40.41,11.54,6.09,23.858025,21.358025,29.012346,17.054286,21.854167,87.979123
US_GA_13035,2021-09-22,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,18,1,4398,95,62,2904,0,0,0,3,2,2,1,0,2,0,60,68,249,598,532,471,495,336,232,127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10,17,25,31,0,0,0,0,-1,0,0,0,1,0,5,0,6,7,9,20,37,41,35,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-3,0,-18,4,7.36,8.36,6.36,,13.05,11.04,14.38,27.77,,8.36,31.78,7.69,4.68,22.518519,18.895062,28.061728,0.689429,19.685185,84.124222
US_GA_13035,2021-09-23,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,8,1,4406,96,51,2955,0,0,0,3,0,1,0,0,1,0,60,68,249,601,532,472,495,336,233,127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,18,25,31,0,0,0,0,0,0,0,0,0,0,5,0,6,7,9,20,37,41,35,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,4,-1,-15,4,6.4,12.79,9.43,5.39,11.11,8.08,10.1,16.84,6.73,8.08,35.02,7.41,7.41,17.777778,11.605556,24.333333,1.016,10.288889,61.852703
US_GA_13035,2021-09-24,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,14,0,4420,96,44,2999,1,0,0,4,0,2,1,0,0,0,61,68,249,605,532,474,496,336,233,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,25,31,0,0,0,0,0,0,0,0,0,0,5,0,6,7,9,20,37,41,35,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-2,-2,-17,1,7.71,10.51,5.26,,11.21,11.91,5.26,29.44,6.31,8.06,37.85,7.36,5.96,16.638889,10.155556,24.922222,0.0,10.533333,67.408048
US_GA_13035,2021-09-25,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4420,96,29,3028,0,0,0,0,0,0,0,0,0,0,61,68,249,605,532,474,496,336,233,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,25,31,0,0,0,0,0,0,0,0,0,0,5,0,6,7,9,20,37,41,35,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-2,3,-16,,9.35,6.1,8.13,7.73,12.61,7.73,5.69,21.55,5.69,6.51,37.82,6.51,7.32,17.822222,10.316667,25.905556,0.0,12.577778,71.557179
US_GA_13035,2021-09-26,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4420,96,0,3028,0,0,0,0,0,0,0,0,0,0,61,68,249,605,532,474,496,336,233,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,25,31,0,0,0,0,0,0,0,0,0,0,5,0,6,7,9,20,37,41,35,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,8,8,-31,,7.64,12.23,5.73,5.73,8.79,6.11,9.17,22.93,7.64,10.32,42.8,9.55,,19.0,11.961111,27.344444,0.0,13.522222,70.728125
US_GA_13035,2021-09-27,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,37,0,4457,96,0,3028,2,2,0,3,4,6,1,1,4,5,63,70,249,608,536,480,497,337,237,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,25,31,0,0,0,1,0,1,1,0,0,0,5,0,6,8,9,21,38,41,35,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,2,-5,-17,3,7.61,14.88,8.27,,8.6,6.61,5.62,21.16,4.63,9.59,36.7,8.6,4.63,19.838889,12.733333,28.138889,0.0,14.872222,73.408355
US_GA_13035,2021-09-28,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,9,0,4466,96,0,3028,0,0,1,0,1,1,0,0,1,0,63,70,250,608,537,481,497,337,238,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,10,18,25,32,0,0,-1,0,0,0,0,0,1,0,5,0,5,8,9,21,38,41,36,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,6,-7,-19,4,8.69,11.03,11.03,,7.02,8.02,12.37,21.73,5.68,9.03,38.11,9.03,4.68,20.950617,13.864198,28.814815,0.0,15.740741,72.266505
US_GA_13035,2021-09-29,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,12,1,4478,97,39,3067,0,0,0,2,2,0,1,0,0,1,63,70,250,610,539,481,498,337,238,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,11,18,25,32,0,0,0,0,0,0,0,0,0,0,5,0,5,8,9,21,38,41,36,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,5,1,-16,1,4.96,9.92,6.94,5.95,10.58,13.23,10.25,23.48,5.95,7.94,37.37,8.93,,21.820988,14.895062,29.82716,0.0,16.746914,73.087239
US_GA_13035,2021-09-30,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,13,1,4491,98,34,3101,0,0,0,2,3,2,3,2,1,1,63,70,250,612,542,483,501,339,239,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,18,26,32,0,0,0,0,0,0,0,0,1,0,5,0,5,8,9,21,38,41,37,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,7,-1,-15,3,8.73,9.06,7.72,5.37,6.71,9.06,8.73,25.52,,9.4,34.91,7.05,6.04,21.611111,15.716049,29.302469,0.0,17.635802,78.416322
US_GA_13035,2021-10-01,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,13,0,4504,98,0,3101,1,0,0,0,1,1,3,0,1,0,64,70,250,612,543,484,504,339,240,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,26,32,0,0,0,0,0,0,-1,0,0,0,5,0,5,8,9,21,37,41,37,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,50,5,1,-16,1,7.62,13.91,11.26,5.63,8.61,7.95,8.28,30.13,7.29,8.28,26.49,8.28,6.62,22.320988,16.222222,29.475309,0.0,18.253086,78.005895
US_GA_13035,2021-10-02,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4504,98,54,3155,0,0,0,0,0,0,0,0,0,0,64,70,250,612,543,484,504,339,240,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,26,32,0,0,0,0,0,0,0,0,0,0,5,0,5,8,9,21,37,41,37,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,4,8,-17,,5.84,12.47,7.01,,8.57,7.01,8.18,15.97,7.01,7.4,41.3,7.4,,22.314815,17.746914,28.697531,0.0,19.012346,81.70076
US_GA_13035,2021-10-03,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,4504,98,0,3155,0,0,0,0,0,0,0,0,0,0,64,70,250,612,543,484,504,339,240,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,26,32,0,0,0,0,0,0,0,0,0,0,5,0,5,8,9,21,37,41,37,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,7,11,-32,,6.85,15.21,7.61,,6.09,7.61,5.71,22.44,8.75,9.89,41.46,6.85,8.37,21.561728,17.901235,27.148148,0.362857,19.092593,86.038779
US_GA_13035,2021-10-04,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,31,0,4535,98,0,3155,1,2,3,3,4,4,4,0,4,1,65,72,253,615,547,488,508,339,244,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,26,32,0,0,0,0,0,0,1,0,1,0,5,0,5,8,9,21,38,41,38,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,9,2,-14,5,8.05,15.8,8.98,,12.39,8.05,4.65,30.67,6.82,4.34,38.73,6.2,7.44,20.765432,18.450617,25.524691,6.392333,19.465278,92.165779
