location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18079,2021-04-22,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2268,50,,,0,0,0,1,0,1,0,0,1,0,6,21,78,122,64,376,331,354,353,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,1026,1231,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,5,-16,3,5.75,9.04,6.3,,4.38,9.59,3.84,21.1,5.21,5.48,31.79,,6.3,5.95,-0.894444,12.622222,1.1938,37.253333,-2.814815,53.640521
US_IN_18079,2021-04-23,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,5,0,2273,50,,,0,0,0,0,0,1,0,3,1,0,6,21,78,122,64,377,331,357,354,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,1030,1232,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,18,-5,-21,3,5.15,8.67,4.88,9.21,5.15,4.61,5.42,20.06,4.61,5.69,36.32,4.61,5.42,8.305556,0.222222,16.144444,0.0,,-0.907407,52.555265
US_IN_18079,2021-04-24,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2274,50,,,0,0,0,0,0,0,0,0,0,0,6,21,78,122,64,377,331,357,354,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1031,1232,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,3,-21,,5.16,7.28,6.67,5.76,6.97,6.97,10.62,16.68,4.25,7.58,31.24,6.37,,10.788889,4.383333,15.133333,0.0,,5.845679,71.639963
US_IN_18079,2021-04-25,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2275,50,,,0,0,0,0,0,0,0,1,0,0,6,21,78,122,64,377,331,358,354,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1031,1233,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-17,,5.0,11.25,6.56,4.37,5.62,8.12,7.19,17.18,5.0,4.37,32.18,6.56,,11.483333,5.827778,17.55,3.7846,,5.95679,68.866613
US_IN_18079,2021-04-26,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,7,0,2282,50,,5312,0,0,0,0,0,1,1,2,1,0,6,21,78,122,64,378,332,360,355,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,1034,1237,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,1,-15,2,,10.57,4.45,4.45,7.51,9.73,5.28,19.47,4.73,6.4,37.54,6.12,4.73,13.772222,4.077778,24.244444,0.0,,3.407407,49.829868
US_IN_18079,2021-04-27,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2285,50,9,5321,0,0,0,0,0,0,0,2,0,0,6,21,78,122,64,378,332,362,355,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1035,1239,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,10,-15,2,6.99,13.43,6.15,4.2,4.2,13.43,7.27,15.66,4.2,6.99,31.61,6.43,8.95,21.005556,12.772222,27.805556,0.0,,8.5,45.030167
US_IN_18079,2021-04-28,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,5,0,2290,50,81,5402,0,0,1,2,0,0,1,1,0,0,6,21,79,124,64,378,333,363,355,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,1036,1243,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,-2,-15,4,6.5,10.65,8.05,3.9,7.8,6.76,5.2,22.61,5.2,8.84,36.9,10.91,6.24,21.844444,16.711111,27.205556,0.0,,14.716049,64.20354
US_IN_18079,2021-04-29,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2292,50,32,5434,0,0,0,0,0,1,0,0,1,0,6,21,79,124,64,379,333,363,356,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1038,1243,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,-5,-17,5,8.36,10.64,4.31,4.05,8.61,6.33,7.09,21.02,6.84,8.36,31.92,9.63,5.57,19.183333,16.383333,24.077778,21.928667,,16.919753,86.725717
US_IN_18079,2021-04-30,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2294,50,145,5579,0,0,0,2,0,0,0,0,0,0,6,21,79,126,64,379,333,363,356,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1038,1245,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,24,7,-19,2,4.66,10.69,6.3,3.84,5.48,6.58,7.68,18.91,5.21,7.13,29.61,7.68,5.21,15.566667,9.333333,22.077778,14.3764,,7.006173,56.890924
US_IN_18079,2021-05-01,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2295,50,120,5699,0,0,0,0,0,1,0,0,0,0,6,21,79,126,64,380,333,363,356,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1038,1246,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,12,-19,,7.34,13.09,6.38,,6.07,5.11,5.11,15.0,5.11,5.75,34.48,8.94,7.98,12.7,2.6,23.316667,0.0,,0.728395,44.086502
US_IN_18079,2021-05-02,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2298,50,0,5699,0,0,0,1,0,0,1,0,1,0,6,21,79,127,64,380,334,363,357,311,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,1041,1246,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-15,,6.23,14.34,4.99,,6.86,5.61,6.23,19.95,,10.6,30.54,8.73,,19.027778,12.638889,24.8,0.0,,8.703704,51.254086
US_IN_18079,2021-05-03,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2301,50,32,5731,0,0,0,0,0,1,0,1,0,1,6,21,79,127,64,381,334,364,357,312,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,1044,1246,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,2,-16,4,6.2,9.56,5.42,4.39,8.53,8.01,8.53,17.05,5.94,5.17,32.29,7.49,4.65,18.194444,13.311111,25.077778,6.886222,,14.91358,80.660054
US_IN_18079,2021-05-04,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2303,50,1,5732,0,0,0,0,0,0,0,0,1,1,6,21,79,127,64,381,334,364,358,313,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1045,1247,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,7,-15,6,6.84,12.1,6.05,5.52,5.79,7.89,9.47,17.62,5.26,7.89,37.88,9.47,5.79,18.611111,14.488889,23.188889,2.822222,,15.95679,84.857117
US_IN_18079,2021-05-05,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,4,0,2307,50,90,5822,0,0,0,0,1,0,1,0,1,0,6,21,79,127,65,381,335,364,359,313,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,1046,1250,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,4,-15,2,5.07,11.27,7.89,5.36,7.89,6.2,5.07,17.75,6.76,5.64,34.66,10.43,5.92,13.488889,9.672222,21.35,14.1732,,7.179012,65.242376
US_IN_18079,2021-05-06,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2309,50,43,5865,0,0,0,0,0,1,0,1,0,0,6,21,79,127,65,382,335,365,359,313,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1047,1251,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,9,-16,3,5.94,11.03,7.92,7.64,7.64,9.33,9.05,21.21,3.96,5.37,30.55,7.07,3.96,11.333333,4.205556,17.777778,2.455333,,3.5,58.834617
US_IN_18079,2021-05-07,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,1,2299,51,111,5976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,27,6,-17,2,7.42,10.27,6.28,3.99,6.56,6.28,8.84,18.26,,6.56,33.09,9.13,,11.25,3.822222,18.522222,2.765778,,4.969136,65.192738
US_IN_18079,2021-05-08,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2302,51,117,6093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,17,-16,,5.84,13.05,4.81,,6.18,8.93,5.49,15.11,,6.18,36.74,6.18,5.49,10.1,2.9,17.966667,1.524,,1.462963,55.103326
US_IN_18079,2021-05-09,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2303,51,49,6142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-17,,5.91,10.57,4.97,4.97,7.46,7.77,,17.41,4.97,7.46,36.05,6.84,5.59,11.5,3.888889,17.538889,1.919111,,6.925926,73.548939
US_IN_18079,2021-05-10,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2311,51,41,6183,0,0,0,0,0,0,0,1,0,0,6,21,79,127,65,382,335,366,359,313,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1047,1253,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,11,-15,3,6.08,9.95,7.46,4.42,4.7,7.19,4.7,17.69,,6.63,36.21,6.63,,9.677778,2.611111,17.894444,12.9032,,2.222222,60.336722
US_IN_18079,2021-05-11,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2314,51,30,6213,0,0,0,0,1,1,0,0,0,1,6,21,79,127,66,383,335,366,359,314,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1048,1255,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,10,-15,3,6.98,9.22,6.42,4.75,5.03,7.26,6.42,17.32,,4.75,32.4,7.26,5.59,11.527778,3.711111,16.994444,0.0,,1.91358,53.572376
US_IN_18079,2021-05-12,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2316,51,119,6332,0,0,0,0,0,0,1,0,0,1,6,21,79,127,66,383,336,366,359,315,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1050,1255,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,11,-15,2,6.45,12.33,8.41,6.17,8.41,6.73,6.45,18.78,5.33,9.25,31.95,9.25,5.61,11.677778,4.683333,17.788889,0.0,,-1.012346,42.646828
US_IN_18079,2021-05-13,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2318,51,41,6373,0,0,1,0,0,0,0,1,0,0,6,21,80,127,66,383,336,367,359,315,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1051,1256,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,12,-16,2,4.01,10.31,7.16,5.15,,11.74,6.01,18.04,4.58,6.87,31.5,7.16,4.01,12.8,3.794444,19.933333,0.0,,0.339506,42.843208
US_IN_18079,2021-05-14,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2310,51,110,6483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,19,-3,-21,1,4.38,11.37,5.83,,8.46,6.71,4.08,17.5,,8.75,25.08,8.17,6.12,14.388889,4.311111,21.738889,0.0,,1.401235,41.641799
US_IN_18079,2021-05-15,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2311,51,168,6651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,12,-23,,,10.6,,,6.84,6.84,,16.42,,7.18,35.23,5.47,,15.127778,5.261111,22.672222,0.0,,3.12963,44.621639
US_IN_18079,2021-05-16,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2319,51,33,6684,0,0,0,0,0,1,0,0,0,0,6,21,80,127,66,384,336,367,359,315,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1051,1257,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-17,,7.12,16.5,7.12,7.44,7.76,6.15,,23.94,5.18,13.59,34.62,11.32,7.12,17.383333,8.361111,22.516667,0.1016,,8.333333,55.219728
US_IN_18079,2021-05-17,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2322,51,0,6684,0,0,0,0,0,0,1,1,0,1,6,21,80,127,66,384,337,368,359,316,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1053,1258,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,3,-15,4,,12.08,6.45,6.18,4.83,7.79,6.71,15.84,6.71,6.98,36.25,7.52,4.03,17.3,13.25,22.755556,7.196667,,12.932099,76.253507
US_IN_18079,2021-05-18,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,5,0,2327,51,53,6737,0,0,0,1,0,1,0,2,1,0,6,21,80,128,66,385,337,370,360,316,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,1057,1259,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,13,-15,3,5.77,7.7,9.07,4.12,8.52,7.97,5.22,18.7,,13.2,36.29,8.25,7.7,19.794444,14.466667,25.766667,9.8298,,14.302469,70.808429
US_IN_18079,2021-05-19,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,4,0,2317,51,39,6776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,3,-14,1,6.03,8.04,6.31,4.3,8.9,6.6,6.6,16.65,,8.04,31.28,9.18,4.88,21.816667,15.427778,27.561111,0.0508,,14.506173,62.996571
US_IN_18079,2021-05-20,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2330,51,38,6814,0,0,0,0,0,0,1,1,0,1,6,21,80,128,66,385,338,371,360,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1059,1260,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,11,-15,1,5.45,17.48,6.59,,8.31,8.31,,16.05,5.16,10.32,30.67,13.76,4.87,23.344444,15.944444,29.277778,0.0254,,14.783951,58.504429
US_IN_18079,2021-05-21,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2331,51,0,6814,0,0,0,0,1,0,0,0,0,0,6,21,80,128,67,385,338,371,360,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1060,1260,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,26,11,-20,1,5.13,14.17,,4.22,4.82,5.43,4.52,17.79,5.43,13.87,34.67,11.46,6.93,23.261111,15.555556,29.227778,0.0,,13.765432,55.093216
US_IN_18079,2021-05-22,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2323,51,131,6945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,29,-22,,,16.96,6.0,,6.0,7.77,,15.9,,12.01,33.21,13.07,,22.605556,14.438889,29.733333,0.0,,13.771605,57.234616
US_IN_18079,2021-05-23,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2334,51,33,6978,0,0,1,0,0,1,1,0,0,0,6,21,81,128,67,386,339,371,360,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,1063,1260,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-15,,,17.48,,,5.71,4.71,7.73,17.81,,11.76,33.27,11.76,7.39,23.422222,14.688889,30.255556,0.0,,15.049383,59.434399
US_IN_18079,2021-05-24,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2337,51,10,6988,0,0,0,0,0,0,1,1,1,0,6,21,81,128,67,386,340,372,361,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1065,1261,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,6,-15,2,7.18,14.36,6.03,,4.02,10.05,6.89,18.39,6.03,10.92,34.76,11.2,7.47,24.85,15.577778,31.088889,0.0,,15.962963,57.51742
US_IN_18079,2021-05-25,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2338,51,11,6999,0,0,0,0,0,1,0,0,0,0,6,21,81,128,67,387,340,372,361,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1065,1262,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,14,-16,2,6.22,16.3,5.04,4.74,6.52,8.89,7.41,19.56,4.74,10.37,31.41,9.48,10.67,24.866667,17.405556,31.161111,0.0,,15.882716,57.48762
US_IN_18079,2021-05-26,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,2341,51,26,7025,0,0,0,0,0,0,0,0,3,0,6,21,81,128,67,387,340,372,364,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,1068,1262,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,4,-16,3,4.03,15.56,9.8,5.19,5.19,7.2,8.64,22.19,,10.37,33.43,14.98,5.47,23.0,17.955556,30.5,0.028222,,17.364198,70.6368
US_IN_18079,2021-05-27,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2342,51,36,7061,0,0,0,1,0,0,0,0,0,0,6,21,81,129,67,387,340,372,364,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1069,1262,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,19,-18,1,,9.07,,4.38,5.63,5.32,5.0,21.9,4.69,9.7,30.03,10.32,6.26,22.122222,16.966667,27.95,8.0264,,17.5,74.929246
US_IN_18079,2021-05-28,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2344,51,27,7088,0,0,0,0,0,1,0,1,0,0,6,21,81,129,67,388,340,373,364,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1069,1264,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,19,7,-32,6,4.44,12.05,4.44,,,6.34,6.34,17.44,,8.88,30.76,14.27,12.37,19.522222,13.205556,27.116667,2.596444,,16.240741,81.491179
US_IN_18079,2021-05-29,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2346,51,27,7115,0,0,0,0,0,0,1,1,0,0,6,21,81,129,67,388,341,374,364,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1070,1265,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,14,-31,,4.86,13.54,7.29,6.25,8.33,,,21.18,5.21,9.37,36.45,4.86,8.33,11.355556,8.594444,16.161111,7.2136,,6.802469,73.329251
US_IN_18079,2021-05-30,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,2347,51,27,7142,0,0,0,0,0,1,0,0,0,0,6,21,81,129,67,389,341,374,364,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1070,1266,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-33,,,12.22,6.11,,7.91,7.19,6.47,19.41,6.83,12.58,28.75,12.22,7.55,13.244444,5.4,20.366667,0.254,,4.95679,57.417627
US_IN_18079,2021-05-31,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,2349,51,0,7142,0,0,0,0,0,0,0,1,0,0,6,21,81,129,67,389,341,375,364,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1072,1266,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,3,-72,16,6.66,17.64,9.65,4.66,6.99,5.66,5.66,22.64,4.99,12.65,31.63,10.32,,15.777778,5.977778,23.75,0.0,,8.080247,60.249054
